"ple0040","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","1986","Single parent ","(1c) basic vocational qualification","","","",""
"No","1986","Single parent ","(2b) intermediate general qualification","2","","",""
"No","1986","Single parent ","(2a) intermediate vocational","","","",""
"No","1986","Single parent ","(2c_gen) general maturity certificate","","","",""
"No","1986","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"No","1986","Single parent ","(3a) lower tertiary education","","","",""
"No","1986","Single parent ","(3b) higher tertiary education","1","","",""
"No","1986","Couple + C. LE 16 ","(0) in school","","","",""
"No","1986","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"No","1986","Couple + C. LE 16 ","(1b) general elementary school","11","","",""
"No","1986","Couple + C. LE 16 ","(1c) basic vocational qualification","16","","",""
"No","1986","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"No","1986","Couple + C. LE 16 ","(2a) intermediate vocational","6","","",""
"No","1986","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"No","1986","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","3","","",""
"No","1986","Couple + C. LE 16 ","(3a) lower tertiary education","1","","",""
"No","1986","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"No","1986","Couple + C. GT 16 ","(0) in school","40","1","1","1"
"No","1986","Couple + C. GT 16 ","(1a) inadequately completed","4","","",""
"No","1986","Couple + C. GT 16 ","(1b) general elementary school","36","0.985872639823489","0.947845983044172","1.02389929660281"
"No","1986","Couple + C. GT 16 ","(1c) basic vocational qualification","8","","",""
"No","1986","Couple + C. GT 16 ","(2b) intermediate general qualification","22","","",""
"No","1986","Couple + C. GT 16 ","(2a) intermediate vocational","3","","",""
"No","1986","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"No","1986","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"No","1986","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"No","1986","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"No","1986","Couple + C. LE and GT 16","(0) in school","35","0.960819943626377","0.897440215275274","1.02419967197748"
"No","1986","Couple + C. LE and GT 16","(1a) inadequately completed","16","","",""
"No","1986","Couple + C. LE and GT 16","(1b) general elementary school","48","1","1","1"
"No","1986","Couple + C. LE and GT 16","(1c) basic vocational qualification","1","","",""
"No","1986","Couple + C. LE and GT 16","(2b) intermediate general qualification","17","","",""
"No","1986","Couple + C. LE and GT 16","(2a) intermediate vocational","1","","",""
"No","1986","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"No","1986","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"No","1986","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"No","1986","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","1987","1-pers.-HH","(0) in school","","","",""
"Yes","1987","1-pers.-HH","(1a) inadequately completed","3","","",""
"Yes","1987","1-pers.-HH","(1b) general elementary school","40","0.142585095734796","0.101184614472244","0.183985576997348"
"Yes","1987","1-pers.-HH","(1c) basic vocational qualification","52","0.174342158591974","0.133530869443741","0.215153447740208"
"Yes","1987","1-pers.-HH","(2b) intermediate general qualification","5","","",""
"Yes","1987","1-pers.-HH","(2a) intermediate vocational","26","","",""
"Yes","1987","1-pers.-HH","(2c_gen) general maturity certificate","2","","",""
"Yes","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","7","","",""
"Yes","1987","1-pers.-HH","(3a) lower tertiary education","2","","",""
"Yes","1987","1-pers.-HH","(3b) higher tertiary education","2","","",""
"Yes","1987","(Married) couple without C. ","(0) in school","","","",""
"Yes","1987","(Married) couple without C. ","(1a) inadequately completed","10","","",""
"Yes","1987","(Married) couple without C. ","(1b) general elementary school","84","0.188801188381102","0.155034438969535","0.222567937792669"
"Yes","1987","(Married) couple without C. ","(1c) basic vocational qualification","186","0.212313992234871","0.186631658434218","0.237996326035525"
"Yes","1987","(Married) couple without C. ","(2b) intermediate general qualification","4","","",""
"Yes","1987","(Married) couple without C. ","(2a) intermediate vocational","49","0.162608359965111","0.124059414284558","0.201157305645664"
"Yes","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","2","","",""
"Yes","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","21","","",""
"Yes","1987","(Married) couple without C. ","(3a) lower tertiary education","19","","",""
"Yes","1987","(Married) couple without C. ","(3b) higher tertiary education","18","","",""
"Yes","1987","Single parent ","(0) in school","","","",""
"Yes","1987","Single parent ","(1a) inadequately completed","6","","",""
"Yes","1987","Single parent ","(1b) general elementary school","7","","",""
"Yes","1987","Single parent ","(1c) basic vocational qualification","14","","",""
"Yes","1987","Single parent ","(2b) intermediate general qualification","2","","",""
"Yes","1987","Single parent ","(2a) intermediate vocational","3","","",""
"Yes","1987","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","1987","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","1987","Single parent ","(3a) lower tertiary education","1","","",""
"Yes","1987","Single parent ","(3b) higher tertiary education","","","",""
"Yes","1987","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","1987","Couple + C. LE 16 ","(1a) inadequately completed","7","","",""
"Yes","1987","Couple + C. LE 16 ","(1b) general elementary school","16","","",""
"Yes","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","42","0.0573712785660329","0.0419096298759893","0.0728329272560765"
"Yes","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"Yes","1987","Couple + C. LE 16 ","(2a) intermediate vocational","11","","",""
"Yes","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Yes","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","4","","",""
"Yes","1987","Couple + C. LE 16 ","(3a) lower tertiary education","2","","",""
"Yes","1987","Couple + C. LE 16 ","(3b) higher tertiary education","1","","",""
"Yes","1987","Couple + C. GT 16 ","(0) in school","1","","",""
"Yes","1987","Couple + C. GT 16 ","(1a) inadequately completed","25","","",""
"Yes","1987","Couple + C. GT 16 ","(1b) general elementary school","41","0.108296350424859","0.0806114737743174","0.135981227075401"
"Yes","1987","Couple + C. GT 16 ","(1c) basic vocational qualification","94","0.159611769773669","0.132304297298369","0.186919242248969"
"Yes","1987","Couple + C. GT 16 ","(2b) intermediate general qualification","4","","",""
"Yes","1987","Couple + C. GT 16 ","(2a) intermediate vocational","12","","",""
"Yes","1987","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Yes","1987","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","5","","",""
"Yes","1987","Couple + C. GT 16 ","(3a) lower tertiary education","3","","",""
"Yes","1987","Couple + C. GT 16 ","(3b) higher tertiary education","8","","",""
"Yes","1987","Couple + C. LE and GT 16","(0) in school","3","","",""
"Yes","1987","Couple + C. LE and GT 16","(1a) inadequately completed","10","","",""
"Yes","1987","Couple + C. LE and GT 16","(1b) general elementary school","17","","",""
"Yes","1987","Couple + C. LE and GT 16","(1c) basic vocational qualification","30","0.102640631738589","0.0707086249899383","0.13457263848724"
"Yes","1987","Couple + C. LE and GT 16","(2b) intermediate general qualification","3","","",""
"Yes","1987","Couple + C. LE and GT 16","(2a) intermediate vocational","3","","",""
"Yes","1987","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Yes","1987","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4","","",""
"Yes","1987","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","1987","Couple + C. LE and GT 16","(3b) higher tertiary education","2","","",""
"No","1987","1-pers.-HH","(0) in school","1","","",""
"No","1987","1-pers.-HH","(1a) inadequately completed","52","0.869081539605866","0.779936444330388","0.958226634881345"
"No","1987","1-pers.-HH","(1b) general elementary school","234","0.857414904265204","0.816014423002652","0.898815385527756"
"No","1987","1-pers.-HH","(1c) basic vocational qualification","280","0.825657841408026","0.784846552259792","0.866469130556259"
"No","1987","1-pers.-HH","(2b) intermediate general qualification","33","0.830342870710993","0.711006979614573","0.949678761807412"
"No","1987","1-pers.-HH","(2a) intermediate vocational","145","0.832557958012814","0.776596434435","0.888519481590629"
"No","1987","1-pers.-HH","(2c_gen) general maturity certificate","46","0.906959107303325","0.824780597861549","0.9891376167451"
"No","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","57","0.902413748886474","0.829710256529564","0.975117241243385"
"No","1987","1-pers.-HH","(3a) lower tertiary education","35","0.952125812074476","0.883332675917669","1.02091894823128"
"No","1987","1-pers.-HH","(3b) higher tertiary education","81","0.966809598796151","0.928271900473774","1.00534729711853"
"No","1987","(Married) couple without C. ","(0) in school","1","","",""
"No","1987","(Married) couple without C. ","(1a) inadequately completed","88","0.859419616594376","0.790601933644791","0.928237299543962"
"No","1987","(Married) couple without C. ","(1b) general elementary school","432","0.811198811618898","0.777432062207331","0.844965561030465"
"No","1987","(Married) couple without C. ","(1c) basic vocational qualification","788","0.787686007765129","0.762003673964475","0.813368341565782"
"No","1987","(Married) couple without C. ","(2b) intermediate general qualification","40","0.892519445402923","0.801003758125664","0.984035132680182"
"No","1987","(Married) couple without C. ","(2a) intermediate vocational","303","0.837391640034889","0.798842694354336","0.875940585715441"
"No","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","35","0.917422998016507","0.828735664786921","1.00611033124609"
"No","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","91","0.783522866138563","0.707249847975687","0.859795884301438"
"No","1987","(Married) couple without C. ","(3a) lower tertiary education","59","0.735660273676885","0.637796792599643","0.833523754754127"
"No","1987","(Married) couple without C. ","(3b) higher tertiary education","94","0.824969902344646","0.754595535686418","0.895344269002873"
"No","1987","Single parent ","(0) in school","27","","",""
"No","1987","Single parent ","(1a) inadequately completed","27","","",""
"No","1987","Single parent ","(1b) general elementary school","134","0.944479208129181","0.906681752890331","0.982276663368032"
"No","1987","Single parent ","(1c) basic vocational qualification","140","0.902482376314155","0.855628163004851","0.949336589623458"
"No","1987","Single parent ","(2b) intermediate general qualification","31","0.91745559953032","0.823563844351779","1.01134735470886"
"No","1987","Single parent ","(2a) intermediate vocational","51","0.931639144035964","0.864329263314111","0.998949024757818"
"No","1987","Single parent ","(2c_gen) general maturity certificate","40","1","1","1"
"No","1987","Single parent ","(2c_voc) vocational maturity certificate","12","","",""
"No","1987","Single parent ","(3a) lower tertiary education","1","","",""
"No","1987","Single parent ","(3b) higher tertiary education","16","","",""
"No","1987","Couple + C. LE 16 ","(0) in school","","","",""
"No","1987","Couple + C. LE 16 ","(1a) inadequately completed","236","0.979839234521198","0.962167634393713","0.997510834648683"
"No","1987","Couple + C. LE 16 ","(1b) general elementary school","415","0.948359103660137","0.927466491102072","0.969251716218203"
"No","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","827","0.942628721433967","0.927167072743924","0.958090370124011"
"No","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","32","0.920918295057298","0.830207871502937","1.01162871861166"
"No","1987","Couple + C. LE 16 ","(2a) intermediate vocational","343","0.972663688465656","0.955677428394588","0.989649948536724"
"No","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","50","0.989207240228105","0.960849416315913","1.0175650641403"
"No","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","104","0.957183832709987","0.919003669120887","0.995363996299086"
"No","1987","Couple + C. LE 16 ","(3a) lower tertiary education","67","0.966990209150155","0.924834541649091","1.00914587665122"
