"ple0040","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","1989","lower secondary degree","Single parent ","208","0.907276597564918","0.869710603638287","0.944842591491548"
"No","1989","lower secondary degree","Couple + C. LE 16 ","866","0.939592094075171","0.924096018201549","0.955088169948793"
"No","1989","lower secondary degree","Couple + C. GT 16 ","887","0.861432330086601","0.840093289160501","0.882771371012701"
"No","1989","lower secondary degree","Couple + C. LE and GT 16","368","0.927039207917757","0.90119476878667","0.952883647048844"
"No","1989","secondary school degree","1-pers.-HH","174","0.808679384818645","0.755352769652303","0.862005999984987"
"No","1989","secondary school degree","(Married) couple without C. ","353","0.835698272477817","0.799830700397087","0.871565844558547"
"No","1989","secondary school degree","Single parent ","78","0.924285014746015","0.867373136090334","0.981196893401696"
"No","1989","secondary school degree","Couple + C. LE 16 ","374","0.985803535858166","0.973893480867063","0.997713590849269"
"No","1989","secondary school degree","Couple + C. GT 16 ","380","0.951800324428349","0.930784006730002","0.972816642126695"
"No","1989","secondary school degree","Couple + C. LE and GT 16","157","0.982823207297121","0.962690747600618","1.00295566699362"
"No","1989","college entrance qualification","1-pers.-HH","176","0.885514671778889","0.840825368620015","0.930203974937762"
"No","1989","college entrance qualification","(Married) couple without C. ","256","0.839890412716254","0.798255281287307","0.8815255441452"
"No","1989","college entrance qualification","Single parent ","68","0.988095518691565","0.96250504946366","1.01368598791947"
"No","1989","college entrance qualification","Couple + C. LE 16 ","256","0.982137604769008","0.966068789627622","0.998206419910395"
"No","1989","college entrance qualification","Couple + C. GT 16 ","254","0.924449766428242","0.892985108850712","0.955914424005771"
"No","1989","college entrance qualification","Couple + C. LE and GT 16","45","0.954150468495741","0.894354067286101","1.01394686970538"
"No","1989","Other degree","1-pers.-HH","54","0.891757881640577","0.813144933118326","0.970370830162828"
"No","1989","Other degree","(Married) couple without C. ","127","0.921446809037923","0.877196025016958","0.965697593058889"
"No","1989","Other degree","Single parent ","24","","",""
"No","1989","Other degree","Couple + C. LE 16 ","349","0.962480147218254","0.942767704883095","0.982192589553414"
"No","1989","Other degree","Couple + C. GT 16 ","166","0.776270030600692","0.717777652748287","0.834762408453096"
"No","1989","Other degree","Couple + C. LE and GT 16","149","0.879810953595123","0.83004259769712","0.929579309493126"
"No","1989","no degree/no degree yet","1-pers.-HH","40","0.814470179641898","0.702135556876853","0.926804802406943"
"No","1989","no degree/no degree yet","(Married) couple without C. ","72","0.692238226245596","0.59634493718948","0.788131515301712"
"No","1989","no degree/no degree yet","Single parent ","47","0.864181591374218","0.771947392398089","0.956415790350346"
"No","1989","no degree/no degree yet","Couple + C. LE 16 ","184","0.958806559415339","0.930547947690652","0.987065171140026"
"No","1989","no degree/no degree yet","Couple + C. GT 16 ","193","0.933309109416219","0.899882893421358","0.96673532541108"
"No","1989","no degree/no degree yet","Couple + C. LE and GT 16","180","0.959089973933934","0.931144338436627","0.987035609431241"
"Yes","1990","lower secondary degree","1-pers.-HH","","","",""
"Yes","1990","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","1990","lower secondary degree","Single parent ","","","",""
"Yes","1990","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","1990","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","1990","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","1990","secondary school degree","1-pers.-HH","","","",""
"Yes","1990","secondary school degree","(Married) couple without C. ","","","",""
"Yes","1990","secondary school degree","Single parent ","","","",""
"Yes","1990","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","1990","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","1990","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","1990","college entrance qualification","1-pers.-HH","","","",""
"Yes","1990","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","1990","college entrance qualification","Single parent ","","","",""
"Yes","1990","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","1990","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","1990","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","1990","Other degree","1-pers.-HH","","","",""
"Yes","1990","Other degree","(Married) couple without C. ","","","",""
"Yes","1990","Other degree","Single parent ","","","",""
"Yes","1990","Other degree","Couple + C. LE 16 ","","","",""
"Yes","1990","Other degree","Couple + C. GT 16 ","","","",""
"Yes","1990","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","1990","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","1990","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","1990","no degree/no degree yet","Single parent ","","","",""
"Yes","1990","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","1990","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","1990","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","1990","lower secondary degree","1-pers.-HH","","","",""
"No","1990","lower secondary degree","(Married) couple without C. ","","","",""
"No","1990","lower secondary degree","Single parent ","","","",""
"No","1990","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","1990","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","1990","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","1990","secondary school degree","1-pers.-HH","","","",""
"No","1990","secondary school degree","(Married) couple without C. ","","","",""
"No","1990","secondary school degree","Single parent ","","","",""
"No","1990","secondary school degree","Couple + C. LE 16 ","","","",""
"No","1990","secondary school degree","Couple + C. GT 16 ","","","",""
"No","1990","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","1990","college entrance qualification","1-pers.-HH","","","",""
"No","1990","college entrance qualification","(Married) couple without C. ","","","",""
"No","1990","college entrance qualification","Single parent ","","","",""
"No","1990","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","1990","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","1990","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","1990","Other degree","1-pers.-HH","","","",""
"No","1990","Other degree","(Married) couple without C. ","","","",""
"No","1990","Other degree","Single parent ","","","",""
"No","1990","Other degree","Couple + C. LE 16 ","","","",""
"No","1990","Other degree","Couple + C. GT 16 ","","","",""
"No","1990","Other degree","Couple + C. LE and GT 16","","","",""
"No","1990","no degree/no degree yet","1-pers.-HH","","","",""
"No","1990","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","1990","no degree/no degree yet","Single parent ","","","",""
"No","1990","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No","1990","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","1990","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","1991","lower secondary degree","1-pers.-HH","102","0.210711888937327","0.175626466262468","0.245797311612187"
"Yes","1991","lower secondary degree","(Married) couple without C. ","317","0.28235371879003","0.257498660049795","0.307208777530266"
"Yes","1991","lower secondary degree","Single parent ","23","","",""
"Yes","1991","lower secondary degree","Couple + C. LE 16 ","38","0.0506440966704464","0.0363107637829469","0.0649774295579459"
"Yes","1991","lower secondary degree","Couple + C. GT 16 ","115","0.154058556039564","0.130327871116994","0.177789240962135"
"Yes","1991","lower secondary degree","Couple + C. LE and GT 16","22","","",""
"Yes","1991","secondary school degree","1-pers.-HH","36","0.182262550969758","0.131592501853761","0.232932600085756"
"Yes","1991","secondary school degree","(Married) couple without C. ","63","0.167043130229484","0.13186831825356","0.202217942205407"
"Yes","1991","secondary school degree","Single parent ","7","","",""
"Yes","1991","secondary school degree","Couple + C. LE 16 ","8","","",""
"Yes","1991","secondary school degree","Couple + C. GT 16 ","10","","",""
"Yes","1991","secondary school degree","Couple + C. LE and GT 16","3","","",""
"Yes","1991","college entrance qualification","1-pers.-HH","22","","",""
"Yes","1991","college entrance qualification","(Married) couple without C. ","48","0.162160882400867","0.122981101906451","0.201340662895283"
"Yes","1991","college entrance qualification","Single parent ","1","","",""
"Yes","1991","college entrance qualification","Couple + C. LE 16 ","1","","",""
"Yes","1991","college entrance qualification","Couple + C. GT 16 ","14","","",""
"Yes","1991","college entrance qualification","Couple + C. LE and GT 16","4","","",""
"Yes","1991","Other degree","1-pers.-HH","5","","",""
"Yes","1991","Other degree","(Married) couple without C. ","24","","",""
"Yes","1991","Other degree","Single parent ","2","","",""
"Yes","1991","Other degree","Couple + C. LE 16 ","9","","",""
"Yes","1991","Other degree","Couple + C. GT 16 ","34","0.20477978303045","0.147248450325014","0.262311115735887"
"Yes","1991","Other degree","Couple + C. LE and GT 16","9","","",""
"Yes","1991","no degree/no degree yet","1-pers.-HH","6","","",""
"Yes","1991","no degree/no degree yet","(Married) couple without C. ","16","","",""
"Yes","1991","no degree/no degree yet","Single parent ","7","","",""
"Yes","1991","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"Yes","1991","no degree/no degree yet","Couple + C. GT 16 ","26","","",""
"Yes","1991","no degree/no degree yet","Couple + C. LE and GT 16","12","","",""
"No","1991","lower secondary degree","1-pers.-HH","417","0.789288111062672","0.754202688387813","0.824373533737532"
"No","1991","lower secondary degree","(Married) couple without C. ","943","0.71764628120997","0.692791222469734","0.742501339950205"
"No","1991","lower secondary degree","Single parent ","221","0.906246287326187","0.869672449443427","0.942820125208948"
"No","1991","lower secondary degree","Couple + C. LE 16 ","861","0.949355903329554","0.935022570442054","0.963689236217053"
"No","1991","lower secondary degree","Couple + C. GT 16 ","774","0.845941443960436","0.822210759037865","0.869672128883006"
"No","1991","lower secondary degree","Couple + C. LE and GT 16","315","0.924960118434513","0.896831997904247","0.953088238964779"
"No","1991","secondary school degree","1-pers.-HH","187","0.817737449030242","0.767067399914244","0.868407498146239"
"No","1991","secondary school degree","(Married) couple without C. ","369","0.832956869770516","0.797782057794593","0.86813168174644"
"No","1991","secondary school degree","Single parent ","72","0.905527393671928","0.841030575463587","0.97002421188027"
"No","1991","secondary school degree","Couple + C. LE 16 ","397","0.980701343266491","0.967302956657022","0.994099729875961"
"No","1991","secondary school degree","Couple + C. GT 16 ","348","0.968272974644517","0.950116975200399","0.986428974088634"
"No","1991","secondary school degree","Couple + C. LE and GT 16","128","0.968830367776958","0.939072476425903","0.998588259128013"
"No","1991","college entrance qualification","1-pers.-HH","159","0.854845981335439","0.803528270792419","0.90616369187846"
"No","1991","college entrance qualification","(Married) couple without C. ","292","0.837839117599133","0.798659337104717","0.877018898093549"
"No","1991","college entrance qualification","Single parent ","62","0.983915108568383","0.952850513423348","1.01497970371342"
"No","1991","college entrance qualification","Couple + C. LE 16 ","279","0.998033445805387","0.992844315425592","1.00322257618518"
"No","1991","college entrance qualification","Couple + C. GT 16 ","247","0.941576421677481","0.913122004060985","0.970030839293978"
"No","1991","college entrance qualification","Couple + C. LE and GT 16","47","0.907063768972887","0.827379160877379","0.986748377068395"
