"ple0040","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2013","Couple + C. GT 16 ","in school","167","0.977990810626477","0.955871369522219","1.00011025173074"
"No","2013","Couple + C. GT 16 ","inadequately","43","0.664299585320855","0.535947080408144","0.792652090233566"
"No","2013","Couple + C. GT 16 ","general elemantary","392","0.914158614485509","0.887399842399439","0.940917386571578"
"No","2013","Couple + C. GT 16 ","middle vocational","1483","0.897073145611007","0.882464469534218","0.911681821687796"
"No","2013","Couple + C. GT 16 ","vocational + Abi","202","0.966061995282339","0.941745334252395","0.990378656312282"
"No","2013","Couple + C. GT 16 ","higher vocational","159","0.819531616443038","0.763812276033087","0.875250956852989"
"No","2013","Couple + C. GT 16 ","higher education","532","0.922268233584454","0.900552747207315","0.943983719961593"
"No","2013","Couple + C. LE and GT 16","in school","237","0.998500641585926","0.993584928606412","1.00341635456544"
"No","2013","Couple + C. LE and GT 16","inadequately","85","0.870965350461125","0.803195305081846","0.938735395840404"
"No","2013","Couple + C. LE and GT 16","general elemantary","421","0.946919804228787","0.926019153194924","0.967820455262649"
"No","2013","Couple + C. LE and GT 16","middle vocational","924","0.919812938747088","0.902921160450972","0.936704717043204"
"No","2013","Couple + C. LE and GT 16","vocational + Abi","178","0.959692596627693","0.931274324899679","0.988110868355707"
"No","2013","Couple + C. LE and GT 16","higher vocational","127","0.8493473752004","0.789880965759885","0.908813784640915"
"No","2013","Couple + C. LE and GT 16","higher education","335","0.970978433803227","0.953366761638728","0.988590105967725"
"Yes","2014","1-pers.-HH","in school","","","",""
"Yes","2014","1-pers.-HH","inadequately","13","","",""
"Yes","2014","1-pers.-HH","general elemantary","119","0.24743331896673","0.208169667646122","0.286696970287338"
"Yes","2014","1-pers.-HH","middle vocational","388","0.217072111825876","0.19805904759934","0.236085176052411"
"Yes","2014","1-pers.-HH","vocational + Abi","27","","",""
"Yes","2014","1-pers.-HH","higher vocational","44","0.247851480749419","0.187250682240909","0.308452279257929"
"Yes","2014","1-pers.-HH","higher education","115","0.128991005966002","0.106679464451868","0.151302547480135"
"Yes","2014","(Married) couple without C. ","in school","","","",""
"Yes","2014","(Married) couple without C. ","inadequately","17","","",""
"Yes","2014","(Married) couple without C. ","general elemantary","135","0.194083543464862","0.164114395187148","0.224052691742575"
"Yes","2014","(Married) couple without C. ","middle vocational","878","0.21904386198339","0.20627751351788","0.231810210448901"
"Yes","2014","(Married) couple without C. ","vocational + Abi","55","0.108567780673606","0.0797604029245213","0.137375158422691"
"Yes","2014","(Married) couple without C. ","higher vocational","134","0.207970374221281","0.174797307773563","0.241143440669"
"Yes","2014","(Married) couple without C. ","higher education","278","0.124567235416938","0.11055639472905","0.138578076104825"
"Yes","2014","Single parent ","in school","","","",""
"Yes","2014","Single parent ","inadequately","9","","",""
"Yes","2014","Single parent ","general elemantary","38","0.105227082552001","0.0743755691574322","0.13607859594657"
"Yes","2014","Single parent ","middle vocational","114","0.126533579292474","0.107072304352314","0.145994854232634"
"Yes","2014","Single parent ","vocational + Abi","16","","",""
"Yes","2014","Single parent ","higher vocational","8","","",""
"Yes","2014","Single parent ","higher education","27","","",""
"Yes","2014","Couple + C. LE 16 ","in school","","","",""
"Yes","2014","Couple + C. LE 16 ","inadequately","8","","",""
"Yes","2014","Couple + C. LE 16 ","general elemantary","27","","",""
"Yes","2014","Couple + C. LE 16 ","middle vocational","152","0.0592920352883657","0.0507068205019921","0.0678772500747393"
"Yes","2014","Couple + C. LE 16 ","vocational + Abi","22","","",""
"Yes","2014","Couple + C. LE 16 ","higher vocational","17","","",""
"Yes","2014","Couple + C. LE 16 ","higher education","38","0.0254859582695331","0.0184034454518385","0.0325684710872276"
"Yes","2014","Couple + C. GT 16 ","in school","3","","",""
"Yes","2014","Couple + C. GT 16 ","inadequately","12","","",""
"Yes","2014","Couple + C. GT 16 ","general elemantary","28","","",""
"Yes","2014","Couple + C. GT 16 ","middle vocational","163","0.113644469390885","0.0973198556214511","0.129969083160319"
"Yes","2014","Couple + C. GT 16 ","vocational + Abi","8","","",""
"Yes","2014","Couple + C. GT 16 ","higher vocational","26","","",""
"Yes","2014","Couple + C. GT 16 ","higher education","44","0.0771850112989867","0.0546541645076385","0.099715858090335"
"Yes","2014","Couple + C. LE and GT 16","in school","1","","",""
"Yes","2014","Couple + C. LE and GT 16","inadequately","5","","",""
"Yes","2014","Couple + C. LE and GT 16","general elemantary","18","","",""
"Yes","2014","Couple + C. LE and GT 16","middle vocational","58","0.0713599985064445","0.0545325079752192","0.0881874890376698"
"Yes","2014","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Yes","2014","Couple + C. LE and GT 16","higher vocational","9","","",""
"Yes","2014","Couple + C. LE and GT 16","higher education","17","","",""
"No","2014","1-pers.-HH","in school","2","","",""
"No","2014","1-pers.-HH","inadequately","30","0.648369580565455","0.505654982721959","0.791084178408952"
"No","2014","1-pers.-HH","general elemantary","345","0.75256668103327","0.713303029712662","0.791830332353878"
"No","2014","1-pers.-HH","middle vocational","1418","0.782927888174124","0.763914823947589","0.80194095240066"
"No","2014","1-pers.-HH","vocational + Abi","201","0.846677136791997","0.799909756403072","0.893444517180923"
"No","2014","1-pers.-HH","higher vocational","151","0.752148519250581","0.691547720742071","0.812749317759091"
"No","2014","1-pers.-HH","higher education","752","0.871008994033998","0.848697452519865","0.893320535548132"
"No","2014","(Married) couple without C. ","in school","5","","",""
"No","2014","(Married) couple without C. ","inadequately","58","0.760835526688063","0.664294661859164","0.857376391516962"
"No","2014","(Married) couple without C. ","general elemantary","534","0.805916456535138","0.775947308257425","0.835885604812852"
"No","2014","(Married) couple without C. ","middle vocational","3154","0.78095613801661","0.768189789551099","0.79372248648212"
"No","2014","(Married) couple without C. ","vocational + Abi","393","0.891432219326394","0.862624841577309","0.920239597075479"
"No","2014","(Married) couple without C. ","higher vocational","441","0.792029625778719","0.758856559331","0.825202692226437"
"No","2014","(Married) couple without C. ","higher education","1856","0.875432764583062","0.861421923895175","0.88944360527095"
"No","2014","Single parent ","in school","118","1","1","1"
"No","2014","Single parent ","inadequately","57","0.820270959076728","0.727638345056672","0.912903573096784"
"No","2014","Single parent ","general elemantary","342","0.894772917447999","0.86392140405343","0.925624430842568"
"No","2014","Single parent ","middle vocational","1007","0.873466420707526","0.854005145767366","0.892927695647686"
"No","2014","Single parent ","vocational + Abi","179","0.913291127492465","0.873793848821348","0.952788406163582"
"No","2014","Single parent ","higher vocational","60","0.883871597156317","0.80772378141888","0.960019412893754"
"No","2014","Single parent ","higher education","342","0.911381288555498","0.882384648514369","0.940377928596628"
"No","2014","Couple + C. LE 16 ","in school","","","",""
"No","2014","Couple + C. LE 16 ","inadequately","147","0.953781750299887","0.920728551674979","0.986834948924795"
"No","2014","Couple + C. LE 16 ","general elemantary","611","0.947936723415514","0.930698473439753","0.965174973391274"
"No","2014","Couple + C. LE 16 ","middle vocational","2755","0.940707964711634","0.932122749925261","0.949293179498008"
"No","2014","Couple + C. LE 16 ","vocational + Abi","738","0.9697341460469","0.957554235323938","0.981914056769862"
"No","2014","Couple + C. LE 16 ","higher vocational","403","0.968269367126026","0.951506013402111","0.985032720849942"
"No","2014","Couple + C. LE 16 ","higher education","1864","0.974514041730467","0.967431528912772","0.981596554548162"
"No","2014","Couple + C. GT 16 ","in school","127","0.975042673127576","0.948227089103769","1.00185825715138"
"No","2014","Couple + C. GT 16 ","inadequately","42","0.690363126312707","0.567048003032905","0.81367824959251"
"No","2014","Couple + C. GT 16 ","general elemantary","357","0.886124812040771","0.854394106541522","0.91785551754002"
"No","2014","Couple + C. GT 16 ","middle vocational","1289","0.886355530609115","0.870030916839681","0.902680144378549"
"No","2014","Couple + C. GT 16 ","vocational + Abi","193","0.971094353297522","0.947932563183772","0.994256143411271"
"No","2014","Couple + C. GT 16 ","higher vocational","163","0.84995238342383","0.799039342459205","0.900865424388454"
"No","2014","Couple + C. GT 16 ","higher education","495","0.922814988701013","0.900284141909665","0.945345835492362"
"No","2014","Couple + C. LE and GT 16","in school","159","0.992233505292345","0.978631355003457","1.00583565558123"
"No","2014","Couple + C. LE and GT 16","inadequately","65","0.871325926152557","0.792886408424442","0.949765443880673"
"No","2014","Couple + C. LE and GT 16","general elemantary","341","0.953397256414238","0.931592885650466","0.97520162717801"
"No","2014","Couple + C. LE and GT 16","middle vocational","841","0.928640001493556","0.91181251096233","0.945467492024781"
"No","2014","Couple + C. LE and GT 16","vocational + Abi","160","0.977432866262895","0.954771411337005","1.00009432118879"
"No","2014","Couple + C. LE and GT 16","higher vocational","113","0.837040816470041","0.771504668124349","0.902576964815734"
"No","2014","Couple + C. LE and GT 16","higher education","319","0.959622669803448","0.938575316000057","0.98067002360684"
"Yes","2015","1-pers.-HH","in school","","","",""
"Yes","2015","1-pers.-HH","inadequately","15","","",""
"Yes","2015","1-pers.-HH","general elemantary","103","0.245568634031173","0.206062731763055","0.285074536299291"
"Yes","2015","1-pers.-HH","middle vocational","359","0.223197022239326","0.203743806819997","0.242650237658655"
"Yes","2015","1-pers.-HH","vocational + Abi","26","","",""
"Yes","2015","1-pers.-HH","higher vocational","51","0.259357251319946","0.198154835818444","0.320559666821448"
"Yes","2015","1-pers.-HH","higher education","104","0.114502495836822","0.0939379357671031","0.135067055906542"
"Yes","2015","(Married) couple without C. ","in school","","","",""
"Yes","2015","(Married) couple without C. ","inadequately","13","","",""
"Yes","2015","(Married) couple without C. ","general elemantary","121","0.181015987003503","0.151529460260148","0.210502513746858"
"Yes","2015","(Married) couple without C. ","middle vocational","829","0.222490776813943","0.209374984898458","0.235606568729427"
"Yes","2015","(Married) couple without C. ","vocational + Abi","46","0.0882567404992593","0.0628534159367385","0.11366006506178"
"Yes","2015","(Married) couple without C. ","higher vocational","114","0.177539257550718","0.145487152454958","0.209591362646478"
"Yes","2015","(Married) couple without C. ","higher education","272","0.125322141897907","0.111583738108597","0.139060545687217"
"Yes","2015","Single parent ","in school","2","","",""
"Yes","2015","Single parent ","inadequately","9","","",""
"Yes","2015","Single parent ","general elemantary","35","0.0995629986275457","0.0690955009424128","0.130030496312679"
"Yes","2015","Single parent ","middle vocational","109","0.108201886482311","0.0898365057631063","0.126567267201515"
"Yes","2015","Single parent ","vocational + Abi","16","","",""
"Yes","2015","Single parent ","higher vocational","8","","",""
"Yes","2015","Single parent ","higher education","32","0.102293695277393","0.0705464797609866","0.134040910793799"
"Yes","2015","Couple + C. LE 16 ","in school","","","",""
"Yes","2015","Couple + C. LE 16 ","inadequately","9","","",""
"Yes","2015","Couple + C. LE 16 ","general elemantary","20","","",""
"Yes","2015","Couple + C. LE 16 ","middle vocational","137","0.0631937740577505","0.0541492082340881","0.0722383398814128"
"Yes","2015","Couple + C. LE 16 ","vocational + Abi","19","","",""
"Yes","2015","Couple + C. LE 16 ","higher vocational","15","","",""
"Yes","2015","Couple + C. LE 16 ","higher education","39","0.0264440708935208","0.01939089831471","0.0334972434723317"
"Yes","2015","Couple + C. GT 16 ","in school","1","","",""
"Yes","2015","Couple + C. GT 16 ","inadequately","6","","",""
"Yes","2015","Couple + C. GT 16 ","general elemantary","26","","",""
"Yes","2015","Couple + C. GT 16 ","middle vocational","148","0.0976059781938702","0.0820876031778875","0.113124353209853"
"Yes","2015","Couple + C. GT 16 ","vocational + Abi","10","","",""
"Yes","2015","Couple + C. GT 16 ","higher vocational","30","0.186489967110169","0.13342937266106","0.239550561559278"
"Yes","2015","Couple + C. GT 16 ","higher education","38","0.0702392366114484","0.0483587011289248","0.0921197720939721"
"Yes","2015","Couple + C. LE and GT 16","in school","","","",""
"Yes","2015","Couple + C. LE and GT 16","inadequately","4","","",""
"Yes","2015","Couple + C. LE and GT 16","general elemantary","14","","",""
"Yes","2015","Couple + C. LE and GT 16","middle vocational","47","0.0637804736033257","0.0478158180215077","0.0797451291851437"
"Yes","2015","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"Yes","2015","Couple + C. LE and GT 16","higher vocational","5","","",""
"Yes","2015","Couple + C. LE and GT 16","higher education","15","","",""
"No","2015","1-pers.-HH","in school","7","","",""
"No","2015","1-pers.-HH","inadequately","40","0.619140112401845","0.490805490755087","0.747474734048603"
"No","2015","1-pers.-HH","general elemantary","353","0.754431365968827","0.714925463700709","0.793937268236945"
"No","2015","1-pers.-HH","middle vocational","1401","0.776802977760674","0.757349762341345","0.796256193180003"
"No","2015","1-pers.-HH","vocational + Abi","225","0.843314627425451","0.798344898027332","0.88828435682357"
"No","2015","1-pers.-HH","higher vocational","146","0.740642748680054","0.679440333178552","0.801845164181556"
"No","2015","1-pers.-HH","higher education","817","0.885497504163178","0.864932944093458","0.906062064232897"
"No","2015","(Married) couple without C. ","in school","3","","",""
"No","2015","(Married) couple without C. ","inadequately","61","0.830349228134953","0.744834573861716","0.91586388240819"
"No","2015","(Married) couple without C. ","general elemantary","534","0.818984012996497","0.789497486253142","0.848470539739852"
"No","2015","(Married) couple without C. ","middle vocational","3034","0.777509223186057","0.764393431270573","0.790625015101542"
"No","2015","(Married) couple without C. ","vocational + Abi","433","0.911743259500741","0.88633993493822","0.937146584063261"
"No","2015","(Married) couple without C. ","higher vocational","432","0.822460742449282","0.790408637353522","0.854512847545042"
"No","2015","(Married) couple without C. ","higher education","1959","0.874677858102093","0.860939454312783","0.888416261891403"
"No","2015","Single parent ","in school","110","0.99269376904925","0.976921527277324","1.00846601082118"
"No","2015","Single parent ","inadequately","58","0.848989838282404","0.7632534820762","0.934726194488607"
"No","2015","Single parent ","general elemantary","336","0.900437001372454","0.869969503687321","0.930904499057587"
"No","2015","Single parent ","middle vocational","990","0.891798113517689","0.873432732798485","0.910163494236894"
"No","2015","Single parent ","vocational + Abi","180","0.937308455645665","0.903372052762608","0.971244858528722"
"No","2015","Single parent ","higher vocational","66","0.910706460779705","0.845733679430927","0.975679242128484"
"No","2015","Single parent ","higher education","318","0.897706304722607","0.865959089206201","0.929453520239013"
"No","2015","Couple + C. LE 16 ","in school","1","","",""
"No","2015","Couple + C. LE 16 ","inadequately","169","0.959528791674154","0.930579350764677","0.988478232583631"
"No","2015","Couple + C. LE 16 ","general elemantary","597","0.958463968819536","0.942720301538046","0.974207636101026"
"No","2015","Couple + C. LE 16 ","middle vocational","2643","0.93680622594225","0.927761660118587","0.945850791765912"
"No","2015","Couple + C. LE 16 ","vocational + Abi","759","0.980857037807926","0.971228380732047","0.990485694883804"
"No","2015","Couple + C. LE 16 ","higher vocational","362","0.967712102568824","0.949868999479253","0.985555205658395"
"No","2015","Couple + C. LE 16 ","higher education","1949","0.973555929106479","0.966502756527668","0.98060910168529"
"No","2015","Couple + C. GT 16 ","in school","96","0.963349676917653","0.925956436171206","1.0007429176641"
"No","2015","Couple + C. GT 16 ","inadequately","32","0.68258785804432","0.534592756857812","0.830582959230827"
"No","2015","Couple + C. GT 16 ","general elemantary","298","0.906214896966349","0.874471155427413","0.937958638505285"
"No","2015","Couple + C. GT 16 ","middle vocational","1257","0.90239402180613","0.886875646790147","0.917912396822112"
"No","2015","Couple + C. GT 16 ","vocational + Abi","202","0.945646173873228","0.915127928831462","0.976164418914994"
"No","2015","Couple + C. GT 16 ","higher vocational","177","0.813510032889831","0.760449438440722","0.86657062733894"
"No","2015","Couple + C. GT 16 ","higher education","486","0.929760763388552","0.907880227906028","0.951641298871075"
"No","2015","Couple + C. LE and GT 16","in school","139","1","1","1"
"No","2015","Couple + C. LE and GT 16","inadequately","72","0.891770907761064","0.82192516294047","0.961616652581658"
"No","2015","Couple + C. LE and GT 16","general elemantary","341","0.957276565678647","0.936239473675344","0.978313657681951"
"No","2015","Couple + C. LE and GT 16","middle vocational","853","0.936219526396674","0.920254870814856","0.952184181978492"
"No","2015","Couple + C. LE and GT 16","vocational + Abi","186","0.968053362101419","0.943178555943444","0.992928168259395"
"No","2015","Couple + C. LE and GT 16","higher vocational","99","0.849911559431117","0.781269245995533","0.9185538728667"
"No","2015","Couple + C. LE and GT 16","higher education","309","0.95824008836568","0.936458349891358","0.980021826840002"
"Yes","2016","1-pers.-HH","in school","","","",""
"Yes","2016","1-pers.-HH","inadequately","11","","",""
"Yes","2016","1-pers.-HH","general elemantary","100","0.237072871708212","0.196253856510481","0.277891886905944"
"Yes","2016","1-pers.-HH","middle vocational","359","0.234869835580736","0.214495509608252","0.25524416155322"
"Yes","2016","1-pers.-HH","vocational + Abi","29","","",""
"Yes","2016","1-pers.-HH","higher vocational","44","0.233455574721835","0.173145762231472","0.293765387212198"
"Yes","2016","1-pers.-HH","higher education","109","0.114256194910445","0.0930194281067317","0.135492961714159"
"Yes","2016","(Married) couple without C. ","in school","","","",""
"Yes","2016","(Married) couple without C. ","inadequately","10","","",""
"Yes","2016","(Married) couple without C. ","general elemantary","118","0.191066331743746","0.158932485802745","0.223200177684746"
"Yes","2016","(Married) couple without C. ","middle vocational","746","0.208388572223637","0.195137603555639","0.221639540891635"
"Yes","2016","(Married) couple without C. ","vocational + Abi","50","0.0833675027169455","0.0584023826709573","0.108332622762934"
"Yes","2016","(Married) couple without C. ","higher vocational","117","0.189231645823067","0.155947489528365","0.222515802117769"
"Yes","2016","(Married) couple without C. ","higher education","261","0.125931381288068","0.111639063441623","0.140223699134512"
"Yes","2016","Single parent ","in school","","","",""
"Yes","2016","Single parent ","inadequately","9","","",""
"Yes","2016","Single parent ","general elemantary","37","0.149768606137947","0.1104862596257","0.189050952650193"
"Yes","2016","Single parent ","middle vocational","96","0.0909400556538439","0.0731638556091734","0.108716255698514"
"Yes","2016","Single parent ","vocational + Abi","19","","",""
"Yes","2016","Single parent ","higher vocational","8","","",""
"Yes","2016","Single parent ","higher education","28","","",""
"Yes","2016","Couple + C. LE 16 ","in school","","","",""
"Yes","2016","Couple + C. LE 16 ","inadequately","5","","",""
"Yes","2016","Couple + C. LE 16 ","general elemantary","21","","",""
"Yes","2016","Couple + C. LE 16 ","middle vocational","113","0.0545151871984688","0.0453787519393157","0.0636516224576218"
"Yes","2016","Couple + C. LE 16 ","vocational + Abi","14","","",""
"Yes","2016","Couple + C. LE 16 ","higher vocational","12","","",""
"Yes","2016","Couple + C. LE 16 ","higher education","32","0.0204835120328094","0.0138753022399939","0.0270917218256249"
"Yes","2016","Couple + C. GT 16 ","in school","1","","",""
"Yes","2016","Couple + C. GT 16 ","inadequately","7","","",""
"Yes","2016","Couple + C. GT 16 ","general elemantary","25","","",""
"Yes","2016","Couple + C. GT 16 ","middle vocational","141","0.113971096248433","0.0967101775692602","0.131232014927605"
"Yes","2016","Couple + C. GT 16 ","vocational + Abi","9","","",""
"Yes","2016","Couple + C. GT 16 ","higher vocational","25","","",""
"Yes","2016","Couple + C. GT 16 ","higher education","38","0.0720488229955642","0.0492243562331324","0.0948732897579959"
"Yes","2016","Couple + C. LE and GT 16","in school","1","","",""
"Yes","2016","Couple + C. LE and GT 16","inadequately","2","","",""
"Yes","2016","Couple + C. LE and GT 16","general elemantary","9","","",""
"Yes","2016","Couple + C. LE and GT 16","middle vocational","43","0.0529220588696661","0.0374277527036234","0.0684163650357089"
"Yes","2016","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"Yes","2016","Couple + C. LE and GT 16","higher vocational","6","","",""
"Yes","2016","Couple + C. LE and GT 16","higher education","23","","",""
"No","2016","1-pers.-HH","in school","","","",""
"No","2016","1-pers.-HH","inadequately","25","","",""
"No","2016","1-pers.-HH","general elemantary","317","0.762927128291788","0.722108113094056","0.803746143489519"
"No","2016","1-pers.-HH","middle vocational","1304","0.765130164419264","0.74475583844678","0.785504490391748"
"No","2016","1-pers.-HH","vocational + Abi","222","0.825276398785787","0.778299241909855","0.872253555661719"
"No","2016","1-pers.-HH","higher vocational","145","0.766544425278165","0.706234612787802","0.826854237768528"
"No","2016","1-pers.-HH","higher education","753","0.885743805089555","0.864507038285841","0.906980571893268"
"No","2016","(Married) couple without C. ","in school","","","",""
"No","2016","(Married) couple without C. ","inadequately","46","0.869183320866447","0.780866926623523","0.95749971510937"
"No","2016","(Married) couple without C. ","general elemantary","457","0.808933668256254","0.776799822315254","0.841067514197255"
"No","2016","(Married) couple without C. ","middle vocational","2863","0.791611427776363","0.778360459108365","0.804862396444361"
"No","2016","(Married) couple without C. ","vocational + Abi","421","0.916632497283055","0.891667377237067","0.941597617329043"
"No","2016","(Married) couple without C. ","higher vocational","415","0.810768354176933","0.777484197882231","0.844052510471635"
"No","2016","(Married) couple without C. ","higher education","1809","0.874068618711932","0.859776300865488","0.888360936558377"
"No","2016","Single parent ","in school","83","1","1","1"
"No","2016","Single parent ","inadequately","43","0.844370336508357","0.745842466945414","0.9428982060713"
"No","2016","Single parent ","general elemantary","280","0.850231393862053","0.810949047349807","0.8895137403743"
"No","2016","Single parent ","middle vocational","909","0.909059944346156","0.891283744301486","0.926836144390827"
"No","2016","Single parent ","vocational + Abi","172","0.920663438377353","0.882335227875696","0.95899164887901"
"No","2016","Single parent ","higher vocational","60","0.890403119899183","0.816154896424394","0.964651343373971"
"No","2016","Single parent ","higher education","286","0.900476648184743","0.86736490908407","0.933588387285416"
"No","2016","Couple + C. LE 16 ","in school","2","","",""
"No","2016","Couple + C. LE 16 ","inadequately","127","0.98511696783079","0.964460753301315","1.00577318236026"
"No","2016","Couple + C. LE 16 ","general elemantary","470","0.947806450247015","0.928133223734702","0.967479676759328"
"No","2016","Couple + C. LE 16 ","middle vocational","2259","0.945484812801531","0.936348377542378","0.954621248060684"
"No","2016","Couple + C. LE 16 ","vocational + Abi","685","0.983913494875494","0.974586992341472","0.993239997409516"
"No","2016","Couple + C. LE 16 ","higher vocational","302","0.962732743783718","0.941781980588848","0.983683506978588"
"No","2016","Couple + C. LE 16 ","higher education","1733","0.979516487967191","0.972908278174375","0.986124697760006"
"No","2016","Couple + C. GT 16 ","in school","103","0.999602694178331","0.995772616387986","1.00343277196868"
"No","2016","Couple + C. GT 16 ","inadequately","30","0.63593602625228","0.480896370314786","0.790975682189774"
"No","2016","Couple + C. GT 16 ","general elemantary","291","0.909795911436936","0.878210273596803","0.941381549277069"
"No","2016","Couple + C. GT 16 ","middle vocational","1161","0.886028903751567","0.868767985072395","0.90328982243074"
"No","2016","Couple + C. GT 16 ","vocational + Abi","189","0.956909497514318","0.928625440261847","0.985193554766788"
"No","2016","Couple + C. GT 16 ","higher vocational","150","0.854149323663545","0.801855524933375","0.906443122393715"
"No","2016","Couple + C. GT 16 ","higher education","455","0.927951177004436","0.905126710242004","0.950775643766868"
"No","2016","Couple + C. LE and GT 16","in school","137","0.946699843714877","0.909221624962449","0.984178062467304"
"No","2016","Couple + C. LE and GT 16","inadequately","58","0.95184768172236","0.897676938450901","1.00601842499382"
"No","2016","Couple + C. LE and GT 16","general elemantary","328","0.966961166946287","0.947878019455142","0.986044314437432"
"No","2016","Couple + C. LE and GT 16","middle vocational","759","0.947077941130334","0.931583634964291","0.962572247296377"
"No","2016","Couple + C. LE and GT 16","vocational + Abi","167","0.976141968947874","0.953401530598813","0.998882407296934"
"No","2016","Couple + C. LE and GT 16","higher vocational","102","0.903682614993418","0.848041411048921","0.959323818937915"
"No","2016","Couple + C. LE and GT 16","higher education","312","0.923630445448296","0.89519009547876","0.952070795417832"
"Yes","2017","1-pers.-HH","in school","","","",""
"Yes","2017","1-pers.-HH","inadequately","14","","",""
"Yes","2017","1-pers.-HH","general elemantary","108","0.258978544682721","0.218458286411447","0.299498802953995"
"Yes","2017","1-pers.-HH","middle vocational","373","0.219064168350243","0.200226768845073","0.237901567855413"
"Yes","2017","1-pers.-HH","vocational + Abi","37","0.176688819402489","0.133814440643965","0.219563198161012"
"Yes","2017","1-pers.-HH","higher vocational","46","0.213638000157112","0.160551895239369","0.266724105074856"
"Yes","2017","1-pers.-HH","higher education","118","0.115289612740703","0.0953348671525766","0.13524435832883"
"Yes","2017","(Married) couple without C. ","in school","1","","",""
"Yes","2017","(Married) couple without C. ","inadequately","13","","",""
"Yes","2017","(Married) couple without C. ","general elemantary","128","0.187627419777071","0.157019496528668","0.218235343025474"
"Yes","2017","(Married) couple without C. ","middle vocational","849","0.213976384483046","0.201400087621651","0.226552681344441"
"Yes","2017","(Married) couple without C. ","vocational + Abi","60","0.09056466586629","0.0656082886525289","0.115521043080051"
"Yes","2017","(Married) couple without C. ","higher vocational","137","0.193292853279493","0.161266497924742","0.225319208634244"
"Yes","2017","(Married) couple without C. ","higher education","265","0.111460103791841","0.0986100471618375","0.124310160421845"
"Yes","2017","Single parent ","in school","1","","",""
"Yes","2017","Single parent ","inadequately","10","","",""
"Yes","2017","Single parent ","general elemantary","35","0.143608400247906","0.105244593349833","0.181972207145979"
"Yes","2017","Single parent ","middle vocational","100","0.0848262214971764","0.0678845146553428","0.10176792833901"
"Yes","2017","Single parent ","vocational + Abi","22","","",""
"Yes","2017","Single parent ","higher vocational","5","","",""
"Yes","2017","Single parent ","higher education","30","0.0978068772448532","0.0657083878211611","0.129905366668545"
"Yes","2017","Couple + C. LE 16 ","in school","","","",""
"Yes","2017","Couple + C. LE 16 ","inadequately","5","","",""
"Yes","2017","Couple + C. LE 16 ","general elemantary","17","","",""
"Yes","2017","Couple + C. LE 16 ","middle vocational","114","0.0566778154311704","0.047299146101325","0.0660564847610158"
"Yes","2017","Couple + C. LE 16 ","vocational + Abi","27","","",""
"Yes","2017","Couple + C. LE 16 ","higher vocational","11","","",""
"Yes","2017","Couple + C. LE 16 ","higher education","33","0.0217260840796571","0.015155207778743","0.0282969603805712"
"Yes","2017","Couple + C. GT 16 ","in school","3","","",""
"Yes","2017","Couple + C. GT 16 ","inadequately","10","","",""
"Yes","2017","Couple + C. GT 16 ","general elemantary","32","0.0824299622999749","0.0548869861220699","0.10997293847788"
"Yes","2017","Couple + C. GT 16 ","middle vocational","159","0.112163188958892","0.0962307151638126","0.128095662753971"
"Yes","2017","Couple + C. GT 16 ","vocational + Abi","14","","",""
"Yes","2017","Couple + C. GT 16 ","higher vocational","29","","",""
"Yes","2017","Couple + C. GT 16 ","higher education","43","0.0532844601086544","0.0349742128221074","0.0715947073952014"
"Yes","2017","Couple + C. LE and GT 16","in school","","","",""
"Yes","2017","Couple + C. LE and GT 16","inadequately","7","","",""
"Yes","2017","Couple + C. LE and GT 16","general elemantary","16","","",""
"Yes","2017","Couple + C. LE and GT 16","middle vocational","53","0.0445603979036508","0.0312128066173423","0.0579079891899594"
"Yes","2017","Couple + C. LE and GT 16","vocational + Abi","8","","",""
"Yes","2017","Couple + C. LE and GT 16","higher vocational","8","","",""
"Yes","2017","Couple + C. LE and GT 16","higher education","21","","",""
"No","2017","1-pers.-HH","in school","3","","",""
"No","2017","1-pers.-HH","inadequately","30","0.600686400775405","0.455975014732837","0.745397786817973"
"No","2017","1-pers.-HH","general elemantary","341","0.741021455317279","0.700501197046005","0.781541713588553"
"No","2017","1-pers.-HH","middle vocational","1479","0.780935831649757","0.762098432144588","0.799773231154927"
"No","2017","1-pers.-HH","vocational + Abi","267","0.823311180597511","0.780436801838988","0.866185559356035"
"No","2017","1-pers.-HH","higher vocational","183","0.786361999842888","0.733275894925145","0.839448104760631"
"No","2017","1-pers.-HH","higher education","866","0.884710387259297","0.86475564167117","0.904665132847423"
"No","2017","(Married) couple without C. ","in school","2","","",""
"No","2017","(Married) couple without C. ","inadequately","62","0.863227563654382","0.785463418803691","0.940991708505073"
"No","2017","(Married) couple without C. ","general elemantary","497","0.812372580222929","0.781764656974526","0.842980503471331"
"No","2017","(Married) couple without C. ","middle vocational","3236","0.786023615516954","0.773447318655559","0.798599912378349"
"No","2017","(Married) couple without C. ","vocational + Abi","448","0.90943533413371","0.884478956919949","0.934391711347471"
"No","2017","(Married) couple without C. ","higher vocational","447","0.806707146720507","0.774680791365757","0.838733502075258"
