"ple0040","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2001","Part Time","1-pers.-HH","408","0.862998164028642","0.831812300056614","0.89418402800067","2"
"No","2001","Part Time","Couple + C. LE 16 ","1335","0.958602787518102","0.948088717836725","0.969116857199479","2"
"No","2001","Not Working","Single parent ","321","0.852161205248269","0.816427045695237","0.887895364801301","2"
"No","2001","Not Working","Couple + C. LE 16 ","897","0.948485301108516","0.934377051656551","0.962593550560481","2"
"No","2001","Not Working","Couple + C. GT 16 ","882","0.845219768516026","0.823269061871927","0.867170475160125","2"
"No","2001","Not Working","Couple + C. LE and GT 16","441","0.959389715089014","0.941468366802207","0.977311063375821","2"
"Yes","2001","Full Time","1-pers.-HH","57","0.0663184188404829","0.0516333220889866","0.0810035155919791","1"
"Yes","2001","Full Time","(Married) couple without C. ","167","0.0794253268935622","0.0686049600806085","0.0902456937065159","1"
"Yes","2001","Full Time","Single parent ","15","","","","1"
"Yes","2001","Full Time","Couple + C. LE 16 ","66","0.0278092482422848","0.0212864406435262","0.0343320558410434","1"
"Yes","2001","Part Time","Single parent ","6","","","","1"
"Yes","2001","Part Time","Couple + C. LE and GT 16","13","","","","1"
"Yes","2001","Not Working","1-pers.-HH","360","0.258887355421707","0.236216336131347","0.281558374712067","1"
"Yes","2001","Not Working","(Married) couple without C. ","913","0.282687590208399","0.267613357048388","0.29776182336841","1"
"Yes","2001","Not Working","Single parent ","58","0.147838794751731","0.112104635198699","0.183572954304762","1"
"Yes","2001","Not Working","Couple + C. LE 16 ","46","0.0515146988914835","0.0374064494395185","0.0656229483434486","1"
"Yes","2001","Not Working","Couple + C. GT 16 ","161","0.154780231483974","0.132829524839875","0.176730938128073","1"
"Yes","2001","Full Time","Couple + C. GT 16 ","106","0.0663667305012986","0.0543922296805649","0.0783412313220322","1"
"Yes","2001","Full Time","Couple + C. LE and GT 16","30","0.0348926869562354","0.0219729922880908","0.0478123816243799","1"
"Yes","2001","Part Time","1-pers.-HH","59","0.137001835971358","0.10581597199933","0.168187699943386","1"
"Yes","2001","Part Time","(Married) couple without C. ","134","0.126493348481269","0.106520305811362","0.146466391151175","1"
"Yes","2001","Part Time","Couple + C. LE 16 ","44","0.041397212481898","0.030883142800521","0.051911282163275","1"
"Yes","2001","Part Time","Couple + C. GT 16 ","54","0.0605005605420132","0.045111553712961","0.0758895673710654","1"
"Yes","2001","Not Working","Couple + C. LE and GT 16","25","","","","1"
"No","2002","Full Time","1-pers.-HH","1063","0.92956062376596","0.914627861492028","0.944493386039892","2"
"No","2002","Part Time","(Married) couple without C. ","1073","0.861416960574888","0.842100217660876","0.8807337034889","2"
"No","2002","Part Time","Single parent ","319","0.952862891835427","0.930100250835173","0.975625532835682","2"
"No","2002","Part Time","Couple + C. GT 16 ","974","0.920550383446292","0.904090437783082","0.937010329109501","2"
"No","2002","Part Time","Couple + C. LE and GT 16","581","0.971563769739215","0.958208235196586","0.984919304281845","2"
"No","2002","Not Working","1-pers.-HH","1058","0.73375655041409","0.710799898042894","0.756713202785285","2"
"No","2002","Not Working","(Married) couple without C. ","2551","0.700806351385506","0.68572643226846","0.715886270502551","2"
"No","2002","Full Time","(Married) couple without C. ","2479","0.91908116102489","0.908735087565694","0.929427234484087","2"
"No","2002","Full Time","Single parent ","412","0.955814810843822","0.936435806734592","0.975193814953052","2"
"No","2002","Full Time","Couple + C. LE 16 ","2369","0.966615002210779","0.9594872003378","0.973742804083759","2"
"No","2002","Full Time","Couple + C. GT 16 ","1661","0.921322912715004","0.90882250109641","0.933823324333599","2"
"No","2002","Full Time","Couple + C. LE and GT 16","827","0.965823369486681","0.953638170320724","0.978008568652638","2"
"No","2002","Part Time","1-pers.-HH","400","0.857540000055973","0.825282293754205","0.88979770635774","2"
"No","2002","Part Time","Couple + C. LE 16 ","1384","0.968212616749635","0.959084742441857","0.977340491057413","2"
"No","2002","Not Working","Single parent ","305","0.833835126526656","0.795752686858688","0.871917566194625","2"
"No","2002","Not Working","Couple + C. LE 16 ","842","0.948230511149898","0.933641524351475","0.962819497948321","2"
"No","2002","Not Working","Couple + C. GT 16 ","996","0.845162232578876","0.824389500510347","0.865934964647406","2"
"No","2002","Not Working","Couple + C. LE and GT 16","480","0.946507842404703","0.926784965920882","0.966230718888523","2"
"Yes","2002","Full Time","1-pers.-HH","65","0.0704393762340404","0.0555066139601085","0.0853721385079723","1"
"Yes","2002","Full Time","(Married) couple without C. ","190","0.0809188389751099","0.0705727655159133","0.0912649124343065","1"
"Yes","2002","Full Time","Single parent ","20","","","","1"
"Yes","2002","Full Time","Couple + C. LE 16 ","71","0.0333849977892206","0.026257195916241","0.0405127996622003","1"
"Yes","2002","Part Time","Single parent ","14","","","","1"
"Yes","2002","Part Time","Couple + C. LE and GT 16","14","","","","1"
"Yes","2002","Not Working","1-pers.-HH","366","0.26624344958591","0.243286797214715","0.289200101957106","1"
"Yes","2002","Not Working","(Married) couple without C. ","991","0.299193648614494","0.284113729497449","0.31427356773154","1"
"Yes","2002","Not Working","Single parent ","62","0.166164873473344","0.128082433805375","0.204247313141312","1"
"Yes","2002","Not Working","Couple + C. LE 16 ","44","0.0517694888501019","0.0371805020516788","0.0663584756485251","1"
"Yes","2002","Not Working","Couple + C. GT 16 ","169","0.154837767421124","0.134065035352594","0.175610499489653","1"
"Yes","2002","Full Time","Couple + C. GT 16 ","121","0.0786770872849956","0.0661766756664009","0.0911774989035903","1"
"Yes","2002","Full Time","Couple + C. LE and GT 16","27","","","","1"
"Yes","2002","Part Time","1-pers.-HH","51","0.142459999944027","0.11020229364226","0.174717706245795","1"
"Yes","2002","Part Time","(Married) couple without C. ","156","0.138583039425112","0.1192662965111","0.157899782339124","1"
"Yes","2002","Part Time","Couple + C. LE 16 ","35","0.031787383250365","0.022659508942587","0.0409152575581431","1"
"Yes","2002","Part Time","Couple + C. GT 16 ","63","0.0794496165537081","0.0629896708904985","0.0959095622169178","1"
"Yes","2002","Not Working","Couple + C. LE and GT 16","20","","","","1"
"No","2003","Full Time","1-pers.-HH","1017","0.924020110455376","0.90819560013309","0.939844620777662","2"
"No","2003","Full Time","(Married) couple without C. ","2312","0.917751695161634","0.906966872026113","0.928536518297156","2"
"No","2003","Full Time","Single parent ","378","0.941921968182987","0.919058165018322","0.964785771347653","2"
"No","2003","Full Time","Couple + C. LE 16 ","2150","0.961282004131813","0.953258655708393","0.969305352555233","2"
"No","2003","Full Time","Couple + C. GT 16 ","1636","0.93791408195615","0.926569165898719","0.949258998013581","2"
"No","2003","Full Time","Couple + C. LE and GT 16","749","0.966876064521823","0.954300871436693","0.979451257606954","2"
"No","2003","Part Time","1-pers.-HH","399","0.880017378153394","0.849860563983361","0.910174192323426","2"
"No","2003","Part Time","(Married) couple without C. ","1096","0.865105609589787","0.846228335594141","0.883982883585433","2"
"No","2003","Part Time","Single parent ","318","0.962280178817782","0.941724742306721","0.982835615328844","2"
"No","2003","Part Time","Couple + C. GT 16 ","963","0.919744813302804","0.903144716063841","0.936344910541767","2"
"No","2003","Part Time","Couple + C. LE and GT 16","544","0.962353579851793","0.946603025782934","0.978104133920651","2"
"No","2003","Not Working","1-pers.-HH","1074","0.729379388937968","0.706495965937268","0.752262811938669","2"
"No","2003","Not Working","(Married) couple without C. ","2574","0.7157591875209","0.700894450006105","0.730623925035696","2"
"No","2003","Part Time","Couple + C. LE 16 ","1323","0.973455410931742","0.964890058687932","0.982020763175552","2"
"No","2003","Not Working","Single parent ","329","0.879643639611105","0.847184100792386","0.912103178429823","2"
"No","2003","Not Working","Couple + C. LE 16 ","773","0.94963447709435","0.934545623867286","0.964723330321414","2"
"No","2003","Not Working","Couple + C. GT 16 ","1004","0.841395423570485","0.820525647480724","0.862265199660246","2"
"No","2003","Not Working","Couple + C. LE and GT 16","475","0.950324377611151","0.931298845083441","0.969349910138861","2"
"Yes","2003","Full Time","1-pers.-HH","60","0.0759798895446237","0.0601553792223376","0.0918043998669098","1"
"Yes","2003","Full Time","(Married) couple without C. ","181","0.0822483048383655","0.0714634817028436","0.0930331279738873","1"
"Yes","2003","Full Time","Single parent ","24","","","","1"
"Yes","2003","Full Time","Couple + C. LE 16 ","71","0.0387179958681868","0.0306946474447671","0.0467413442916065","1"
"Yes","2003","Part Time","Couple + C. LE and GT 16","17","","","","1"
"Yes","2003","Not Working","1-pers.-HH","374","0.270620611062032","0.247737188061331","0.293504034062732","1"
"Yes","2003","Full Time","Couple + C. GT 16 ","102","0.0620859180438501","0.0507410019864186","0.0734308341012815","1"
"Yes","2003","Full Time","Couple + C. LE and GT 16","29","","","","1"
"Yes","2003","Part Time","1-pers.-HH","47","0.119982621846606","0.0898258076765742","0.150139436016639","1"
"Yes","2003","Part Time","(Married) couple without C. ","162","0.134894390410213","0.116017116414567","0.153771664405859","1"
"Yes","2003","Part Time","Single parent ","12","","","","1"
"Yes","2003","Part Time","Couple + C. LE 16 ","30","0.0265445890682578","0.0179792368244479","0.0351099413120677","1"
"Yes","2003","Part Time","Couple + C. GT 16 ","66","0.0802551866971965","0.0636550894582334","0.0968552839361595","1"
"Yes","2003","Not Working","(Married) couple without C. ","963","0.2842408124791","0.269376074964304","0.299105549993896","1"
"Yes","2003","Not Working","Single parent ","57","0.120356360388895","0.0878968215701773","0.152815899207614","1"
"Yes","2003","Not Working","Couple + C. LE 16 ","34","0.05036552290565","0.0352766696785855","0.0654543761327144","1"
"Yes","2003","Not Working","Couple + C. GT 16 ","173","0.158604576429515","0.137734800339754","0.179474352519276","1"
"Yes","2003","Not Working","Couple + C. LE and GT 16","26","","","","1"
"No","2004","Full Time","1-pers.-HH","942","0.908141239668618","0.890363927341249","0.925918551995986","2"
"No","2004","Full Time","(Married) couple without C. ","2305","0.922247061448243","0.911722785079493","0.932771337816993","2"
"No","2004","Full Time","Single parent ","342","0.933588096034111","0.908078230659426","0.959097961408795","2"
"No","2004","Full Time","Couple + C. LE 16 ","1940","0.955434262406185","0.946422301212545","0.964446223599824","2"
"No","2004","Full Time","Couple + C. GT 16 ","1590","0.939716453908742","0.92838898240749","0.951043925409994","2"
"No","2004","Full Time","Couple + C. LE and GT 16","664","0.949435482830409","0.933110576227857","0.965760389432961","2"
"No","2004","Part Time","1-pers.-HH","406","0.886002326636785","0.85676850522095","0.915236148052619","2"
"No","2004","Part Time","(Married) couple without C. ","1083","0.88017098410729","0.861999502882998","0.898342465331582","2"
"No","2004","Part Time","Single parent ","318","0.923841095624661","0.895563093463835","0.952119097785488","2"
"No","2004","Part Time","Couple + C. GT 16 ","956","0.918249724296441","0.901452107889086","0.935047340703797","2"
"No","2004","Part Time","Couple + C. LE and GT 16","543","0.967888165336266","0.953247337194568","0.982528993477965","2"
"No","2004","Not Working","1-pers.-HH","1065","0.721907633136589","0.698813625999671","0.745001640273508","2"
"No","2004","Not Working","(Married) couple without C. ","2574","0.707394115759016","0.692423883628131","0.7223643478899","2"
"No","2004","Part Time","Couple + C. LE 16 ","1255","0.967429885457872","0.957743257305696","0.977116513610048","2"
"No","2004","Not Working","Single parent ","342","0.883133779508607","0.851249725557322","0.915017833459893","2"
"No","2004","Not Working","Couple + C. LE 16 ","721","0.949986455747587","0.934469160944972","0.965503750550202","2"
"No","2004","Not Working","Couple + C. GT 16 ","1018","0.84055253061753","0.819795970396618","0.861309090838443","2"
"No","2004","Not Working","Couple + C. LE and GT 16","517","0.953252814950237","0.935464646280478","0.971040983619997","2"
"Yes","2004","Full Time","1-pers.-HH","72","0.0918587603313823","0.0740814480040136","0.109636072658751","1"
"Yes","2004","Full Time","(Married) couple without C. ","182","0.0777529385517568","0.0672286621830066","0.0882772149205069","1"
"Yes","2004","Full Time","Single parent ","24","","","","1"
"Yes","2004","Full Time","Couple + C. LE 16 ","74","0.0445657375938152","0.0355537764001755","0.0535776987874549","1"
"Yes","2004","Part Time","Couple + C. LE and GT 16","14","","","","1"
"Yes","2004","Not Working","1-pers.-HH","381","0.278092366863411","0.254998359726492","0.301186374000329","1"
"Yes","2004","Full Time","Couple + C. GT 16 ","106","0.0602835460912579","0.0489560745900061","0.0716110175925097","1"
"Yes","2004","Full Time","Couple + C. LE and GT 16","28","","","","1"
"Yes","2004","Part Time","1-pers.-HH","48","0.113997673363216","0.084763851947381","0.14323149477905","1"
"Yes","2004","Part Time","(Married) couple without C. ","144","0.11982901589271","0.101657534668418","0.138000497117002","1"
"Yes","2004","Part Time","Single parent ","20","","","","1"
"Yes","2004","Part Time","Couple + C. LE 16 ","35","0.0325701145421279","0.0228834863899517","0.042256742694304","1"
"Yes","2004","Part Time","Couple + C. GT 16 ","66","0.0817502757035584","0.0649526592962032","0.0985478921109137","1"
"Yes","2004","Not Working","(Married) couple without C. ","974","0.292605884240984","0.2776356521101","0.307576116371869","1"
"Yes","2004","Not Working","Single parent ","48","0.116866220491393","0.0849821665401075","0.148750274442678","1"
"Yes","2004","Not Working","Couple + C. LE 16 ","37","0.0500135442524128","0.0344962494497978","0.0655308390550279","1"
"Yes","2004","Not Working","Couple + C. GT 16 ","177","0.159447469382469","0.138690909161557","0.180204029603382","1"
"Yes","2004","Not Working","Couple + C. LE and GT 16","24","","","","1"
"No","2005","Full Time","1-pers.-HH","977","0.908619642610047","0.891264923149241","0.925974362070852","2"
"No","2005","Full Time","(Married) couple without C. ","2163","0.910030989548855","0.898476919113817","0.921585059983892","2"
"No","2005","Full Time","Single parent ","337","0.953811099957061","0.93188422422175","0.975737975692372","2"
"No","2005","Full Time","Couple + C. LE 16 ","1769","0.957395087717408","0.948154374507897","0.966635800926919","2"
"No","2005","Full Time","Couple + C. GT 16 ","1483","0.95345457928307","0.943057275601477","0.963851882964664","2"
"No","2005","Full Time","Couple + C. LE and GT 16","625","0.944734714572243","0.927209124628899","0.962260304515587","2"
"No","2005","Part Time","1-pers.-HH","423","0.85788969983606","0.826323110002941","0.889456289669178","2"
"No","2005","Part Time","(Married) couple without C. ","1032","0.883509292383709","0.865134567472339","0.901884017295078","2"
"No","2005","Part Time","Single parent ","347","0.978927736180529","0.964070713682537","0.993784758678522","2"
"No","2005","Part Time","Couple + C. GT 16 ","921","0.936400726281575","0.921129618711077","0.951671833852073","2"
"No","2005","Part Time","Couple + C. LE and GT 16","499","0.975448312261476","0.961990977943651","0.988905646579302","2"
"No","2005","Not Working","1-pers.-HH","1036","0.725587677070951","0.702370808250693","0.748804545891209","2"
"No","2005","Not Working","(Married) couple without C. ","2529","0.705578506516447","0.690472220544163","0.720684792488731","2"
"No","2005","Part Time","Couple + C. LE 16 ","1170","0.973074545589605","0.963931530756616","0.982217560422594","2"
"No","2005","Not Working","Single parent ","346","0.905525662331137","0.876644990656502","0.934406334005772","2"
"No","2005","Not Working","Couple + C. LE 16 ","625","0.938882641115196","0.920676193648305","0.957089088582087","2"
"No","2005","Not Working","Couple + C. GT 16 ","916","0.830046480458248","0.807687616294091","0.852405344622405","2"
"No","2005","Not Working","Couple + C. LE and GT 16","513","0.940243346138137","0.920232429713931","0.960254262562342","2"
"Yes","2005","Full Time","1-pers.-HH","82","0.0913803573899534","0.0740256379291482","0.108735076850759","1"
"Yes","2005","Full Time","(Married) couple without C. ","193","0.0899690104511452","0.0784149400161079","0.101523080886182","1"
"Yes","2005","Full Time","Single parent ","15","","","","1"
"Yes","2005","Full Time","Couple + C. LE 16 ","66","0.0426049122825917","0.0333641990730806","0.0518456254921029","1"
"Yes","2005","Full Time","Couple + C. GT 16 ","94","0.0465454207169297","0.0361481170353361","0.0569427243985233","1"
"Yes","2005","Full Time","Couple + C. LE and GT 16","28","","","","1"
"Yes","2005","Part Time","1-pers.-HH","47","0.14211030016394","0.110543710330821","0.173676889997059","1"
"Yes","2005","Part Time","(Married) couple without C. ","139","0.116490707616291","0.098115982704922","0.134865432527661","1"
"Yes","2005","Part Time","Couple + C. LE and GT 16","9","","","","1"
"Yes","2005","Not Working","1-pers.-HH","383","0.274412322929049","0.251195454108791","0.297629191749307","1"
"Yes","2005","Part Time","Single parent ","12","","","","1"
"Yes","2005","Part Time","Couple + C. LE 16 ","34","0.0269254544103949","0.017782439577406","0.0360684692433839","1"
"Yes","2005","Part Time","Couple + C. GT 16 ","60","0.0635992737184247","0.0483281661479268","0.0788703812889227","1"
"Yes","2005","Not Working","(Married) couple without C. ","968","0.294421493483553","0.279315207511269","0.309527779455837","1"
"Yes","2005","Not Working","Single parent ","48","0.0944743376688627","0.0655936659942275","0.123355009343498","1"
"Yes","2005","Not Working","Couple + C. LE 16 ","40","0.0611173588848041","0.0429109114179132","0.079323806351695","1"
"Yes","2005","Not Working","Couple + C. GT 16 ","168","0.169953519541752","0.147594655377595","0.192312383705909","1"
"Yes","2005","Not Working","Couple + C. LE and GT 16","26","","","","1"
"No","2006","Part Time","Couple + C. GT 16 ","916","0.936315454860051","0.921003560267428","0.951627349452673","2"
"No","2006","Part Time","Couple + C. LE and GT 16","453","0.961887079455336","0.944408916318646","0.979365242592027","2"
"No","2006","Not Working","1-pers.-HH","1211","0.70823395321613","0.686548544244703","0.729919362187557","2"
"No","2006","Full Time","1-pers.-HH","1089","0.908247611311375","0.891706450566623","0.924788772056128","2"
"No","2006","Full Time","(Married) couple without C. ","2383","0.908711571200689","0.897608612801645","0.919814529599732","2"
"No","2006","Full Time","Single parent ","347","0.935147105649769","0.910087987439008","0.960206223860529","2"
"No","2006","Full Time","Couple + C. LE 16 ","1816","0.967688753149639","0.959685028111436","0.975692478187841","2"
"No","2006","Full Time","Couple + C. GT 16 ","1542","0.945196889372396","0.934175029404376","0.956218749340415","2"
"No","2006","Full Time","Couple + C. LE and GT 16","593","0.971051794845158","0.957811740933471","0.984291848756845","2"
"No","2006","Part Time","1-pers.-HH","435","0.879839212653539","0.850961243381736","0.908717181925341","2"
"No","2006","Part Time","(Married) couple without C. ","1130","0.887887466453019","0.870636931262964","0.905138001643073","2"
"No","2006","Part Time","Single parent ","374","0.959932140453804","0.940492955576118","0.979371325331491","2"
"No","2006","Part Time","Couple + C. LE 16 ","1256","0.967461017440359","0.957797573562779","0.977124461317939","2"
"No","2006","Not Working","(Married) couple without C. ","2878","0.703932064672109","0.689759759173015","0.718104370171203","2"
"No","2006","Not Working","Single parent ","351","0.87910610000805","0.847434228473468","0.910777971542632","2"
"No","2006","Not Working","Couple + C. LE 16 ","720","0.948013526458811","0.932188675098042","0.96383837781958","2"
"No","2006","Not Working","Couple + C. GT 16 ","905","0.839601645810818","0.817425972469145","0.86177731915249","2"
"No","2006","Not Working","Couple + C. LE and GT 16","395","0.930198840649428","0.905771332598593","0.954626348700264","2"
"Yes","2006","Full Time","1-pers.-HH","81","0.0917523886886246","0.0752112279438719","0.108293549433377","1"
"Yes","2006","Full Time","(Married) couple without C. ","202","0.0912884287993114","0.0801854704002682","0.102391387198355","1"
"Yes","2006","Full Time","Single parent ","24","","","","1"
"Yes","2006","Full Time","Couple + C. LE 16 ","59","0.0323112468503613","0.0243075218121589","0.0403149718885637","1"
"Yes","2006","Full Time","Couple + C. GT 16 ","96","0.0548031106276045","0.0437812506595847","0.0658249705956243","1"
"Yes","2006","Full Time","Couple + C. LE and GT 16","23","","","","1"
"Yes","2006","Part Time","1-pers.-HH","52","0.120160787346461","0.0912828180746591","0.149038756618264","1"
"Yes","2006","Part Time","(Married) couple without C. ","155","0.112112533546982","0.094861998356927","0.129363068737036","1"
"Yes","2006","Part Time","Couple + C. LE and GT 16","8","","","","1"
"Yes","2006","Not Working","1-pers.-HH","477","0.29176604678387","0.270080637812443","0.313451455755297","1"
"Yes","2006","Part Time","Single parent ","17","","","","1"
"Yes","2006","Part Time","Couple + C. LE 16 ","39","0.0325389825596413","0.022875538682061","0.0422024264372215","1"
"Yes","2006","Part Time","Couple + C. GT 16 ","61","0.0636845451399493","0.0483726505473268","0.0789964397325719","1"
"Yes","2006","Not Working","(Married) couple without C. ","1108","0.296067935327891","0.281895629828797","0.310240240826985","1"
"Yes","2006","Not Working","Single parent ","56","0.12089389999195","0.0892220284573679","0.152565771526532","1"
"Yes","2006","Not Working","Couple + C. LE 16 ","36","0.0519864735411887","0.03616162218042","0.0678113249019574","1"
"Yes","2006","Not Working","Couple + C. GT 16 ","147","0.160398354189182","0.13822268084751","0.182574027530855","1"
"Yes","2006","Not Working","Couple + C. LE and GT 16","23","","","","1"
"No","2007","Part Time","Couple + C. GT 16 ","858","0.93838166647971","0.922809641720229","0.953953691239192","2"
"No","2007","Part Time","Couple + C. LE and GT 16","412","0.955353495352775","0.935648894321561","0.975058096383989","2"
"No","2007","Not Working","1-pers.-HH","1146","0.704050120368648","0.681627444878265","0.72647279585903","2"
"No","2007","Full Time","1-pers.-HH","999","0.897997814741035","0.879981090647662","0.916014538834408","2"
"No","2007","Full Time","(Married) couple without C. ","2208","0.921757399347752","0.910977246455507","0.932537552239997","2"
"No","2007","Full Time","Single parent ","315","0.938557782947962","0.912804132045967","0.964311433849956","2"
"No","2007","Full Time","Couple + C. LE 16 ","1686","0.957343817893346","0.947851469600701","0.966836166185991","2"
"No","2007","Full Time","Couple + C. GT 16 ","1501","0.94187285270126","0.930432858686658","0.953312846715862","2"
"No","2007","Full Time","Couple + C. LE and GT 16","536","0.9466963746113","0.928140662553708","0.965252086668892","2"
"No","2007","Part Time","1-pers.-HH","430","0.88870903875455","0.860633098000535","0.916784979508564","2"
"No","2007","Part Time","(Married) couple without C. ","1057","0.874334127105716","0.855634116744168","0.893034137467263","2"
"No","2007","Part Time","Single parent ","360","0.957298524803743","0.936862364402332","0.977734685205154","2"
