"m11124","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Disabled","2009","Hesse","Rural Area","33","0.153402548708195","0.105890175883055","0.200914921533334","1"
"Disabled","2009","Rhineland-Palatinate,Saarland","Urban Area","82","0.0981402652881949","0.0772082837553394","0.11907224682105","1"
"Disabled","2009","Rhineland-Palatinate,Saarland","Rural Area","37","0.160222413935216","0.114569760434359","0.205875067436073","1"
"Disabled","2009","Baden-Württemberg","Urban Area","204","0.121483987870264","0.106878846671222","0.136089129069307","1"
"Disabled","2009","Baden-Württemberg","Rural Area","27","","","","1"
"Disabled","2009","Bavaria","Urban Area","150","0.120445029176037","0.10231436545254","0.138575692899534","1"
"Disabled","2009","Bavaria","Rural Area","152","0.110714185199174","0.0941770865358066","0.127251283862541","1"
"Disabled","2009","Berlin","Urban Area","84","0.144340551301333","0.118042068854843","0.170639033747823","1"
"Disabled","2009","Berlin","Rural Area","","","","","1"
"Disabled","2009","Saxony-Anhalt","Urban Area","25","","","","1"
"Disabled","2009","Saxony-Anhalt","Rural Area","48","0.0940591141194206","0.0699465016845115","0.11817172655433","1"
"Disabled","2009","Thuringia","Urban Area","28","","","","1"
"Disabled","2009","Thuringia","Rural Area","74","0.130525275910947","0.103037729533289","0.158012822288604","1"
"Not disabled","2009","Hamburg","Urban Area","238","0.856194710517297","0.814417720520162","0.897971700514433","0"
"Not disabled","2009","Hamburg","Rural Area","","","","","0"
"Not disabled","2009","Schleswig-Holstein","Urban Area","172","0.832585619843687","0.780318220954908","0.884853018732467","0"
"Not disabled","2009","Schleswig-Holstein","Rural Area","268","0.872988880308821","0.836275043091924","0.909702717525719","0"
"Not disabled","2009","Lower Saxony","Urban Area","718","0.849494311132168","0.825183229899094","0.873805392365241","0"
"Not disabled","2009","Lower Saxony","Rural Area","725","0.873370457848125","0.850510807393306","0.896230108302945","0"
"Not disabled","2009","Bremen","Urban Area","105","0.846061176915987","0.781490932177888","0.910631421654086","0"
"Not disabled","2009","Bremen","Rural Area","","","","","0"
"Not disabled","2009","Rhineland-Palatinate,Saarland","Urban Area","694","0.901859734711805","0.88092775317895","0.922791716244661","0"
"Not disabled","2009","Rhineland-Palatinate,Saarland","Rural Area","211","0.839777586064784","0.794124932563927","0.885430239565641","0"
"Not disabled","2009","Baden-Württemberg","Urban Area","1718","0.878516012129736","0.863910870930693","0.893121153328778","0"
"Not disabled","2009","Baden-Württemberg","Rural Area","165","0.858001710048201","0.808629438319476","0.907373981776925","0"
"Not disabled","2009","Bavaria","Urban Area","1088","0.879554970823963","0.861424307100466","0.89768563454746","0"
"Not disabled","2009","Bavaria","Rural Area","1231","0.889285814800826","0.87274871613746","0.905822913464193","0"
"Not disabled","2009","Berlin","Urban Area","602","0.855659448698667","0.829360966252177","0.881957931145157","0"
"Not disabled","2009","North Rhine-Westphalia","Urban Area","3052","0.854415067122962","0.842783709525555","0.86604642472037","0"
"Not disabled","2009","North Rhine-Westphalia","Rural Area","93","0.885239871636061","0.824563283214303","0.945916460057819","0"
"Not disabled","2009","Hesse","Urban Area","869","0.856665425625904","0.834979462008949","0.878351389242858","0"
"Not disabled","2009","Berlin","Rural Area","","","","","0"
"Not disabled","2009","Hesse","Rural Area","188","0.846597451291805","0.799085078466666","0.894109824116945","0"
"Not disabled","2009","Brandenburg","Urban Area","57","0.871119114898157","0.789662859861572","0.952575369934741","0"
"Not disabled","2009","Mecklenburg-Western Pomerania","Urban Area","53","0.912166457737732","0.839321190257812","0.985011725217651","0"
"Not disabled","2009","Brandenburg","Rural Area","640","0.897468172207808","0.87544787357586","0.919488470839756","0"
"Not disabled","2009","Mecklenburg-Western Pomerania","Rural Area","373","0.882294970559985","0.851364646122884","0.913225294997086","0"
"Not disabled","2009","Saxony","Urban Area","630","0.896805687960915","0.874205058851093","0.919406317070737","0"
"Not disabled","2009","Saxony","Rural Area","614","0.912349333166844","0.891031996958167","0.933666669375521","0"
"Not disabled","2009","Saxony-Anhalt","Urban Area","180","0.8589202100924","0.811268337333567","0.906572082851233","0"
"Not disabled","2009","Saxony-Anhalt","Rural Area","515","0.905940885880579","0.88182827344567","0.930053498315489","0"
"Not disabled","2009","Thuringia","Urban Area","219","0.909261085498296","0.873439837992696","0.945082333003895","0"
"Not disabled","2009","Thuringia","Rural Area","503","0.869474724089053","0.841987177711395","0.896962270466711","0"
"Disabled","2010","Schleswig-Holstein","Urban Area","30","0.138053104205734","0.096753676156954","0.179352532254514","1"
"Disabled","2010","Brandenburg","Urban Area","6","","","","1"
"Disabled","2010","Brandenburg","Rural Area","99","0.115396914271498","0.0943232982707955","0.1364705302722","1"
"Disabled","2010","Mecklenburg-Western Pomerania","Urban Area","5","","","","1"
"Disabled","2010","Schleswig-Holstein","Rural Area","49","0.13368830627034","0.102756490598065","0.164620121942615","1"
"Disabled","2010","Hamburg","Urban Area","34","0.136769311168586","0.102580028109594","0.170958594227578","1"
"Disabled","2010","Mecklenburg-Western Pomerania","Rural Area","42","0.154248724415308","0.122778129417644","0.185719319412971","1"
"Disabled","2010","Saxony","Urban Area","69","0.0918850365837864","0.0727888580783844","0.110981215089188","1"
"Disabled","2010","Saxony","Rural Area","65","0.0983078566151516","0.0776377752197601","0.118977938010543","1"
"Disabled","2010","Hamburg","Rural Area","","","","","1"
"Disabled","2010","Lower Saxony","Urban Area","105","0.139927714569799","0.119004159370576","0.160851269769023","1"
"Disabled","2010","Lower Saxony","Rural Area","93","0.120344421381343","0.101432433936357","0.139256408826329","1"
"Disabled","2010","Bremen","Urban Area","15","","","","1"
"Disabled","2010","Bremen","Rural Area","","","","","1"
"Disabled","2010","North Rhine-Westphalia","Urban Area","499","0.142973612046983","0.133131242139893","0.152815981954074","1"
"Disabled","2010","North Rhine-Westphalia","Rural Area","16","","","","1"
"Disabled","2010","Hesse","Urban Area","140","0.137673969586646","0.119239378929462","0.15610856024383","1"
"Disabled","2010","Hesse","Rural Area","30","0.118769099817544","0.0841771499120691","0.153361049723018","1"
"Disabled","2010","Rhineland-Palatinate,Saarland","Urban Area","83","0.0927278694341095","0.0747865176982655","0.110669221169953","1"
"Disabled","2010","Rhineland-Palatinate,Saarland","Rural Area","36","0.140108015639481","0.102939165244826","0.177276866034135","1"
"Disabled","2010","Baden-Württemberg","Urban Area","211","0.111373126217977","0.0993177949764971","0.123428457459458","1"
"Disabled","2010","Baden-Württemberg","Rural Area","25","","","","1"
"Disabled","2010","Bavaria","Urban Area","169","0.13650502487061","0.119565593872348","0.153444455868873","1"
"Disabled","2010","Bavaria","Rural Area","163","0.123696719480648","0.109332110126886","0.13806132883441","1"
"Disabled","2010","Berlin","Urban Area","97","0.175542387353829","0.151012967781551","0.200071806926107","1"
"Disabled","2010","Berlin","Rural Area","","","","","1"
"Disabled","2010","Saxony-Anhalt","Urban Area","24","","","","1"
"Disabled","2010","Saxony-Anhalt","Rural Area","55","0.0995301935177319","0.0773050945382789","0.121755292497185","1"
"Disabled","2010","Thuringia","Urban Area","30","0.0874012640686028","0.0568372805017769","0.117965247635429","1"
"Disabled","2010","Thuringia","Rural Area","69","0.133308041424493","0.106765752416639","0.159850330432347","1"
"Not disabled","2010","Schleswig-Holstein","Urban Area","238","0.861946895794266","0.820647467745486","0.903246323843046","0"
"Not disabled","2010","Schleswig-Holstein","Rural Area","416","0.86631169372966","0.835379878057385","0.897243509401935","0"
"Not disabled","2010","Hamburg","Urban Area","354","0.863230688831414","0.829041405772422","0.897419971890406","0"
"Not disabled","2010","Hamburg","Rural Area","","","","","0"
"Not disabled","2010","Lower Saxony","Urban Area","951","0.860072285430201","0.839148730230977","0.880995840629424","0"
"Not disabled","2010","Lower Saxony","Rural Area","1044","0.879655578618657","0.860743591173671","0.898567566063643","0"
"Not disabled","2010","Bremen","Urban Area","157","0.882157706864547","0.833973182497489","0.930342231231606","0"
"Not disabled","2010","Bremen","Rural Area","","","","","0"
"Not disabled","2010","North Rhine-Westphalia","Urban Area","4360","0.857026387953017","0.847184018045926","0.866868757860107","0"
"Not disabled","2010","Baden-Württemberg","Urban Area","2405","0.888626873782023","0.876571542540542","0.900682205023503","0"
"Not disabled","2010","Baden-Württemberg","Rural Area","262","0.914395556209178","0.882027072838171","0.946764039580185","0"
"Not disabled","2010","North Rhine-Westphalia","Rural Area","112","0.858522650023776","0.798146913308809","0.918898386738744","0"
"Not disabled","2010","Hesse","Urban Area","1202","0.862326030413354","0.84389143975617","0.880760621070538","0"
"Not disabled","2010","Hesse","Rural Area","306","0.881230900182456","0.846638950276982","0.915822850087931","0"
"Not disabled","2010","Bavaria","Urban Area","1409","0.86349497512939","0.846555544131127","0.880434406127652","0"
"Not disabled","2010","Bavaria","Rural Area","1855","0.876303280519352","0.86193867116559","0.890667889873114","0"
"Not disabled","2010","Berlin","Urban Area","827","0.824457612646171","0.799928193073893","0.848987032218449","0"
"Not disabled","2010","Berlin","Rural Area","","","","","0"
"Not disabled","2010","Brandenburg","Urban Area","65","0.885396474750504","0.811301833545185","0.959491115955823","0"
"Not disabled","2010","Rhineland-Palatinate,Saarland","Urban Area","921","0.907272130565891","0.889330778830047","0.925213482301735","0"
"Not disabled","2010","Brandenburg","Rural Area","784","0.884603085728502","0.8635294697278","0.905676701729204","0"
"Not disabled","2010","Mecklenburg-Western Pomerania","Urban Area","78","0.929796662173476","0.874832208343548","0.984761116003404","0"
"Not disabled","2010","Mecklenburg-Western Pomerania","Rural Area","464","0.845751275584692","0.814280680587029","0.877221870582356","0"
"Not disabled","2010","Rhineland-Palatinate,Saarland","Rural Area","299","0.859891984360519","0.822723133965864","0.897060834755174","0"
"Not disabled","2010","Saxony","Urban Area","810","0.908114963416214","0.889018784910812","0.927211141921616","0"
"Not disabled","2010","Saxony","Rural Area","732","0.901692143384848","0.881022061989457","0.92236222478024","0"
"Not disabled","2010","Saxony-Anhalt","Rural Area","642","0.900469806482268","0.878244707502815","0.922694905461721","0"
"Not disabled","2010","Saxony-Anhalt","Urban Area","190","0.864346050360342","0.818468391073411","0.910223709647274","0"
"Not disabled","2010","Thuringia","Urban Area","298","0.912598735931397","0.882034752364571","0.943162719498223","0"
"Not disabled","2010","Thuringia","Rural Area","561","0.866691958575507","0.840149669567653","0.893234247583361","0"
"Disabled","2011","Schleswig-Holstein","Urban Area","32","0.115317817298615","0.0790533079297944","0.151582326667435","1"
"Disabled","2011","Schleswig-Holstein","Rural Area","68","0.108794875780924","0.0855105975435998","0.132079154018247","1"
"Disabled","2011","Hamburg","Urban Area","48","0.169545946710359","0.134202764210932","0.204889129209786","1"
"Disabled","2011","Brandenburg","Urban Area","8","","","","1"
"Disabled","2011","Brandenburg","Rural Area","113","0.106102759931365","0.0875543259084657","0.124651193954264","1"
"Disabled","2011","Mecklenburg-Western Pomerania","Urban Area","8","","","","1"
"Disabled","2011","Hamburg","Rural Area","","","","","1"
"Disabled","2011","Lower Saxony","Urban Area","143","0.148617696895978","0.128787070692902","0.168448323099054","1"
"Disabled","2011","Lower Saxony","Rural Area","125","0.107417420112325","0.0912609624738812","0.123573877750769","1"
"Disabled","2011","Mecklenburg-Western Pomerania","Rural Area","63","0.154585677938424","0.125464652376761","0.183706703500086","1"
"Disabled","2011","Saxony","Urban Area","93","0.0977066588727921","0.0789924784815752","0.116420839264009","1"
"Disabled","2011","Saxony","Rural Area","82","0.104769560176043","0.0844773643261518","0.125061756025935","1"
"Disabled","2011","Bremen","Urban Area","15","","","","1"
"Disabled","2011","Bremen","Rural Area","","","","","1"
"Disabled","2011","North Rhine-Westphalia","Urban Area","613","0.137273256383337","0.128238152132493","0.146308360634181","1"
"Disabled","2011","North Rhine-Westphalia","Rural Area","21","","","","1"
"Disabled","2011","Hesse","Urban Area","169","0.132016592986653","0.115261569783868","0.148771616189438","1"
"Disabled","2011","Hesse","Rural Area","43","0.146233037009752","0.111649586091103","0.180816487928401","1"
"Disabled","2011","Rhineland-Palatinate,Saarland","Urban Area","104","0.102903239497466","0.0855675445947491","0.120238934400182","1"
"Disabled","2011","Rhineland-Palatinate,Saarland","Rural Area","50","0.129752214337176","0.0981380228987426","0.161366405775609","1"
"Disabled","2011","Baden-Württemberg","Urban Area","277","0.11199353277684","0.10099121636993","0.12299584918375","1"
"Disabled","2011","Baden-Württemberg","Rural Area","38","0.118655901528121","0.0865612097273874","0.150750593328854","1"
"Disabled","2011","Bavaria","Urban Area","196","0.122981085972654","0.108370791645197","0.137591380300112","1"
"Disabled","2011","Bavaria","Rural Area","245","0.120606246789789","0.107860628310483","0.133351865269096","1"
"Disabled","2011","Berlin","Urban Area","119","0.163869498252457","0.141131077557883","0.186607918947031","1"
"Disabled","2011","Berlin","Rural Area","","","","","1"
"Disabled","2011","Saxony-Anhalt","Urban Area","40","0.143381138880562","0.104922617877951","0.181839659883172","1"
"Disabled","2011","Saxony-Anhalt","Rural Area","71","0.116362771866356","0.0939026948410373","0.138822848891675","1"
"Disabled","2011","Thuringia","Urban Area","36","0.0832936418667026","0.0550229715321341","0.111564312201271","1"
