"m11124","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","2011","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2011","Mecklenburg-Western Pomerania","East Germany","592","0.844939227432155","0.817387106551183","0.872491348313127","0"
"Not disabled","2011","Saxony","West Germany","","","","","0"
"Not disabled","2011","Saxony","East Germany","1667","0.898556417848437","0.884768831619904","0.91234400407697","0"
"Not disabled","2011","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2011","Saxony-Anhalt","East Germany","991","0.875360943546126","0.855858997398176","0.894862889694077","0"
"Not disabled","2011","Thuringia","East Germany","986","0.874134116556619","0.854638420433688","0.893629812679549","0"
"Not disabled","2011","Thuringia","West Germany","","","","","0"
"Disabled","2012","Schleswig-Holstein","West Germany","109","0.127268026972742","0.106423480698252","0.148112573247232","1"
"Disabled","2012","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2012","Hamburg","West Germany","44","0.139460046818588","0.107090831212478","0.171829262424699","1"
"Disabled","2012","Hamburg","East Germany","","","","","1"
"Disabled","2012","Brandenburg","West Germany","","","","","1"
"Disabled","2012","Brandenburg","East Germany","129","0.119187014322449","0.100074409555769","0.13829961908913","1"
"Disabled","2012","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2012","Mecklenburg-Western Pomerania","East Germany","78","0.17708275933012","0.147645453970502","0.206520064689739","1"
"Disabled","2012","Saxony","West Germany","","","","","1"
"Disabled","2012","Saxony","East Germany","195","0.114492100829166","0.0999788862144347","0.129005315443897","1"
"Disabled","2012","Lower Saxony","West Germany","283","0.139153834881681","0.125777936117452","0.152529733645909","1"
"Disabled","2012","Lower Saxony","East Germany","","","","","1"
"Disabled","2012","Bremen","West Germany","17","","","","1"
"Disabled","2012","Bremen","East Germany","","","","","1"
"Disabled","2012","North Rhine-Westphalia","West Germany","619","0.133938107271178","0.124969608514178","0.142906606028179","1"
"Disabled","2012","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2012","Hesse","West Germany","233","0.14512896377548","0.129332540729198","0.160925386821761","1"
"Disabled","2012","Hesse","East Germany","","","","","1"
"Disabled","2012","Rhineland-Palatinate,Saarland","West Germany","156","0.110006596074462","0.0945389374890082","0.125474254659915","1"
"Disabled","2012","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2012","Baden-Württemberg","West Germany","330","0.115814017553455","0.104969695507723","0.126658339599187","1"
"Disabled","2012","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2012","Bavaria","West Germany","449","0.125070959061559","0.115264271391281","0.134877646731837","1"
"Disabled","2012","Bavaria","East Germany","","","","","1"
"Disabled","2012","Berlin","West Germany","87","0.195506860041448","0.163006194865726","0.22800752521717","1"
"Disabled","2012","Berlin","East Germany","66","0.173406299832998","0.139214960072786","0.20759763959321","1"
"Disabled","2012","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2012","Saxony-Anhalt","East Germany","104","0.136363729876719","0.115506996286905","0.157220463466534","1"
"Disabled","2012","Thuringia","West Germany","","","","","1"
"Disabled","2012","Thuringia","East Germany","133","0.1248035121245","0.105147321057137","0.144459703191863","1"
"Not disabled","2012","Schleswig-Holstein","West Germany","873","0.872731973027258","0.851887426752768","0.893576519301748","0"
"Not disabled","2012","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2012","Hamburg","West Germany","396","0.860539953181412","0.828170737575301","0.892909168787522","0"
"Not disabled","2012","Hamburg","East Germany","","","","","0"
"Not disabled","2012","Lower Saxony","West Germany","2289","0.860846165118319","0.847470266354091","0.874222063882548","0"
"Not disabled","2012","Lower Saxony","East Germany","","","","","0"
"Not disabled","2012","Bremen","West Germany","180","0.902327012083116","0.860871317701302","0.94378270646493","0"
"Not disabled","2012","Bremen","East Germany","","","","","0"
"Not disabled","2012","Baden-Württemberg","West Germany","3015","0.884185982446545","0.873341660400813","0.895030304492277","0"
"Not disabled","2012","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2012","North Rhine-Westphalia","West Germany","4921","0.866061892728822","0.857093393971821","0.875030391485822","0"
"Not disabled","2012","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2012","Hesse","East Germany","","","","","0"
"Not disabled","2012","Hesse","West Germany","1677","0.85487103622452","0.839074613178239","0.870667459270802","0"
"Not disabled","2012","Bavaria","West Germany","3922","0.874929040938441","0.865122353268163","0.884735728608719","0"
"Not disabled","2012","Bavaria","East Germany","","","","","0"
"Not disabled","2012","Berlin","West Germany","485","0.804493139958552","0.77199247478283","0.836993805134274","0"
"Not disabled","2012","Brandenburg","West Germany","","","","","0"
"Not disabled","2012","Berlin","East Germany","405","0.826593700167002","0.79240236040679","0.860785039927214","0"
"Not disabled","2012","Brandenburg","East Germany","975","0.880812985677551","0.86170038091087","0.899925590444231","0"
"Not disabled","2012","Mecklenburg-Western Pomerania","East Germany","568","0.822917240669879","0.793479935310261","0.852354546029498","0"
"Not disabled","2012","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2012","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2012","Rhineland-Palatinate,Saarland","West Germany","1416","0.889993403925538","0.874525745340085","0.905461062510992","0"
"Not disabled","2012","Saxony","West Germany","","","","","0"
"Not disabled","2012","Saxony","East Germany","1654","0.885507899170834","0.870994684556104","0.900021113785565","0"
"Not disabled","2012","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2012","Saxony-Anhalt","East Germany","936","0.863636270123281","0.842779536533466","0.884493003713095","0"
"Not disabled","2012","Thuringia","West Germany","","","","","0"
"Not disabled","2012","Thuringia","East Germany","953","0.8751964878755","0.855540296808137","0.894852678942863","0"
"Disabled","2013","Schleswig-Holstein","West Germany","108","0.133646001091121","0.113324025949637","0.153967976232605","1"
"Disabled","2013","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2013","Hamburg","West Germany","44","0.127410920566566","0.0999415891631962","0.154880251969936","1"
"Disabled","2013","Hamburg","East Germany","","","","","1"
"Disabled","2013","Lower Saxony","West Germany","303","0.144418938080475","0.131631980388172","0.157205895772778","1"
"Disabled","2013","Lower Saxony","East Germany","","","","","1"
"Disabled","2013","Brandenburg","West Germany","","","","","1"
"Disabled","2013","Brandenburg","East Germany","135","0.123334746402599","0.104171176817572","0.142498315987626","1"
"Disabled","2013","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2013","Mecklenburg-Western Pomerania","East Germany","72","0.152816182813169","0.124192385710072","0.181439979916266","1"
"Disabled","2013","Saxony","West Germany","","","","","1"
"Disabled","2013","Saxony","East Germany","177","0.113908615175214","0.0991868304167909","0.128630399933637","1"
"Disabled","2013","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2013","Saxony-Anhalt","East Germany","99","0.129294163437626","0.109246343940734","0.149341982934518","1"
"Disabled","2013","Bremen","West Germany","14","","","","1"
"Disabled","2013","Bremen","East Germany","","","","","1"
"Disabled","2013","North Rhine-Westphalia","West Germany","635","0.137675248165444","0.129258008433916","0.146092487896971","1"
"Disabled","2013","Thuringia","West Germany","","","","","1"
"Disabled","2013","Thuringia","East Germany","119","0.129668321416042","0.109368156726916","0.149968486105168","1"
"Disabled","2013","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2013","Hesse","West Germany","266","0.148079395590523","0.13323769629363","0.162921094887416","1"
"Disabled","2013","Hesse","East Germany","","","","","1"
"Disabled","2013","Rhineland-Palatinate,Saarland","West Germany","163","0.116218161396104","0.10130882035898","0.131127502433228","1"
"Disabled","2013","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2013","Baden-Württemberg","West Germany","340","0.120849952249022","0.110478151349273","0.131221753148771","1"
"Disabled","2013","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2013","Bavaria","West Germany","448","0.119583349747765","0.11048524692681","0.12868145256872","1"
"Disabled","2013","Bavaria","East Germany","","","","","1"
"Disabled","2013","Berlin","West Germany","89","0.175805683120118","0.147566531674908","0.204044834565327","1"
"Disabled","2013","Berlin","East Germany","64","0.171991586916324","0.138196675618535","0.205786498214112","1"
"Not disabled","2013","Schleswig-Holstein","West Germany","969","0.866353998908879","0.846032023767395","0.886675974050363","0"
"Not disabled","2013","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2013","Hamburg","West Germany","522","0.872589079433434","0.845119748030065","0.900058410836804","0"
"Not disabled","2013","Hamburg","East Germany","","","","","0"
"Not disabled","2013","Lower Saxony","West Germany","2600","0.855581061919525","0.842794104227222","0.868368019611828","0"
"Not disabled","2013","Lower Saxony","East Germany","","","","","0"
"Not disabled","2013","Bremen","West Germany","230","0.923435816083339","0.89007248815033","0.956799144016348","0"
"Not disabled","2013","Bremen","East Germany","","","","","0"
"Not disabled","2013","Baden-Württemberg","West Germany","3454","0.879150047750978","0.868778246851229","0.889521848650727","0"
"Not disabled","2013","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2013","North Rhine-Westphalia","West Germany","5802","0.862324751834556","0.853907512103029","0.870741991566084","0"
"Not disabled","2013","Hesse","East Germany","","","","","0"
"Not disabled","2013","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2013","Hesse","West Germany","1934","0.851920604409477","0.837078905112584","0.86676230370637","0"
"Not disabled","2013","Bavaria","West Germany","4438","0.880416650252235","0.87131854743128","0.88951475307319","0"
"Not disabled","2013","Bavaria","East Germany","","","","","0"
"Not disabled","2013","Berlin","East Germany","415","0.828008413083676","0.794213501785888","0.861803324381465","0"
"Not disabled","2013","Berlin","West Germany","609","0.824194316879882","0.795955165434673","0.852433468325092","0"
"Not disabled","2013","Brandenburg","East Germany","996","0.876665253597401","0.857501684012374","0.895828823182428","0"
"Not disabled","2013","Brandenburg","West Germany","","","","","0"
"Not disabled","2013","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2013","Rhineland-Palatinate,Saarland","West Germany","1612","0.883781838603896","0.868872497566772","0.89869117964102","0"
"Not disabled","2013","Mecklenburg-Western Pomerania","East Germany","535","0.847183817186831","0.818560020083734","0.875807614289928","0"
"Not disabled","2013","Saxony","West Germany","","","","","0"
"Not disabled","2013","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2013","Saxony","East Germany","1612","0.886091384824786","0.871369600066363","0.900813169583209","0"
"Not disabled","2013","Saxony-Anhalt","East Germany","977","0.870705836562374","0.850658017065482","0.890753656059266","0"
"Not disabled","2013","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2013","Thuringia","West Germany","","","","","0"
"Not disabled","2013","Thuringia","East Germany","933","0.870331678583958","0.850031513894832","0.890631843273084","0"
"Disabled","2014","Schleswig-Holstein","West Germany","112","0.145618142163458","0.122948724259946","0.168287560066971","1"
"Disabled","2014","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2014","Hamburg","West Germany","38","0.127705443833831","0.0967647095661976","0.158646178101464","1"
"Disabled","2014","Hamburg","East Germany","","","","","1"
"Disabled","2014","Lower Saxony","West Germany","285","0.141860735797133","0.128482822498223","0.155238649096044","1"
"Disabled","2014","Lower Saxony","East Germany","","","","","1"
"Disabled","2014","Bremen","West Germany","15","","","","1"
"Disabled","2014","Bremen","East Germany","","","","","1"
"Disabled","2014","Brandenburg","West Germany","","","","","1"
"Disabled","2014","Brandenburg","East Germany","128","0.133743909273614","0.112957013623609","0.154530804923619","1"
"Disabled","2014","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2014","Mecklenburg-Western Pomerania","East Germany","73","0.185532593658087","0.153451031928455","0.21761415538772","1"
"Disabled","2014","Saxony","West Germany","","","","","1"
"Disabled","2014","Saxony","East Germany","177","0.120612863124063","0.104787955542684","0.136437770705443","1"
"Disabled","2014","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2014","Saxony-Anhalt","East Germany","105","0.133169450448589","0.11174405058565","0.154594850311529","1"
"Disabled","2014","Thuringia","West Germany","","","","","1"
"Disabled","2014","North Rhine-Westphalia","West Germany","627","0.148908816834457","0.139628627207049","0.158189006461865","1"
"Disabled","2014","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2014","Thuringia","East Germany","121","0.118592351196496","0.0985337997096118","0.13865090268338","1"
"Disabled","2014","Hesse","West Germany","249","0.151029145787834","0.134864388533675","0.167193903041993","1"
"Disabled","2014","Hesse","East Germany","","","","","1"
"Disabled","2014","Rhineland-Palatinate,Saarland","West Germany","159","0.120086638019867","0.104098785202487","0.136074490837248","1"
"Disabled","2014","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2014","Baden-Württemberg","West Germany","311","0.122975040700253","0.111656444998004","0.134293636402501","1"
"Disabled","2014","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2014","Bavaria","West Germany","460","0.130687577000291","0.120752003749067","0.140623150251516","1"
"Disabled","2014","Bavaria","East Germany","","","","","1"
"Disabled","2014","Berlin","West Germany","72","0.172197899795171","0.141203170309784","0.203192629280559","1"
"Disabled","2014","Berlin","East Germany","59","0.187621671182498","0.150328637976543","0.224914704388453","1"
"Not disabled","2014","Schleswig-Holstein","West Germany","818","0.854381857836542","0.831712439933029","0.877051275740054","0"
"Not disabled","2014","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2014","Hamburg","West Germany","409","0.872294556166169","0.841353821898536","0.903235290433802","0"
"Not disabled","2014","Hamburg","East Germany","","","","","0"
"Not disabled","2014","Lower Saxony","West Germany","2328","0.858139264202867","0.844761350903956","0.871517177501777","0"
"Not disabled","2014","Lower Saxony","East Germany","","","","","0"
"Not disabled","2014","Bremen","West Germany","202","0.925424415998998","0.890471208724616","0.96037762327338","0"
"Not disabled","2014","Bremen","East Germany","","","","","0"
"Not disabled","2014","Baden-Württemberg","West Germany","2923","0.877024959299747","0.865706363597499","0.888343555001996","0"
"Not disabled","2014","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2014","North Rhine-Westphalia","West Germany","5026","0.851091183165543","0.841810993538135","0.860371372792951","0"
"Not disabled","2014","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2014","Hesse","West Germany","1636","0.848970854212166","0.832806096958007","0.865135611466325","0"
"Not disabled","2014","Hesse","East Germany","","","","","0"
"Not disabled","2014","Bavaria","West Germany","3961","0.869312422999709","0.859376849748484","0.879247996250933","0"
"Not disabled","2014","Bavaria","East Germany","","","","","0"
"Not disabled","2014","Berlin","West Germany","498","0.827802100204829","0.796807370719441","0.858796829690217","0"
"Not disabled","2014","Brandenburg","West Germany","","","","","0"
"Not disabled","2014","Berlin","East Germany","362","0.812378328817502","0.775085295611546","0.849671362023457","0"
"Not disabled","2014","Brandenburg","East Germany","902","0.866256090726386","0.845469195076381","0.887042986376391","0"
"Not disabled","2014","Mecklenburg-Western Pomerania","East Germany","491","0.814467406341913","0.78238584461228","0.846548968071545","0"
"Not disabled","2014","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2014","Rhineland-Palatinate,Saarland","West Germany","1429","0.879913361980133","0.863925509162752","0.895901214797513","0"
"Not disabled","2014","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2014","Saxony","West Germany","","","","","0"
"Not disabled","2014","Saxony","East Germany","1450","0.879387136875937","0.863562229294557","0.895212044457316","0"
"Not disabled","2014","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2014","Saxony-Anhalt","East Germany","861","0.866830549551411","0.845405149688471","0.88825594941435","0"
"Not disabled","2014","Thuringia","West Germany","","","","","0"
"Not disabled","2014","Thuringia","East Germany","877","0.881407648803504","0.86134909731662","0.901466200290388","0"
"Disabled","2015","Schleswig-Holstein","West Germany","95","0.109515588729358","0.0891472622525026","0.129883915206214","1"
"Disabled","2015","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2015","Hamburg","West Germany","35","0.120538436737213","0.0909451757885442","0.150131697685882","1"
"Disabled","2015","Hamburg","East Germany","","","","","1"
"Disabled","2015","Lower Saxony","West Germany","262","0.146202835860133","0.132661313327951","0.159744358392316","1"
"Disabled","2015","Lower Saxony","East Germany","","","","","1"
"Disabled","2015","Bremen","West Germany","13","","","","1"
"Disabled","2015","Bremen","East Germany","","","","","1"
"Disabled","2015","North Rhine-Westphalia","West Germany","596","0.147350863708934","0.13806396392035","0.156637763497517","1"
"Disabled","2015","Brandenburg","West Germany","","","","","1"
"Disabled","2015","Brandenburg","East Germany","129","0.138896676537831","0.117599750228646","0.160193602847016","1"
"Disabled","2015","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2015","Mecklenburg-Western Pomerania","East Germany","76","0.184057129773139","0.152017600129139","0.21609665941714","1"
"Disabled","2015","Saxony","West Germany","","","","","1"
"Disabled","2015","Saxony","East Germany","167","0.117124912644258","0.10111102956718","0.133138795721336","1"
"Disabled","2015","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2015","Saxony-Anhalt","East Germany","77","0.0981853715704445","0.078744807218096","0.117625935922793","1"
"Disabled","2015","Thuringia","West Germany","","","","","1"
"Disabled","2015","Thuringia","East Germany","113","0.126358610778006","0.105577853547909","0.147139368008104","1"
"Disabled","2015","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2015","Hesse","West Germany","219","0.142685659688403","0.126905101942136","0.15846621743467","1"
"Disabled","2015","Hesse","East Germany","","","","","1"
"Disabled","2015","Rhineland-Palatinate,Saarland","West Germany","170","0.127946990310155","0.111661010476806","0.144232970143505","1"
"Disabled","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2015","Baden-Württemberg","West Germany","293","0.122990443201826","0.111669487659146","0.134311398744507","1"
"Disabled","2015","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2015","Bavaria","West Germany","408","0.118322290851038","0.10878090877474","0.127863672927335","1"
"Disabled","2015","Bavaria","East Germany","","","","","1"
"Disabled","2015","Berlin","West Germany","67","0.162047208544507","0.131417613969638","0.192676803119376","1"
"Disabled","2015","Berlin","East Germany","51","0.170200710304893","0.134965685139831","0.205435735469954","1"
"Not disabled","2015","Schleswig-Holstein","West Germany","808","0.890484411270641","0.870116084793785","0.910852737747497","0"
"Not disabled","2015","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2015","Hamburg","West Germany","430","0.879461563262787","0.849868302314118","0.909054824211456","0"
"Not disabled","2015","Hamburg","East Germany","","","","","0"
"Not disabled","2015","Bremen","West Germany","173","0.920867262308276","0.882072934501218","0.959661590115334","0"
"Not disabled","2015","Bremen","East Germany","","","","","0"
"Not disabled","2015","Lower Saxony","West Germany","2353","0.853797164139867","0.840255641607685","0.867338686672049","0"
"Not disabled","2015","Lower Saxony","East Germany","","","","","0"
"Not disabled","2015","North Rhine-Westphalia","West Germany","5000","0.852649136291066","0.843362236502483","0.86193603607965","0"
"Not disabled","2015","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2015","Hesse","West Germany","1668","0.857314340311597","0.84153378256533","0.873094898057864","0"
"Not disabled","2015","Hesse","East Germany","","","","","0"
"Not disabled","2015","Bavaria","West Germany","3994","0.881677709148962","0.872136327072665","0.89121909122526","0"
"Not disabled","2015","Bavaria","East Germany","","","","","0"
"Not disabled","2015","Berlin","West Germany","489","0.837952791455493","0.807323196880624","0.868582386030362","0"
"Not disabled","2015","Berlin","East Germany","386","0.829799289695107","0.794564264530046","0.865034314860169","0"
"Not disabled","2015","Rhineland-Palatinate,Saarland","West Germany","1446","0.872053009689844","0.855767029856495","0.888338989523194","0"
"Not disabled","2015","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2015","Baden-Württemberg","West Germany","2940","0.877009556798173","0.865688601255493","0.888330512340854","0"
"Not disabled","2015","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2015","Brandenburg","West Germany","","","","","0"
"Not disabled","2015","Brandenburg","East Germany","884","0.861103323462169","0.839806397152984","0.882400249771354","0"
"Not disabled","2015","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2015","Mecklenburg-Western Pomerania","East Germany","486","0.815942870226861","0.78390334058286","0.847982399870861","0"
"Not disabled","2015","Saxony","West Germany","","","","","0"
"Not disabled","2015","Saxony","East Germany","1382","0.882875087355742","0.866861204278664","0.89888897043282","0"
"Not disabled","2015","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2015","Saxony-Anhalt","East Germany","823","0.901814628429556","0.882374064077207","0.921255192781904","0"
"Not disabled","2015","Thuringia","East Germany","869","0.873641389221994","0.852860631991896","0.894422146452091","0"
"Not disabled","2015","Thuringia","West Germany","","","","","0"
"Disabled","2016","Schleswig-Holstein","West Germany","92","0.124781584117194","0.102148715042237","0.147414453192151","1"
"Disabled","2016","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2016","Hamburg","West Germany","37","0.121862166608283","0.0909428664644357","0.15278146675213","1"
"Disabled","2016","Hamburg","East Germany","","","","","1"
"Disabled","2016","Lower Saxony","West Germany","249","0.141796527307253","0.127796404975554","0.155796649638953","1"
"Disabled","2016","Lower Saxony","East Germany","","","","","1"
"Disabled","2016","Bremen","West Germany","9","","","","1"
"Disabled","2016","Bremen","East Germany","","","","","1"
"Disabled","2016","North Rhine-Westphalia","West Germany","569","0.147947791318064","0.138191054990031","0.157704527646097","1"
"Disabled","2016","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2016","Brandenburg","West Germany","","","","","1"
"Disabled","2016","Brandenburg","East Germany","114","0.130318787669021","0.108865884008057","0.151771691329985","1"
"Disabled","2016","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2016","Mecklenburg-Western Pomerania","East Germany","70","0.181658813626686","0.148614807952576","0.214702819300796","1"
"Disabled","2016","Saxony","West Germany","","","","","1"
"Disabled","2016","Saxony","East Germany","155","0.117062684286946","0.100566077593971","0.133559290979922","1"
"Disabled","2016","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2016","Saxony-Anhalt","East Germany","74","0.0987832153950595","0.0785333901013515","0.119033040688768","1"
"Disabled","2016","Thuringia","West Germany","","","","","1"
"Disabled","2016","Thuringia","East Germany","112","0.118270557993807","0.0972545395116276","0.139286576475986","1"
"Disabled","2016","Hesse","West Germany","211","0.149087953281622","0.131791734849663","0.16638417171358","1"
"Disabled","2016","Hesse","East Germany","","","","","1"
"Disabled","2016","Rhineland-Palatinate,Saarland","West Germany","159","0.117985478908214","0.1016002357925","0.134370722023927","1"
"Disabled","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2016","Baden-Württemberg","West Germany","271","0.124956486384572","0.11285249873328","0.137060474035863","1"
"Disabled","2016","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2016","Bavaria","West Germany","373","0.118566014221181","0.108430499245053","0.128701529197309","1"
"Disabled","2016","Bavaria","East Germany","","","","","1"
"Disabled","2016","Berlin","West Germany","67","0.159829339563599","0.128363361354896","0.191295317772301","1"
"Disabled","2016","Berlin","East Germany","50","0.165762886709861","0.128903499030882","0.20262227438884","1"
"Not disabled","2016","Schleswig-Holstein","West Germany","727","0.875218415882806","0.852585546807849","0.897851284957763","0"
"Not disabled","2016","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2016","Hamburg","West Germany","393","0.878137833391717","0.84721853324787","0.909057133535564","0"
"Not disabled","2016","Hamburg","East Germany","","","","","0"
"Not disabled","2016","Bremen","West Germany","168","0.910181204409199","0.868059202557835","0.952303206260562","0"
"Not disabled","2016","Bremen","East Germany","","","","","0"
"Not disabled","2016","Lower Saxony","West Germany","2136","0.858203472692747","0.844203350361047","0.872203595024446","0"
"Not disabled","2016","Lower Saxony","East Germany","","","","","0"
"Not disabled","2016","North Rhine-Westphalia","West Germany","4518","0.852052208681936","0.842295472353903","0.861808945009969","0"
"Not disabled","2016","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2016","Hesse","West Germany","1418","0.850912046718378","0.83361582828642","0.868208265150337","0"
"Not disabled","2016","Hesse","East Germany","","","","","0"
"Not disabled","2016","Bavaria","West Germany","3535","0.881433985778819","0.871298470802691","0.891569500754947","0"
"Not disabled","2016","Bavaria","East Germany","","","","","0"
"Not disabled","2016","Berlin","East Germany","341","0.834237113290139","0.79737772561116","0.871096500969118","0"
"Not disabled","2016","Berlin","West Germany","454","0.840170660436401","0.808704682227699","0.871636638645104","0"
"Not disabled","2016","Rhineland-Palatinate,Saarland","West Germany","1330","0.882014521091786","0.865629277976073","0.8983997642075","0"
"Not disabled","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2016","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2016","Baden-Württemberg","West Germany","2596","0.875043513615428","0.862939525964137","0.88714750126672","0"
"Not disabled","2016","Brandenburg","West Germany","","","","","0"
"Not disabled","2016","Brandenburg","East Germany","832","0.869681212330979","0.848228308670015","0.891134115991943","0"
"Not disabled","2016","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2016","Mecklenburg-Western Pomerania","East Germany","453","0.818341186373314","0.785297180699204","0.851385192047424","0"
"Not disabled","2016","Saxony","East Germany","1304","0.882937315713054","0.866440709020079","0.899433922406029","0"
"Not disabled","2016","Saxony","West Germany","","","","","0"
"Not disabled","2016","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2016","Thuringia","West Germany","","","","","0"
"Not disabled","2016","Thuringia","East Germany","795","0.881729442006193","0.860713423524014","0.902745460488372","0"
"Not disabled","2016","Saxony-Anhalt","East Germany","760","0.90121678460494","0.880966959311232","0.921466609898648","0"
"Disabled","2017","Schleswig-Holstein","West Germany","106","0.122826638148796","0.101965075696647","0.143688200600944","1"
"Disabled","2017","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2017","Hamburg","West Germany","45","0.127380326271643","0.0971423077089229","0.157618344834364","1"
"Disabled","2017","Hamburg","East Germany","","","","","1"
"Disabled","2017","Lower Saxony","West Germany","271","0.144155761909702","0.130906869374819","0.157404654444585","1"
"Disabled","2017","Lower Saxony","East Germany","","","","","1"
"Disabled","2017","Bremen","West Germany","13","","","","1"
"Disabled","2017","Bremen","East Germany","","","","","1"
"Disabled","2017","North Rhine-Westphalia","West Germany","662","0.152707402802586","0.14324141894529","0.162173386659882","1"
"Disabled","2017","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2017","Hesse","West Germany","194","0.11805879062246","0.103127207557562","0.132990373687359","1"
"Disabled","2017","Brandenburg","West Germany","","","","","1"
"Disabled","2017","Brandenburg","East Germany","124","0.124807840700946","0.104721350128898","0.144894331272995","1"
"Disabled","2017","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2017","Mecklenburg-Western Pomerania","East Germany","81","0.184561496834691","0.153043924548235","0.216079069121147","1"
"Disabled","2017","Saxony","West Germany","","","","","1"
"Disabled","2017","Saxony","East Germany","165","0.110691360269699","0.0955937567535323","0.125788963785866","1"
"Disabled","2017","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2017","Saxony-Anhalt","East Germany","73","0.0810934635409511","0.0635018441587091","0.098685082923193","1"
"Disabled","2017","Thuringia","West Germany","","","","","1"
"Disabled","2017","Thuringia","East Germany","128","0.129435006415167","0.108524865077297","0.150345147753036","1"
"Disabled","2017","Hesse","East Germany","","","","","1"
"Disabled","2017","Rhineland-Palatinate,Saarland","West Germany","165","0.12400463520926","0.107484476626601","0.140524793791919","1"
"Disabled","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2017","Baden-Württemberg","West Germany","279","0.114346474343605","0.103037797253451","0.125655151433759","1"
"Disabled","2017","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2017","Bavaria","West Germany","432","0.120473784022693","0.110663085761837","0.130284482283549","1"
