"m11124","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","2016","indirect migration background","higher vocational","57","0.975903843389693","0.93742158278914","1.01438610399025","0"
"Not disabled","2016","no migration background","general elemantary","1265","0.817639433673634","0.798085300670678","0.83719356667659","0"
"Not disabled","2016","no migration background","vocational + Abi","1113","0.914770169994517","0.898858801752179","0.930681538236856","0"
"Not disabled","2016","no migration background","higher vocational","1074","0.846297978053459","0.826383714042639","0.866212242064279","0"
"Not disabled","2016","indirect migration background","inadequately","28","","","","0"
"Not disabled","2016","indirect migration background","vocational + Abi","109","0.964985298295698","0.9310935140417","0.998877082549695","0"
"Not disabled","2016","no migration background","higher education","4035","0.899372054440739","0.890530196686038","0.90821391219544","0"
"Not disabled","2016","indirect migration background","in school","77","0.921104660246296","0.861279901648705","0.980929418843888","0"
"Not disabled","2016","no migration background","in school","213","1","1","1","0"
"Not disabled","2016","no migration background","inadequately","108","0.714171542766613","0.638515815473228","0.789827270059998","0"
"Disabled","2017","no migration background","in school","2","","","","1"
"Disabled","2017","no migration background","inadequately","36","0.266057974310818","0.199237051606809","0.332878897014826","1"
"Disabled","2017","no migration background","general elemantary","260","0.181628090412715","0.163365470679796","0.199890710145633","1"
"Disabled","2017","no migration background","middle vocational","1430","0.170296327092399","0.162867040089823","0.177725614094974","1"
"Disabled","2017","no migration background","vocational + Abi","106","0.0982737068922071","0.082898432304128","0.113648981480286","1"
"Disabled","2017","no migration background","higher vocational","204","0.145054382360415","0.126568023623587","0.163540741097244","1"
"Disabled","2017","no migration background","higher education","424","0.0914976642903146","0.0835630376412831","0.099432290939346","1"
"Disabled","2017","direct migration background","in school","","","","","1"
"Disabled","2017","direct migration background","inadequately","22","","","","1"
"Disabled","2017","direct migration background","general elemantary","60","0.100049396563521","0.0787580859853783","0.121340707141664","1"
"Disabled","2017","direct migration background","middle vocational","111","0.101959348833824","0.0868855006318317","0.117033197035815","1"
"Disabled","2017","direct migration background","vocational + Abi","51","0.0892527954253543","0.0673684213225358","0.111137169528173","1"
"Disabled","2017","direct migration background","higher vocational","10","","","","1"
"Disabled","2017","direct migration background","higher education","51","0.0525533966900139","0.0398912996867496","0.0652154936932781","1"
"Disabled","2017","indirect migration background","in school","3","","","","1"
"Disabled","2017","indirect migration background","inadequately","6","","","","1"
"Disabled","2017","indirect migration background","general elemantary","12","","","","1"
"Disabled","2017","indirect migration background","middle vocational","30","0.0459244792595776","0.0306455135771346","0.0612034449420206","1"
"Disabled","2017","indirect migration background","vocational + Abi","6","","","","1"
"Disabled","2017","indirect migration background","higher vocational","6","","","","1"
"Disabled","2017","indirect migration background","higher education","8","","","","1"
"Not disabled","2017","direct migration background","vocational + Abi","601","0.910747204574646","0.888862830471827","0.932631578677464","0"
"Not disabled","2017","direct migration background","higher vocational","81","0.831845547986721","0.755002792770566","0.908688303202876","0"
"Not disabled","2017","direct migration background","higher education","1142","0.947446603309986","0.934784506306722","0.96010870031325","0"
"Not disabled","2017","indirect migration background","general elemantary","269","0.948424115003766","0.922564647988683","0.974283582018848","0"
"Not disabled","2017","indirect migration background","higher education","276","0.97517314124265","0.957076804325415","0.993269478159886","0"
"Not disabled","2017","direct migration background","middle vocational","1437","0.898040651166176","0.882966802964185","0.913114499368168","0"
"Not disabled","2017","indirect migration background","higher vocational","53","0.947306235269438","0.89029677922967","1.00431569130921","0"
"Not disabled","2017","direct migration background","inadequately","226","0.858511153038011","0.815134471390055","0.901887834685966","0"
"Not disabled","2017","direct migration background","general elemantary","703","0.899950603436479","0.878659292858336","0.921241914014622","0"
"Not disabled","2017","direct migration background","in school","34","1","1","1","0"
"Not disabled","2017","indirect migration background","inadequately","32","0.799783126390185","0.672552182490177","0.927014070290192","0"
"Not disabled","2017","indirect migration background","middle vocational","691","0.954075520740422","0.938796555057979","0.969354486422865","0"
"Not disabled","2017","indirect migration background","vocational + Abi","124","0.966612734727254","0.935731611029685","0.997493858424824","0"
"Not disabled","2017","no migration background","middle vocational","8404","0.829703672907601","0.822274385905025","0.837132959910177","0"
"Not disabled","2017","indirect migration background","in school","85","0.950029757574764","0.904506735260743","0.995552779888786","0"
"Not disabled","2017","no migration background","in school","288","0.965114974808886","0.943996714458665","0.986233235159107","0"
"Not disabled","2017","no migration background","inadequately","132","0.733942025689182","0.667121102985174","0.800762948393191","0"
"Not disabled","2017","no migration background","general elemantary","1452","0.818371909587285","0.800109289854367","0.836634529320204","0"
"Not disabled","2017","no migration background","vocational + Abi","1334","0.901726293107793","0.886351018519714","0.917101567695872","0"
"Not disabled","2017","no migration background","higher vocational","1190","0.854945617639585","0.836459258902757","0.873431976376413","0"
"Not disabled","2017","no migration background","higher education","4648","0.908502335709685","0.900567709060654","0.916436962358717","0"
"Disabled","2018","no migration background","in school","","","","","1"
"Disabled","2018","no migration background","inadequately","48","0.298311734664152","0.228713003433491","0.367910465894813","1"
"Disabled","2018","no migration background","general elemantary","253","0.177885389679091","0.159478002349963","0.196292777008218","1"
"Disabled","2018","no migration background","middle vocational","1437","0.17094637850995","0.163319362990144","0.178573394029756","1"
"Disabled","2018","no migration background","vocational + Abi","112","0.0939301663214517","0.0786157628239048","0.109244569818998","1"
"Disabled","2018","no migration background","higher vocational","200","0.146186555169937","0.127127720785963","0.165245389553911","1"
"Disabled","2018","no migration background","higher education","426","0.0948105072854275","0.0866088101703079","0.103012204400547","1"
"Disabled","2018","direct migration background","in school","","","","","1"
"Disabled","2018","direct migration background","inadequately","22","","","","1"
"Disabled","2018","direct migration background","general elemantary","73","0.112455805335813","0.0895693526251711","0.135342258046456","1"
"Disabled","2018","direct migration background","middle vocational","105","0.0869537145779627","0.0723599596566656","0.10154746949926","1"
"Disabled","2018","direct migration background","vocational + Abi","51","0.114847755054718","0.089250393431058","0.140445116678377","1"
"Disabled","2018","direct migration background","higher vocational","10","","","","1"
"Disabled","2018","direct migration background","higher education","62","0.0670516583116151","0.052583584786121","0.0815197318371091","1"
"Disabled","2018","indirect migration background","in school","1","","","","1"
"Disabled","2018","indirect migration background","inadequately","7","","","","1"
"Disabled","2018","indirect migration background","general elemantary","15","","","","1"
"Disabled","2018","indirect migration background","middle vocational","39","0.0587345227822052","0.0413039246359511","0.0761651209284593","1"
"Disabled","2018","indirect migration background","vocational + Abi","6","","","","1"
"Disabled","2018","indirect migration background","higher vocational","4","","","","1"
"Disabled","2018","indirect migration background","higher education","7","","","","1"
"Not disabled","2018","direct migration background","vocational + Abi","545","0.885152244945282","0.859554883321623","0.910749606568942","0"
"Not disabled","2018","direct migration background","higher vocational","67","0.82416969684497","0.73914249012812","0.909196903561821","0"
"Not disabled","2018","direct migration background","higher education","1086","0.932948341688385","0.918480268162891","0.947416415213879","0"
"Not disabled","2018","indirect migration background","higher education","269","0.977103822338301","0.959457857916863","0.994749786759739","0"
"Not disabled","2018","indirect migration background","general elemantary","269","0.88486475507146","0.847742742442779","0.921986767700142","0"
"Not disabled","2018","indirect migration background","vocational + Abi","121","0.957544269188301","0.922477656082904","0.992610882293699","0"
"Not disabled","2018","indirect migration background","higher vocational","49","0.992398946790024","0.969016487335653","1.01578140624439","0"
"Not disabled","2018","direct migration background","in school","41","1","1","1","0"
"Not disabled","2018","direct migration background","inadequately","254","0.882516629314931","0.844528911968732","0.920504346661131","0"
"Not disabled","2018","direct migration background","general elemantary","659","0.887544194664187","0.864657741953544","0.910430647374829","0"
"Not disabled","2018","indirect migration background","middle vocational","660","0.941265477217795","0.923834879071541","0.958696075364049","0"
"Not disabled","2018","direct migration background","middle vocational","1327","0.913046285422037","0.89845253050074","0.927640040343334","0"
"Not disabled","2018","indirect migration background","in school","85","0.964136067203695","0.924835665793831","1.00343646861356","0"
"Not disabled","2018","no migration background","general elemantary","1405","0.822114610320909","0.803707222991782","0.840521997650037","0"
"Not disabled","2018","no migration background","middle vocational","7922","0.82905362149005","0.821426605970244","0.836680637009856","0"
"Not disabled","2018","indirect migration background","inadequately","33","0.808157281841367","0.686135124173053","0.930179439509681","0"
"Not disabled","2018","no migration background","in school","221","1","1","1","0"
"Not disabled","2018","no migration background","inadequately","118","0.701688265335848","0.632089534105187","0.771286996566509","0"
"Not disabled","2018","no migration background","higher education","4475","0.905189492714572","0.896987795599453","0.913391189829692","0"
"Not disabled","2018","no migration background","higher vocational","1120","0.853813444830063","0.834754610446089","0.872872279214037","0"
"Not disabled","2018","no migration background","vocational + Abi","1282","0.906069833678548","0.890755430181002","0.921384237176095","0"
"Disabled","2019","no migration background","in school","3","","","","1"
"Disabled","2019","no migration background","inadequately","46","0.336246394594763","0.259876588422492","0.412616200767034","1"
"Disabled","2019","no migration background","general elemantary","241","0.198383748579881","0.178745316767346","0.218022180392416","1"
"Disabled","2019","no migration background","middle vocational","1358","0.164235372138803","0.156667664214085","0.171803080063521","1"
"Disabled","2019","no migration background","vocational + Abi","118","0.0946106010405078","0.0798289410494821","0.109392261031534","1"
"Disabled","2019","no migration background","higher vocational","217","0.145203139032787","0.127497853056424","0.16290842500915","1"
"Disabled","2019","no migration background","higher education","462","0.0914917736562382","0.083946073492924","0.0990374738195523","1"
"Disabled","2019","direct migration background","in school","","","","","1"
"Disabled","2019","direct migration background","inadequately","17","","","","1"
"Disabled","2019","direct migration background","general elemantary","58","0.109700548106766","0.0844834831615631","0.134917613051969","1"
"Disabled","2019","direct migration background","middle vocational","86","0.091785811094447","0.0756701372633306","0.107901484925563","1"
"Disabled","2019","direct migration background","vocational + Abi","41","0.131774100721988","0.102757653355185","0.160790548088791","1"
"Disabled","2019","direct migration background","higher vocational","8","","","","1"
"Disabled","2019","direct migration background","higher education","50","0.0511224178087947","0.0379194968219744","0.0643253387956151","1"
"Disabled","2019","indirect migration background","in school","2","","","","1"
"Disabled","2019","indirect migration background","inadequately","9","","","","1"
"Disabled","2019","indirect migration background","general elemantary","14","","","","1"
"Disabled","2019","indirect migration background","middle vocational","37","0.0611854386820234","0.0429968449847854","0.0793740323792615","1"
"Disabled","2019","indirect migration background","vocational + Abi","7","","","","1"
"Disabled","2019","indirect migration background","higher vocational","5","","","","1"
"Disabled","2019","indirect migration background","higher education","9","","","","1"
"Not disabled","2019","direct migration background","in school","45","1","1","1","0"
"Not disabled","2019","direct migration background","inadequately","186","0.882360368392613","0.838040353602625","0.926680383182601","0"
"Not disabled","2019","direct migration background","general elemantary","532","0.890299451893234","0.865082386948031","0.915516516838437","0"
"Not disabled","2019","direct migration background","middle vocational","1147","0.908214188905553","0.892098515074437","0.92432986273667","0"
"Not disabled","2019","direct migration background","vocational + Abi","481","0.868225899278012","0.839209451911209","0.897242346644815","0"
"Not disabled","2019","direct migration background","higher vocational","66","0.900408439304435","0.832180339085184","0.968636539523685","0"
"Not disabled","2019","direct migration background","higher education","1019","0.948877582191205","0.935674661204385","0.962080503178026","0"
"Not disabled","2019","indirect migration background","general elemantary","225","0.924400364061928","0.890885377737679","0.957915350386177","0"
"Not disabled","2019","indirect migration background","middle vocational","630","0.938814561317977","0.920625967620739","0.957003155015215","0"
"Not disabled","2019","indirect migration background","higher education","328","0.976662221884451","0.960543333485867","0.992781110283036","0"
"Not disabled","2019","indirect migration background","vocational + Abi","135","0.946074400376417","0.908923952329141","0.983224848423693","0"
"Not disabled","2019","indirect migration background","higher vocational","70","0.971618339469962","0.934035965330176","1.00920071360975","0"
"Not disabled","2019","indirect migration background","in school","80","0.995622360868288","0.98133314277778","1.0099115789588","0"
"Not disabled","2019","indirect migration background","inadequately","29","","","","0"
"Not disabled","2019","no migration background","general elemantary","1343","0.801616251420119","0.781977819607584","0.821254683232654","0"
"Not disabled","2019","no migration background","middle vocational","7849","0.835764627861197","0.828196919936479","0.843332335785915","0"
"Not disabled","2019","no migration background","higher education","5146","0.908508226343762","0.900962526180448","0.916053926507076","0"
"Not disabled","2019","no migration background","higher vocational","1304","0.854796860967213","0.83709157499085","0.872502146943576","0"
"Not disabled","2019","no migration background","vocational + Abi","1388","0.905389398959492","0.890607738968466","0.920171058950518","0"
"Not disabled","2019","no migration background","in school","201","0.993079558484025","0.981703497017352","1.0044556199507","0"
"Not disabled","2019","no migration background","inadequately","101","0.663753605405237","0.587383799232966","0.740123411577508","0"
