"m11124","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Not disabled","2013","(Married) couple without C. ","higher education","2027","0.87544050052274","0.861930402795918","0.888950598249561"
"Not disabled","2013","Single parent ","in school","157","0.993874029720076","0.981745653985464","1.00600240545469"
"Not disabled","2013","Single parent ","inadequately","67","0.824620226020769","0.739121815820308","0.910118636221231"
"Not disabled","2013","Single parent ","general elemantary","451","0.915920641222617","0.891223263700071","0.940618018745162"
"Not disabled","2013","Single parent ","middle vocational","1259","0.904080262097128","0.888440972458","0.919719551736256"
"Not disabled","2013","Single parent ","vocational + Abi","234","0.914331458468615","0.879776502934156","0.948886414003073"
"Not disabled","2013","Single parent ","higher vocational","79","0.916688004918681","0.858281205683914","0.975094804153448"
"Not disabled","2013","Single parent ","higher education","394","0.93235587844894","0.908423613914925","0.956288142982956"
"Not disabled","2013","Couple + C. LE 16 ","in school","1","","",""
"Not disabled","2013","Couple + C. LE 16 ","inadequately","181","0.963046274573186","0.936362321498474","0.989730227647898"
"Not disabled","2013","Couple + C. LE 16 ","general elemantary","778","0.951916885096576","0.937147024971748","0.966686745221404"
"Not disabled","2013","Couple + C. LE 16 ","middle vocational","3426","0.958951781333789","0.952441778001596","0.965461784665982"
"Not disabled","2013","Couple + C. LE 16 ","vocational + Abi","874","0.976759586287343","0.966888786526112","0.986630386048573"
"Not disabled","2013","Couple + C. LE 16 ","higher vocational","461","0.968397123929583","0.952779512206792","0.984014735652373"
"Not disabled","2013","Couple + C. LE 16 ","higher education","2155","0.976195510196207","0.969819782431719","0.982571237960696"
"Not disabled","2013","Couple + C. GT 16 ","in school","167","0.977990810626477","0.955871369522219","1.00011025173074"
"Not disabled","2013","Couple + C. GT 16 ","inadequately","45","0.717570853445201","0.594018746790893","0.84112296009951"
"Not disabled","2013","Couple + C. GT 16 ","general elemantary","395","0.914674789862447","0.888083634918013","0.941265944806881"
"Not disabled","2013","Couple + C. GT 16 ","middle vocational","1501","0.906153891128041","0.892138310911429","0.920169471344652"
"Not disabled","2013","Couple + C. GT 16 ","vocational + Abi","203","0.979237763141918","0.960089056910651","0.998386469373184"
"Not disabled","2013","Couple + C. GT 16 ","higher vocational","163","0.852379178156652","0.801124984549693","0.903633371763611"
"Not disabled","2013","Couple + C. GT 16 ","higher education","537","0.924430711701309","0.903012657824914","0.945848765577704"
"Not disabled","2013","Couple + C. LE and GT 16","in school","237","0.998500641585926","0.993584928606412","1.00341635456544"
"Not disabled","2013","Couple + C. LE and GT 16","inadequately","86","0.871782356190989","0.804195523024374","0.939369189357604"
"Not disabled","2013","Couple + C. LE and GT 16","general elemantary","424","0.960756183366864","0.94261298011694","0.978899386616788"
"Not disabled","2013","Couple + C. LE and GT 16","middle vocational","930","0.936830452130347","0.921684532511546","0.951976371749149"
"Not disabled","2013","Couple + C. LE and GT 16","vocational + Abi","178","0.959692596627693","0.931274324899679","0.988110868355707"
"Not disabled","2013","Couple + C. LE and GT 16","higher vocational","130","0.891425051084885","0.839891353172217","0.942958748997552"
"Not disabled","2013","Couple + C. LE and GT 16","higher education","336","0.972255820556622","0.955024776382637","0.989486864730608"
"Disabled","2013","1-pers.-HH","in school","","","",""
"Disabled","2013","1-pers.-HH","inadequately","16","","",""
"Disabled","2013","1-pers.-HH","general elemantary","120","0.226831168383963","0.190627292652748","0.263035044115178"
"Disabled","2013","1-pers.-HH","middle vocational","370","0.201270668357359","0.183373487070087","0.21916784964463"
"Disabled","2013","1-pers.-HH","vocational + Abi","22","","",""
"Disabled","2013","1-pers.-HH","higher vocational","38","0.196747677886937","0.142722373051263","0.250772982722612"
"Disabled","2013","1-pers.-HH","higher education","97","0.100896284078854","0.0813056880636289","0.120486880094079"
"Disabled","2013","(Married) couple without C. ","in school","","","",""
"Disabled","2013","(Married) couple without C. ","inadequately","13","","",""
"Disabled","2013","(Married) couple without C. ","general elemantary","141","0.174282904582576","0.14743604806293","0.201129761102221"
"Disabled","2013","(Married) couple without C. ","middle vocational","822","0.198643110968606","0.186629637309653","0.210656584627559"
"Disabled","2013","(Married) couple without C. ","vocational + Abi","53","0.107487721607503","0.0799790170638388","0.134996426151168"
"Disabled","2013","(Married) couple without C. ","higher vocational","123","0.179752416941913","0.14933080452679","0.210174029357037"
"Disabled","2013","(Married) couple without C. ","higher education","268","0.12455949947726","0.111049401750439","0.138069597204082"
"Disabled","2013","Single parent ","in school","2","","",""
"Disabled","2013","Single parent ","inadequately","9","","",""
"Disabled","2013","Single parent ","general elemantary","34","0.0840793587773834","0.0593819812548378","0.108776736299929"
"Disabled","2013","Single parent ","middle vocational","103","0.0959197379028719","0.0802804482637442","0.111559027542"
"Disabled","2013","Single parent ","vocational + Abi","18","","",""
"Disabled","2013","Single parent ","higher vocational","7","","",""
"Disabled","2013","Single parent ","higher education","29","","",""
"Disabled","2013","Couple + C. LE 16 ","in school","","","",""
"Disabled","2013","Couple + C. LE 16 ","inadequately","11","","",""
"Disabled","2013","Couple + C. LE 16 ","general elemantary","28","","",""
"Disabled","2013","Couple + C. LE 16 ","middle vocational","142","0.041048218666211","0.0345382153340179","0.0475582219984042"
"Disabled","2013","Couple + C. LE 16 ","vocational + Abi","21","","",""
"Disabled","2013","Couple + C. LE 16 ","higher vocational","21","","",""
"Disabled","2013","Couple + C. LE 16 ","higher education","41","0.0238044898037927","0.0174287620393043","0.0301802175682811"
"Disabled","2013","Couple + C. GT 16 ","in school","2","","",""
"Disabled","2013","Couple + C. GT 16 ","inadequately","6","","",""
"Disabled","2013","Couple + C. GT 16 ","general elemantary","29","","",""
"Disabled","2013","Couple + C. GT 16 ","middle vocational","162","0.0938461088719592","0.0798305286553476","0.107861689088571"
"Disabled","2013","Couple + C. GT 16 ","vocational + Abi","10","","",""
"Disabled","2013","Couple + C. GT 16 ","higher vocational","21","","",""
"Disabled","2013","Couple + C. GT 16 ","higher education","48","0.075569288298691","0.0541512344222961","0.0969873421750859"
"Disabled","2013","Couple + C. LE and GT 16","in school","1","","",""
"Disabled","2013","Couple + C. LE and GT 16","inadequately","8","","",""
"Disabled","2013","Couple + C. LE and GT 16","general elemantary","16","","",""
"Disabled","2013","Couple + C. LE and GT 16","middle vocational","61","0.0631695478696528","0.0480236282508515","0.0783154674884541"
"Disabled","2013","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"Disabled","2013","Couple + C. LE and GT 16","higher vocational","10","","",""
"Disabled","2013","Couple + C. LE and GT 16","higher education","13","","",""
"Not disabled","2014","1-pers.-HH","in school","2","","",""
"Not disabled","2014","1-pers.-HH","inadequately","31","0.676035104859785","0.536157733030336","0.815912476689233"
"Not disabled","2014","1-pers.-HH","general elemantary","347","0.767395735101045","0.728870470470621","0.805920999731469"
"Not disabled","2014","1-pers.-HH","middle vocational","1440","0.794391906011629","0.775747566760308","0.81303624526295"
"Not disabled","2014","1-pers.-HH","vocational + Abi","204","0.85423249469545","0.808529068938084","0.899935920452816"
"Not disabled","2014","1-pers.-HH","higher vocational","155","0.765108990634469","0.705759785739358","0.824458195529581"
"Not disabled","2014","1-pers.-HH","higher education","755","0.873406968909282","0.851273383643347","0.895540554175218"
"Not disabled","2014","(Married) couple without C. ","in school","5","","",""
"Not disabled","2014","(Married) couple without C. ","inadequately","59","0.767625508750135","0.672041248275174","0.863209769225096"
"Not disabled","2014","(Married) couple without C. ","general elemantary","539","0.821701098808433","0.7926312854325","0.850770912184366"
"Not disabled","2014","(Married) couple without C. ","middle vocational","3201","0.792899213656687","0.780397418468698","0.805401008844676"
"Not disabled","2014","(Married) couple without C. ","vocational + Abi","399","0.897628649659564","0.869558375604195","0.925698923714934"
"Not disabled","2014","(Married) couple without C. ","higher vocational","453","0.808448092682982","0.776255092240885","0.84064109312508"
"Not disabled","2014","(Married) couple without C. ","higher education","1869","0.87991946662876","0.866128057236599","0.89371087602092"
"Not disabled","2014","Single parent ","in school","120","1","1","1"
"Not disabled","2014","Single parent ","inadequately","57","0.820270959076728","0.727638345056672","0.912903573096784"
"Not disabled","2014","Single parent ","general elemantary","345","0.901462379612776","0.871417046058758","0.931507713166793"
"Not disabled","2014","Single parent ","middle vocational","1017","0.882382802013633","0.863507366553051","0.901258237474215"
"Not disabled","2014","Single parent ","vocational + Abi","181","0.916777171122095","0.878107258787023","0.955447083457168"
"Not disabled","2014","Single parent ","higher vocational","62","0.910070803399099","0.842569603440178","0.977572003358021"
"Not disabled","2014","Single parent ","higher education","347","0.937637380258991","0.91299816562151","0.962276594896471"
"Not disabled","2014","Couple + C. LE 16 ","in school","","","",""
"Not disabled","2014","Couple + C. LE 16 ","inadequately","147","0.953781750299887","0.920728551674979","0.986834948924795"
"Not disabled","2014","Couple + C. LE 16 ","general elemantary","614","0.957597234841366","0.941948944127894","0.973245525554839"
"Not disabled","2014","Couple + C. LE 16 ","middle vocational","2775","0.951201676388379","0.943372519692714","0.959030833084045"
"Not disabled","2014","Couple + C. LE 16 ","vocational + Abi","743","0.973109192358593","0.961623602182109","0.984594782535077"
"Not disabled","2014","Couple + C. LE 16 ","higher vocational","403","0.968269367126026","0.951506013402111","0.985032720849942"
"Not disabled","2014","Couple + C. LE 16 ","higher education","1870","0.975228984158626","0.96824762746601","0.982210340851242"
"Not disabled","2014","Couple + C. GT 16 ","in school","130","0.975727576947269","0.949573275388946","1.00188187850559"
"Not disabled","2014","Couple + C. GT 16 ","inadequately","44","0.72693505745862","0.60698763040251","0.84688248451473"
"Not disabled","2014","Couple + C. GT 16 ","general elemantary","360","0.904997474040569","0.875670062152432","0.934324885928705"
"Not disabled","2014","Couple + C. GT 16 ","middle vocational","1308","0.901513846535096","0.886198046892675","0.916829646177518"
"Not disabled","2014","Couple + C. GT 16 ","vocational + Abi","194","0.985701566633195","0.969289358585277","1.00211377468111"
"Not disabled","2014","Couple + C. GT 16 ","higher vocational","163","0.854677860211462","0.804300398060995","0.905055322361929"
"Not disabled","2014","Couple + C. GT 16 ","higher education","497","0.927480991872542","0.90552545138342","0.949436532361665"
"Not disabled","2014","Couple + C. LE and GT 16","in school","160","0.992255854038916","0.978715383615872","1.00579632446196"
"Not disabled","2014","Couple + C. LE and GT 16","inadequately","65","0.871325926152557","0.792886408424442","0.949765443880673"
"Not disabled","2014","Couple + C. LE and GT 16","general elemantary","343","0.955236573166817","0.933846217746768","0.976626928586866"
"Not disabled","2014","Couple + C. LE and GT 16","middle vocational","849","0.935458537910014","0.919405452823345","0.951511622996683"
"Not disabled","2014","Couple + C. LE and GT 16","vocational + Abi","160","0.977432866262895","0.954771411337005","1.00009432118879"
"Not disabled","2014","Couple + C. LE and GT 16","higher vocational","116","0.889632709432212","0.834030283862599","0.945235135001825"
"Not disabled","2014","Couple + C. LE and GT 16","higher education","323","0.962334736711211","0.942008043819335","0.982661429603086"
"Disabled","2014","1-pers.-HH","in school","","","",""
"Disabled","2014","1-pers.-HH","inadequately","12","","",""
"Disabled","2014","1-pers.-HH","general elemantary","115","0.232604264898955","0.194079000268531","0.271129529529379"
"Disabled","2014","1-pers.-HH","middle vocational","365","0.205608093988371","0.18696375473705","0.224252433239692"
"Disabled","2014","1-pers.-HH","vocational + Abi","25","","",""
"Disabled","2014","1-pers.-HH","higher vocational","41","0.234891009365531","0.175541804470419","0.294240214260642"
"Disabled","2014","1-pers.-HH","higher education","112","0.126593031090717","0.104459445824782","0.148726616356653"
"Disabled","2014","(Married) couple without C. ","in school","","","",""
"Disabled","2014","(Married) couple without C. ","inadequately","16","","",""
"Disabled","2014","(Married) couple without C. ","general elemantary","127","0.178298901191567","0.149229087815634","0.2073687145675"
"Disabled","2014","(Married) couple without C. ","middle vocational","835","0.207100786343313","0.194598991155324","0.219602581531302"
"Disabled","2014","(Married) couple without C. ","vocational + Abi","49","0.102371350340435","0.0743010762850664","0.130441624395805"
"Disabled","2014","(Married) couple without C. ","higher vocational","121","0.191551907317018","0.15935890687492","0.223744907759115"
"Disabled","2014","(Married) couple without C. ","higher education","265","0.120080533371241","0.10628912397908","0.133871942763401"
"Disabled","2014","Single parent ","in school","","","",""
"Disabled","2014","Single parent ","inadequately","9","","",""
"Disabled","2014","Single parent ","general elemantary","33","0.0985376203872242","0.0684922868332068","0.128582953941242"
"Disabled","2014","Single parent ","middle vocational","102","0.117617197986367","0.0987417625257853","0.136492633446949"
"Disabled","2014","Single parent ","vocational + Abi","15","","",""
"Disabled","2014","Single parent ","higher vocational","7","","",""
"Disabled","2014","Single parent ","higher education","23","","",""
"Disabled","2014","Couple + C. LE 16 ","in school","","","",""
"Disabled","2014","Couple + C. LE 16 ","inadequately","8","","",""
"Disabled","2014","Couple + C. LE 16 ","general elemantary","23","","",""
"Disabled","2014","Couple + C. LE 16 ","middle vocational","134","0.0487983236116205","0.0409691669159547","0.0566274803072863"
"Disabled","2014","Couple + C. LE 16 ","vocational + Abi","19","","",""
"Disabled","2014","Couple + C. LE 16 ","higher vocational","17","","",""
"Disabled","2014","Couple + C. LE 16 ","higher education","34","0.0247710158413737","0.0177896591487578","0.0317523725339896"
"Disabled","2014","Couple + C. GT 16 ","in school","3","","",""
"Disabled","2014","Couple + C. GT 16 ","inadequately","9","","",""
"Disabled","2014","Couple + C. GT 16 ","general elemantary","24","","",""
"Disabled","2014","Couple + C. GT 16 ","middle vocational","146","0.0984861534649035","0.0831703538224823","0.113801953107325"
"Disabled","2014","Couple + C. GT 16 ","vocational + Abi","7","","",""
"Disabled","2014","Couple + C. GT 16 ","higher vocational","25","","",""
"Disabled","2014","Couple + C. GT 16 ","higher education","39","0.0725190081274578","0.0505634676383355","0.0944745486165801"
"Disabled","2014","Couple + C. LE and GT 16","in school","1","","",""
"Disabled","2014","Couple + C. LE and GT 16","inadequately","5","","",""
"Disabled","2014","Couple + C. LE and GT 16","general elemantary","16","","",""
"Disabled","2014","Couple + C. LE and GT 16","middle vocational","51","0.0645414620899857","0.0484883770033167","0.0805945471766547"
"Disabled","2014","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Disabled","2014","Couple + C. LE and GT 16","higher vocational","6","","",""
"Disabled","2014","Couple + C. LE and GT 16","higher education","14","","",""
"Not disabled","2015","1-pers.-HH","in school","7","","",""
"Not disabled","2015","1-pers.-HH","inadequately","40","0.626089978425094","0.497041425228534","0.755138531621654"
"Not disabled","2015","1-pers.-HH","general elemantary","360","0.767253056172729","0.728635882776602","0.805870229568857"
"Not disabled","2015","1-pers.-HH","middle vocational","1432","0.794449057593533","0.775617903472988","0.813280211714078"
"Not disabled","2015","1-pers.-HH","vocational + Abi","227","0.845903822540436","0.801327498970778","0.890480146110095"
"Not disabled","2015","1-pers.-HH","higher vocational","152","0.758452750545698","0.698834282881635","0.818071218209761"
"Not disabled","2015","1-pers.-HH","higher education","825","0.894403429440137","0.874566508367872","0.914240350512401"
"Not disabled","2015","(Married) couple without C. ","in school","3","","",""
"Not disabled","2015","(Married) couple without C. ","inadequately","62","0.831386124994458","0.746079988759993","0.916692261228923"
"Not disabled","2015","(Married) couple without C. ","general elemantary","540","0.835345069637747","0.806964801265536","0.863725338009958"
"Not disabled","2015","(Married) couple without C. ","middle vocational","3088","0.790296280689218","0.777476921437211","0.803115639941225"
"Not disabled","2015","(Married) couple without C. ","vocational + Abi","438","0.91862209509235","0.894162505362007","0.943081684822694"
"Not disabled","2015","(Married) couple without C. ","higher vocational","448","0.839670699229303","0.80909006601178","0.870251332446826"
"Not disabled","2015","(Married) couple without C. ","higher education","1983","0.879445853933388","0.865967839554809","0.892923868311967"
"Not disabled","2015","Single parent ","in school","111","0.992727588471751","0.97706140753075","1.00839376941275"
"Not disabled","2015","Single parent ","inadequately","59","0.85639816775946","0.772427318608165","0.940369016910756"
"Not disabled","2015","Single parent ","general elemantary","339","0.90535727403514","0.875571097840741","0.935143450229539"
"Not disabled","2015","Single parent ","middle vocational","1000","0.897194273940915","0.879254939335645","0.915133608546185"
"Not disabled","2015","Single parent ","vocational + Abi","181","0.940967006509316","0.907971510872836","0.973962502145796"
"Not disabled","2015","Single parent ","higher vocational","66","0.910706460779705","0.845733679430927","0.975679242128484"
"Not disabled","2015","Single parent ","higher education","320","0.913294232426274","0.88381315034223","0.942775314510317"
"Not disabled","2015","Couple + C. LE 16 ","in school","1","","",""
"Not disabled","2015","Couple + C. LE 16 ","inadequately","170","0.959886890930272","0.931141066546084","0.988632715314459"
"Not disabled","2015","Couple + C. LE 16 ","general elemantary","601","0.973482897875061","0.960784827582517","0.986180968167604"
"Not disabled","2015","Couple + C. LE 16 ","middle vocational","2666","0.949407878347507","0.941272653361288","0.957543103333725"
"Not disabled","2015","Couple + C. LE 16 ","vocational + Abi","761","0.984566719558118","0.975899310742953","0.993234128373284"
"Not disabled","2015","Couple + C. LE 16 ","higher vocational","365","0.978736479799017","0.964193524773623","0.993279434824411"
"Not disabled","2015","Couple + C. LE 16 ","higher education","1953","0.974019773332339","0.967028825616903","0.981010721047775"
"Not disabled","2015","Couple + C. GT 16 ","in school","96","0.963349676917653","0.925956436171206","1.0007429176641"
"Not disabled","2015","Couple + C. GT 16 ","inadequately","34","0.724552344566123","0.584345178701934","0.864759510430312"
"Not disabled","2015","Couple + C. GT 16 ","general elemantary","303","0.919642428957016","0.890178061975373","0.949106795938658"
"Not disabled","2015","Couple + C. GT 16 ","middle vocational","1278","0.919586670962618","0.90539286416301","0.933780477762226"
"Not disabled","2015","Couple + C. GT 16 ","vocational + Abi","202","0.945646173873228","0.915127928831462","0.976164418914994"
"Not disabled","2015","Couple + C. GT 16 ","higher vocational","180","0.842350207186007","0.792945538223386","0.891754876148627"
"Not disabled","2015","Couple + C. GT 16 ","higher education","490","0.938175230028298","0.917534717250984","0.958815742805612"
"Not disabled","2015","Couple + C. LE and GT 16","in school","140","1","1","1"
"Not disabled","2015","Couple + C. LE and GT 16","inadequately","72","0.891770907761064","0.82192516294047","0.961616652581658"
"Not disabled","2015","Couple + C. LE and GT 16","general elemantary","345","0.959059922846722","0.938533948696553","0.979585896996891"
"Not disabled","2015","Couple + C. LE and GT 16","middle vocational","862","0.941664668205658","0.926360854527323","0.956968481883993"
"Not disabled","2015","Couple + C. LE and GT 16","vocational + Abi","186","0.968053362101419","0.943178555943444","0.992928168259395"
"Not disabled","2015","Couple + C. LE and GT 16","higher vocational","99","0.849911559431117","0.781269245995533","0.9185538728667"
"Not disabled","2015","Couple + C. LE and GT 16","higher education","314","0.966204727781059","0.946528667721707","0.98588078784041"
"Disabled","2015","1-pers.-HH","in school","","","",""
"Disabled","2015","1-pers.-HH","inadequately","14","","",""
"Disabled","2015","1-pers.-HH","general elemantary","100","0.232746943827271","0.194129770431143","0.271364117223398"
"Disabled","2015","1-pers.-HH","middle vocational","337","0.205550942406467","0.186719788285922","0.224382096527012"
"Disabled","2015","1-pers.-HH","vocational + Abi","25","","",""
"Disabled","2015","1-pers.-HH","higher vocational","46","0.241547249454302","0.181928781790239","0.301165717118366"
"Disabled","2015","1-pers.-HH","higher education","97","0.105596570559863","0.0857596494875987","0.125433491632128"
"Disabled","2015","(Married) couple without C. ","in school","","","",""
"Disabled","2015","(Married) couple without C. ","inadequately","12","","",""
"Disabled","2015","(Married) couple without C. ","general elemantary","116","0.164654930362253","0.136274661990042","0.193035198734464"
"Disabled","2015","(Married) couple without C. ","middle vocational","786","0.209703719310782","0.196884360058775","0.222523078562789"
"Disabled","2015","(Married) couple without C. ","vocational + Abi","42","0.0813779049076495","0.056918315177306","0.105837494637993"
"Disabled","2015","(Married) couple without C. ","higher vocational","105","0.160329300770697","0.129748667553174","0.19090993398822"
"Disabled","2015","(Married) couple without C. ","higher education","259","0.120554146066612","0.107076131688033","0.134032160445191"
"Disabled","2015","Single parent ","in school","2","","",""
"Disabled","2015","Single parent ","inadequately","8","","",""
"Disabled","2015","Single parent ","general elemantary","32","0.0946427259648599","0.0648565497704607","0.124428902159259"
"Disabled","2015","Single parent ","middle vocational","101","0.102805726059085","0.084866391453815","0.120745060664355"
"Disabled","2015","Single parent ","vocational + Abi","15","","",""
"Disabled","2015","Single parent ","higher vocational","8","","",""
"Disabled","2015","Single parent ","higher education","30","0.0867057675737261","0.0572246854896827","0.11618684965777"
"Disabled","2015","Couple + C. LE 16 ","in school","","","",""
"Disabled","2015","Couple + C. LE 16 ","inadequately","9","","",""
"Disabled","2015","Couple + C. LE 16 ","general elemantary","14","","",""
"Disabled","2015","Couple + C. LE 16 ","middle vocational","122","0.0505921216524935","0.042456896666275","0.058727346638712"
"Disabled","2015","Couple + C. LE 16 ","vocational + Abi","16","","",""
"Disabled","2015","Couple + C. LE 16 ","higher vocational","13","","",""
"Disabled","2015","Couple + C. LE 16 ","higher education","36","0.0259802266676616","0.0189892789522255","0.0329711743830976"
"Disabled","2015","Couple + C. GT 16 ","in school","1","","",""
"Disabled","2015","Couple + C. GT 16 ","inadequately","5","","",""
"Disabled","2015","Couple + C. GT 16 ","general elemantary","24","","",""
"Disabled","2015","Couple + C. GT 16 ","middle vocational","132","0.0804133290373822","0.066219522237774","0.0946071358369904"
"Disabled","2015","Couple + C. GT 16 ","vocational + Abi","10","","",""
"Disabled","2015","Couple + C. GT 16 ","higher vocational","29","","",""
"Disabled","2015","Couple + C. GT 16 ","higher education","33","0.0618247699717016","0.0411842571943877","0.0824652827490154"
"Disabled","2015","Couple + C. LE and GT 16","in school","","","",""
"Disabled","2015","Couple + C. LE and GT 16","inadequately","4","","",""
"Disabled","2015","Couple + C. LE and GT 16","general elemantary","13","","",""
"Disabled","2015","Couple + C. LE and GT 16","middle vocational","39","0.0583353317943418","0.0430315181160066","0.0736391454726771"
"Disabled","2015","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"Disabled","2015","Couple + C. LE and GT 16","higher vocational","5","","",""
"Disabled","2015","Couple + C. LE and GT 16","higher education","10","","",""
"Not disabled","2016","1-pers.-HH","in school","","","",""
"Not disabled","2016","1-pers.-HH","inadequately","25","","",""
"Not disabled","2016","1-pers.-HH","general elemantary","320","0.769840908049993","0.729488030422724","0.810193785677262"
"Not disabled","2016","1-pers.-HH","middle vocational","1322","0.783162381221729","0.763302641052005","0.803022121391452"
"Not disabled","2016","1-pers.-HH","vocational + Abi","223","0.827171163485655","0.780395815585792","0.873946511385519"
"Not disabled","2016","1-pers.-HH","higher vocational","147","0.784542209847071","0.725771839944595","0.843312579749547"
"Not disabled","2016","1-pers.-HH","higher education","756","0.888071668206178","0.867036949132392","0.909106387279965"
"Not disabled","2016","(Married) couple without C. ","in school","","","",""
"Not disabled","2016","(Married) couple without C. ","inadequately","46","0.869183320866447","0.780866926623523","0.95749971510937"
"Not disabled","2016","(Married) couple without C. ","general elemantary","473","0.827132086101187","0.796411377532603","0.857852794669771"
"Not disabled","2016","(Married) couple without C. ","middle vocational","2909","0.802113802338452","0.789130069121525","0.815097535555379"
"Not disabled","2016","(Married) couple without C. ","vocational + Abi","428","0.923170589722445","0.899169981338485","0.947171198106405"
"Not disabled","2016","(Married) couple without C. ","higher vocational","428","0.827366127759256","0.795430987517122","0.859301268001391"
"Not disabled","2016","(Married) couple without C. ","higher education","1831","0.881460245415497","0.867548645095578","0.895371845735416"
"Not disabled","2016","Single parent ","in school","83","1","1","1"
"Not disabled","2016","Single parent ","inadequately","44","0.852042187140374","0.755538052686996","0.948546321593753"
"Not disabled","2016","Single parent ","general elemantary","286","0.871873339190427","0.835022192821021","0.908724485559833"
"Not disabled","2016","Single parent ","middle vocational","914","0.915482973853684","0.898251267236751","0.932714680470617"
"Not disabled","2016","Single parent ","vocational + Abi","172","0.932981974627184","0.897238101758389","0.96872584749598"
"Not disabled","2016","Single parent ","higher vocational","60","0.890403119899183","0.816154896424394","0.964651343373971"
"Not disabled","2016","Single parent ","higher education","288","0.917870714714118","0.887502235390068","0.948239194038167"
"Not disabled","2016","Couple + C. LE 16 ","in school","2","","",""
"Not disabled","2016","Couple + C. LE 16 ","inadequately","127","0.98511696783079","0.964460753301315","1.00577318236026"
"Not disabled","2016","Couple + C. LE 16 ","general elemantary","472","0.948608125600785","0.929117971159111","0.96809828004246"
"Not disabled","2016","Couple + C. LE 16 ","middle vocational","2279","0.957620554674062","0.949520289494845","0.96572081985328"
"Not disabled","2016","Couple + C. LE 16 ","vocational + Abi","685","0.983913494875494","0.974586992341472","0.993239997409516"
"Not disabled","2016","Couple + C. LE 16 ","higher vocational","305","0.976269669998692","0.959434401218413","0.993104938778972"
"Not disabled","2016","Couple + C. LE 16 ","higher education","1737","0.980613349604869","0.974182726873933","0.987043972335806"
"Not disabled","2016","Couple + C. GT 16 ","in school","103","1","1","1"
"Not disabled","2016","Couple + C. GT 16 ","inadequately","30","0.63593602625228","0.480896370314786","0.790975682189774"
"Not disabled","2016","Couple + C. GT 16 ","general elemantary","293","0.912444494834966","0.881329952552199","0.943559037117732"
"Not disabled","2016","Couple + C. GT 16 ","middle vocational","1174","0.892443546699655","0.875653464119149","0.909233629280161"
"Not disabled","2016","Couple + C. GT 16 ","vocational + Abi","190","0.957087956603027","0.928859897422791","0.985316015783263"
"Not disabled","2016","Couple + C. GT 16 ","higher vocational","150","0.854149323663545","0.801855524933375","0.906443122393715"
"Not disabled","2016","Couple + C. GT 16 ","higher education","456","0.928003970505069","0.905210324099345","0.950797616910794"
"Not disabled","2016","Couple + C. LE and GT 16","in school","137","0.946699843714877","0.909221624962449","0.984178062467304"
"Not disabled","2016","Couple + C. LE and GT 16","inadequately","58","0.95184768172236","0.897676938450901","1.00601842499382"
"Not disabled","2016","Couple + C. LE and GT 16","general elemantary","331","0.970747604830325","0.952782753788289","0.988712455872361"
"Not disabled","2016","Couple + C. LE and GT 16","middle vocational","763","0.951873005622886","0.937041440845576","0.966704570400197"
"Not disabled","2016","Couple + C. LE and GT 16","vocational + Abi","168","0.977352077503255","0.955182125914789","0.99952202909172"
"Not disabled","2016","Couple + C. LE and GT 16","higher vocational","103","0.904349643243249","0.848880980463864","0.959818306022635"
"Not disabled","2016","Couple + C. LE and GT 16","higher education","315","0.938558084673747","0.91276585279731","0.964350316550184"
"Disabled","2016","1-pers.-HH","in school","","","",""
"Disabled","2016","1-pers.-HH","inadequately","10","","",""
"Disabled","2016","1-pers.-HH","general elemantary","98","0.230159091950007","0.189806214322738","0.270511969577276"
"Disabled","2016","1-pers.-HH","middle vocational","332","0.216837618778271","0.196977878608548","0.236697358947995"
"Disabled","2016","1-pers.-HH","vocational + Abi","28","","",""
"Disabled","2016","1-pers.-HH","higher vocational","41","0.215457790152929","0.156687420250453","0.274228160055405"
"Disabled","2016","1-pers.-HH","higher education","107","0.111928331793822","0.090893612720035","0.132963050867608"
"Disabled","2016","(Married) couple without C. ","in school","","","",""
"Disabled","2016","(Married) couple without C. ","inadequately","10","","",""
"Disabled","2016","(Married) couple without C. ","general elemantary","109","0.172867913898813","0.142147205330229","0.203588622467397"
"Disabled","2016","(Married) couple without C. ","middle vocational","708","0.197886197661548","0.184902464444621","0.210869930878475"
"Disabled","2016","(Married) couple without C. ","vocational + Abi","45","0.0768294102775549","0.0528288018935952","0.100830018661515"
"Disabled","2016","(Married) couple without C. ","higher vocational","110","0.172633872240744","0.140698731998609","0.204569012482878"
"Disabled","2016","(Married) couple without C. ","higher education","243","0.118539754584503","0.104628154264584","0.132451354904422"
"Disabled","2016","Single parent ","in school","","","",""
"Disabled","2016","Single parent ","inadequately","8","","",""
"Disabled","2016","Single parent ","general elemantary","30","0.128126660809573","0.0912755144401668","0.164977807178979"
"Disabled","2016","Single parent ","middle vocational","87","0.0845170261463161","0.067285319529383","0.101748732763249"
"Disabled","2016","Single parent ","vocational + Abi","16","","",""
"Disabled","2016","Single parent ","higher vocational","8","","",""
"Disabled","2016","Single parent ","higher education","26","","",""
"Disabled","2016","Couple + C. LE 16 ","in school","","","",""
"Disabled","2016","Couple + C. LE 16 ","inadequately","5","","",""
