"m11124","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","2000","35-65 y.","general elemantary","1163","0.851418001242357","0.832638762015487","0.870197240469228","0"
"Not disabled","2000","35-65 y.","middle vocational","6525","0.874414914951781","0.866870292793181","0.881959537110381","0"
"Not disabled","2000","35-65 y.","vocational + Abi","477","0.929553719982836","0.90730103018855","0.951806409777122","0"
"Not disabled","2000","35-65 y.","higher vocational","1101","0.884097867240798","0.866150184938476","0.90204554954312","0"
"Not disabled","2000","35-65 y.","higher education","2487","0.935049762392352","0.925675792322973","0.944423732461732","0"
"Not disabled","2000","66 and older","in school","2","","","","0"
"Not disabled","2000","66 and older","inadequately","51","0.860995797221287","0.774883192145651","0.947108402296924","0"
"Not disabled","2000","66 and older","general elemantary","750","0.805595185397495","0.7800646936616","0.83112567713339","0"
"Not disabled","2000","66 and older","middle vocational","1375","0.718380828419483","0.697989199682324","0.738772457156641","0"
"Not disabled","2000","66 and older","vocational + Abi","78","0.775047022443379","0.693208460369274","0.856885584517484","0"
"Not disabled","2000","66 and older","higher vocational","175","0.688756287859218","0.630661621830839","0.746850953887598","0"
"Not disabled","2000","66 and older","higher education","331","0.772357844630896","0.732208662298872","0.81250702696292","0"
"Not disabled","2000","16-34 y.","general elemantary","1233","0.969760534128332","0.960316322145697","0.979204746110967","0"
"Not disabled","2000","16-34 y.","middle vocational","3516","0.986279373917548","0.982463439317548","0.990095308517549","0"
"Not disabled","2000","16-34 y.","in school","482","0.985628021892398","0.975079090785241","0.996176952999555","0"
"Not disabled","2000","16-34 y.","inadequately","87","0.877996858155625","0.814167659448692","0.941826056862559","0"
"Not disabled","2000","16-34 y.","vocational + Abi","512","0.977917808587333","0.965275200518667","0.990560416655999","0"
"Not disabled","2000","16-34 y.","higher vocational","417","0.980473830669737","0.967288092847303","0.993659568492172","0"
"Not disabled","2000","16-34 y.","higher education","755","0.992433397685538","0.986276571366678","0.998590224004398","0"
"Disabled","2001","16-34 y.","in school","5","","","","1"
"Disabled","2001","16-34 y.","inadequately","8","","","","1"
"Disabled","2001","16-34 y.","general elemantary","26","","","","1"
"Disabled","2001","16-34 y.","middle vocational","52","0.014678094523895","0.0104108169212152","0.0189453721265748","1"
"Disabled","2001","16-34 y.","vocational + Abi","7","","","","1"
"Disabled","2001","16-34 y.","higher vocational","5","","","","1"
"Disabled","2001","16-34 y.","higher education","2","","","","1"
"Disabled","2001","66 and older","in school","","","","","1"
"Disabled","2001","66 and older","inadequately","9","","","","1"
"Disabled","2001","66 and older","general elemantary","153","0.192976229039102","0.16589938253619","0.220053075542014","1"
"Disabled","2001","66 and older","middle vocational","437","0.26181976879359","0.241413911640216","0.282225625946965","1"
"Disabled","2001","66 and older","vocational + Abi","29","","","","1"
"Disabled","2001","66 and older","higher vocational","59","0.292466481967117","0.233804914835351","0.351128049098883","1"
"Disabled","2001","66 and older","higher education","96","0.242263028309573","0.201384554290952","0.283141502328195","1"
"Disabled","2001","35-65 y.","in school","","","","","1"
"Disabled","2001","35-65 y.","inadequately","34","0.217576444651915","0.157633331645264","0.277519557658565","1"
"Disabled","2001","35-65 y.","general elemantary","201","0.176221971466943","0.154258332109658","0.198185610824228","1"
"Disabled","2001","35-65 y.","middle vocational","775","0.122268093603596","0.114471467430002","0.130064719777189","1"
"Disabled","2001","35-65 y.","vocational + Abi","33","0.080646272969736","0.0572652934965701","0.104027252442902","1"
"Disabled","2001","35-65 y.","higher vocational","112","0.117822050291408","0.0989408122846128","0.136703288298204","1"
"Disabled","2001","35-65 y.","higher education","166","0.0687524455432509","0.0588476030895691","0.0786572879969327","1"
"Not disabled","2001","35-65 y.","in school","1","","","","0"
"Not disabled","2001","35-65 y.","inadequately","148","0.782423555348085","0.722480442341435","0.842366668354736","0"
"Not disabled","2001","35-65 y.","general elemantary","955","0.823778028533057","0.801814389175772","0.845741667890342","0"
"Not disabled","2001","35-65 y.","middle vocational","6007","0.877731906396404","0.869935280222811","0.885528532569998","0"
"Not disabled","2001","35-65 y.","vocational + Abi","488","0.919353727030264","0.895972747557098","0.94273470650343","0"
"Not disabled","2001","35-65 y.","higher vocational","1008","0.882177949708592","0.863296711701796","0.901059187715387","0"
"Not disabled","2001","35-65 y.","higher education","2341","0.931247554456749","0.921342712003067","0.941152396910431","0"
"Not disabled","2001","66 and older","in school","","","","","0"
"Not disabled","2001","66 and older","inadequately","47","0.854352291083265","0.761962411635603","0.946742170530926","0"
"Not disabled","2001","66 and older","general elemantary","663","0.807023770960898","0.779946924457986","0.83410061746381","0"
"Not disabled","2001","66 and older","middle vocational","1346","0.73818023120641","0.717774374053035","0.758586088359784","0"
"Not disabled","2001","66 and older","vocational + Abi","73","0.720200934397561","0.633084924555583","0.807316944239539","0"
"Not disabled","2001","66 and older","higher vocational","172","0.707533518032883","0.648871950901117","0.766195085164649","0"
"Not disabled","2001","66 and older","higher education","326","0.757736971690427","0.716858497671805","0.798615445709048","0"
"Not disabled","2001","16-34 y.","general elemantary","1114","0.97233690271366","0.962816519021951","0.981857286405368","0"
"Not disabled","2001","16-34 y.","middle vocational","2999","0.985321905476105","0.981054627873425","0.989589183078785","0"
"Not disabled","2001","16-34 y.","higher education","632","0.997319655340063","0.99329511789471","1.00134419278542","0"
"Not disabled","2001","16-34 y.","in school","545","0.988483631958331","0.979566827244943","0.997400436671719","0"
"Not disabled","2001","16-34 y.","inadequately","64","0.931556921024389","0.873232382611532","0.989881459437246","0"
"Not disabled","2001","16-34 y.","vocational + Abi","447","0.976699508611209","0.962822904792531","0.990576112429886","0"
"Not disabled","2001","16-34 y.","higher vocational","321","0.972974962697057","0.955372506411828","0.990577418982286","0"
"Disabled","2002","66 and older","inadequately","10","","","","1"
"Disabled","2002","66 and older","general elemantary","175","0.219549736389907","0.190865573945303","0.248233898834511","1"
"Disabled","2002","66 and older","higher vocational","63","0.310477559054125","0.252422176911376","0.368532941196875","1"
"Disabled","2002","66 and older","higher education","100","0.220800135782189","0.186040234849965","0.255560036714412","1"
"Disabled","2002","66 and older","in school","","","","","1"
"Disabled","2002","66 and older","middle vocational","496","0.277862744239994","0.257560113133651","0.298165375346337","1"
"Disabled","2002","66 and older","vocational + Abi","27","","","","1"
"Disabled","2002","16-34 y.","in school","7","","","","1"
"Disabled","2002","16-34 y.","inadequately","9","","","","1"
"Disabled","2002","16-34 y.","general elemantary","27","","","","1"
"Disabled","2002","16-34 y.","middle vocational","49","0.018409248684122","0.0135284985101948","0.0232899988580491","1"
"Disabled","2002","16-34 y.","vocational + Abi","7","","","","1"
"Disabled","2002","16-34 y.","higher vocational","3","","","","1"
"Disabled","2002","16-34 y.","higher education","5","","","","1"
"Disabled","2002","35-65 y.","in school","","","","","1"
"Disabled","2002","35-65 y.","inadequately","28","","","","1"
"Disabled","2002","35-65 y.","general elemantary","191","0.173150300325386","0.150510471385958","0.195790129264814","1"
"Disabled","2002","35-65 y.","middle vocational","816","0.133441963848584","0.125380904781327","0.14150302291584","1"
"Disabled","2002","35-65 y.","vocational + Abi","40","0.0773823563120512","0.0562991158643465","0.098465596759756","1"
"Disabled","2002","35-65 y.","higher vocational","116","0.11470471848774","0.0966296211775204","0.13277981579796","1"
"Disabled","2002","35-65 y.","higher education","207","0.0711689893745244","0.0625204661818261","0.0798175125672228","1"
"Not disabled","2002","35-65 y.","in school","","","","","0"
"Not disabled","2002","35-65 y.","inadequately","136","0.794193907809158","0.732318431390382","0.856069384227933","0"
"Not disabled","2002","35-65 y.","general elemantary","882","0.826849699674614","0.804209870735186","0.849489528614042","0"
"Not disabled","2002","35-65 y.","middle vocational","6020","0.866558036151416","0.85849697708416","0.874619095218673","0"
"Not disabled","2002","35-65 y.","vocational + Abi","577","0.922617643687949","0.901534403240244","0.943700884135653","0"
"Not disabled","2002","35-65 y.","higher vocational","1078","0.88529528151226","0.86722018420204","0.90337037882248","0"
"Not disabled","2002","35-65 y.","higher education","3188","0.928831010625476","0.920182487432777","0.937479533818174","0"
"Not disabled","2002","16-34 y.","in school","610","0.977313864431151","0.965564813121333","0.989062915740968","0"
"Not disabled","2002","16-34 y.","inadequately","55","0.892750955674437","0.816942092960299","0.968559818388574","0"
"Not disabled","2002","16-34 y.","general elemantary","1017","0.966235569729634","0.955279139810902","0.977191999648367","0"
"Not disabled","2002","16-34 y.","middle vocational","2865","0.981590751315878","0.976710001141951","0.986471501489805","0"
"Not disabled","2002","16-34 y.","vocational + Abi","453","0.981221928372638","0.968817456077397","0.993626400667878","0"
"Not disabled","2002","16-34 y.","higher vocational","306","0.992232613384264","0.982444182890596","1.00202104387793","0"
"Not disabled","2002","16-34 y.","higher education","624","0.989721743702037","0.981839696240805","0.997603791163269","0"
"Not disabled","2002","66 and older","in school","","","","","0"
"Not disabled","2002","66 and older","inadequately","47","0.798346880987804","0.69418496700251","0.902508794973098","0"
"Not disabled","2002","66 and older","general elemantary","625","0.780450263610093","0.751766101165489","0.809134426054697","0"
"Not disabled","2002","66 and older","middle vocational","1374","0.722137255760006","0.701834624653663","0.742439886866349","0"
"Not disabled","2002","66 and older","vocational + Abi","74","0.701651459570058","0.612421626732489","0.790881292407627","0"
"Not disabled","2002","66 and older","higher vocational","181","0.689522440945875","0.631467058803125","0.747577823088624","0"
"Not disabled","2002","66 and older","higher education","447","0.779199864217811","0.744439963285588","0.813959765150035","0"
"Disabled","2003","66 and older","in school","","","","","1"
"Disabled","2003","66 and older","inadequately","8","","","","1"
"Disabled","2003","66 and older","general elemantary","174","0.208575418412763","0.180297474630762","0.236853362194764","1"
"Disabled","2003","66 and older","higher vocational","63","0.307686226290952","0.250474691262838","0.364897761319067","1"
"Disabled","2003","66 and older","higher education","113","0.243594911344469","0.208600757352759","0.278589065336179","1"
"Disabled","2003","66 and older","middle vocational","512","0.281083924002003","0.260913454498559","0.301254393505447","1"
"Disabled","2003","66 and older","vocational + Abi","25","","","","1"
"Disabled","2003","16-34 y.","in school","6","","","","1"
"Disabled","2003","16-34 y.","inadequately","10","","","","1"
"Disabled","2003","16-34 y.","general elemantary","28","","","","1"
"Disabled","2003","16-34 y.","middle vocational","38","0.0148838775065781","0.0103374884810362","0.01943026653212","1"
"Disabled","2003","16-34 y.","vocational + Abi","7","","","","1"
"Disabled","2003","16-34 y.","higher vocational","4","","","","1"
"Disabled","2003","16-34 y.","higher education","4","","","","1"
"Disabled","2003","35-65 y.","in school","","","","","1"
"Disabled","2003","35-65 y.","inadequately","31","0.215102010744154","0.14999448086281","0.280209540625498","1"
"Disabled","2003","35-65 y.","general elemantary","169","0.167510991051437","0.144142832235253","0.19087914986762","1"
"Disabled","2003","35-65 y.","middle vocational","755","0.123836526280972","0.115840493736271","0.131832558825674","1"
"Disabled","2003","35-65 y.","vocational + Abi","40","0.0798234751211723","0.0583864362386615","0.101260514003683","1"
"Disabled","2003","35-65 y.","higher vocational","134","0.131472316708236","0.112084823721489","0.150859809694982","1"
"Disabled","2003","35-65 y.","higher education","210","0.0788666317013122","0.0695614289100457","0.0881718344925787","1"
"Not disabled","2003","35-65 y.","in school","","","","","0"
"Not disabled","2003","35-65 y.","inadequately","122","0.784897989255846","0.719790459374502","0.85000551913719","0"
"Not disabled","2003","35-65 y.","general elemantary","812","0.832489008948563","0.80912085013238","0.855857167764746","0"
"Not disabled","2003","35-65 y.","middle vocational","5764","0.876163473719028","0.868167441174326","0.884159506263729","0"
"Not disabled","2003","35-65 y.","vocational + Abi","574","0.920176524878828","0.898739485996317","0.941613563761339","0"
"Not disabled","2003","35-65 y.","higher vocational","1033","0.868527683291764","0.849140190305018","0.887915176278511","0"
"Not disabled","2003","35-65 y.","higher education","3013","0.921133368298688","0.911828165507421","0.930438571089954","0"
"Not disabled","2003","16-34 y.","in school","612","0.99136636971364","0.984072337649175","0.998660401778105","0"
"Not disabled","2003","16-34 y.","inadequately","54","0.868028372573717","0.785107216065965","0.950949529081469","0"
"Not disabled","2003","16-34 y.","general elemantary","956","0.961621251444989","0.949618025735356","0.973624477154622","0"
"Not disabled","2003","16-34 y.","middle vocational","2687","0.985116122493422","0.98056973346788","0.989662511518964","0"
"Not disabled","2003","16-34 y.","vocational + Abi","441","0.987668358361038","0.977448965331325","0.997887751390751","0"
"Not disabled","2003","16-34 y.","higher vocational","270","0.989854797920894","0.977989219694016","1.00172037614777","0"
"Not disabled","2003","16-34 y.","higher education","561","0.995245798029736","0.989573907276415","1.00091768878306","0"
"Not disabled","2003","66 and older","in school","","","","","0"
"Not disabled","2003","66 and older","inadequately","45","0.809509090719822","0.703788848680725","0.915229332758918","0"
"Not disabled","2003","66 and older","general elemantary","619","0.791424581587236","0.763146637805236","0.819702525369237","0"
"Not disabled","2003","66 and older","middle vocational","1396","0.718916075997997","0.698745606494553","0.739086545501441","0"
"Not disabled","2003","66 and older","vocational + Abi","76","0.787651614004474","0.707892748125046","0.867410479883902","0"
"Not disabled","2003","66 and older","higher vocational","187","0.692313773709048","0.635102238680933","0.749525308737162","0"
"Not disabled","2003","66 and older","higher education","465","0.756405088655531","0.721410934663821","0.791399242647241","0"
"Disabled","2004","66 and older","higher vocational","63","0.298105231109612","0.242071581542031","0.354138880677193","1"
"Disabled","2004","66 and older","higher education","112","0.240133092583208","0.206697494722909","0.273568690443507","1"
"Disabled","2004","66 and older","in school","","","","","1"
"Disabled","2004","66 and older","inadequately","7","","","","1"
"Disabled","2004","66 and older","general elemantary","178","0.218971117236267","0.189930467645227","0.248011766827307","1"
"Disabled","2004","66 and older","middle vocational","549","0.283446757114459","0.263581017644956","0.303312496583962","1"
"Disabled","2004","66 and older","vocational + Abi","24","","","","1"
"Disabled","2004","16-34 y.","in school","2","","","","1"
"Disabled","2004","16-34 y.","inadequately","8","","","","1"
"Disabled","2004","16-34 y.","general elemantary","30","0.0418030462625075","0.0287995914402331","0.0548065010847819","1"
"Disabled","2004","16-34 y.","middle vocational","34","0.015562570522259","0.0107556344812157","0.0203695065633023","1"
"Disabled","2004","16-34 y.","vocational + Abi","11","","","","1"
"Disabled","2004","16-34 y.","higher vocational","6","","","","1"
"Disabled","2004","16-34 y.","higher education","4","","","","1"
"Disabled","2004","35-65 y.","in school","","","","","1"
"Disabled","2004","35-65 y.","inadequately","29","","","","1"
"Disabled","2004","35-65 y.","general elemantary","162","0.187978675596621","0.162566422232834","0.213390928960408","1"
"Disabled","2004","35-65 y.","middle vocational","745","0.128298234197102","0.120037663854646","0.136558804539559","1"
"Disabled","2004","35-65 y.","vocational + Abi","39","0.0820643274989358","0.0604077990514484","0.103720855946423","1"
"Disabled","2004","35-65 y.","higher vocational","129","0.126548325300128","0.107206484591853","0.145890166008402","1"
"Disabled","2004","35-65 y.","higher education","218","0.085124890143905","0.0753561511328796","0.0948936291549303","1"
"Not disabled","2004","35-65 y.","in school","","","","","0"
"Not disabled","2004","35-65 y.","inadequately","114","0.805700067422718","0.740851095230702","0.870549039614734","0"
"Not disabled","2004","35-65 y.","general elemantary","746","0.812021324403379","0.786609071039592","0.837433577767166","0"
"Not disabled","2004","35-65 y.","middle vocational","5551","0.871701765802898","0.863441195460442","0.879962336145354","0"
"Not disabled","2004","35-65 y.","vocational + Abi","578","0.917935672501064","0.896279144053577","0.939592200948552","0"
"Not disabled","2004","35-65 y.","higher vocational","1006","0.873451674699872","0.854109833991597","0.892793515408146","0"
"Not disabled","2004","35-65 y.","higher education","2917","0.914875109856095","0.90510637084507","0.92464384886712","0"
"Not disabled","2004","16-34 y.","in school","637","0.998449959783906","0.995399731829469","1.00150018773834","0"
"Not disabled","2004","16-34 y.","inadequately","51","0.865013337653211","0.777820880469922","0.952205794836499","0"
"Not disabled","2004","16-34 y.","general elemantary","880","0.958196953737492","0.945193498915218","0.971200408559767","0"
"Not disabled","2004","16-34 y.","middle vocational","2513","0.984437429477741","0.979630493436698","0.989244365518784","0"
"Not disabled","2004","16-34 y.","vocational + Abi","438","0.986680682174444","0.97607706049699","0.997284303851897","0"
"Not disabled","2004","16-34 y.","higher vocational","248","0.956573825183376","0.931508908380958","0.981638741985793","0"
"Not disabled","2004","16-34 y.","higher education","541","0.994572472757302","0.988404121973681","1.00074082354092","0"
"Not disabled","2004","66 and older","in school","","","","","0"
"Not disabled","2004","66 and older","inadequately","47","0.772820348731242","0.661063229157239","0.884577468305245","0"
"Not disabled","2004","66 and older","general elemantary","601","0.781028882763733","0.751988233172693","0.810069532354773","0"
"Not disabled","2004","66 and older","middle vocational","1428","0.716553242885541","0.696687503416038","0.736418982355044","0"
"Not disabled","2004","66 and older","vocational + Abi","76","0.788072739060147","0.707974188752367","0.868171289367928","0"
"Not disabled","2004","66 and older","higher vocational","193","0.701894768890388","0.645861119322807","0.757928418457969","0"
"Not disabled","2004","66 and older","higher education","515","0.759866907416792","0.726431309556493","0.793302505277091","0"
"Disabled","2005","66 and older","higher vocational","70","0.326165053405713","0.268624573495139","0.383705533316287","1"
"Disabled","2005","66 and older","higher education","115","0.215941008235254","0.184737617313174","0.247144399157334","1"
"Disabled","2005","66 and older","in school","","","","","1"
"Disabled","2005","66 and older","inadequately","7","","","","1"
"Disabled","2005","66 and older","general elemantary","170","0.216629500932937","0.187088160604006","0.246170841261867","1"
"Disabled","2005","66 and older","middle vocational","552","0.290282151171222","0.270259224954245","0.310305077388198","1"
"Disabled","2005","66 and older","vocational + Abi","25","","","","1"
"Disabled","2005","16-34 y.","in school","4","","","","1"
"Disabled","2005","16-34 y.","inadequately","8","","","","1"
"Disabled","2005","16-34 y.","general elemantary","31","0.0488148258958775","0.0342168120720993","0.0634128397196557","1"
"Disabled","2005","16-34 y.","middle vocational","33","0.0156898993261968","0.010657929872776","0.0207218687796176","1"
"Disabled","2005","16-34 y.","vocational + Abi","8","","","","1"
"Disabled","2005","16-34 y.","higher vocational","3","","","","1"
"Disabled","2005","16-34 y.","higher education","5","","","","1"
"Disabled","2005","35-65 y.","in school","","","","","1"
"Disabled","2005","35-65 y.","inadequately","25","","","","1"
"Disabled","2005","35-65 y.","general elemantary","143","0.170798434025393","0.145134096018945","0.196462772031841","1"
"Disabled","2005","35-65 y.","middle vocational","739","0.128640618024759","0.120148573350838","0.137132662698679","1"
"Disabled","2005","35-65 y.","vocational + Abi","37","0.0669039104981549","0.0468278477583085","0.0869799732380013","1"
"Disabled","2005","35-65 y.","higher vocational","126","0.116440064210762","0.0975023953040948","0.135377733117428","1"
"Disabled","2005","35-65 y.","higher education","208","0.0829844924621527","0.0730884230143361","0.0928805619099693","1"
"Not disabled","2005","35-65 y.","in school","","","","","0"
"Not disabled","2005","35-65 y.","inadequately","105","0.76978018448931","0.697414757441499","0.84214561153712","0"
"Not disabled","2005","35-65 y.","general elemantary","683","0.829201565974607","0.803537227968159","0.854865903981055","0"
"Not disabled","2005","35-65 y.","middle vocational","5232","0.871359381975241","0.862867337301321","0.879851426649162","0"
"Not disabled","2005","35-65 y.","vocational + Abi","558","0.933096089501845","0.913020026761999","0.953172152241691","0"
"Not disabled","2005","35-65 y.","higher vocational","976","0.883559935789239","0.864622266882572","0.902497604695905","0"
"Not disabled","2005","35-65 y.","higher education","2777","0.917015507537847","0.907119438090031","0.926911576985664","0"
"Not disabled","2005","16-34 y.","general elemantary","806","0.951185174104123","0.936587160280344","0.965783187927901","0"
"Not disabled","2005","16-34 y.","middle vocational","2310","0.984310100673803","0.979278131220382","0.989342070127224","0"
"Not disabled","2005","16-34 y.","vocational + Abi","431","0.987299372617792","0.976824401148672","0.997774344086913","0"
"Not disabled","2005","16-34 y.","higher vocational","205","0.976285675246013","0.955607592752706","0.99696375773932","0"
"Not disabled","2005","16-34 y.","higher education","517","0.98672581477201","0.976907995767122","0.996543633776897","0"
"Not disabled","2005","16-34 y.","in school","647","0.995881348773945","0.990961645557453","1.00080105199044","0"
"Not disabled","2005","16-34 y.","inadequately","55","0.895187731593102","0.819549574768374","0.970825888417831","0"
"Not disabled","2005","66 and older","in school","","","","","0"
"Not disabled","2005","66 and older","inadequately","44","0.862171619570012","0.767563330001924","0.9567799091381","0"
"Not disabled","2005","66 and older","general elemantary","577","0.783370499067063","0.753829158738133","0.812911839395994","0"
"Not disabled","2005","66 and older","middle vocational","1422","0.709717848828779","0.689694922611802","0.729740775045755","0"
"Not disabled","2005","66 and older","vocational + Abi","77","0.749682276578506","0.665613945255174","0.833750607901837","0"
"Not disabled","2005","66 and older","higher vocational","185","0.673834946594287","0.616294466683713","0.731375426504861","0"
"Not disabled","2005","66 and older","higher education","553","0.784058991764746","0.752855600842666","0.815262382686826","0"
"Disabled","2006","66 and older","higher vocational","81","0.304057482488471","0.253014584160996","0.355100380815946","1"
"Disabled","2006","66 and older","higher education","149","0.228574439881026","0.19956689350836","0.257581986253691","1"
"Disabled","2006","66 and older","in school","1","","","","1"
"Disabled","2006","66 and older","inadequately","9","","","","1"
"Disabled","2006","66 and older","general elemantary","203","0.234702617754795","0.206025124170964","0.263380111338627","1"
"Disabled","2006","66 and older","middle vocational","644","0.290436240612166","0.272007397595196","0.308865083629135","1"
"Disabled","2006","66 and older","vocational + Abi","27","","","","1"
"Disabled","2006","16-34 y.","in school","2","","","","1"
"Disabled","2006","16-34 y.","inadequately","5","","","","1"
"Disabled","2006","16-34 y.","general elemantary","23","","","","1"
"Disabled","2006","16-34 y.","middle vocational","35","0.0147906581405751","0.00995512873976356","0.0196261875413867","1"
"Disabled","2006","16-34 y.","vocational + Abi","6","","","","1"
"Disabled","2006","16-34 y.","higher vocational","3","","","","1"
"Disabled","2006","16-34 y.","higher education","4","","","","1"
"Disabled","2006","35-65 y.","in school","1","","","","1"
"Disabled","2006","35-65 y.","inadequately","30","0.242138124475949","0.167340219176832","0.316936029775067","1"
"Disabled","2006","35-65 y.","general elemantary","147","0.188098717471687","0.161934833713324","0.21426260123005","1"
"Disabled","2006","35-65 y.","middle vocational","773","0.1287815857773","0.120568203168017","0.136994968386583","1"
"Disabled","2006","35-65 y.","vocational + Abi","38","0.0673394166637933","0.0481178852061892","0.0865609481213974","1"
"Disabled","2006","35-65 y.","higher vocational","131","0.115943961004564","0.0974801620319495","0.134407759977178","1"
"Disabled","2006","35-65 y.","higher education","233","0.0808853844959557","0.0714501917952238","0.0903205771966877","1"
"Not disabled","2006","35-65 y.","in school","3","","","","0"
"Not disabled","2006","35-65 y.","inadequately","96","0.757861875524051","0.683063970224934","0.832659780823168","0"
"Not disabled","2006","35-65 y.","general elemantary","710","0.811901282528313","0.78573739876995","0.838065166286676","0"
"Not disabled","2006","35-65 y.","middle vocational","5616","0.8712184142227","0.863005031613417","0.879431796831982","0"
"Not disabled","2006","35-65 y.","vocational + Abi","615","0.932660583336207","0.913439051878603","0.951882114793811","0"
"Not disabled","2006","35-65 y.","higher vocational","1024","0.884056038995436","0.865592240022822","0.90251983796805","0"
"Not disabled","2006","35-65 y.","higher education","2975","0.919114615504044","0.909679422803312","0.928549808204776","0"
"Not disabled","2006","16-34 y.","general elemantary","774","0.956765779507958","0.942645751321295","0.970885807694621","0"
"Not disabled","2006","16-34 y.","middle vocational","2359","0.985209341859425","0.980373812458613","0.990044871260236","0"
"Not disabled","2006","16-34 y.","vocational + Abi","446","0.987531822731756","0.977302287381168","0.997761358082343","0"
"Not disabled","2006","16-34 y.","higher vocational","186","0.989112260530661","0.974317469286265","1.00390705177506","0"
"Not disabled","2006","16-34 y.","higher education","570","0.986754882174167","0.977402447147174","0.99610731720116","0"
"Not disabled","2006","16-34 y.","inadequately","54","0.93024330917625","0.865243317997708","0.995243300354791","0"
"Not disabled","2006","16-34 y.","in school","387","0.996706082889331","0.991012139068792","1.00240002670987","0"
"Not disabled","2006","66 and older","in school","3","","","","0"
"Not disabled","2006","66 and older","inadequately","48","0.753668901251307","0.641812566929231","0.865525235573384","0"
"Not disabled","2006","66 and older","middle vocational","1687","0.709563759387834","0.691134916370865","0.727992602404804","0"
"Not disabled","2006","66 and older","vocational + Abi","85","0.729132201996952","0.646828208570936","0.811436195422969","0"
"Not disabled","2006","66 and older","higher vocational","231","0.695942517511529","0.644899619184055","0.746985415839004","0"
"Not disabled","2006","66 and older","general elemantary","636","0.765297382245205","0.736619888661373","0.793974875829036","0"
"Not disabled","2006","66 and older","higher education","656","0.771425560118974","0.742418013746309","0.80043310649164","0"
"Disabled","2007","66 and older","in school","","","","","1"
"Disabled","2007","66 and older","inadequately","10","","","","1"
"Disabled","2007","66 and older","general elemantary","180","0.214629170366403","0.185816563974169","0.243441776758636","1"
"Disabled","2007","66 and older","middle vocational","608","0.280552633654177","0.262167869084945","0.298937398223409","1"
"Disabled","2007","66 and older","vocational + Abi","31","0.286742407375506","0.204797055320516","0.368687759430496","1"
"Disabled","2007","66 and older","higher vocational","83","0.318389266242901","0.266780516068585","0.369998016417218","1"
"Disabled","2007","66 and older","higher education","152","0.220266682774546","0.191935830880995","0.248597534668098","1"
"Disabled","2007","16-34 y.","in school","2","","","","1"
"Disabled","2007","16-34 y.","inadequately","5","","","","1"
"Disabled","2007","16-34 y.","general elemantary","19","","","","1"
"Disabled","2007","16-34 y.","middle vocational","31","0.0173476330071331","0.0118843984765249","0.0228108675377413","1"
"Disabled","2007","16-34 y.","vocational + Abi","7","","","","1"
"Disabled","2007","16-34 y.","higher vocational","1","","","","1"
"Disabled","2007","16-34 y.","higher education","6","","","","1"
"Disabled","2007","35-65 y.","in school","","","","","1"
"Disabled","2007","35-65 y.","inadequately","28","","","","1"
"Disabled","2007","35-65 y.","general elemantary","133","0.184445195593967","0.156687864345143","0.212202526842791","1"
"Disabled","2007","35-65 y.","middle vocational","717","0.129638038263411","0.121046493760852","0.138229582765971","1"
"Disabled","2007","35-65 y.","vocational + Abi","47","0.0787788407600461","0.0577093026830533","0.0998483788370388","1"
"Disabled","2007","35-65 y.","higher vocational","116","0.115636029145525","0.0964660630892293","0.134805995201821","1"
"Disabled","2007","35-65 y.","higher education","232","0.0849839300771985","0.0750351177249336","0.0949327424294633","1"
"Not disabled","2007","35-65 y.","in school","","","","","0"
"Not disabled","2007","35-65 y.","inadequately","82","0.74172385999784","0.6599310710508","0.82351664894488","0"
"Not disabled","2007","35-65 y.","general elemantary","617","0.815554804406033","0.787797473157209","0.843312135654857","0"
"Not disabled","2007","35-65 y.","middle vocational","5155","0.870361961736589","0.861770417234029","0.878953506239148","0"
"Not disabled","2007","35-65 y.","vocational + Abi","581","0.921221159239954","0.900151621162961","0.942290697316947","0"
"Not disabled","2007","35-65 y.","higher vocational","953","0.884363970854475","0.865194004798179","0.903533936910771","0"
"Not disabled","2007","35-65 y.","higher education","2786","0.915016069922802","0.905067257570537","0.924964882275066","0"
"Not disabled","2007","16-34 y.","general elemantary","674","0.976791303067443","0.965581248038581","0.988001358096306","0"
"Not disabled","2007","16-34 y.","middle vocational","2163","0.982652366992867","0.977189132462259","0.988115601523475","0"
"Not disabled","2007","16-34 y.","vocational + Abi","421","0.985652533497235","0.974386378093913","0.996918688900558","0"
"Not disabled","2007","16-34 y.","higher vocational","152","0.997131453418708","0.988657042148801","1.00560586468862","0"
"Not disabled","2007","16-34 y.","higher education","551","0.976961601036232","0.96450253785991","0.989420664212553","0"
"Not disabled","2007","16-34 y.","in school","340","0.992616158301199","0.983542824324325","1.00168949227807","0"
"Not disabled","2007","16-34 y.","inadequately","50","0.940773770148424","0.878390750881732","1.00315678941512","0"
"Not disabled","2007","66 and older","in school","","","","","0"
"Not disabled","2007","66 and older","inadequately","44","0.834766963609661","0.735710623093905","0.933823304125416","0"
"Not disabled","2007","66 and older","general elemantary","600","0.785370829633597","0.756558223241364","0.814183436025831","0"
"Not disabled","2007","66 and older","middle vocational","1686","0.719447366345823","0.701062601776591","0.737832130915055","0"
"Not disabled","2007","66 and older","vocational + Abi","86","0.713257592624494","0.631312240569504","0.795202944679484","0"
