"m11124","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","1985","North Rhine-Westphalia","Couple + C. LE and GT 16","404","0.947321433552158","0.92598250060164","0.968660366502676","0"
"Not disabled","1985","Hesse","1-pers.-HH","95","0.919092705706174","0.866683820737478","0.971501590674869","0"
"Not disabled","1985","Bavaria","1-pers.-HH","157","0.860929089193238","0.810096769320575","0.911761409065901","0"
"Not disabled","1985","Bavaria","(Married) couple without C. ","368","0.820228103207332","0.784225359774827","0.856230846639838","0"
"Not disabled","1985","Bavaria","Single parent ","83","0.935836600656453","0.884638900743269","0.987034300569638","0"
"Not disabled","1985","Bavaria","Couple + C. LE 16 ","462","0.969906186253032","0.954509721939347","0.985302650566717","0"
"Not disabled","1985","Bavaria","Couple + C. GT 16 ","307","0.907134664140845","0.876054136300678","0.938215191981012","0"
"Not disabled","1985","Bavaria","Couple + C. LE and GT 16","272","0.969462413275935","0.949272761243002","0.989652065308867","0"
"Not disabled","1985","Berlin","1-pers.-HH","63","0.826085476651349","0.739725473396973","0.912445479905725","0"
"Not disabled","1985","Berlin","(Married) couple without C. ","65","0.787209496778552","0.698078889661451","0.876340103895652","0"
"Not disabled","1985","Berlin","Single parent ","26","","","","0"
"Not disabled","1985","Berlin","Couple + C. LE 16 ","70","0.902113630715648","0.835304929727147","0.968922331704149","0"
"Not disabled","1985","Berlin","Couple + C. GT 16 ","41","0.831442076973062","0.724415965363682","0.938468188582442","0"
"Not disabled","1985","Berlin","Couple + C. LE and GT 16","36","0.938702575733899","0.862434742135799","1.014970409332","0"
"Not disabled","1985","Brandenburg","1-pers.-HH","","","","","0"
"Not disabled","1985","Brandenburg","(Married) couple without C. ","","","","","0"
"Not disabled","1985","Brandenburg","Single parent ","","","","","0"
"Not disabled","1985","Brandenburg","Couple + C. LE 16 ","","","","","0"
"Not disabled","1985","Brandenburg","Couple + C. GT 16 ","","","","","0"
"Not disabled","1985","Brandenburg","Couple + C. LE and GT 16","","","","","0"
"Not disabled","1985","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","0"
"Not disabled","1985","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","0"
"Not disabled","1985","Mecklenburg-Western Pomerania","Single parent ","","","","","0"
"Not disabled","1985","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","0"
"Not disabled","1985","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","0"
"Not disabled","1985","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","0"
"Not disabled","1985","Saxony","1-pers.-HH","","","","","0"
"Not disabled","1985","Saxony","(Married) couple without C. ","","","","","0"
"Not disabled","1985","Saxony","Single parent ","","","","","0"
"Not disabled","1985","Saxony","Couple + C. LE 16 ","","","","","0"
"Not disabled","1985","Saxony","Couple + C. GT 16 ","","","","","0"
"Not disabled","1985","Saxony","Couple + C. LE and GT 16","","","","","0"
"Not disabled","1985","Saxony-Anhalt","1-pers.-HH","","","","","0"
"Not disabled","1985","Saxony-Anhalt","(Married) couple without C. ","","","","","0"
"Not disabled","1985","Saxony-Anhalt","Single parent ","","","","","0"
"Not disabled","1985","Saxony-Anhalt","Couple + C. LE 16 ","","","","","0"
"Not disabled","1985","Saxony-Anhalt","Couple + C. GT 16 ","","","","","0"
"Not disabled","1985","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","0"
"Not disabled","1985","Thuringia","1-pers.-HH","","","","","0"
"Not disabled","1985","Thuringia","(Married) couple without C. ","","","","","0"
"Not disabled","1985","Thuringia","Single parent ","","","","","0"
"Not disabled","1985","Thuringia","Couple + C. LE 16 ","","","","","0"
"Not disabled","1985","Thuringia","Couple + C. GT 16 ","","","","","0"
"Not disabled","1985","Thuringia","Couple + C. LE and GT 16","","","","","0"
"Disabled","1986","Schleswig-Holstein","1-pers.-HH","","","","","1"
"Disabled","1986","Lower Saxony","Couple + C. LE and GT 16","1","","","","1"
"Disabled","1986","Bremen","Single parent ","","","","","1"
"Disabled","1986","Bremen","Couple + C. GT 16 ","","","","","1"
"Disabled","1986","Schleswig-Holstein","(Married) couple without C. ","","","","","1"
"Disabled","1986","Schleswig-Holstein","Single parent ","","","","","1"
"Disabled","1986","Schleswig-Holstein","Couple + C. LE 16 ","","","","","1"
"Disabled","1986","Schleswig-Holstein","Couple + C. GT 16 ","","","","","1"
"Disabled","1986","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","1"
"Disabled","1986","Hamburg","1-pers.-HH","","","","","1"
"Disabled","1986","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Disabled","1986","Lower Saxony","1-pers.-HH","","","","","1"
"Disabled","1986","Lower Saxony","Single parent ","","","","","1"
"Disabled","1986","Lower Saxony","Couple + C. LE 16 ","","","","","1"
"Disabled","1986","Lower Saxony","Couple + C. GT 16 ","1","","","","1"
"Disabled","1986","Bremen","1-pers.-HH","","","","","1"
"Disabled","1986","Bremen","(Married) couple without C. ","","","","","1"
"Disabled","1986","Bremen","Couple + C. LE 16 ","","","","","1"
"Disabled","1986","Bremen","Couple + C. LE and GT 16","","","","","1"
"Disabled","1986","North Rhine-Westphalia","1-pers.-HH","","","","","1"
"Disabled","1986","North Rhine-Westphalia","(Married) couple without C. ","","","","","1"
"Disabled","1986","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","1"
"Disabled","1986","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","1"
"Disabled","1986","Hesse","1-pers.-HH","","","","","1"
"Disabled","1986","Hesse","(Married) couple without C. ","","","","","1"
"Disabled","1986","Hesse","Single parent ","","","","","1"
"Disabled","1986","Hesse","Couple + C. LE 16 ","","","","","1"
"Disabled","1986","Hesse","Couple + C. GT 16 ","","","","","1"
"Disabled","1986","Hesse","Couple + C. LE and GT 16","","","","","1"
"Disabled","1986","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","1"
"Disabled","1986","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","1"
"Disabled","1986","Hamburg","(Married) couple without C. ","","","","","1"
"Disabled","1986","Hamburg","Single parent ","","","","","1"
"Disabled","1986","Hamburg","Couple + C. LE 16 ","","","","","1"
"Disabled","1986","Hamburg","Couple + C. GT 16 ","","","","","1"
"Disabled","1986","Lower Saxony","(Married) couple without C. ","","","","","1"
"Disabled","1986","North Rhine-Westphalia","Single parent ","","","","","1"
"Disabled","1986","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","1"
"Disabled","1986","Rhineland-Palatinate,Saarland","Single parent ","","","","","1"
"Disabled","1986","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","1"
"Disabled","1986","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","1"
"Disabled","1986","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","1"
"Disabled","1986","Baden-Württemberg","1-pers.-HH","","","","","1"
"Disabled","1986","Baden-Württemberg","(Married) couple without C. ","1","","","","1"
"Disabled","1986","Baden-Württemberg","Single parent ","","","","","1"
"Disabled","1986","Baden-Württemberg","Couple + C. LE 16 ","1","","","","1"
"Disabled","1986","Baden-Württemberg","Couple + C. GT 16 ","1","","","","1"
"Disabled","1986","Baden-Württemberg","Couple + C. LE and GT 16","","","","","1"
"Disabled","1986","Bavaria","1-pers.-HH","","","","","1"
"Disabled","1986","Bavaria","(Married) couple without C. ","","","","","1"
"Disabled","1986","Bavaria","Single parent ","","","","","1"
"Disabled","1986","Bavaria","Couple + C. LE 16 ","","","","","1"
"Disabled","1986","Bavaria","Couple + C. GT 16 ","","","","","1"
"Disabled","1986","Bavaria","Couple + C. LE and GT 16","","","","","1"
"Disabled","1986","Berlin","1-pers.-HH","","","","","1"
"Disabled","1986","Berlin","(Married) couple without C. ","1","","","","1"
"Disabled","1986","Berlin","Single parent ","","","","","1"
"Disabled","1986","Berlin","Couple + C. LE 16 ","","","","","1"
"Disabled","1986","Berlin","Couple + C. GT 16 ","","","","","1"
"Disabled","1986","Berlin","Couple + C. LE and GT 16","","","","","1"
"Disabled","1986","Brandenburg","Couple + C. LE 16 ","","","","","1"
"Disabled","1986","Brandenburg","1-pers.-HH","","","","","1"
"Disabled","1986","Brandenburg","(Married) couple without C. ","","","","","1"
"Disabled","1986","Brandenburg","Single parent ","","","","","1"
"Disabled","1986","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","1"
"Disabled","1986","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","1"
"Disabled","1986","Mecklenburg-Western Pomerania","Single parent ","","","","","1"
"Disabled","1986","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","1"
"Disabled","1986","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","1"
"Disabled","1986","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Disabled","1986","Saxony","1-pers.-HH","","","","","1"
"Disabled","1986","Brandenburg","Couple + C. GT 16 ","","","","","1"
"Disabled","1986","Brandenburg","Couple + C. LE and GT 16","","","","","1"
"Disabled","1986","Saxony","(Married) couple without C. ","","","","","1"
"Disabled","1986","Saxony","Single parent ","","","","","1"
"Disabled","1986","Saxony","Couple + C. LE 16 ","","","","","1"
"Disabled","1986","Saxony","Couple + C. GT 16 ","","","","","1"
"Disabled","1986","Saxony","Couple + C. LE and GT 16","","","","","1"
"Disabled","1986","Saxony-Anhalt","1-pers.-HH","","","","","1"
"Disabled","1986","Saxony-Anhalt","(Married) couple without C. ","","","","","1"
"Disabled","1986","Saxony-Anhalt","Single parent ","","","","","1"
"Disabled","1986","Saxony-Anhalt","Couple + C. LE 16 ","","","","","1"
"Disabled","1986","Saxony-Anhalt","Couple + C. GT 16 ","","","","","1"
"Disabled","1986","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","1"
"Disabled","1986","Thuringia","1-pers.-HH","","","","","1"
"Disabled","1986","Thuringia","(Married) couple without C. ","","","","","1"
"Disabled","1986","Thuringia","Single parent ","","","","","1"
"Disabled","1986","Thuringia","Couple + C. LE 16 ","","","","","1"
"Disabled","1986","Thuringia","Couple + C. GT 16 ","","","","","1"
"Disabled","1986","Thuringia","Couple + C. LE and GT 16","","","","","1"
"Not disabled","1986","Hesse","(Married) couple without C. ","252","1","1","1","0"
"Not disabled","1986","Hesse","Single parent ","55","1","1","1","0"
"Not disabled","1986","Hesse","Couple + C. LE 16 ","251","1","1","1","0"
"Not disabled","1986","Hesse","Couple + C. GT 16 ","182","1","1","1","0"
"Not disabled","1986","Hesse","Couple + C. LE and GT 16","138","1","1","1","0"
"Not disabled","1986","Rhineland-Palatinate,Saarland","1-pers.-HH","69","1","1","1","0"
"Not disabled","1986","Rhineland-Palatinate,Saarland","(Married) couple without C. ","188","1","1","1","0"
"Not disabled","1986","Rhineland-Palatinate,Saarland","Single parent ","43","1","1","1","0"
"Not disabled","1986","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","141","1","1","1","0"
"Not disabled","1986","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","164","1","1","1","0"
"Not disabled","1986","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","96","1","1","1","0"
"Not disabled","1986","Baden-Württemberg","1-pers.-HH","175","1","1","1","0"
"Not disabled","1986","Baden-Württemberg","(Married) couple without C. ","372","0.999110351528405","0.996084764685631","1.00213593837118","0"
"Not disabled","1986","Baden-Württemberg","Single parent ","81","1","1","1","0"
"Not disabled","1986","Baden-Württemberg","Couple + C. LE 16 ","493","0.998523496845066","0.995137543648142","1.00190945004199","0"
"Not disabled","1986","Baden-Württemberg","Couple + C. GT 16 ","454","0.998288950201602","0.994491414640214","1.00208648576299","0"
"Not disabled","1986","Baden-Württemberg","Couple + C. LE and GT 16","313","1","1","1","0"
"Not disabled","1986","Bavaria","1-pers.-HH","178","1","1","1","0"
"Not disabled","1986","Bavaria","(Married) couple without C. ","399","1","1","1","0"
"Not disabled","1986","Bavaria","Single parent ","93","1","1","1","0"
"Not disabled","1986","Bavaria","Couple + C. LE 16 ","426","1","1","1","0"
"Not disabled","1986","Schleswig-Holstein","1-pers.-HH","40","1","1","1","0"
"Not disabled","1986","Schleswig-Holstein","(Married) couple without C. ","70","1","1","1","0"
"Not disabled","1986","Schleswig-Holstein","Single parent ","20","","","","0"
"Not disabled","1986","Schleswig-Holstein","Couple + C. LE 16 ","82","1","1","1","0"
"Not disabled","1986","Schleswig-Holstein","Couple + C. GT 16 ","62","1","1","1","0"
"Not disabled","1986","Schleswig-Holstein","Couple + C. LE and GT 16","33","1","1","1","0"
"Not disabled","1986","Hamburg","1-pers.-HH","56","1","1","1","0"
"Not disabled","1986","Hamburg","(Married) couple without C. ","71","1","1","1","0"
"Not disabled","1986","Hamburg","Single parent ","12","","","","0"
"Not disabled","1986","Hamburg","Couple + C. LE 16 ","50","1","1","1","0"
"Not disabled","1986","Hamburg","Couple + C. GT 16 ","39","1","1","1","0"
"Not disabled","1986","Hamburg","Couple + C. LE and GT 16","22","","","","0"
"Not disabled","1986","Lower Saxony","1-pers.-HH","101","1","1","1","0"
"Not disabled","1986","Lower Saxony","(Married) couple without C. ","284","1","1","1","0"
"Not disabled","1986","Lower Saxony","Single parent ","55","1","1","1","0"
"Not disabled","1986","Lower Saxony","Couple + C. LE 16 ","204","1","1","1","0"
"Not disabled","1986","Lower Saxony","Couple + C. GT 16 ","201","0.998728156801813","0.993813277702355","1.00364303590127","0"
"Not disabled","1986","Lower Saxony","Couple + C. LE and GT 16","153","0.994907520159101","0.983665515870814","1.00614952444739","0"
"Not disabled","1986","Bremen","1-pers.-HH","23","","","","0"
"Not disabled","1986","Bremen","(Married) couple without C. ","36","1","1","1","0"
"Not disabled","1986","Bremen","Single parent ","2","","","","0"
"Not disabled","1986","Bremen","Couple + C. LE 16 ","21","","","","0"
"Not disabled","1986","Bremen","Couple + C. GT 16 ","13","","","","0"
"Not disabled","1986","Bremen","Couple + C. LE and GT 16","8","","","","0"
"Not disabled","1986","North Rhine-Westphalia","1-pers.-HH","300","1","1","1","0"
"Not disabled","1986","North Rhine-Westphalia","(Married) couple without C. ","637","1","1","1","0"
"Not disabled","1986","North Rhine-Westphalia","Single parent ","119","1","1","1","0"
"Not disabled","1986","North Rhine-Westphalia","Couple + C. LE 16 ","674","1","1","1","0"
"Not disabled","1986","North Rhine-Westphalia","Couple + C. GT 16 ","588","1","1","1","0"
"Not disabled","1986","North Rhine-Westphalia","Couple + C. LE and GT 16","383","1","1","1","0"
"Not disabled","1986","Hesse","1-pers.-HH","107","1","1","1","0"
"Not disabled","1986","Bavaria","Couple + C. GT 16 ","358","1","1","1","0"
"Not disabled","1986","Bavaria","Couple + C. LE and GT 16","216","1","1","1","0"
"Not disabled","1986","Berlin","1-pers.-HH","73","1","1","1","0"
"Not disabled","1986","Berlin","(Married) couple without C. ","77","0.994633075163503","0.978418894987112","1.01084725533989","0"
"Not disabled","1986","Berlin","Single parent ","31","1","1","1","0"
"Not disabled","1986","Berlin","Couple + C. LE 16 ","68","1","1","1","0"
"Not disabled","1986","Berlin","Couple + C. GT 16 ","44","1","1","1","0"
"Not disabled","1986","Berlin","Couple + C. LE and GT 16","40","1","1","1","0"
"Not disabled","1986","Brandenburg","1-pers.-HH","","","","","0"
"Not disabled","1986","Brandenburg","(Married) couple without C. ","","","","","0"
"Not disabled","1986","Brandenburg","Single parent ","","","","","0"
