"pli0091_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","1999","in school","Urban Area","48","0.227617576790304","0.171175985521061","0.284059168059547"
"Rarely","1999","in school","Rural Area","30","0.292409801008843","0.206622485035207","0.378197116982479"
"Rarely","1999","inadequately","Urban Area","79","0.240970544021363","0.196544833118807","0.285396254923918"
"Rarely","1999","inadequately","Rural Area","26","","",""
"Rarely","1999","general elemantary","Urban Area","510","0.285095902015498","0.263679292856362","0.306512511174634"
"Rarely","1999","general elemantary","Rural Area","198","0.254248397995246","0.222854005621153","0.285642790369339"
"Rarely","1999","middle vocational","Urban Area","1893","0.422756433508094","0.408045896382494","0.437466970633695"
"Rarely","1999","middle vocational","Rural Area","1208","0.432433521355258","0.413361415995236","0.451505626715281"
"Rarely","1999","vocational + Abi","Urban Area","167","0.422053729044112","0.373037105576806","0.471070352511417"
"Rarely","1999","vocational + Abi","Rural Area","52","0.380333907575427","0.292367562224574","0.468300252926281"
"Rarely","1999","higher vocational","Urban Area","274","0.499337246451049","0.456112131754273","0.542562361147826"
"Rarely","1999","higher vocational","Rural Area","182","0.534629323022104","0.47865046090725","0.590608185136958"
"Rarely","1999","higher education","Urban Area","632","0.502877490866614","0.475248146283499","0.53050683544973"
"Rarely","1999","higher education","Rural Area","420","0.546418426801749","0.509591124674109","0.583245728929389"
"Never","1999","in school","Urban Area","8","","",""
"Never","1999","in school","Rural Area","2","","",""
"Never","1999","inadequately","Urban Area","258","0.687594345739575","0.639449623753028","0.735739067726123"
"Never","1999","inadequately","Rural Area","37","0.591718617174166","0.475744533178749","0.707692701169583"
"Never","1999","general elemantary","Urban Area","816","0.532153962824662","0.508483788393789","0.555824137255535"
"Never","1999","general elemantary","Rural Area","339","0.532690611458689","0.496718523534205","0.568662699383173"
"Never","1999","middle vocational","Urban Area","1304","0.333513055133143","0.319473410673333","0.347552699592953"
"Never","1999","middle vocational","Rural Area","771","0.344485225696033","0.326191290557462","0.362779160834603"
"Never","1999","vocational + Abi","Urban Area","76","0.198039229507338","0.158487273709624","0.237591185305051"
"Never","1999","vocational + Abi","Rural Area","23","","",""
"Never","1999","higher vocational","Urban Area","121","0.296178046994483","0.256707388807249","0.335648705181718"
"Never","1999","higher vocational","Rural Area","63","0.300895940681411","0.249423205372259","0.352368675990564"
"Never","1999","higher education","Urban Area","225","0.216809790106406","0.194038856344985","0.239580723867827"
"Never","1999","higher education","Rural Area","143","0.258771979946328","0.226374287861753","0.291169672030903"
"Daily","2000","in school","Urban Area","","","",""
"Daily","2000","in school","Rural Area","","","",""
"Daily","2000","inadequately","Urban Area","","","",""
"Daily","2000","inadequately","Rural Area","","","",""
"Daily","2000","general elemantary","Urban Area","","","",""
"Daily","2000","general elemantary","Rural Area","","","",""
"Daily","2000","middle vocational","Urban Area","","","",""
"Daily","2000","middle vocational","Rural Area","","","",""
"Daily","2000","vocational + Abi","Urban Area","","","",""
"Daily","2000","vocational + Abi","Rural Area","","","",""
"Daily","2000","higher vocational","Urban Area","","","",""
"Daily","2000","higher vocational","Rural Area","","","",""
"Daily","2000","higher education","Urban Area","","","",""
"Daily","2000","higher education","Rural Area","","","",""
"Min 1x per week","2000","in school","Urban Area","","","",""
"Min 1x per week","2000","in school","Rural Area","","","",""
"Min 1x per week","2000","inadequately","Urban Area","","","",""
"Min 1x per week","2000","inadequately","Rural Area","","","",""
"Min 1x per week","2000","general elemantary","Urban Area","","","",""
"Min 1x per week","2000","general elemantary","Rural Area","","","",""
"Min 1x per week","2000","middle vocational","Urban Area","","","",""
"Min 1x per week","2000","middle vocational","Rural Area","","","",""
"Min 1x per week","2000","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2000","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2000","higher vocational","Urban Area","","","",""
"Min 1x per week","2000","higher vocational","Rural Area","","","",""
"Min 1x per week","2000","higher education","Urban Area","","","",""
"Min 1x per week","2000","higher education","Rural Area","","","",""
"Min 1x per month","2000","in school","Urban Area","","","",""
"Min 1x per month","2000","in school","Rural Area","","","",""
"Min 1x per month","2000","inadequately","Urban Area","","","",""
"Min 1x per month","2000","inadequately","Rural Area","","","",""
"Min 1x per month","2000","general elemantary","Urban Area","","","",""
"Min 1x per month","2000","general elemantary","Rural Area","","","",""
"Min 1x per month","2000","middle vocational","Urban Area","","","",""
"Min 1x per month","2000","middle vocational","Rural Area","","","",""
"Min 1x per month","2000","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2000","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2000","higher vocational","Urban Area","","","",""
"Min 1x per month","2000","higher vocational","Rural Area","","","",""
"Min 1x per month","2000","higher education","Urban Area","","","",""
"Min 1x per month","2000","higher education","Rural Area","","","",""
"Rarely","2000","in school","Urban Area","","","",""
"Rarely","2000","in school","Rural Area","","","",""
"Rarely","2000","inadequately","Urban Area","","","",""
"Rarely","2000","inadequately","Rural Area","","","",""
"Rarely","2000","general elemantary","Urban Area","","","",""
"Rarely","2000","general elemantary","Rural Area","","","",""
"Rarely","2000","middle vocational","Urban Area","","","",""
"Rarely","2000","middle vocational","Rural Area","","","",""
"Rarely","2000","vocational + Abi","Urban Area","","","",""
"Rarely","2000","vocational + Abi","Rural Area","","","",""
"Rarely","2000","higher vocational","Urban Area","","","",""
"Rarely","2000","higher vocational","Rural Area","","","",""
"Rarely","2000","higher education","Urban Area","","","",""
"Rarely","2000","higher education","Rural Area","","","",""
"Never","2000","in school","Urban Area","","","",""
"Never","2000","in school","Rural Area","","","",""
"Never","2000","inadequately","Urban Area","","","",""
"Never","2000","inadequately","Rural Area","","","",""
"Never","2000","general elemantary","Urban Area","","","",""
"Never","2000","general elemantary","Rural Area","","","",""
"Never","2000","middle vocational","Urban Area","","","",""
"Never","2000","middle vocational","Rural Area","","","",""
"Never","2000","vocational + Abi","Urban Area","","","",""
"Never","2000","vocational + Abi","Rural Area","","","",""
"Never","2000","higher vocational","Urban Area","","","",""
"Never","2000","higher vocational","Rural Area","","","",""
"Never","2000","higher education","Urban Area","","","",""
"Never","2000","higher education","Rural Area","","","",""
"Daily","2001","in school","Urban Area","","","",""
"Daily","2001","in school","Rural Area","","","",""
"Daily","2001","inadequately","Urban Area","","","",""
"Daily","2001","inadequately","Rural Area","","","",""
"Daily","2001","general elemantary","Urban Area","","","",""
"Daily","2001","general elemantary","Rural Area","","","",""
"Daily","2001","middle vocational","Urban Area","","","",""
"Daily","2001","middle vocational","Rural Area","","","",""
"Daily","2001","vocational + Abi","Urban Area","","","",""
"Daily","2001","vocational + Abi","Rural Area","","","",""
"Daily","2001","higher vocational","Urban Area","","","",""
"Daily","2001","higher vocational","Rural Area","","","",""
"Daily","2001","higher education","Urban Area","","","",""
"Daily","2001","higher education","Rural Area","","","",""
"Min 1x per week","2001","in school","Urban Area","115","0.300909256295515","0.252995379821743","0.348823132769287"
"Min 1x per week","2001","in school","Rural Area","72","0.365875443028061","0.297743402939882","0.434007483116239"
"Min 1x per week","2001","inadequately","Urban Area","6","","",""
"Min 1x per week","2001","inadequately","Rural Area","3","","",""
"Min 1x per week","2001","general elemantary","Urban Area","178","0.0741343235911226","0.0629423752281017","0.0853262719541436"
"Min 1x per week","2001","general elemantary","Rural Area","121","0.0922331362891231","0.0741446600715687","0.110321612506678"
"Min 1x per week","2001","middle vocational","Urban Area","478","0.0620029231409647","0.0564666062466051","0.0675392400353242"
"Min 1x per week","2001","middle vocational","Rural Area","344","0.0761818213932835","0.068242397394137","0.08412124539243"
"Min 1x per week","2001","vocational + Abi","Urban Area","76","0.090877990339406","0.0714169288425239","0.110339051836288"
"Min 1x per week","2001","vocational + Abi","Rural Area","18","","",""
"Min 1x per week","2001","higher vocational","Urban Area","54","0.0531757124802649","0.0397686600117004","0.0665827649488294"
"Min 1x per week","2001","higher vocational","Rural Area","14","","",""
"Min 1x per week","2001","higher education","Urban Area","155","0.0634001477323902","0.0537530070279683","0.073047288436812"
"Min 1x per week","2001","higher education","Rural Area","42","0.0586635524407704","0.0447385254200647","0.072588579461476"
"Min 1x per month","2001","in school","Urban Area","170","0.496512787296546","0.444280842000066","0.548744732593025"
"Min 1x per month","2001","in school","Rural Area","85","0.435270581815726","0.365141631163385","0.505399532468066"
"Min 1x per month","2001","inadequately","Urban Area","12","","",""
"Min 1x per month","2001","inadequately","Rural Area","9","","",""
"Min 1x per month","2001","general elemantary","Urban Area","267","0.106457018523642","0.0932815243167108","0.119632512730573"
"Min 1x per month","2001","general elemantary","Rural Area","148","0.126735728015257","0.105939062343212","0.147532393687303"
"Min 1x per month","2001","middle vocational","Urban Area","1250","0.167558379217972","0.158984564691566","0.176132193744378"
"Min 1x per month","2001","middle vocational","Rural Area","651","0.147316041339168","0.136709125222577","0.157922957455759"
"Min 1x per month","2001","vocational + Abi","Urban Area","209","0.248382044237973","0.219128078152983","0.277636010322963"
"Min 1x per month","2001","vocational + Abi","Rural Area","67","0.276717731035486","0.219518977714938","0.333916484356035"
"Min 1x per month","2001","higher vocational","Urban Area","205","0.179534444229281","0.156602228273847","0.202466660184714"
"Min 1x per month","2001","higher vocational","Rural Area","93","0.157151726040514","0.127859321526583","0.186444130554446"
"Min 1x per month","2001","higher education","Urban Area","571","0.22646948688712","0.209899582274241","0.243039391499998"
"Min 1x per month","2001","higher education","Rural Area","204","0.185091679715242","0.162077936956092","0.208105422474392"
"Rarely","2001","in school","Urban Area","60","0.180155673157659","0.140007440838659","0.220303905476658"
"Rarely","2001","in school","Rural Area","30","0.166167388371538","0.113516001889066","0.21881877485401"
"Rarely","2001","inadequately","Urban Area","45","0.192999103165246","0.143480563109632","0.242517643220859"
"Rarely","2001","inadequately","Rural Area","16","","",""
"Rarely","2001","general elemantary","Urban Area","565","0.252483314986143","0.233924560429681","0.271042069542605"
