"pli0091_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","1997","Not Working","inadequately","","","","","1"
"Daily","1997","Not Working","general elemantary","","","","","1"
"Daily","1997","Not Working","middle vocational","","","","","1"
"Daily","1997","Not Working","vocational + Abi","","","","","1"
"Daily","1997","Not Working","higher vocational","","","","","1"
"Daily","1997","Not Working","higher education","","","","","1"
"Min 1x per month","1997","Full Time","in school","1","","","","3"
"Min 1x per month","1997","Not Working","higher vocational","12","","","","3"
"Min 1x per month","1997","Full Time","inadequately","9","","","","3"
"Min 1x per month","1997","Full Time","general elemantary","158","0.25038826331877","0.217968398026918","0.282808128610622","3"
"Min 1x per month","1997","Full Time","middle vocational","623","0.210084440603445","0.195240091726582","0.224928789480309","3"
"Min 1x per month","1997","Full Time","vocational + Abi","69","0.34175869256138","0.282246557824471","0.401270827298289","3"
"Min 1x per month","1997","Full Time","higher vocational","100","0.249107488187161","0.208833141340381","0.289381835033942","3"
"Min 1x per month","1997","Full Time","higher education","252","0.240597190500411","0.215314208436178","0.265880172564644","3"
"Min 1x per month","1997","Part Time","in school","3","","","","3"
"Min 1x per month","1997","Part Time","inadequately","8","","","","3"
"Min 1x per month","1997","Part Time","general elemantary","81","0.176399135875193","0.141260451499557","0.21153782025083","3"
"Min 1x per month","1997","Part Time","middle vocational","243","0.180530545978057","0.16015599250194","0.200905099454175","3"
"Min 1x per month","1997","Part Time","higher vocational","21","","","","3"
"Min 1x per month","1997","Part Time","higher education","74","0.226077806414569","0.179287432140301","0.272868180688837","3"
"Min 1x per month","1997","Not Working","inadequately","5","","","","3"
"Min 1x per month","1997","Part Time","vocational + Abi","25","","","","3"
"Min 1x per month","1997","Not Working","in school","114","0.381589762778197","0.326802284407435","0.436377241148958","3"
"Min 1x per month","1997","Not Working","middle vocational","217","0.0833160973778714","0.0717627319811754","0.0948694627745674","3"
"Min 1x per month","1997","Not Working","vocational + Abi","22","","","","3"
"Min 1x per month","1997","Not Working","general elemantary","83","0.0535588186303841","0.0407668637376339","0.0663507735231343","3"
"Min 1x per month","1997","Not Working","higher education","34","0.0717855661900837","0.0452311044740536","0.0983400279061139","3"
"Min 1x per week","1997","Not Working","higher education","15","","","","2"
"Min 1x per week","1997","Not Working","higher vocational","6","","","","2"
"Min 1x per week","1997","Full Time","in school","1","","","","2"
"Min 1x per week","1997","Full Time","inadequately","8","","","","2"
"Min 1x per week","1997","Full Time","general elemantary","101","0.141164660902793","0.115108886763096","0.16722043504249","2"
"Min 1x per week","1997","Full Time","middle vocational","278","0.094071094466274","0.0834333628020648","0.104708826130483","2"
"Min 1x per week","1997","Full Time","vocational + Abi","25","","","","2"
"Min 1x per week","1997","Full Time","higher vocational","28","","","","2"
"Min 1x per week","1997","Full Time","higher education","68","0.0828623465435066","0.0665565208002104","0.0991681722868028","2"
"Min 1x per week","1997","Part Time","in school","3","","","","2"
"Min 1x per week","1997","Part Time","middle vocational","121","0.0881677283431441","0.0731481177880874","0.103187338898201","2"
"Min 1x per week","1997","Not Working","general elemantary","68","0.0408094510166376","0.0295683867156425","0.0520505153176327","2"
"Min 1x per week","1997","Part Time","inadequately","4","","","","2"
"Min 1x per week","1997","Part Time","general elemantary","52","0.114154194789224","0.0848382511818446","0.143470138396603","2"
"Min 1x per week","1997","Part Time","vocational + Abi","10","","","","2"
"Min 1x per week","1997","Part Time","higher vocational","4","","","","2"
"Min 1x per week","1997","Part Time","higher education","18","","","","2"
"Min 1x per week","1997","Not Working","in school","108","0.361032783872185","0.306862984427561","0.415202583316808","2"
"Min 1x per week","1997","Not Working","inadequately","5","","","","2"
"Min 1x per week","1997","Not Working","middle vocational","115","0.043045799534288","0.0345609291392684","0.0515306699293076","2"
"Min 1x per week","1997","Not Working","vocational + Abi","15","","","","2"
"Never","1997","Not Working","higher vocational","96","0.598722107097129","0.526100754927414","0.671343459266844","5"
"Never","1997","Not Working","higher education","192","0.608266993161438","0.558051586179359","0.658482400143518","5"
"Never","1997","Full Time","in school","","","","","5"
"Never","1997","Full Time","inadequately","65","0.638897787406054","0.552959195250258","0.724836379561849","5"
"Never","1997","Full Time","general elemantary","202","0.285103160255379","0.25131934158242","0.318886978928338","5"
"Never","1997","Full Time","middle vocational","580","0.19976520006912","0.185195771842816","0.214334628295423","5"
"Never","1997","Full Time","vocational + Abi","37","0.127251510348499","0.0854367893238186","0.16906623137318","5"
"Never","1997","Full Time","higher vocational","78","0.177814356732904","0.142209062099209","0.213419651366598","5"
"Never","1997","Full Time","higher education","171","0.166315629888808","0.144290712752519","0.188340547025098","5"
"Never","1997","Part Time","in school","","","","","5"
"Never","1997","Part Time","inadequately","61","0.566460599737781","0.468345874195523","0.664575325280039","5"
"Never","1997","Part Time","general elemantary","166","0.353567048363942","0.309493653110981","0.397640443616902","5"
"Never","1997","Part Time","middle vocational","361","0.256207227202344","0.23308295716928","0.279331497235408","5"
"Never","1997","Part Time","vocational + Abi","17","","","","5"
"Never","1997","Part Time","higher vocational","34","0.265359247979829","0.191959374266557","0.338759121693101","5"
"Never","1997","Part Time","higher education","53","0.170634272171819","0.128553366528777","0.21271517781486","5"
"Never","1997","Not Working","in school","11","","","","5"
"Never","1997","Not Working","inadequately","203","0.798383696332518","0.74834934561693","0.848418047048106","5"
"Never","1997","Not Working","general elemantary","790","0.719225755898301","0.693693695721438","0.744757816075165","5"
"Never","1997","Not Working","middle vocational","1216","0.589200228919824","0.568632762501301","0.609767695338347","5"
"Never","1997","Not Working","vocational + Abi","41","0.350614921480913","0.263023411047178","0.438206431914648","5"
"Rarely","1997","Not Working","higher vocational","61","0.320418747326045","0.251282035473775","0.389555459178316","4"
"Rarely","1997","Not Working","higher education","122","0.290165679117009","0.243478643778824","0.336852714455193","4"
"Rarely","1997","Not Working","in school","69","0.223136825761066","0.176179591179088","0.270094060343044","4"
"Rarely","1997","Full Time","in school","1","","","","4"
"Rarely","1997","Part Time","general elemantary","153","0.355879620971641","0.311741488559261","0.400017753384022","4"
"Rarely","1997","Part Time","middle vocational","644","0.475094498476455","0.448641376775906","0.501547620177003","4"
"Rarely","1997","Full Time","inadequately","38","0.255273358081931","0.177261852606825","0.333284863557038","4"
"Rarely","1997","Full Time","general elemantary","225","0.323343915523058","0.288341148659671","0.358346682386444","4"
"Rarely","1997","Not Working","middle vocational","650","0.284437874168017","0.265577442350835","0.303298305985198","4"
"Rarely","1997","Not Working","vocational + Abi","36","0.311676785524208","0.226652282552865","0.396701288495551","4"
"Rarely","1997","Part Time","higher education","162","0.545447720896678","0.489748722084018","0.601146719709338","4"
"Rarely","1997","Not Working","inadequately","34","0.151473214348163","0.106763662847351","0.196182765848974","4"
"Rarely","1997","Full Time","middle vocational","1412","0.496079264861161","0.477860013566287","0.514298516156034","4"
"Rarely","1997","Full Time","vocational + Abi","113","0.425696689557534","0.363656377425256","0.487737001689813","4"
"Rarely","1997","Part Time","inadequately","25","","","","4"
"Rarely","1997","Part Time","vocational + Abi","46","0.453730077786309","0.355161728761867","0.552298426810751","4"
"Rarely","1997","Not Working","general elemantary","249","0.186405974454677","0.164279694676783","0.208532254232571","4"
"Rarely","1997","Part Time","higher vocational","80","0.5604325723672","0.477920949922853","0.642944194811548","4"
"Rarely","1997","Full Time","higher vocational","237","0.515821083251265","0.469284048255919","0.562358118246612","4"
"Rarely","1997","Part Time","in school","5","","","","4"
"Rarely","1997","Full Time","higher education","607","0.510224833067274","0.480656550643863","0.539793115490684","4"
"Daily","1998","Full Time","inadequately","","","","","1"
"Daily","1998","Full Time","general elemantary","1","","","","1"
"Daily","1998","Full Time","middle vocational","3","","","","1"
"Daily","1998","Full Time","vocational + Abi","","","","","1"
"Daily","1998","Full Time","higher vocational","","","","","1"
"Daily","1998","Full Time","higher education","","","","","1"
"Daily","1998","Part Time","in school","","","","","1"
"Daily","1998","Part Time","inadequately","","","","","1"
"Daily","1998","Part Time","general elemantary","","","","","1"
"Daily","1998","Not Working","middle vocational","","","","","1"
"Daily","1998","Not Working","vocational + Abi","1","","","","1"
"Daily","1998","Not Working","higher vocational","","","","","1"
"Daily","1998","Not Working","higher education","1","","","","1"
"Daily","1998","Full Time","in school","","","","","1"
"Daily","1998","Part Time","middle vocational","1","","","","1"
"Daily","1998","Part Time","vocational + Abi","","","","","1"
"Daily","1998","Part Time","higher vocational","","","","","1"
"Daily","1998","Part Time","higher education","","","","","1"
"Daily","1998","Not Working","in school","1","","","","1"
"Daily","1998","Not Working","inadequately","","","","","1"
"Daily","1998","Not Working","general elemantary","","","","","1"
"Min 1x per month","1998","Not Working","higher vocational","17","","","","3"
"Min 1x per month","1998","Full Time","in school","2","","","","3"
"Min 1x per month","1998","Full Time","inadequately","10","","","","3"
"Min 1x per month","1998","Full Time","general elemantary","137","0.196654202650979","0.167314452474489","0.225993952827469","3"
"Min 1x per month","1998","Full Time","middle vocational","645","0.217129114487207","0.202475526288267","0.231782702686148","3"
"Min 1x per month","1998","Full Time","vocational + Abi","80","0.31566074376983","0.259382121151636","0.371939366388024","3"
"Min 1x per month","1998","Full Time","higher vocational","103","0.226668244598265","0.189368687679279","0.263967801517252","3"
"Min 1x per month","1998","Full Time","higher education","267","0.248110753207123","0.223071307757986","0.27315019865626","3"
