"pli0091_h","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2008","Berlin","Employed","138","0.271086722822873","0.2305965482055","0.311576897440246","3"
"Min 1x per month","2008","Brandenburg","Not Employed","38","0.0930961521997539","0.0638813614095493","0.122310942989958","3"
"Min 1x per month","2008","Brandenburg","Employed","94","0.245624479994676","0.205675078322235","0.285573881667117","3"
"Min 1x per month","2008","Lower Saxony","Employed","215","0.183696503738728","0.160483277078712","0.206909730398745","3"
"Min 1x per month","2008","Bremen","Not Employed","10","","","","3"
"Min 1x per month","2008","Bremen","Employed","24","","","","3"
"Min 1x per month","2008","North Rhine-Westphalia","Not Employed","153","0.0826597592108487","0.0688572947125175","0.0964622237091799","3"
"Min 1x per month","2008","Saxony-Anhalt","Not Employed","28","","","","3"
"Min 1x per month","2008","Saxony-Anhalt","Employed","82","0.194344694390507","0.159237254559826","0.229452134221188","3"
"Min 1x per month","2008","Thuringia","Not Employed","32","0.100250675191575","0.0701723866029398","0.13032896378021","3"
"Min 1x per month","2008","Thuringia","Employed","97","0.237619531007908","0.200200128835777","0.275038933180038","3"
"Min 1x per week","2008","Hesse","Not Employed","10","","","","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Not Employed","6","","","","2"
"Min 1x per week","2008","North Rhine-Westphalia","Employed","85","0.0348671370128297","0.0275325966711821","0.0422016773544772","2"
"Min 1x per week","2008","Hesse","Employed","39","0.0434658889456043","0.0299011093227293","0.0570306685684794","2"
"Min 1x per week","2008","Bremen","Employed","1","","","","2"
"Min 1x per week","2008","North Rhine-Westphalia","Not Employed","27","","","","2"
"Min 1x per week","2008","Thuringia","Not Employed","8","","","","2"
"Min 1x per week","2008","Thuringia","Employed","13","","","","2"
"Min 1x per week","2008","Schleswig-Holstein","Employed","18","","","","2"
"Min 1x per week","2008","Hamburg","Not Employed","4","","","","2"
"Min 1x per week","2008","Hamburg","Employed","11","","","","2"
"Min 1x per week","2008","Lower Saxony","Not Employed","14","","","","2"
"Min 1x per week","2008","Lower Saxony","Employed","30","0.0358936761960163","0.0247422433221502","0.0470451090698825","2"
"Min 1x per week","2008","Bremen","Not Employed","","","","","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Not Employed","2","","","","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Employed","5","","","","2"
"Min 1x per week","2008","Saxony","Not Employed","13","","","","2"
"Min 1x per week","2008","Saxony","Employed","30","0.0533000421411972","0.0384332164522015","0.0681668678301928","2"
"Min 1x per week","2008","Saxony-Anhalt","Not Employed","5","","","","2"
"Min 1x per week","2008","Saxony-Anhalt","Employed","13","","","","2"
"Min 1x per week","2008","Schleswig-Holstein","Not Employed","5","","","","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Employed","27","","","","2"
"Min 1x per week","2008","Baden-Württemberg","Not Employed","46","0.0377068589444609","0.0250926531724262","0.0503210647164956","2"
"Min 1x per week","2008","Baden-Württemberg","Employed","77","0.049643460334931","0.0386035152415547","0.0606834054283072","2"
"Min 1x per week","2008","Bavaria","Not Employed","18","","","","2"
"Min 1x per week","2008","Bavaria","Employed","87","0.056485578708912","0.0458088554132108","0.0671623020046132","2"
"Min 1x per week","2008","Berlin","Not Employed","12","","","","2"
"Min 1x per week","2008","Berlin","Employed","24","","","","2"
"Min 1x per week","2008","Brandenburg","Not Employed","5","","","","2"
"Min 1x per week","2008","Brandenburg","Employed","8","","","","2"
"Never","2008","Schleswig-Holstein","Not Employed","141","0.543351237477464","0.480067650813487","0.60663482414144","5"
"Never","2008","Schleswig-Holstein","Employed","101","0.265173209614394","0.216503151693238","0.31384326753555","5"
"Never","2008","Hamburg","Not Employed","53","0.50442270155675","0.41343721743937","0.59540818567413","5"
"Never","2008","Hamburg","Employed","25","","","","5"
"Never","2008","Lower Saxony","Not Employed","403","0.61160680625459","0.575001293444874","0.648212319064305","5"
"Never","2008","Lower Saxony","Employed","243","0.241375622044464","0.21572373383429","0.267027510254638","5"
"Never","2008","Bremen","Not Employed","32","0.579569430486895","0.452531335537789","0.706607525436","5"
"Never","2008","Bremen","Employed","15","","","","5"
"Never","2008","North Rhine-Westphalia","Not Employed","944","0.645960371888795","0.6219900854262","0.66993065835139","5"
"Never","2008","Mecklenburg-Western Pomerania","Not Employed","119","0.664269226032311","0.599305980421538","0.729232471643083","5"
"Never","2008","Mecklenburg-Western Pomerania","Employed","62","0.267536879208376","0.216322507106681","0.318751251310072","5"
"Never","2008","Saxony","Not Employed","341","0.631911125823864","0.591894972552036","0.671927279095692","5"
"Never","2008","Saxony","Employed","202","0.229419198214682","0.201591821614144","0.25724657481522","5"
"Never","2008","Saxony-Anhalt","Not Employed","207","0.673220114941202","0.622767317802452","0.723672912079952","5"
"Never","2008","Saxony-Anhalt","Employed","114","0.245924380168639","0.207717073641278","0.284131686695999","5"
"Never","2008","Thuringia","Not Employed","251","0.670255583825281","0.623173286084039","0.717337881566524","5"
"Never","2008","Thuringia","Employed","90","0.176308221008356","0.142804847114806","0.209811594901905","5"
"Never","2008","North Rhine-Westphalia","Employed","595","0.243559172567238","0.226397447860915","0.260720897273561","5"
"Never","2008","Hesse","Not Employed","279","0.63085653557872","0.586269897251247","0.675443173906193","5"
"Never","2008","Hesse","Employed","214","0.263222092405201","0.233925460498024","0.292518724312378","5"
"Never","2008","Rhineland-Palatinate,Saarland","Not Employed","303","0.696047910943878","0.652873444432722","0.739222377455034","5"
"Never","2008","Rhineland-Palatinate,Saarland","Employed","232","0.339488742399533","0.303470969777264","0.375506515021802","5"
"Never","2008","Baden-Württemberg","Not Employed","501","0.610893445805168","0.5786075349069","0.643179356703436","5"
"Never","2008","Baden-Württemberg","Employed","343","0.196029591129194","0.17585180772026","0.216207374538129","5"
"Never","2008","Bavaria","Not Employed","587","0.665632351415921","0.635866811083826","0.695397891748016","5"
"Never","2008","Bavaria","Employed","438","0.261831488281571","0.241499323549191","0.282163653013952","5"
"Never","2008","Berlin","Not Employed","107","0.434553610437885","0.374067502933466","0.495039717942304","5"
"Never","2008","Berlin","Employed","68","0.164960206977797","0.131153662805876","0.198766751149717","5"
"Never","2008","Brandenburg","Not Employed","227","0.629406581320743","0.580847463995904","0.677965698645582","5"
"Never","2008","Brandenburg","Employed","95","0.234150963846667","0.194850269655742","0.273451658037593","5"
"Rarely","2008","North Rhine-Westphalia","Employed","1275","0.515696142639707","0.495714687554517","0.535677597724896","4"
"Rarely","2008","Hesse","Not Employed","121","0.248855055638213","0.208908720392254","0.288801390884172","4"
"Rarely","2008","Hesse","Employed","448","0.498973932838144","0.465711246667574","0.532236619008713","4"
"Rarely","2008","Bavaria","Not Employed","251","0.235686226174013","0.208907656352916","0.26246479599511","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","Not Employed","96","0.197706230606952","0.160322577837783","0.235089883376121","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","Employed","300","0.470444371581186","0.432480195066067","0.508408548096305","4"
"Rarely","2008","Baden-Württemberg","Not Employed","250","0.283467873244863","0.253623271059945","0.31331247542978","4"
"Rarely","2008","Baden-Württemberg","Employed","756","0.53027127375626","0.504904501062228","0.555638046450293","4"
"Rarely","2008","Mecklenburg-Western Pomerania","Not Employed","60","0.244548278766345","0.185421293664172","0.303675263868517","4"
"Rarely","2008","Mecklenburg-Western Pomerania","Employed","163","0.540672024597533","0.48301721521772","0.598326833977345","4"
"Rarely","2008","Saxony","Not Employed","157","0.241655402657932","0.206136254262774","0.277174551053091","4"
"Rarely","2008","Thuringia","Not Employed","92","0.216471897976071","0.175226380640113","0.257717415312028","4"
"Rarely","2008","Thuringia","Employed","297","0.557969567134971","0.514307807134548","0.601631327135393","4"
"Rarely","2008","Saxony","Employed","495","0.531736886741698","0.498711975224641","0.564761798258755","4"
"Rarely","2008","Saxony-Anhalt","Not Employed","92","0.222569121105562","0.177824338971426","0.267313903239697","4"
"Rarely","2008","Saxony-Anhalt","Employed","279","0.520040140257542","0.475714086148372","0.564366194366713","4"
"Rarely","2008","Hamburg","Not Employed","44","0.35657994971783","0.269414404450794","0.443745494984865","4"
"Rarely","2008","Hamburg","Employed","76","0.423224229849916","0.347837503519694","0.498610956180138","4"
"Rarely","2008","Lower Saxony","Not Employed","201","0.278613297444477","0.24494202556351","0.312284569325444","4"
"Rarely","2008","Lower Saxony","Employed","580","0.53800398886107","0.508117761285267","0.567890216436873","4"
"Rarely","2008","Bremen","Not Employed","15","","","","4"
"Rarely","2008","Bremen","Employed","39","0.55321176253879","0.443581333512387","0.662842191565193","4"
"Rarely","2008","North Rhine-Westphalia","Not Employed","405","0.257217042836659","0.235307910227127","0.279126175446192","4"
"Rarely","2008","Schleswig-Holstein","Not Employed","73","0.352884261441717","0.292173352027346","0.413595170856089","4"
"Rarely","2008","Schleswig-Holstein","Employed","153","0.532042557916407","0.477027583505618","0.587057532327196","4"
"Rarely","2008","Bavaria","Employed","884","0.482943809447582","0.459833162786402","0.506054456108762","4"
"Rarely","2008","Berlin","Not Employed","96","0.388439538126627","0.32896656464364","0.447912511609614","4"
"Rarely","2008","Berlin","Employed","232","0.492748592372135","0.447209756737821","0.538287428006449","4"
"Rarely","2008","Brandenburg","Not Employed","109","0.265818956966933","0.221401790405871","0.310236123527995","4"
"Rarely","2008","Brandenburg","Employed","249","0.499640544165733","0.453237063914496","0.54604402441697","4"
"Daily","2009","North Rhine-Westphalia","Employed","","","","","1"
"Daily","2009","Hesse","Not Employed","","","","","1"
"Daily","2009","Hesse","Employed","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","Not Employed","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","Employed","","","","","1"
"Daily","2009","Baden-Württemberg","Not Employed","","","","","1"
"Daily","2009","Baden-Württemberg","Employed","","","","","1"
"Daily","2009","Bavaria","Not Employed","","","","","1"
"Daily","2009","Bavaria","Employed","","","","","1"
"Daily","2009","Berlin","Not Employed","","","","","1"
"Daily","2009","Berlin","Employed","","","","","1"
"Daily","2009","Brandenburg","Not Employed","","","","","1"
"Daily","2009","Brandenburg","Employed","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","Employed","","","","","1"
"Daily","2009","Saxony","Not Employed","","","","","1"
"Daily","2009","Saxony","Employed","","","","","1"
"Daily","2009","Saxony-Anhalt","Not Employed","","","","","1"
"Daily","2009","Saxony-Anhalt","Employed","","","","","1"
"Daily","2009","Thuringia","Not Employed","","","","","1"
"Daily","2009","Thuringia","Employed","","","","","1"
"Daily","2009","Schleswig-Holstein","Employed","","","","","1"
"Daily","2009","Hamburg","Not Employed","","","","","1"
"Daily","2009","Hamburg","Employed","","","","","1"
"Daily","2009","Lower Saxony","Not Employed","","","","","1"
"Daily","2009","North Rhine-Westphalia","Not Employed","","","","","1"
"Daily","2009","Bremen","Not Employed","","","","","1"
"Daily","2009","Schleswig-Holstein","Not Employed","","","","","1"
"Daily","2009","Lower Saxony","Employed","","","","","1"
"Daily","2009","Bremen","Employed","","","","","1"
"Min 1x per month","2009","Saxony","Not Employed","38","0.0757221905197839","0.0531567416228955","0.0982876394166723","3"
"Min 1x per month","2009","Saxony","Employed","166","0.22309894051361","0.19496168697695","0.251236194050269","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","Employed","65","0.175016482552306","0.130588453973549","0.219444511131063","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","Not Employed","18","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","Not Employed","19","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","Employed","57","0.195063935322636","0.149998969061973","0.240128901583298","3"
"Min 1x per month","2009","Hamburg","Not Employed","15","","","","3"
"Min 1x per month","2009","Hamburg","Employed","51","0.358026418882804","0.284652404194851","0.431400433570757","3"
"Min 1x per month","2009","Lower Saxony","Not Employed","81","0.124822363290215","0.0991555068719637","0.150489219708466","3"
"Min 1x per month","2009","North Rhine-Westphalia","Employed","472","0.222534655476056","0.205305642791154","0.239763668160958","3"
"Min 1x per month","2009","Hesse","Not Employed","43","0.0848413312779951","0.0581289942003941","0.111553668355596","3"
"Min 1x per month","2009","Hesse","Employed","183","0.255726466589549","0.225551663468477","0.28590126971062","3"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","Not Employed","34","0.0691253963537861","0.0441412275063134","0.0941095652012589","3"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","Employed","122","0.200145384816753","0.168777415829593","0.231513353803913","3"
"Min 1x per month","2009","Baden-Württemberg","Not Employed","96","0.114439845594236","0.091378204141134","0.137501487047337","3"
"Min 1x per month","2009","Baden-Württemberg","Employed","314","0.261703768380244","0.238453223430882","0.284954313329605","3"
"Min 1x per month","2009","Bavaria","Not Employed","107","0.10181579170356","0.0821136208767764","0.121517962530343","3"
"Min 1x per month","2009","Bavaria","Employed","372","0.215628437238328","0.196090340713228","0.235166533763428","3"
"Min 1x per month","2009","Berlin","Not Employed","40","0.129877442823285","0.0878689001311087","0.171885985515461","3"
"Min 1x per month","2009","Berlin","Employed","129","0.25894535680625","0.217874236163507","0.300016477448993","3"
"Min 1x per month","2009","Brandenburg","Not Employed","34","0.0759611920854448","0.0482053083106402","0.103717075860249","3"
