"pgnation","year","age_gr","n","percent","lower_confidence","upper_confidence"
"34","2005","16-34 y.","","","",""
"34","2005","35-65 y.","","","",""
"34","2005","66 and older","","","",""
"35","2005","16-34 y.","","","",""
"35","2005","35-65 y.","","","",""
"35","2005","66 and older","","","",""
"36","2005","16-34 y.","","","",""
"36","2005","35-65 y.","","","",""
"36","2005","66 and older","","","",""
"37","2005","16-34 y.","","","",""
"37","2005","35-65 y.","","","",""
"37","2005","66 and older","","","",""
"38","2005","16-34 y.","1","","",""
"38","2005","35-65 y.","2","","",""
"38","2005","66 and older","","","",""
"39","2005","16-34 y.","","","",""
"39","2005","35-65 y.","","","",""
"39","2005","66 and older","","","",""
"40","2005","16-34 y.","","","",""
"40","2005","35-65 y.","1","","",""
"40","2005","66 and older","","","",""
"41","2005","16-34 y.","","","",""
"41","2005","35-65 y.","","","",""
"41","2005","66 and older","","","",""
"42","2005","16-34 y.","","","",""
"42","2005","35-65 y.","1","","",""
"42","2005","66 and older","","","",""
"43","2005","16-34 y.","","","",""
"43","2005","35-65 y.","1","","",""
"43","2005","66 and older","","","",""
"44","2005","16-34 y.","1","","",""
"44","2005","35-65 y.","","","",""
"44","2005","66 and older","","","",""
"45","2005","16-34 y.","","","",""
"45","2005","35-65 y.","","","",""
"45","2005","66 and older","","","",""
"46","2005","16-34 y.","","","",""
"46","2005","35-65 y.","","","",""
"46","2005","66 and older","","","",""
"47","2005","16-34 y.","","","",""
"47","2005","35-65 y.","","","",""
"47","2005","66 and older","","","",""
"48","2005","16-34 y.","1","","",""
"48","2005","35-65 y.","1","","",""
"48","2005","66 and older","","","",""
"49","2005","16-34 y.","","","",""
"49","2005","35-65 y.","","","",""
"49","2005","66 and older","","","",""
"50","2005","16-34 y.","1","","",""
"50","2005","35-65 y.","","","",""
"50","2005","66 and older","","","",""
"51","2005","16-34 y.","","","",""
"51","2005","35-65 y.","1","","",""
"51","2005","66 and older","","","",""
"52","2005","16-34 y.","","","",""
"52","2005","35-65 y.","","","",""
"52","2005","66 and older","","","",""
"53","2005","16-34 y.","","","",""
"53","2005","35-65 y.","","","",""
"53","2005","66 and older","","","",""
"54","2005","16-34 y.","1","","",""
"54","2005","35-65 y.","","","",""
"54","2005","66 and older","","","",""
"55","2005","16-34 y.","","","",""
"55","2005","35-65 y.","2","","",""
"55","2005","66 and older","","","",""
"56","2005","16-34 y.","","","",""
"56","2005","35-65 y.","","","",""
"56","2005","66 and older","","","",""
"59","2005","16-34 y.","2","","",""
"59","2005","35-65 y.","","","",""
"59","2005","66 and older","","","",""
"60","2005","16-34 y.","","","",""
"60","2005","35-65 y.","1","","",""
"60","2005","66 and older","","","",""
"61","2005","16-34 y.","","","",""
"61","2005","35-65 y.","2","","",""
"61","2005","66 and older","","","",""
"64","2005","16-34 y.","","","",""
"64","2005","35-65 y.","","","",""
"64","2005","66 and older","","","",""
"65","2005","16-34 y.","","","",""
"65","2005","35-65 y.","1","","",""
"65","2005","66 and older","","","",""
"66","2005","16-34 y.","","","",""
"66","2005","35-65 y.","","","",""
"66","2005","66 and older","","","",""
"67","2005","16-34 y.","","","",""
"67","2005","35-65 y.","1","","",""
"67","2005","66 and older","","","",""
"68","2005","16-34 y.","1","","",""
"68","2005","35-65 y.","1","","",""
"68","2005","66 and older","","","",""
"71","2005","16-34 y.","","","",""
"71","2005","35-65 y.","","","",""
"71","2005","66 and older","","","",""
"72","2005","16-34 y.","","","",""
"72","2005","35-65 y.","","","",""
"72","2005","66 and older","","","",""
"73","2005","16-34 y.","","","",""
"73","2005","35-65 y.","","","",""
"73","2005","66 and older","","","",""
"74","2005","16-34 y.","1","","",""
"74","2005","35-65 y.","2","","",""
"74","2005","66 and older","","","",""
"75","2005","16-34 y.","1","","",""
"75","2005","35-65 y.","4","","",""
"75","2005","66 and older","","","",""
"76","2005","16-34 y.","","","",""
"76","2005","35-65 y.","1","","",""
"76","2005","66 and older","","","",""
"77","2005","16-34 y.","","","",""
"77","2005","35-65 y.","","","",""
"77","2005","66 and older","","","",""
"78","2005","16-34 y.","2","","",""
"78","2005","35-65 y.","4","","",""
"78","2005","66 and older","4","","",""
"79","2005","16-34 y.","","","",""
"79","2005","35-65 y.","","","",""
"79","2005","66 and older","","","",""
"80","2005","16-34 y.","","","",""
"80","2005","35-65 y.","1","","",""
"80","2005","66 and older","","","",""
"81","2005","16-34 y.","1","","",""
"81","2005","35-65 y.","1","","",""
"81","2005","66 and older","","","",""
"82","2005","16-34 y.","","","",""
"82","2005","35-65 y.","","","",""
"82","2005","66 and older","","","",""
"83","2005","16-34 y.","3","","",""
"83","2005","35-65 y.","1","","",""
"83","2005","66 and older","","","",""
"84","2005","16-34 y.","","","",""
"84","2005","35-65 y.","","","",""
"84","2005","66 and older","","","",""
"85","2005","16-34 y.","","","",""
"85","2005","35-65 y.","2","","",""
"85","2005","66 and older","","","",""
"86","2005","16-34 y.","","","",""
"86","2005","35-65 y.","","","",""
"86","2005","66 and older","","","",""
"89","2005","16-34 y.","","","",""
"89","2005","35-65 y.","1","","",""
"89","2005","66 and older","","","",""
"90","2005","16-34 y.","","","",""
"90","2005","35-65 y.","","","",""
"90","2005","66 and older","","","",""
"92","2005","16-34 y.","","","",""
"92","2005","35-65 y.","1","","",""
"92","2005","66 and older","","","",""
"94","2005","16-34 y.","","","",""
"94","2005","35-65 y.","","","",""
"94","2005","66 and older","","","",""
"95","2005","16-34 y.","","","",""
"95","2005","35-65 y.","","","",""
"95","2005","66 and older","","","",""
"96","2005","16-34 y.","","","",""
"96","2005","35-65 y.","","","",""
"96","2005","66 and older","","","",""
"97","2005","16-34 y.","","","",""
"97","2005","35-65 y.","","","",""
"97","2005","66 and older","","","",""
"98","2005","16-34 y.","1","","",""
"98","2005","35-65 y.","3","","",""
"98","2005","66 and older","","","",""
"101","2005","16-34 y.","","","",""
"101","2005","35-65 y.","","","",""
"101","2005","66 and older","","","",""
"102","2005","16-34 y.","","","",""
"102","2005","35-65 y.","","","",""
"102","2005","66 and older","","","",""
"103","2005","16-34 y.","","","",""
"103","2005","35-65 y.","1","","",""
"103","2005","66 and older","","","",""
"105","2005","16-34 y.","","","",""
"105","2005","35-65 y.","","","",""
"105","2005","66 and older","","","",""
"108","2005","16-34 y.","","","",""
"108","2005","35-65 y.","","","",""
"108","2005","66 and older","","","",""
"110","2005","16-34 y.","","","",""
"110","2005","35-65 y.","","","",""
"110","2005","66 and older","","","",""
"111","2005","16-34 y.","","","",""
"111","2005","35-65 y.","","","",""
"111","2005","66 and older","","","",""
"113","2005","16-34 y.","","","",""
"113","2005","35-65 y.","","","",""
"113","2005","66 and older","","","",""
"116","2005","16-34 y.","2","","",""
"116","2005","35-65 y.","3","","",""
"116","2005","66 and older","","","",""
"117","2005","16-34 y.","","","",""
"117","2005","35-65 y.","8","","",""
"117","2005","66 and older","1","","",""
"118","2005","16-34 y.","4","","",""
"118","2005","35-65 y.","15","","",""
"118","2005","66 and older","6","","",""
"119","2005","16-34 y.","28","","",""
"119","2005","35-65 y.","46","0.00429863334759328","0.00311058662181133","0.00548668007337523"
"119","2005","66 and older","5","","",""
"120","2005","16-34 y.","14","","",""
"120","2005","35-65 y.","35","0.00562063914291685","0.00426303651192126","0.00697824177391244"
"120","2005","66 and older","5","","",""
"121","2005","16-34 y.","13","","",""
"121","2005","35-65 y.","8","","",""
"121","2005","66 and older","","","",""
"122","2005","16-34 y.","","","",""
"122","2005","35-65 y.","1","","",""
"122","2005","66 and older","2","","",""
"123","2005","16-34 y.","","","",""
"123","2005","35-65 y.","1","","",""
"123","2005","66 and older","","","",""
"124","2005","16-34 y.","","","",""
"124","2005","35-65 y.","","","",""
"124","2005","66 and older","","","",""
"125","2005","16-34 y.","","","",""
"125","2005","35-65 y.","","","",""
"125","2005","66 and older","","","",""
"127","2005","16-34 y.","","","",""
"127","2005","35-65 y.","","","",""
"127","2005","66 and older","","","",""
"128","2005","16-34 y.","","","",""
"128","2005","35-65 y.","","","",""
"128","2005","66 and older","","","",""
"129","2005","16-34 y.","","","",""
"129","2005","35-65 y.","","","",""
"129","2005","66 and older","","","",""
"130","2005","16-34 y.","1","","",""
"130","2005","35-65 y.","1","","",""
"130","2005","66 and older","","","",""
"131","2005","16-34 y.","","","",""
"131","2005","35-65 y.","","","",""
"131","2005","66 and older","","","",""
"132","2005","16-34 y.","","","",""
"132","2005","35-65 y.","1","","",""
"132","2005","66 and older","","","",""
"133","2005","16-34 y.","","","",""
"133","2005","35-65 y.","","","",""
"133","2005","66 and older","","","",""
"135","2005","16-34 y.","","","",""
"135","2005","35-65 y.","","","",""
"135","2005","66 and older","","","",""
"138","2005","16-34 y.","","","",""
"138","2005","35-65 y.","","","",""
"138","2005","66 and older","","","",""
"139","2005","16-34 y.","","","",""
"139","2005","35-65 y.","","","",""
"139","2005","66 and older","","","",""
"140","2005","16-34 y.","10","","",""
"140","2005","35-65 y.","5","","",""
"140","2005","66 and older","1","","",""
"141","2005","16-34 y.","","","",""
"141","2005","35-65 y.","","","",""
"141","2005","66 and older","","","",""
"142","2005","16-34 y.","","","",""
"142","2005","35-65 y.","","","",""
"142","2005","66 and older","","","",""
"143","2005","16-34 y.","","","",""
"143","2005","35-65 y.","","","",""
"143","2005","66 and older","","","",""
"144","2005","16-34 y.","","","",""
"144","2005","35-65 y.","","","",""
"144","2005","66 and older","","","",""
"145","2005","16-34 y.","","","",""
"145","2005","35-65 y.","","","",""
"145","2005","66 and older","","","",""
"146","2005","16-34 y.","1","","",""
"146","2005","35-65 y.","","","",""
"146","2005","66 and older","","","",""
"147","2005","16-34 y.","","","",""
"147","2005","35-65 y.","","","",""
"147","2005","66 and older","","","",""
"148","2005","16-34 y.","","","",""
"148","2005","35-65 y.","","","",""
"148","2005","66 and older","","","",""
"149","2005","16-34 y.","1","","",""
"149","2005","35-65 y.","","","",""
"149","2005","66 and older","","","",""
"151","2005","16-34 y.","","","",""
"151","2005","35-65 y.","","","",""
"151","2005","66 and older","","","",""
"152","2005","16-34 y.","","","",""
"152","2005","35-65 y.","","","",""
"152","2005","66 and older","","","",""
"154","2005","16-34 y.","","","",""
"154","2005","35-65 y.","","","",""
"154","2005","66 and older","","","",""
"155","2005","16-34 y.","","","",""
"155","2005","35-65 y.","","","",""
"155","2005","66 and older","","","",""
"156","2005","16-34 y.","","","",""
"156","2005","35-65 y.","","","",""
"156","2005","66 and older","","","",""
"158","2005","16-34 y.","","","",""
"158","2005","35-65 y.","","","",""
"158","2005","66 and older","","","",""
"162","2005","16-34 y.","","","",""
"162","2005","35-65 y.","","","",""
"162","2005","66 and older","","","",""
"164","2005","16-34 y.","","","",""
"164","2005","35-65 y.","","","",""
"164","2005","66 and older","","","",""
"165","2005","16-34 y.","","","",""
"165","2005","35-65 y.","","","",""
"165","2005","66 and older","","","",""
"166","2005","16-34 y.","","","",""
"166","2005","35-65 y.","","","",""
"166","2005","66 and older","","","",""
"167","2005","16-34 y.","","","",""
"167","2005","35-65 y.","","","",""
"167","2005","66 and older","","","",""
"168","2005","16-34 y.","","","",""
"168","2005","35-65 y.","","","",""
"168","2005","66 and older","","","",""
"169","2005","16-34 y.","","","",""
"169","2005","35-65 y.","","","",""
"169","2005","66 and older","","","",""
"172","2005","16-34 y.","","","",""
"172","2005","35-65 y.","","","",""
"172","2005","66 and older","","","",""
"173","2005","16-34 y.","","","",""
"173","2005","35-65 y.","","","",""
"173","2005","66 and older","","","",""
"178","2005","16-34 y.","","","",""
"178","2005","35-65 y.","","","",""
"178","2005","66 and older","","","",""
"181","2005","16-34 y.","","","",""
"181","2005","35-65 y.","","","",""
"181","2005","66 and older","","","",""
"183","2005","16-34 y.","","","",""
"183","2005","35-65 y.","","","",""
"183","2005","66 and older","","","",""
"188","2005","16-34 y.","","","",""
"188","2005","35-65 y.","","","",""
"188","2005","66 and older","","","",""
"195","2005","16-34 y.","","","",""
"195","2005","35-65 y.","","","",""
"195","2005","66 and older","","","",""
"196","2005","16-34 y.","","","",""
"196","2005","35-65 y.","","","",""
"196","2005","66 and older","","","",""
"999","2005","16-34 y.","","","",""
"999","2005","35-65 y.","","","",""
"999","2005","66 and older","","","",""
"1","2006","16-34 y.","4991","0.890665200524794","0.882379559080783","0.898950841968805"
"1","2006","35-65 y.","11575","0.905129666463504","0.899980037122615","0.910279295804392"
"1","2006","66 and older","4332","0.959705642754026","0.953954960688963","0.965456324819088"
"2","2006","16-34 y.","174","0.0392622707436206","0.0341054763386577","0.0444190651485835"
"2","2006","35-65 y.","264","0.0265564775477243","0.0237309732531858","0.0293819818422628"
"2","2006","66 and older","49","0.00893348619880616","0.0061818557674158","0.0116851166301965"
"3","2006","16-34 y.","30","0.00599654551809185","0.00394663831619502","0.00804645271998868"
"3","2006","35-65 y.","47","0.00415541655245542","0.00302494816403192","0.00528588494087891"
"3","2006","66 and older","10","","",""
"4","2006","16-34 y.","24","","",""
"4","2006","35-65 y.","76","0.00397203484768105","0.00286669036402668","0.00507737933133543"
"4","2006","66 and older","21","","",""
"5","2006","16-34 y.","73","0.0156864331378452","0.0123871580791301","0.0189857081965603"
"5","2006","35-65 y.","129","0.0118783418738292","0.00997446667414447","0.013782217073514"
"5","2006","66 and older","30","0.00748189028803701","0.00496187540979547","0.0100019051662785"
"6","2006","16-34 y.","3","","",""
"6","2006","35-65 y.","37","0.00237476676851883","0.00151940555884673","0.00323012797819094"
"6","2006","66 and older","5","","",""
"10","2006","16-34 y.","9","","",""
"10","2006","35-65 y.","34","0.00666937586783383","0.00523901748217862","0.00809973425348905"
"10","2006","66 and older","6","","",""
"11","2006","16-34 y.","3","","",""
"11","2006","35-65 y.","14","","",""
"11","2006","66 and older","2","","",""
"12","2006","16-34 y.","","","",""
"12","2006","35-65 y.","","","",""
"12","2006","66 and older","","","",""
"13","2006","16-34 y.","2","","",""
"13","2006","35-65 y.","5","","",""
"13","2006","66 and older","1","","",""
"14","2006","16-34 y.","3","","",""
"14","2006","35-65 y.","11","","",""
"14","2006","66 and older","5","","",""
"15","2006","16-34 y.","","","",""
"15","2006","35-65 y.","1","","",""
"15","2006","66 and older","","","",""
"16","2006","16-34 y.","","","",""
"16","2006","35-65 y.","","","",""
"16","2006","66 and older","","","",""
"17","2006","16-34 y.","1","","",""
"17","2006","35-65 y.","2","","",""
"17","2006","66 and older","","","",""
"18","2006","16-34 y.","3","","",""
"18","2006","35-65 y.","22","","",""
"18","2006","66 and older","1","","",""
"19","2006","16-34 y.","","","",""
"19","2006","35-65 y.","7","","",""
"19","2006","66 and older","","","",""
"20","2006","16-34 y.","","","",""
"20","2006","35-65 y.","","","",""
"20","2006","66 and older","1","","",""
"21","2006","16-34 y.","3","","",""
"21","2006","35-65 y.","5","","",""
"21","2006","66 and older","","","",""
"22","2006","16-34 y.","8","","",""
"22","2006","35-65 y.","13","","",""
"22","2006","66 and older","","","",""
"23","2006","16-34 y.","","","",""
"23","2006","35-65 y.","","","",""
"23","2006","66 and older","","","",""
"24","2006","16-34 y.","1","","",""
"24","2006","35-65 y.","1","","",""
"24","2006","66 and older","","","",""
"25","2006","16-34 y.","1","","",""
"25","2006","35-65 y.","","","",""
"25","2006","66 and older","","","",""
"26","2006","16-34 y.","5","","",""
"26","2006","35-65 y.","5","","",""
"26","2006","66 and older","","","",""
"27","2006","16-34 y.","3","","",""
"27","2006","35-65 y.","","","",""
"27","2006","66 and older","","","",""
"28","2006","16-34 y.","4","","",""
"28","2006","35-65 y.","6","","",""
"28","2006","66 and older","","","",""
"29","2006","16-34 y.","2","","",""
"29","2006","35-65 y.","","","",""
"29","2006","66 and older","","","",""
"30","2006","16-34 y.","","","",""
"30","2006","35-65 y.","","","",""
"30","2006","66 and older","","","",""
"31","2006","16-34 y.","2","","",""
"31","2006","35-65 y.","2","","",""
"31","2006","66 and older","1","","",""
"32","2006","16-34 y.","5","","",""
"32","2006","35-65 y.","13","","",""
"32","2006","66 and older","2","","",""
"34","2006","16-34 y.","","","",""
"34","2006","35-65 y.","","","",""
"34","2006","66 and older","","","",""
"35","2006","16-34 y.","","","",""
"35","2006","35-65 y.","","","",""
"35","2006","66 and older","","","",""
"36","2006","16-34 y.","","","",""
"36","2006","35-65 y.","","","",""
"36","2006","66 and older","","","",""
"37","2006","16-34 y.","","","",""
"37","2006","35-65 y.","","","",""
"37","2006","66 and older","","","",""
"38","2006","16-34 y.","1","","",""
"38","2006","35-65 y.","5","","",""
"38","2006","66 and older","","","",""
"39","2006","16-34 y.","","","",""
"39","2006","35-65 y.","","","",""
"39","2006","66 and older","","","",""
"40","2006","16-34 y.","","","",""
"40","2006","35-65 y.","1","","",""
"40","2006","66 and older","","","",""
"41","2006","16-34 y.","","","",""
"41","2006","35-65 y.","","","",""
"41","2006","66 and older","","","",""
"42","2006","16-34 y.","","","",""
"42","2006","35-65 y.","1","","",""
"42","2006","66 and older","","","",""
"43","2006","16-34 y.","","","",""
"43","2006","35-65 y.","1","","",""
"43","2006","66 and older","","","",""
"44","2006","16-34 y.","1","","",""
"44","2006","35-65 y.","","","",""
"44","2006","66 and older","","","",""
"45","2006","16-34 y.","","","",""
"45","2006","35-65 y.","","","",""
"45","2006","66 and older","","","",""
"46","2006","16-34 y.","","","",""
"46","2006","35-65 y.","","","",""
"46","2006","66 and older","","","",""
"47","2006","16-34 y.","","","",""
"47","2006","35-65 y.","","","",""
"47","2006","66 and older","","","",""
"48","2006","16-34 y.","","","",""
"48","2006","35-65 y.","1","","",""
"48","2006","66 and older","","","",""
"49","2006","16-34 y.","","","",""
"49","2006","35-65 y.","","","",""
"49","2006","66 and older","","","",""
"50","2006","16-34 y.","1","","",""
"50","2006","35-65 y.","","","",""
"50","2006","66 and older","","","",""
"51","2006","16-34 y.","","","",""
"51","2006","35-65 y.","1","","",""
"51","2006","66 and older","","","",""
"52","2006","16-34 y.","1","","",""
"52","2006","35-65 y.","","","",""
"52","2006","66 and older","","","",""
"53","2006","16-34 y.","","","",""
"53","2006","35-65 y.","","","",""
"53","2006","66 and older","","","",""
"54","2006","16-34 y.","1","","",""
"54","2006","35-65 y.","","","",""
"54","2006","66 and older","","","",""
"55","2006","16-34 y.","","","",""
"55","2006","35-65 y.","3","","",""
"55","2006","66 and older","","","",""
"56","2006","16-34 y.","","","",""
"56","2006","35-65 y.","","","",""
"56","2006","66 and older","","","",""
"59","2006","16-34 y.","2","","",""
"59","2006","35-65 y.","","","",""
"59","2006","66 and older","","","",""
"60","2006","16-34 y.","5","","",""
"60","2006","35-65 y.","4","","",""
"60","2006","66 and older","","","",""
"61","2006","16-34 y.","","","",""
"61","2006","35-65 y.","2","","",""
"61","2006","66 and older","","","",""
"64","2006","16-34 y.","","","",""
"64","2006","35-65 y.","","","",""
"64","2006","66 and older","","","",""
"65","2006","16-34 y.","","","",""
"65","2006","35-65 y.","1","","",""
"65","2006","66 and older","","","",""
"66","2006","16-34 y.","","","",""
"66","2006","35-65 y.","","","",""
"66","2006","66 and older","","","",""
"67","2006","16-34 y.","3","","",""
"67","2006","35-65 y.","1","","",""
"67","2006","66 and older","1","","",""
"68","2006","16-34 y.","3","","",""
"68","2006","35-65 y.","1","","",""
"68","2006","66 and older","","","",""
"71","2006","16-34 y.","","","",""
"71","2006","35-65 y.","","","",""
"71","2006","66 and older","","","",""
"72","2006","16-34 y.","","","",""
"72","2006","35-65 y.","","","",""
"72","2006","66 and older","","","",""
"73","2006","16-34 y.","1","","",""
"73","2006","35-65 y.","","","",""
"73","2006","66 and older","","","",""
"74","2006","16-34 y.","2","","",""
"74","2006","35-65 y.","2","","",""
"74","2006","66 and older","","","",""
"75","2006","16-34 y.","1","","",""
"75","2006","35-65 y.","5","","",""
"75","2006","66 and older","","","",""
"76","2006","16-34 y.","","","",""
"76","2006","35-65 y.","1","","",""
"76","2006","66 and older","","","",""
"77","2006","16-34 y.","","","",""
"77","2006","35-65 y.","","","",""
"77","2006","66 and older","","","",""
"78","2006","16-34 y.","1","","",""
"78","2006","35-65 y.","5","","",""
"78","2006","66 and older","4","","",""
"79","2006","16-34 y.","","","",""
"79","2006","35-65 y.","1","","",""
"79","2006","66 and older","","","",""
"80","2006","16-34 y.","","","",""
"80","2006","35-65 y.","","","",""
"80","2006","66 and older","","","",""
"81","2006","16-34 y.","","","",""
"81","2006","35-65 y.","","","",""
"81","2006","66 and older","","","",""
"82","2006","16-34 y.","","","",""
"82","2006","35-65 y.","","","",""
"82","2006","66 and older","","","",""
"83","2006","16-34 y.","2","","",""
"83","2006","35-65 y.","","","",""
"83","2006","66 and older","","","",""
"84","2006","16-34 y.","","","",""
"84","2006","35-65 y.","","","",""
"84","2006","66 and older","","","",""
"85","2006","16-34 y.","1","","",""
"85","2006","35-65 y.","","","",""
"85","2006","66 and older","","","",""
"86","2006","16-34 y.","","","",""
"86","2006","35-65 y.","","","",""
"86","2006","66 and older","","","",""
"89","2006","16-34 y.","1","","",""
"89","2006","35-65 y.","1","","",""
"89","2006","66 and older","","","",""
"90","2006","16-34 y.","","","",""
"90","2006","35-65 y.","","","",""
"90","2006","66 and older","","","",""
"92","2006","16-34 y.","","","",""
"92","2006","35-65 y.","1","","",""
"92","2006","66 and older","","","",""
"94","2006","16-34 y.","","","",""
"94","2006","35-65 y.","","","",""
"94","2006","66 and older","","","",""
"95","2006","16-34 y.","","","",""
"95","2006","35-65 y.","","","",""
"95","2006","66 and older","","","",""
"96","2006","16-34 y.","","","",""
"96","2006","35-65 y.","","","",""
"96","2006","66 and older","","","",""
"97","2006","16-34 y.","","","",""
"97","2006","35-65 y.","","","",""
"97","2006","66 and older","","","",""
"98","2006","16-34 y.","1","","",""
"98","2006","35-65 y.","3","","",""
"98","2006","66 and older","","","",""
"101","2006","16-34 y.","","","",""
"101","2006","35-65 y.","","","",""
"101","2006","66 and older","","","",""
"102","2006","16-34 y.","","","",""
"102","2006","35-65 y.","","","",""
"102","2006","66 and older","","","",""
"103","2006","16-34 y.","","","",""
"103","2006","35-65 y.","1","","",""
"103","2006","66 and older","","","",""
"105","2006","16-34 y.","","","",""
"105","2006","35-65 y.","","","",""
"105","2006","66 and older","","","",""
"108","2006","16-34 y.","1","","",""
"108","2006","35-65 y.","","","",""
"108","2006","66 and older","","","",""
"110","2006","16-34 y.","","","",""
"110","2006","35-65 y.","","","",""
"110","2006","66 and older","","","",""
"111","2006","16-34 y.","","","",""
"111","2006","35-65 y.","","","",""
"111","2006","66 and older","","","",""
"113","2006","16-34 y.","","","",""
"113","2006","35-65 y.","","","",""
"113","2006","66 and older","","","",""
"116","2006","16-34 y.","1","","",""
"116","2006","35-65 y.","3","","",""
"116","2006","66 and older","","","",""
"117","2006","16-34 y.","","","",""
"117","2006","35-65 y.","10","","",""
"117","2006","66 and older","","","",""
"118","2006","16-34 y.","4","","",""
"118","2006","35-65 y.","17","","",""
"118","2006","66 and older","8","","",""
"119","2006","16-34 y.","26","","",""
"119","2006","35-65 y.","48","0.00480740246563619","0.00359187670708041","0.00602292822419197"
"119","2006","66 and older","5","","",""
"120","2006","16-34 y.","12","","",""
"120","2006","35-65 y.","29","","",""
"120","2006","66 and older","4","","",""
"121","2006","16-34 y.","13","","",""
"121","2006","35-65 y.","7","","",""
"121","2006","66 and older","","","",""
"122","2006","16-34 y.","","","",""
"122","2006","35-65 y.","3","","",""
"122","2006","66 and older","2","","",""
"123","2006","16-34 y.","","","",""
"123","2006","35-65 y.","1","","",""
"123","2006","66 and older","","","",""
"124","2006","16-34 y.","","","",""
"124","2006","35-65 y.","","","",""
"124","2006","66 and older","1","","",""
"125","2006","16-34 y.","","","",""
"125","2006","35-65 y.","","","",""
"125","2006","66 and older","","","",""
"127","2006","16-34 y.","","","",""
"127","2006","35-65 y.","","","",""
"127","2006","66 and older","","","",""
"128","2006","16-34 y.","","","",""
"128","2006","35-65 y.","","","",""
"128","2006","66 and older","","","",""
"129","2006","16-34 y.","","","",""
"129","2006","35-65 y.","","","",""
"129","2006","66 and older","","","",""
"130","2006","16-34 y.","1","","",""
"130","2006","35-65 y.","1","","",""
"130","2006","66 and older","","","",""
"131","2006","16-34 y.","","","",""
"131","2006","35-65 y.","","","",""
"131","2006","66 and older","","","",""
"132","2006","16-34 y.","","","",""
"132","2006","35-65 y.","2","","",""
"132","2006","66 and older","","","",""
"133","2006","16-34 y.","","","",""
"133","2006","35-65 y.","","","",""
"133","2006","66 and older","","","",""
"135","2006","16-34 y.","","","",""
"135","2006","35-65 y.","","","",""
"135","2006","66 and older","","","",""
"138","2006","16-34 y.","","","",""
"138","2006","35-65 y.","","","",""
"138","2006","66 and older","","","",""
"139","2006","16-34 y.","","","",""
"139","2006","35-65 y.","","","",""
"139","2006","66 and older","","","",""
"140","2006","16-34 y.","9","","",""
"140","2006","35-65 y.","6","","",""
"140","2006","66 and older","1","","",""
"141","2006","16-34 y.","","","",""
"141","2006","35-65 y.","","","",""
"141","2006","66 and older","","","",""
"142","2006","16-34 y.","","","",""
"142","2006","35-65 y.","","","",""
"142","2006","66 and older","","","",""
"143","2006","16-34 y.","","","",""
"143","2006","35-65 y.","","","",""
"143","2006","66 and older","","","",""
"144","2006","16-34 y.","1","","",""
"144","2006","35-65 y.","","","",""
"144","2006","66 and older","","","",""
"145","2006","16-34 y.","","","",""
"145","2006","35-65 y.","","","",""
"145","2006","66 and older","","","",""
"146","2006","16-34 y.","2","","",""
"146","2006","35-65 y.","","","",""
"146","2006","66 and older","","","",""
"147","2006","16-34 y.","","","",""
"147","2006","35-65 y.","1","","",""
"147","2006","66 and older","","","",""
"148","2006","16-34 y.","","","",""
"148","2006","35-65 y.","","","",""
"148","2006","66 and older","","","",""
"149","2006","16-34 y.","","","",""
"149","2006","35-65 y.","","","",""
"149","2006","66 and older","","","",""
"151","2006","16-34 y.","","","",""
"151","2006","35-65 y.","","","",""
"151","2006","66 and older","","","",""
"152","2006","16-34 y.","1","","",""
"152","2006","35-65 y.","","","",""
"152","2006","66 and older","","","",""
"154","2006","16-34 y.","","","",""
"154","2006","35-65 y.","","","",""
"154","2006","66 and older","","","",""
"155","2006","16-34 y.","","","",""
"155","2006","35-65 y.","","","",""
"155","2006","66 and older","","","",""
"156","2006","16-34 y.","","","",""
"156","2006","35-65 y.","","","",""
"156","2006","66 and older","","","",""
"158","2006","16-34 y.","","","",""
"158","2006","35-65 y.","","","",""
"158","2006","66 and older","","","",""
"162","2006","16-34 y.","","","",""
"162","2006","35-65 y.","","","",""
"162","2006","66 and older","","","",""
"164","2006","16-34 y.","","","",""
"164","2006","35-65 y.","","","",""
"164","2006","66 and older","","","",""
"165","2006","16-34 y.","","","",""
"165","2006","35-65 y.","","","",""
"165","2006","66 and older","","","",""
"166","2006","16-34 y.","","","",""
"166","2006","35-65 y.","","","",""
"166","2006","66 and older","","","",""
"167","2006","16-34 y.","","","",""
"167","2006","35-65 y.","","","",""
"167","2006","66 and older","","","",""
"168","2006","16-34 y.","","","",""
"168","2006","35-65 y.","","","",""
"168","2006","66 and older","","","",""
"169","2006","16-34 y.","","","",""
"169","2006","35-65 y.","","","",""
"169","2006","66 and older","","","",""
"172","2006","16-34 y.","","","",""
"172","2006","35-65 y.","","","",""
"172","2006","66 and older","","","",""
"173","2006","16-34 y.","","","",""
"173","2006","35-65 y.","","","",""
"173","2006","66 and older","","","",""
"178","2006","16-34 y.","","","",""
"178","2006","35-65 y.","","","",""
"178","2006","66 and older","","","",""
"181","2006","16-34 y.","","","",""
"181","2006","35-65 y.","","","",""
"181","2006","66 and older","","","",""
"183","2006","16-34 y.","","","",""
"183","2006","35-65 y.","","","",""
"183","2006","66 and older","","","",""
"188","2006","16-34 y.","","","",""
"188","2006","35-65 y.","","","",""
"188","2006","66 and older","","","",""
"195","2006","16-34 y.","","","",""
"195","2006","35-65 y.","","","",""
"195","2006","66 and older","","","",""
