"pgnation","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"98","2003","Couple + C. LE and GT 16","2","","",""
"101","2003","1-pers.-HH","","","",""
"101","2003","(Married) couple without C. ","","","",""
"101","2003","Single parent ","","","",""
"101","2003","Couple + C. LE 16 ","","","",""
"101","2003","Couple + C. GT 16 ","","","",""
"101","2003","Couple + C. LE and GT 16","","","",""
"102","2003","1-pers.-HH","","","",""
"102","2003","(Married) couple without C. ","","","",""
"102","2003","Single parent ","","","",""
"102","2003","Couple + C. LE 16 ","","","",""
"102","2003","Couple + C. GT 16 ","","","",""
"102","2003","Couple + C. LE and GT 16","","","",""
"103","2003","1-pers.-HH","","","",""
"103","2003","(Married) couple without C. ","","","",""
"103","2003","Single parent ","","","",""
"103","2003","Couple + C. LE 16 ","","","",""
"103","2003","Couple + C. GT 16 ","","","",""
"103","2003","Couple + C. LE and GT 16","2","","",""
"105","2003","1-pers.-HH","","","",""
"105","2003","(Married) couple without C. ","","","",""
"105","2003","Single parent ","","","",""
"105","2003","Couple + C. LE 16 ","","","",""
"105","2003","Couple + C. GT 16 ","","","",""
"105","2003","Couple + C. LE and GT 16","","","",""
"108","2003","1-pers.-HH","","","",""
"108","2003","(Married) couple without C. ","","","",""
"108","2003","Single parent ","","","",""
"108","2003","Couple + C. LE 16 ","","","",""
"108","2003","Couple + C. GT 16 ","","","",""
"108","2003","Couple + C. LE and GT 16","","","",""
"110","2003","1-pers.-HH","","","",""
"110","2003","(Married) couple without C. ","","","",""
"110","2003","Single parent ","","","",""
"110","2003","Couple + C. LE 16 ","","","",""
"110","2003","Couple + C. GT 16 ","","","",""
"110","2003","Couple + C. LE and GT 16","","","",""
"111","2003","1-pers.-HH","","","",""
"111","2003","(Married) couple without C. ","","","",""
"111","2003","Single parent ","","","",""
"111","2003","Couple + C. LE 16 ","","","",""
"111","2003","Couple + C. GT 16 ","","","",""
"111","2003","Couple + C. LE and GT 16","","","",""
"113","2003","1-pers.-HH","","","",""
"113","2003","(Married) couple without C. ","","","",""
"113","2003","Single parent ","","","",""
"113","2003","Couple + C. LE 16 ","","","",""
"113","2003","Couple + C. GT 16 ","","","",""
"113","2003","Couple + C. LE and GT 16","","","",""
"116","2003","1-pers.-HH","1","","",""
"116","2003","(Married) couple without C. ","1","","",""
"116","2003","Single parent ","","","",""
"116","2003","Couple + C. LE 16 ","","","",""
"116","2003","Couple + C. GT 16 ","3","","",""
"116","2003","Couple + C. LE and GT 16","","","",""
"117","2003","1-pers.-HH","","","",""
"117","2003","(Married) couple without C. ","4","","",""
"117","2003","Single parent ","","","",""
"117","2003","Couple + C. LE 16 ","2","","",""
"117","2003","Couple + C. GT 16 ","","","",""
"117","2003","Couple + C. LE and GT 16","1","","",""
"118","2003","1-pers.-HH","1","","",""
"118","2003","(Married) couple without C. ","8","","",""
"118","2003","Single parent ","","","",""
"118","2003","Couple + C. LE 16 ","6","","",""
"118","2003","Couple + C. GT 16 ","6","","",""
"118","2003","Couple + C. LE and GT 16","4","","",""
"119","2003","1-pers.-HH","13","","",""
"119","2003","(Married) couple without C. ","36","0.00408306071400058","0.00262353507988259","0.00554258634811857"
"119","2003","Single parent ","7","","",""
"119","2003","Couple + C. LE 16 ","15","","",""
"119","2003","Couple + C. GT 16 ","11","","",""
"119","2003","Couple + C. LE and GT 16","8","","",""
"120","2003","1-pers.-HH","5","","",""
"120","2003","(Married) couple without C. ","15","","",""
"120","2003","Single parent ","7","","",""
"120","2003","Couple + C. LE 16 ","12","","",""
"120","2003","Couple + C. GT 16 ","10","","",""
"120","2003","Couple + C. LE and GT 16","4","","",""
"121","2003","1-pers.-HH","1","","",""
"121","2003","(Married) couple without C. ","3","","",""
"121","2003","Single parent ","2","","",""
"121","2003","Couple + C. LE 16 ","3","","",""
"121","2003","Couple + C. GT 16 ","12","","",""
"121","2003","Couple + C. LE and GT 16","","","",""
"122","2003","1-pers.-HH","1","","",""
"122","2003","(Married) couple without C. ","4","","",""
"122","2003","Single parent ","","","",""
"122","2003","Couple + C. LE 16 ","","","",""
"122","2003","Couple + C. GT 16 ","2","","",""
"122","2003","Couple + C. LE and GT 16","1","","",""
"123","2003","1-pers.-HH","","","",""
"123","2003","(Married) couple without C. ","","","",""
"123","2003","Single parent ","","","",""
"123","2003","Couple + C. LE 16 ","","","",""
"123","2003","Couple + C. GT 16 ","","","",""
"123","2003","Couple + C. LE and GT 16","1","","",""
"124","2003","1-pers.-HH","","","",""
"124","2003","(Married) couple without C. ","","","",""
"124","2003","Single parent ","","","",""
"124","2003","Couple + C. LE 16 ","","","",""
"124","2003","Couple + C. GT 16 ","","","",""
"124","2003","Couple + C. LE and GT 16","","","",""
"125","2003","1-pers.-HH","","","",""
"125","2003","(Married) couple without C. ","","","",""
"125","2003","Single parent ","","","",""
"125","2003","Couple + C. LE 16 ","","","",""
"125","2003","Couple + C. GT 16 ","","","",""
"125","2003","Couple + C. LE and GT 16","","","",""
"127","2003","1-pers.-HH","","","",""
"127","2003","(Married) couple without C. ","","","",""
"127","2003","Single parent ","","","",""
"127","2003","Couple + C. LE 16 ","","","",""
"127","2003","Couple + C. GT 16 ","","","",""
"127","2003","Couple + C. LE and GT 16","","","",""
"128","2003","1-pers.-HH","","","",""
"128","2003","(Married) couple without C. ","","","",""
"128","2003","Single parent ","","","",""
"128","2003","Couple + C. LE 16 ","","","",""
"128","2003","Couple + C. GT 16 ","","","",""
"128","2003","Couple + C. LE and GT 16","","","",""
"129","2003","1-pers.-HH","","","",""
"129","2003","(Married) couple without C. ","","","",""
"129","2003","Single parent ","","","",""
"129","2003","Couple + C. LE 16 ","","","",""
"129","2003","Couple + C. GT 16 ","","","",""
"129","2003","Couple + C. LE and GT 16","","","",""
"130","2003","1-pers.-HH","","","",""
"130","2003","(Married) couple without C. ","","","",""
"130","2003","Single parent ","","","",""
"130","2003","Couple + C. LE 16 ","","","",""
"130","2003","Couple + C. GT 16 ","","","",""
"130","2003","Couple + C. LE and GT 16","2","","",""
"131","2003","1-pers.-HH","","","",""
"131","2003","(Married) couple without C. ","","","",""
"131","2003","Single parent ","","","",""
"131","2003","Couple + C. LE 16 ","","","",""
"131","2003","Couple + C. GT 16 ","","","",""
"131","2003","Couple + C. LE and GT 16","","","",""
"132","2003","1-pers.-HH","","","",""
"132","2003","(Married) couple without C. ","1","","",""
"132","2003","Single parent ","","","",""
"132","2003","Couple + C. LE 16 ","2","","",""
"132","2003","Couple + C. GT 16 ","","","",""
"132","2003","Couple + C. LE and GT 16","","","",""
"133","2003","1-pers.-HH","","","",""
"133","2003","(Married) couple without C. ","","","",""
"133","2003","Single parent ","","","",""
"133","2003","Couple + C. LE 16 ","","","",""
"133","2003","Couple + C. GT 16 ","","","",""
"133","2003","Couple + C. LE and GT 16","","","",""
"135","2003","1-pers.-HH","1","","",""
"135","2003","(Married) couple without C. ","","","",""
"135","2003","Single parent ","","","",""
"135","2003","Couple + C. LE 16 ","","","",""
"135","2003","Couple + C. GT 16 ","","","",""
"135","2003","Couple + C. LE and GT 16","","","",""
"138","2003","1-pers.-HH","","","",""
"138","2003","(Married) couple without C. ","","","",""
"138","2003","Single parent ","","","",""
"138","2003","Couple + C. LE 16 ","","","",""
"138","2003","Couple + C. GT 16 ","","","",""
"138","2003","Couple + C. LE and GT 16","","","",""
"139","2003","1-pers.-HH","","","",""
"139","2003","(Married) couple without C. ","1","","",""
"139","2003","Single parent ","","","",""
"139","2003","Couple + C. LE 16 ","","","",""
"139","2003","Couple + C. GT 16 ","","","",""
"139","2003","Couple + C. LE and GT 16","","","",""
"140","2003","1-pers.-HH","1","","",""
"140","2003","(Married) couple without C. ","3","","",""
"140","2003","Single parent ","1","","",""
"140","2003","Couple + C. LE 16 ","7","","",""
"140","2003","Couple + C. GT 16 ","3","","",""
"140","2003","Couple + C. LE and GT 16","7","","",""
"141","2003","1-pers.-HH","","","",""
"141","2003","(Married) couple without C. ","","","",""
"141","2003","Single parent ","","","",""
"141","2003","Couple + C. LE 16 ","","","",""
"141","2003","Couple + C. GT 16 ","","","",""
"141","2003","Couple + C. LE and GT 16","","","",""
"142","2003","1-pers.-HH","","","",""
"142","2003","(Married) couple without C. ","","","",""
"142","2003","Single parent ","","","",""
"142","2003","Couple + C. LE 16 ","","","",""
"142","2003","Couple + C. GT 16 ","","","",""
"142","2003","Couple + C. LE and GT 16","","","",""
"143","2003","1-pers.-HH","","","",""
"143","2003","(Married) couple without C. ","","","",""
"143","2003","Single parent ","","","",""
"143","2003","Couple + C. LE 16 ","","","",""
"143","2003","Couple + C. GT 16 ","","","",""
"143","2003","Couple + C. LE and GT 16","","","",""
"144","2003","1-pers.-HH","","","",""
"144","2003","(Married) couple without C. ","","","",""
"144","2003","Single parent ","","","",""
"144","2003","Couple + C. LE 16 ","","","",""
"144","2003","Couple + C. GT 16 ","","","",""
"144","2003","Couple + C. LE and GT 16","","","",""
"145","2003","1-pers.-HH","","","",""
"145","2003","(Married) couple without C. ","","","",""
"145","2003","Single parent ","","","",""
"145","2003","Couple + C. LE 16 ","","","",""
"145","2003","Couple + C. GT 16 ","","","",""
"145","2003","Couple + C. LE and GT 16","","","",""
"146","2003","1-pers.-HH","","","",""
"146","2003","(Married) couple without C. ","","","",""
"146","2003","Single parent ","","","",""
"146","2003","Couple + C. LE 16 ","","","",""
"146","2003","Couple + C. GT 16 ","","","",""
"146","2003","Couple + C. LE and GT 16","","","",""
"147","2003","1-pers.-HH","1","","",""
"147","2003","(Married) couple without C. ","","","",""
"147","2003","Single parent ","","","",""
"147","2003","Couple + C. LE 16 ","","","",""
"147","2003","Couple + C. GT 16 ","","","",""
"147","2003","Couple + C. LE and GT 16","","","",""
"148","2003","1-pers.-HH","","","",""
"148","2003","(Married) couple without C. ","1","","",""
"148","2003","Single parent ","","","",""
"148","2003","Couple + C. LE 16 ","","","",""
"148","2003","Couple + C. GT 16 ","","","",""
"148","2003","Couple + C. LE and GT 16","","","",""
"149","2003","1-pers.-HH","","","",""
"149","2003","(Married) couple without C. ","","","",""
"149","2003","Single parent ","","","",""
"149","2003","Couple + C. LE 16 ","","","",""
"149","2003","Couple + C. GT 16 ","","","",""
"149","2003","Couple + C. LE and GT 16","","","",""
"151","2003","1-pers.-HH","","","",""
"151","2003","(Married) couple without C. ","","","",""
"151","2003","Single parent ","","","",""
"151","2003","Couple + C. LE 16 ","","","",""
"151","2003","Couple + C. GT 16 ","","","",""
"151","2003","Couple + C. LE and GT 16","","","",""
"152","2003","1-pers.-HH","","","",""
"152","2003","(Married) couple without C. ","","","",""
"152","2003","Single parent ","","","",""
"152","2003","Couple + C. LE 16 ","","","",""
"152","2003","Couple + C. GT 16 ","","","",""
"152","2003","Couple + C. LE and GT 16","","","",""
"154","2003","1-pers.-HH","","","",""
"154","2003","(Married) couple without C. ","","","",""
"154","2003","Single parent ","","","",""
"154","2003","Couple + C. LE 16 ","","","",""
"154","2003","Couple + C. GT 16 ","","","",""
"154","2003","Couple + C. LE and GT 16","","","",""
"155","2003","1-pers.-HH","","","",""
"155","2003","(Married) couple without C. ","","","",""
"155","2003","Single parent ","","","",""
"155","2003","Couple + C. LE 16 ","","","",""
"155","2003","Couple + C. GT 16 ","","","",""
"155","2003","Couple + C. LE and GT 16","","","",""
"156","2003","1-pers.-HH","","","",""
"156","2003","(Married) couple without C. ","","","",""
"156","2003","Single parent ","","","",""
"156","2003","Couple + C. LE 16 ","","","",""
"156","2003","Couple + C. GT 16 ","","","",""
"156","2003","Couple + C. LE and GT 16","","","",""
"158","2003","1-pers.-HH","","","",""
"158","2003","(Married) couple without C. ","","","",""
"158","2003","Single parent ","","","",""
"158","2003","Couple + C. LE 16 ","","","",""
"158","2003","Couple + C. GT 16 ","","","",""
"158","2003","Couple + C. LE and GT 16","","","",""
"162","2003","1-pers.-HH","","","",""
"162","2003","(Married) couple without C. ","","","",""
"162","2003","Single parent ","","","",""
"162","2003","Couple + C. LE 16 ","","","",""
"162","2003","Couple + C. GT 16 ","","","",""
"162","2003","Couple + C. LE and GT 16","","","",""
"164","2003","1-pers.-HH","","","",""
"164","2003","(Married) couple without C. ","","","",""
"164","2003","Single parent ","","","",""
"164","2003","Couple + C. LE 16 ","","","",""
"164","2003","Couple + C. GT 16 ","","","",""
"164","2003","Couple + C. LE and GT 16","","","",""
"165","2003","1-pers.-HH","","","",""
"165","2003","(Married) couple without C. ","","","",""
"165","2003","Single parent ","","","",""
"165","2003","Couple + C. LE 16 ","","","",""
"165","2003","Couple + C. GT 16 ","","","",""
"165","2003","Couple + C. LE and GT 16","","","",""
"166","2003","1-pers.-HH","","","",""
"166","2003","(Married) couple without C. ","","","",""
"166","2003","Single parent ","","","",""
"166","2003","Couple + C. LE 16 ","","","",""
"166","2003","Couple + C. GT 16 ","","","",""
"166","2003","Couple + C. LE and GT 16","","","",""
"167","2003","1-pers.-HH","","","",""
"167","2003","(Married) couple without C. ","","","",""
"167","2003","Single parent ","","","",""
"167","2003","Couple + C. LE 16 ","","","",""
"167","2003","Couple + C. GT 16 ","","","",""
"167","2003","Couple + C. LE and GT 16","","","",""
"168","2003","1-pers.-HH","","","",""
"168","2003","(Married) couple without C. ","","","",""
"168","2003","Single parent ","","","",""
"168","2003","Couple + C. LE 16 ","","","",""
"168","2003","Couple + C. GT 16 ","","","",""
"168","2003","Couple + C. LE and GT 16","","","",""
"169","2003","1-pers.-HH","","","",""
"169","2003","(Married) couple without C. ","","","",""
"169","2003","Single parent ","","","",""
"169","2003","Couple + C. LE 16 ","","","",""
"169","2003","Couple + C. GT 16 ","","","",""
"169","2003","Couple + C. LE and GT 16","","","",""
"172","2003","1-pers.-HH","","","",""
"172","2003","(Married) couple without C. ","","","",""
"172","2003","Single parent ","","","",""
"172","2003","Couple + C. LE 16 ","","","",""
"172","2003","Couple + C. GT 16 ","","","",""
"172","2003","Couple + C. LE and GT 16","","","",""
"173","2003","1-pers.-HH","","","",""
"173","2003","(Married) couple without C. ","","","",""
"173","2003","Single parent ","","","",""
"173","2003","Couple + C. LE 16 ","","","",""
"173","2003","Couple + C. GT 16 ","","","",""
"173","2003","Couple + C. LE and GT 16","","","",""
"178","2003","1-pers.-HH","","","",""
"178","2003","(Married) couple without C. ","","","",""
"178","2003","Single parent ","","","",""
"178","2003","Couple + C. LE 16 ","","","",""
"178","2003","Couple + C. GT 16 ","","","",""
"178","2003","Couple + C. LE and GT 16","","","",""
"181","2003","1-pers.-HH","","","",""
"181","2003","(Married) couple without C. ","","","",""
"181","2003","Single parent ","","","",""
"181","2003","Couple + C. LE 16 ","","","",""
"181","2003","Couple + C. GT 16 ","","","",""
"181","2003","Couple + C. LE and GT 16","","","",""
"183","2003","1-pers.-HH","","","",""
"183","2003","(Married) couple without C. ","","","",""
"183","2003","Single parent ","","","",""
"183","2003","Couple + C. LE 16 ","","","",""
"183","2003","Couple + C. GT 16 ","","","",""
"183","2003","Couple + C. LE and GT 16","","","",""
"188","2003","1-pers.-HH","","","",""
"188","2003","(Married) couple without C. ","","","",""
"188","2003","Single parent ","","","",""
"188","2003","Couple + C. LE 16 ","","","",""
"188","2003","Couple + C. GT 16 ","","","",""
"188","2003","Couple + C. LE and GT 16","","","",""
"195","2003","1-pers.-HH","","","",""
"195","2003","(Married) couple without C. ","","","",""
"195","2003","Single parent ","","","",""
"195","2003","Couple + C. LE 16 ","","","",""
"195","2003","Couple + C. GT 16 ","","","",""
"195","2003","Couple + C. LE and GT 16","","","",""
"196","2003","1-pers.-HH","","","",""
"196","2003","(Married) couple without C. ","","","",""
"196","2003","Single parent ","","","",""
"196","2003","Couple + C. LE 16 ","","","",""
"196","2003","Couple + C. GT 16 ","","","",""
"196","2003","Couple + C. LE and GT 16","","","",""
"999","2003","1-pers.-HH","","","",""
"999","2003","(Married) couple without C. ","","","",""
"999","2003","Single parent ","","","",""
"999","2003","Couple + C. LE 16 ","","","",""
"999","2003","Couple + C. GT 16 ","","","",""
"999","2003","Couple + C. LE and GT 16","","","",""
"1","2004","1-pers.-HH","2830","0.965894151602625","0.959332283525985","0.972456019679265"
"1","2004","(Married) couple without C. ","6889","0.934822247082725","0.929157514367339","0.940486979798111"
"1","2004","Single parent ","1015","0.90767596758329","0.890553367168606","0.924798567997973"
"1","2004","Couple + C. LE 16 ","3645","0.878543610846005","0.86850679187096","0.888580429821049"
"1","2004","Couple + C. GT 16 ","3616","0.897391427296553","0.887899471110441","0.906883383482666"
"1","2004","Couple + C. LE and GT 16","1583","0.83438537119945","0.817193323270101","0.8515774191288"
"2","2004","1-pers.-HH","18","","",""
"2","2004","(Married) couple without C. ","84","0.010764962654428","0.00839674714855891","0.0131331781602972"
"2","2004","Single parent ","15","","",""
"2","2004","Couple + C. LE 16 ","178","0.0480096174493697","0.0414408384708257","0.0545783964279138"
"2","2004","Couple + C. GT 16 ","98","0.034879444031863","0.0291402817764186","0.0406186062873074"
"2","2004","Couple + C. LE and GT 16","89","0.0738819660880618","0.0617844191056075","0.085979513070516"
"3","2004","1-pers.-HH","6","","",""
"3","2004","(Married) couple without C. ","29","","",""
"3","2004","Single parent ","3","","",""
"3","2004","Couple + C. LE 16 ","11","","",""
"3","2004","Couple + C. GT 16 ","24","","",""
"3","2004","Couple + C. LE and GT 16","17","","",""
"4","2004","1-pers.-HH","10","","",""
"4","2004","(Married) couple without C. ","41","0.00378788729972033","0.00237814527935658","0.00519762932008408"
"4","2004","Single parent ","8","","",""
"4","2004","Couple + C. LE 16 ","30","0.00261136112792298","0.00104327496672134","0.00417944728912462"
"4","2004","Couple + C. GT 16 ","36","0.00461120684807911","0.00249198404268129","0.00673042965347694"
"4","2004","Couple + C. LE and GT 16","9","","",""
"5","2004","1-pers.-HH","23","","",""
"5","2004","(Married) couple without C. ","59","0.00707404226694366","0.00515069604397339","0.00899738848991393"
"5","2004","Single parent ","14","","",""
"5","2004","Couple + C. LE 16 ","67","0.0127366078860347","0.00929114439625863","0.0161820713758107"
"5","2004","Couple + C. GT 16 ","52","0.0113008742295014","0.00799443123732515","0.0146073172216776"
"5","2004","Couple + C. LE and GT 16","38","0.0188670884106081","0.0125747613350064","0.0251594154862098"
"6","2004","1-pers.-HH","9","","",""
"6","2004","(Married) couple without C. ","21","","",""
"6","2004","Single parent ","3","","",""
"6","2004","Couple + C. LE 16 ","10","","",""
"6","2004","Couple + C. GT 16 ","9","","",""
"6","2004","Couple + C. LE and GT 16","5","","",""
"10","2004","1-pers.-HH","9","","",""
"10","2004","(Married) couple without C. ","23","","",""
"10","2004","Single parent ","2","","",""
"10","2004","Couple + C. LE 16 ","9","","",""
"10","2004","Couple + C. GT 16 ","9","","",""
"10","2004","Couple + C. LE and GT 16","1","","",""
"11","2004","1-pers.-HH","2","","",""
"11","2004","(Married) couple without C. ","7","","",""
"11","2004","Single parent ","","","",""
"11","2004","Couple + C. LE 16 ","7","","",""
"11","2004","Couple + C. GT 16 ","2","","",""
"11","2004","Couple + C. LE and GT 16","2","","",""
"12","2004","1-pers.-HH","","","",""
"12","2004","(Married) couple without C. ","","","",""
"12","2004","Single parent ","","","",""
"12","2004","Couple + C. LE 16 ","","","",""
"12","2004","Couple + C. GT 16 ","","","",""
"12","2004","Couple + C. LE and GT 16","","","",""
"13","2004","1-pers.-HH","","","",""
"13","2004","(Married) couple without C. ","2","","",""
"13","2004","Single parent ","2","","",""
"13","2004","Couple + C. LE 16 ","","","",""
"13","2004","Couple + C. GT 16 ","3","","",""
"13","2004","Couple + C. LE and GT 16","","","",""
"14","2004","1-pers.-HH","1","","",""
"14","2004","(Married) couple without C. ","8","","",""
"14","2004","Single parent ","","","",""
"14","2004","Couple + C. LE 16 ","5","","",""
"14","2004","Couple + C. GT 16 ","1","","",""
"14","2004","Couple + C. LE and GT 16","4","","",""
"15","2004","1-pers.-HH","","","",""
"15","2004","(Married) couple without C. ","1","","",""
"15","2004","Single parent ","","","",""
"15","2004","Couple + C. LE 16 ","","","",""
"15","2004","Couple + C. GT 16 ","","","",""
"15","2004","Couple + C. LE and GT 16","","","",""
"16","2004","1-pers.-HH","","","",""
"16","2004","(Married) couple without C. ","","","",""
"16","2004","Single parent ","","","",""
"16","2004","Couple + C. LE 16 ","","","",""
"16","2004","Couple + C. GT 16 ","","","",""
"16","2004","Couple + C. LE and GT 16","","","",""
"17","2004","1-pers.-HH","","","",""
"17","2004","(Married) couple without C. ","2","","",""
"17","2004","Single parent ","","","",""
"17","2004","Couple + C. LE 16 ","2","","",""
"17","2004","Couple + C. GT 16 ","","","",""
"17","2004","Couple + C. LE and GT 16","","","",""
"18","2004","1-pers.-HH","3","","",""
"18","2004","(Married) couple without C. ","5","","",""
"18","2004","Single parent ","","","",""
"18","2004","Couple + C. LE 16 ","7","","",""
"18","2004","Couple + C. GT 16 ","5","","",""
"18","2004","Couple + C. LE and GT 16","2","","",""
"19","2004","1-pers.-HH","1","","",""
"19","2004","(Married) couple without C. ","2","","",""
"19","2004","Single parent ","","","",""
"19","2004","Couple + C. LE 16 ","3","","",""
"19","2004","Couple + C. GT 16 ","","","",""
"19","2004","Couple + C. LE and GT 16","","","",""
"20","2004","1-pers.-HH","","","",""
"20","2004","(Married) couple without C. ","","","",""
"20","2004","Single parent ","","","",""
"20","2004","Couple + C. LE 16 ","","","",""
"20","2004","Couple + C. GT 16 ","1","","",""
"20","2004","Couple + C. LE and GT 16","","","",""
"21","2004","1-pers.-HH","","","",""
"21","2004","(Married) couple without C. ","3","","",""
"21","2004","Single parent ","1","","",""
"21","2004","Couple + C. LE 16 ","","","",""
"21","2004","Couple + C. GT 16 ","","","",""
"21","2004","Couple + C. LE and GT 16","","","",""
"22","2004","1-pers.-HH","","","",""
"22","2004","(Married) couple without C. ","7","","",""
"22","2004","Single parent ","3","","",""
"22","2004","Couple + C. LE 16 ","6","","",""
"22","2004","Couple + C. GT 16 ","7","","",""
"22","2004","Couple + C. LE and GT 16","4","","",""
"23","2004","1-pers.-HH","","","",""
"23","2004","(Married) couple without C. ","","","",""
"23","2004","Single parent ","","","",""
"23","2004","Couple + C. LE 16 ","","","",""
"23","2004","Couple + C. GT 16 ","","","",""
"23","2004","Couple + C. LE and GT 16","","","",""
"24","2004","1-pers.-HH","","","",""
"24","2004","(Married) couple without C. ","2","","",""
"24","2004","Single parent ","1","","",""
"24","2004","Couple + C. LE 16 ","","","",""
"24","2004","Couple + C. GT 16 ","","","",""
"24","2004","Couple + C. LE and GT 16","3","","",""
"25","2004","1-pers.-HH","","","",""
"25","2004","(Married) couple without C. ","","","",""
"25","2004","Single parent ","","","",""
"25","2004","Couple + C. LE 16 ","1","","",""
"25","2004","Couple + C. GT 16 ","","","",""
"25","2004","Couple + C. LE and GT 16","","","",""
"26","2004","1-pers.-HH","","","",""
"26","2004","(Married) couple without C. ","3","","",""
"26","2004","Single parent ","5","","",""
"26","2004","Couple + C. LE 16 ","2","","",""
"26","2004","Couple + C. GT 16 ","","","",""
"26","2004","Couple + C. LE and GT 16","","","",""
"27","2004","1-pers.-HH","","","",""
"27","2004","(Married) couple without C. ","","","",""
"27","2004","Single parent ","","","",""
"27","2004","Couple + C. LE 16 ","","","",""
"27","2004","Couple + C. GT 16 ","1","","",""
"27","2004","Couple + C. LE and GT 16","","","",""
"28","2004","1-pers.-HH","1","","",""
"28","2004","(Married) couple without C. ","5","","",""
"28","2004","Single parent ","1","","",""
"28","2004","Couple + C. LE 16 ","3","","",""
"28","2004","Couple + C. GT 16 ","","","",""
"28","2004","Couple + C. LE and GT 16","3","","",""
"29","2004","1-pers.-HH","","","",""
"29","2004","(Married) couple without C. ","","","",""
"29","2004","Single parent ","","","",""
"29","2004","Couple + C. LE 16 ","","","",""
"29","2004","Couple + C. GT 16 ","1","","",""
"29","2004","Couple + C. LE and GT 16","","","",""
"30","2004","1-pers.-HH","","","",""
"30","2004","(Married) couple without C. ","","","",""
"30","2004","Single parent ","","","",""
"30","2004","Couple + C. LE 16 ","","","",""
"30","2004","Couple + C. GT 16 ","","","",""
"30","2004","Couple + C. LE and GT 16","","","",""
"31","2004","1-pers.-HH","","","",""
"31","2004","(Married) couple without C. ","","","",""
"31","2004","Single parent ","","","",""
"31","2004","Couple + C. LE 16 ","2","","",""
"31","2004","Couple + C. GT 16 ","","","",""
"31","2004","Couple + C. LE and GT 16","2","","",""
"32","2004","1-pers.-HH","1","","",""
"32","2004","(Married) couple without C. ","6","","",""
"32","2004","Single parent ","1","","",""
"32","2004","Couple + C. LE 16 ","4","","",""
"32","2004","Couple + C. GT 16 ","7","","",""
"32","2004","Couple + C. LE and GT 16","1","","",""
"34","2004","1-pers.-HH","","","",""
"34","2004","(Married) couple without C. ","","","",""
"34","2004","Single parent ","","","",""
"34","2004","Couple + C. LE 16 ","","","",""
"34","2004","Couple + C. GT 16 ","","","",""
"34","2004","Couple + C. LE and GT 16","","","",""
"35","2004","1-pers.-HH","","","",""
"35","2004","(Married) couple without C. ","","","",""
"35","2004","Single parent ","","","",""
"35","2004","Couple + C. LE 16 ","","","",""
"35","2004","Couple + C. GT 16 ","","","",""
"35","2004","Couple + C. LE and GT 16","","","",""
"36","2004","1-pers.-HH","","","",""
"36","2004","(Married) couple without C. ","","","",""
"36","2004","Single parent ","","","",""
"36","2004","Couple + C. LE 16 ","","","",""
"36","2004","Couple + C. GT 16 ","","","",""
"36","2004","Couple + C. LE and GT 16","","","",""
"37","2004","1-pers.-HH","","","",""
"37","2004","(Married) couple without C. ","","","",""
"37","2004","Single parent ","","","",""
"37","2004","Couple + C. LE 16 ","","","",""
"37","2004","Couple + C. GT 16 ","","","",""
"37","2004","Couple + C. LE and GT 16","","","",""
"38","2004","1-pers.-HH","","","",""
"38","2004","(Married) couple without C. ","2","","",""
"38","2004","Single parent ","","","",""
"38","2004","Couple + C. LE 16 ","","","",""
"38","2004","Couple + C. GT 16 ","","","",""
"38","2004","Couple + C. LE and GT 16","1","","",""
"39","2004","1-pers.-HH","","","",""
"39","2004","(Married) couple without C. ","","","",""
"39","2004","Single parent ","","","",""
"39","2004","Couple + C. LE 16 ","","","",""
"39","2004","Couple + C. GT 16 ","","","",""
"39","2004","Couple + C. LE and GT 16","","","",""
"40","2004","1-pers.-HH","","","",""
"40","2004","(Married) couple without C. ","","","",""
"40","2004","Single parent ","1","","",""
"40","2004","Couple + C. LE 16 ","","","",""
"40","2004","Couple + C. GT 16 ","","","",""
"40","2004","Couple + C. LE and GT 16","","","",""
"41","2004","1-pers.-HH","","","",""
"41","2004","(Married) couple without C. ","","","",""
"41","2004","Single parent ","","","",""
"41","2004","Couple + C. LE 16 ","","","",""
"41","2004","Couple + C. GT 16 ","","","",""
"41","2004","Couple + C. LE and GT 16","","","",""
"42","2004","1-pers.-HH","","","",""
"42","2004","(Married) couple without C. ","1","","",""
"42","2004","Single parent ","","","",""
"42","2004","Couple + C. LE 16 ","","","",""
"42","2004","Couple + C. GT 16 ","","","",""
"42","2004","Couple + C. LE and GT 16","","","",""
"43","2004","1-pers.-HH","","","",""
"43","2004","(Married) couple without C. ","","","",""
"43","2004","Single parent ","","","",""
"43","2004","Couple + C. LE 16 ","2","","",""
"43","2004","Couple + C. GT 16 ","","","",""
"43","2004","Couple + C. LE and GT 16","","","",""
"44","2004","1-pers.-HH","","","",""
"44","2004","(Married) couple without C. ","","","",""
"44","2004","Single parent ","","","",""
"44","2004","Couple + C. LE 16 ","1","","",""
"44","2004","Couple + C. GT 16 ","","","",""
"44","2004","Couple + C. LE and GT 16","","","",""
"45","2004","1-pers.-HH","","","",""
"45","2004","(Married) couple without C. ","","","",""
"45","2004","Single parent ","","","",""
"45","2004","Couple + C. LE 16 ","","","",""
"45","2004","Couple + C. GT 16 ","","","",""
"45","2004","Couple + C. LE and GT 16","","","",""
"46","2004","1-pers.-HH","","","",""
