"pgnation","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"95","2002","Not Working","Urban Area","","","",""
"95","2002","Not Working","Rural Area","","","",""
"96","2002","Full Time","Urban Area","","","",""
"96","2002","Full Time","Rural Area","","","",""
"96","2002","Part Time","Urban Area","","","",""
"96","2002","Part Time","Rural Area","","","",""
"96","2002","Not Working","Urban Area","","","",""
"96","2002","Not Working","Rural Area","","","",""
"97","2002","Full Time","Urban Area","","","",""
"97","2002","Full Time","Rural Area","","","",""
"97","2002","Part Time","Urban Area","","","",""
"97","2002","Part Time","Rural Area","","","",""
"97","2002","Not Working","Urban Area","","","",""
"97","2002","Not Working","Rural Area","","","",""
"98","2002","Full Time","Urban Area","","","",""
"98","2002","Full Time","Rural Area","","","",""
"98","2002","Part Time","Urban Area","1","","",""
"98","2002","Part Time","Rural Area","2","","",""
"98","2002","Not Working","Urban Area","1","","",""
"98","2002","Not Working","Rural Area","","","",""
"101","2002","Full Time","Urban Area","","","",""
"101","2002","Full Time","Rural Area","","","",""
"101","2002","Part Time","Urban Area","","","",""
"101","2002","Part Time","Rural Area","","","",""
"101","2002","Not Working","Urban Area","","","",""
"101","2002","Not Working","Rural Area","","","",""
"102","2002","Full Time","Urban Area","","","",""
"102","2002","Full Time","Rural Area","","","",""
"102","2002","Part Time","Urban Area","","","",""
"102","2002","Part Time","Rural Area","","","",""
"102","2002","Not Working","Urban Area","","","",""
"102","2002","Not Working","Rural Area","","","",""
"103","2002","Full Time","Urban Area","","","",""
"103","2002","Full Time","Rural Area","","","",""
"103","2002","Part Time","Urban Area","","","",""
"103","2002","Part Time","Rural Area","","","",""
"103","2002","Not Working","Urban Area","1","","",""
"103","2002","Not Working","Rural Area","","","",""
"105","2002","Full Time","Urban Area","","","",""
"105","2002","Full Time","Rural Area","","","",""
"105","2002","Part Time","Urban Area","","","",""
"105","2002","Part Time","Rural Area","","","",""
"105","2002","Not Working","Urban Area","","","",""
"105","2002","Not Working","Rural Area","","","",""
"108","2002","Full Time","Urban Area","","","",""
"108","2002","Full Time","Rural Area","","","",""
"108","2002","Part Time","Urban Area","","","",""
"108","2002","Part Time","Rural Area","","","",""
"108","2002","Not Working","Urban Area","","","",""
"108","2002","Not Working","Rural Area","","","",""
"110","2002","Full Time","Urban Area","","","",""
"110","2002","Full Time","Rural Area","","","",""
"110","2002","Part Time","Urban Area","","","",""
"110","2002","Part Time","Rural Area","","","",""
"110","2002","Not Working","Urban Area","","","",""
"110","2002","Not Working","Rural Area","","","",""
"111","2002","Full Time","Urban Area","","","",""
"111","2002","Full Time","Rural Area","","","",""
"111","2002","Part Time","Urban Area","","","",""
"111","2002","Part Time","Rural Area","","","",""
"111","2002","Not Working","Urban Area","","","",""
"111","2002","Not Working","Rural Area","","","",""
"113","2002","Full Time","Urban Area","","","",""
"113","2002","Full Time","Rural Area","","","",""
"113","2002","Part Time","Urban Area","","","",""
"113","2002","Part Time","Rural Area","","","",""
"113","2002","Not Working","Urban Area","","","",""
"113","2002","Not Working","Rural Area","","","",""
"116","2002","Full Time","Urban Area","1","","",""
"116","2002","Full Time","Rural Area","","","",""
"116","2002","Part Time","Urban Area","2","","",""
"116","2002","Part Time","Rural Area","","","",""
"116","2002","Not Working","Urban Area","2","","",""
"116","2002","Not Working","Rural Area","","","",""
"117","2002","Full Time","Urban Area","6","","",""
"117","2002","Full Time","Rural Area","","","",""
"117","2002","Part Time","Urban Area","2","","",""
"117","2002","Part Time","Rural Area","","","",""
"117","2002","Not Working","Urban Area","1","","",""
"117","2002","Not Working","Rural Area","1","","",""
"118","2002","Full Time","Urban Area","8","","",""
"118","2002","Full Time","Rural Area","1","","",""
"118","2002","Part Time","Urban Area","7","","",""
"118","2002","Part Time","Rural Area","","","",""
"118","2002","Not Working","Urban Area","9","","",""
"118","2002","Not Working","Rural Area","1","","",""
"119","2002","Full Time","Urban Area","45","0.00646664631600466","0.00450411037317769","0.00842918225883163"
"119","2002","Full Time","Rural Area","4","","",""
"119","2002","Part Time","Urban Area","17","","",""
"119","2002","Part Time","Rural Area","4","","",""
"119","2002","Not Working","Urban Area","33","0.00476305108614358","0.00294097864098378","0.00658512353130338"
"119","2002","Not Working","Rural Area","5","","",""
"120","2002","Full Time","Urban Area","19","","",""
"120","2002","Full Time","Rural Area","2","","",""
"120","2002","Part Time","Urban Area","17","","",""
"120","2002","Part Time","Rural Area","2","","",""
"120","2002","Not Working","Urban Area","19","","",""
"120","2002","Not Working","Rural Area","3","","",""
"121","2002","Full Time","Urban Area","6","","",""
"121","2002","Full Time","Rural Area","3","","",""
"121","2002","Part Time","Urban Area","6","","",""
"121","2002","Part Time","Rural Area","2","","",""
"121","2002","Not Working","Urban Area","6","","",""
"121","2002","Not Working","Rural Area","","","",""
"122","2002","Full Time","Urban Area","4","","",""
"122","2002","Full Time","Rural Area","","","",""
"122","2002","Part Time","Urban Area","","","",""
"122","2002","Part Time","Rural Area","","","",""
"122","2002","Not Working","Urban Area","4","","",""
"122","2002","Not Working","Rural Area","","","",""
"123","2002","Full Time","Urban Area","","","",""
"123","2002","Full Time","Rural Area","","","",""
"123","2002","Part Time","Urban Area","","","",""
"123","2002","Part Time","Rural Area","1","","",""
"123","2002","Not Working","Urban Area","","","",""
"123","2002","Not Working","Rural Area","","","",""
"124","2002","Full Time","Urban Area","","","",""
"124","2002","Full Time","Rural Area","","","",""
"124","2002","Part Time","Urban Area","","","",""
"124","2002","Part Time","Rural Area","","","",""
"124","2002","Not Working","Urban Area","","","",""
"124","2002","Not Working","Rural Area","","","",""
"125","2002","Full Time","Urban Area","","","",""
"125","2002","Full Time","Rural Area","","","",""
"125","2002","Part Time","Urban Area","","","",""
"125","2002","Part Time","Rural Area","","","",""
"125","2002","Not Working","Urban Area","","","",""
"125","2002","Not Working","Rural Area","","","",""
"127","2002","Full Time","Urban Area","","","",""
"127","2002","Full Time","Rural Area","","","",""
"127","2002","Part Time","Urban Area","","","",""
"127","2002","Part Time","Rural Area","","","",""
"127","2002","Not Working","Urban Area","","","",""
"127","2002","Not Working","Rural Area","","","",""
"128","2002","Full Time","Urban Area","","","",""
"128","2002","Full Time","Rural Area","","","",""
"128","2002","Part Time","Urban Area","","","",""
"128","2002","Part Time","Rural Area","","","",""
"128","2002","Not Working","Urban Area","","","",""
"128","2002","Not Working","Rural Area","","","",""
"129","2002","Full Time","Urban Area","","","",""
"129","2002","Full Time","Rural Area","","","",""
"129","2002","Part Time","Urban Area","","","",""
"129","2002","Part Time","Rural Area","","","",""
"129","2002","Not Working","Urban Area","","","",""
"129","2002","Not Working","Rural Area","","","",""
"130","2002","Full Time","Urban Area","","","",""
"130","2002","Full Time","Rural Area","","","",""
"130","2002","Part Time","Urban Area","","","",""
"130","2002","Part Time","Rural Area","1","","",""
"130","2002","Not Working","Urban Area","","","",""
"130","2002","Not Working","Rural Area","","","",""
"131","2002","Full Time","Urban Area","","","",""
"131","2002","Full Time","Rural Area","","","",""
"131","2002","Part Time","Urban Area","","","",""
"131","2002","Part Time","Rural Area","","","",""
"131","2002","Not Working","Urban Area","","","",""
"131","2002","Not Working","Rural Area","","","",""
"132","2002","Full Time","Urban Area","","","",""
"132","2002","Full Time","Rural Area","","","",""
"132","2002","Part Time","Urban Area","","","",""
"132","2002","Part Time","Rural Area","","","",""
"132","2002","Not Working","Urban Area","1","","",""
"132","2002","Not Working","Rural Area","1","","",""
"133","2002","Full Time","Urban Area","","","",""
"133","2002","Full Time","Rural Area","","","",""
"133","2002","Part Time","Urban Area","","","",""
"133","2002","Part Time","Rural Area","","","",""
"133","2002","Not Working","Urban Area","","","",""
"133","2002","Not Working","Rural Area","","","",""
"135","2002","Full Time","Urban Area","","","",""
"135","2002","Full Time","Rural Area","","","",""
"135","2002","Part Time","Urban Area","","","",""
"135","2002","Part Time","Rural Area","","","",""
"135","2002","Not Working","Urban Area","","","",""
"135","2002","Not Working","Rural Area","","","",""
"138","2002","Full Time","Urban Area","","","",""
"138","2002","Full Time","Rural Area","","","",""
"138","2002","Part Time","Urban Area","","","",""
"138","2002","Part Time","Rural Area","","","",""
"138","2002","Not Working","Urban Area","1","","",""
"138","2002","Not Working","Rural Area","","","",""
"139","2002","Full Time","Urban Area","","","",""
"139","2002","Full Time","Rural Area","","","",""
"139","2002","Part Time","Urban Area","1","","",""
"139","2002","Part Time","Rural Area","","","",""
"139","2002","Not Working","Urban Area","","","",""
"139","2002","Not Working","Rural Area","","","",""
"140","2002","Full Time","Urban Area","5","","",""
"140","2002","Full Time","Rural Area","1","","",""
"140","2002","Part Time","Urban Area","2","","",""
"140","2002","Part Time","Rural Area","","","",""
"140","2002","Not Working","Urban Area","8","","",""
"140","2002","Not Working","Rural Area","3","","",""
"141","2002","Full Time","Urban Area","","","",""
"141","2002","Full Time","Rural Area","","","",""
"141","2002","Part Time","Urban Area","","","",""
"141","2002","Part Time","Rural Area","","","",""
"141","2002","Not Working","Urban Area","","","",""
"141","2002","Not Working","Rural Area","","","",""
"142","2002","Full Time","Urban Area","","","",""
"142","2002","Full Time","Rural Area","","","",""
"142","2002","Part Time","Urban Area","","","",""
"142","2002","Part Time","Rural Area","","","",""
"142","2002","Not Working","Urban Area","","","",""
"142","2002","Not Working","Rural Area","","","",""
"143","2002","Full Time","Urban Area","","","",""
"143","2002","Full Time","Rural Area","","","",""
"143","2002","Part Time","Urban Area","","","",""
"143","2002","Part Time","Rural Area","","","",""
"143","2002","Not Working","Urban Area","","","",""
"143","2002","Not Working","Rural Area","","","",""
"144","2002","Full Time","Urban Area","","","",""
"144","2002","Full Time","Rural Area","","","",""
"144","2002","Part Time","Urban Area","","","",""
"144","2002","Part Time","Rural Area","","","",""
"144","2002","Not Working","Urban Area","","","",""
"144","2002","Not Working","Rural Area","","","",""
"145","2002","Full Time","Urban Area","","","",""
"145","2002","Full Time","Rural Area","","","",""
"145","2002","Part Time","Urban Area","","","",""
"145","2002","Part Time","Rural Area","","","",""
"145","2002","Not Working","Urban Area","","","",""
"145","2002","Not Working","Rural Area","","","",""
"146","2002","Full Time","Urban Area","","","",""
"146","2002","Full Time","Rural Area","","","",""
"146","2002","Part Time","Urban Area","","","",""
"146","2002","Part Time","Rural Area","","","",""
"146","2002","Not Working","Urban Area","","","",""
"146","2002","Not Working","Rural Area","","","",""
"147","2002","Full Time","Urban Area","","","",""
"147","2002","Full Time","Rural Area","","","",""
"147","2002","Part Time","Urban Area","","","",""
"147","2002","Part Time","Rural Area","","","",""
"147","2002","Not Working","Urban Area","1","","",""
"147","2002","Not Working","Rural Area","","","",""
"148","2002","Full Time","Urban Area","1","","",""
"148","2002","Full Time","Rural Area","","","",""
"148","2002","Part Time","Urban Area","","","",""
"148","2002","Part Time","Rural Area","","","",""
"148","2002","Not Working","Urban Area","","","",""
"148","2002","Not Working","Rural Area","","","",""
"149","2002","Full Time","Urban Area","","","",""
"149","2002","Full Time","Rural Area","","","",""
"149","2002","Part Time","Urban Area","","","",""
"149","2002","Part Time","Rural Area","","","",""
"149","2002","Not Working","Urban Area","","","",""
"149","2002","Not Working","Rural Area","","","",""
"151","2002","Full Time","Urban Area","","","",""
"151","2002","Full Time","Rural Area","","","",""
"151","2002","Part Time","Urban Area","","","",""
"151","2002","Part Time","Rural Area","","","",""
"151","2002","Not Working","Urban Area","","","",""
"151","2002","Not Working","Rural Area","","","",""
"152","2002","Full Time","Urban Area","","","",""
"152","2002","Full Time","Rural Area","","","",""
"152","2002","Part Time","Urban Area","","","",""
"152","2002","Part Time","Rural Area","","","",""
"152","2002","Not Working","Urban Area","","","",""
"152","2002","Not Working","Rural Area","","","",""
"154","2002","Full Time","Urban Area","","","",""
"154","2002","Full Time","Rural Area","","","",""
"154","2002","Part Time","Urban Area","","","",""
"154","2002","Part Time","Rural Area","","","",""
"154","2002","Not Working","Urban Area","","","",""
