"pgnation","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"146","2015","Not Employed","Urban Area","12","","",""
"146","2015","Not Employed","Rural Area","7","","",""
"146","2015","Employed","Urban Area","4","","",""
"146","2015","Employed","Rural Area","","","",""
"147","2015","Not Employed","Urban Area","","","",""
"147","2015","Not Employed","Rural Area","","","",""
"147","2015","Employed","Urban Area","","","",""
"147","2015","Employed","Rural Area","","","",""
"148","2015","Not Employed","Urban Area","7","","",""
"148","2015","Not Employed","Rural Area","8","","",""
"148","2015","Employed","Urban Area","4","","",""
"148","2015","Employed","Rural Area","","","",""
"149","2015","Not Employed","Urban Area","1","","",""
"149","2015","Not Employed","Rural Area","","","",""
"149","2015","Employed","Urban Area","2","","",""
"149","2015","Employed","Rural Area","1","","",""
"151","2015","Not Employed","Urban Area","","","",""
"151","2015","Not Employed","Rural Area","","","",""
"151","2015","Employed","Urban Area","","","",""
"151","2015","Employed","Rural Area","","","",""
"152","2015","Not Employed","Urban Area","","","",""
"152","2015","Not Employed","Rural Area","1","","",""
"152","2015","Employed","Urban Area","","","",""
"152","2015","Employed","Rural Area","","","",""
"154","2015","Not Employed","Urban Area","1","","",""
"154","2015","Not Employed","Rural Area","","","",""
"154","2015","Employed","Urban Area","1","","",""
"154","2015","Employed","Rural Area","1","","",""
"155","2015","Not Employed","Urban Area","1","","",""
"155","2015","Not Employed","Rural Area","","","",""
"155","2015","Employed","Urban Area","","","",""
"155","2015","Employed","Rural Area","","","",""
"156","2015","Not Employed","Urban Area","","","",""
"156","2015","Not Employed","Rural Area","1","","",""
"156","2015","Employed","Urban Area","","","",""
"156","2015","Employed","Rural Area","","","",""
"158","2015","Not Employed","Urban Area","","","",""
"158","2015","Not Employed","Rural Area","","","",""
"158","2015","Employed","Urban Area","","","",""
"158","2015","Employed","Rural Area","","","",""
"162","2015","Not Employed","Urban Area","","","",""
"162","2015","Not Employed","Rural Area","","","",""
"162","2015","Employed","Urban Area","","","",""
"162","2015","Employed","Rural Area","","","",""
"164","2015","Not Employed","Urban Area","","","",""
"164","2015","Not Employed","Rural Area","","","",""
"164","2015","Employed","Urban Area","","","",""
"164","2015","Employed","Rural Area","","","",""
"165","2015","Not Employed","Urban Area","73","0.00412622680909931","0.00264657627760918","0.00560587734058944"
"165","2015","Not Employed","Rural Area","7","","",""
"165","2015","Employed","Urban Area","46","0.0028321153158154","0.00183543359064019","0.00382879704099061"
"165","2015","Employed","Rural Area","3","","",""
"166","2015","Not Employed","Urban Area","2","","",""
"166","2015","Not Employed","Rural Area","","","",""
"166","2015","Employed","Urban Area","","","",""
"166","2015","Employed","Rural Area","","","",""
"167","2015","Not Employed","Urban Area","","","",""
"167","2015","Not Employed","Rural Area","","","",""
"167","2015","Employed","Urban Area","","","",""
"167","2015","Employed","Rural Area","","","",""
"168","2015","Not Employed","Urban Area","2","","",""
"168","2015","Not Employed","Rural Area","1","","",""
"168","2015","Employed","Urban Area","3","","",""
"168","2015","Employed","Rural Area","","","",""
"169","2015","Not Employed","Urban Area","","","",""
"169","2015","Not Employed","Rural Area","","","",""
"169","2015","Employed","Urban Area","","","",""
"169","2015","Employed","Rural Area","","","",""
"172","2015","Not Employed","Urban Area","","","",""
"172","2015","Not Employed","Rural Area","","","",""
"172","2015","Employed","Urban Area","","","",""
"172","2015","Employed","Rural Area","","","",""
"173","2015","Not Employed","Urban Area","","","",""
"173","2015","Not Employed","Rural Area","","","",""
"173","2015","Employed","Urban Area","","","",""
"173","2015","Employed","Rural Area","1","","",""
"178","2015","Not Employed","Urban Area","","","",""
"178","2015","Not Employed","Rural Area","","","",""
"178","2015","Employed","Urban Area","","","",""
"178","2015","Employed","Rural Area","","","",""
"181","2015","Not Employed","Urban Area","","","",""
"181","2015","Not Employed","Rural Area","","","",""
"181","2015","Employed","Urban Area","","","",""
"181","2015","Employed","Rural Area","","","",""
"183","2015","Not Employed","Urban Area","","","",""
"183","2015","Not Employed","Rural Area","2","","",""
"183","2015","Employed","Urban Area","","","",""
"183","2015","Employed","Rural Area","","","",""
"188","2015","Not Employed","Urban Area","","","",""
"188","2015","Not Employed","Rural Area","","","",""
"188","2015","Employed","Urban Area","","","",""
"188","2015","Employed","Rural Area","","","",""
"195","2015","Not Employed","Urban Area","","","",""
"195","2015","Not Employed","Rural Area","","","",""
"195","2015","Employed","Urban Area","","","",""
"195","2015","Employed","Rural Area","","","",""
"196","2015","Not Employed","Urban Area","","","",""
"196","2015","Not Employed","Rural Area","","","",""
"196","2015","Employed","Urban Area","","","",""
"196","2015","Employed","Rural Area","","","",""
"999","2015","Not Employed","Urban Area","","","",""
"999","2015","Not Employed","Rural Area","","","",""
"999","2015","Employed","Urban Area","","","",""
"999","2015","Employed","Rural Area","","","",""
"1","2016","Not Employed","Urban Area","4915","0.857330445357673","0.850012918846936","0.864647971868409"
"1","2016","Not Employed","Rural Area","2812","0.921352776075721","0.913451740305036","0.929253811846406"
"1","2016","Employed","Urban Area","8951","0.874080907067958","0.867770334103214","0.880391480032702"
"1","2016","Employed","Rural Area","5084","0.93181486205037","0.925182772115712","0.938446951985027"
"2","2016","Not Employed","Urban Area","121","0.0295199875946264","0.0259785800236271","0.0330613951656256"
"2","2016","Not Employed","Rural Area","37","0.00587207616421284","0.00362950449556025","0.00811464783286542"
"2","2016","Employed","Urban Area","203","0.0228230306644293","0.0199823628502292","0.0256636984786294"
"2","2016","Employed","Rural Area","47","0.00626494777544254","0.0041889123469507","0.00834098320393438"
"3","2016","Not Employed","Urban Area","2","","",""
"3","2016","Not Employed","Rural Area","4","","",""
"3","2016","Employed","Urban Area","1","","",""
"3","2016","Employed","Rural Area","","","",""
"4","2016","Not Employed","Urban Area","47","0.00441766332595945","0.00303007886624333","0.00580524778567556"
"4","2016","Not Employed","Rural Area","5","","",""
"4","2016","Employed","Urban Area","123","0.00496003406289747","0.00362371619884551","0.00629635192694944"
"4","2016","Employed","Rural Area","9","","",""
"5","2016","Not Employed","Urban Area","55","0.0108264356577456","0.00866120818568753","0.0129916631298037"
"5","2016","Not Employed","Rural Area","14","","",""
"5","2016","Employed","Urban Area","169","0.0146185896552568","0.0123356096779064","0.0169015696326071"
"5","2016","Employed","Rural Area","21","","",""
"6","2016","Not Employed","Urban Area","15","","",""
"6","2016","Not Employed","Rural Area","6","","",""
"6","2016","Employed","Urban Area","62","0.00371119619193577","0.00255456003562054","0.00486783234825101"
"6","2016","Employed","Rural Area","7","","",""
"10","2016","Not Employed","Urban Area","15","","",""
"10","2016","Not Employed","Rural Area","3","","",""
"10","2016","Employed","Urban Area","34","0.00430437632241373","0.00305910037896202","0.00554965226586545"
"10","2016","Employed","Rural Area","12","","",""
"11","2016","Not Employed","Urban Area","11","","",""
"11","2016","Not Employed","Rural Area","2","","",""
"11","2016","Employed","Urban Area","22","","",""
"11","2016","Employed","Rural Area","1","","",""
"12","2016","Not Employed","Urban Area","","","",""
"12","2016","Not Employed","Rural Area","","","",""
"12","2016","Employed","Urban Area","","","",""
"12","2016","Employed","Rural Area","","","",""
"13","2016","Not Employed","Urban Area","2","","",""
"13","2016","Not Employed","Rural Area","2","","",""
"13","2016","Employed","Urban Area","2","","",""
"13","2016","Employed","Rural Area","5","","",""
"14","2016","Not Employed","Urban Area","6","","",""
"14","2016","Not Employed","Rural Area","4","","",""
"14","2016","Employed","Urban Area","14","","",""
"14","2016","Employed","Rural Area","4","","",""
"15","2016","Not Employed","Urban Area","1","","",""
"15","2016","Not Employed","Rural Area","","","",""
"15","2016","Employed","Urban Area","5","","",""
"15","2016","Employed","Rural Area","1","","",""
"16","2016","Not Employed","Urban Area","","","",""
"16","2016","Not Employed","Rural Area","","","",""
"16","2016","Employed","Urban Area","4","","",""
"16","2016","Employed","Rural Area","","","",""
"17","2016","Not Employed","Urban Area","2","","",""
"17","2016","Not Employed","Rural Area","","","",""
"17","2016","Employed","Urban Area","5","","",""
"17","2016","Employed","Rural Area","1","","",""
"18","2016","Not Employed","Urban Area","8","","",""
"18","2016","Not Employed","Rural Area","2","","",""
"18","2016","Employed","Urban Area","19","","",""
"18","2016","Employed","Rural Area","6","","",""
"19","2016","Not Employed","Urban Area","5","","",""
"19","2016","Not Employed","Rural Area","1","","",""
"19","2016","Employed","Urban Area","9","","",""
"19","2016","Employed","Rural Area","","","",""
"20","2016","Not Employed","Urban Area","","","",""
"20","2016","Not Employed","Rural Area","","","",""
"20","2016","Employed","Urban Area","1","","",""
"20","2016","Employed","Rural Area","","","",""
"21","2016","Not Employed","Urban Area","27","","",""
"21","2016","Not Employed","Rural Area","20","","",""
"21","2016","Employed","Urban Area","118","0.00338010779872864","0.00227608705505304","0.00448412854240424"
"21","2016","Employed","Rural Area","66","0.00444018255206466","0.00269084015726992","0.00618952494685939"
"22","2016","Not Employed","Urban Area","56","0.00541571464394638","0.00388013194094981","0.00695129734694295"
"22","2016","Not Employed","Rural Area","12","","",""
"22","2016","Employed","Urban Area","138","0.0088875999216157","0.007102342342732","0.0106728575004994"
"22","2016","Employed","Rural Area","62","0.00672433598211845","0.00457402967586399","0.00887464228837292"
"23","2016","Not Employed","Urban Area","","","",""
"23","2016","Not Employed","Rural Area","","","",""
"23","2016","Employed","Urban Area","1","","",""
"23","2016","Employed","Rural Area","","","",""
"24","2016","Not Employed","Urban Area","53","0.00149949150350288","0.000689891170219428","0.00230909183678634"
"24","2016","Not Employed","Rural Area","16","","",""
"24","2016","Employed","Urban Area","5","","",""
"24","2016","Employed","Rural Area","","","",""
"25","2016","Not Employed","Urban Area","2","","",""
"25","2016","Not Employed","Rural Area","","","",""
"25","2016","Employed","Urban Area","1","","",""
"25","2016","Employed","Rural Area","","","",""
"26","2016","Not Employed","Urban Area","11","","",""
"26","2016","Not Employed","Rural Area","4","","",""
"26","2016","Employed","Urban Area","37","0.00250790189258466","0.00155651495146645","0.00345928883370288"
"26","2016","Employed","Rural Area","17","","",""
"27","2016","Not Employed","Urban Area","","","",""
"27","2016","Not Employed","Rural Area","","","",""
"27","2016","Employed","Urban Area","","","",""
"27","2016","Employed","Rural Area","","","",""
"28","2016","Not Employed","Urban Area","6","","",""
"28","2016","Not Employed","Rural Area","","","",""
"28","2016","Employed","Urban Area","33","0.00207293515993933","0.00120778908471101","0.00293808123516765"
"28","2016","Employed","Rural Area","1","","",""
"29","2016","Not Employed","Urban Area","37","0.00165643244685729","0.000805585577942908","0.00250727931577167"
"29","2016","Not Employed","Rural Area","3","","",""
"29","2016","Employed","Urban Area","56","0.00199472195634017","0.00114602081654845","0.00284342309613189"
"29","2016","Employed","Rural Area","11","","",""
"30","2016","Not Employed","Urban Area","1582","0.0115479154288881","0.00931252114222163","0.0137833097155545"
"30","2016","Not Employed","Rural Area","630","0.00935558175300938","0.00652989736351573","0.012181266142503"
"30","2016","Employed","Urban Area","7","","",""
"30","2016","Employed","Rural Area","3","","",""
"31","2016","Not Employed","Urban Area","3","","",""
"31","2016","Not Employed","Rural Area","3","","",""
"31","2016","Employed","Urban Area","18","","",""
"31","2016","Employed","Rural Area","1","","",""
"32","2016","Not Employed","Urban Area","82","0.00240261026545148","0.00137827094326444","0.00342694958763851"
"32","2016","Not Employed","Rural Area","66","0.00431083942963227","0.00238787094028772","0.00623380791897681"
"32","2016","Employed","Urban Area","79","0.00352219056993745","0.0023952852652344","0.0046490958746405"
"32","2016","Employed","Rural Area","30","0.0018001272177421","0.000684803127095806","0.0029154513083884"
"34","2016","Not Employed","Urban Area","1","","",""
"34","2016","Not Employed","Rural Area","","","",""
"34","2016","Employed","Urban Area","3","","",""
"34","2016","Employed","Rural Area","1","","",""
"35","2016","Not Employed","Urban Area","1","","",""
"35","2016","Not Employed","Rural Area","","","",""
"35","2016","Employed","Urban Area","1","","",""
"35","2016","Employed","Rural Area","","","",""
"37","2016","Not Employed","Urban Area","","","",""
"37","2016","Not Employed","Rural Area","","","",""
"37","2016","Employed","Urban Area","","","",""
"37","2016","Employed","Rural Area","","","",""
"38","2016","Not Employed","Urban Area","1","","",""
"38","2016","Not Employed","Rural Area","1","","",""
"38","2016","Employed","Urban Area","3","","",""
"38","2016","Employed","Rural Area","1","","",""
"39","2016","Not Employed","Urban Area","","","",""
"39","2016","Not Employed","Rural Area","","","",""
"39","2016","Employed","Urban Area","1","","",""
"39","2016","Employed","Rural Area","","","",""
"40","2016","Not Employed","Urban Area","3","","",""
"40","2016","Not Employed","Rural Area","","","",""
"40","2016","Employed","Urban Area","4","","",""
"40","2016","Employed","Rural Area","","","",""
"41","2016","Not Employed","Urban Area","","","",""
"41","2016","Not Employed","Rural Area","","","",""
"41","2016","Employed","Urban Area","","","",""
"41","2016","Employed","Rural Area","","","",""
"42","2016","Not Employed","Urban Area","10","","",""
"42","2016","Not Employed","Rural Area","3","","",""
"42","2016","Employed","Urban Area","13","","",""
"42","2016","Employed","Rural Area","2","","",""
"43","2016","Not Employed","Urban Area","345","0.00295183194061255","0.00181674686820911","0.00408691701301598"
"43","2016","Not Employed","Rural Area","243","0.00517114251792353","0.00306592587001806","0.007276359165829"
"43","2016","Employed","Urban Area","4","","",""
"43","2016","Employed","Rural Area","3","","",""
"44","2016","Not Employed","Urban Area","1","","",""
"44","2016","Not Employed","Rural Area","1","","",""
"44","2016","Employed","Urban Area","10","","",""
"44","2016","Employed","Rural Area","5","","",""
"45","2016","Not Employed","Urban Area","","","",""
"45","2016","Not Employed","Rural Area","","","",""
"45","2016","Employed","Urban Area","1","","",""
"45","2016","Employed","Rural Area","","","",""
"46","2016","Not Employed","Urban Area","","","",""
"46","2016","Not Employed","Rural Area","1","","",""
"46","2016","Employed","Urban Area","","","",""
"46","2016","Employed","Rural Area","","","",""
"47","2016","Not Employed","Urban Area","9","","",""
"47","2016","Not Employed","Rural Area","7","","",""
"47","2016","Employed","Urban Area","1","","",""
"47","2016","Employed","Rural Area","","","",""
"48","2016","Not Employed","Urban Area","","","",""
"48","2016","Not Employed","Rural Area","","","",""
"48","2016","Employed","Urban Area","3","","",""
"48","2016","Employed","Rural Area","1","","",""
"49","2016","Not Employed","Urban Area","8","","",""
"49","2016","Not Employed","Rural Area","2","","",""
"49","2016","Employed","Urban Area","6","","",""
"49","2016","Employed","Rural Area","","","",""
"50","2016","Not Employed","Urban Area","8","","",""
"50","2016","Not Employed","Rural Area","1","","",""
"50","2016","Employed","Urban Area","","","",""
"50","2016","Employed","Rural Area","","","",""
"51","2016","Not Employed","Urban Area","","","",""
"51","2016","Not Employed","Rural Area","","","",""
"51","2016","Employed","Urban Area","","","",""
"51","2016","Employed","Rural Area","1","","",""
"52","2016","Not Employed","Urban Area","6","","",""
"52","2016","Not Employed","Rural Area","4","","",""
"52","2016","Employed","Urban Area","2","","",""
"52","2016","Employed","Rural Area","1","","",""
"53","2016","Not Employed","Urban Area","","","",""
"53","2016","Not Employed","Rural Area","","","",""
"53","2016","Employed","Urban Area","","","",""
"53","2016","Employed","Rural Area","","","",""
"54","2016","Not Employed","Urban Area","25","","",""
"54","2016","Not Employed","Rural Area","15","","",""
"54","2016","Employed","Urban Area","5","","",""
"54","2016","Employed","Rural Area","1","","",""
"55","2016","Not Employed","Urban Area","1","","",""
"55","2016","Not Employed","Rural Area","","","",""
"55","2016","Employed","Urban Area","3","","",""
"55","2016","Employed","Rural Area","","","",""
"56","2016","Not Employed","Urban Area","","","",""
"56","2016","Not Employed","Rural Area","","","",""
"56","2016","Employed","Urban Area","2","","",""
"56","2016","Employed","Rural Area","1","","",""
"59","2016","Not Employed","Urban Area","1","","",""
"59","2016","Not Employed","Rural Area","","","",""
"59","2016","Employed","Urban Area","1","","",""
"59","2016","Employed","Rural Area","","","",""
"60","2016","Not Employed","Urban Area","452","0.00433347585036036","0.00295911849316906","0.00570783320755165"
"60","2016","Not Employed","Rural Area","158","0.00244652623751043","0.000996511600054319","0.00389654087496654"
"60","2016","Employed","Urban Area","15","","",""
"60","2016","Employed","Rural Area","2","","",""
"61","2016","Not Employed","Urban Area","5","","",""
"61","2016","Not Employed","Rural Area","","","",""
"61","2016","Employed","Urban Area","7","","",""
"61","2016","Employed","Rural Area","1","","",""
"64","2016","Not Employed","Urban Area","","","",""
"64","2016","Not Employed","Rural Area","1","","",""
"64","2016","Employed","Urban Area","3","","",""
"64","2016","Employed","Rural Area","","","",""
"65","2016","Not Employed","Urban Area","13","","",""
"65","2016","Not Employed","Rural Area","","","",""
"65","2016","Employed","Urban Area","2","","",""
"65","2016","Employed","Rural Area","2","","",""
"66","2016","Not Employed","Urban Area","1","","",""
"66","2016","Not Employed","Rural Area","","","",""
"66","2016","Employed","Urban Area","2","","",""
"66","2016","Employed","Rural Area","","","",""
"67","2016","Not Employed","Urban Area","15","","",""
"67","2016","Not Employed","Rural Area","2","","",""
"67","2016","Employed","Urban Area","7","","",""
"67","2016","Employed","Rural Area","3","","",""
"68","2016","Not Employed","Urban Area","1","","",""
"68","2016","Not Employed","Rural Area","1","","",""
"68","2016","Employed","Urban Area","7","","",""
"68","2016","Employed","Rural Area","1","","",""
"71","2016","Not Employed","Urban Area","1","","",""
"71","2016","Not Employed","Rural Area","","","",""
"71","2016","Employed","Urban Area","4","","",""
"71","2016","Employed","Rural Area","","","",""
"72","2016","Not Employed","Urban Area","","","",""
"72","2016","Not Employed","Rural Area","","","",""
"72","2016","Employed","Urban Area","","","",""
"72","2016","Employed","Rural Area","","","",""
"73","2016","Not Employed","Urban Area","4","","",""
"73","2016","Not Employed","Rural Area","","","",""
"73","2016","Employed","Urban Area","2","","",""
"73","2016","Employed","Rural Area","","","",""
"74","2016","Not Employed","Urban Area","7","","",""
"74","2016","Not Employed","Rural Area","7","","",""
"74","2016","Employed","Urban Area","18","","",""
"74","2016","Employed","Rural Area","15","","",""
"75","2016","Not Employed","Urban Area","36","0.00107322368640699","0.000388151271945119","0.00175829610086885"
"75","2016","Not Employed","Rural Area","21","","",""
"75","2016","Employed","Urban Area","12","","",""
"75","2016","Employed","Rural Area","2","","",""
"76","2016","Not Employed","Urban Area","21","","",""
"76","2016","Not Employed","Rural Area","9","","",""
"76","2016","Employed","Urban Area","11","","",""
"76","2016","Employed","Rural Area","","","",""
"77","2016","Not Employed","Urban Area","2","","",""
"77","2016","Not Employed","Rural Area","","","",""
"77","2016","Employed","Urban Area","3","","",""
"77","2016","Employed","Rural Area","","","",""
"78","2016","Not Employed","Urban Area","32","0.00272470241716517","0.00163403686164311","0.00381536797268723"
"78","2016","Not Employed","Rural Area","23","","",""
"78","2016","Employed","Urban Area","34","0.00184409392670604","0.00102800423621683","0.00266018361719525"
"78","2016","Employed","Rural Area","14","","",""
"79","2016","Not Employed","Urban Area","6","","",""
"79","2016","Not Employed","Rural Area","","","",""
"79","2016","Employed","Urban Area","","","",""
"79","2016","Employed","Rural Area","1","","",""
"80","2016","Not Employed","Urban Area","","","",""
"80","2016","Not Employed","Rural Area","","","",""
"80","2016","Employed","Urban Area","","","",""
"80","2016","Employed","Rural Area","","","",""
"81","2016","Not Employed","Urban Area","9","","",""
"81","2016","Not Employed","Rural Area","2","","",""
"81","2016","Employed","Urban Area","3","","",""
"81","2016","Employed","Rural Area","2","","",""
"82","2016","Not Employed","Urban Area","1","","",""
"82","2016","Not Employed","Rural Area","1","","",""
"82","2016","Employed","Urban Area","","","",""
"82","2016","Employed","Rural Area","","","",""
"83","2016","Not Employed","Urban Area","1","","",""
"83","2016","Not Employed","Rural Area","1","","",""
"83","2016","Employed","Urban Area","1","","",""
"83","2016","Employed","Rural Area","1","","",""
"84","2016","Not Employed","Urban Area","37","0.000373906600514115","-3.05993235876543e-05","0.000778412524615884"
"84","2016","Not Employed","Rural Area","22","","",""
"84","2016","Employed","Urban Area","1","","",""
"84","2016","Employed","Rural Area","","","",""
"85","2016","Not Employed","Urban Area","52","0.00174040121534383","0.000868291820801645","0.00261251060988602"
"85","2016","Not Employed","Rural Area","28","","",""
"85","2016","Employed","Urban Area","4","","",""
"85","2016","Employed","Rural Area","3","","",""
"86","2016","Not Employed","Urban Area","","","",""
"86","2016","Not Employed","Rural Area","","","",""
"86","2016","Employed","Urban Area","2","","",""
"86","2016","Employed","Rural Area","","","",""
"89","2016","Not Employed","Urban Area","147","0.00103345726566879","0.000361183349112317","0.00170573118222527"
"89","2016","Not Employed","Rural Area","96","0.0016190987130283","0.000439011374073202","0.00279918605198341"
"89","2016","Employed","Urban Area","1","","",""
"89","2016","Employed","Rural Area","","","",""
"90","2016","Not Employed","Urban Area","1","","",""
"90","2016","Not Employed","Rural Area","","","",""
"90","2016","Employed","Urban Area","2","","",""
"90","2016","Employed","Rural Area","1","","",""
"92","2016","Not Employed","Urban Area","","","",""
"92","2016","Not Employed","Rural Area","","","",""
"92","2016","Employed","Urban Area","","","",""
"92","2016","Employed","Rural Area","","","",""
"94","2016","Not Employed","Urban Area","1","","",""
"94","2016","Not Employed","Rural Area","1","","",""
"94","2016","Employed","Urban Area","","","",""
"94","2016","Employed","Rural Area","","","",""
"95","2016","Not Employed","Urban Area","","","",""
"95","2016","Not Employed","Rural Area","","","",""
"95","2016","Employed","Urban Area","","","",""
"95","2016","Employed","Rural Area","","","",""
"96","2016","Not Employed","Urban Area","","","",""
"96","2016","Not Employed","Rural Area","","","",""
"96","2016","Employed","Urban Area","","","",""
"96","2016","Employed","Rural Area","","","",""
"97","2016","Not Employed","Urban Area","","","",""
"97","2016","Not Employed","Rural Area","1","","",""
"97","2016","Employed","Urban Area","1","","",""
"97","2016","Employed","Rural Area","","","",""
"98","2016","Not Employed","Urban Area","47","0.000689951500565984","0.000140557468543474","0.00123934553258849"
"98","2016","Not Employed","Rural Area","24","","",""
"98","2016","Employed","Urban Area","1","","",""
"98","2016","Employed","Rural Area","5","","",""
"101","2016","Not Employed","Urban Area","","","",""
"101","2016","Not Employed","Rural Area","","","",""
"101","2016","Employed","Urban Area","","","",""
"101","2016","Employed","Rural Area","","","",""
"102","2016","Not Employed","Urban Area","1","","",""
"102","2016","Not Employed","Rural Area","","","",""
"102","2016","Employed","Urban Area","","","",""
"102","2016","Employed","Rural Area","","","",""
"103","2016","Not Employed","Urban Area","4","","",""
"103","2016","Not Employed","Rural Area","1","","",""
"103","2016","Employed","Urban Area","3","","",""
"103","2016","Employed","Rural Area","4","","",""
"105","2016","Not Employed","Urban Area","","","",""
"105","2016","Not Employed","Rural Area","","","",""
"105","2016","Employed","Urban Area","1","","",""
"105","2016","Employed","Rural Area","","","",""
"108","2016","Not Employed","Urban Area","","","",""
"108","2016","Not Employed","Rural Area","","","",""
"108","2016","Employed","Urban Area","1","","",""
"108","2016","Employed","Rural Area","","","",""
"110","2016","Not Employed","Urban Area","2","","",""
"110","2016","Not Employed","Rural Area","1","","",""
"110","2016","Employed","Urban Area","2","","",""
"110","2016","Employed","Rural Area","","","",""
"111","2016","Not Employed","Urban Area","5","","",""
"111","2016","Not Employed","Rural Area","2","","",""
"111","2016","Employed","Urban Area","","","",""
"111","2016","Employed","Rural Area","","","",""
"113","2016","Not Employed","Urban Area","","","",""
"113","2016","Not Employed","Rural Area","","","",""
"113","2016","Employed","Urban Area","","","",""
"113","2016","Employed","Rural Area","","","",""
"116","2016","Not Employed","Urban Area","2","","",""
"116","2016","Not Employed","Rural Area","","","",""
"116","2016","Employed","Urban Area","1","","",""
"116","2016","Employed","Rural Area","","","",""
"117","2016","Not Employed","Urban Area","2","","",""
"117","2016","Not Employed","Rural Area","","","",""
"117","2016","Employed","Urban Area","2","","",""
"117","2016","Employed","Rural Area","1","","",""
"118","2016","Not Employed","Urban Area","12","","",""
"118","2016","Not Employed","Rural Area","4","","",""
"118","2016","Employed","Urban Area","14","","",""
"118","2016","Employed","Rural Area","9","","",""
"119","2016","Not Employed","Urban Area","16","","",""
"119","2016","Not Employed","Rural Area","3","","",""
"119","2016","Employed","Urban Area","54","0.00547071468121036","0.00406764899671085","0.00687378036570988"
"119","2016","Employed","Rural Area","8","","",""
"120","2016","Not Employed","Urban Area","17","","",""
"120","2016","Not Employed","Rural Area","5","","",""
"120","2016","Employed","Urban Area","27","","",""
"120","2016","Employed","Rural Area","7","","",""
"121","2016","Not Employed","Urban Area","40","0.00176285642135644","0.0008851488146682","0.00264056402804468"
"121","2016","Not Employed","Rural Area","2","","",""
"121","2016","Employed","Urban Area","21","","",""
"121","2016","Employed","Rural Area","3","","",""
"122","2016","Not Employed","Urban Area","2","","",""
"122","2016","Not Employed","Rural Area","","","",""
"122","2016","Employed","Urban Area","8","","",""
"122","2016","Employed","Rural Area","1","","",""
"123","2016","Not Employed","Urban Area","1","","",""
"123","2016","Not Employed","Rural Area","1","","",""
"123","2016","Employed","Urban Area","8","","",""
"123","2016","Employed","Rural Area","11","","",""
"124","2016","Not Employed","Urban Area","","","",""
"124","2016","Not Employed","Rural Area","","","",""
"124","2016","Employed","Urban Area","","","",""
"124","2016","Employed","Rural Area","","","",""
"125","2016","Not Employed","Urban Area","11","","",""
"125","2016","Not Employed","Rural Area","2","","",""
"125","2016","Employed","Urban Area","","","",""
"125","2016","Employed","Rural Area","","","",""
"127","2016","Not Employed","Urban Area","","","",""
"127","2016","Not Employed","Rural Area","","","",""
"127","2016","Employed","Urban Area","","","",""
"127","2016","Employed","Rural Area","","","",""
"128","2016","Not Employed","Urban Area","","","",""
"128","2016","Not Employed","Rural Area","","","",""
"128","2016","Employed","Urban Area","1","","",""
"128","2016","Employed","Rural Area","","","",""
"129","2016","Not Employed","Urban Area","1","","",""
"129","2016","Not Employed","Rural Area","","","",""
"129","2016","Employed","Urban Area","1","","",""
"129","2016","Employed","Rural Area","","","",""
"130","2016","Not Employed","Urban Area","6","","",""
"130","2016","Not Employed","Rural Area","4","","",""
"130","2016","Employed","Urban Area","4","","",""
"130","2016","Employed","Rural Area","6","","",""
"131","2016","Not Employed","Urban Area","","","",""
"131","2016","Not Employed","Rural Area","","","",""
"131","2016","Employed","Urban Area","","","",""
"131","2016","Employed","Rural Area","","","",""
"132","2016","Not Employed","Urban Area","5","","",""
"132","2016","Not Employed","Rural Area","1","","",""
"132","2016","Employed","Urban Area","5","","",""
"132","2016","Employed","Rural Area","4","","",""
"133","2016","Not Employed","Urban Area","1","","",""
"133","2016","Not Employed","Rural Area","","","",""
"133","2016","Employed","Urban Area","","","",""
"133","2016","Employed","Rural Area","","","",""
"135","2016","Not Employed","Urban Area","","","",""
"135","2016","Not Employed","Rural Area","1","","",""
"135","2016","Employed","Urban Area","","","",""
"135","2016","Employed","Rural Area","","","",""
"138","2016","Not Employed","Urban Area","1","","",""
"138","2016","Not Employed","Rural Area","1","","",""
"138","2016","Employed","Urban Area","","","",""
"138","2016","Employed","Rural Area","","","",""
"139","2016","Not Employed","Urban Area","7","","",""
"139","2016","Not Employed","Rural Area","6","","",""
"139","2016","Employed","Urban Area","2","","",""
"139","2016","Employed","Rural Area","","","",""
"140","2016","Not Employed","Urban Area","80","0.0035813754431585","0.00233148953270055","0.00483126135361645"
"140","2016","Not Employed","Rural Area","32","0.00155760156256433","0.000400106760622672","0.00271509636450599"
"140","2016","Employed","Urban Area","59","0.00412394965675972","0.00290494180225493","0.00534295751126451"
"140","2016","Employed","Rural Area","21","","",""
"141","2016","Not Employed","Urban Area","11","","",""
"141","2016","Not Employed","Rural Area","5","","",""
"141","2016","Employed","Urban Area","4","","",""
"141","2016","Employed","Rural Area","","","",""
"142","2016","Not Employed","Urban Area","2","","",""
"142","2016","Not Employed","Rural Area","1","","",""
"142","2016","Employed","Urban Area","1","","",""
"142","2016","Employed","Rural Area","","","",""
"143","2016","Not Employed","Urban Area","","","",""
"143","2016","Not Employed","Rural Area","4","","",""
"143","2016","Employed","Urban Area","","","",""
"143","2016","Employed","Rural Area","","","",""
"144","2016","Not Employed","Urban Area","2","","",""
"144","2016","Not Employed","Rural Area","","","",""
"144","2016","Employed","Urban Area","4","","",""
