"pgnation","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"133","1984","35-65 y.","Male","","","",""
"133","1984","35-65 y.","Female","","","",""
"133","1984","66 and older","Male","","","",""
"133","1984","66 and older","Female","","","",""
"135","1984","16-34 y.","Male","","","",""
"135","1984","16-34 y.","Female","","","",""
"135","1984","35-65 y.","Male","","","",""
"135","1984","35-65 y.","Female","","","",""
"135","1984","66 and older","Male","","","",""
"135","1984","66 and older","Female","","","",""
"138","1984","16-34 y.","Male","","","",""
"138","1984","16-34 y.","Female","","","",""
"138","1984","35-65 y.","Male","","","",""
"138","1984","35-65 y.","Female","","","",""
"138","1984","66 and older","Male","","","",""
"138","1984","66 and older","Female","","","",""
"139","1984","16-34 y.","Male","","","",""
"139","1984","16-34 y.","Female","","","",""
"139","1984","35-65 y.","Male","","","",""
"139","1984","35-65 y.","Female","","","",""
"139","1984","66 and older","Male","","","",""
"139","1984","66 and older","Female","","","",""
"140","1984","16-34 y.","Male","","","",""
"140","1984","16-34 y.","Female","","","",""
"140","1984","35-65 y.","Male","","","",""
"140","1984","35-65 y.","Female","","","",""
"140","1984","66 and older","Male","","","",""
"140","1984","66 and older","Female","","","",""
"141","1984","16-34 y.","Male","","","",""
"141","1984","16-34 y.","Female","","","",""
"141","1984","35-65 y.","Male","","","",""
"141","1984","35-65 y.","Female","","","",""
"141","1984","66 and older","Male","","","",""
"141","1984","66 and older","Female","","","",""
"142","1984","16-34 y.","Male","","","",""
"142","1984","16-34 y.","Female","","","",""
"142","1984","35-65 y.","Male","","","",""
"142","1984","35-65 y.","Female","","","",""
"142","1984","66 and older","Male","","","",""
"142","1984","66 and older","Female","","","",""
"143","1984","16-34 y.","Male","","","",""
"143","1984","16-34 y.","Female","","","",""
"143","1984","35-65 y.","Male","","","",""
"143","1984","35-65 y.","Female","","","",""
"143","1984","66 and older","Male","","","",""
"143","1984","66 and older","Female","","","",""
"144","1984","16-34 y.","Male","","","",""
"144","1984","16-34 y.","Female","","","",""
"144","1984","35-65 y.","Male","","","",""
"144","1984","35-65 y.","Female","","","",""
"144","1984","66 and older","Male","","","",""
"144","1984","66 and older","Female","","","",""
"145","1984","16-34 y.","Male","","","",""
"145","1984","16-34 y.","Female","","","",""
"145","1984","35-65 y.","Male","","","",""
"145","1984","35-65 y.","Female","","","",""
"145","1984","66 and older","Male","","","",""
"145","1984","66 and older","Female","","","",""
"146","1984","16-34 y.","Male","","","",""
"146","1984","16-34 y.","Female","","","",""
"146","1984","35-65 y.","Male","","","",""
"146","1984","35-65 y.","Female","","","",""
"146","1984","66 and older","Male","","","",""
"146","1984","66 and older","Female","","","",""
"147","1984","16-34 y.","Male","","","",""
"147","1984","16-34 y.","Female","","","",""
"147","1984","35-65 y.","Male","","","",""
"147","1984","35-65 y.","Female","","","",""
"147","1984","66 and older","Male","","","",""
"147","1984","66 and older","Female","","","",""
"148","1984","16-34 y.","Male","","","",""
"148","1984","16-34 y.","Female","","","",""
"148","1984","35-65 y.","Male","","","",""
"148","1984","35-65 y.","Female","","","",""
"148","1984","66 and older","Male","","","",""
"148","1984","66 and older","Female","","","",""
"149","1984","16-34 y.","Male","","","",""
"149","1984","16-34 y.","Female","","","",""
"149","1984","35-65 y.","Male","","","",""
"149","1984","35-65 y.","Female","","","",""
"149","1984","66 and older","Male","","","",""
"149","1984","66 and older","Female","","","",""
"151","1984","16-34 y.","Male","","","",""
"151","1984","16-34 y.","Female","","","",""
"151","1984","35-65 y.","Male","","","",""
"151","1984","35-65 y.","Female","","","",""
"151","1984","66 and older","Male","","","",""
"151","1984","66 and older","Female","","","",""
"152","1984","16-34 y.","Male","","","",""
"152","1984","16-34 y.","Female","","","",""
"152","1984","35-65 y.","Male","","","",""
"152","1984","35-65 y.","Female","","","",""
"152","1984","66 and older","Male","","","",""
"152","1984","66 and older","Female","","","",""
"154","1984","16-34 y.","Male","","","",""
"154","1984","16-34 y.","Female","","","",""
"154","1984","35-65 y.","Male","","","",""
"154","1984","35-65 y.","Female","","","",""
"154","1984","66 and older","Male","","","",""
"154","1984","66 and older","Female","","","",""
"155","1984","16-34 y.","Male","","","",""
"155","1984","16-34 y.","Female","","","",""
"155","1984","35-65 y.","Male","","","",""
"155","1984","35-65 y.","Female","","","",""
"155","1984","66 and older","Male","","","",""
"155","1984","66 and older","Female","","","",""
"156","1984","16-34 y.","Male","","","",""
"156","1984","16-34 y.","Female","","","",""
"156","1984","35-65 y.","Male","","","",""
"156","1984","35-65 y.","Female","","","",""
"156","1984","66 and older","Male","","","",""
"156","1984","66 and older","Female","","","",""
"158","1984","16-34 y.","Male","","","",""
"158","1984","16-34 y.","Female","","","",""
"158","1984","35-65 y.","Male","","","",""
"158","1984","35-65 y.","Female","","","",""
"158","1984","66 and older","Male","","","",""
"158","1984","66 and older","Female","","","",""
"162","1984","16-34 y.","Male","","","",""
"162","1984","16-34 y.","Female","","","",""
"162","1984","35-65 y.","Male","","","",""
"162","1984","35-65 y.","Female","","","",""
"162","1984","66 and older","Male","","","",""
"162","1984","66 and older","Female","","","",""
"164","1984","16-34 y.","Male","","","",""
"164","1984","16-34 y.","Female","","","",""
"164","1984","35-65 y.","Male","","","",""
"164","1984","35-65 y.","Female","","","",""
"164","1984","66 and older","Male","","","",""
"164","1984","66 and older","Female","","","",""
"165","1984","16-34 y.","Male","","","",""
"165","1984","16-34 y.","Female","","","",""
"165","1984","35-65 y.","Male","","","",""
"165","1984","35-65 y.","Female","","","",""
"165","1984","66 and older","Male","","","",""
"165","1984","66 and older","Female","","","",""
"166","1984","16-34 y.","Male","","","",""
"166","1984","16-34 y.","Female","","","",""
"166","1984","35-65 y.","Male","","","",""
"166","1984","35-65 y.","Female","","","",""
"166","1984","66 and older","Male","","","",""
"166","1984","66 and older","Female","","","",""
"167","1984","16-34 y.","Male","","","",""
"167","1984","16-34 y.","Female","","","",""
"167","1984","35-65 y.","Male","","","",""
"167","1984","35-65 y.","Female","","","",""
"167","1984","66 and older","Male","","","",""
"167","1984","66 and older","Female","","","",""
"168","1984","16-34 y.","Male","","","",""
"168","1984","16-34 y.","Female","","","",""
"168","1984","35-65 y.","Male","","","",""
"168","1984","35-65 y.","Female","","","",""
"168","1984","66 and older","Male","","","",""
"168","1984","66 and older","Female","","","",""
"169","1984","16-34 y.","Male","","","",""
"169","1984","16-34 y.","Female","","","",""
"169","1984","35-65 y.","Male","","","",""
"169","1984","35-65 y.","Female","","","",""
"169","1984","66 and older","Male","","","",""
"169","1984","66 and older","Female","","","",""
"172","1984","16-34 y.","Male","","","",""
"172","1984","16-34 y.","Female","","","",""
"172","1984","35-65 y.","Male","","","",""
"172","1984","35-65 y.","Female","","","",""
"172","1984","66 and older","Male","","","",""
"172","1984","66 and older","Female","","","",""
"173","1984","16-34 y.","Male","","","",""
"173","1984","16-34 y.","Female","","","",""
"173","1984","35-65 y.","Male","","","",""
"173","1984","35-65 y.","Female","","","",""
"173","1984","66 and older","Male","","","",""
"173","1984","66 and older","Female","","","",""
"178","1984","16-34 y.","Male","","","",""
"178","1984","16-34 y.","Female","","","",""
"178","1984","35-65 y.","Male","","","",""
"178","1984","35-65 y.","Female","","","",""
"178","1984","66 and older","Male","","","",""
"178","1984","66 and older","Female","","","",""
"181","1984","16-34 y.","Male","","","",""
"181","1984","16-34 y.","Female","","","",""
"181","1984","35-65 y.","Male","","","",""
"181","1984","35-65 y.","Female","","","",""
"181","1984","66 and older","Male","","","",""
"181","1984","66 and older","Female","","","",""
"183","1984","16-34 y.","Male","","","",""
"183","1984","16-34 y.","Female","","","",""
"183","1984","35-65 y.","Male","","","",""
"183","1984","35-65 y.","Female","","","",""
"183","1984","66 and older","Male","","","",""
"183","1984","66 and older","Female","","","",""
"188","1984","16-34 y.","Male","","","",""
"188","1984","16-34 y.","Female","","","",""
"188","1984","35-65 y.","Male","","","",""
"188","1984","35-65 y.","Female","","","",""
"188","1984","66 and older","Male","","","",""
"188","1984","66 and older","Female","","","",""
"195","1984","16-34 y.","Male","","","",""
"195","1984","16-34 y.","Female","","","",""
"195","1984","35-65 y.","Male","","","",""
"195","1984","35-65 y.","Female","","","",""
"195","1984","66 and older","Male","","","",""
"195","1984","66 and older","Female","","","",""
"196","1984","16-34 y.","Male","","","",""
"196","1984","16-34 y.","Female","","","",""
"196","1984","35-65 y.","Male","","","",""
"196","1984","35-65 y.","Female","","","",""
"196","1984","66 and older","Male","","","",""
"196","1984","66 and older","Female","","","",""
"999","1984","16-34 y.","Male","","","",""
"999","1984","16-34 y.","Female","","","",""
"999","1984","35-65 y.","Male","","","",""
"999","1984","35-65 y.","Female","","","",""
"999","1984","66 and older","Male","","","",""
"999","1984","66 and older","Female","","","",""
"1","1985","16-34 y.","Male","1509","0.918409404655119","0.906704354552217","0.930114454758021"
"1","1985","16-34 y.","Female","1512","0.920174049505183","0.908532393340983","0.931815705669384"
"1","1985","35-65 y.","Male","2027","0.916401858918281","0.906340263130698","0.926463454705865"
"1","1985","35-65 y.","Female","2212","0.943524637177767","0.935092582853252","0.951956691502282"
"1","1985","66 and older","Male","441","0.987593155578324","0.977331580349961","0.997854730806688"
"1","1985","66 and older","Female","658","0.99149641010872","0.984548830089699","0.998443990127741"
"2","1985","16-34 y.","Male","223","0.0290413827741143","0.0218610582940013","0.0362217072542272"
"2","1985","16-34 y.","Female","199","0.0271110437074526","0.0201349471393017","0.0340871402756036"
"2","1985","35-65 y.","Male","241","0.0265877999158629","0.0207396948210501","0.0324359050106758"
"2","1985","35-65 y.","Female","196","0.0171647548063882","0.0124202988244108","0.0219092107883655"
"2","1985","66 and older","Male","1","","",""
"2","1985","66 and older","Female","2","","",""
"3","1985","16-34 y.","Male","59","0.00875977209058158","0.00477529872842143","0.0127442454527417"
"3","1985","16-34 y.","Female","90","0.0119633224313907","0.00729328710631088","0.0166333577564705"
"3","1985","35-65 y.","Male","196","0.0190218746530649","0.0140561584607836","0.0239875908453463"
"3","1985","35-65 y.","Female","142","0.0133035833400842","0.00911850731802234","0.017488659362146"
"3","1985","66 and older","Male","","","",""
"3","1985","66 and older","Female","2","","",""
"4","1985","16-34 y.","Male","74","0.00492116402846019","0.00192891503218984","0.00791341302473053"
"4","1985","16-34 y.","Female","76","0.00569451632929682","0.00246233239652343","0.00892670026207021"
"4","1985","35-65 y.","Male","142","0.00794710136083126","0.00471937011471811","0.0111748326069444"
"4","1985","35-65 y.","Female","118","0.00531436230782273","0.00265855989101673","0.00797016472462874"
"4","1985","66 and older","Male","","","",""
"4","1985","66 and older","Female","2","","",""
"5","1985","16-34 y.","Male","133","0.0162532434993372","0.0108463633563295","0.0216601236423449"
"5","1985","16-34 y.","Female","124","0.0147782398448128","0.00959518169323626","0.0199612979963894"
"5","1985","35-65 y.","Male","167","0.0148360562583588","0.0104412567709333","0.0192308557457842"
"5","1985","35-65 y.","Female","104","0.00676496315515482","0.00377072740127054","0.00975919890903909"
"5","1985","66 and older","Male","","","",""
"5","1985","66 and older","Female","1","","",""
"6","1985","16-34 y.","Male","75","0.00381546696108623","0.00117926419916634","0.00645166972300613"
"6","1985","16-34 y.","Female","52","0.0023880721092135","0.000291488128356963","0.00448465609007004"
"6","1985","35-65 y.","Male","113","0.0040167438418771","0.00171748078129064","0.00631600690246356"
"6","1985","35-65 y.","Female","78","0.00241150824065965","0.000619882270789533","0.00420313421052977"
"6","1985","66 and older","Male","1","","",""
"6","1985","66 and older","Female","2","","",""
"10","1985","16-34 y.","Male","6","","",""
"10","1985","16-34 y.","Female","6","","",""
"10","1985","35-65 y.","Male","10","","",""
"10","1985","35-65 y.","Female","9","","",""
"10","1985","66 and older","Male","","","",""
"10","1985","66 and older","Female","","","",""
"11","1985","16-34 y.","Male","6","","",""
"11","1985","16-34 y.","Female","2","","",""
"11","1985","35-65 y.","Male","1","","",""
"11","1985","35-65 y.","Female","3","","",""
"11","1985","66 and older","Male","","","",""
"11","1985","66 and older","Female","","","",""
"12","1985","16-34 y.","Male","2","","",""
"12","1985","16-34 y.","Female","4","","",""
"12","1985","35-65 y.","Male","2","","",""
"12","1985","35-65 y.","Female","","","",""
"12","1985","66 and older","Male","2","","",""
"12","1985","66 and older","Female","1","","",""
"13","1985","16-34 y.","Male","","","",""
"13","1985","16-34 y.","Female","","","",""
"13","1985","35-65 y.","Male","","","",""
"13","1985","35-65 y.","Female","","","",""
"13","1985","66 and older","Male","","","",""
"13","1985","66 and older","Female","","","",""
"14","1985","16-34 y.","Male","","","",""
"14","1985","16-34 y.","Female","","","",""
"14","1985","35-65 y.","Male","3","","",""
"14","1985","35-65 y.","Female","2","","",""
"14","1985","66 and older","Male","","","",""
"14","1985","66 and older","Female","","","",""
"15","1985","16-34 y.","Male","","","",""
"15","1985","16-34 y.","Female","","","",""
"15","1985","35-65 y.","Male","","","",""
"15","1985","35-65 y.","Female","","","",""
"15","1985","66 and older","Male","","","",""
"15","1985","66 and older","Female","","","",""
"16","1985","16-34 y.","Male","","","",""
"16","1985","16-34 y.","Female","","","",""
