"pgnation","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"178","2015","Not Employed","Couple + C. GT 16 ","","","",""
"178","2015","Not Employed","Couple + C. LE and GT 16","","","",""
"178","2015","Employed","1-pers.-HH","","","",""
"178","2015","Employed","(Married) couple without C. ","","","",""
"178","2015","Employed","Single parent ","","","",""
"178","2015","Employed","Couple + C. LE 16 ","","","",""
"178","2015","Employed","Couple + C. GT 16 ","","","",""
"178","2015","Employed","Couple + C. LE and GT 16","","","",""
"181","2015","Not Employed","1-pers.-HH","","","",""
"181","2015","Not Employed","(Married) couple without C. ","","","",""
"181","2015","Not Employed","Single parent ","","","",""
"181","2015","Not Employed","Couple + C. LE 16 ","","","",""
"181","2015","Not Employed","Couple + C. GT 16 ","","","",""
"181","2015","Not Employed","Couple + C. LE and GT 16","","","",""
"181","2015","Employed","1-pers.-HH","","","",""
"181","2015","Employed","(Married) couple without C. ","","","",""
"181","2015","Employed","Single parent ","","","",""
"181","2015","Employed","Couple + C. LE 16 ","","","",""
"181","2015","Employed","Couple + C. GT 16 ","","","",""
"181","2015","Employed","Couple + C. LE and GT 16","","","",""
"183","2015","Not Employed","1-pers.-HH","","","",""
"183","2015","Not Employed","(Married) couple without C. ","","","",""
"183","2015","Not Employed","Single parent ","","","",""
"183","2015","Not Employed","Couple + C. LE 16 ","2","","",""
"183","2015","Not Employed","Couple + C. GT 16 ","","","",""
"183","2015","Not Employed","Couple + C. LE and GT 16","","","",""
"183","2015","Employed","1-pers.-HH","","","",""
"183","2015","Employed","(Married) couple without C. ","","","",""
"183","2015","Employed","Single parent ","","","",""
"183","2015","Employed","Couple + C. LE 16 ","","","",""
"183","2015","Employed","Couple + C. GT 16 ","","","",""
"183","2015","Employed","Couple + C. LE and GT 16","","","",""
"188","2015","Not Employed","1-pers.-HH","","","",""
"188","2015","Not Employed","(Married) couple without C. ","","","",""
"188","2015","Not Employed","Single parent ","","","",""
"188","2015","Not Employed","Couple + C. LE 16 ","","","",""
"188","2015","Not Employed","Couple + C. GT 16 ","","","",""
"188","2015","Not Employed","Couple + C. LE and GT 16","","","",""
"188","2015","Employed","1-pers.-HH","","","",""
"188","2015","Employed","(Married) couple without C. ","","","",""
"188","2015","Employed","Single parent ","","","",""
"188","2015","Employed","Couple + C. LE 16 ","","","",""
"188","2015","Employed","Couple + C. GT 16 ","","","",""
"188","2015","Employed","Couple + C. LE and GT 16","","","",""
"195","2015","Not Employed","1-pers.-HH","","","",""
"195","2015","Not Employed","(Married) couple without C. ","","","",""
"195","2015","Not Employed","Single parent ","","","",""
"195","2015","Not Employed","Couple + C. LE 16 ","","","",""
"195","2015","Not Employed","Couple + C. GT 16 ","","","",""
"195","2015","Not Employed","Couple + C. LE and GT 16","","","",""
"195","2015","Employed","1-pers.-HH","","","",""
"195","2015","Employed","(Married) couple without C. ","","","",""
"195","2015","Employed","Single parent ","","","",""
"195","2015","Employed","Couple + C. LE 16 ","","","",""
"195","2015","Employed","Couple + C. GT 16 ","","","",""
"195","2015","Employed","Couple + C. LE and GT 16","","","",""
"196","2015","Not Employed","1-pers.-HH","","","",""
"196","2015","Not Employed","(Married) couple without C. ","","","",""
"196","2015","Not Employed","Single parent ","","","",""
"196","2015","Not Employed","Couple + C. LE 16 ","","","",""
"196","2015","Not Employed","Couple + C. GT 16 ","","","",""
"196","2015","Not Employed","Couple + C. LE and GT 16","","","",""
"196","2015","Employed","1-pers.-HH","","","",""
"196","2015","Employed","(Married) couple without C. ","","","",""
"196","2015","Employed","Single parent ","","","",""
"196","2015","Employed","Couple + C. LE 16 ","","","",""
"196","2015","Employed","Couple + C. GT 16 ","","","",""
"196","2015","Employed","Couple + C. LE and GT 16","","","",""
"999","2015","Not Employed","1-pers.-HH","","","",""
"999","2015","Not Employed","(Married) couple without C. ","","","",""
"999","2015","Not Employed","Single parent ","","","",""
"999","2015","Not Employed","Couple + C. LE 16 ","","","",""
"999","2015","Not Employed","Couple + C. GT 16 ","","","",""
"999","2015","Not Employed","Couple + C. LE and GT 16","","","",""
"999","2015","Employed","1-pers.-HH","","","",""
"999","2015","Employed","(Married) couple without C. ","","","",""
"999","2015","Employed","Single parent ","","","",""
"999","2015","Employed","Couple + C. LE 16 ","","","",""
"999","2015","Employed","Couple + C. GT 16 ","","","",""
"999","2015","Employed","Couple + C. LE and GT 16","","","",""
"1","2016","Not Employed","1-pers.-HH","1559","0.91325492916487","0.902562842238092","0.923947016091648"
"1","2016","Not Employed","(Married) couple without C. ","3351","0.92158229786579","0.912883718041781","0.930280877689799"
"1","2016","Not Employed","Single parent ","707","0.881970849834141","0.863290821184145","0.900650878484138"
"1","2016","Not Employed","Couple + C. LE 16 ","603","0.61878300057894","0.600939257579713","0.636626743578167"
"1","2016","Not Employed","Couple + C. GT 16 ","736","0.872202778487229","0.850570265018595","0.893835291955864"
"1","2016","Not Employed","Couple + C. LE and GT 16","585","0.694050638074875","0.667601034294453","0.720500241855297"
"1","2016","Employed","1-pers.-HH","1637","0.915243489713071","0.902527789478958","0.927959189947185"
"1","2016","Employed","(Married) couple without C. ","3474","0.909934829574456","0.900929410922673","0.918940248226238"
"1","2016","Employed","Single parent ","1416","0.917006516129581","0.903196785026684","0.930816247232478"
"1","2016","Employed","Couple + C. LE 16 ","4077","0.87056220084605","0.861159386750696","0.879965014941404"
"1","2016","Employed","Couple + C. GT 16 ","1840","0.91350533351166","0.901346166486466","0.925664500536855"
"1","2016","Employed","Couple + C. LE and GT 16","1338","0.788216106658197","0.768025338303152","0.808406875013241"
"2","2016","Not Employed","1-pers.-HH","9","","",""
"2","2016","Not Employed","(Married) couple without C. ","18","","",""
"2","2016","Not Employed","Single parent ","8","","",""
"2","2016","Not Employed","Couple + C. LE 16 ","47","0.0551653997155728","0.0467777183823305","0.063553081048815"
"2","2016","Not Employed","Couple + C. GT 16 ","26","","",""
"2","2016","Not Employed","Couple + C. LE and GT 16","39","0.109938781495947","0.0919838308934593","0.127893732098435"
"2","2016","Employed","1-pers.-HH","15","","",""
"2","2016","Employed","(Married) couple without C. ","21","","",""
"2","2016","Employed","Single parent ","11","","",""
"2","2016","Employed","Couple + C. LE 16 ","91","0.0183909833098189","0.0146274208228559","0.0221545457967819"
"2","2016","Employed","Couple + C. GT 16 ","37","0.0180887448124768","0.0123238159657534","0.0238536736592001"
"2","2016","Employed","Couple + C. LE and GT 16","56","0.0846036280427643","0.0708510912113624","0.0983561648741662"
"3","2016","Not Employed","1-pers.-HH","","","",""
"3","2016","Not Employed","(Married) couple without C. ","","","",""
"3","2016","Not Employed","Single parent ","","","",""
"3","2016","Not Employed","Couple + C. LE 16 ","4","","",""
"3","2016","Not Employed","Couple + C. GT 16 ","","","",""
"3","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"3","2016","Employed","1-pers.-HH","","","",""
"3","2016","Employed","(Married) couple without C. ","","","",""
"3","2016","Employed","Single parent ","","","",""
"3","2016","Employed","Couple + C. LE 16 ","","","",""
"3","2016","Employed","Couple + C. GT 16 ","","","",""
"3","2016","Employed","Couple + C. LE and GT 16","","","",""
"4","2016","Not Employed","1-pers.-HH","5","","",""
"4","2016","Not Employed","(Married) couple without C. ","8","","",""
"4","2016","Not Employed","Single parent ","5","","",""
"4","2016","Not Employed","Couple + C. LE 16 ","15","","",""
"4","2016","Not Employed","Couple + C. GT 16 ","6","","",""
"4","2016","Not Employed","Couple + C. LE and GT 16","7","","",""
"4","2016","Employed","1-pers.-HH","5","","",""
"4","2016","Employed","(Married) couple without C. ","22","","",""
"4","2016","Employed","Single parent ","12","","",""
"4","2016","Employed","Couple + C. LE 16 ","45","0.00375179114665453","0.00203929150075819","0.00546429079255087"
"4","2016","Employed","Couple + C. GT 16 ","24","","",""
"4","2016","Employed","Couple + C. LE and GT 16","10","","",""
"5","2016","Not Employed","1-pers.-HH","15","","",""
"5","2016","Not Employed","(Married) couple without C. ","20","","",""
"5","2016","Not Employed","Single parent ","6","","",""
"5","2016","Not Employed","Couple + C. LE 16 ","8","","",""
"5","2016","Not Employed","Couple + C. GT 16 ","13","","",""
"5","2016","Not Employed","Couple + C. LE and GT 16","4","","",""
"5","2016","Employed","1-pers.-HH","29","","",""
"5","2016","Employed","(Married) couple without C. ","27","","",""
"5","2016","Employed","Single parent ","9","","",""
"5","2016","Employed","Couple + C. LE 16 ","57","0.0068130105003235","0.00450885159626041","0.00911716940438659"
"5","2016","Employed","Couple + C. GT 16 ","37","0.0215010068612888","0.0152267368169718","0.0277752769056059"
"5","2016","Employed","Couple + C. LE and GT 16","19","","",""
"6","2016","Not Employed","1-pers.-HH","1","","",""
"6","2016","Not Employed","(Married) couple without C. ","5","","",""
"6","2016","Not Employed","Single parent ","1","","",""
"6","2016","Not Employed","Couple + C. LE 16 ","9","","",""
"6","2016","Not Employed","Couple + C. GT 16 ","2","","",""
"6","2016","Not Employed","Couple + C. LE and GT 16","2","","",""
"6","2016","Employed","1-pers.-HH","10","","",""
"6","2016","Employed","(Married) couple without C. ","20","","",""
"6","2016","Employed","Single parent ","4","","",""
"6","2016","Employed","Couple + C. LE 16 ","27","","",""
"6","2016","Employed","Couple + C. GT 16 ","4","","",""
"6","2016","Employed","Couple + C. LE and GT 16","1","","",""
"10","2016","Not Employed","1-pers.-HH","5","","",""
"10","2016","Not Employed","(Married) couple without C. ","7","","",""
"10","2016","Not Employed","Single parent ","","","",""
"10","2016","Not Employed","Couple + C. LE 16 ","4","","",""
"10","2016","Not Employed","Couple + C. GT 16 ","1","","",""
"10","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"10","2016","Employed","1-pers.-HH","9","","",""
"10","2016","Employed","(Married) couple without C. ","14","","",""
"10","2016","Employed","Single parent ","1","","",""
"10","2016","Employed","Couple + C. LE 16 ","16","","",""
"10","2016","Employed","Couple + C. GT 16 ","3","","",""
"10","2016","Employed","Couple + C. LE and GT 16","1","","",""
"11","2016","Not Employed","1-pers.-HH","2","","",""
"11","2016","Not Employed","(Married) couple without C. ","4","","",""
"11","2016","Not Employed","Single parent ","1","","",""
"11","2016","Not Employed","Couple + C. LE 16 ","6","","",""
"11","2016","Not Employed","Couple + C. GT 16 ","","","",""
"11","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"11","2016","Employed","1-pers.-HH","1","","",""
"11","2016","Employed","(Married) couple without C. ","3","","",""
"11","2016","Employed","Single parent ","3","","",""
"11","2016","Employed","Couple + C. LE 16 ","10","","",""
"11","2016","Employed","Couple + C. GT 16 ","3","","",""
"11","2016","Employed","Couple + C. LE and GT 16","3","","",""
"12","2016","Not Employed","1-pers.-HH","","","",""
"12","2016","Not Employed","(Married) couple without C. ","","","",""
"12","2016","Not Employed","Single parent ","","","",""
"12","2016","Not Employed","Couple + C. LE 16 ","","","",""
"12","2016","Not Employed","Couple + C. GT 16 ","","","",""
"12","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"12","2016","Employed","1-pers.-HH","","","",""
"12","2016","Employed","(Married) couple without C. ","","","",""
"12","2016","Employed","Single parent ","","","",""
"12","2016","Employed","Couple + C. LE 16 ","","","",""
"12","2016","Employed","Couple + C. GT 16 ","","","",""
"12","2016","Employed","Couple + C. LE and GT 16","","","",""
"13","2016","Not Employed","1-pers.-HH","1","","",""
"13","2016","Not Employed","(Married) couple without C. ","3","","",""
"13","2016","Not Employed","Single parent ","","","",""
"13","2016","Not Employed","Couple + C. LE 16 ","","","",""
"13","2016","Not Employed","Couple + C. GT 16 ","","","",""
"13","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"13","2016","Employed","1-pers.-HH","","","",""
"13","2016","Employed","(Married) couple without C. ","2","","",""
"13","2016","Employed","Single parent ","","","",""
"13","2016","Employed","Couple + C. LE 16 ","3","","",""
"13","2016","Employed","Couple + C. GT 16 ","2","","",""
"13","2016","Employed","Couple + C. LE and GT 16","","","",""
"14","2016","Not Employed","1-pers.-HH","3","","",""
"14","2016","Not Employed","(Married) couple without C. ","5","","",""
"14","2016","Not Employed","Single parent ","1","","",""
"14","2016","Not Employed","Couple + C. LE 16 ","1","","",""
"14","2016","Not Employed","Couple + C. GT 16 ","","","",""
"14","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"14","2016","Employed","1-pers.-HH","1","","",""
"14","2016","Employed","(Married) couple without C. ","2","","",""
"14","2016","Employed","Single parent ","1","","",""
"14","2016","Employed","Couple + C. LE 16 ","7","","",""
"14","2016","Employed","Couple + C. GT 16 ","5","","",""
"14","2016","Employed","Couple + C. LE and GT 16","2","","",""
"15","2016","Not Employed","1-pers.-HH","","","",""
"15","2016","Not Employed","(Married) couple without C. ","","","",""
"15","2016","Not Employed","Single parent ","","","",""
"15","2016","Not Employed","Couple + C. LE 16 ","1","","",""
"15","2016","Not Employed","Couple + C. GT 16 ","","","",""
"15","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"15","2016","Employed","1-pers.-HH","","","",""
"15","2016","Employed","(Married) couple without C. ","","","",""
"15","2016","Employed","Single parent ","","","",""
"15","2016","Employed","Couple + C. LE 16 ","5","","",""
"15","2016","Employed","Couple + C. GT 16 ","","","",""
"15","2016","Employed","Couple + C. LE and GT 16","","","",""
"16","2016","Not Employed","1-pers.-HH","","","",""
"16","2016","Not Employed","(Married) couple without C. ","","","",""
"16","2016","Not Employed","Single parent ","","","",""
"16","2016","Not Employed","Couple + C. LE 16 ","","","",""
"16","2016","Not Employed","Couple + C. GT 16 ","","","",""
"16","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"16","2016","Employed","1-pers.-HH","1","","",""
"16","2016","Employed","(Married) couple without C. ","1","","",""
"16","2016","Employed","Single parent ","","","",""
"16","2016","Employed","Couple + C. LE 16 ","2","","",""
"16","2016","Employed","Couple + C. GT 16 ","","","",""
"16","2016","Employed","Couple + C. LE and GT 16","","","",""
"17","2016","Not Employed","1-pers.-HH","","","",""
"17","2016","Not Employed","(Married) couple without C. ","2","","",""
"17","2016","Not Employed","Single parent ","","","",""
"17","2016","Not Employed","Couple + C. LE 16 ","","","",""
"17","2016","Not Employed","Couple + C. GT 16 ","","","",""
"17","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"17","2016","Employed","1-pers.-HH","1","","",""
"17","2016","Employed","(Married) couple without C. ","4","","",""
"17","2016","Employed","Single parent ","","","",""
"17","2016","Employed","Couple + C. LE 16 ","1","","",""
"17","2016","Employed","Couple + C. GT 16 ","","","",""
"17","2016","Employed","Couple + C. LE and GT 16","","","",""
"18","2016","Not Employed","1-pers.-HH","","","",""
"18","2016","Not Employed","(Married) couple without C. ","4","","",""
"18","2016","Not Employed","Single parent ","","","",""
"18","2016","Not Employed","Couple + C. LE 16 ","3","","",""
"18","2016","Not Employed","Couple + C. GT 16 ","1","","",""
"18","2016","Not Employed","Couple + C. LE and GT 16","1","","",""
"18","2016","Employed","1-pers.-HH","1","","",""
"18","2016","Employed","(Married) couple without C. ","6","","",""
"18","2016","Employed","Single parent ","3","","",""
"18","2016","Employed","Couple + C. LE 16 ","7","","",""
"18","2016","Employed","Couple + C. GT 16 ","3","","",""
"18","2016","Employed","Couple + C. LE and GT 16","5","","",""
"19","2016","Not Employed","1-pers.-HH","1","","",""
"19","2016","Not Employed","(Married) couple without C. ","1","","",""
"19","2016","Not Employed","Single parent ","1","","",""
"19","2016","Not Employed","Couple + C. LE 16 ","","","",""
"19","2016","Not Employed","Couple + C. GT 16 ","","","",""
"19","2016","Not Employed","Couple + C. LE and GT 16","3","","",""
"19","2016","Employed","1-pers.-HH","3","","",""
"19","2016","Employed","(Married) couple without C. ","2","","",""
"19","2016","Employed","Single parent ","2","","",""
"19","2016","Employed","Couple + C. LE 16 ","","","",""
"19","2016","Employed","Couple + C. GT 16 ","1","","",""
"19","2016","Employed","Couple + C. LE and GT 16","1","","",""
"20","2016","Not Employed","1-pers.-HH","","","",""
"20","2016","Not Employed","(Married) couple without C. ","","","",""
"20","2016","Not Employed","Single parent ","","","",""
"20","2016","Not Employed","Couple + C. LE 16 ","","","",""
"20","2016","Not Employed","Couple + C. GT 16 ","","","",""
"20","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"20","2016","Employed","1-pers.-HH","","","",""
"20","2016","Employed","(Married) couple without C. ","","","",""
"20","2016","Employed","Single parent ","","","",""
"20","2016","Employed","Couple + C. LE 16 ","1","","",""
"20","2016","Employed","Couple + C. GT 16 ","","","",""
"20","2016","Employed","Couple + C. LE and GT 16","","","",""
"21","2016","Not Employed","1-pers.-HH","3","","",""
"21","2016","Not Employed","(Married) couple without C. ","2","","",""
"21","2016","Not Employed","Single parent ","2","","",""
"21","2016","Not Employed","Couple + C. LE 16 ","31","0.0126658328678295","0.00855736776204984","0.0167742979736091"
"21","2016","Not Employed","Couple + C. GT 16 ","","","",""
"21","2016","Not Employed","Couple + C. LE and GT 16","5","","",""
"21","2016","Employed","1-pers.-HH","20","","",""
"21","2016","Employed","(Married) couple without C. ","40","0.00437757086963724","0.0023008207018991","0.00645432103737539"
"21","2016","Employed","Single parent ","7","","",""
"21","2016","Employed","Couple + C. LE 16 ","91","0.00555573456604881","0.00347369799072985","0.00763777114136777"
"21","2016","Employed","Couple + C. GT 16 ","5","","",""
"21","2016","Employed","Couple + C. LE and GT 16","10","","",""
"22","2016","Not Employed","1-pers.-HH","8","","",""
"22","2016","Not Employed","(Married) couple without C. ","10","","",""
"22","2016","Not Employed","Single parent ","8","","",""
"22","2016","Not Employed","Couple + C. LE 16 ","27","","",""
"22","2016","Not Employed","Couple + C. GT 16 ","2","","",""
"22","2016","Not Employed","Couple + C. LE and GT 16","9","","",""
"22","2016","Employed","1-pers.-HH","25","","",""
"22","2016","Employed","(Married) couple without C. ","55","0.0097505329368794","0.00665947737924784","0.012841588494511"
"22","2016","Employed","Single parent ","16","","",""
"22","2016","Employed","Couple + C. LE 16 ","72","0.0108882221205207","0.00798133238048904","0.0137951118605524"
"22","2016","Employed","Couple + C. GT 16 ","8","","",""
"22","2016","Employed","Couple + C. LE and GT 16","15","","",""
"23","2016","Not Employed","1-pers.-HH","","","",""
"23","2016","Not Employed","(Married) couple without C. ","","","",""
"23","2016","Not Employed","Single parent ","","","",""
"23","2016","Not Employed","Couple + C. LE 16 ","","","",""
"23","2016","Not Employed","Couple + C. GT 16 ","","","",""
"23","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"23","2016","Employed","1-pers.-HH","1","","",""
"23","2016","Employed","(Married) couple without C. ","","","",""
"23","2016","Employed","Single parent ","","","",""
"23","2016","Employed","Couple + C. LE 16 ","","","",""
"23","2016","Employed","Couple + C. GT 16 ","","","",""
"23","2016","Employed","Couple + C. LE and GT 16","","","",""
"24","2016","Not Employed","1-pers.-HH","17","","",""
"24","2016","Not Employed","(Married) couple without C. ","11","","",""
"24","2016","Not Employed","Single parent ","6","","",""
"24","2016","Not Employed","Couple + C. LE 16 ","24","","",""
"24","2016","Not Employed","Couple + C. GT 16 ","7","","",""
"24","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"24","2016","Employed","1-pers.-HH","","","",""
"24","2016","Employed","(Married) couple without C. ","","","",""
"24","2016","Employed","Single parent ","","","",""
"24","2016","Employed","Couple + C. LE 16 ","4","","",""
"24","2016","Employed","Couple + C. GT 16 ","","","",""
"24","2016","Employed","Couple + C. LE and GT 16","","","",""
"25","2016","Not Employed","1-pers.-HH","","","",""
"25","2016","Not Employed","(Married) couple without C. ","2","","",""
"25","2016","Not Employed","Single parent ","","","",""
"25","2016","Not Employed","Couple + C. LE 16 ","","","",""
"25","2016","Not Employed","Couple + C. GT 16 ","","","",""
"25","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"25","2016","Employed","1-pers.-HH","","","",""
"25","2016","Employed","(Married) couple without C. ","","","",""
"25","2016","Employed","Single parent ","","","",""
"25","2016","Employed","Couple + C. LE 16 ","1","","",""
"25","2016","Employed","Couple + C. GT 16 ","","","",""
"25","2016","Employed","Couple + C. LE and GT 16","","","",""
"26","2016","Not Employed","1-pers.-HH","1","","",""
"26","2016","Not Employed","(Married) couple without C. ","4","","",""
"26","2016","Not Employed","Single parent ","","","",""
"26","2016","Not Employed","Couple + C. LE 16 ","10","","",""
"26","2016","Not Employed","Couple + C. GT 16 ","","","",""
"26","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"26","2016","Employed","1-pers.-HH","7","","",""
"26","2016","Employed","(Married) couple without C. ","21","","",""
"26","2016","Employed","Single parent ","1","","",""
"26","2016","Employed","Couple + C. LE 16 ","21","","",""
"26","2016","Employed","Couple + C. GT 16 ","","","",""
"26","2016","Employed","Couple + C. LE and GT 16","3","","",""
"27","2016","Not Employed","1-pers.-HH","","","",""
"27","2016","Not Employed","(Married) couple without C. ","","","",""
"27","2016","Not Employed","Single parent ","","","",""
"27","2016","Not Employed","Couple + C. LE 16 ","","","",""
"27","2016","Not Employed","Couple + C. GT 16 ","","","",""
"27","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"27","2016","Employed","1-pers.-HH","","","",""
"27","2016","Employed","(Married) couple without C. ","","","",""
"27","2016","Employed","Single parent ","","","",""
"27","2016","Employed","Couple + C. LE 16 ","","","",""
"27","2016","Employed","Couple + C. GT 16 ","","","",""
"27","2016","Employed","Couple + C. LE and GT 16","","","",""
"28","2016","Not Employed","1-pers.-HH","1","","",""
"28","2016","Not Employed","(Married) couple without C. ","","","",""
"28","2016","Not Employed","Single parent ","","","",""
"28","2016","Not Employed","Couple + C. LE 16 ","","","",""
"28","2016","Not Employed","Couple + C. GT 16 ","","","",""
"28","2016","Not Employed","Couple + C. LE and GT 16","2","","",""
"28","2016","Employed","1-pers.-HH","3","","",""
"28","2016","Employed","(Married) couple without C. ","8","","",""
"28","2016","Employed","Single parent ","1","","",""
"28","2016","Employed","Couple + C. LE 16 ","14","","",""
"28","2016","Employed","Couple + C. GT 16 ","","","",""
"28","2016","Employed","Couple + C. LE and GT 16","4","","",""
"29","2016","Not Employed","1-pers.-HH","1","","",""
"29","2016","Not Employed","(Married) couple without C. ","4","","",""
"29","2016","Not Employed","Single parent ","6","","",""
"29","2016","Not Employed","Couple + C. LE 16 ","14","","",""
"29","2016","Not Employed","Couple + C. GT 16 ","4","","",""
"29","2016","Not Employed","Couple + C. LE and GT 16","6","","",""
"29","2016","Employed","1-pers.-HH","5","","",""
"29","2016","Employed","(Married) couple without C. ","9","","",""
"29","2016","Employed","Single parent ","5","","",""
"29","2016","Employed","Couple + C. LE 16 ","23","","",""
"29","2016","Employed","Couple + C. GT 16 ","8","","",""
"29","2016","Employed","Couple + C. LE and GT 16","5","","",""
"30","2016","Not Employed","1-pers.-HH","389","0.014358681454829","0.00983948941878063","0.0188778734908773"
"30","2016","Not Employed","(Married) couple without C. ","68","0.00128149072263986","0.00012390405091352","0.00243907739436619"
"30","2016","Not Employed","Single parent ","144","0.00987965509100556","0.00415340032804167","0.0156059098539695"
"30","2016","Not Employed","Couple + C. LE 16 ","964","0.0406172994797757","0.0333648935014422","0.0478697054581091"
"30","2016","Not Employed","Couple + C. GT 16 ","55","0.00595089760702327","0.000967417814385618","0.0109343773996609"
"30","2016","Not Employed","Couple + C. LE and GT 16","259","0.0152331036294699","0.00820303225018985","0.02226317500875"
"30","2016","Employed","1-pers.-HH","2","","",""
"30","2016","Employed","(Married) couple without C. ","2","","",""
"30","2016","Employed","Single parent ","","","",""
"30","2016","Employed","Couple + C. LE 16 ","1","","",""
"30","2016","Employed","Couple + C. GT 16 ","2","","",""
"30","2016","Employed","Couple + C. LE and GT 16","1","","",""
"31","2016","Not Employed","1-pers.-HH","","","",""
"31","2016","Not Employed","(Married) couple without C. ","1","","",""
"31","2016","Not Employed","Single parent ","2","","",""
"31","2016","Not Employed","Couple + C. LE 16 ","1","","",""
"31","2016","Not Employed","Couple + C. GT 16 ","2","","",""
"31","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"31","2016","Employed","1-pers.-HH","2","","",""
"31","2016","Employed","(Married) couple without C. ","5","","",""
"31","2016","Employed","Single parent ","2","","",""
"31","2016","Employed","Couple + C. LE 16 ","7","","",""
"31","2016","Employed","Couple + C. GT 16 ","2","","",""
"31","2016","Employed","Couple + C. LE and GT 16","1","","",""
"32","2016","Not Employed","1-pers.-HH","10","","",""
"32","2016","Not Employed","(Married) couple without C. ","13","","",""
"32","2016","Not Employed","Single parent ","18","","",""
"32","2016","Not Employed","Couple + C. LE 16 ","74","0.00723036901080349","0.00411768441645929","0.0103430536051477"
"32","2016","Not Employed","Couple + C. GT 16 ","12","","",""
"32","2016","Not Employed","Couple + C. LE and GT 16","11","","",""
"32","2016","Employed","1-pers.-HH","8","","",""
"32","2016","Employed","(Married) couple without C. ","26","","",""
"32","2016","Employed","Single parent ","3","","",""
"32","2016","Employed","Couple + C. LE 16 ","43","0.00411667430434543","0.00232315989076824","0.00591018871792262"
"32","2016","Employed","Couple + C. GT 16 ","17","","",""
"32","2016","Employed","Couple + C. LE and GT 16","10","","",""
"34","2016","Not Employed","1-pers.-HH","","","",""
"34","2016","Not Employed","(Married) couple without C. ","","","",""
"34","2016","Not Employed","Single parent ","","","",""
"34","2016","Not Employed","Couple + C. LE 16 ","1","","",""
"34","2016","Not Employed","Couple + C. GT 16 ","","","",""
"34","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"34","2016","Employed","1-pers.-HH","","","",""
"34","2016","Employed","(Married) couple without C. ","3","","",""
"34","2016","Employed","Single parent ","","","",""
"34","2016","Employed","Couple + C. LE 16 ","1","","",""
"34","2016","Employed","Couple + C. GT 16 ","","","",""
"34","2016","Employed","Couple + C. LE and GT 16","","","",""
"35","2016","Not Employed","1-pers.-HH","","","",""
"35","2016","Not Employed","(Married) couple without C. ","","","",""
"35","2016","Not Employed","Single parent ","","","",""
"35","2016","Not Employed","Couple + C. LE 16 ","1","","",""
"35","2016","Not Employed","Couple + C. GT 16 ","","","",""
"35","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"35","2016","Employed","1-pers.-HH","","","",""
"35","2016","Employed","(Married) couple without C. ","","","",""
"35","2016","Employed","Single parent ","","","",""
"35","2016","Employed","Couple + C. LE 16 ","","","",""
"35","2016","Employed","Couple + C. GT 16 ","","","",""
"35","2016","Employed","Couple + C. LE and GT 16","1","","",""
"36","2016","Not Employed","1-pers.-HH","","","",""
"36","2016","Not Employed","(Married) couple without C. ","","","",""
"36","2016","Not Employed","Single parent ","","","",""
"36","2016","Not Employed","Couple + C. LE 16 ","","","",""
"36","2016","Not Employed","Couple + C. GT 16 ","","","",""
"36","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"36","2016","Employed","1-pers.-HH","","","",""
"36","2016","Employed","(Married) couple without C. ","","","",""
"36","2016","Employed","Single parent ","","","",""
"36","2016","Employed","Couple + C. LE 16 ","","","",""
"36","2016","Employed","Couple + C. GT 16 ","","","",""
"36","2016","Employed","Couple + C. LE and GT 16","","","",""
"37","2016","Not Employed","1-pers.-HH","","","",""
"37","2016","Not Employed","(Married) couple without C. ","","","",""
"37","2016","Not Employed","Single parent ","","","",""
"37","2016","Not Employed","Couple + C. LE 16 ","","","",""
"37","2016","Not Employed","Couple + C. GT 16 ","","","",""
"37","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"37","2016","Employed","1-pers.-HH","","","",""
"37","2016","Employed","(Married) couple without C. ","","","",""
"37","2016","Employed","Single parent ","","","",""
"37","2016","Employed","Couple + C. LE 16 ","","","",""
"37","2016","Employed","Couple + C. GT 16 ","","","",""
"37","2016","Employed","Couple + C. LE and GT 16","","","",""
"38","2016","Not Employed","1-pers.-HH","","","",""
"38","2016","Not Employed","(Married) couple without C. ","","","",""
"38","2016","Not Employed","Single parent ","","","",""
"38","2016","Not Employed","Couple + C. LE 16 ","1","","",""
