"pgnation","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"27","1985","Employed","Female","","","",""
"28","1985","Not Employed","Male","","","",""
"28","1985","Not Employed","Female","","","",""
"28","1985","Employed","Male","","","",""
"28","1985","Employed","Female","","","",""
"29","1985","Not Employed","Male","","","",""
"29","1985","Not Employed","Female","","","",""
"29","1985","Employed","Male","","","",""
"29","1985","Employed","Female","","","",""
"30","1985","Not Employed","Male","","","",""
"30","1985","Not Employed","Female","","","",""
"30","1985","Employed","Male","","","",""
"30","1985","Employed","Female","","","",""
"31","1985","Not Employed","Male","","","",""
"31","1985","Not Employed","Female","","","",""
"31","1985","Employed","Male","","","",""
"31","1985","Employed","Female","2","","",""
"32","1985","Not Employed","Male","","","",""
"32","1985","Not Employed","Female","","","",""
"32","1985","Employed","Male","","","",""
"32","1985","Employed","Female","","","",""
"34","1985","Not Employed","Male","","","",""
"34","1985","Not Employed","Female","1","","",""
"34","1985","Employed","Male","","","",""
"34","1985","Employed","Female","","","",""
"35","1985","Not Employed","Male","","","",""
"35","1985","Not Employed","Female","","","",""
"35","1985","Employed","Male","","","",""
"35","1985","Employed","Female","","","",""
"36","1985","Not Employed","Male","","","",""
"36","1985","Not Employed","Female","","","",""
"36","1985","Employed","Male","","","",""
"36","1985","Employed","Female","","","",""
"37","1985","Not Employed","Male","","","",""
"37","1985","Not Employed","Female","","","",""
"37","1985","Employed","Male","","","",""
"37","1985","Employed","Female","","","",""
"38","1985","Not Employed","Male","","","",""
"38","1985","Not Employed","Female","1","","",""
"38","1985","Employed","Male","","","",""
"38","1985","Employed","Female","1","","",""
"39","1985","Not Employed","Male","","","",""
"39","1985","Not Employed","Female","","","",""
"39","1985","Employed","Male","2","","",""
"39","1985","Employed","Female","","","",""
"40","1985","Not Employed","Male","","","",""
"40","1985","Not Employed","Female","","","",""
"40","1985","Employed","Male","","","",""
"40","1985","Employed","Female","","","",""
"41","1985","Not Employed","Male","","","",""
"41","1985","Not Employed","Female","","","",""
"41","1985","Employed","Male","1","","",""
"41","1985","Employed","Female","","","",""
"42","1985","Not Employed","Male","","","",""
"42","1985","Not Employed","Female","","","",""
"42","1985","Employed","Male","1","","",""
"42","1985","Employed","Female","","","",""
"43","1985","Not Employed","Male","","","",""
"43","1985","Not Employed","Female","1","","",""
"43","1985","Employed","Male","1","","",""
"43","1985","Employed","Female","","","",""
"44","1985","Not Employed","Male","","","",""
"44","1985","Not Employed","Female","1","","",""
"44","1985","Employed","Male","","","",""
"44","1985","Employed","Female","","","",""
"45","1985","Not Employed","Male","","","",""
"45","1985","Not Employed","Female","","","",""
"45","1985","Employed","Male","","","",""
"45","1985","Employed","Female","","","",""
"46","1985","Not Employed","Male","","","",""
"46","1985","Not Employed","Female","","","",""
"46","1985","Employed","Male","","","",""
"46","1985","Employed","Female","","","",""
"47","1985","Not Employed","Male","","","",""
"47","1985","Not Employed","Female","","","",""
"47","1985","Employed","Male","","","",""
"47","1985","Employed","Female","","","",""
"48","1985","Not Employed","Male","","","",""
"48","1985","Not Employed","Female","","","",""
"48","1985","Employed","Male","","","",""
"48","1985","Employed","Female","","","",""
"49","1985","Not Employed","Male","","","",""
"49","1985","Not Employed","Female","","","",""
"49","1985","Employed","Male","","","",""
"49","1985","Employed","Female","","","",""
"50","1985","Not Employed","Male","","","",""
"50","1985","Not Employed","Female","","","",""
"50","1985","Employed","Male","","","",""
"50","1985","Employed","Female","","","",""
"51","1985","Not Employed","Male","","","",""
"51","1985","Not Employed","Female","","","",""
"51","1985","Employed","Male","","","",""
"51","1985","Employed","Female","","","",""
"52","1985","Not Employed","Male","","","",""
"52","1985","Not Employed","Female","","","",""
"52","1985","Employed","Male","","","",""
"52","1985","Employed","Female","","","",""
"53","1985","Not Employed","Male","","","",""
"53","1985","Not Employed","Female","","","",""
"53","1985","Employed","Male","","","",""
"53","1985","Employed","Female","","","",""
"54","1985","Not Employed","Male","","","",""
"54","1985","Not Employed","Female","","","",""
"54","1985","Employed","Male","","","",""
"54","1985","Employed","Female","","","",""
"55","1985","Not Employed","Male","","","",""
"55","1985","Not Employed","Female","","","",""
"55","1985","Employed","Male","","","",""
"55","1985","Employed","Female","","","",""
"56","1985","Not Employed","Male","","","",""
"56","1985","Not Employed","Female","","","",""
"56","1985","Employed","Male","","","",""
"56","1985","Employed","Female","","","",""
"59","1985","Not Employed","Male","","","",""
"59","1985","Not Employed","Female","","","",""
"59","1985","Employed","Male","","","",""
"59","1985","Employed","Female","","","",""
"60","1985","Not Employed","Male","","","",""
"60","1985","Not Employed","Female","","","",""
"60","1985","Employed","Male","","","",""
"60","1985","Employed","Female","","","",""
"61","1985","Not Employed","Male","","","",""
"61","1985","Not Employed","Female","","","",""
"61","1985","Employed","Male","","","",""
"61","1985","Employed","Female","","","",""
"64","1985","Not Employed","Male","","","",""
"64","1985","Not Employed","Female","","","",""
"64","1985","Employed","Male","","","",""
"64","1985","Employed","Female","","","",""
"65","1985","Not Employed","Male","","","",""
"65","1985","Not Employed","Female","","","",""
"65","1985","Employed","Male","","","",""
"65","1985","Employed","Female","","","",""
"66","1985","Not Employed","Male","","","",""
"66","1985","Not Employed","Female","","","",""
"66","1985","Employed","Male","","","",""
"66","1985","Employed","Female","","","",""
"67","1985","Not Employed","Male","","","",""
"67","1985","Not Employed","Female","","","",""
"67","1985","Employed","Male","","","",""
"67","1985","Employed","Female","","","",""
"68","1985","Not Employed","Male","","","",""
"68","1985","Not Employed","Female","","","",""
"68","1985","Employed","Male","","","",""
"68","1985","Employed","Female","","","",""
"71","1985","Not Employed","Male","","","",""
"71","1985","Not Employed","Female","","","",""
"71","1985","Employed","Male","","","",""
"71","1985","Employed","Female","","","",""
"72","1985","Not Employed","Male","","","",""
"72","1985","Not Employed","Female","","","",""
"72","1985","Employed","Male","","","",""
"72","1985","Employed","Female","","","",""
"73","1985","Not Employed","Male","","","",""
"73","1985","Not Employed","Female","","","",""
"73","1985","Employed","Male","","","",""
"73","1985","Employed","Female","","","",""
"74","1985","Not Employed","Male","","","",""
"74","1985","Not Employed","Female","","","",""
"74","1985","Employed","Male","","","",""
"74","1985","Employed","Female","","","",""
"75","1985","Not Employed","Male","","","",""
"75","1985","Not Employed","Female","","","",""
"75","1985","Employed","Male","","","",""
"75","1985","Employed","Female","","","",""
"76","1985","Not Employed","Male","","","",""
"76","1985","Not Employed","Female","","","",""
"76","1985","Employed","Male","","","",""
"76","1985","Employed","Female","","","",""
"77","1985","Not Employed","Male","","","",""
"77","1985","Not Employed","Female","","","",""
"77","1985","Employed","Male","","","",""
"77","1985","Employed","Female","","","",""
"78","1985","Not Employed","Male","","","",""
"78","1985","Not Employed","Female","","","",""
"78","1985","Employed","Male","","","",""
"78","1985","Employed","Female","","","",""
"79","1985","Not Employed","Male","","","",""
"79","1985","Not Employed","Female","","","",""
"79","1985","Employed","Male","","","",""
"79","1985","Employed","Female","","","",""
"80","1985","Not Employed","Male","","","",""
"80","1985","Not Employed","Female","","","",""
"80","1985","Employed","Male","","","",""
"80","1985","Employed","Female","","","",""
"81","1985","Not Employed","Male","","","",""
"81","1985","Not Employed","Female","","","",""
"81","1985","Employed","Male","","","",""
"81","1985","Employed","Female","","","",""
"82","1985","Not Employed","Male","","","",""
"82","1985","Not Employed","Female","","","",""
"82","1985","Employed","Male","","","",""
"82","1985","Employed","Female","","","",""
"83","1985","Not Employed","Male","","","",""
"83","1985","Not Employed","Female","","","",""
"83","1985","Employed","Male","","","",""
"83","1985","Employed","Female","","","",""
"84","1985","Not Employed","Male","","","",""
"84","1985","Not Employed","Female","","","",""
"84","1985","Employed","Male","","","",""
"84","1985","Employed","Female","","","",""
"85","1985","Not Employed","Male","","","",""
"85","1985","Not Employed","Female","","","",""
"85","1985","Employed","Male","","","",""
"85","1985","Employed","Female","","","",""
"86","1985","Not Employed","Male","","","",""
"86","1985","Not Employed","Female","","","",""
"86","1985","Employed","Male","","","",""
"86","1985","Employed","Female","","","",""
"89","1985","Not Employed","Male","","","",""
"89","1985","Not Employed","Female","","","",""
"89","1985","Employed","Male","","","",""
"89","1985","Employed","Female","","","",""
"90","1985","Not Employed","Male","","","",""
"90","1985","Not Employed","Female","","","",""
"90","1985","Employed","Male","","","",""
"90","1985","Employed","Female","","","",""
"92","1985","Not Employed","Male","","","",""
"92","1985","Not Employed","Female","","","",""
"92","1985","Employed","Male","","","",""
"92","1985","Employed","Female","","","",""
"94","1985","Not Employed","Male","","","",""
"94","1985","Not Employed","Female","","","",""
"94","1985","Employed","Male","","","",""
"94","1985","Employed","Female","","","",""
"95","1985","Not Employed","Male","","","",""
"95","1985","Not Employed","Female","","","",""
"95","1985","Employed","Male","","","",""
"95","1985","Employed","Female","","","",""
"96","1985","Not Employed","Male","","","",""
"96","1985","Not Employed","Female","","","",""
"96","1985","Employed","Male","","","",""
"96","1985","Employed","Female","","","",""
"97","1985","Not Employed","Male","","","",""
"97","1985","Not Employed","Female","","","",""
"97","1985","Employed","Male","","","",""
"97","1985","Employed","Female","","","",""
"98","1985","Not Employed","Male","3","","",""
"98","1985","Not Employed","Female","2","","",""
"98","1985","Employed","Male","2","","",""
"98","1985","Employed","Female","3","","",""
"101","1985","Not Employed","Male","","","",""
"101","1985","Not Employed","Female","","","",""
"101","1985","Employed","Male","","","",""
"101","1985","Employed","Female","","","",""
"102","1985","Not Employed","Male","","","",""
"102","1985","Not Employed","Female","","","",""
"102","1985","Employed","Male","","","",""
"102","1985","Employed","Female","","","",""
"103","1985","Not Employed","Male","","","",""
"103","1985","Not Employed","Female","","","",""
"103","1985","Employed","Male","","","",""
"103","1985","Employed","Female","","","",""
"105","1985","Not Employed","Male","","","",""
"105","1985","Not Employed","Female","","","",""
"105","1985","Employed","Male","","","",""
"105","1985","Employed","Female","","","",""
"108","1985","Not Employed","Male","","","",""
"108","1985","Not Employed","Female","","","",""
"108","1985","Employed","Male","","","",""
"108","1985","Employed","Female","","","",""
"110","1985","Not Employed","Male","","","",""
"110","1985","Not Employed","Female","","","",""
"110","1985","Employed","Male","","","",""
