"transab_cat","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Very low transfer dependency","2016","Employed","direct migration background","1790","0.429292949171694","0.412463635029281","0.446122263314108","1"
"Very low transfer dependency","2016","Employed","indirect migration background","679","0.460947098204791","0.431934755389734","0.489959441019848","1"
"Very low transfer dependency","2016","Not Employed","indirect migration background","246","0.481864524618654","0.438751610251475","0.524977438985833","1"
"Complete transfer dependency","2017","Not Employed","no migration background","222","0.0335025368750444","0.029290149638562","0.0377149241115267","5"
"Complete transfer dependency","2017","Not Employed","direct migration background","1803","0.166402915242838","0.153800308411842","0.179005522073835","5"
"Complete transfer dependency","2017","Not Employed","indirect migration background","46","0.100541771502785","0.0755679927703636","0.125515550235206","5"
"Complete transfer dependency","2017","Employed","no migration background","","","","","5"
"Complete transfer dependency","2017","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2017","Employed","indirect migration background","","","","","5"
"High transfer dependency","2017","Not Employed","indirect migration background","50","0.0797062429641518","0.0572141484006713","0.102198337527632","3"
"High transfer dependency","2017","Employed","indirect migration background","57","0.0454415556364423","0.0338726768031226","0.057010434469762","3"
"High transfer dependency","2017","Not Employed","direct migration background","268","0.0926429647966897","0.082832328928124","0.102453600665255","3"
"High transfer dependency","2017","Not Employed","no migration background","250","0.0260947019511078","0.0223628567848261","0.0298265471173894","3"
"High transfer dependency","2017","Employed","no migration background","263","0.0160715388040172","0.0139466663254841","0.0181964112825503","3"
"High transfer dependency","2017","Employed","direct migration background","211","0.0409741185886832","0.0342903105391193","0.0476579266382471","3"
"Low transfer dependency","2017","Not Employed","indirect migration background","79","0.135004445850294","0.106625159745682","0.163383731954906","2"
"Low transfer dependency","2017","Employed","no migration background","683","0.0382959995372336","0.0350532022930807","0.0415387967813866","2"
"Low transfer dependency","2017","Not Employed","direct migration background","254","0.108349212150514","0.0978317221820536","0.118866702118975","2"
"Low transfer dependency","2017","Not Employed","no migration background","415","0.0457828691040111","0.0408899933327025","0.0506757448753198","2"
"Low transfer dependency","2017","Employed","direct migration background","333","0.0770579124048816","0.0680660461156303","0.0860497786941328","2"
"Low transfer dependency","2017","Employed","indirect migration background","120","0.0756526756008937","0.0609636443201741","0.0903417068816133","2"
"No transfer dependency","2017","Not Employed","no migration background","4265","0.687710559314104","0.676862037207534","0.698559081420674","0"
"No transfer dependency","2017","Not Employed","direct migration background","356","0.380260270213289","0.363833696978969","0.39668684344761","0"
"No transfer dependency","2017","Not Employed","indirect migration background","37","0.11313013755518","0.0868250592154876","0.139435215894872","0"
"No transfer dependency","2017","Employed","no migration background","5092","0.516045684539258","0.507601287630986","0.52449008144753","0"
"No transfer dependency","2017","Employed","indirect migration background","321","0.425000872275673","0.397541416922482","0.452460327628863","0"
"No transfer dependency","2017","Employed","direct migration background","866","0.389977966389361","0.373532477406791","0.406423455371931","0"
"Very high transfer dependency","2017","Not Employed","no migration background","170","0.01858031965153","0.0154191845739293","0.0217414547291308","4"
"Very high transfer dependency","2017","Employed","no migration background","117","0.00849962285916934","0.00694841981219389","0.0100508259061448","4"
"Very high transfer dependency","2017","Employed","direct migration background","139","0.0222885392755311","0.0173111666875817","0.0272659118634805","4"
"Very high transfer dependency","2017","Not Employed","indirect migration background","57","0.0992908746538118","0.0744556871630944","0.124126062144529","4"
"Very high transfer dependency","2017","Not Employed","direct migration background","300","0.0750649891318516","0.0661488640759201","0.0839811141877831","4"
"Very high transfer dependency","2017","Employed","indirect migration background","26","","","","4"
"Very low transfer dependency","2017","Not Employed","no migration background","1688","0.188329013104203","0.179176555864268","0.197481470344138","1"
"Very low transfer dependency","2017","Not Employed","direct migration background","374","0.177279648464817","0.164356825643316","0.190202471286318","1"
"Very low transfer dependency","2017","Employed","no migration background","7299","0.421087154260322","0.412744294006465","0.429430014514178","1"
"Very low transfer dependency","2017","Employed","direct migration background","1830","0.469701463341543","0.452873747642347","0.48652917904074","1"
"Very low transfer dependency","2017","Employed","indirect migration background","721","0.434643229451657","0.407107843161754","0.46217861574156","1"
"Very low transfer dependency","2017","Not Employed","indirect migration background","288","0.472326527473778","0.430867005239607","0.513786049707948","1"
"Complete transfer dependency","2018","Not Employed","no migration background","203","0.028420781859769","0.0244536625514808","0.0323879011680571","5"
"Complete transfer dependency","2018","Not Employed","direct migration background","2401","0.189548786114383","0.177774889764632","0.201322682464134","5"
"Complete transfer dependency","2018","Not Employed","indirect migration background","42","0.134677283551252","0.104450893834823","0.164903673267682","5"
"Complete transfer dependency","2018","Employed","no migration background","","","","","5"
"Complete transfer dependency","2018","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2018","Employed","indirect migration background","","","","","5"
"High transfer dependency","2018","Not Employed","no migration background","247","0.0261687211338911","0.0223576131679683","0.029979829099814","3"
"High transfer dependency","2018","Not Employed","direct migration background","389","0.0881104271775186","0.0795954979197222","0.0966253564353149","3"
"High transfer dependency","2018","Not Employed","indirect migration background","62","0.0749565781184836","0.0516415476866434","0.0982716085503237","3"
"High transfer dependency","2018","Employed","no migration background","256","0.0161227802769302","0.0139535601411239","0.0182920004127366","3"
"High transfer dependency","2018","Employed","direct migration background","297","0.0404710995115681","0.0339509442337931","0.0469912547893432","3"
"High transfer dependency","2018","Employed","indirect migration background","87","0.0582310298705377","0.0454716262169789","0.0709904335240965","3"
"Low transfer dependency","2018","Not Employed","indirect migration background","71","0.095537706767039","0.0695101926776368","0.121565220856441","2"
"Low transfer dependency","2018","Employed","indirect migration background","119","0.0621835434897924","0.0490259152743128","0.0753411717052719","2"
"Low transfer dependency","2018","Not Employed","direct migration background","276","0.0952254398119165","0.0864079909421962","0.104042888681637","2"
"Low transfer dependency","2018","Not Employed","no migration background","396","0.0474712777323671","0.0423946812621096","0.0525478742026246","2"
"Low transfer dependency","2018","Employed","no migration background","648","0.0380521407491669","0.0347569654741035","0.0413473160242302","2"
"Low transfer dependency","2018","Employed","direct migration background","376","0.0753516218872801","0.0666180677771764","0.0840851759973838","2"
"No transfer dependency","2018","Not Employed","no migration background","4180","0.700637899856519","0.689704295253666","0.711571504459371","0"
"No transfer dependency","2018","Not Employed","direct migration background","348","0.385754021093055","0.371131486485262","0.400376555700849","0"
"No transfer dependency","2018","Not Employed","indirect migration background","34","0.0966442526244357","0.0704824615591418","0.12280604368973","0"
"No transfer dependency","2018","Employed","no migration background","4950","0.51395821020784","0.505349979130752","0.522566441284929","0"
"No transfer dependency","2018","Employed","direct migration background","921","0.392342584076018","0.376187153691791","0.408498014460244","0"
"No transfer dependency","2018","Employed","indirect migration background","317","0.397436465215862","0.370773022011436","0.424099908420288","0"
"Very high transfer dependency","2018","Not Employed","no migration background","180","0.0179026969219507","0.0147371071670739","0.0210682866768275","4"
"Very high transfer dependency","2018","Employed","no migration background","111","0.00846351245709551","0.00688574542935664","0.0100412794848344","4"
"Very high transfer dependency","2018","Employed","direct migration background","198","0.024912226205251","0.019755375816597","0.0300690765939049","4"
"Very high transfer dependency","2018","Not Employed","indirect migration background","33","0.0754985392514239","0.0521062284081507","0.0988908500946972","4"
"Very high transfer dependency","2018","Employed","indirect migration background","21","","","","4"
"Very high transfer dependency","2018","Not Employed","direct migration background","518","0.083924389881188","0.0755951374835173","0.0922536422788587","4"
"Very low transfer dependency","2018","Not Employed","no migration background","1534","0.179398622495503","0.170238657467129","0.188558587523877","1"
"Very low transfer dependency","2018","Not Employed","direct migration background","325","0.157436935921939","0.146496092852897","0.16837777899098","1"
"Very low transfer dependency","2018","Employed","no migration background","6985","0.423403356308967","0.414893418034262","0.431913294583672","1"
"Very low transfer dependency","2018","Employed","direct migration background","1717","0.466922468319883","0.450415246687794","0.483429689951972","1"
"Very low transfer dependency","2018","Not Employed","indirect migration background","248","0.522685639687365","0.478460156601756","0.566911122772974","1"
"Very low transfer dependency","2018","Employed","indirect migration background","750","0.468992024882423","0.44180171209641","0.496182337668436","1"
"Complete transfer dependency","2019","Not Employed","no migration background","203","0.0281672543648434","0.024237706735773","0.0320968019939138","5"
"Complete transfer dependency","2019","Not Employed","direct migration background","2204","0.187030403686755","0.174324455869092","0.199736351504418","5"
"Complete transfer dependency","2019","Not Employed","indirect migration background","40","0.0691568135761968","0.0458438147310449","0.0924698124213487","5"
"Complete transfer dependency","2019","Employed","no migration background","","","","","5"
"Complete transfer dependency","2019","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2019","Employed","indirect migration background","","","","","5"
"High transfer dependency","2019","Not Employed","no migration background","226","0.0261391204455928","0.0223497376395684","0.0299285032516172","3"
"High transfer dependency","2019","Not Employed","direct migration background","265","0.0827908304384091","0.0738115998786053","0.0917700609982128","3"
"High transfer dependency","2019","Not Employed","indirect migration background","48","0.0987854621607497","0.0713695307354653","0.126201393586034","3"
"High transfer dependency","2019","Employed","no migration background","204","0.0141768941423637","0.0121864386858987","0.0161673495988286","3"
"High transfer dependency","2019","Employed","direct migration background","337","0.0388758772223901","0.032471071519243","0.0452806829255372","3"
"High transfer dependency","2019","Employed","indirect migration background","54","0.044617972538093","0.033364351714465","0.0558715933617211","3"
"Low transfer dependency","2019","Not Employed","indirect migration background","70","0.160136405011945","0.126439360758139","0.193833449265752","2"
"Low transfer dependency","2019","Not Employed","no migration background","410","0.0537607543640024","0.04840392650746","0.0591175822205448","2"
"Low transfer dependency","2019","Not Employed","direct migration background","188","0.084167450714596","0.0751206727045969","0.0932142287245952","2"
"Low transfer dependency","2019","Employed","indirect migration background","89","0.0663847302848892","0.0528151348668185","0.0799543257029599","2"
"Low transfer dependency","2019","Employed","no migration background","564","0.0386948721504395","0.0354475920145654","0.0419421522863136","2"
"Low transfer dependency","2019","Employed","direct migration background","364","0.0872827286166257","0.077930644347525","0.0966348128857265","2"
"No transfer dependency","2019","Not Employed","no migration background","4220","0.689693398750283","0.678705919271026","0.700680878229539","0"
"No transfer dependency","2019","Not Employed","direct migration background","324","0.415298795553034","0.399241916364209","0.431355674741859","0"
"No transfer dependency","2019","Not Employed","indirect migration background","46","0.109812261165995","0.0810840480481182","0.138540474283872","0"
"No transfer dependency","2019","Employed","no migration background","5582","0.511848403625119","0.503432312059328","0.520264495190911","0"
"No transfer dependency","2019","Employed","direct migration background","936","0.385725466633123","0.369596871816826","0.401854061449421","0"
"No transfer dependency","2019","Employed","indirect migration background","388","0.401919553917097","0.375195754815828","0.428643353018365","0"
"Very high transfer dependency","2019","Not Employed","no migration background","128","0.0168093169391401","0.013756024198131","0.0198626096801491","4"
"Very high transfer dependency","2019","Employed","no migration background","79","0.00491341567492522","0.00373612255110068","0.00609070879874977","4"
"Very high transfer dependency","2019","Employed","direct migration background","254","0.0246988160268195","0.019556206345115","0.029841425708524","4"
"Very high transfer dependency","2019","Not Employed","indirect migration background","40","0.110467910103467","0.0816646748507737","0.13927114535616","4"
"Very high transfer dependency","2019","Employed","indirect migration background","25","","","","4"
"Very high transfer dependency","2019","Not Employed","direct migration background","354","0.0803121419486024","0.0714564063692801","0.0891678775279248","4"
"Very low transfer dependency","2019","Not Employed","no migration background","1623","0.185430155136139","0.176199577483128","0.194660732789149","1"
"Very low transfer dependency","2019","Not Employed","direct migration background","283","0.150400377658604","0.138752536796403","0.162048218520805","1"
"Very low transfer dependency","2019","Employed","no migration background","7122","0.430366414407152","0.422029998032204","0.4387028307821","1"
"Very low transfer dependency","2019","Employed","direct migration background","1608","0.463417111501041","0.446894428822124","0.479939794179958","1"
"Very low transfer dependency","2019","Employed","indirect migration background","737","0.464979589957058","0.437793237149544","0.492165942764571","1"
"Very low transfer dependency","2019","Not Employed","indirect migration background","211","0.451641147981647","0.405914267631012","0.497368028332281","1"
