"transab_cat","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2006","Employed","(3b) higher tertiary education","56","0.0314302502889229","0.0239696386218172","0.0388908619560287"
"High transfer dependency","2006","Not Employed","(0) in school","17","","",""
"High transfer dependency","2006","Not Employed","(1a) inadequately completed","9","","",""
"High transfer dependency","2006","Not Employed","(1b) general elementary school","58","0.0474989789155919","0.0359007494716691","0.0590972083595147"
"High transfer dependency","2006","Not Employed","(1c) basic vocational qualification","62","0.0192461503611752","0.014401964483199","0.0240903362391514"
"High transfer dependency","2006","Not Employed","(2b) intermediate general qualification","15","","",""
"High transfer dependency","2006","Not Employed","(2a) intermediate vocational","48","0.0394442344268595","0.0289316799168042","0.0499567889369148"
"High transfer dependency","2006","Not Employed","(2c_gen) general maturity certificate","27","","",""
"High transfer dependency","2006","Not Employed","(2c_voc) vocational maturity certificate","18","","",""
"High transfer dependency","2006","Not Employed","(3a) lower tertiary education","5","","",""
"High transfer dependency","2006","Not Employed","(3b) higher tertiary education","8","","",""
"High transfer dependency","2006","Employed","(0) in school","","","",""
"High transfer dependency","2006","Employed","(1a) inadequately completed","6","","",""
"High transfer dependency","2006","Employed","(1b) general elementary school","44","0.0646985977846131","0.0459597741748511","0.083437421394375"
"High transfer dependency","2006","Employed","(1c) basic vocational qualification","71","0.0235367424706592","0.0181379133068378","0.0289355716344807"
"High transfer dependency","2006","Employed","(2b) intermediate general qualification","17","","",""
"High transfer dependency","2006","Employed","(2a) intermediate vocational","92","0.0284418011160409","0.0231578962117177","0.033725706020364"
"High transfer dependency","2006","Employed","(2c_gen) general maturity certificate","14","","",""
"High transfer dependency","2006","Employed","(2c_voc) vocational maturity certificate","13","","",""
"High transfer dependency","2006","Employed","(3a) lower tertiary education","6","","",""
"High transfer dependency","2006","Employed","(3b) higher tertiary education","9","","",""
"Very high transfer dependency","2006","Not Employed","(0) in school","19","","",""
"Very high transfer dependency","2006","Not Employed","(1a) inadequately completed","13","","",""
"Very high transfer dependency","2006","Not Employed","(1b) general elementary school","36","0.029987879773067","0.0206879794221249","0.039287780124009"
"Very high transfer dependency","2006","Not Employed","(1c) basic vocational qualification","58","0.0207133973585114","0.0156917128288661","0.0257350818881568"
"Very high transfer dependency","2006","Not Employed","(2b) intermediate general qualification","11","","",""
"Very high transfer dependency","2006","Not Employed","(2a) intermediate vocational","61","0.0441232305968967","0.033031742727478","0.0552147184663153"
"Very high transfer dependency","2006","Not Employed","(2c_gen) general maturity certificate","11","","",""
"Very high transfer dependency","2006","Not Employed","(2c_voc) vocational maturity certificate","8","","",""
"Very high transfer dependency","2006","Not Employed","(3a) lower tertiary education","12","","",""
"Very high transfer dependency","2006","Not Employed","(3b) higher tertiary education","10","","",""
"Very high transfer dependency","2006","Employed","(0) in school","3","","",""
"Very high transfer dependency","2006","Employed","(1a) inadequately completed","3","","",""
"Very high transfer dependency","2006","Employed","(1b) general elementary school","31","0.0498928202303523","0.0333074785490496","0.0664781619116551"
"Very high transfer dependency","2006","Employed","(1c) basic vocational qualification","47","0.0180171398946034","0.0132802495262394","0.0227540302629675"
"Very high transfer dependency","2006","Employed","(2b) intermediate general qualification","9","","",""
"Very high transfer dependency","2006","Employed","(2a) intermediate vocational","42","0.0155796462477306","0.011643138385355","0.0195161541101061"
"Very high transfer dependency","2006","Employed","(2c_gen) general maturity certificate","10","","",""
"Very high transfer dependency","2006","Employed","(2c_voc) vocational maturity certificate","10","","",""
"Very high transfer dependency","2006","Employed","(3a) lower tertiary education","4","","",""
"Very high transfer dependency","2006","Employed","(3b) higher tertiary education","8","","",""
"Complete transfer dependency","2006","Not Employed","(0) in school","7","","",""
"Complete transfer dependency","2006","Not Employed","(1a) inadequately completed","17","","",""
"Complete transfer dependency","2006","Not Employed","(1b) general elementary school","55","0.0475296335618821","0.0359278488153175","0.0591314183084468"
"Complete transfer dependency","2006","Not Employed","(1c) basic vocational qualification","74","0.0328242978435701","0.0265419892963352","0.039106606390805"
"Complete transfer dependency","2006","Not Employed","(2b) intermediate general qualification","7","","",""
"Complete transfer dependency","2006","Not Employed","(2a) intermediate vocational","47","0.0410136698816524","0.0303027757287002","0.0517245640346045"
"Complete transfer dependency","2006","Not Employed","(2c_gen) general maturity certificate","10","","",""
"Complete transfer dependency","2006","Not Employed","(2c_voc) vocational maturity certificate","13","","",""
"Complete transfer dependency","2006","Not Employed","(3a) lower tertiary education","4","","",""
"Complete transfer dependency","2006","Not Employed","(3b) higher tertiary education","11","","",""
"Complete transfer dependency","2006","Employed","(0) in school","","","",""
"Complete transfer dependency","2006","Employed","(1a) inadequately completed","","","",""
"Complete transfer dependency","2006","Employed","(1b) general elementary school","","","",""
"Complete transfer dependency","2006","Employed","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","2006","Employed","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","2006","Employed","(2a) intermediate vocational","","","",""
"Complete transfer dependency","2006","Employed","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","2006","Employed","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2006","Employed","(3b) higher tertiary education","","","",""
"No transfer dependency","2007","Not Employed","(0) in school","2","","",""
"No transfer dependency","2007","Not Employed","(1a) inadequately completed","56","0.473237330449211","0.387738645273025","0.558736015625396"
"No transfer dependency","2007","Not Employed","(1b) general elementary school","712","0.644328012108747","0.616538942744406","0.672117081473087"
"No transfer dependency","2007","Not Employed","(1c) basic vocational qualification","2106","0.743881299068641","0.727889926490174","0.759872671647109"
"No transfer dependency","2007","Not Employed","(2b) intermediate general qualification","50","0.251414768028433","0.196065980798065","0.306763555258801"
"No transfer dependency","2007","Not Employed","(2a) intermediate vocational","663","0.542528897714397","0.514788945506698","0.570268849922096"
"No transfer dependency","2007","Not Employed","(2c_gen) general maturity certificate","57","0.221496739059278","0.177095781248841","0.265897696869715"
"No transfer dependency","2007","Not Employed","(2c_voc) vocational maturity certificate","208","0.582889764659169","0.533827129964686","0.631952399353652"
"No transfer dependency","2007","Not Employed","(3a) lower tertiary education","353","0.680528659055318","0.639821388394777","0.721235929715858"
"No transfer dependency","2007","Not Employed","(3b) higher tertiary education","434","0.620097128889144","0.58258180047349","0.657612457304799"
"No transfer dependency","2007","Employed","(0) in school","1","","",""
"No transfer dependency","2007","Employed","(1a) inadequately completed","21","","",""
"No transfer dependency","2007","Employed","(1b) general elementary school","161","0.272526156135334","0.236809259880381","0.308243052390288"
"No transfer dependency","2007","Employed","(1c) basic vocational qualification","1058","0.413652555520754","0.395208881018838","0.432096230022671"
"No transfer dependency","2007","Employed","(2b) intermediate general qualification","60","0.210684131744632","0.164993337435492","0.256374926053773"
"No transfer dependency","2007","Employed","(2a) intermediate vocational","1201","0.383621783080576","0.367701918784488","0.399541647376664"
"No transfer dependency","2007","Employed","(2c_gen) general maturity certificate","114","0.300983804964517","0.259158194714998","0.342809415214036"
