"transab_cat","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","1997","(2c_gen) general maturity certificate","East Germany","8","","",""
"Low transfer dependency","1997","(2c_voc) vocational maturity certificate","West Germany","30","0.0673931684409481","0.045440543288755","0.0893457935931411"
"Low transfer dependency","1997","(2c_voc) vocational maturity certificate","East Germany","12","","",""
"Low transfer dependency","1997","(3a) lower tertiary education","West Germany","8","","",""
"Low transfer dependency","1997","(3a) lower tertiary education","East Germany","52","0.105198205550624","0.0789538430160105","0.131442568085238"
"Low transfer dependency","1997","(3b) higher tertiary education","West Germany","14","","",""
"Low transfer dependency","1997","(3b) higher tertiary education","East Germany","25","","",""
"High transfer dependency","1997","(0) in school","West Germany","5","","",""
"High transfer dependency","1997","(0) in school","East Germany","1","","",""
"High transfer dependency","1997","(1a) inadequately completed","West Germany","16","","",""
"High transfer dependency","1997","(1a) inadequately completed","East Germany","1","","",""
"High transfer dependency","1997","(1b) general elementary school","West Germany","58","0.039723831283235","0.0303509372356122","0.0490967253308578"
"High transfer dependency","1997","(1b) general elementary school","East Germany","12","","",""
"High transfer dependency","1997","(1c) basic vocational qualification","West Germany","39","0.01535629059479","0.0109152150811858","0.0197973661083941"
"High transfer dependency","1997","(1c) basic vocational qualification","East Germany","51","0.0488137799917503","0.0348443402761369","0.0627832197073636"
"High transfer dependency","1997","(2b) intermediate general qualification","West Germany","4","","",""
"High transfer dependency","1997","(2b) intermediate general qualification","East Germany","7","","",""
"High transfer dependency","1997","(2a) intermediate vocational","West Germany","14","","",""
"High transfer dependency","1997","(2a) intermediate vocational","East Germany","52","0.0637843969537949","0.0495678106899832","0.0780009832176065"
"High transfer dependency","1997","(2c_gen) general maturity certificate","West Germany","9","","",""
"High transfer dependency","1997","(2c_gen) general maturity certificate","East Germany","4","","",""
"High transfer dependency","1997","(2c_voc) vocational maturity certificate","West Germany","9","","",""
"High transfer dependency","1997","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"High transfer dependency","1997","(3a) lower tertiary education","West Germany","4","","",""
"High transfer dependency","1997","(3a) lower tertiary education","East Germany","11","","",""
"High transfer dependency","1997","(3b) higher tertiary education","West Germany","4","","",""
"High transfer dependency","1997","(3b) higher tertiary education","East Germany","9","","",""
"Very high transfer dependency","1997","(0) in school","West Germany","3","","",""
"Very high transfer dependency","1997","(0) in school","East Germany","2","","",""
"Very high transfer dependency","1997","(1a) inadequately completed","West Germany","13","","",""
"Very high transfer dependency","1997","(1a) inadequately completed","East Germany","1","","",""
"Very high transfer dependency","1997","(1b) general elementary school","West Germany","40","0.0228838894078776","0.015707796133984","0.0300599826817712"
"Very high transfer dependency","1997","(1b) general elementary school","East Germany","5","","",""
"Very high transfer dependency","1997","(1c) basic vocational qualification","West Germany","32","0.0142046494021461","0.00993085049470089","0.0184784483095913"
"Very high transfer dependency","1997","(1c) basic vocational qualification","East Germany","27","","",""
"Very high transfer dependency","1997","(2b) intermediate general qualification","West Germany","8","","",""
"Very high transfer dependency","1997","(2b) intermediate general qualification","East Germany","5","","",""
"Very high transfer dependency","1997","(2a) intermediate vocational","West Germany","12","","",""
"Very high transfer dependency","1997","(2a) intermediate vocational","East Germany","19","","",""
"Very high transfer dependency","1997","(2c_gen) general maturity certificate","West Germany","7","","",""
"Very high transfer dependency","1997","(2c_gen) general maturity certificate","East Germany","","","",""
"Very high transfer dependency","1997","(2c_voc) vocational maturity certificate","West Germany","4","","",""
"Very high transfer dependency","1997","(2c_voc) vocational maturity certificate","East Germany","2","","",""
"Very high transfer dependency","1997","(3a) lower tertiary education","West Germany","2","","",""
"Very high transfer dependency","1997","(3a) lower tertiary education","East Germany","8","","",""
"Very high transfer dependency","1997","(3b) higher tertiary education","West Germany","3","","",""
"Very high transfer dependency","1997","(3b) higher tertiary education","East Germany","1","","",""
"Complete transfer dependency","1997","(0) in school","West Germany","1","","",""
"Complete transfer dependency","1997","(0) in school","East Germany","","","",""
"Complete transfer dependency","1997","(1a) inadequately completed","West Germany","10","","",""
"Complete transfer dependency","1997","(1a) inadequately completed","East Germany","1","","",""
"Complete transfer dependency","1997","(1b) general elementary school","West Germany","30","0.0186108973640235","0.0121252349332761","0.0250965597947709"
"Complete transfer dependency","1997","(1b) general elementary school","East Germany","1","","",""
"Complete transfer dependency","1997","(1c) basic vocational qualification","West Germany","17","","",""
"Complete transfer dependency","1997","(1c) basic vocational qualification","East Germany","10","","",""
"Complete transfer dependency","1997","(2b) intermediate general qualification","West Germany","2","","",""
"Complete transfer dependency","1997","(2b) intermediate general qualification","East Germany","","","",""
"Complete transfer dependency","1997","(2a) intermediate vocational","West Germany","6","","",""
"Complete transfer dependency","1997","(2a) intermediate vocational","East Germany","6","","",""
"Complete transfer dependency","1997","(2c_gen) general maturity certificate","West Germany","5","","",""
"Complete transfer dependency","1997","(2c_gen) general maturity certificate","East Germany","","","",""
"Complete transfer dependency","1997","(2c_voc) vocational maturity certificate","West Germany","6","","",""
"Complete transfer dependency","1997","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Complete transfer dependency","1997","(3a) lower tertiary education","West Germany","","","",""
"Complete transfer dependency","1997","(3a) lower tertiary education","East Germany","","","",""
"Complete transfer dependency","1997","(3b) higher tertiary education","West Germany","4","","",""
"Complete transfer dependency","1997","(3b) higher tertiary education","East Germany","","","",""
"No transfer dependency","1998","(0) in school","West Germany","8","","",""
"No transfer dependency","1998","(0) in school","East Germany","","","",""
"No transfer dependency","1998","(1a) inadequately completed","West Germany","129","0.298124320082313","0.256592216088714","0.339656424075911"
"No transfer dependency","1998","(1a) inadequately completed","East Germany","9","","",""
"No transfer dependency","1998","(1b) general elementary school","West Germany","830","0.569963348431309","0.547123895963952","0.592802800898665"
"No transfer dependency","1998","(1b) general elementary school","East Germany","116","0.638635025944849","0.576550471655079","0.70071958023462"
"No transfer dependency","1998","(1c) basic vocational qualification","West Germany","1548","0.554844109835872","0.537614070942372","0.572074148729373"
"No transfer dependency","1998","(1c) basic vocational qualification","East Germany","489","0.590660897854398","0.559376650450859","0.621945145257937"
