"transab_cat","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No transfer dependency","2010","Part Time","Couple + C. LE and GT 16","1","","","","0"
"No transfer dependency","2010","Not Working","1-pers.-HH","1064","0.756044399208534","0.733327875664433","0.778760922752635","0"
"No transfer dependency","2010","Not Working","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2010","Not Working","Couple + C. GT 16 ","160","0.164603340734926","0.139375810545377","0.189830870924475","0"
"No transfer dependency","2010","Not Working","Couple + C. LE 16 ","23","","","","0"
"No transfer dependency","2010","Not Working","Single parent ","44","0.107460222252944","0.0851616711645177","0.12975877334137","0"
"No transfer dependency","2010","Not Working","(Married) couple without C. ","2600","0.796569939128548","0.782563343974467","0.810576534282629","0"
"Very high transfer dependency","2010","Full Time","Couple + C. LE 16 ","6","","","","4"
"Very high transfer dependency","2010","Full Time","Couple + C. GT 16 ","2","","","","4"
"Very high transfer dependency","2010","Full Time","Couple + C. LE and GT 16","4","","","","4"
"Very high transfer dependency","2010","Part Time","1-pers.-HH","44","0.122971838459691","0.0916388753108833","0.154304801608499","4"
"Very high transfer dependency","2010","Part Time","(Married) couple without C. ","9","","","","4"
"Very high transfer dependency","2010","Full Time","Single parent ","4","","","","4"
"Very high transfer dependency","2010","Not Working","Couple + C. LE and GT 16","45","0.0502713848453875","0.0330302560858155","0.0675125136049594","4"
"Very high transfer dependency","2010","Not Working","Couple + C. GT 16 ","23","","","","4"
"Very high transfer dependency","2010","Not Working","Couple + C. LE 16 ","133","0.0677998510407934","0.0556951019802378","0.079904600101349","4"
"Very high transfer dependency","2010","Full Time","(Married) couple without C. ","2","","","","4"
"Very high transfer dependency","2010","Full Time","1-pers.-HH","1","","","","4"
"Very high transfer dependency","2010","Not Working","Single parent ","195","0.159498631963428","0.133136126632643","0.185861137294213","4"
"Very high transfer dependency","2010","Not Working","(Married) couple without C. ","11","","","","4"
"Very high transfer dependency","2010","Not Working","1-pers.-HH","26","","","","4"
"Very high transfer dependency","2010","Part Time","Couple + C. LE and GT 16","20","","","","4"
"Very high transfer dependency","2010","Part Time","Couple + C. GT 16 ","11","","","","4"
"Very high transfer dependency","2010","Part Time","Couple + C. LE 16 ","96","0.0287284238461784","0.0221314900667903","0.0353253576255666","4"
"Very high transfer dependency","2010","Part Time","Single parent ","85","0.0771020358414028","0.0597609648502734","0.0944431068325322","4"
"Very low transfer dependency","2010","Part Time","1-pers.-HH","74","0.166807381156335","0.131238336184745","0.202376426127924","1"
"Very low transfer dependency","2010","Part Time","(Married) couple without C. ","287","0.274277937152906","0.247227733058401","0.301328141247412","1"
"Very low transfer dependency","2010","Full Time","Couple + C. LE and GT 16","530","0.879005641224689","0.853335359287849","0.904675923161529","1"
"Very low transfer dependency","2010","Full Time","Couple + C. GT 16 ","963","0.713155439747153","0.688709844127044","0.737601035367262","1"
"Very low transfer dependency","2010","Full Time","Couple + C. LE 16 ","2759","0.901295559085439","0.891337093737407","0.91125402443347","1"
"Very low transfer dependency","2010","Not Working","Couple + C. LE and GT 16","407","0.713467302160125","0.677791015843487","0.749143588476764","1"
"Very low transfer dependency","2010","Full Time","1-pers.-HH","136","0.136727258372168","0.114646794979278","0.158807721765058","1"
"Very low transfer dependency","2010","Full Time","(Married) couple without C. ","538","0.259056600761308","0.240178526346028","0.277934675176588","1"
"Very low transfer dependency","2010","Full Time","Single parent ","472","0.636149011762444","0.598846431819301","0.673451591705587","1"
"Very low transfer dependency","2010","Not Working","Couple + C. GT 16 ","526","0.644757790954933","0.612198898353478","0.677316683556388","1"
"Very low transfer dependency","2010","Not Working","Couple + C. LE 16 ","831","0.553299562762899","0.529362261309135","0.577236864216663","1"
"Very low transfer dependency","2010","Not Working","Single parent ","183","0.371586458378363","0.33679347305168","0.406379443705045","1"
"Very low transfer dependency","2010","Not Working","1-pers.-HH","139","0.101207894416175","0.0852546271203351","0.117161161712014","1"
"Very low transfer dependency","2010","Not Working","(Married) couple without C. ","416","0.135615690819555","0.123702682018932","0.147528699620178","1"
"Very low transfer dependency","2010","Part Time","Couple + C. LE and GT 16","386","0.786505386063488","0.750551806935289","0.822458965191688","1"
"Very low transfer dependency","2010","Part Time","Couple + C. GT 16 ","621","0.735117789351582","0.704443861686717","0.765791717016446","1"
"Very low transfer dependency","2010","Part Time","Single parent ","448","0.48302466936605","0.450539456629692","0.515509882102409","1"
"Very low transfer dependency","2010","Part Time","Couple + C. LE 16 ","1786","0.811753857899587","0.796315855359849","0.827191860439326","1"
"Complete transfer dependency","2011","Full Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","2011","Full Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2011","Full Time","Single parent ","","","","","5"
"Complete transfer dependency","2011","Full Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2011","Not Working","1-pers.-HH","129","0.0781919013134158","0.0659248459316299","0.0904589566952016","5"
"Complete transfer dependency","2011","Not Working","(Married) couple without C. ","41","0.00959354293953224","0.00661675129182015","0.0125703345872443","5"
"Complete transfer dependency","2011","Not Working","Single parent ","151","0.115588382539411","0.094882932863237","0.136293832215585","5"
"Complete transfer dependency","2011","Not Working","Couple + C. LE 16 ","135","0.0977901242178046","0.0831301390271841","0.112450109408425","5"
"Complete transfer dependency","2011","Not Working","Couple + C. GT 16 ","9","","","","5"
"Complete transfer dependency","2011","Full Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2011","Full Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","2011","Part Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","2011","Part Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2011","Part Time","Single parent ","","","","","5"
"Complete transfer dependency","2011","Part Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2011","Part Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2011","Part Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","2011","Not Working","Couple + C. LE and GT 16","29","","","","5"
"High transfer dependency","2011","Full Time","Single parent ","19","","","","3"
"High transfer dependency","2011","Full Time","Couple + C. LE 16 ","59","0.0134697432656256","0.00967077710626705","0.0172687094249841","3"
"High transfer dependency","2011","Full Time","Couple + C. GT 16 ","7","","","","3"
"High transfer dependency","2011","Full Time","Couple + C. LE and GT 16","21","","","","3"
"High transfer dependency","2011","Part Time","1-pers.-HH","75","0.149687545453534","0.120501567610792","0.178873523296275","3"
"High transfer dependency","2011","Part Time","(Married) couple without C. ","27","","","","3"
"High transfer dependency","2011","Part Time","Single parent ","221","0.179090233646563","0.1568715287111","0.201308938582026","3"
"High transfer dependency","2011","Part Time","Couple + C. LE 16 ","169","0.0407280343783105","0.0332902977520428","0.0481657710045782","3"
"High transfer dependency","2011","Part Time","Couple + C. GT 16 ","13","","","","3"
"High transfer dependency","2011","Part Time","Couple + C. LE and GT 16","48","0.0556001800071798","0.0383517611199135","0.0728485988944461","3"
"High transfer dependency","2011","Not Working","Single parent ","138","0.149979732622672","0.126857419285202","0.173102045960143","3"
"High transfer dependency","2011","Not Working","Couple + C. LE 16 ","146","0.0852754948352101","0.0714910422021819","0.0990599474682382","3"
"High transfer dependency","2011","Not Working","Couple + C. GT 16 ","37","0.0502097090299219","0.0365163963755785","0.0639030216842654","3"
"High transfer dependency","2011","Not Working","Couple + C. LE and GT 16","73","0.097584961935831","0.077059878612352","0.11811004525931","3"
"High transfer dependency","2011","Full Time","(Married) couple without C. ","8","","","","3"
"High transfer dependency","2011","Not Working","(Married) couple without C. ","51","0.0128269008754035","0.00939045331999517","0.0162633484308119","3"
"High transfer dependency","2011","Full Time","1-pers.-HH","8","","","","3"
"High transfer dependency","2011","Not Working","1-pers.-HH","51","0.0328434687482929","0.0246999505103202","0.0409869869862655","3"
"Low transfer dependency","2011","Full Time","Single parent ","93","0.0992823648144291","0.0792495674450386","0.11931516218382","2"
"Low transfer dependency","2011","Not Working","Single parent ","104","0.130092263803847","0.108307006871884","0.151877520735811","2"
"Low transfer dependency","2011","Not Working","Couple + C. LE 16 ","359","0.183810443325575","0.164693746511858","0.202927140139291","2"
"Low transfer dependency","2011","Not Working","Couple + C. GT 16 ","75","0.0680555937766986","0.0522639359233832","0.0838472516300139","2"
"Low transfer dependency","2011","Full Time","1-pers.-HH","18","","","","2"
"Low transfer dependency","2011","Full Time","(Married) couple without C. ","34","0.0102634310517867","0.00636681493576038","0.0141600471678129","2"
"Low transfer dependency","2011","Not Working","(Married) couple without C. ","118","0.0357231703144134","0.0300551935946354","0.0413911470341913","2"
"Low transfer dependency","2011","Full Time","Couple + C. LE 16 ","503","0.0817727411038157","0.0727422799297558","0.0908032022778756","2"
"Low transfer dependency","2011","Full Time","Couple + C. GT 16 ","36","0.0256168235323552","0.0175514056096481","0.0336822414550623","2"
"Low transfer dependency","2011","Full Time","Couple + C. LE and GT 16","83","0.0466031191135611","0.0319874380632398","0.0612188001638825","2"
"Low transfer dependency","2011","Part Time","1-pers.-HH","69","0.118903969838927","0.0924249475985542","0.145382992079299","2"
"Low transfer dependency","2011","Part Time","(Married) couple without C. ","86","0.0651328535984187","0.0521699146616821","0.0780957925351553","2"
"Low transfer dependency","2011","Part Time","Single parent ","206","0.163500118523844","0.142069877448303","0.184930359599385","2"
"Low transfer dependency","2011","Part Time","Couple + C. LE 16 ","443","0.118298711900724","0.106145979368464","0.130451444432984","2"
"Low transfer dependency","2011","Part Time","Couple + C. GT 16 ","66","0.0923724569319212","0.0735389911361651","0.111205922727677","2"
"Low transfer dependency","2011","Part Time","Couple + C. LE and GT 16","93","0.0897249519372963","0.0682131802253893","0.111236723649203","2"
"Low transfer dependency","2011","Not Working","1-pers.-HH","67","0.0349012473261147","0.026515427427657","0.0432870672245723","2"
"Low transfer dependency","2011","Not Working","Couple + C. LE and GT 16","147","0.110202771384237","0.0885440855928334","0.131861457175641","2"
"No transfer dependency","2011","Full Time","1-pers.-HH","999","0.884559491236901","0.866058354127856","0.903060628345946","0"
"No transfer dependency","2011","Full Time","(Married) couple without C. ","2059","0.828266192317991","0.813684954395046","0.842847430240936","0"
"No transfer dependency","2011","Full Time","Single parent ","98","0.203333251095815","0.176371148524957","0.230295353666673","0"
"No transfer dependency","2011","Full Time","Couple + C. LE 16 ","34","0.0189386163732202","0.0144464816229563","0.0234307511234841","0"
"No transfer dependency","2011","Full Time","Couple + C. GT 16 ","370","0.271750884023099","0.249040482373862","0.294461285672336","0"
"No transfer dependency","2011","Full Time","Couple + C. LE and GT 16","6","","","","0"
"No transfer dependency","2011","Part Time","1-pers.-HH","302","0.518440064743966","0.477564233583646","0.559315895904287","0"
"No transfer dependency","2011","Part Time","(Married) couple without C. ","975","0.694451192249096","0.670252626056617","0.718649758441575","0"
"No transfer dependency","2011","Part Time","Single parent ","42","0.0999564033495811","0.0825755072887618","0.1173372994104","0"
"No transfer dependency","2011","Part Time","Couple + C. LE 16 ","19","","","","0"
"No transfer dependency","2011","Part Time","Couple + C. GT 16 ","140","0.154560634092279","0.131048294532554","0.178072973652003","0"
"No transfer dependency","2011","Part Time","Couple + C. LE and GT 16","2","","","","0"
"No transfer dependency","2011","Not Working","1-pers.-HH","1401","0.74960786491629","0.729812359778053","0.769403370054526","0"
"No transfer dependency","2011","Not Working","Couple + C. LE 16 ","4","","","","0"
"No transfer dependency","2011","Not Working","Couple + C. GT 16 ","205","0.207938592021995","0.182490936021605","0.233386248022386","0"
"No transfer dependency","2011","Not Working","Couple + C. LE and GT 16","1","","","","0"
"No transfer dependency","2011","Not Working","Single parent ","64","0.128043269708335","0.106404817173856","0.149681722242814","0"
"No transfer dependency","2011","Not Working","(Married) couple without C. ","3540","0.844492463721329","0.833425568336131","0.855559359106527","0"
"Very high transfer dependency","2011","Full Time","Couple + C. LE 16 ","12","","","","4"
"Very high transfer dependency","2011","Full Time","Couple + C. GT 16 ","1","","","","4"
"Very high transfer dependency","2011","Full Time","Couple + C. LE and GT 16","4","","","","4"
"Very high transfer dependency","2011","Part Time","1-pers.-HH","40","0.0729605620911371","0.0516847897039028","0.0942363344783713","4"
"Very high transfer dependency","2011","Part Time","(Married) couple without C. ","15","","","","4"
"Very high transfer dependency","2011","Not Working","Couple + C. LE 16 ","146","0.0834949220612931","0.0698418710158988","0.0971479731066875","4"
"Very high transfer dependency","2011","Not Working","Couple + C. GT 16 ","22","","","","4"
"Very high transfer dependency","2011","Not Working","Couple + C. LE and GT 16","50","0.0594784874336878","0.0431195668894294","0.0758374079779462","4"
"Very high transfer dependency","2011","Not Working","Single parent ","216","0.142604163336629","0.119959955005201","0.165248371668056","4"
"Very high transfer dependency","2011","Full Time","Single parent ","6","","","","4"
"Very high transfer dependency","2011","Full Time","(Married) couple without C. ","","","","","4"
"Very high transfer dependency","2011","Full Time","1-pers.-HH","1","","","","4"
"Very high transfer dependency","2011","Not Working","(Married) couple without C. ","28","","","","4"
"Very high transfer dependency","2011","Not Working","1-pers.-HH","40","0.0224598038736344","0.0156894795807749","0.0292301281664939","4"
"Very high transfer dependency","2011","Part Time","Couple + C. LE and GT 16","16","","","","4"
"Very high transfer dependency","2011","Part Time","Couple + C. GT 16 ","5","","","","4"
"Very high transfer dependency","2011","Part Time","Single parent ","114","0.0838060389480658","0.0677489634844363","0.0998631144116953","4"
"Very high transfer dependency","2011","Part Time","Couple + C. LE 16 ","95","0.0268161363123056","0.0207373238370942","0.0328949487875171","4"
"Very low transfer dependency","2011","Full Time","Couple + C. LE 16 ","2929","0.884419575299304","0.873882941720456","0.894956208878151","1"
"Very low transfer dependency","2011","Full Time","Couple + C. GT 16 ","1060","0.696487031137381","0.673015333997845","0.719958728276917","1"
"Very low transfer dependency","2011","Full Time","Couple + C. LE and GT 16","685","0.911032859621372","0.891292432831286","0.930773286411457","1"
"Very low transfer dependency","2011","Part Time","1-pers.-HH","88","0.140007857872436","0.11162111317805","0.168394602566823","1"
"Very low transfer dependency","2011","Part Time","(Married) couple without C. ","289","0.206471745086178","0.185207988839322","0.227735501333034","1"
"Very low transfer dependency","2011","Not Working","Couple + C. LE 16 ","787","0.546605636856796","0.52203551244319","0.571175761270402","1"
"Very low transfer dependency","2011","Not Working","Couple + C. GT 16 ","629","0.647356014847467","0.617396095265087","0.677315934429846","1"
"Very low transfer dependency","2011","Not Working","Couple + C. LE and GT 16","503","0.686143662303522","0.654046746877354","0.71824057772969","1"
"Very low transfer dependency","2011","Full Time","Single parent ","640","0.658436343475132","0.626667315068686","0.690205371881578","1"
"Very low transfer dependency","2011","Full Time","1-pers.-HH","120","0.0943964824453185","0.077468595956118","0.111324368934519","1"
"Very low transfer dependency","2011","Full Time","(Married) couple without C. ","469","0.158555922253106","0.14443427391153","0.172677570594681","1"
"Very low transfer dependency","2011","Not Working","Single parent ","243","0.333692187989106","0.303156280829331","0.36422809514888","1"
"Very low transfer dependency","2011","Not Working","(Married) couple without C. ","341","0.0881380070866808","0.0794803901659021","0.0967956240074595","1"
"Very low transfer dependency","2011","Not Working","1-pers.-HH","152","0.0819957138222527","0.0694597679146394","0.0945316597298659","1"
"Very low transfer dependency","2011","Part Time","Couple + C. LE and GT 16","519","0.828123438331549","0.799725349654848","0.85652152700825","1"
"Very low transfer dependency","2011","Part Time","Couple + C. GT 16 ","684","0.738229934936456","0.709636852059109","0.766823017813802","1"
"Very low transfer dependency","2011","Part Time","Couple + C. LE 16 ","1987","0.80422177722406","0.789290625811582","0.819152928636538","1"
"Very low transfer dependency","2011","Part Time","Single parent ","561","0.473647205531946","0.444713701346563","0.50258070971733","1"
"Complete transfer dependency","2012","Full Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","2012","Full Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2012","Full Time","Single parent ","","","","","5"
"Complete transfer dependency","2012","Full Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2012","Full Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2012","Full Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","2012","Part Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","2012","Part Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2012","Part Time","Single parent ","","","","","5"
"Complete transfer dependency","2012","Part Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2012","Part Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2012","Part Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","2012","Not Working","1-pers.-HH","139","0.0849296006487529","0.0722262284919011","0.0976329728056047","5"
"Complete transfer dependency","2012","Not Working","(Married) couple without C. ","53","0.0114969778763297","0.00827520956642604","0.0147187461862333","5"
"Complete transfer dependency","2012","Not Working","Single parent ","125","0.0914406672190052","0.0725148091397776","0.110366525298233","5"
"Complete transfer dependency","2012","Not Working","Couple + C. LE 16 ","100","0.0652355368347415","0.0518785362482777","0.0785925374212052","5"
"Complete transfer dependency","2012","Not Working","Couple + C. GT 16 ","4","","","","5"
"Complete transfer dependency","2012","Not Working","Couple + C. LE and GT 16","17","","","","5"
"High transfer dependency","2012","Full Time","Single parent ","29","","","","3"
"High transfer dependency","2012","Full Time","Couple + C. LE 16 ","53","0.0105675494208414","0.00711161990752262","0.0140234789341601","3"
"High transfer dependency","2012","Full Time","Couple + C. GT 16 ","5","","","","3"
"High transfer dependency","2012","Full Time","Couple + C. LE and GT 16","24","","","","3"
"High transfer dependency","2012","Part Time","1-pers.-HH","47","0.07877077291253","0.0577855955829358","0.0997559502421242","3"
"High transfer dependency","2012","Part Time","(Married) couple without C. ","35","0.0236555111034568","0.015674824800057","0.0316361974068565","3"
"High transfer dependency","2012","Part Time","Single parent ","222","0.166835827847618","0.145278345951443","0.188393309743793","3"
"High transfer dependency","2012","Part Time","Couple + C. LE 16 ","121","0.0405909614205812","0.0328983086814163","0.0482836141597461","3"
"High transfer dependency","2012","Part Time","Couple + C. GT 16 ","27","","","","3"
"High transfer dependency","2012","Part Time","Couple + C. LE and GT 16","38","0.0463222125672594","0.0302013980293528","0.0624430271051659","3"
"High transfer dependency","2012","Not Working","Single parent ","123","0.109816645110418","0.0892869235283673","0.130346366692468","3"
"High transfer dependency","2012","Full Time","(Married) couple without C. ","7","","","","3"
"High transfer dependency","2012","Not Working","Couple + C. GT 16 ","43","0.0510689681058196","0.0367424612027814","0.0653954750088577","3"
"High transfer dependency","2012","Not Working","Couple + C. LE and GT 16","57","0.0677037730850595","0.049900462313027","0.085507083857092","3"
"High transfer dependency","2012","Not Working","Couple + C. LE 16 ","131","0.108108844800268","0.0913129838757442","0.124904705724791","3"
"High transfer dependency","2012","Full Time","1-pers.-HH","5","","","","3"
"High transfer dependency","2012","Not Working","(Married) couple without C. ","64","0.0248775987999867","0.0201705656876624","0.029584631912311","3"
"High transfer dependency","2012","Not Working","1-pers.-HH","48","0.0255921742851115","0.0183962563678565","0.0327880922023665","3"
"Low transfer dependency","2012","Full Time","Single parent ","70","0.0812230751876712","0.0626047723516493","0.0998413780236931","2"
"Low transfer dependency","2012","Not Working","Single parent ","104","0.138502243226952","0.115821111640549","0.161183374813355","2"
"Low transfer dependency","2012","Not Working","Couple + C. LE 16 ","270","0.171137415830418","0.150765612226677","0.191509219434159","2"
"Low transfer dependency","2012","Not Working","Couple + C. GT 16 ","62","0.0638703189405829","0.0479569549163712","0.0797836829647946","2"
"Low transfer dependency","2012","Full Time","1-pers.-HH","23","","","","2"
"Low transfer dependency","2012","Full Time","(Married) couple without C. ","34","0.00711019647302983","0.00385224984832127","0.0103681430977384","2"
"Low transfer dependency","2012","Not Working","(Married) couple without C. ","118","0.025849917307373","0.0210541735319319","0.0306456610828141","2"
"Low transfer dependency","2012","Full Time","Couple + C. GT 16 ","31","0.0284627415687895","0.0197113330870598","0.0372141500505192","2"
"Low transfer dependency","2012","Full Time","Couple + C. LE and GT 16","82","0.0546907632762852","0.0391846836308208","0.0701968429217497","2"
"Low transfer dependency","2012","Part Time","1-pers.-HH","82","0.108276865237991","0.0840705274158204","0.132483203060162","2"
"Low transfer dependency","2012","Part Time","(Married) couple without C. ","94","0.0604340818619446","0.0479206300809197","0.0729475336429696","2"
"Low transfer dependency","2012","Part Time","Single parent ","223","0.195962996955865","0.173011388253794","0.218914605657936","2"
"Low transfer dependency","2012","Part Time","Couple + C. LE 16 ","307","0.101007366328774","0.0892607131457146","0.112754019511833","2"
"Low transfer dependency","2012","Part Time","Couple + C. GT 16 ","55","0.080108837335155","0.0622240041691566","0.0979936705011534","2"
"Low transfer dependency","2012","Part Time","Couple + C. LE and GT 16","74","0.0945034028438945","0.0720667207204005","0.116940084967388","2"
"Low transfer dependency","2012","Not Working","1-pers.-HH","71","0.0374552426895701","0.0288029938567105","0.0461074915224297","2"
"Low transfer dependency","2012","Full Time","Couple + C. LE 16 ","340","0.0681283007449679","0.059612480275459","0.0766441212144768","2"
"Low transfer dependency","2012","Not Working","Couple + C. LE and GT 16","133","0.136365536846478","0.112047155252716","0.16068391844024","2"
"No transfer dependency","2012","Full Time","1-pers.-HH","1069","0.883437448774643","0.865540374647317","0.901334522901968","0"
"No transfer dependency","2012","Full Time","(Married) couple without C. ","2077","0.830814034234398","0.81627663497363","0.845351433495167","0"
"No transfer dependency","2012","Full Time","Single parent ","95","0.243354496478981","0.214108848272613","0.272600144685349","0"
"No transfer dependency","2012","Full Time","Couple + C. LE 16 ","36","0.0183085035636315","0.0137774562582125","0.0228395508690504","0"
"No transfer dependency","2012","Full Time","Couple + C. GT 16 ","368","0.289031450767754","0.265174902527117","0.312887999008392","0"
"No transfer dependency","2012","Full Time","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2012","Part Time","1-pers.-HH","356","0.577068025695793","0.53858271459194","0.615553336799646","0"
"No transfer dependency","2012","Part Time","(Married) couple without C. ","999","0.688669205681121","0.664353386540181","0.71298502482206","0"
"No transfer dependency","2012","Part Time","Single parent ","30","0.0580838537951881","0.044559332275874","0.0716083753145022","0"
"No transfer dependency","2012","Part Time","Couple + C. LE 16 ","6","","","","0"
"No transfer dependency","2012","Part Time","Couple + C. GT 16 ","147","0.162497258868276","0.138192428522822","0.18680208921373","0"
"No transfer dependency","2012","Part Time","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2012","Not Working","1-pers.-HH","1391","0.741467007203776","0.721515940105946","0.761418074301605","0"
"No transfer dependency","2012","Not Working","Couple + C. LE 16 ","1","","","","0"
"No transfer dependency","2012","Not Working","Couple + C. GT 16 ","196","0.240876843205802","0.213047811680371","0.268705874731233","0"
"No transfer dependency","2012","Not Working","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2012","Not Working","Single parent ","66","0.136323128368204","0.113792689270764","0.158853567465645","0"
"No transfer dependency","2012","Not Working","(Married) couple without C. ","3620","0.845933663818927","0.835023394072477","0.856843933565377","0"
"Very high transfer dependency","2012","Full Time","Couple + C. GT 16 ","2","","","","4"
"Very high transfer dependency","2012","Full Time","Couple + C. LE and GT 16","2","","","","4"
"Very high transfer dependency","2012","Part Time","1-pers.-HH","46","0.0741097755976594","0.0537035006200564","0.0945160505752624","4"
"Very high transfer dependency","2012","Full Time","Couple + C. LE 16 ","10","","","","4"
"Very high transfer dependency","2012","Part Time","(Married) couple without C. ","14","","","","4"
"Very high transfer dependency","2012","Not Working","Couple + C. GT 16 ","5","","","","4"
"Very high transfer dependency","2012","Not Working","Couple + C. LE and GT 16","40","0.0483807635739335","0.0331758015822746","0.0635857255655924","4"
"Very high transfer dependency","2012","Full Time","(Married) couple without C. ","","","","","4"
"Very high transfer dependency","2012","Not Working","Couple + C. LE 16 ","98","0.0778186024581091","0.0633286947214324","0.0923085101947859","4"
"Very high transfer dependency","2012","Full Time","Single parent ","6","","","","4"
"Very high transfer dependency","2012","Not Working","Single parent ","188","0.16069011531101","0.13657635225654","0.18480387836548","4"
"Very high transfer dependency","2012","Full Time","1-pers.-HH","1","","","","4"
"Very high transfer dependency","2012","Not Working","(Married) couple without C. ","28","","","","4"
"Very high transfer dependency","2012","Not Working","1-pers.-HH","53","0.0239703735380375","0.0170004000209073","0.0309403470551677","4"
"Very high transfer dependency","2012","Part Time","Couple + C. LE and GT 16","17","","","","4"
"Very high transfer dependency","2012","Part Time","Couple + C. GT 16 ","5","","","","4"
"Very high transfer dependency","2012","Part Time","Couple + C. LE 16 ","82","0.0329000202304195","0.0259466824709965","0.0398533579898424","4"
"Very high transfer dependency","2012","Part Time","Single parent ","115","0.0905881728737957","0.0739921461383906","0.107184199609201","4"
"Very low transfer dependency","2012","Full Time","Couple + C. LE 16 ","2924","0.90134590664106","0.891267590958604","0.911424222323516","1"
"Very low transfer dependency","2012","Full Time","Couple + C. GT 16 ","981","0.679201751835886","0.654636271910668","0.703767231761104","1"
"Very low transfer dependency","2012","Full Time","Couple + C. LE and GT 16","718","0.919740415012073","0.901211962126736","0.93826886789741","1"
"Very low transfer dependency","2012","Part Time","1-pers.-HH","102","0.161774560556027","0.133087782789738","0.190461338322315","1"
"Very low transfer dependency","2012","Part Time","(Married) couple without C. ","251","0.216959913835585","0.195315078791387","0.238604748879782","1"
"Very low transfer dependency","2012","Not Working","Couple + C. GT 16 ","597","0.636176026901275","0.604866337932168","0.667485715870382","1"
"Very low transfer dependency","2012","Not Working","Couple + C. LE and GT 16","518","0.717797725197665","0.685904483259261","0.749690967136069","1"
"Very low transfer dependency","2012","Not Working","Couple + C. LE 16 ","713","0.576416502380193","0.549689303398687","0.603143701361699","1"
"Very low transfer dependency","2012","Full Time","(Married) couple without C. ","437","0.159665342792992","0.14546221138339","0.173868474202594","1"
"Very low transfer dependency","2012","Full Time","Single parent ","627","0.650007429008772","0.617499903695904","0.682514954321641","1"
"Very low transfer dependency","2012","Not Working","Single parent ","285","0.363227200764411","0.331648760694242","0.39480564083458","1"
"Very low transfer dependency","2012","Not Working","(Married) couple without C. ","323","0.0865191163350888","0.0780230239526728","0.0950152087175047","1"
"Very low transfer dependency","2012","Full Time","1-pers.-HH","137","0.092261889529373","0.0761217951767364","0.10840198388201","1"
"Very low transfer dependency","2012","Not Working","1-pers.-HH","148","0.0865856016347522","0.0737705903514603","0.0994006129180442","1"
"Very low transfer dependency","2012","Part Time","Couple + C. LE and GT 16","524","0.84506051464774","0.81730709772722","0.87281393156826","1"
"Very low transfer dependency","2012","Part Time","Couple + C. GT 16 ","651","0.72424188943636","0.694798864741843","0.753684914130876","1"
"Very low transfer dependency","2012","Part Time","Couple + C. LE 16 ","2012","0.823638458048536","0.808781503036383","0.838495413060688","1"
"Very low transfer dependency","2012","Part Time","Single parent ","559","0.488529148527533","0.459626092709066","0.517432204346001","1"
"Complete transfer dependency","2013","Full Time","Single parent ","","","","","5"
"Complete transfer dependency","2013","Full Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2013","Full Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2013","Not Working","Couple + C. LE 16 ","175","0.0693507891039667","0.0596945584147835","0.0790070197931498","5"
"Complete transfer dependency","2013","Not Working","Couple + C. GT 16 ","22","","","","5"
"Complete transfer dependency","2013","Not Working","Single parent ","143","0.101725482159876","0.084441310291999","0.119009654027752","5"
"Complete transfer dependency","2013","Full Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","2013","Not Working","(Married) couple without C. ","83","0.0125924733902897","0.00941973896977967","0.0157652078107996","5"
"Complete transfer dependency","2013","Not Working","1-pers.-HH","180","0.0818395613860559","0.0701266149322182","0.0935525078398936","5"
"Complete transfer dependency","2013","Full Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2013","Full Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","2013","Part Time","1-pers.-HH","","","","","5"
