"transab_cat","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","1989","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","1989","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1989","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","1989","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1989","(0) in school","2","","",""
"Complete transfer dependency","1989","(1a) inadequately completed","17","","",""
"Complete transfer dependency","1989","(1b) general elementary school","28","","",""
"Complete transfer dependency","1989","(1c) basic vocational qualification","22","","",""
"Complete transfer dependency","1989","(2b) intermediate general qualification","3","","",""
"Complete transfer dependency","1989","(2a) intermediate vocational","2","","",""
"Complete transfer dependency","1989","(2c_gen) general maturity certificate","4","","",""
"Complete transfer dependency","1989","(2c_voc) vocational maturity certificate","1","","",""
"Complete transfer dependency","1989","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1989","(3b) higher tertiary education","","","",""
"No transfer dependency","1990","(0) in school","8","","",""
"No transfer dependency","1990","(1a) inadequately completed","162","0.305413583126919","0.27011424729994","0.340712918953899"
"No transfer dependency","1990","(1b) general elementary school","916","0.592939587739473","0.571641417069121","0.614237758409826"
"No transfer dependency","1990","(1c) basic vocational qualification","1475","0.563313633403111","0.545714676206768","0.580912590599453"
"No transfer dependency","1990","(2b) intermediate general qualification","130","0.482895545726354","0.429143525900744","0.536647565551964"
"No transfer dependency","1990","(2a) intermediate vocational","601","0.581980402931904","0.553633165895963","0.610327639967845"
"No transfer dependency","1990","(2c_gen) general maturity certificate","105","0.388435074610387","0.334091355671486","0.442778793549288"
"No transfer dependency","1990","(2c_voc) vocational maturity certificate","194","0.582126075207048","0.532987362940662","0.631264787473435"
"No transfer dependency","1990","(3a) lower tertiary education","128","0.636640537246181","0.57308518469947","0.700195889792892"
"No transfer dependency","1990","(3b) higher tertiary education","200","0.527570129768829","0.479537892451389","0.575602367086269"
"Very low transfer dependency","1990","(0) in school","123","0.867874449717572","0.811781803438659","0.923967095996484"
"Very low transfer dependency","1990","(1a) inadequately completed","430","0.573353482789965","0.535447780556027","0.611259185023903"
"Very low transfer dependency","1990","(1b) general elementary school","977","0.341873336010305","0.321309932222446","0.362436739798163"
"Very low transfer dependency","1990","(1c) basic vocational qualification","1460","0.396801446068436","0.379441684492605","0.414161207644267"
"Very low transfer dependency","1990","(2b) intermediate general qualification","183","0.450586514842164","0.397066305734766","0.504106723949562"
"Very low transfer dependency","1990","(2a) intermediate vocational","535","0.398989138294272","0.370845520086691","0.427132756501853"
"Very low transfer dependency","1990","(2c_gen) general maturity certificate","188","0.568430434019593","0.513205790916676","0.623655077122511"
"Very low transfer dependency","1990","(2c_voc) vocational maturity certificate","169","0.356515276272408","0.308795236062988","0.404235316481829"
"Very low transfer dependency","1990","(3a) lower tertiary education","89","0.358317027809136","0.2949547572527","0.421679298365571"
"Very low transfer dependency","1990","(3b) higher tertiary education","210","0.458816469605734","0.410874504903482","0.506758434307986"
"Low transfer dependency","1990","(0) in school","4","","",""
"Low transfer dependency","1990","(1a) inadequately completed","28","","",""
"Low transfer dependency","1990","(1b) general elementary school","83","0.0302301300583672","0.0228074285496524","0.037652831567082"
"Low transfer dependency","1990","(1c) basic vocational qualification","65","0.0209406389517005","0.015859904886237","0.0260213730171639"
"Low transfer dependency","1990","(2b) intermediate general qualification","8","","",""
"Low transfer dependency","1990","(2a) intermediate vocational","17","","",""
"Low transfer dependency","1990","(2c_gen) general maturity certificate","9","","",""
"Low transfer dependency","1990","(2c_voc) vocational maturity certificate","15","","",""
"Low transfer dependency","1990","(3a) lower tertiary education","3","","",""
"Low transfer dependency","1990","(3b) higher tertiary education","3","","",""
"High transfer dependency","1990","(0) in school","3","","",""
"High transfer dependency","1990","(1a) inadequately completed","16","","",""
"High transfer dependency","1990","(1b) general elementary school","37","0.0204471277906259","0.0143118004028946","0.0265824551783572"
"High transfer dependency","1990","(1c) basic vocational qualification","26","","",""
"High transfer dependency","1990","(2b) intermediate general qualification","7","","",""
"High transfer dependency","1990","(2a) intermediate vocational","1","","",""
"High transfer dependency","1990","(2c_gen) general maturity certificate","4","","",""
"High transfer dependency","1990","(2c_voc) vocational maturity certificate","4","","",""
"High transfer dependency","1990","(3a) lower tertiary education","","","",""
"High transfer dependency","1990","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","1990","(0) in school","1","","",""
"Very high transfer dependency","1990","(1a) inadequately completed","7","","",""
"Very high transfer dependency","1990","(1b) general elementary school","14","","",""
"Very high transfer dependency","1990","(1c) basic vocational qualification","9","","",""
"Very high transfer dependency","1990","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","1990","(2a) intermediate vocational","7","","",""
"Very high transfer dependency","1990","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1990","(2c_voc) vocational maturity certificate","3","","",""
"Very high transfer dependency","1990","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1990","(3b) higher tertiary education","1","","",""
"Complete transfer dependency","1990","(0) in school","1","","",""
"Complete transfer dependency","1990","(1a) inadequately completed","11","","",""
"Complete transfer dependency","1990","(1b) general elementary school","17","","",""
"Complete transfer dependency","1990","(1c) basic vocational qualification","16","","",""
"Complete transfer dependency","1990","(2b) intermediate general qualification","1","","",""
"Complete transfer dependency","1990","(2a) intermediate vocational","2","","",""
"Complete transfer dependency","1990","(2c_gen) general maturity certificate","2","","",""
"Complete transfer dependency","1990","(2c_voc) vocational maturity certificate","2","","",""
"Complete transfer dependency","1990","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1990","(3b) higher tertiary education","","","",""
"No transfer dependency","1991","(0) in school","7","","",""
"No transfer dependency","1991","(1a) inadequately completed","159","0.291924430865587","0.256728366569077","0.327120495162097"
"No transfer dependency","1991","(1b) general elementary school","937","0.613244230402267","0.591760502023176","0.634727958781358"
"No transfer dependency","1991","(1c) basic vocational qualification","1535","0.592367330287651","0.574771602791108","0.609963057784194"
"No transfer dependency","1991","(2b) intermediate general qualification","143","0.503389429045941","0.449362514285024","0.557416343806857"
"No transfer dependency","1991","(2a) intermediate vocational","615","0.580016906409712","0.551772313774826","0.608261499044598"
"No transfer dependency","1991","(2c_gen) general maturity certificate","85","0.336632677119963","0.283685531712222","0.389579822527705"
"No transfer dependency","1991","(2c_voc) vocational maturity certificate","206","0.58528168226076","0.537240190592873","0.633323173928647"
"No transfer dependency","1991","(3a) lower tertiary education","126","0.584524063012504","0.521382649863582","0.647665476161427"
"No transfer dependency","1991","(3b) higher tertiary education","212","0.557580913038582","0.509328197057284","0.60583362901988"
"Very low transfer dependency","1991","(0) in school","116","0.845834445255937","0.784232066308266","0.907436824203608"
