"transab_cat","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","1985","66 and older","(0) in school","","","",""
"Very high transfer dependency","1985","66 and older","(1a) inadequately completed","1","","",""
"Very high transfer dependency","1985","66 and older","(1b) general elementary school","","","",""
"Very high transfer dependency","1985","66 and older","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","1985","66 and older","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1985","66 and older","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1985","66 and older","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1985","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1985","66 and older","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1985","66 and older","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1985","16-34 y.","(0) in school","1","","",""
"Complete transfer dependency","1985","16-34 y.","(1a) inadequately completed","8","","",""
"Complete transfer dependency","1985","16-34 y.","(1b) general elementary school","16","","",""
"Complete transfer dependency","1985","16-34 y.","(1c) basic vocational qualification","13","","",""
"Complete transfer dependency","1985","16-34 y.","(2b) intermediate general qualification","4","","",""
"Complete transfer dependency","1985","16-34 y.","(2a) intermediate vocational","4","","",""
"Complete transfer dependency","1985","16-34 y.","(2c_gen) general maturity certificate","2","","",""
"Complete transfer dependency","1985","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1985","16-34 y.","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1985","16-34 y.","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1985","35-65 y.","(0) in school","","","",""
"Complete transfer dependency","1985","35-65 y.","(1a) inadequately completed","10","","",""
"Complete transfer dependency","1985","35-65 y.","(1b) general elementary school","17","","",""
"Complete transfer dependency","1985","35-65 y.","(1c) basic vocational qualification","13","","",""
"Complete transfer dependency","1985","35-65 y.","(2b) intermediate general qualification","1","","",""
"Complete transfer dependency","1985","35-65 y.","(2a) intermediate vocational","3","","",""
"Complete transfer dependency","1985","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"Complete transfer dependency","1985","35-65 y.","(2c_voc) vocational maturity certificate","1","","",""
"Complete transfer dependency","1985","35-65 y.","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1985","35-65 y.","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1985","66 and older","(0) in school","","","",""
"Complete transfer dependency","1985","66 and older","(1a) inadequately completed","1","","",""
"Complete transfer dependency","1985","66 and older","(1b) general elementary school","4","","",""
"Complete transfer dependency","1985","66 and older","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","1985","66 and older","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1985","66 and older","(2a) intermediate vocational","","","",""
"Complete transfer dependency","1985","66 and older","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1985","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1985","66 and older","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1985","66 and older","(3b) higher tertiary education","","","",""
"No transfer dependency","1986","16-34 y.","(0) in school","10","","",""
"No transfer dependency","1986","16-34 y.","(1a) inadequately completed","34","0.249038081132216","0.192151027372788","0.305925134891644"
"No transfer dependency","1986","16-34 y.","(1b) general elementary school","141","0.210833704237107","0.181543375994302","0.240124032479912"
"No transfer dependency","1986","16-34 y.","(1c) basic vocational qualification","363","0.385111928455217","0.355364936701496","0.414858920208937"
"No transfer dependency","1986","16-34 y.","(2b) intermediate general qualification","61","0.195901427107342","0.15340042863128","0.238402425583403"
"No transfer dependency","1986","16-34 y.","(2a) intermediate vocational","241","0.446976422936672","0.406016983274358","0.487935862598986"
"No transfer dependency","1986","16-34 y.","(2c_gen) general maturity certificate","95","0.293193695614349","0.243777783937189","0.342609607291509"
"No transfer dependency","1986","16-34 y.","(2c_voc) vocational maturity certificate","88","0.515295647421938","0.446546586715589","0.584044708128286"
"No transfer dependency","1986","16-34 y.","(3a) lower tertiary education","30","0.490396559378205","0.368867175624151","0.611925943132259"
"No transfer dependency","1986","16-34 y.","(3b) higher tertiary education","83","0.565297132205865","0.487257199592519","0.64333706481921"
"No transfer dependency","1986","35-65 y.","(0) in school","","","",""
"No transfer dependency","1986","35-65 y.","(1a) inadequately completed","145","0.278581968416347","0.241875654199907","0.315288282632786"
"No transfer dependency","1986","35-65 y.","(1b) general elementary school","536","0.519400285590096","0.491932847015009","0.546867724165184"
"No transfer dependency","1986","35-65 y.","(1c) basic vocational qualification","776","0.426286740359501","0.405023782661305","0.447549698057698"
"No transfer dependency","1986","35-65 y.","(2b) intermediate general qualification","31","0.531983130630067","0.410680254918114","0.653286006342019"
"No transfer dependency","1986","35-65 y.","(2a) intermediate vocational","221","0.458394425476068","0.416865876973859","0.499922973978278"
"No transfer dependency","1986","35-65 y.","(2c_gen) general maturity certificate","13","","",""
"No transfer dependency","1986","35-65 y.","(2c_voc) vocational maturity certificate","59","0.49373769588343","0.413460740019053","0.574014651747807"
"No transfer dependency","1986","35-65 y.","(3a) lower tertiary education","60","0.45935612944991","0.379068685279349","0.539643573620471"
"No transfer dependency","1986","35-65 y.","(3b) higher tertiary education","89","0.351722137917376","0.297046390492831","0.406397885341921"
"No transfer dependency","1986","66 and older","(0) in school","","","",""
"No transfer dependency","1986","66 and older","(1a) inadequately completed","13","","",""
"No transfer dependency","1986","66 and older","(1b) general elementary school","301","0.848406471892697","0.811463134821858","0.885349808963536"
"No transfer dependency","1986","66 and older","(1c) basic vocational qualification","358","0.909217765037256","0.880813326612055","0.937622203462456"
"No transfer dependency","1986","66 and older","(2b) intermediate general qualification","25","","",""
"No transfer dependency","1986","66 and older","(2a) intermediate vocational","123","0.922665415242992","0.877096349432847","0.968234481053136"
"No transfer dependency","1986","66 and older","(2c_gen) general maturity certificate","7","","",""
"No transfer dependency","1986","66 and older","(2c_voc) vocational maturity certificate","35","0.960754090844659","0.898186339448859","1.02332184224046"
"No transfer dependency","1986","66 and older","(3a) lower tertiary education","23","","",""
"No transfer dependency","1986","66 and older","(3b) higher tertiary education","27","","",""
"Very low transfer dependency","1986","16-34 y.","(0) in school","165","0.887574995323589","0.841682002151853","0.933467988495325"
"Very low transfer dependency","1986","16-34 y.","(1a) inadequately completed","156","0.578163229431632","0.513199783395018","0.643126675468246"
"Very low transfer dependency","1986","16-34 y.","(1b) general elementary school","531","0.680007029756635","0.646510726894119","0.713503332619152"
"Very low transfer dependency","1986","16-34 y.","(1c) basic vocational qualification","607","0.55324516273125","0.522854163598043","0.583636161864456"
"Very low transfer dependency","1986","16-34 y.","(2b) intermediate general qualification","251","0.743447176994963","0.696680216516033","0.790214137473892"
"Very low transfer dependency","1986","16-34 y.","(2a) intermediate vocational","298","0.504716951520569","0.463527069016197","0.545906834024941"
"Very low transfer dependency","1986","16-34 y.","(2c_gen) general maturity certificate","196","0.589641236912854","0.536244456560801","0.643038017264906"
"Very low transfer dependency","1986","16-34 y.","(2c_voc) vocational maturity certificate","90","0.349537038035138","0.283943967860326","0.415130108209951"
"Very low transfer dependency","1986","16-34 y.","(3a) lower tertiary education","33","0.457373781701681","0.336264498841019","0.578483064562342"
"Very low transfer dependency","1986","16-34 y.","(3b) higher tertiary education","65","0.394251005030675","0.317317592362381","0.471184417698969"
"Very low transfer dependency","1986","35-65 y.","(0) in school","","","",""
"Very low transfer dependency","1986","35-65 y.","(1a) inadequately completed","363","0.614023104572093","0.574162508307908","0.653883700836279"
"Very low transfer dependency","1986","35-65 y.","(1b) general elementary school","658","0.410999866283815","0.383950701930208","0.438049030637421"
"Very low transfer dependency","1986","35-65 y.","(1c) basic vocational qualification","1201","0.518824697181614","0.497342074322996","0.540307320040231"
"Very low transfer dependency","1986","35-65 y.","(2b) intermediate general qualification","33","0.466305697247336","0.345030201987753","0.587581192506919"
"Very low transfer dependency","1986","35-65 y.","(2a) intermediate vocational","317","0.51195116269368","0.47028999547017","0.55361232991719"
