"transab_cat","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Complete transfer dependency","2014","Employed","Single parent ","","","","","5"
"Complete transfer dependency","2014","Employed","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2014","Employed","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2014","Employed","Couple + C. LE and GT 16","","","","","5"
"High transfer dependency","2014","Not Employed","1-pers.-HH","50","0.0306548697531482","0.0224964699738668","0.0388132695324297","3"
"High transfer dependency","2014","Not Employed","(Married) couple without C. ","58","0.0139311487180201","0.0102602379001261","0.0176020595359141","3"
"High transfer dependency","2014","Not Employed","Single parent ","114","0.115225627895734","0.0938360596809419","0.136615196110527","3"
"High transfer dependency","2014","Not Employed","Couple + C. LE 16 ","124","0.0891548770819054","0.0728886807503565","0.105421073413454","3"
"High transfer dependency","2014","Not Employed","Couple + C. GT 16 ","53","0.0441805380419536","0.0309161852178325","0.0574448908660747","3"
"High transfer dependency","2014","Not Employed","Couple + C. LE and GT 16","85","0.0927921782183759","0.0730177281734876","0.112566628263264","3"
"High transfer dependency","2014","Employed","1-pers.-HH","86","0.0450848844445198","0.0357379187561105","0.0544318501329291","3"
"High transfer dependency","2014","Employed","(Married) couple without C. ","41","0.00725599915863512","0.00463432657004244","0.0098776717472278","3"
"High transfer dependency","2014","Employed","Single parent ","178","0.0722294680754474","0.0599347588366186","0.0845241773142763","3"
"High transfer dependency","2014","Employed","Couple + C. LE 16 ","146","0.0252750769429524","0.0211582494914783","0.0293919043944265","3"
"High transfer dependency","2014","Employed","Couple + C. GT 16 ","38","0.0101849112111743","0.00601296460092529","0.0143568578214233","3"
"High transfer dependency","2014","Employed","Couple + C. LE and GT 16","82","0.0320343329752808","0.0234831663636152","0.0405854995869463","3"
"Low transfer dependency","2014","Not Employed","(Married) couple without C. ","131","0.0329861264739801","0.0273923029395637","0.0385799500083965","2"
"Low transfer dependency","2014","Not Employed","Single parent ","116","0.151308719031158","0.127302815517953","0.175314622544362","2"
"Low transfer dependency","2014","Not Employed","Couple + C. GT 16 ","79","0.0850876310914541","0.0670779676754941","0.103097294507414","2"
"Low transfer dependency","2014","Not Employed","Couple + C. LE and GT 16","113","0.0861229374744181","0.0670024640198862","0.10524341092895","2"
"Low transfer dependency","2014","Employed","1-pers.-HH","121","0.0655489351081886","0.054399987207377","0.0766978830090001","2"
"Low transfer dependency","2014","Employed","(Married) couple without C. ","123","0.0299676126991038","0.0247010119484094","0.0352342134497981","2"
"Low transfer dependency","2014","Not Employed","1-pers.-HH","57","0.0271543148699971","0.0194619932835681","0.0348466364564262","2"
"Low transfer dependency","2014","Not Employed","Couple + C. LE 16 ","252","0.21065928259428","0.187382993533043","0.233935571655517","2"
"Low transfer dependency","2014","Employed","Single parent ","266","0.146092511965796","0.129317603607087","0.162867420324506","2"
"Low transfer dependency","2014","Employed","Couple + C. LE 16 ","527","0.0835320882674411","0.0762750287081771","0.0907891478267052","2"
"Low transfer dependency","2014","Employed","Couple + C. GT 16 ","82","0.0253637734792321","0.0188307940426864","0.0318967529157778","2"
"Low transfer dependency","2014","Employed","Couple + C. LE and GT 16","159","0.0681447246284188","0.055907641693911","0.0803818075629267","2"
"No transfer dependency","2014","Not Employed","1-pers.-HH","1280","0.745110589401127","0.72448519351785","0.765735985284404","0"
"No transfer dependency","2014","Not Employed","(Married) couple without C. ","3289","0.844110413867954","0.832748933284881","0.855471894451026","0"
"No transfer dependency","2014","Not Employed","Single parent ","61","0.123969204620374","0.101892827579291","0.146045581661458","0"
"No transfer dependency","2014","Not Employed","Couple + C. LE 16 ","5","","","","0"
"No transfer dependency","2014","Not Employed","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2014","Employed","1-pers.-HH","1419","0.77183086577159","0.752926491698668","0.790735239844513","0"
"No transfer dependency","2014","Employed","(Married) couple without C. ","3164","0.805520169411986","0.793294104448404","0.817746234375568","0"
"No transfer dependency","2014","Employed","Single parent ","122","0.142980530201996","0.126355036038318","0.159606024365675","0"
"No transfer dependency","2014","Employed","Couple + C. LE 16 ","50","0.0146401702611261","0.011489914049037","0.0177904264732152","0"
"No transfer dependency","2014","Employed","Couple + C. GT 16 ","475","0.25851767306913","0.240325750261938","0.276709595876323","0"
"No transfer dependency","2014","Employed","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2014","Not Employed","Couple + C. GT 16 ","169","0.228957971950788","0.201837356492632","0.256078587408944","0"
"Very high transfer dependency","2014","Not Employed","1-pers.-HH","48","0.0308874724544543","0.0226991616622154","0.0390757832466932","4"
"Very high transfer dependency","2014","Not Employed","(Married) couple without C. ","35","0.00853548460632064","0.00565424464982463","0.0114167245628167","4"
"Very high transfer dependency","2014","Not Employed","Single parent ","161","0.138807086012459","0.115645555662039","0.161968616362879","4"
"Very high transfer dependency","2014","Not Employed","Couple + C. LE 16 ","95","0.0791331110549696","0.0637243139276619","0.0945419081822773","4"
"Very high transfer dependency","2014","Not Employed","Couple + C. GT 16 ","21","","","","4"
"Very high transfer dependency","2014","Not Employed","Couple + C. LE and GT 16","62","0.0759403310319683","0.0578859922709044","0.0939946697930322","4"
"Very high transfer dependency","2014","Employed","1-pers.-HH","51","0.0206084310437973","0.014208527489059","0.0270083345985357","4"
"Very high transfer dependency","2014","Employed","(Married) couple without C. ","35","0.00598551495971576","0.00360287554073849","0.00836815437869304","4"
"Very high transfer dependency","2014","Employed","Single parent ","117","0.0526826443366343","0.0420724754479734","0.0632928132252951","4"
"Very high transfer dependency","2014","Employed","Couple + C. LE 16 ","91","0.0121386229852247","0.00926646648367807","0.0150107794867714","4"
"Very high transfer dependency","2014","Employed","Couple + C. GT 16 ","10","","","","4"
"Very high transfer dependency","2014","Employed","Couple + C. LE and GT 16","22","","","","4"
"Very low transfer dependency","2014","Not Employed","Couple + C. LE 16 ","579","0.526731438628436","0.498231781402851","0.555231095854021","1"
"Very low transfer dependency","2014","Not Employed","Couple + C. LE and GT 16","549","0.703717813714121","0.67259725545859","0.734838371969652","1"
"Very low transfer dependency","2014","Not Employed","1-pers.-HH","132","0.0768615455827847","0.064254770441635","0.0894683207239343","1"
"Very low transfer dependency","2014","Not Employed","(Married) couple without C. ","343","0.089191653497672","0.0802647187972819","0.0981185881980621","1"
"Very low transfer dependency","2014","Not Employed","Single parent ","284","0.340378282408671","0.308635893894381","0.372120670922961","1"
"Very low transfer dependency","2014","Not Employed","Couple + C. GT 16 ","591","0.627027722832776","0.595812655365745","0.658242790299808","1"
"Very low transfer dependency","2014","Employed","1-pers.-HH","216","0.0969268836319038","0.0835991481131377","0.11025461915067","1"
"Very low transfer dependency","2014","Employed","(Married) couple without C. ","663","0.151270703770559","0.140202600157373","0.162338807383745","1"
"Very low transfer dependency","2014","Employed","Couple + C. LE 16 ","4770","0.864414041543256","0.855434717378151","0.873393365708361","1"
"Very low transfer dependency","2014","Employed","Single parent ","1020","0.586014845420126","0.562621762517419","0.609407928322832","1"
"Very low transfer dependency","2014","Employed","Couple + C. GT 16 ","1620","0.703086862781697","0.684102226466457","0.722071499096938","1"
"Very low transfer dependency","2014","Employed","Couple + C. LE and GT 16","1366","0.886534021578265","0.871132342017902","0.901935701138628","1"
"Complete transfer dependency","2015","Not Employed","1-pers.-HH","182","0.0993668616462019","0.0858799678704439","0.11285375542196","5"
"Complete transfer dependency","2015","Not Employed","(Married) couple without C. ","71","0.00866299778779408","0.00583430239079226","0.0114916931847959","5"
"Complete transfer dependency","2015","Not Employed","Single parent ","136","0.161344465773812","0.137068157500507","0.185620774047117","5"
"Complete transfer dependency","2015","Not Employed","Couple + C. LE 16 ","163","0.0846363877034865","0.0708507267255755","0.0984220486813975","5"
"Complete transfer dependency","2015","Not Employed","Couple + C. GT 16 ","20","","","","5"
"Complete transfer dependency","2015","Not Employed","Couple + C. LE and GT 16","45","0.0470058644157355","0.03263288756271","0.061378841268761","5"
"Complete transfer dependency","2015","Employed","1-pers.-HH","","","","","5"
"Complete transfer dependency","2015","Employed","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2015","Employed","Single parent ","","","","","5"
"Complete transfer dependency","2015","Employed","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2015","Employed","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2015","Employed","Couple + C. LE and GT 16","","","","","5"
"High transfer dependency","2015","Not Employed","1-pers.-HH","46","0.0230610707715664","0.016294157176596","0.0298279843665369","3"
"High transfer dependency","2015","Not Employed","(Married) couple without C. ","68","0.00987703993570875","0.00685848284448998","0.0128955970269275","3"
"High transfer dependency","2015","Not Employed","Single parent ","105","0.111248638341506","0.0904970525567456","0.132000224126267","3"
"High transfer dependency","2015","Not Employed","Couple + C. LE 16 ","180","0.12211886586156","0.105902204368976","0.138335527354144","3"
"High transfer dependency","2015","Not Employed","Couple + C. GT 16 ","39","0.0351633443347939","0.0232090854743189","0.0471176031952688","3"
"High transfer dependency","2015","Not Employed","Couple + C. LE and GT 16","56","0.0709376610590076","0.0535040862143698","0.0883712359036454","3"
"High transfer dependency","2015","Employed","1-pers.-HH","80","0.0392668651386754","0.0303164473524862","0.0482172829248646","3"
"High transfer dependency","2015","Employed","(Married) couple without C. ","46","0.0103633052741912","0.00713830209839109","0.0135883084499912","3"
"High transfer dependency","2015","Employed","Single parent ","161","0.0865085963033548","0.0726866880015688","0.100330504605141","3"
"High transfer dependency","2015","Employed","Couple + C. LE 16 ","147","0.020590536433002","0.0166984389628646","0.0244826339031394","3"
"High transfer dependency","2015","Employed","Couple + C. GT 16 ","38","0.0107564568944556","0.00639414026004102","0.0151187735288701","3"
"High transfer dependency","2015","Employed","Couple + C. LE and GT 16","41","0.0267027342705386","0.0188377665512757","0.0345677019898014","3"
"Low transfer dependency","2015","Not Employed","(Married) couple without C. ","136","0.0413806821843929","0.0353012455685421","0.0474601188002437","2"
"Low transfer dependency","2015","Not Employed","Single parent ","107","0.122681265433764","0.101030082785494","0.144332448082034","2"
"Low transfer dependency","2015","Not Employed","Couple + C. GT 16 ","78","0.0767228359846023","0.0594493877536931","0.0939962842155114","2"
"Low transfer dependency","2015","Not Employed","Couple + C. LE and GT 16","106","0.112077686146965","0.0906550627282239","0.133500309565705","2"
"Low transfer dependency","2015","Employed","1-pers.-HH","107","0.053571288724917","0.0431950774038043","0.0639475000460297","2"
"Low transfer dependency","2015","Employed","(Married) couple without C. ","91","0.0247014413701391","0.019758641291111","0.0296442414491672","2"
"Low transfer dependency","2015","Not Employed","Couple + C. LE 16 ","270","0.175193797448666","0.156366519488844","0.194021075408487","2"
"Low transfer dependency","2015","Employed","Single parent ","223","0.118953345196257","0.103035879390478","0.134870811002035","2"
"Low transfer dependency","2015","Employed","Couple + C. LE 16 ","406","0.0883279118061613","0.0805504830753313","0.0961053405369913","2"
"Low transfer dependency","2015","Employed","Couple + C. GT 16 ","68","0.0143672375312744","0.00933483752766346","0.0193996375348853","2"
"Low transfer dependency","2015","Employed","Couple + C. LE and GT 16","142","0.0532289657900295","0.0422769812728279","0.0641809503072312","2"
"Low transfer dependency","2015","Not Employed","1-pers.-HH","72","0.0326632622564617","0.0246495119076053","0.0406770126053181","2"
"No transfer dependency","2015","Not Employed","1-pers.-HH","1403","0.739226750445306","0.719432569064267","0.759020931826346","0"
"No transfer dependency","2015","Not Employed","(Married) couple without C. ","3490","0.855164409210895","0.84442194587469","0.865906872547099","0"
"No transfer dependency","2015","Not Employed","Single parent ","73","0.14343837194183","0.120305701025976","0.166571042857684","0"
"No transfer dependency","2015","Not Employed","Couple + C. LE 16 ","59","0.021326564852345","0.0141712035801942","0.0284819261244957","0"
"No transfer dependency","2015","Not Employed","Couple + C. GT 16 ","176","0.247350529032194","0.219347599082974","0.275353458981415","0"
"No transfer dependency","2015","Not Employed","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2015","Employed","1-pers.-HH","1376","0.78926747382503","0.770474015853006","0.808060931797053","0"
"No transfer dependency","2015","Employed","(Married) couple without C. ","3080","0.825408969643418","0.813320017402275","0.837497921884561","0"
"No transfer dependency","2015","Employed","Single parent ","136","0.167568258502487","0.149204721412996","0.185931795591978","0"
"No transfer dependency","2015","Employed","Couple + C. LE 16 ","51","0.0161676602227343","0.0127110384349362","0.0196242820105325","0"
"No transfer dependency","2015","Employed","Couple + C. GT 16 ","517","0.323314044523875","0.303533564841297","0.343094524206453","0"
"No transfer dependency","2015","Employed","Couple + C. LE and GT 16","1","","","","0"
"Very high transfer dependency","2015","Employed","Single parent ","80","0.0485371256588063","0.0379709191854494","0.0591033321321633","4"
"Very high transfer dependency","2015","Employed","Couple + C. LE 16 ","52","0.00830405934927775","0.00581690797029088","0.0107912107282646","4"
"Very high transfer dependency","2015","Not Employed","1-pers.-HH","44","0.0254504074283921","0.0183502736656224","0.0325505411911619","4"
"Very high transfer dependency","2015","Not Employed","(Married) couple without C. ","36","0.00807641442441427","0.0053443569590722","0.0108084718897563","4"
"Very high transfer dependency","2015","Not Employed","Couple + C. LE 16 ","111","0.0823214113980943","0.0687084091745889","0.0959344136215998","4"
"Very high transfer dependency","2015","Not Employed","Couple + C. GT 16 ","19","","","","4"
"Very high transfer dependency","2015","Not Employed","Couple + C. LE and GT 16","88","0.0782556419794429","0.0600171610421932","0.0964941229166926","4"
"Very high transfer dependency","2015","Employed","1-pers.-HH","52","0.0292943194666091","0.0215235450830765","0.0370650938501417","4"
"Very high transfer dependency","2015","Employed","(Married) couple without C. ","22","","","","4"
"Very high transfer dependency","2015","Employed","Couple + C. GT 16 ","10","","","","4"
"Very high transfer dependency","2015","Employed","Couple + C. LE and GT 16","30","0.0138623162685355","0.00815827045698401","0.0195663620800869","4"
"Very high transfer dependency","2015","Not Employed","Single parent ","174","0.127164858991502","0.105177986037661","0.149151731945344","4"
"Very low transfer dependency","2015","Employed","1-pers.-HH","194","0.0886000528447689","0.0755052097922225","0.101694895897315","1"
"Very low transfer dependency","2015","Not Employed","(Married) couple without C. ","322","0.0768384564567953","0.0687088486992134","0.0849680642143772","1"
"Very low transfer dependency","2015","Not Employed","Single parent ","287","0.334122399517586","0.302993497876352","0.365251301158821","1"
"Very low transfer dependency","2015","Not Employed","Couple + C. LE 16 ","783","0.514402972735849","0.489649168232499","0.539156777239198","1"
"Very low transfer dependency","2015","Not Employed","Couple + C. GT 16 ","580","0.600552377303155","0.5687649018731","0.63233985273321","1"
"Very low transfer dependency","2015","Not Employed","Couple + C. LE and GT 16","538","0.691723146398849","0.660364146528422","0.723082146269277","1"
"Very low transfer dependency","2015","Employed","(Married) couple without C. ","549","0.13656722998339","0.125631932050571","0.147502527916209","1"
"Very low transfer dependency","2015","Not Employed","1-pers.-HH","143","0.0802316474520715","0.0679846599388269","0.0924786349653162","1"
"Very low transfer dependency","2015","Employed","Single parent ","989","0.578432674339095","0.554152823049616","0.602712525628574","1"
"Very low transfer dependency","2015","Employed","Couple + C. LE 16 ","4458","0.866609832188825","0.857291430135537","0.875928234242112","1"
"Very low transfer dependency","2015","Employed","Couple + C. GT 16 ","1515","0.649448368817149","0.629270315565905","0.669626422068394","1"
"Very low transfer dependency","2015","Employed","Couple + C. LE and GT 16","1400","0.905685644557299","0.891427140340678","0.91994414877392","1"
"Complete transfer dependency","2016","Not Employed","1-pers.-HH","145","0.0907440141981415","0.0767174146364725","0.104770613759811","5"
"Complete transfer dependency","2016","Not Employed","(Married) couple without C. ","37","0.00568847308876651","0.003199745342477","0.00817720083505601","5"
"Complete transfer dependency","2016","Not Employed","Single parent ","98","0.13274724801304","0.108350087095918","0.157144408930162","5"
"Complete transfer dependency","2016","Not Employed","Couple + C. LE 16 ","108","0.0849779423824084","0.0667803593588902","0.103175525405927","5"
"Complete transfer dependency","2016","Not Employed","Couple + C. GT 16 ","24","","","","5"
"Complete transfer dependency","2016","Not Employed","Couple + C. LE and GT 16","40","0.0631199759744987","0.0454794283528235","0.0807605235961739","5"
"Complete transfer dependency","2016","Employed","1-pers.-HH","","","","","5"
"Complete transfer dependency","2016","Employed","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2016","Employed","Single parent ","","","","","5"
"Complete transfer dependency","2016","Employed","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2016","Employed","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2016","Employed","Couple + C. LE and GT 16","","","","","5"
"High transfer dependency","2016","Not Employed","Couple + C. GT 16 ","49","0.066349815117777","0.0493866344132133","0.0833129958223406","3"
"High transfer dependency","2016","Not Employed","Couple + C. LE and GT 16","46","0.0675180460242065","0.0493161423589008","0.0857199496895122","3"
"High transfer dependency","2016","Not Employed","1-pers.-HH","40","0.0249953969671259","0.0173722608757871","0.0326185330584646","3"
"High transfer dependency","2016","Not Employed","(Married) couple without C. ","55","0.0134086908982323","0.00960259145475664","0.0172147903417079","3"
"High transfer dependency","2016","Not Employed","Single parent ","113","0.110974429853368","0.0883893166597687","0.133559543046966","3"
"High transfer dependency","2016","Not Employed","Couple + C. LE 16 ","74","0.0757442184382368","0.0584772675179762","0.0930111693584973","3"
"High transfer dependency","2016","Employed","1-pers.-HH","66","0.0440234574614916","0.0346243148766133","0.0534226000463698","3"
"High transfer dependency","2016","Employed","(Married) couple without C. ","38","0.00860967822093884","0.00569400351529926","0.0115253529265784","3"
"High transfer dependency","2016","Employed","Single parent ","152","0.0912281474530917","0.0766812056111062","0.105775089295077","3"
"High transfer dependency","2016","Employed","Couple + C. LE 16 ","105","0.0168845098979241","0.013249539058347","0.0205194807375012","3"
"High transfer dependency","2016","Employed","Couple + C. GT 16 ","23","","","","3"
"High transfer dependency","2016","Employed","Couple + C. LE and GT 16","35","0.0150307402613124","0.00896946319851922","0.0210920173241055","3"
"Low transfer dependency","2016","Employed","(Married) couple without C. ","101","0.0267685711166036","0.0216747471903982","0.031862395042809","2"
"Low transfer dependency","2016","Not Employed","(Married) couple without C. ","114","0.0337732758647528","0.027795434100087","0.0397511176294185","2"
"Low transfer dependency","2016","Not Employed","Single parent ","97","0.107077787065046","0.0848441664283346","0.129311407701756","2"
"Low transfer dependency","2016","Not Employed","Couple + C. GT 16 ","55","0.099558906158635","0.0791526634445316","0.119965148872738","2"
"Low transfer dependency","2016","Not Employed","Couple + C. LE and GT 16","115","0.154994366794141","0.128741639929749","0.181247093658534","2"
"Low transfer dependency","2016","Employed","1-pers.-HH","101","0.0554192233109829","0.0449365436343175","0.0659019029876483","2"
"Low transfer dependency","2016","Employed","Single parent ","211","0.109298903917532","0.0935353644735451","0.12506244336152","2"
"Low transfer dependency","2016","Employed","Couple + C. LE 16 ","461","0.0971300952978811","0.088775143895057","0.105485046700705","2"
"Low transfer dependency","2016","Employed","Couple + C. GT 16 ","52","0.0162036925110106","0.0106977458861215","0.0217096391358997","2"
"Low transfer dependency","2016","Employed","Couple + C. LE and GT 16","166","0.0802825690353257","0.0667462540302273","0.093818884040424","2"
"Low transfer dependency","2016","Not Employed","Couple + C. LE 16 ","202","0.277805175626263","0.248574276488498","0.307036074764029","2"
"Low transfer dependency","2016","Not Employed","1-pers.-HH","61","0.0334909265616891","0.024705418734474","0.0422764343889041","2"
"No transfer dependency","2016","Not Employed","1-pers.-HH","1194","0.747379773190022","0.726161743576145","0.768597802803899","0"
"No transfer dependency","2016","Not Employed","(Married) couple without C. ","2969","0.853365966632534","0.841660106024471","0.865071827240597","0"
"No transfer dependency","2016","Not Employed","Single parent ","67","0.138611303513556","0.113765525983462","0.163457081043651","0"
"No transfer dependency","2016","Not Employed","Couple + C. LE 16 ","8","","","","0"
"No transfer dependency","2016","Employed","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2016","Not Employed","Couple + C. GT 16 ","162","0.212670524534399","0.184781890546286","0.240559158522513","0"
"No transfer dependency","2016","Not Employed","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2016","Employed","1-pers.-HH","1397","0.791984808919574","0.773388425240768","0.81058119259838","0"
"No transfer dependency","2016","Employed","(Married) couple without C. ","3122","0.824806305598327","0.812809696903631","0.836802914293023","0"
"No transfer dependency","2016","Employed","Single parent ","133","0.139181569787065","0.121694119832433","0.156669019741697","0"
"No transfer dependency","2016","Employed","Couple + C. LE 16 ","56","0.0128819453889152","0.00970046165793472","0.0160634291198957","0"
"No transfer dependency","2016","Employed","Couple + C. GT 16 ","435","0.274156999062967","0.254703692904277","0.293610305221657","0"
"Very high transfer dependency","2016","Not Employed","1-pers.-HH","44","0.0265654769829234","0.0187128945866408","0.034418059379206","4"
"Very high transfer dependency","2016","Not Employed","(Married) couple without C. ","40","0.00857711983972752","0.00552558377953013","0.0116286558999249","4"
"Very high transfer dependency","2016","Employed","Couple + C. LE 16 ","69","0.00766676360433071","0.00520589040093865","0.0101276368077228","4"
"Very high transfer dependency","2016","Employed","Couple + C. GT 16 ","3","","","","4"
"Very high transfer dependency","2016","Not Employed","Single parent ","121","0.132976405063175","0.108561421497558","0.157391388628792","4"
"Very high transfer dependency","2016","Not Employed","Couple + C. LE 16 ","75","0.0495342346862371","0.0353741519692619","0.0636943174032124","4"
"Very high transfer dependency","2016","Not Employed","Couple + C. GT 16 ","14","","","","4"
"Very high transfer dependency","2016","Not Employed","Couple + C. LE and GT 16","86","0.0966646945286906","0.0752286280841793","0.118100760973202","4"
"Very high transfer dependency","2016","Employed","1-pers.-HH","58","0.029735605963112","0.0219533414173843","0.0375178705088397","4"
"Very high transfer dependency","2016","Employed","(Married) couple without C. ","22","","","","4"
"Very high transfer dependency","2016","Employed","Single parent ","66","0.0414814440863899","0.0314073260069965","0.0515555621657833","4"
"Very high transfer dependency","2016","Employed","Couple + C. LE and GT 16","26","","","","4"
"Very low transfer dependency","2016","Employed","1-pers.-HH","208","0.0788369043448393","0.0664900708113311","0.0911837378783476","1"
"Very low transfer dependency","2016","Employed","Couple + C. GT 16 ","1507","0.704660514376936","0.684766467743686","0.724554561010185","1"
"Very low transfer dependency","2016","Not Employed","(Married) couple without C. ","293","0.0851864736759868","0.0759486449105771","0.0944243024413965","1"
"Very low transfer dependency","2016","Not Employed","Single parent ","247","0.377612826491815","0.342754432847711","0.412471220135919","1"
"Very low transfer dependency","2016","Not Employed","Couple + C. LE 16 ","435","0.499475755519003","0.466845942293903","0.532105568744104","1"
"Very low transfer dependency","2016","Not Employed","Couple + C. GT 16 ","523","0.591623853944418","0.55812358007439","0.625124127814445","1"
"Very low transfer dependency","2016","Not Employed","Couple + C. LE and GT 16","443","0.617702916678463","0.582451467187572","0.652954366169354","1"
"Very low transfer dependency","2016","Employed","(Married) couple without C. ","574","0.136010592367658","0.125192172148487","0.14682901258683","1"
"Very low transfer dependency","2016","Employed","Single parent ","943","0.618809934755921","0.594272493862027","0.643347375649815","1"
"Very low transfer dependency","2016","Employed","Couple + C. LE 16 ","4135","0.865436685810949","0.85580870047425","0.875064671147648","1"
"Very low transfer dependency","2016","Employed","Couple + C. LE and GT 16","1321","0.893921122577135","0.878581076287315","0.909261168866954","1"
"Very low transfer dependency","2016","Not Employed","1-pers.-HH","127","0.076824412100098","0.0638199588011232","0.0898288653990728","1"
"Complete transfer dependency","2017","Not Employed","1-pers.-HH","528","0.106856689228148","0.093671959453961","0.120041419002334","5"
"Complete transfer dependency","2017","Not Employed","(Married) couple without C. ","82","0.00765297673412881","0.00486711915488217","0.0104388343133754","5"
"Complete transfer dependency","2017","Not Employed","Single parent ","261","0.156768855738168","0.133612174628836","0.179925536847501","5"
"Complete transfer dependency","2017","Not Employed","Couple + C. LE 16 ","804","0.114877606201345","0.0996972279630205","0.13005798443967","5"
"Complete transfer dependency","2017","Not Employed","Couple + C. GT 16 ","29","","","","5"
"Complete transfer dependency","2017","Not Employed","Couple + C. LE and GT 16","223","0.0490494058212641","0.0356969572905301","0.062401854351998","5"
"Complete transfer dependency","2017","Employed","1-pers.-HH","","","","","5"
"Complete transfer dependency","2017","Employed","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2017","Employed","Single parent ","","","","","5"
"Complete transfer dependency","2017","Employed","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2017","Employed","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2017","Employed","Couple + C. LE and GT 16","","","","","5"
"High transfer dependency","2017","Not Employed","Couple + C. GT 16 ","39","0.0542664060001582","0.0397377784389915","0.068795033561325","3"
"High transfer dependency","2017","Not Employed","Couple + C. LE and GT 16","80","0.0632699255432837","0.048218731536817","0.0783211195497503","3"
"High transfer dependency","2017","Employed","Couple + C. LE and GT 16","55","0.0230876758746185","0.0159147730037363","0.0302605787455006","3"
"High transfer dependency","2017","Not Employed","1-pers.-HH","74","0.028750183198081","0.0216184418439706","0.0358819245521915","3"
"High transfer dependency","2017","Not Employed","(Married) couple without C. ","71","0.0158747924027648","0.0118791084125427","0.0198704763929868","3"
"High transfer dependency","2017","Not Employed","Single parent ","118","0.122822341159566","0.101917081404878","0.143727600914255","3"
"High transfer dependency","2017","Not Employed","Couple + C. LE 16 ","146","0.109081098552684","0.0942403065725935","0.123921890532774","3"
"High transfer dependency","2017","Employed","1-pers.-HH","85","0.0293601389328818","0.0224354024747005","0.0362848753910632","3"
"High transfer dependency","2017","Employed","(Married) couple without C. ","53","0.00960573833461832","0.00675975089369335","0.0124517257755433","3"
"High transfer dependency","2017","Employed","Single parent ","147","0.0774772425220766","0.0642360276206518","0.0907184574235015","3"
"High transfer dependency","2017","Employed","Couple + C. LE 16 ","142","0.0225198757187569","0.0184451515494409","0.026594599888073","3"
"High transfer dependency","2017","Employed","Couple + C. GT 16 ","32","0.0120035386400098","0.00768694664256788","0.0163201306374518","3"
"Low transfer dependency","2017","Employed","(Married) couple without C. ","93","0.0186051170620817","0.0146623452446653","0.0225478888794981","2"
"Low transfer dependency","2017","Not Employed","Couple + C. LE and GT 16","117","0.129407975528598","0.108656311677027","0.15015963938017","2"
"Low transfer dependency","2017","Employed","Single parent ","237","0.130066601798744","0.113406482334713","0.146726721262774","2"
"Low transfer dependency","2017","Not Employed","(Married) couple without C. ","110","0.0307123810157395","0.0251967525493327","0.0362280094821464","2"
"Low transfer dependency","2017","Not Employed","Couple + C. GT 16 ","70","0.0815857090673945","0.0640307017207025","0.0991407164140866","2"
"Low transfer dependency","2017","Employed","1-pers.-HH","134","0.0487777045389549","0.0399418852479236","0.0576135238299861","2"
"Low transfer dependency","2017","Employed","Couple + C. LE 16 ","419","0.0778152936102541","0.070458260832801","0.0851723263877072","2"
"Low transfer dependency","2017","Employed","Couple + C. GT 16 ","52","0.0146895005993672","0.00992081456067267","0.0194581866380618","2"
"Low transfer dependency","2017","Employed","Couple + C. LE and GT 16","144","0.0677142045562765","0.0557139220096303","0.0797144871029226","2"
"Low transfer dependency","2017","Not Employed","Single parent ","106","0.116193295140397","0.0957833291267022","0.136603261154093","2"
"Low transfer dependency","2017","Not Employed","Couple + C. LE 16 ","203","0.218595894295446","0.198920561608958","0.238271226981934","2"
"Low transfer dependency","2017","Not Employed","1-pers.-HH","91","0.0374528364054757","0.029349513089732","0.0455561597212195","2"
"No transfer dependency","2017","Not Employed","1-pers.-HH","1228","0.729915025006405","0.710965594378168","0.748864455634642","0"
"No transfer dependency","2017","Not Employed","(Married) couple without C. ","3127","0.84581805727389","0.83427376904748","0.857362345500301","0"
"No transfer dependency","2017","Not Employed","Single parent ","57","0.122525771763943","0.101642236987699","0.143409306540188","0"
"No transfer dependency","2017","Not Employed","Couple + C. LE 16 ","11","","","","0"
"No transfer dependency","2017","Employed","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2017","Employed","1-pers.-HH","1720","0.804532140795634","0.788265251432447","0.82079903015882","0"
"No transfer dependency","2017","Not Employed","Couple + C. GT 16 ","177","0.227546956547464","0.200659717227095","0.254434195867833","0"
