"transab_cat","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","1985","Not Working","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1985","Not Working","(2a) intermediate vocational","8","","",""
"Very high transfer dependency","1985","Not Working","(2c_gen) general maturity certificate","8","","",""
"Very high transfer dependency","1985","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"Very high transfer dependency","1985","Not Working","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","1985","Not Working","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1985","Full Time","(0) in school","","","",""
"Complete transfer dependency","1985","Full Time","(1a) inadequately completed","","","",""
"Complete transfer dependency","1985","Full Time","(1b) general elementary school","","","",""
"Complete transfer dependency","1985","Full Time","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","1985","Full Time","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1985","Full Time","(2a) intermediate vocational","","","",""
"Complete transfer dependency","1985","Full Time","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1985","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1985","Full Time","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1985","Full Time","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1985","Part Time","(0) in school","","","",""
"Complete transfer dependency","1985","Part Time","(1a) inadequately completed","","","",""
"Complete transfer dependency","1985","Part Time","(1b) general elementary school","","","",""
"Complete transfer dependency","1985","Part Time","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","1985","Part Time","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1985","Part Time","(2a) intermediate vocational","","","",""
"Complete transfer dependency","1985","Part Time","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1985","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1985","Part Time","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1985","Part Time","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1985","Not Working","(0) in school","1","","",""
"Complete transfer dependency","1985","Not Working","(1a) inadequately completed","19","","",""
"Complete transfer dependency","1985","Not Working","(1b) general elementary school","37","0.0259379871901541","0.0172336648559094","0.0346423095243987"
"Complete transfer dependency","1985","Not Working","(1c) basic vocational qualification","26","","",""
"Complete transfer dependency","1985","Not Working","(2b) intermediate general qualification","5","","",""
"Complete transfer dependency","1985","Not Working","(2a) intermediate vocational","7","","",""
"Complete transfer dependency","1985","Not Working","(2c_gen) general maturity certificate","3","","",""
"Complete transfer dependency","1985","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"Complete transfer dependency","1985","Not Working","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1985","Not Working","(3b) higher tertiary education","","","",""
"No transfer dependency","1986","Full Time","(0) in school","","","",""
"No transfer dependency","1986","Full Time","(1a) inadequately completed","115","0.358470182707734","0.310753837696228","0.40618652771924"
"No transfer dependency","1986","Full Time","(1b) general elementary school","295","0.449568278103054","0.415685229422941","0.483451326783168"
"No transfer dependency","1986","Full Time","(1c) basic vocational qualification","748","0.464557013727048","0.441637369645029","0.487476657809067"
"No transfer dependency","1986","Full Time","(2b) intermediate general qualification","47","0.363338973315369","0.281904964099684","0.444772982531053"
"No transfer dependency","1986","Full Time","(2a) intermediate vocational","342","0.559697910685417","0.521738660755482","0.597657160615352"
"No transfer dependency","1986","Full Time","(2c_gen) general maturity certificate","30","0.559349109998467","0.444673609490174","0.67402461050676"
"No transfer dependency","1986","Full Time","(2c_voc) vocational maturity certificate","99","0.622527654522393","0.556169690177892","0.688885618866894"
"No transfer dependency","1986","Full Time","(3a) lower tertiary education","65","0.50175917201219","0.419521419079043","0.583996924945337"
"No transfer dependency","1986","Full Time","(3b) higher tertiary education","130","0.471727057628003","0.415886019881637","0.52756809537437"
"No transfer dependency","1986","Part Time","(0) in school","","","",""
"No transfer dependency","1986","Part Time","(1a) inadequately completed","25","","",""
"No transfer dependency","1986","Part Time","(1b) general elementary school","111","0.336283739044834","0.290272413808983","0.382295064280686"
"No transfer dependency","1986","Part Time","(1c) basic vocational qualification","142","0.286373979108511","0.248865184550738","0.323882773666284"
"No transfer dependency","1986","Part Time","(2b) intermediate general qualification","21","","",""
"No transfer dependency","1986","Part Time","(2a) intermediate vocational","57","0.280330357688504","0.22177110460852","0.338889610768489"
"No transfer dependency","1986","Part Time","(2c_gen) general maturity certificate","30","0.267128687324102","0.186610642154042","0.347646732494161"
"No transfer dependency","1986","Part Time","(2c_voc) vocational maturity certificate","26","","",""
"No transfer dependency","1986","Part Time","(3a) lower tertiary education","13","","",""
"No transfer dependency","1986","Part Time","(3b) higher tertiary education","29","","",""
"No transfer dependency","1986","Not Working","(0) in school","10","","",""
"No transfer dependency","1986","Not Working","(1a) inadequately completed","52","0.284620338974308","0.235257874422581","0.333982803526036"
"No transfer dependency","1986","Not Working","(1b) general elementary school","572","0.64156749514536","0.613791462270225","0.669343528020495"
"No transfer dependency","1986","Not Working","(1c) basic vocational qualification","607","0.632386704676723","0.604174395610368","0.660599013743079"
"No transfer dependency","1986","Not Working","(2b) intermediate general qualification","49","0.38295125438814","0.314370711038168","0.451531797738111"
"No transfer dependency","1986","Not Working","(2a) intermediate vocational","186","0.601151479794072","0.551122674202779","0.651180285385364"
"No transfer dependency","1986","Not Working","(2c_gen) general maturity certificate","55","0.311983635316287","0.246450225157766","0.377517045474807"
"No transfer dependency","1986","Not Working","(2c_voc) vocational maturity certificate","57","0.611911949423739","0.521256022216276","0.702567876631201"
"No transfer dependency","1986","Not Working","(3a) lower tertiary education","35","0.717729295486311","0.599841914968577","0.835616676004045"
"No transfer dependency","1986","Not Working","(3b) higher tertiary education","40","0.608949758544042","0.50332926918538","0.714570247902704"
"Very low transfer dependency","1986","Full Time","(0) in school","","","",""
"Very low transfer dependency","1986","Full Time","(1a) inadequately completed","260","0.615712048405283","0.567311594060684","0.664112502749882"
"Very low transfer dependency","1986","Full Time","(1b) general elementary school","519","0.535244188962752","0.501272173160854","0.56921620476465"
"Very low transfer dependency","1986","Full Time","(1c) basic vocational qualification","1040","0.519015079134252","0.496054255644479","0.541975902624026"
"Very low transfer dependency","1986","Full Time","(2b) intermediate general qualification","82","0.609981187487276","0.527397039947534","0.692565335027019"
"Very low transfer dependency","1986","Full Time","(2a) intermediate vocational","308","0.429638066382001","0.391785785923261","0.46749034684074"
"Very low transfer dependency","1986","Full Time","(2c_gen) general maturity certificate","41","0.439091644586266","0.324459772769672","0.55372351640286"
"Very low transfer dependency","1986","Full Time","(2c_voc) vocational maturity certificate","101","0.362594692165228","0.296785021187342","0.428404363143114"
"Very low transfer dependency","1986","Full Time","(3a) lower tertiary education","77","0.49824082798781","0.416003075054663","0.580478580920957"
