"transab_cat","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"High transfer dependency","1990","Part Time","no migration background","26","","","","3"
"High transfer dependency","1990","Part Time","direct migration background","10","","","","3"
"High transfer dependency","1990","Part Time","indirect migration background","","","","","3"
"High transfer dependency","1990","Not Working","no migration background","26","","","","3"
"High transfer dependency","1990","Not Working","direct migration background","28","","","","3"
"High transfer dependency","1990","Not Working","indirect migration background","","","","","3"
"High transfer dependency","1990","Full Time","indirect migration background","","","","","3"
"High transfer dependency","1990","Full Time","direct migration background","6","","","","3"
"Low transfer dependency","1990","Not Working","no migration background","68","0.0257250894012825","0.0192788819194649","0.0321712968831001","2"
"Low transfer dependency","1990","Not Working","direct migration background","52","0.0453676577737273","0.0305914885437162","0.0601438270037385","2"
"Low transfer dependency","1990","Not Working","indirect migration background","4","","","","2"
"Low transfer dependency","1990","Part Time","direct migration background","31","0.0798526054478737","0.0528810822223466","0.106824128673401","2"
"Low transfer dependency","1990","Part Time","indirect migration background","5","","","","2"
"Low transfer dependency","1990","Part Time","no migration background","41","0.039784020270209","0.0283982169911553","0.0511698235492628","2"
"Low transfer dependency","1990","Full Time","indirect migration background","4","","","","2"
"Low transfer dependency","1990","Full Time","no migration background","26","","","","2"
"Low transfer dependency","1990","Full Time","direct migration background","16","","","","2"
"No transfer dependency","1990","Not Working","indirect migration background","16","","","","0"
"No transfer dependency","1990","Not Working","direct migration background","214","0.456104943170897","0.420741010849057","0.491468875492737","0"
"No transfer dependency","1990","Full Time","no migration background","1502","0.583728062597851","0.565324481564961","0.60213164363074","0"
"No transfer dependency","1990","Not Working","no migration background","1338","0.644296779810127","0.624804081872264","0.66378947774799","0"
"No transfer dependency","1990","Part Time","indirect migration background","18","","","","0"
"No transfer dependency","1990","Part Time","direct migration background","78","0.265656492263161","0.221708192812158","0.309604791714165","0"
"No transfer dependency","1990","Part Time","no migration background","360","0.353775481641213","0.325921937802942","0.381629025479485","0"
"No transfer dependency","1990","Full Time","indirect migration background","37","0.478746256783107","0.374962263557013","0.582530250009202","0"
"No transfer dependency","1990","Full Time","direct migration background","414","0.432594353751483","0.405271021343171","0.459917686159795","0"
"Very high transfer dependency","1990","Part Time","indirect migration background","2","","","","4"
"Very high transfer dependency","1990","Part Time","direct migration background","3","","","","4"
"Very high transfer dependency","1990","Part Time","no migration background","5","","","","4"
"Very high transfer dependency","1990","Full Time","indirect migration background","","","","","4"
"Very high transfer dependency","1990","Full Time","no migration background","","","","","4"
"Very high transfer dependency","1990","Full Time","direct migration background","1","","","","4"
"Very high transfer dependency","1990","Not Working","no migration background","16","","","","4"
"Very high transfer dependency","1990","Not Working","direct migration background","20","","","","4"
"Very high transfer dependency","1990","Not Working","indirect migration background","","","","","4"
"Very low transfer dependency","1990","Part Time","direct migration background","266","0.610677078168732","0.562160180287531","0.659193976049933","1"
"Very low transfer dependency","1990","Part Time","no migration background","700","0.574062180923949","0.545256546326396","0.602867815521501","1"
"Very low transfer dependency","1990","Full Time","indirect migration background","48","0.48438667966894","0.380559454418526","0.588213904919355","1"
"Very low transfer dependency","1990","Full Time","no migration background","1225","0.406069728221163","0.387734913636263","0.424404542806064","1"
"Very low transfer dependency","1990","Full Time","direct migration background","826","0.553202111998798","0.52578359972833","0.580620624269266","1"
"Very low transfer dependency","1990","Not Working","indirect migration background","91","0.662082757865334","0.574483506480746","0.749682009249922","1"
"Very low transfer dependency","1990","Not Working","direct migration background","424","0.415439856946858","0.380450232131611","0.450429481762104","1"
"Very low transfer dependency","1990","Part Time","indirect migration background","49","0.696603119757588","0.591858796763226","0.80134744275195","1"
"Very low transfer dependency","1990","Not Working","no migration background","841","0.296268674369208","0.277676448662811","0.314860900075605","1"
"Complete transfer dependency","1991","Not Working","indirect migration background","4","","","","5"
"Complete transfer dependency","1991","Not Working","direct migration background","27","","","","5"
"Complete transfer dependency","1991","Not Working","no migration background","27","","","","5"
"Complete transfer dependency","1991","Part Time","indirect migration background","","","","","5"
