"plb0195_h","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1997","(Married) couple without C. ","Rural Area","74","0.218520512606787","0.174400255217212","0.262640769996362"
"Partly, partly","1997","Single parent ","Urban Area","22","","",""
"Partly, partly","1997","Single parent ","Rural Area","13","","",""
"Partly, partly","1997","Couple + C. LE 16 ","Urban Area","188","0.227797343951577","0.199055712729713","0.25653897517344"
"Partly, partly","1997","Couple + C. LE 16 ","Rural Area","97","0.214177560695386","0.176060686168546","0.252294435222226"
"Partly, partly","1997","Couple + C. GT 16 ","Urban Area","99","0.20093534237402","0.164786348140887","0.237084336607152"
"Partly, partly","1997","Couple + C. GT 16 ","Rural Area","76","0.189689716521691","0.148439054519553","0.230940378523829"
"Partly, partly","1997","Couple + C. LE and GT 16","Urban Area","53","0.189725710454059","0.142249442905235","0.237201978002883"
"Partly, partly","1997","Couple + C. LE and GT 16","Rural Area","42","0.217347318808307","0.160610921612355","0.274083716004259"
"Paid","1997","1-pers.-HH","Urban Area","35","0.101983359233355","0.0692328529572474","0.134733865509463"
"Paid","1997","1-pers.-HH","Rural Area","16","","",""
"Paid","1997","(Married) couple without C. ","Urban Area","151","0.170671765021412","0.145061451721412","0.196282078321413"
"Paid","1997","(Married) couple without C. ","Rural Area","45","0.128040660507036","0.0923663810261791","0.163714939987892"
"Paid","1997","Single parent ","Urban Area","22","","",""
"Paid","1997","Single parent ","Rural Area","14","","",""
"Paid","1997","Couple + C. LE 16 ","Urban Area","179","0.183337752105483","0.156821103700575","0.209854400510391"
"Paid","1997","Couple + C. LE 16 ","Rural Area","98","0.222973142256361","0.184299740231634","0.261646544281087"
"Paid","1997","Couple + C. GT 16 ","Urban Area","90","0.178462342638543","0.143919018794707","0.213005666482379"
"Paid","1997","Couple + C. GT 16 ","Rural Area","58","0.182477737363014","0.141839197883421","0.223116276842608"
"Paid","1997","Couple + C. LE and GT 16","Urban Area","69","0.247040190351067","0.194816549041705","0.299263831660429"
"Paid","1997","Couple + C. LE and GT 16","Rural Area","35","0.148159053237749","0.0992889310133958","0.197029175462102"
"Not paid","1997","1-pers.-HH","Urban Area","68","0.245803168433364","0.199207316204857","0.292399020661871"
"Not paid","1997","1-pers.-HH","Rural Area","17","","",""
"Not paid","1997","(Married) couple without C. ","Urban Area","154","0.199127942885404","0.171943621252544","0.226312264518265"
"Not paid","1997","(Married) couple without C. ","Rural Area","57","0.176326854308712","0.135638528176892","0.217015180440531"
"Not paid","1997","Single parent ","Urban Area","23","","",""
"Not paid","1997","Single parent ","Rural Area","9","","",""
"Not paid","1997","Couple + C. LE 16 ","Urban Area","141","0.207343520511744","0.179561797288418","0.23512524373507"
"Not paid","1997","Couple + C. LE 16 ","Rural Area","64","0.145313069730384","0.11256965600505","0.178056483455718"
"Not paid","1997","Couple + C. GT 16 ","Urban Area","86","0.197964224499529","0.162016838212009","0.233911610787048"
"Not paid","1997","Couple + C. GT 16 ","Rural Area","60","0.169044164116043","0.129610020306836","0.208478307925251"
"Not paid","1997","Couple + C. LE and GT 16","Urban Area","28","","",""
"Not paid","1997","Couple + C. LE and GT 16","Rural Area","36","0.159712624101561","0.109318069151322","0.210107179051801"
"Acclaimed","1998","1-pers.-HH","Urban Area","183","0.460593074672127","0.411060574328341","0.510125575015913"
"Acclaimed","1998","1-pers.-HH","Rural Area","56","0.475022623966296","0.385299982392991","0.5647452655396"
"Acclaimed","1998","(Married) couple without C. ","Urban Area","411","0.452331508896812","0.420064233813538","0.484598783980086"
"Acclaimed","1998","(Married) couple without C. ","Rural Area","177","0.424527907053684","0.375598459347439","0.473457354759929"
"Acclaimed","1998","Single parent ","Urban Area","86","0.572855286883712","0.495724186363673","0.64998638740375"
"Acclaimed","1998","Single parent ","Rural Area","39","0.498809208489656","0.384888938952511","0.612729478026801"
"Acclaimed","1998","Couple + C. LE 16 ","Urban Area","324","0.375169476989537","0.342791748536979","0.407547205442095"
"Acclaimed","1998","Couple + C. LE 16 ","Rural Area","242","0.466453985372264","0.423821017873489","0.50908695287104"
"Acclaimed","1998","Couple + C. GT 16 ","Urban Area","220","0.415792312842156","0.373225970059862","0.45835865562445"
"Acclaimed","1998","Couple + C. GT 16 ","Rural Area","184","0.478755128021856","0.429800279346396","0.527709976697317"
"Acclaimed","1998","Couple + C. LE and GT 16","Urban Area","112","0.451132148395379","0.389572374559445","0.512691922231312"
"Acclaimed","1998","Couple + C. LE and GT 16","Rural Area","112","0.527940486819033","0.46256499889308","0.593315974744987"
"Partly, partly","1998","1-pers.-HH","Urban Area","87","0.21260480269756","0.171945848242525","0.253263757152594"
"Partly, partly","1998","1-pers.-HH","Rural Area","29","","",""
"Partly, partly","1998","(Married) couple without C. ","Urban Area","198","0.202784784185499","0.176718419611291","0.228851148759706"
"Partly, partly","1998","(Married) couple without C. ","Rural Area","91","0.255902509245073","0.21270514487695","0.299099873613197"
"Partly, partly","1998","Single parent ","Urban Area","22","","",""
"Partly, partly","1998","Single parent ","Rural Area","17","","",""
"Partly, partly","1998","Couple + C. LE 16 ","Urban Area","191","0.210528656867957","0.18326555262636","0.237791761109554"
"Partly, partly","1998","Couple + C. LE 16 ","Rural Area","118","0.204327421361411","0.169869764519243","0.238785078203579"
"Partly, partly","1998","Couple + C. GT 16 ","Urban Area","114","0.24411399586351","0.207014417970608","0.281213573756412"
"Partly, partly","1998","Couple + C. GT 16 ","Rural Area","86","0.213249487783079","0.173109188071715","0.253389787494442"
"Partly, partly","1998","Couple + C. LE and GT 16","Urban Area","45","0.172186705499346","0.125480214878519","0.218893196120174"
"Partly, partly","1998","Couple + C. LE and GT 16","Rural Area","35","0.1577281908202","0.109996713601169","0.205459668039231"
"Paid","1998","1-pers.-HH","Urban Area","54","0.141652700921945","0.107001583622913","0.176303818220976"
"Paid","1998","1-pers.-HH","Rural Area","13","","",""
"Paid","1998","(Married) couple without C. ","Urban Area","127","0.143844151264877","0.121093307339328","0.166594995190426"
"Paid","1998","(Married) couple without C. ","Rural Area","63","0.169468461145733","0.132329686974213","0.206607235317253"
"Paid","1998","Single parent ","Urban Area","29","","",""
"Paid","1998","Single parent ","Rural Area","13","","",""
"Paid","1998","Couple + C. LE 16 ","Urban Area","189","0.193791549400536","0.167358784111428","0.220224314689643"
"Paid","1998","Couple + C. LE 16 ","Rural Area","83","0.159867993817047","0.128548859701882","0.191187127932211"
"Paid","1998","Couple + C. GT 16 ","Urban Area","91","0.167602019282963","0.135343115225533","0.199860923340392"
"Paid","1998","Couple + C. GT 16 ","Rural Area","67","0.160434307813381","0.124468148847363","0.196400466779399"
"Paid","1998","Couple + C. LE and GT 16","Urban Area","57","0.236501914135477","0.183932572676253","0.289071255594701"
"Paid","1998","Couple + C. LE and GT 16","Rural Area","44","0.195957211017664","0.143976252041518","0.247938169993809"
"Not paid","1998","1-pers.-HH","Urban Area","65","0.185149421708368","0.146550652256425","0.223748191160311"
"Not paid","1998","1-pers.-HH","Rural Area","21","","",""
"Not paid","1998","(Married) couple without C. ","Urban Area","178","0.201039555652813","0.175057207957303","0.227021903348324"
"Not paid","1998","(Married) couple without C. ","Rural Area","61","0.150101122555509","0.114743695390361","0.185458549720658"
"Not paid","1998","Single parent ","Urban Area","21","","",""
"Not paid","1998","Single parent ","Rural Area","5","","",""
"Not paid","1998","Couple + C. LE 16 ","Urban Area","155","0.22051031674197","0.192785342494428","0.248235290989512"
"Not paid","1998","Couple + C. LE 16 ","Rural Area","83","0.169350599449278","0.137298427341728","0.201402771556829"
"Not paid","1998","Couple + C. GT 16 ","Urban Area","90","0.172491672011372","0.139861848177821","0.205121495844923"
"Not paid","1998","Couple + C. GT 16 ","Rural Area","63","0.147561076381684","0.112804608204869","0.1823175445585"
"Not paid","1998","Couple + C. LE and GT 16","Urban Area","37","0.140179231969798","0.0972298386317486","0.183128625307847"
"Not paid","1998","Couple + C. LE and GT 16","Rural Area","33","0.118374111343103","0.0760688273292535","0.160679395356953"
"Acclaimed","1999","1-pers.-HH","Urban Area","190","0.53324304415899","0.482613773172076","0.583872315145904"
"Acclaimed","1999","1-pers.-HH","Rural Area","62","0.492540246255741","0.4041880806321","0.580892411879382"
"Acclaimed","1999","(Married) couple without C. ","Urban Area","434","0.459757990361179","0.427813121869374","0.491702858852983"
"Acclaimed","1999","(Married) couple without C. ","Rural Area","181","0.452493801803628","0.403837857925941","0.501149745681316"
"Acclaimed","1999","Single parent ","Urban Area","73","0.48471887424849","0.406294172678393","0.563143575818587"
"Acclaimed","1999","Single parent ","Rural Area","43","0.516242358746678","0.410004486153249","0.622480231340106"
"Acclaimed","1999","Couple + C. LE 16 ","Urban Area","345","0.401432245822912","0.368915748652212","0.433948742993612"
"Acclaimed","1999","Couple + C. LE 16 ","Rural Area","225","0.43072137656806","0.388160842364251","0.47328191077187"
"Acclaimed","1999","Couple + C. GT 16 ","Urban Area","230","0.461683326356936","0.419160498257374","0.504206154456497"
"Acclaimed","1999","Couple + C. GT 16 ","Rural Area","178","0.469549378904813","0.420144689441784","0.518954068367843"
"Acclaimed","1999","Couple + C. LE and GT 16","Urban Area","95","0.375945553765508","0.314017436443961","0.437873671087055"
"Acclaimed","1999","Couple + C. LE and GT 16","Rural Area","105","0.475324312202915","0.408726233562701","0.541922390843128"
"Partly, partly","1999","1-pers.-HH","Urban Area","68","0.170939303626599","0.132735394466845","0.209143212786353"
"Partly, partly","1999","1-pers.-HH","Rural Area","29","","",""
"Partly, partly","1999","(Married) couple without C. ","Urban Area","201","0.211217723239849","0.185054813918615","0.237380632561083"
"Partly, partly","1999","(Married) couple without C. ","Rural Area","80","0.20692315930356","0.167322971213638","0.246523347393483"
"Partly, partly","1999","Single parent ","Urban Area","23","","",""
"Partly, partly","1999","Single parent ","Rural Area","18","","",""
"Partly, partly","1999","Couple + C. LE 16 ","Urban Area","211","0.2302205180431","0.202295327309349","0.258145708776852"
"Partly, partly","1999","Couple + C. LE 16 ","Rural Area","135","0.285539783732721","0.246718601434497","0.324360966030944"
"Partly, partly","1999","Couple + C. GT 16 ","Urban Area","98","0.174317334582163","0.141957372683798","0.206677296480528"
"Partly, partly","1999","Couple + C. GT 16 ","Rural Area","90","0.248416148658492","0.205641771958854","0.291190525358129"
"Partly, partly","1999","Couple + C. LE and GT 16","Urban Area","45","0.22305778008515","0.1698325915099","0.2762829686604"
"Partly, partly","1999","Couple + C. LE and GT 16","Rural Area","46","0.204568923655773","0.150773872774112","0.258363974537434"
"Paid","1999","1-pers.-HH","Urban Area","46","0.100526894093916","0.0700108032749765","0.131042984912856"
"Paid","1999","1-pers.-HH","Rural Area","17","","",""
"Paid","1999","(Married) couple without C. ","Urban Area","125","0.127855336979723","0.106451285839744","0.149259388119702"
"Paid","1999","(Married) couple without C. ","Rural Area","69","0.170076248656841","0.133350048617315","0.206802448696367"
"Paid","1999","Single parent ","Urban Area","35","0.207419052805388","0.143793447175535","0.27104465843524"
"Paid","1999","Single parent ","Rural Area","16","","",""
"Paid","1999","Couple + C. LE 16 ","Urban Area","175","0.173192466994116","0.148090504242414","0.198294429745817"
"Paid","1999","Couple + C. LE 16 ","Rural Area","81","0.138269011768739","0.108600572264397","0.167937451273081"
"Paid","1999","Couple + C. GT 16 ","Urban Area","97","0.173517798913136","0.141216506648601","0.205819091177671"
"Paid","1999","Couple + C. GT 16 ","Rural Area","68","0.148089313548041","0.112928092329523","0.183250534766559"
"Paid","1999","Couple + C. LE and GT 16","Urban Area","54","0.208246927514277","0.156331272260678","0.260162582767875"
"Paid","1999","Couple + C. LE and GT 16","Rural Area","34","0.179226819271684","0.128078155471591","0.230375483071776"
"Not paid","1999","1-pers.-HH","Urban Area","69","0.195290758120495","0.155060389181867","0.235521127059122"
"Not paid","1999","1-pers.-HH","Rural Area","15","","",""
"Not paid","1999","(Married) couple without C. ","Urban Area","175","0.201168949419249","0.175473854383623","0.226864044454876"
"Not paid","1999","(Married) couple without C. ","Rural Area","72","0.170506790235971","0.133743673644294","0.207269906827648"
"Not paid","1999","Single parent ","Urban Area","25","","",""
"Not paid","1999","Single parent ","Rural Area","8","","",""
"Not paid","1999","Couple + C. LE 16 ","Urban Area","142","0.195154769139872","0.168865001895454","0.22144453638429"
"Not paid","1999","Couple + C. LE 16 ","Rural Area","79","0.14546982793048","0.115166063413178","0.175773592447781"
"Not paid","1999","Couple + C. GT 16 ","Urban Area","103","0.190481540147765","0.156987236356104","0.223975843939426"
"Not paid","1999","Couple + C. GT 16 ","Rural Area","56","0.133945158888654","0.100228753632574","0.167661564144734"
"Not paid","1999","Couple + C. LE and GT 16","Urban Area","41","0.192749738635065","0.142316697633787","0.243182779636343"
"Not paid","1999","Couple + C. LE and GT 16","Rural Area","31","0.140879944869629","0.0944847791240439","0.187275110615213"
"Acclaimed","2000","1-pers.-HH","Urban Area","344","0.472911135422551","0.437011885468844","0.508810385376258"
"Acclaimed","2000","1-pers.-HH","Rural Area","134","0.532077941867974","0.470715078129414","0.593440805606534"
"Acclaimed","2000","(Married) couple without C. ","Urban Area","694","0.467478213553328","0.442312514695322","0.492643912411334"
"Acclaimed","2000","(Married) couple without C. ","Rural Area","312","0.477079165730939","0.438503062466639","0.51565526899524"
"Acclaimed","2000","Single parent ","Urban Area","143","0.492043978522166","0.434702130877939","0.549385826166394"
"Acclaimed","2000","Single parent ","Rural Area","69","0.549579775430695","0.46372241186585","0.63543713899554"
"Acclaimed","2000","Couple + C. LE 16 ","Urban Area","644","0.426607596829508","0.401669912759489","0.451545280899527"
"Acclaimed","2000","Couple + C. LE 16 ","Rural Area","397","0.482564343102731","0.448088323861361","0.517040362344102"
"Acclaimed","2000","Couple + C. GT 16 ","Urban Area","408","0.516296328216557","0.481966225815052","0.550626430618062"
"Acclaimed","2000","Couple + C. GT 16 ","Rural Area","319","0.511463265743531","0.472766478261771","0.550160053225292"
"Acclaimed","2000","Couple + C. LE and GT 16","Urban Area","174","0.440222662703343","0.390955262941685","0.489490062465002"
"Acclaimed","2000","Couple + C. LE and GT 16","Rural Area","168","0.531799935442768","0.476783249707746","0.586816621177789"
"Partly, partly","2000","1-pers.-HH","Urban Area","172","0.219559940378688","0.189795342955356","0.249324537802019"
"Partly, partly","2000","1-pers.-HH","Rural Area","62","0.240529834612685","0.187967933116385","0.293091736108984"
"Partly, partly","2000","(Married) couple without C. ","Urban Area","297","0.185347794836008","0.165748545054227","0.204947044617789"
"Partly, partly","2000","(Married) couple without C. ","Rural Area","128","0.198381951841668","0.167582713253962","0.229181190429373"
"Partly, partly","2000","Single parent ","Urban Area","68","0.259892718121206","0.209588887286963","0.310196548955449"
"Partly, partly","2000","Single parent ","Rural Area","21","","",""
"Partly, partly","2000","Couple + C. LE 16 ","Urban Area","325","0.216331793770682","0.195571086334318","0.237092501207047"
"Partly, partly","2000","Couple + C. LE 16 ","Rural Area","163","0.219663195363793","0.191098406551598","0.248227984175987"
"Partly, partly","2000","Couple + C. GT 16 ","Urban Area","153","0.190008059043176","0.163057843167099","0.216958274919253"
"Partly, partly","2000","Couple + C. GT 16 ","Rural Area","136","0.202942045670541","0.171806961561957","0.234077129779126"
"Partly, partly","2000","Couple + C. LE and GT 16","Urban Area","68","0.172021680909564","0.134566071852736","0.209477289966393"
"Partly, partly","2000","Couple + C. LE and GT 16","Rural Area","61","0.197147522711945","0.153282527355388","0.241012518068502"
"Paid","2000","1-pers.-HH","Urban Area","107","0.150043090604223","0.124365153007723","0.175721028200724"
"Paid","2000","1-pers.-HH","Rural Area","24","","",""
"Paid","2000","(Married) couple without C. ","Urban Area","234","0.162317349760498","0.143718681451225","0.180916018069771"
"Paid","2000","(Married) couple without C. ","Rural Area","94","0.148729274753857","0.121247977059861","0.176210572447854"
"Paid","2000","Single parent ","Urban Area","44","0.127926976102341","0.0896167990846068","0.166237153120075"
"Paid","2000","Single parent ","Rural Area","22","","",""
"Paid","2000","Couple + C. LE 16 ","Urban Area","283","0.183673212237369","0.164149122568159","0.203197301906579"
"Paid","2000","Couple + C. LE 16 ","Rural Area","126","0.151948385092959","0.127181550095431","0.176715220090487"
"Paid","2000","Couple + C. GT 16 ","Urban Area","127","0.155020053254217","0.130157081842906","0.179883024665528"
"Paid","2000","Couple + C. GT 16 ","Rural Area","83","0.128042118255107","0.102175285493265","0.153908951016948"
"Paid","2000","Couple + C. LE and GT 16","Urban Area","62","0.155679391836497","0.119697412856907","0.191661370816087"
"Paid","2000","Couple + C. LE and GT 16","Rural Area","47","0.145326996608069","0.106469242841323","0.184184750374814"
"Not paid","2000","1-pers.-HH","Urban Area","120","0.157485833594538","0.131294172840277","0.183677494348799"
"Not paid","2000","1-pers.-HH","Rural Area","34","0.137201528912058","0.09488934987874","0.179513707945377"
"Not paid","2000","(Married) couple without C. ","Urban Area","285","0.184856641850166","0.16527747785162","0.204435805848713"
"Not paid","2000","(Married) couple without C. ","Rural Area","110","0.175809607673536","0.146410088099892","0.205209127247179"
"Not paid","2000","Single parent ","Urban Area","37","0.120136327254287","0.0828455415164155","0.157427112992159"
"Not paid","2000","Single parent ","Rural Area","17","","",""
"Not paid","2000","Couple + C. LE 16 ","Urban Area","259","0.173387397162441","0.154298728763098","0.192476065561784"
"Not paid","2000","Couple + C. LE 16 ","Rural Area","121","0.145824076440517","0.121474040649803","0.170174112231232"
"Not paid","2000","Couple + C. GT 16 ","Urban Area","126","0.13867555948605","0.114933453613601","0.162417665358498"
"Not paid","2000","Couple + C. GT 16 ","Rural Area","103","0.157552570330821","0.129349056002956","0.185756084658686"
"Not paid","2000","Couple + C. LE and GT 16","Urban Area","86","0.232076264550595","0.19017856328341","0.273973965817781"
"Not paid","2000","Couple + C. LE and GT 16","Rural Area","40","0.125725545237218","0.0891710990920386","0.162279991382398"
"Acclaimed","2001","1-pers.-HH","Urban Area","337","0.481261244449917","0.444457139966421","0.518065348933413"
"Acclaimed","2001","1-pers.-HH","Rural Area","110","0.506186317262559","0.440566892347391","0.571805742177727"
"Acclaimed","2001","(Married) couple without C. ","Urban Area","628","0.442060484770305","0.415656299534753","0.468464670005857"
"Acclaimed","2001","(Married) couple without C. ","Rural Area","312","0.511169502839994","0.471435902837535","0.550903102842453"
"Acclaimed","2001","Single parent ","Urban Area","110","0.440321690450708","0.379391536057693","0.501251844843724"
"Acclaimed","2001","Single parent ","Rural Area","75","0.591526993186145","0.50829991338201","0.674754072990279"
"Acclaimed","2001","Couple + C. LE 16 ","Urban Area","595","0.41521809053839","0.389846423914623","0.440589757162156"
"Acclaimed","2001","Couple + C. LE 16 ","Rural Area","342","0.421984543875114","0.386825950934446","0.457143136815782"
"Acclaimed","2001","Couple + C. GT 16 ","Urban Area","355","0.475215285923987","0.440347788987758","0.510082782860215"
"Acclaimed","2001","Couple + C. GT 16 ","Rural Area","284","0.497448233738598","0.457835325458529","0.537061142018667"
"Acclaimed","2001","Couple + C. LE and GT 16","Urban Area","163","0.411076490007462","0.361864237402156","0.460288742612768"
"Acclaimed","2001","Couple + C. LE and GT 16","Rural Area","143","0.522337414180775","0.463085423268097","0.581589405093453"
"Partly, partly","2001","1-pers.-HH","Urban Area","152","0.216955928511496","0.186595330181968","0.247316526841023"
"Partly, partly","2001","1-pers.-HH","Rural Area","49","0.216457063469979","0.16240491753717","0.270509209402789"
"Partly, partly","2001","(Married) couple without C. ","Urban Area","291","0.219177586074547","0.197183163331161","0.241172008817934"
"Partly, partly","2001","(Married) couple without C. ","Rural Area","131","0.216711855861401","0.183962827932302","0.249460883790499"
"Partly, partly","2001","Single parent ","Urban Area","64","0.251423456489458","0.198175983201308","0.304670929777608"
"Partly, partly","2001","Single parent ","Rural Area","25","","",""
"Partly, partly","2001","Couple + C. LE 16 ","Urban Area","323","0.225249080652438","0.203739771487386","0.246758389817491"
"Partly, partly","2001","Couple + C. LE 16 ","Rural Area","171","0.241843557744728","0.211360385183749","0.272326730305706"
"Partly, partly","2001","Couple + C. GT 16 ","Urban Area","188","0.218219262504032","0.189380673552959","0.247057851455106"
"Partly, partly","2001","Couple + C. GT 16 ","Rural Area","131","0.195757974755576","0.164322104098828","0.227193845412324"
"Partly, partly","2001","Couple + C. LE and GT 16","Urban Area","86","0.214821473965429","0.173743829504388","0.25589911842647"
"Partly, partly","2001","Couple + C. LE and GT 16","Rural Area","49","0.167890711372264","0.123553304720689","0.21222811802384"
"Paid","2001","1-pers.-HH","Urban Area","107","0.152838720649879","0.126333513192961","0.179343928106798"
"Paid","2001","1-pers.-HH","Rural Area","26","","",""
"Paid","2001","(Married) couple without C. ","Urban Area","181","0.143534114567825","0.12489303911219","0.16217519002346"
"Paid","2001","(Married) couple without C. ","Rural Area","73","0.120774432785967","0.0948723934299033","0.146676472142032"
"Paid","2001","Single parent ","Urban Area","44","0.185090886282204","0.137423086587097","0.232758685977311"
"Paid","2001","Single parent ","Rural Area","21","","",""
"Paid","2001","Couple + C. LE 16 ","Urban Area","271","0.184495809123567","0.164523869263159","0.204467748983975"
"Paid","2001","Couple + C. LE 16 ","Rural Area","127","0.175851714083149","0.148750454812979","0.202952973353319"
"Paid","2001","Couple + C. GT 16 ","Urban Area","124","0.17022244086974","0.14398181242814","0.196463069311339"
"Paid","2001","Couple + C. GT 16 ","Rural Area","100","0.159580917546903","0.130566703456688","0.188595131637118"
"Paid","2001","Couple + C. LE and GT 16","Urban Area","72","0.199230170012964","0.159280436864368","0.23917990316156"
"Paid","2001","Couple + C. LE and GT 16","Rural Area","49","0.170648105218839","0.126022211853672","0.215273998584005"
"Not paid","2001","1-pers.-HH","Urban Area","112","0.148944106388708","0.12271870369529","0.175169509082126"
"Not paid","2001","1-pers.-HH","Rural Area","38","0.162147689720378","0.113771152565572","0.210524226875183"
"Not paid","2001","(Married) couple without C. ","Urban Area","259","0.195227814587322","0.174153877075411","0.216301752099234"
"Not paid","2001","(Married) couple without C. ","Rural Area","92","0.151344208512637","0.122857321418664","0.179831095606611"
"Not paid","2001","Single parent ","Urban Area","37","0.12316396677763","0.0828292483907612","0.163498685164499"
"Not paid","2001","Single parent ","Rural Area","13","","",""
"Not paid","2001","Couple + C. LE 16 ","Urban Area","260","0.175037019685605","0.155471288453283","0.194602750917926"
"Not paid","2001","Couple + C. LE 16 ","Rural Area","118","0.16032018429701","0.134200709093957","0.186439659500063"
"Not paid","2001","Couple + C. GT 16 ","Urban Area","121","0.136343010702241","0.112383824200192","0.160302197204291"
"Not paid","2001","Couple + C. GT 16 ","Rural Area","97","0.147212873958923","0.119141375668084","0.175284372249761"
"Not paid","2001","Couple + C. LE and GT 16","Urban Area","63","0.174871866014145","0.136878904418244","0.212864827610046"
"Not paid","2001","Couple + C. LE and GT 16","Rural Area","32","0.139123769228122","0.0980714409031056","0.180176097553138"
"Acclaimed","2002","1-pers.-HH","Urban Area","323","0.49475018119152","0.457226799775487","0.532273562607553"
"Acclaimed","2002","1-pers.-HH","Rural Area","100","0.444221663456137","0.377336339502567","0.511106987409708"
"Acclaimed","2002","(Married) couple without C. ","Urban Area","667","0.46656178317609","0.441188217104412","0.491935349247768"
"Acclaimed","2002","(Married) couple without C. ","Rural Area","310","0.505574275250631","0.46640875157425","0.544739798927013"
"Acclaimed","2002","Single parent ","Urban Area","118","0.543549786510954","0.479177261444071","0.607922311577838"
"Acclaimed","2002","Single parent ","Rural Area","75","0.556394286204885","0.47196129662188","0.640827275787889"
"Acclaimed","2002","Couple + C. LE 16 ","Urban Area","615","0.435573060345491","0.410605497751818","0.460540622939165"
"Acclaimed","2002","Couple + C. LE 16 ","Rural Area","330","0.462651168563186","0.425767465157286","0.499534871969086"
"Acclaimed","2002","Couple + C. GT 16 ","Urban Area","373","0.471773021136989","0.438114380151599","0.505431662122379"
"Acclaimed","2002","Couple + C. GT 16 ","Rural Area","318","0.561427713893148","0.523043902837927","0.599811524948369"
"Acclaimed","2002","Couple + C. LE and GT 16","Urban Area","187","0.452078612984422","0.405254524319645","0.498902701649198"
"Acclaimed","2002","Couple + C. LE and GT 16","Rural Area","136","0.547612587996286","0.488570904164366","0.606654271828206"
"Partly, partly","2002","1-pers.-HH","Urban Area","147","0.216168803370516","0.185275547234143","0.24706205950689"
"Partly, partly","2002","1-pers.-HH","Rural Area","58","0.29589507271554","0.234452736715334","0.357337408715745"
"Partly, partly","2002","(Married) couple without C. ","Urban Area","250","0.161485057117875","0.142769341474433","0.180200772761317"
"Partly, partly","2002","(Married) couple without C. ","Rural Area","133","0.22903463251657","0.196116973829249","0.261952291203891"
"Partly, partly","2002","Single parent ","Urban Area","45","0.194167276151643","0.14304682924129","0.245287723061996"
"Partly, partly","2002","Single parent ","Rural Area","26","","",""
"Partly, partly","2002","Couple + C. LE 16 ","Urban Area","328","0.206812055917587","0.186417335653028","0.227206776182145"
"Partly, partly","2002","Couple + C. LE 16 ","Rural Area","167","0.243352968798291","0.211610220489142","0.275095717107441"
"Partly, partly","2002","Couple + C. GT 16 ","Urban Area","175","0.211746554514213","0.18420040809687","0.239292700931556"
"Partly, partly","2002","Couple + C. GT 16 ","Rural Area","134","0.2145502561362","0.182795827933979","0.246304684338422"
"Partly, partly","2002","Couple + C. LE and GT 16","Urban Area","101","0.246016388003072","0.205496690130243","0.286536085875901"
"Partly, partly","2002","Couple + C. LE and GT 16","Rural Area","52","0.151811863702298","0.109245581470639","0.194378145933956"
"Paid","2002","1-pers.-HH","Urban Area","70","0.0988369849667876","0.0764385678671698","0.121235402066405"
"Paid","2002","1-pers.-HH","Rural Area","25","","",""
"Paid","2002","(Married) couple without C. ","Urban Area","158","0.129751795615016","0.112660966947567","0.146842624282466"
"Paid","2002","(Married) couple without C. ","Rural Area","59","0.110987546831887","0.0863809262472634","0.13559416741651"
"Paid","2002","Single parent ","Urban Area","30","0.115610032778679","0.0742858913935276","0.15693417416383"
"Paid","2002","Single parent ","Rural Area","11","","",""
"Paid","2002","Couple + C. LE 16 ","Urban Area","233","0.181844858223023","0.162422135088767","0.20126758135728"
"Paid","2002","Couple + C. LE 16 ","Rural Area","91","0.150133218956848","0.123709535371571","0.176556902542125"
"Paid","2002","Couple + C. GT 16 ","Urban Area","99","0.140535369592964","0.117102441434764","0.163968297751163"
"Paid","2002","Couple + C. GT 16 ","Rural Area","90","0.115784688245038","0.0910341209338164","0.14053525555626"
"Paid","2002","Couple + C. LE and GT 16","Urban Area","44","0.110614284608358","0.0811053242715297","0.140123244945186"
"Paid","2002","Couple + C. LE and GT 16","Rural Area","43","0.184753095482013","0.138716074976076","0.230790115987951"
"Not paid","2002","1-pers.-HH","Urban Area","142","0.190244030471177","0.160787031337583","0.21970102960477"
"Not paid","2002","1-pers.-HH","Rural Area","29","","",""
"Not paid","2002","(Married) couple without C. ","Urban Area","410","0.242201364091019","0.220411723533369","0.263991004648669"
"Not paid","2002","(Married) couple without C. ","Rural Area","124","0.154403545400912","0.126098025558505","0.182709065243319"
"Not paid","2002","Single parent ","Urban Area","37","0.146672904558724","0.100951781751521","0.192394027365927"
"Not paid","2002","Single parent ","Rural Area","21","","",""
"Not paid","2002","Couple + C. LE 16 ","Urban Area","339","0.175770025513899","0.156603720968618","0.194936330059179"
"Not paid","2002","Couple + C. LE 16 ","Rural Area","114","0.143862643681674","0.117901412950231","0.169823874413117"
"Not paid","2002","Couple + C. GT 16 ","Urban Area","198","0.175945054755834","0.150271479384713","0.201618630126956"
"Not paid","2002","Couple + C. GT 16 ","Rural Area","100","0.108237341725613","0.084205128028315","0.132269555422912"
"Not paid","2002","Couple + C. LE and GT 16","Urban Area","102","0.191290714404149","0.154286909234416","0.228294519573881"
"Not paid","2002","Couple + C. LE and GT 16","Rural Area","42","0.115822452819403","0.0778618686078929","0.153783037030913"
"Acclaimed","2003","1-pers.-HH","Urban Area","305","0.499657719742123","0.461249206238456","0.53806623324579"
