"plb0195_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Paid","2004","Schleswig-Holstein","Part Time","7","","","","3"
"Paid","2004","Schleswig-Holstein","Not Working","","","","","3"
"Paid","2004","Hamburg","Part Time","2","","","","3"
"Paid","2004","Lower Saxony","Not Working","","","","","3"
"Paid","2004","Hamburg","Full Time","9","","","","3"
"Paid","2004","Hamburg","Not Working","","","","","3"
"Paid","2004","Lower Saxony","Full Time","40","0.104386855559386","0.0761990017259361","0.132574709392836","3"
"Paid","2004","Lower Saxony","Part Time","28","","","","3"
"Paid","2004","Bremen","Full Time","5","","","","3"
"Paid","2004","North Rhine-Westphalia","Full Time","144","0.168618949180019","0.146288911117229","0.190948987242808","3"
"Paid","2004","North Rhine-Westphalia","Part Time","62","0.196556645315329","0.154804387437666","0.238308903192992","3"
"Paid","2004","Bremen","Part Time","4","","","","3"
"Paid","2004","Bremen","Not Working","","","","","3"
"Paid","2004","North Rhine-Westphalia","Not Working","2","","","","3"
"Paid","2004","Hesse","Not Working","","","","","3"
"Paid","2004","Hesse","Full Time","23","","","","3"
"Paid","2004","Hesse","Part Time","19","","","","3"
"Paid","2004","Rhineland-Palatinate,Saarland","Full Time","37","0.105533992891567","0.0696747065519109","0.141393279231223","3"
"Paid","2004","Rhineland-Palatinate,Saarland","Part Time","24","","","","3"
"Paid","2004","Baden-Württemberg","Full Time","87","0.131350937955145","0.107013716281734","0.155688159628557","3"
"Paid","2004","Baden-Württemberg","Part Time","29","","","","3"
"Paid","2004","Rhineland-Palatinate,Saarland","Not Working","1","","","","3"
"Paid","2004","Baden-Württemberg","Not Working","","","","","3"
"Paid","2004","Bavaria","Full Time","51","0.0623686846169284","0.0459565749658878","0.078780794267969","3"
"Paid","2004","Bavaria","Part Time","32","0.189143210857968","0.140105238315691","0.238181183400245","3"
"Paid","2004","Bavaria","Not Working","2","","","","3"
"Paid","2004","Berlin","Full Time","9","","","","3"
"Paid","2004","Berlin","Part Time","11","","","","3"
"Paid","2004","Berlin","Not Working","","","","","3"
"Paid","2004","Brandenburg","Full Time","18","","","","3"
"Paid","2004","Brandenburg","Part Time","8","","","","3"
"Paid","2004","Brandenburg","Not Working","","","","","3"
"Paid","2004","Mecklenburg-Western Pomerania","Full Time","14","","","","3"
"Paid","2004","Thuringia","Not Working","","","","","3"
"Paid","2004","Mecklenburg-Western Pomerania","Not Working","","","","","3"
"Paid","2004","Saxony","Full Time","31","0.0809442490451898","0.0557718998508764","0.106116598239503","3"
"Paid","2004","Mecklenburg-Western Pomerania","Part Time","5","","","","3"
"Paid","2004","Saxony","Part Time","12","","","","3"
"Paid","2004","Saxony","Not Working","","","","","3"
"Paid","2004","Saxony-Anhalt","Full Time","27","","","","3"
"Paid","2004","Saxony-Anhalt","Not Working","","","","","3"
"Paid","2004","Thuringia","Full Time","32","0.123240808809143","0.0841044083559775","0.162377209262309","3"
"Paid","2004","Thuringia","Part Time","11","","","","3"
"Paid","2004","Saxony-Anhalt","Part Time","9","","","","3"
"Partly, partly","2004","North Rhine-Westphalia","Part Time","42","0.12072647978448","0.0864953104454935","0.154957649123466","2"
"Partly, partly","2004","Lower Saxony","Part Time","37","0.211167589623226","0.150698271549636","0.271636907696816","2"
"Partly, partly","2004","Lower Saxony","Not Working","3","","","","2"
"Partly, partly","2004","Bremen","Part Time","3","","","","2"
"Partly, partly","2004","Bremen","Not Working","","","","","2"
"Partly, partly","2004","North Rhine-Westphalia","Full Time","208","0.20870559867722","0.184468964402459","0.23294223295198","2"
"Partly, partly","2004","North Rhine-Westphalia","Not Working","","","","","2"
"Partly, partly","2004","Hesse","Full Time","75","0.166887733940944","0.13057285902367","0.203202608858217","2"
"Partly, partly","2004","Hesse","Part Time","18","","","","2"
"Partly, partly","2004","Hesse","Not Working","","","","","2"
"Partly, partly","2004","Rhineland-Palatinate,Saarland","Full Time","48","0.163724161300852","0.120536996015073","0.206911326586631","2"
"Partly, partly","2004","Rhineland-Palatinate,Saarland","Part Time","13","","","","2"
"Partly, partly","2004","Schleswig-Holstein","Part Time","8","","","","2"
"Partly, partly","2004","Schleswig-Holstein","Not Working","","","","","2"
"Partly, partly","2004","Hamburg","Part Time","5","","","","2"
"Partly, partly","2004","Hamburg","Not Working","","","","","2"
"Partly, partly","2004","Lower Saxony","Full Time","95","0.182887308613543","0.147249447085264","0.218525170141821","2"
"Partly, partly","2004","Bremen","Full Time","11","","","","2"
"Partly, partly","2004","Rhineland-Palatinate,Saarland","Not Working","","","","","2"
"Partly, partly","2004","Baden-Württemberg","Full Time","149","0.214990512227659","0.18539135598075","0.244589668474567","2"
"Partly, partly","2004","Baden-Württemberg","Part Time","30","0.175491700287838","0.120825684097611","0.230157716478066","2"
"Partly, partly","2004","Baden-Württemberg","Not Working","","","","","2"
"Partly, partly","2004","Bavaria","Full Time","152","0.158534806366311","0.133746579786342","0.183323032946279","2"
"Partly, partly","2004","Bavaria","Part Time","38","0.108571952994131","0.0696166110455759","0.147527294942685","2"
"Partly, partly","2004","Schleswig-Holstein","Full Time","33","0.228204938149928","0.161922076920761","0.294487799379096","2"
"Partly, partly","2004","Hamburg","Full Time","13","","","","2"
"Partly, partly","2004","Bavaria","Not Working","1","","","","2"
"Partly, partly","2004","Berlin","Full Time","37","0.170286163204667","0.118705508078814","0.221866818330521","2"
"Partly, partly","2004","Berlin","Part Time","6","","","","2"
"Partly, partly","2004","Berlin","Not Working","","","","","2"
"Partly, partly","2004","Brandenburg","Full Time","50","0.235714816009871","0.179881584483587","0.291548047536155","2"
"Partly, partly","2004","Mecklenburg-Western Pomerania","Full Time","30","0.157874772761552","0.0968181869682123","0.218931358554892","2"
"Partly, partly","2004","Brandenburg","Part Time","14","","","","2"
"Partly, partly","2004","Brandenburg","Not Working","1","","","","2"
"Partly, partly","2004","Mecklenburg-Western Pomerania","Part Time","5","","","","2"
"Partly, partly","2004","Mecklenburg-Western Pomerania","Not Working","1","","","","2"
"Partly, partly","2004","Saxony","Part Time","21","","","","2"
"Partly, partly","2004","Saxony","Not Working","1","","","","2"
"Partly, partly","2004","Saxony","Full Time","105","0.256964849147548","0.2166373436189","0.297292354676195","2"
"Partly, partly","2004","Saxony-Anhalt","Full Time","53","0.220717220196357","0.169814188436343","0.27162025195637","2"
"Partly, partly","2004","Thuringia","Full Time","65","0.265386193061313","0.212816898258463","0.317955487864163","2"
"Partly, partly","2004","Thuringia","Part Time","8","","","","2"
"Partly, partly","2004","Saxony-Anhalt","Part Time","12","","","","2"
"Partly, partly","2004","Saxony-Anhalt","Not Working","1","","","","2"
"Partly, partly","2004","Thuringia","Not Working","1","","","","2"
"Acclaimed","2005","Schleswig-Holstein","Full Time","71","0.606564559493439","0.522910369530151","0.690218749456727","1"
"Acclaimed","2005","Schleswig-Holstein","Part Time","28","","","","1"
"Acclaimed","2005","Schleswig-Holstein","Not Working","1","","","","1"
"Acclaimed","2005","Hamburg","Full Time","30","0.525069084926245","0.403670155408002","0.646468014444488","1"
"Acclaimed","2005","Hamburg","Part Time","10","","","","1"
"Acclaimed","2005","Hamburg","Not Working","","","","","1"
"Acclaimed","2005","Lower Saxony","Full Time","185","0.515297801049595","0.465887391299087","0.564708210800103","1"
"Acclaimed","2005","Lower Saxony","Part Time","92","0.523497964315468","0.447290765615346","0.599705163015591","1"
"Acclaimed","2005","Lower Saxony","Not Working","2","","","","1"
"Acclaimed","2005","Bremen","Full Time","18","","","","1"
"Acclaimed","2005","Bremen","Part Time","5","","","","1"
"Acclaimed","2005","Bremen","Not Working","","","","","1"
"Acclaimed","2005","North Rhine-Westphalia","Full Time","446","0.405000554090388","0.374800956276645","0.435200151904131","1"
"Acclaimed","2005","Bavaria","Full Time","443","0.596258018671999","0.562300966791693","0.630215070552306","1"
"Acclaimed","2005","Bavaria","Part Time","127","0.523180994559337","0.458911208105516","0.587450781013157","1"
"Acclaimed","2005","Baden-Württemberg","Full Time","300","0.452180867029863","0.415258029528713","0.489103704531014","1"
"Acclaimed","2005","Baden-Württemberg","Part Time","103","0.605555543148364","0.530983500458452","0.680127585838277","1"
"Acclaimed","2005","Baden-Württemberg","Not Working","1","","","","1"
"Acclaimed","2005","Rhineland-Palatinate,Saarland","Full Time","119","0.434365883120331","0.374460497466281","0.494271268774382","1"
"Acclaimed","2005","Rhineland-Palatinate,Saarland","Part Time","46","0.497356861274143","0.395188103390869","0.599525619157417","1"
"Acclaimed","2005","Rhineland-Palatinate,Saarland","Not Working","1","","","","1"
"Acclaimed","2005","Hesse","Full Time","183","0.477597633678561","0.42704240163712","0.528152865720002","1"
"Acclaimed","2005","Hesse","Part Time","75","0.537059574973905","0.452948149795065","0.621171000152746","1"
"Acclaimed","2005","Hesse","Not Working","2","","","","1"
"Acclaimed","2005","North Rhine-Westphalia","Part Time","162","0.543743175368608","0.48829735157323","0.599188999163986","1"
"Acclaimed","2005","North Rhine-Westphalia","Not Working","2","","","","1"
"Acclaimed","2005","Bavaria","Not Working","2","","","","1"
"Acclaimed","2005","Berlin","Full Time","95","0.460217397509196","0.388781213827536","0.531653581190856","1"
"Acclaimed","2005","Berlin","Part Time","39","0.650007278887124","0.527256937006791","0.772757620767457","1"
"Acclaimed","2005","Berlin","Not Working","","","","","1"
"Acclaimed","2005","Brandenburg","Full Time","105","0.528177662032659","0.458818982414023","0.597536341651294","1"
"Acclaimed","2005","Brandenburg","Part Time","36","0.5344898553436","0.41679489852565","0.652184812161551","1"
"Acclaimed","2005","Brandenburg","Not Working","","","","","1"
"Acclaimed","2005","Mecklenburg-Western Pomerania","Full Time","67","0.60359939843802","0.517849298257488","0.689349498618552","1"
"Acclaimed","2005","Mecklenburg-Western Pomerania","Part Time","16","","","","1"
"Acclaimed","2005","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Acclaimed","2005","Saxony","Full Time","228","0.575349090260363","0.529005559592473","0.621692620928252","1"
"Acclaimed","2005","Saxony","Part Time","55","0.53703608196652","0.434020684730097","0.640051479202943","1"
"Acclaimed","2005","Saxony","Not Working","1","","","","1"
"Acclaimed","2005","Saxony-Anhalt","Full Time","114","0.479914197504241","0.415627162388085","0.544201232620397","1"
"Acclaimed","2005","Saxony-Anhalt","Part Time","38","0.553791591052739","0.43816413509281","0.669419047012668","1"
"Acclaimed","2005","Thuringia","Full Time","110","0.488529236611317","0.423928144544919","0.553130328677715","1"
"Acclaimed","2005","Saxony-Anhalt","Not Working","","","","","1"
"Acclaimed","2005","Thuringia","Not Working","1","","","","1"
"Acclaimed","2005","Thuringia","Part Time","33","0.626944800220161","0.507524263828497","0.746365336611825","1"
"Not paid","2005","Hamburg","Not Working","1","","","","4"
"Not paid","2005","Lower Saxony","Not Working","","","","","4"
"Not paid","2005","Schleswig-Holstein","Full Time","35","0.233494036452812","0.161049087837661","0.305938985067964","4"
"Not paid","2005","Schleswig-Holstein","Part Time","10","","","","4"
"Not paid","2005","Hamburg","Full Time","20","","","","4"
"Not paid","2005","Hamburg","Part Time","4","","","","4"
"Not paid","2005","Lower Saxony","Full Time","75","0.140029310336097","0.105720700940443","0.17433791973175","4"
"Not paid","2005","Lower Saxony","Part Time","14","","","","4"
"Not paid","2005","Schleswig-Holstein","Not Working","","","","","4"
"Not paid","2005","Bremen","Full Time","10","","","","4"
"Not paid","2005","Bremen","Part Time","4","","","","4"
"Not paid","2005","Bremen","Not Working","","","","","4"
"Not paid","2005","North Rhine-Westphalia","Full Time","234","0.216547492970355","0.19120799611131","0.241886989829401","4"
"Not paid","2005","North Rhine-Westphalia","Part Time","51","0.132376759485618","0.0946509380124496","0.170102580958786","4"
"Not paid","2005","North Rhine-Westphalia","Not Working","3","","","","4"
"Not paid","2005","Hesse","Full Time","106","0.270501490302004","0.225541160040496","0.315461820563511","4"
"Not paid","2005","Hesse","Part Time","17","","","","4"
"Not paid","2005","Hesse","Not Working","1","","","","4"
"Not paid","2005","Rhineland-Palatinate,Saarland","Full Time","51","0.169046911548395","0.123750678100586","0.214343144996204","4"
"Not paid","2005","Rhineland-Palatinate,Saarland","Part Time","13","","","","4"
"Not paid","2005","Rhineland-Palatinate,Saarland","Not Working","","","","","4"
"Not paid","2005","Baden-Württemberg","Full Time","176","0.219939019524179","0.189210913028398","0.250667126019961","4"
"Not paid","2005","Baden-Württemberg","Part Time","24","","","","4"
"Not paid","2005","Baden-Württemberg","Not Working","1","","","","4"
"Not paid","2005","Bavaria","Full Time","158","0.16857799457534","0.142667714596025","0.194488274554654","4"
"Not paid","2005","Bavaria","Part Time","38","0.134625452509431","0.0907047027352482","0.178546202283613","4"
"Not paid","2005","Bavaria","Not Working","","","","","4"
"Not paid","2005","Berlin","Full Time","47","0.218481758828631","0.159256844794197","0.277706672863065","4"
"Not paid","2005","Berlin","Part Time","6","","","","4"
"Not paid","2005","Berlin","Not Working","1","","","","4"
"Not paid","2005","Brandenburg","Full Time","31","0.11949994277806","0.0744317549387385","0.164568130617381","4"
"Not paid","2005","Brandenburg","Part Time","11","","","","4"
"Not paid","2005","Mecklenburg-Western Pomerania","Full Time","22","","","","4"
"Not paid","2005","Mecklenburg-Western Pomerania","Part Time","3","","","","4"
"Not paid","2005","Mecklenburg-Western Pomerania","Not Working","1","","","","4"
"Not paid","2005","Saxony","Full Time","75","0.106880017949877","0.0779125500344553","0.135847485865298","4"
"Not paid","2005","Saxony","Part Time","13","","","","4"
"Not paid","2005","Saxony","Not Working","","","","","4"
"Not paid","2005","Saxony-Anhalt","Full Time","52","0.190325821162882","0.139812246919579","0.240839395406186","4"
"Not paid","2005","Saxony-Anhalt","Part Time","12","","","","4"
"Not paid","2005","Saxony-Anhalt","Not Working","","","","","4"
"Not paid","2005","Thuringia","Full Time","46","0.204175631939179","0.152080787710515","0.256270476167842","4"
"Not paid","2005","Thuringia","Part Time","10","","","","4"
"Not paid","2005","Thuringia","Not Working","1","","","","4"
"Not paid","2005","Brandenburg","Not Working","1","","","","4"
"Paid","2005","Schleswig-Holstein","Not Working","","","","","3"
"Paid","2005","Schleswig-Holstein","Full Time","7","","","","3"
