"plb0195_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Not paid","2012","Not Employed","in school","","","","","4"
"Not paid","2012","Not Employed","inadequately","","","","","4"
"Not paid","2012","Not Employed","general elemantary","3","","","","4"
"Not paid","2012","Not Employed","middle vocational","17","","","","4"
"Not paid","2012","Not Employed","vocational + Abi","4","","","","4"
"Not paid","2012","Employed","middle vocational","484","0.100065968254728","0.0916464601622723","0.108485476347184","4"
"Not paid","2012","Employed","vocational + Abi","130","0.1348750049583","0.113003258527156","0.156746751389444","4"
"Not paid","2012","Employed","higher vocational","140","0.188242906042829","0.161372441548173","0.215113370537485","4"
"Not paid","2012","Employed","higher education","943","0.327776358428004","0.310333597343078","0.34521911951293","4"
"Not paid","2012","Not Employed","higher vocational","1","","","","4"
"Not paid","2012","Not Employed","higher education","10","","","","4"
"Not paid","2012","Employed","in school","1","","","","4"
"Not paid","2012","Employed","inadequately","9","","","","4"
"Not paid","2012","Employed","general elemantary","50","0.0940509958315258","0.0703361572000774","0.117765834462974","4"
"Paid","2012","Not Employed","vocational + Abi","1","","","","3"
"Paid","2012","Not Employed","higher vocational","1","","","","3"
"Paid","2012","Not Employed","higher education","1","","","","3"
"Paid","2012","Employed","in school","7","","","","3"
"Paid","2012","Employed","higher education","137","0.047108193246285","0.0392352059885202","0.0549811805040499","3"
"Paid","2012","Not Employed","middle vocational","14","","","","3"
"Paid","2012","Employed","inadequately","27","","","","3"
"Paid","2012","Employed","higher vocational","71","0.0903520160452436","0.0706455648249037","0.110058467265583","3"
"Paid","2012","Not Employed","in school","1","","","","3"
"Paid","2012","Not Employed","inadequately","1","","","","3"
"Paid","2012","Not Employed","general elemantary","4","","","","3"
"Paid","2012","Employed","general elemantary","136","0.202344761604177","0.169705509982563","0.23498401322579","3"
"Paid","2012","Employed","middle vocational","695","0.140848687953762","0.131088697076462","0.150608678831063","3"
"Paid","2012","Employed","vocational + Abi","96","0.102986079530395","0.0835249900348531","0.122447169025937","3"
"Partly, partly","2012","Not Employed","in school","","","","","2"
"Partly, partly","2012","Not Employed","inadequately","","","","","2"
"Partly, partly","2012","Not Employed","general elemantary","3","","","","2"
"Partly, partly","2012","Not Employed","middle vocational","24","","","","2"
"Partly, partly","2012","Not Employed","vocational + Abi","4","","","","2"
"Partly, partly","2012","Not Employed","higher vocational","3","","","","2"
"Partly, partly","2012","Not Employed","higher education","7","","","","2"
"Partly, partly","2012","Employed","in school","","","","","2"
"Partly, partly","2012","Employed","inadequately","19","","","","2"
"Partly, partly","2012","Employed","general elemantary","112","0.226804018144609","0.192782259044976","0.260825777244242","2"
"Partly, partly","2012","Employed","middle vocational","1127","0.238684735664504","0.226724691820436","0.250644779508572","2"
"Partly, partly","2012","Employed","vocational + Abi","199","0.201984455063984","0.176277955405121","0.227690954722847","2"
"Partly, partly","2012","Employed","higher vocational","157","0.201451480252127","0.173881357219592","0.229021603284662","2"
"Partly, partly","2012","Employed","higher education","392","0.151028634354577","0.137722690176676","0.164334578532479","2"
"Acclaimed","2013","Not Employed","vocational + Abi","125","0.514967011816983","0.45456581277439","0.575368210859576","1"
"Acclaimed","2013","Not Employed","higher vocational","13","","","","1"
"Acclaimed","2013","Not Employed","higher education","206","0.389046352829019","0.344828825209988","0.433263880448051","1"
"Acclaimed","2013","Employed","in school","2","","","","1"
"Acclaimed","2013","Not Employed","middle vocational","326","0.457598578033623","0.421233610725037","0.493963545342209","1"
"Acclaimed","2013","Employed","higher education","1244","0.477447125324701","0.457999232711163","0.496895017938239","1"
"Acclaimed","2013","Not Employed","in school","3","","","","1"
"Acclaimed","2013","Not Employed","inadequately","18","","","","1"
"Acclaimed","2013","Not Employed","general elemantary","120","0.387870339395875","0.333716046014185","0.442024632777566","1"
"Acclaimed","2013","Employed","higher vocational","400","0.551474430458463","0.515421074523665","0.587527786393262","1"
"Acclaimed","2013","Employed","inadequately","15","","","","1"
"Acclaimed","2013","Employed","middle vocational","2330","0.529648066819667","0.514898601656981","0.544397531982353","1"
"Acclaimed","2013","Employed","general elemantary","255","0.505170664723564","0.461607480844018","0.548733848603109","1"
"Acclaimed","2013","Employed","vocational + Abi","494","0.572075553711448","0.538891502939954","0.605259604482942","1"
"Not paid","2013","Not Employed","in school","2","","","","4"
"Not paid","2013","Not Employed","inadequately","3","","","","4"
"Not paid","2013","Not Employed","general elemantary","26","","","","4"
"Not paid","2013","Not Employed","middle vocational","54","0.0792515897226963","0.0595339494643912","0.0989692299810013","4"
"Not paid","2013","Not Employed","vocational + Abi","33","0.139276125204887","0.0974314231924801","0.181120827217293","4"
"Not paid","2013","Employed","middle vocational","432","0.0985657150338445","0.0897572327663746","0.107374197301314","4"
"Not paid","2013","Employed","vocational + Abi","110","0.128605761185894","0.106153674520496","0.151057847851292","4"
"Not paid","2013","Employed","higher vocational","133","0.187778102089834","0.159467492406424","0.216088711773244","4"
"Not paid","2013","Employed","higher education","855","0.332601083310327","0.314256858497069","0.350945308123585","4"
"Not paid","2013","Not Employed","higher vocational","5","","","","4"
"Not paid","2013","Not Employed","higher education","110","0.30985441552433","0.267913408654059","0.351795422394602","4"
"Not paid","2013","Employed","in school","1","","","","4"
"Not paid","2013","Employed","inadequately","2","","","","4"
"Not paid","2013","Employed","general elemantary","45","0.119393883947965","0.0911415246035696","0.14764624329236","4"
"Paid","2013","Not Employed","vocational + Abi","55","0.182367027993325","0.135698664127826","0.229035391858824","3"
"Paid","2013","Not Employed","higher vocational","4","","","","3"
"Paid","2013","Not Employed","higher education","55","0.0923976302880341","0.0661332064681829","0.118662054107885","3"
"Paid","2013","Employed","in school","10","","","","3"
"Paid","2013","Employed","higher education","105","0.0459337190442214","0.0377829260380101","0.0540845120504328","3"
"Paid","2013","Employed","inadequately","15","","","","3"
"Paid","2013","Not Employed","middle vocational","165","0.233950727651543","0.203049836018159","0.264851619284928","3"
"Paid","2013","Employed","higher vocational","50","0.0810372125054653","0.0612547381149379","0.100819686895993","3"
"Paid","2013","Employed","middle vocational","630","0.131083788051705","0.121110587515772","0.141056988587638","3"
"Paid","2013","Not Employed","in school","1","","","","3"
"Paid","2013","Not Employed","inadequately","20","","","","3"
"Paid","2013","Employed","general elemantary","105","0.15863658420807","0.126804408774255","0.190468759641886","3"
"Paid","2013","Employed","vocational + Abi","82","0.0809704657688296","0.062674842519026","0.0992660890186332","3"
"Paid","2013","Not Employed","general elemantary","90","0.311808899475237","0.260325564022525","0.363292234927948","3"
"Partly, partly","2013","Not Employed","in school","","","","","2"
"Partly, partly","2013","Not Employed","inadequately","7","","","","2"
"Partly, partly","2013","Not Employed","general elemantary","75","0.231280494028924","0.184418436773211","0.278142551284637","2"
"Partly, partly","2013","Not Employed","middle vocational","176","0.229199104592137","0.198518916189335","0.25987929299494","2"
"Partly, partly","2013","Not Employed","vocational + Abi","50","0.163389834984806","0.118706631414122","0.20807303855549","2"
"Partly, partly","2013","Not Employed","higher vocational","10","","","","2"
"Partly, partly","2013","Not Employed","higher education","96","0.208701601358616","0.171844372029835","0.245558830687398","2"
"Partly, partly","2013","Employed","in school","2","","","","2"
"Partly, partly","2013","Employed","inadequately","21","","","","2"
"Partly, partly","2013","Employed","general elemantary","101","0.216798867120401","0.180895267656493","0.252702466584309","2"
"Partly, partly","2013","Employed","middle vocational","1007","0.240702430094783","0.228069114296831","0.253335745892735","2"
"Partly, partly","2013","Employed","vocational + Abi","168","0.218348219333829","0.190640508680401","0.246055929987256","2"
"Partly, partly","2013","Employed","higher vocational","148","0.179710254946237","0.151877289925913","0.207543219966562","2"
"Partly, partly","2013","Employed","higher education","330","0.14401807232075","0.130347535143114","0.157688609498386","2"
"Acclaimed","2014","Not Employed","vocational + Abi","13","","","","1"
"Acclaimed","2014","Not Employed","higher vocational","4","","","","1"
"Acclaimed","2014","Not Employed","higher education","22","","","","1"
"Acclaimed","2014","Employed","in school","2","","","","1"
"Acclaimed","2014","Not Employed","middle vocational","60","0.613686597388","0.523512399724179","0.703860795051822","1"
"Acclaimed","2014","Not Employed","in school","","","","","1"
"Acclaimed","2014","Employed","inadequately","24","","","","1"
"Acclaimed","2014","Not Employed","inadequately","","","","","1"
"Acclaimed","2014","Employed","higher vocational","370","0.498741696070787","0.461353169413651","0.536130222727922","1"
"Acclaimed","2014","Employed","general elemantary","288","0.441925956900884","0.404265938584776","0.479585975216992","1"
"Acclaimed","2014","Employed","higher education","1381","0.506765300218664","0.488106607777744","0.525423992659583","1"
"Acclaimed","2014","Not Employed","general elemantary","15","","","","1"
"Acclaimed","2014","Employed","vocational + Abi","539","0.521360319422557","0.49064361815252","0.552077020692593","1"
"Acclaimed","2014","Employed","middle vocational","2304","0.516695142422659","0.502084835937045","0.531305448908274","1"
"Not paid","2014","Not Employed","in school","","","","","4"
"Not paid","2014","Not Employed","inadequately","1","","","","4"
"Not paid","2014","Not Employed","general elemantary","4","","","","4"
"Not paid","2014","Not Employed","middle vocational","10","","","","4"
"Not paid","2014","Not Employed","vocational + Abi","3","","","","4"
"Not paid","2014","Not Employed","higher vocational","1","","","","4"
"Not paid","2014","Not Employed","higher education","13","","","","4"
"Not paid","2014","Employed","in school","2","","","","4"
"Not paid","2014","Employed","inadequately","4","","","","4"
"Not paid","2014","Employed","general elemantary","71","0.107067023147207","0.0836194901987427","0.130514556095671","4"
"Not paid","2014","Employed","middle vocational","410","0.100570853859073","0.0917775697756367","0.109364137942509","4"
"Not paid","2014","Employed","vocational + Abi","132","0.118890028425963","0.0989883818015944","0.138791675050331","4"
"Not paid","2014","Employed","higher vocational","114","0.19935869211375","0.169483802658615","0.229233581568885","4"
"Not paid","2014","Employed","higher education","821","0.286239868089294","0.269370758301437","0.303108977877152","4"
"Paid","2014","Not Employed","vocational + Abi","3","","","","3"
"Paid","2014","Not Employed","higher vocational","3","","","","3"
"Paid","2014","Not Employed","higher education","6","","","","3"
"Paid","2014","Employed","in school","6","","","","3"
"Paid","2014","Employed","higher education","141","0.0573753260896004","0.0486960611572211","0.0660545910219798","3"
"Paid","2014","Employed","inadequately","25","","","","3"
"Paid","2014","Not Employed","middle vocational","14","","","","3"
"Paid","2014","Employed","higher vocational","50","0.0965823815533288","0.0744940478164317","0.118670715290226","3"
"Paid","2014","Not Employed","inadequately","2","","","","3"
"Paid","2014","Employed","middle vocational","660","0.136191421183769","0.126163401232389","0.14621944113515","3"
"Paid","2014","Not Employed","in school","1","","","","3"
"Paid","2014","Not Employed","general elemantary","13","","","","3"
"Paid","2014","Employed","general elemantary","150","0.170298218501427","0.141792898321877","0.198803538680977","3"
"Paid","2014","Employed","vocational + Abi","103","0.0799581319693463","0.063280424488548","0.0966358394501447","3"
"Partly, partly","2014","Not Employed","in school","","","","","2"
"Partly, partly","2014","Not Employed","inadequately","1","","","","2"
"Partly, partly","2014","Not Employed","general elemantary","2","","","","2"
"Partly, partly","2014","Not Employed","middle vocational","28","","","","2"
"Partly, partly","2014","Not Employed","vocational + Abi","3","","","","2"
"Partly, partly","2014","Not Employed","higher vocational","3","","","","2"
"Partly, partly","2014","Not Employed","higher education","7","","","","2"
"Partly, partly","2014","Employed","in school","1","","","","2"
"Partly, partly","2014","Employed","inadequately","9","","","","2"
"Partly, partly","2014","Employed","general elemantary","159","0.280708801450482","0.246633457531798","0.314784145369166","2"
"Partly, partly","2014","Employed","middle vocational","1120","0.246542582534498","0.23394152821258","0.259143636856416","2"
"Partly, partly","2014","Employed","vocational + Abi","242","0.279791520182134","0.252189070538192","0.307393969826076","2"
"Partly, partly","2014","Employed","higher vocational","153","0.205317230262134","0.175112196926974","0.235522263597294","2"
"Partly, partly","2014","Employed","higher education","415","0.149619505602442","0.136307248005814","0.162931763199069","2"
"Acclaimed","2015","Not Employed","vocational + Abi","","","","","1"
"Acclaimed","2015","Not Employed","higher vocational","","","","","1"
"Acclaimed","2015","Not Employed","higher education","","","","","1"
"Acclaimed","2015","Employed","in school","","","","","1"
"Acclaimed","2015","Not Employed","middle vocational","","","","","1"
"Acclaimed","2015","Employed","higher education","","","","","1"
"Acclaimed","2015","Employed","inadequately","","","","","1"
"Acclaimed","2015","Employed","higher vocational","","","","","1"
"Acclaimed","2015","Not Employed","general elemantary","","","","","1"
"Acclaimed","2015","Employed","middle vocational","","","","","1"
"Acclaimed","2015","Not Employed","in school","","","","","1"
"Acclaimed","2015","Not Employed","inadequately","","","","","1"
"Acclaimed","2015","Employed","general elemantary","","","","","1"
"Acclaimed","2015","Employed","vocational + Abi","","","","","1"
"Not paid","2015","Not Employed","in school","","","","","4"
"Not paid","2015","Not Employed","inadequately","","","","","4"
"Not paid","2015","Not Employed","general elemantary","","","","","4"
"Not paid","2015","Not Employed","middle vocational","","","","","4"
"Not paid","2015","Not Employed","vocational + Abi","","","","","4"
"Not paid","2015","Not Employed","higher vocational","","","","","4"
"Not paid","2015","Not Employed","higher education","","","","","4"
"Not paid","2015","Employed","in school","","","","","4"
"Not paid","2015","Employed","inadequately","","","","","4"
"Not paid","2015","Employed","general elemantary","","","","","4"
"Not paid","2015","Employed","middle vocational","","","","","4"
"Not paid","2015","Employed","vocational + Abi","","","","","4"
"Not paid","2015","Employed","higher vocational","","","","","4"
"Not paid","2015","Employed","higher education","","","","","4"
"Paid","2015","Employed","in school","","","","","3"
"Paid","2015","Not Employed","vocational + Abi","","","","","3"
"Paid","2015","Not Employed","higher vocational","","","","","3"
"Paid","2015","Not Employed","higher education","","","","","3"
"Paid","2015","Employed","higher education","","","","","3"
"Paid","2015","Employed","inadequately","","","","","3"
"Paid","2015","Not Employed","middle vocational","","","","","3"
"Paid","2015","Employed","higher vocational","","","","","3"
"Paid","2015","Not Employed","inadequately","","","","","3"
"Paid","2015","Not Employed","general elemantary","","","","","3"
"Paid","2015","Employed","general elemantary","","","","","3"
"Paid","2015","Not Employed","in school","","","","","3"
"Paid","2015","Employed","vocational + Abi","","","","","3"
"Paid","2015","Employed","middle vocational","","","","","3"
"Partly, partly","2015","Not Employed","in school","","","","","2"
"Partly, partly","2015","Not Employed","higher education","","","","","2"
"Partly, partly","2015","Employed","in school","","","","","2"
"Partly, partly","2015","Employed","inadequately","","","","","2"
"Partly, partly","2015","Employed","general elemantary","","","","","2"
"Partly, partly","2015","Employed","middle vocational","","","","","2"
"Partly, partly","2015","Employed","vocational + Abi","","","","","2"
"Partly, partly","2015","Employed","higher vocational","","","","","2"
"Partly, partly","2015","Employed","higher education","","","","","2"
"Partly, partly","2015","Not Employed","middle vocational","","","","","2"
"Partly, partly","2015","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","2015","Not Employed","higher vocational","","","","","2"
"Partly, partly","2015","Not Employed","inadequately","","","","","2"
"Partly, partly","2015","Not Employed","general elemantary","","","","","2"
"Acclaimed","2016","Not Employed","vocational + Abi","","","","","1"
"Acclaimed","2016","Not Employed","higher vocational","","","","","1"
"Acclaimed","2016","Not Employed","higher education","","","","","1"
"Acclaimed","2016","Employed","inadequately","","","","","1"
"Acclaimed","2016","Employed","in school","","","","","1"
"Acclaimed","2016","Not Employed","middle vocational","","","","","1"
"Acclaimed","2016","Employed","higher education","","","","","1"
"Acclaimed","2016","Employed","general elemantary","","","","","1"
"Acclaimed","2016","Employed","middle vocational","","","","","1"
"Acclaimed","2016","Not Employed","inadequately","","","","","1"
"Acclaimed","2016","Not Employed","general elemantary","","","","","1"
"Acclaimed","2016","Employed","higher vocational","","","","","1"
"Acclaimed","2016","Employed","vocational + Abi","","","","","1"
"Acclaimed","2016","Not Employed","in school","","","","","1"
"Not paid","2016","Not Employed","in school","","","","","4"
"Not paid","2016","Not Employed","inadequately","","","","","4"
"Not paid","2016","Not Employed","general elemantary","","","","","4"
"Not paid","2016","Not Employed","middle vocational","","","","","4"
"Not paid","2016","Not Employed","vocational + Abi","","","","","4"
"Not paid","2016","Not Employed","higher vocational","","","","","4"
"Not paid","2016","Not Employed","higher education","","","","","4"
"Not paid","2016","Employed","in school","","","","","4"
"Not paid","2016","Employed","inadequately","","","","","4"
"Not paid","2016","Employed","general elemantary","","","","","4"
"Not paid","2016","Employed","middle vocational","","","","","4"
"Not paid","2016","Employed","vocational + Abi","","","","","4"
"Not paid","2016","Employed","higher vocational","","","","","4"
"Not paid","2016","Employed","higher education","","","","","4"
"Paid","2016","Employed","in school","","","","","3"
"Paid","2016","Not Employed","vocational + Abi","","","","","3"
"Paid","2016","Not Employed","higher vocational","","","","","3"
"Paid","2016","Not Employed","higher education","","","","","3"
"Paid","2016","Employed","higher education","","","","","3"
"Paid","2016","Not Employed","in school","","","","","3"
"Paid","2016","Employed","inadequately","","","","","3"
"Paid","2016","Not Employed","middle vocational","","","","","3"
"Paid","2016","Employed","general elemantary","","","","","3"
"Paid","2016","Employed","higher vocational","","","","","3"
"Paid","2016","Not Employed","inadequately","","","","","3"
"Paid","2016","Not Employed","general elemantary","","","","","3"
"Paid","2016","Employed","vocational + Abi","","","","","3"
"Paid","2016","Employed","middle vocational","","","","","3"
"Partly, partly","2016","Not Employed","higher education","","","","","2"
"Partly, partly","2016","Employed","in school","","","","","2"
"Partly, partly","2016","Employed","inadequately","","","","","2"
"Partly, partly","2016","Not Employed","in school","","","","","2"
"Partly, partly","2016","Not Employed","inadequately","","","","","2"
"Partly, partly","2016","Not Employed","general elemantary","","","","","2"
"Partly, partly","2016","Not Employed","middle vocational","","","","","2"
"Partly, partly","2016","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","2016","Not Employed","higher vocational","","","","","2"
"Partly, partly","2016","Employed","general elemantary","","","","","2"
"Partly, partly","2016","Employed","middle vocational","","","","","2"
"Partly, partly","2016","Employed","vocational + Abi","","","","","2"
"Partly, partly","2016","Employed","higher vocational","","","","","2"
"Partly, partly","2016","Employed","higher education","","","","","2"
"Acclaimed","2017","Not Employed","vocational + Abi","","","","","1"
"Acclaimed","2017","Not Employed","higher vocational","","","","","1"
"Acclaimed","2017","Not Employed","higher education","","","","","1"
"Acclaimed","2017","Employed","in school","","","","","1"
"Acclaimed","2017","Employed","higher education","","","","","1"
"Acclaimed","2017","Not Employed","middle vocational","","","","","1"
"Acclaimed","2017","Employed","higher vocational","","","","","1"
"Acclaimed","2017","Employed","middle vocational","","","","","1"
"Acclaimed","2017","Not Employed","in school","","","","","1"
"Acclaimed","2017","Employed","inadequately","","","","","1"
"Acclaimed","2017","Employed","general elemantary","","","","","1"
"Acclaimed","2017","Not Employed","inadequately","","","","","1"
"Acclaimed","2017","Not Employed","general elemantary","","","","","1"
"Acclaimed","2017","Employed","vocational + Abi","","","","","1"
"Not paid","2017","Not Employed","in school","","","","","4"
"Not paid","2017","Not Employed","inadequately","","","","","4"
"Not paid","2017","Not Employed","general elemantary","","","","","4"
"Not paid","2017","Not Employed","middle vocational","","","","","4"
"Not paid","2017","Not Employed","vocational + Abi","","","","","4"
"Not paid","2017","Not Employed","higher vocational","","","","","4"
"Not paid","2017","Not Employed","higher education","","","","","4"
"Not paid","2017","Employed","in school","","","","","4"
"Not paid","2017","Employed","inadequately","","","","","4"
"Not paid","2017","Employed","general elemantary","","","","","4"
"Not paid","2017","Employed","middle vocational","","","","","4"
"Not paid","2017","Employed","vocational + Abi","","","","","4"
"Not paid","2017","Employed","higher vocational","","","","","4"
"Not paid","2017","Employed","higher education","","","","","4"
"Paid","2017","Not Employed","higher education","","","","","3"
"Paid","2017","Employed","in school","","","","","3"
"Paid","2017","Not Employed","vocational + Abi","","","","","3"
"Paid","2017","Not Employed","higher vocational","","","","","3"
"Paid","2017","Employed","higher education","","","","","3"
"Paid","2017","Not Employed","in school","","","","","3"
"Paid","2017","Not Employed","middle vocational","","","","","3"
"Paid","2017","Employed","inadequately","","","","","3"
"Paid","2017","Employed","general elemantary","","","","","3"
"Paid","2017","Employed","middle vocational","","","","","3"
"Paid","2017","Not Employed","inadequately","","","","","3"
"Paid","2017","Employed","higher vocational","","","","","3"
"Paid","2017","Employed","vocational + Abi","","","","","3"
"Paid","2017","Not Employed","general elemantary","","","","","3"
"Partly, partly","2017","Not Employed","in school","","","","","2"
"Partly, partly","2017","Not Employed","inadequately","","","","","2"
"Partly, partly","2017","Not Employed","general elemantary","","","","","2"
"Partly, partly","2017","Not Employed","middle vocational","","","","","2"
"Partly, partly","2017","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","2017","Employed","middle vocational","","","","","2"
"Partly, partly","2017","Employed","vocational + Abi","","","","","2"
"Partly, partly","2017","Employed","higher vocational","","","","","2"
"Partly, partly","2017","Employed","higher education","","","","","2"
"Partly, partly","2017","Employed","inadequately","","","","","2"
"Partly, partly","2017","Employed","general elemantary","","","","","2"
"Partly, partly","2017","Not Employed","higher vocational","","","","","2"
"Partly, partly","2017","Not Employed","higher education","","","","","2"
"Partly, partly","2017","Employed","in school","","","","","2"
"Acclaimed","2018","Not Employed","vocational + Abi","7","","","","1"
"Acclaimed","2018","Not Employed","higher vocational","1","","","","1"
"Acclaimed","2018","Not Employed","higher education","11","","","","1"
"Acclaimed","2018","Employed","in school","1","","","","1"
"Acclaimed","2018","Employed","higher education","1515","0.51125501683996","0.492982889462566","0.529527144217355","1"
"Acclaimed","2018","Employed","inadequately","22","","","","1"
"Acclaimed","2018","Not Employed","middle vocational","23","","","","1"
"Acclaimed","2018","Employed","general elemantary","248","0.449715844408785","0.40905496499946","0.490376723818109","1"
"Acclaimed","2018","Employed","middle vocational","2281","0.534728553798312","0.519842545731923","0.549614561864702","1"
"Acclaimed","2018","Employed","higher vocational","400","0.620225851073756","0.583001328890976","0.657450373256537","1"
"Acclaimed","2018","Not Employed","in school","","","","","1"
"Acclaimed","2018","Not Employed","inadequately","","","","","1"
"Acclaimed","2018","Not Employed","general elemantary","2","","","","1"
"Acclaimed","2018","Employed","vocational + Abi","635","0.597329260728784","0.567721216803275","0.626937304654293","1"
"Not paid","2018","Not Employed","in school","","","","","4"
"Not paid","2018","Not Employed","inadequately","","","","","4"
"Not paid","2018","Not Employed","general elemantary","3","","","","4"
"Not paid","2018","Not Employed","middle vocational","7","","","","4"
"Not paid","2018","Not Employed","vocational + Abi","2","","","","4"
"Not paid","2018","Not Employed","higher vocational","","","","","4"
"Not paid","2018","Not Employed","higher education","9","","","","4"
"Not paid","2018","Employed","in school","","","","","4"
"Not paid","2018","Employed","inadequately","6","","","","4"
"Not paid","2018","Employed","general elemantary","35","0.0522328658067631","0.0340468770526276","0.0704188545608987","4"
"Not paid","2018","Employed","middle vocational","293","0.0730444599049413","0.0652787447747809","0.0808101750351017","4"
"Not paid","2018","Employed","vocational + Abi","88","0.0729011954044415","0.057206311013815","0.0885960797950681","4"
"Not paid","2018","Employed","higher vocational","82","0.122301824365959","0.0971725142499991","0.14743113448192","4"
"Not paid","2018","Employed","higher education","723","0.26339618041126","0.247295253217744","0.279497107604776","4"
"Paid","2018","Not Employed","higher education","3","","","","3"
"Paid","2018","Employed","in school","","","","","3"
"Paid","2018","Employed","inadequately","20","","","","3"
"Paid","2018","Not Employed","vocational + Abi","1","","","","3"
"Paid","2018","Not Employed","higher vocational","","","","","3"
"Paid","2018","Employed","general elemantary","127","0.184023768397929","0.152350718656176","0.215696818139682","3"
"Paid","2018","Employed","higher education","177","0.0586977393157321","0.0501055387730654","0.0672899398583988","3"
"Paid","2018","Employed","middle vocational","647","0.141178650787026","0.130786766758095","0.151570534815957","3"
"Paid","2018","Employed","higher vocational","48","0.0655267994548552","0.0465473153279281","0.0845062835817823","3"
"Paid","2018","Not Employed","in school","2","","","","3"
"Paid","2018","Not Employed","general elemantary","5","","","","3"
"Paid","2018","Employed","vocational + Abi","109","0.0967734280060915","0.0789248261874193","0.114622029824764","3"
"Paid","2018","Not Employed","middle vocational","14","","","","3"
"Paid","2018","Not Employed","inadequately","3","","","","3"
"Partly, partly","2018","Not Employed","inadequately","","","","","2"
"Partly, partly","2018","Not Employed","general elemantary","4","","","","2"
"Partly, partly","2018","Not Employed","middle vocational","9","","","","2"
"Partly, partly","2018","Not Employed","vocational + Abi","3","","","","2"
"Partly, partly","2018","Employed","middle vocational","1092","0.25104833550972","0.238107451928121","0.26398921909132","2"
"Partly, partly","2018","Employed","vocational + Abi","222","0.232996115860683","0.207474926622084","0.258517305099282","2"
"Partly, partly","2018","Employed","higher vocational","123","0.191945525105429","0.161738996644615","0.222152053566243","2"
"Partly, partly","2018","Employed","higher education","460","0.166651063433047","0.153028882200182","0.180273244665913","2"
"Partly, partly","2018","Not Employed","in school","","","","","2"
"Partly, partly","2018","Employed","inadequately","15","","","","2"
"Partly, partly","2018","Employed","general elemantary","165","0.314027521386524","0.276091535910101","0.351963506862946","2"
"Partly, partly","2018","Not Employed","higher vocational","2","","","","2"
"Partly, partly","2018","Not Employed","higher education","5","","","","2"
"Partly, partly","2018","Employed","in school","","","","","2"
