"plb0195_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Not paid","1986","66 and older","(2c_gen) general maturity certificate","","","",""
"Not paid","1986","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1986","66 and older","(3a) lower tertiary education","","","",""
"Not paid","1986","66 and older","(3b) higher tertiary education","","","",""
"Acclaimed","1987","16-34 y.","(0) in school","","","",""
"Acclaimed","1987","16-34 y.","(1a) inadequately completed","","","",""
"Acclaimed","1987","16-34 y.","(1b) general elementary school","","","",""
"Acclaimed","1987","16-34 y.","(1c) basic vocational qualification","","","",""
"Acclaimed","1987","16-34 y.","(2b) intermediate general qualification","","","",""
"Acclaimed","1987","16-34 y.","(2a) intermediate vocational","","","",""
"Acclaimed","1987","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Acclaimed","1987","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","1987","16-34 y.","(3a) lower tertiary education","","","",""
"Acclaimed","1987","16-34 y.","(3b) higher tertiary education","","","",""
"Acclaimed","1987","35-65 y.","(0) in school","","","",""
"Acclaimed","1987","35-65 y.","(1a) inadequately completed","","","",""
"Acclaimed","1987","35-65 y.","(1b) general elementary school","","","",""
"Acclaimed","1987","35-65 y.","(1c) basic vocational qualification","","","",""
"Acclaimed","1987","35-65 y.","(2b) intermediate general qualification","","","",""
"Acclaimed","1987","35-65 y.","(2a) intermediate vocational","","","",""
"Acclaimed","1987","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Acclaimed","1987","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","1987","35-65 y.","(3a) lower tertiary education","","","",""
"Acclaimed","1987","35-65 y.","(3b) higher tertiary education","","","",""
"Acclaimed","1987","66 and older","(0) in school","","","",""
"Acclaimed","1987","66 and older","(1a) inadequately completed","","","",""
"Acclaimed","1987","66 and older","(1b) general elementary school","","","",""
"Acclaimed","1987","66 and older","(1c) basic vocational qualification","","","",""
"Acclaimed","1987","66 and older","(2b) intermediate general qualification","","","",""
"Acclaimed","1987","66 and older","(2a) intermediate vocational","","","",""
"Acclaimed","1987","66 and older","(2c_gen) general maturity certificate","","","",""
"Acclaimed","1987","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","1987","66 and older","(3a) lower tertiary education","","","",""
"Acclaimed","1987","66 and older","(3b) higher tertiary education","","","",""
"Partly, partly","1987","16-34 y.","(0) in school","","","",""
"Partly, partly","1987","16-34 y.","(1a) inadequately completed","","","",""
"Partly, partly","1987","16-34 y.","(1b) general elementary school","","","",""
"Partly, partly","1987","16-34 y.","(1c) basic vocational qualification","","","",""
"Partly, partly","1987","16-34 y.","(2b) intermediate general qualification","","","",""
"Partly, partly","1987","16-34 y.","(2a) intermediate vocational","","","",""
"Partly, partly","1987","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1987","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1987","16-34 y.","(3a) lower tertiary education","","","",""
"Partly, partly","1987","16-34 y.","(3b) higher tertiary education","","","",""
"Partly, partly","1987","35-65 y.","(0) in school","","","",""
"Partly, partly","1987","35-65 y.","(1a) inadequately completed","","","",""
"Partly, partly","1987","35-65 y.","(1b) general elementary school","","","",""
"Partly, partly","1987","35-65 y.","(1c) basic vocational qualification","","","",""
"Partly, partly","1987","35-65 y.","(2b) intermediate general qualification","","","",""
"Partly, partly","1987","35-65 y.","(2a) intermediate vocational","","","",""
"Partly, partly","1987","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1987","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1987","35-65 y.","(3a) lower tertiary education","","","",""
"Partly, partly","1987","35-65 y.","(3b) higher tertiary education","","","",""
"Partly, partly","1987","66 and older","(0) in school","","","",""
"Partly, partly","1987","66 and older","(1a) inadequately completed","","","",""
"Partly, partly","1987","66 and older","(1b) general elementary school","","","",""
"Partly, partly","1987","66 and older","(1c) basic vocational qualification","","","",""
"Partly, partly","1987","66 and older","(2b) intermediate general qualification","","","",""
"Partly, partly","1987","66 and older","(2a) intermediate vocational","","","",""
"Partly, partly","1987","66 and older","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1987","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1987","66 and older","(3a) lower tertiary education","","","",""
"Partly, partly","1987","66 and older","(3b) higher tertiary education","","","",""
"Paid","1987","16-34 y.","(0) in school","","","",""
"Paid","1987","16-34 y.","(1a) inadequately completed","","","",""
"Paid","1987","16-34 y.","(1b) general elementary school","","","",""
"Paid","1987","16-34 y.","(1c) basic vocational qualification","","","",""
"Paid","1987","16-34 y.","(2b) intermediate general qualification","","","",""
"Paid","1987","16-34 y.","(2a) intermediate vocational","","","",""
"Paid","1987","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Paid","1987","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Paid","1987","16-34 y.","(3a) lower tertiary education","","","",""
"Paid","1987","16-34 y.","(3b) higher tertiary education","","","",""
"Paid","1987","35-65 y.","(0) in school","","","",""
"Paid","1987","35-65 y.","(1a) inadequately completed","","","",""
"Paid","1987","35-65 y.","(1b) general elementary school","","","",""
"Paid","1987","35-65 y.","(1c) basic vocational qualification","","","",""
"Paid","1987","35-65 y.","(2b) intermediate general qualification","","","",""
"Paid","1987","35-65 y.","(2a) intermediate vocational","","","",""
"Paid","1987","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Paid","1987","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Paid","1987","35-65 y.","(3a) lower tertiary education","","","",""
"Paid","1987","35-65 y.","(3b) higher tertiary education","","","",""
"Paid","1987","66 and older","(0) in school","","","",""
"Paid","1987","66 and older","(1a) inadequately completed","","","",""
"Paid","1987","66 and older","(1b) general elementary school","","","",""
"Paid","1987","66 and older","(1c) basic vocational qualification","","","",""
"Paid","1987","66 and older","(2b) intermediate general qualification","","","",""
"Paid","1987","66 and older","(2a) intermediate vocational","","","",""
"Paid","1987","66 and older","(2c_gen) general maturity certificate","","","",""
"Paid","1987","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Paid","1987","66 and older","(3a) lower tertiary education","","","",""
"Paid","1987","66 and older","(3b) higher tertiary education","","","",""
"Not paid","1987","16-34 y.","(0) in school","","","",""
"Not paid","1987","16-34 y.","(1a) inadequately completed","","","",""
"Not paid","1987","16-34 y.","(1b) general elementary school","","","",""
"Not paid","1987","16-34 y.","(1c) basic vocational qualification","","","",""
"Not paid","1987","16-34 y.","(2b) intermediate general qualification","","","",""
"Not paid","1987","16-34 y.","(2a) intermediate vocational","","","",""
"Not paid","1987","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Not paid","1987","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1987","16-34 y.","(3a) lower tertiary education","","","",""
"Not paid","1987","16-34 y.","(3b) higher tertiary education","","","",""
"Not paid","1987","35-65 y.","(0) in school","","","",""
"Not paid","1987","35-65 y.","(1a) inadequately completed","","","",""
"Not paid","1987","35-65 y.","(1b) general elementary school","","","",""
"Not paid","1987","35-65 y.","(1c) basic vocational qualification","","","",""
"Not paid","1987","35-65 y.","(2b) intermediate general qualification","","","",""
"Not paid","1987","35-65 y.","(2a) intermediate vocational","","","",""
"Not paid","1987","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Not paid","1987","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1987","35-65 y.","(3a) lower tertiary education","","","",""
"Not paid","1987","35-65 y.","(3b) higher tertiary education","","","",""
"Not paid","1987","66 and older","(0) in school","","","",""
"Not paid","1987","66 and older","(1a) inadequately completed","","","",""
"Not paid","1987","66 and older","(1b) general elementary school","","","",""
"Not paid","1987","66 and older","(1c) basic vocational qualification","","","",""
"Not paid","1987","66 and older","(2b) intermediate general qualification","","","",""
"Not paid","1987","66 and older","(2a) intermediate vocational","","","",""
"Not paid","1987","66 and older","(2c_gen) general maturity certificate","","","",""
"Not paid","1987","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1987","66 and older","(3a) lower tertiary education","","","",""
"Not paid","1987","66 and older","(3b) higher tertiary education","","","",""
"Acclaimed","1988","16-34 y.","(0) in school","","","",""
"Acclaimed","1988","16-34 y.","(1a) inadequately completed","2","","",""
"Acclaimed","1988","16-34 y.","(1b) general elementary school","58","0.299370935006508","0.241669143161082","0.357072726851935"
"Acclaimed","1988","16-34 y.","(1c) basic vocational qualification","147","0.310682055106751","0.2708299664259","0.350534143787603"
"Acclaimed","1988","16-34 y.","(2b) intermediate general qualification","43","0.394967304392713","0.29963120057451","0.490303408210916"
"Acclaimed","1988","16-34 y.","(2a) intermediate vocational","141","0.447948863807437","0.391863635352064","0.50403409226281"
"Acclaimed","1988","16-34 y.","(2c_gen) general maturity certificate","17","","",""
"Acclaimed","1988","16-34 y.","(2c_voc) vocational maturity certificate","36","0.413196572524582","0.31810234502335","0.508290800025815"
"Acclaimed","1988","16-34 y.","(3a) lower tertiary education","12","","",""
"Acclaimed","1988","16-34 y.","(3b) higher tertiary education","20","","",""
"Acclaimed","1988","35-65 y.","(0) in school","","","",""
"Acclaimed","1988","35-65 y.","(1a) inadequately completed","18","","",""
"Acclaimed","1988","35-65 y.","(1b) general elementary school","56","0.245832674927788","0.198433354031955","0.293231995823621"
"Acclaimed","1988","35-65 y.","(1c) basic vocational qualification","262","0.324882788780072","0.293654789408072","0.356110788152072"
"Acclaimed","1988","35-65 y.","(2b) intermediate general qualification","9","","",""
"Acclaimed","1988","35-65 y.","(2a) intermediate vocational","106","0.429523142726766","0.368766985044139","0.490279300409393"
"Acclaimed","1988","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Acclaimed","1988","35-65 y.","(2c_voc) vocational maturity certificate","22","","",""
"Acclaimed","1988","35-65 y.","(3a) lower tertiary education","18","","",""
"Acclaimed","1988","35-65 y.","(3b) higher tertiary education","28","","",""
"Acclaimed","1988","66 and older","(0) in school","","","",""
"Acclaimed","1988","66 and older","(1a) inadequately completed","","","",""
"Acclaimed","1988","66 and older","(1b) general elementary school","","","",""
"Acclaimed","1988","66 and older","(1c) basic vocational qualification","1","","",""
"Acclaimed","1988","66 and older","(2b) intermediate general qualification","","","",""
"Acclaimed","1988","66 and older","(2a) intermediate vocational","1","","",""
"Acclaimed","1988","66 and older","(2c_gen) general maturity certificate","","","",""
"Acclaimed","1988","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","1988","66 and older","(3a) lower tertiary education","","","",""
"Acclaimed","1988","66 and older","(3b) higher tertiary education","","","",""
"Partly, partly","1988","16-34 y.","(0) in school","","","",""
"Partly, partly","1988","16-34 y.","(1a) inadequately completed","1","","",""
"Partly, partly","1988","16-34 y.","(1b) general elementary school","21","","",""
"Partly, partly","1988","16-34 y.","(1c) basic vocational qualification","66","0.13745393603625","0.107802007124824","0.167105864947675"
