"plb0195_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1985","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"Partly, partly","1985","Couple + C. LE 16 ","(1b) general elementary school","12","","",""
"Partly, partly","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","45","0.099363145055527","0.0720850131375314","0.126641276973523"
"Partly, partly","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"Partly, partly","1985","Couple + C. LE 16 ","(2a) intermediate vocational","25","","",""
"Partly, partly","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Partly, partly","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","3","","",""
"Partly, partly","1985","Couple + C. LE 16 ","(3a) lower tertiary education","7","","",""
"Partly, partly","1985","Couple + C. LE 16 ","(3b) higher tertiary education","15","","",""
"Partly, partly","1985","Couple + C. GT 16 ","(0) in school","","","",""
"Partly, partly","1985","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Partly, partly","1985","Couple + C. GT 16 ","(1b) general elementary school","11","","",""
"Partly, partly","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","38","0.128737095140985","0.0914555667224003","0.16601862355957"
"Partly, partly","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","5","","",""
"Partly, partly","1985","Couple + C. GT 16 ","(2a) intermediate vocational","12","","",""
"Partly, partly","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","1","","",""
"Partly, partly","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3","","",""
"Partly, partly","1985","Couple + C. GT 16 ","(3a) lower tertiary education","3","","",""
"Partly, partly","1985","Couple + C. GT 16 ","(3b) higher tertiary education","3","","",""
"Partly, partly","1985","Couple + C. LE and GT 16","(0) in school","","","",""
"Partly, partly","1985","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Partly, partly","1985","Couple + C. LE and GT 16","(1b) general elementary school","9","","",""
"Partly, partly","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","34","0.157008877436843","0.108714847269455","0.205302907604232"
"Partly, partly","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","3","","",""
"Partly, partly","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","4","","",""
"Partly, partly","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Partly, partly","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","3","","",""
"Paid","1985","1-pers.-HH","(0) in school","","","",""
"Paid","1985","1-pers.-HH","(1a) inadequately completed","14","","",""
"Paid","1985","1-pers.-HH","(1b) general elementary school","21","","",""
"Paid","1985","1-pers.-HH","(1c) basic vocational qualification","42","0.358605134055544","0.266432412174825","0.450777855936262"
"Paid","1985","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Paid","1985","1-pers.-HH","(2a) intermediate vocational","8","","",""
"Paid","1985","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Paid","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","7","","",""
"Paid","1985","1-pers.-HH","(3a) lower tertiary education","2","","",""
"Paid","1985","1-pers.-HH","(3b) higher tertiary education","5","","",""
"Paid","1985","(Married) couple without C. ","(0) in school","","","",""
"Paid","1985","(Married) couple without C. ","(1a) inadequately completed","21","","",""
"Paid","1985","(Married) couple without C. ","(1b) general elementary school","51","0.458535410919114","0.357806153070207","0.559264668768022"
"Paid","1985","(Married) couple without C. ","(1c) basic vocational qualification","132","0.390719934505663","0.33751056668476","0.443929302326565"
"Paid","1985","(Married) couple without C. ","(2b) intermediate general qualification","2","","",""
"Paid","1985","(Married) couple without C. ","(2a) intermediate vocational","29","","",""
"Paid","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Paid","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","7","","",""
"Paid","1985","(Married) couple without C. ","(3a) lower tertiary education","3","","",""
"Paid","1985","(Married) couple without C. ","(3b) higher tertiary education","9","","",""
"Paid","1985","Single parent ","(0) in school","","","",""
"Paid","1985","Single parent ","(1a) inadequately completed","3","","",""
"Paid","1985","Single parent ","(1b) general elementary school","15","","",""
"Paid","1985","Single parent ","(1c) basic vocational qualification","28","","",""
"Paid","1985","Single parent ","(2b) intermediate general qualification","6","","",""
"Paid","1985","Single parent ","(2a) intermediate vocational","7","","",""
"Paid","1985","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Paid","1985","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Paid","1985","Single parent ","(3a) lower tertiary education","","","",""
"Paid","1985","Single parent ","(3b) higher tertiary education","","","",""
"Paid","1985","Couple + C. LE 16 ","(0) in school","","","",""
"Paid","1985","Couple + C. LE 16 ","(1a) inadequately completed","51","0.722814646188005","0.617957584810419","0.827671707565592"
"Paid","1985","Couple + C. LE 16 ","(1b) general elementary school","104","0.755309200011849","0.683057204784513","0.827561195239185"
"Paid","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","236","0.483853452787785","0.438284343608749","0.52942256196682"
"Paid","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Paid","1985","Couple + C. LE 16 ","(2a) intermediate vocational","39","0.21382846906484","0.151644093846917","0.276012844282763"
"Paid","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","5","","",""
"Paid","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","20","","",""
"Paid","1985","Couple + C. LE 16 ","(3a) lower tertiary education","7","","",""
"Paid","1985","Couple + C. LE 16 ","(3b) higher tertiary education","8","","",""
"Paid","1985","Couple + C. GT 16 ","(0) in school","","","",""
"Paid","1985","Couple + C. GT 16 ","(1a) inadequately completed","21","","",""
"Paid","1985","Couple + C. GT 16 ","(1b) general elementary school","57","0.435897641789375","0.346045925418281","0.525749358160468"
"Paid","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","124","0.394709341175461","0.340298187764187","0.449120494586735"
"Paid","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","7","","",""
"Paid","1985","Couple + C. GT 16 ","(2a) intermediate vocational","32","0.253121923781515","0.175649856873084","0.330593990689947"
"Paid","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","4","","",""
"Paid","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Paid","1985","Couple + C. GT 16 ","(3a) lower tertiary education","2","","",""
"Paid","1985","Couple + C. GT 16 ","(3b) higher tertiary education","11","","",""
"Paid","1985","Couple + C. LE and GT 16","(0) in school","","","",""
"Paid","1985","Couple + C. LE and GT 16","(1a) inadequately completed","34","0.769078088532241","0.636816547513173","0.901339629551308"
"Paid","1985","Couple + C. LE and GT 16","(1b) general elementary school","71","0.645380158994619","0.551615881553166","0.739144436436073"
"Paid","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","103","0.425082329046476","0.359458857886802","0.49070580020615"
"Paid","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","6","","",""
"Paid","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","11","","",""
"Paid","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Paid","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Paid","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","5","","",""
"Paid","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Not paid","1985","1-pers.-HH","(0) in school","","","",""
"Not paid","1985","1-pers.-HH","(1a) inadequately completed","1","","",""
"Not paid","1985","1-pers.-HH","(1b) general elementary school","1","","",""
"Not paid","1985","1-pers.-HH","(1c) basic vocational qualification","17","","",""
"Not paid","1985","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Not paid","1985","1-pers.-HH","(2a) intermediate vocational","24","","",""
"Not paid","1985","1-pers.-HH","(2c_gen) general maturity certificate","2","","",""
"Not paid","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","6","","",""
"Not paid","1985","1-pers.-HH","(3a) lower tertiary education","8","","",""
"Not paid","1985","1-pers.-HH","(3b) higher tertiary education","25","","",""
"Not paid","1985","(Married) couple without C. ","(0) in school","","","",""
"Not paid","1985","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Not paid","1985","(Married) couple without C. ","(1b) general elementary school","12","","",""
"Not paid","1985","(Married) couple without C. ","(1c) basic vocational qualification","67","0.218932190688598","0.173835361117919","0.264029020259277"
"Not paid","1985","(Married) couple without C. ","(2b) intermediate general qualification","5","","",""
"Not paid","1985","(Married) couple without C. ","(2a) intermediate vocational","41","0.273153051563188","0.202549444434475","0.343756658691901"
"Not paid","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","1","","",""
"Not paid","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","13","","",""
"Not paid","1985","(Married) couple without C. ","(3a) lower tertiary education","23","","",""
"Not paid","1985","(Married) couple without C. ","(3b) higher tertiary education","32","0.567329094671284","0.438709529353903","0.695948659988665"
"Not paid","1985","Single parent ","(0) in school","","","",""
"Not paid","1985","Single parent ","(1a) inadequately completed","","","",""
"Not paid","1985","Single parent ","(1b) general elementary school","5","","",""
"Not paid","1985","Single parent ","(1c) basic vocational qualification","13","","",""
"Not paid","1985","Single parent ","(2b) intermediate general qualification","4","","",""
"Not paid","1985","Single parent ","(2a) intermediate vocational","8","","",""
"Not paid","1985","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Not paid","1985","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1985","Single parent ","(3a) lower tertiary education","","","",""
"Not paid","1985","Single parent ","(3b) higher tertiary education","2","","",""
"Not paid","1985","Couple + C. LE 16 ","(0) in school","","","",""
"Not paid","1985","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"Not paid","1985","Couple + C. LE 16 ","(1b) general elementary school","4","","",""
"Not paid","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","85","0.189310560057531","0.153588065284372","0.22503305483069"
"Not paid","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"Not paid","1985","Couple + C. LE 16 ","(2a) intermediate vocational","59","0.370408942335227","0.297166998435445","0.443650886235008"
"Not paid","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Not paid","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","16","","",""
"Not paid","1985","Couple + C. LE 16 ","(3a) lower tertiary education","20","","",""
"Not paid","1985","Couple + C. LE 16 ","(3b) higher tertiary education","64","0.693064913143795","0.600802948248792","0.785326878038797"
"Not paid","1985","Couple + C. GT 16 ","(0) in school","","","",""
"Not paid","1985","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Not paid","1985","Couple + C. GT 16 ","(1b) general elementary school","24","","",""
"Not paid","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","70","0.226347132778617","0.179764094338083","0.27293017121915"
"Not paid","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","5","","",""
"Not paid","1985","Couple + C. GT 16 ","(2a) intermediate vocational","27","","",""
"Not paid","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","3","","",""
"Not paid","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","11","","",""
"Not paid","1985","Couple + C. GT 16 ","(3a) lower tertiary education","13","","",""
"Not paid","1985","Couple + C. GT 16 ","(3b) higher tertiary education","28","","",""
"Not paid","1985","Couple + C. LE and GT 16","(0) in school","1","","",""
"Not paid","1985","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
