"plb0195_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Acclaimed","1986","Bavaria","indirect migration background","4","","","","1"
"Acclaimed","1986","Berlin","no migration background","33","0.334026037359921","0.238679933755109","0.429372140964733","1"
"Acclaimed","1986","Berlin","direct migration background","5","","","","1"
"Acclaimed","1986","Berlin","indirect migration background","","","","","1"
"Acclaimed","1986","Brandenburg","no migration background","","","","","1"
"Acclaimed","1986","Brandenburg","direct migration background","","","","","1"
"Acclaimed","1986","Brandenburg","indirect migration background","","","","","1"
"Acclaimed","1986","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Acclaimed","1986","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Acclaimed","1986","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Acclaimed","1986","Saxony","no migration background","","","","","1"
"Acclaimed","1986","Saxony","direct migration background","","","","","1"
"Acclaimed","1986","Saxony","indirect migration background","","","","","1"
"Acclaimed","1986","Saxony-Anhalt","no migration background","","","","","1"
"Acclaimed","1986","Saxony-Anhalt","direct migration background","","","","","1"
"Acclaimed","1986","Saxony-Anhalt","indirect migration background","","","","","1"
"Acclaimed","1986","Thuringia","no migration background","","","","","1"
"Acclaimed","1986","Thuringia","direct migration background","","","","","1"
"Acclaimed","1986","Thuringia","indirect migration background","","","","","1"
"Not paid","1986","Hesse","indirect migration background","","","","","4"
"Not paid","1986","Rhineland-Palatinate,Saarland","no migration background","36","0.193287694099796","0.13699155224108","0.249583835958511","4"
"Not paid","1986","North Rhine-Westphalia","indirect migration background","1","","","","4"
"Not paid","1986","Hesse","no migration background","49","0.198108792363768","0.147787803039625","0.248429781687911","4"
"Not paid","1986","Hesse","direct migration background","14","","","","4"
"Not paid","1986","Bremen","indirect migration background","","","","","4"
"Not paid","1986","North Rhine-Westphalia","no migration background","165","0.250224304217262","0.217103884581859","0.283344723852665","4"
"Not paid","1986","North Rhine-Westphalia","direct migration background","14","","","","4"
"Not paid","1986","Schleswig-Holstein","no migration background","17","","","","4"
"Not paid","1986","Schleswig-Holstein","direct migration background","3","","","","4"
"Not paid","1986","Schleswig-Holstein","indirect migration background","","","","","4"
"Not paid","1986","Hamburg","no migration background","21","","","","4"
"Not paid","1986","Hamburg","direct migration background","1","","","","4"
"Not paid","1986","Hamburg","indirect migration background","","","","","4"
"Not paid","1986","Lower Saxony","indirect migration background","","","","","4"
"Not paid","1986","Bremen","no migration background","3","","","","4"
"Not paid","1986","Bremen","direct migration background","","","","","4"
"Not paid","1986","Lower Saxony","no migration background","69","0.192015331171848","0.149646297190559","0.234384365153137","4"
"Not paid","1986","Lower Saxony","direct migration background","2","","","","4"
"Not paid","1986","Rhineland-Palatinate,Saarland","direct migration background","7","","","","4"
"Not paid","1986","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","4"
"Not paid","1986","Baden-Württemberg","no migration background","97","0.22844244556293","0.188195538166094","0.268689352959766","4"
"Not paid","1986","Baden-Württemberg","direct migration background","26","","","","4"
"Not paid","1986","Baden-Württemberg","indirect migration background","1","","","","4"
"Not paid","1986","Bavaria","no migration background","94","0.195362978771827","0.159670224695761","0.231055732847893","4"
"Not paid","1986","Bavaria","direct migration background","12","","","","4"
"Not paid","1986","Bavaria","indirect migration background","7","","","","4"
"Not paid","1986","Berlin","no migration background","20","","","","4"
"Not paid","1986","Berlin","direct migration background","1","","","","4"
"Not paid","1986","Berlin","indirect migration background","","","","","4"
"Not paid","1986","Brandenburg","no migration background","","","","","4"
"Not paid","1986","Brandenburg","direct migration background","","","","","4"
"Not paid","1986","Brandenburg","indirect migration background","","","","","4"
"Not paid","1986","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"Not paid","1986","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Not paid","1986","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Not paid","1986","Saxony","no migration background","","","","","4"
"Not paid","1986","Saxony","direct migration background","","","","","4"
"Not paid","1986","Saxony","indirect migration background","","","","","4"
"Not paid","1986","Saxony-Anhalt","no migration background","","","","","4"
"Not paid","1986","Saxony-Anhalt","direct migration background","","","","","4"
"Not paid","1986","Saxony-Anhalt","indirect migration background","","","","","4"
"Not paid","1986","Thuringia","no migration background","","","","","4"
"Not paid","1986","Thuringia","direct migration background","","","","","4"
"Not paid","1986","Thuringia","indirect migration background","","","","","4"
"Paid","1986","Schleswig-Holstein","no migration background","43","0.390795855111837","0.299614057978058","0.481977652245616","3"
"Paid","1986","Baden-Württemberg","indirect migration background","5","","","","3"
"Paid","1986","Schleswig-Holstein","direct migration background","14","","","","3"
"Paid","1986","Schleswig-Holstein","indirect migration background","","","","","3"
"Paid","1986","Hamburg","no migration background","18","","","","3"
"Paid","1986","Hamburg","direct migration background","6","","","","3"
"Paid","1986","Hamburg","indirect migration background","","","","","3"
"Paid","1986","Lower Saxony","no migration background","106","0.325238348254314","0.274847099722059","0.375629596786568","3"
"Paid","1986","Hesse","indirect migration background","1","","","","3"
"Paid","1986","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"Paid","1986","Baden-Württemberg","no migration background","159","0.379610812415116","0.333088494244723","0.42613313058551","3"
"Paid","1986","Baden-Württemberg","direct migration background","182","0.581762327168793","0.521455580388053","0.642069073949533","3"
"Paid","1986","Bavaria","no migration background","136","0.294761008966892","0.25371583553033","0.335806182403454","3"
"Paid","1986","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"Paid","1986","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Paid","1986","Saxony","no migration background","","","","","3"
"Paid","1986","Saxony","direct migration background","","","","","3"
"Paid","1986","Saxony-Anhalt","direct migration background","","","","","3"
"Paid","1986","Saxony-Anhalt","indirect migration background","","","","","3"
"Paid","1986","Lower Saxony","direct migration background","29","","","","3"
"Paid","1986","Lower Saxony","indirect migration background","","","","","3"
"Paid","1986","Bremen","no migration background","13","","","","3"
"Paid","1986","Bremen","direct migration background","7","","","","3"
"Paid","1986","Bremen","indirect migration background","","","","","3"
"Paid","1986","North Rhine-Westphalia","no migration background","231","0.355449527101274","0.318849379037365","0.392049675165183","3"
"Paid","1986","North Rhine-Westphalia","indirect migration background","7","","","","3"
"Paid","1986","Hesse","no migration background","71","0.297686550787641","0.239958795655943","0.355414305919338","3"
"Paid","1986","Hesse","direct migration background","73","0.553091247781682","0.460181865744694","0.64600062981867","3"
"Paid","1986","Rhineland-Palatinate,Saarland","no migration background","89","0.467503235047044","0.396370749220713","0.538635720873375","3"
"Paid","1986","Rhineland-Palatinate,Saarland","direct migration background","20","","","","3"
"Paid","1986","Bavaria","direct migration background","64","0.424926613694184","0.337566309782298","0.51228691760607","3"
"Paid","1986","Berlin","direct migration background","14","","","","3"
"Paid","1986","Berlin","indirect migration background","1","","","","3"
"Paid","1986","Brandenburg","no migration background","","","","","3"
"Paid","1986","Brandenburg","direct migration background","","","","","3"
"Paid","1986","Brandenburg","indirect migration background","","","","","3"
"Paid","1986","Mecklenburg-Western Pomerania","no migration background","","","","","3"
"Paid","1986","Saxony","indirect migration background","","","","","3"
"Paid","1986","Saxony-Anhalt","no migration background","","","","","3"
"Paid","1986","North Rhine-Westphalia","direct migration background","177","0.65694906310536","0.595192898500622","0.718705227710097","3"
"Paid","1986","Bavaria","indirect migration background","3","","","","3"
"Paid","1986","Berlin","no migration background","29","","","","3"
"Paid","1986","Thuringia","no migration background","","","","","3"
"Paid","1986","Thuringia","direct migration background","","","","","3"
"Paid","1986","Thuringia","indirect migration background","","","","","3"
"Partly, partly","1986","Lower Saxony","no migration background","41","0.137636184976043","0.100577447051402","0.174694922900684","2"
"Partly, partly","1986","Hamburg","indirect migration background","","","","","2"
"Partly, partly","1986","Schleswig-Holstein","no migration background","14","","","","2"
"Partly, partly","1986","Bremen","direct migration background","","","","","2"
