"plb0195_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Partly, partly","2010","Full Time","college entrance qualification","325","0.174534945405474","0.158392795418471","0.190677095392477"
"Partly, partly","2010","Full Time","Other degree","60","0.212778094239769","0.164050441861982","0.261505746617555"
"Partly, partly","2010","Full Time","no degree/no degree yet","10","","",""
"Partly, partly","2010","Part Time","lower secondary degree","70","0.157815381546753","0.123032129561633","0.192598633531874"
"Partly, partly","2010","Part Time","secondary school degree","164","0.173261696783343","0.148765495925901","0.197757897640786"
"Partly, partly","2010","Part Time","college entrance qualification","123","0.156604437536041","0.13137331236261","0.181835562709473"
"Partly, partly","2010","Part Time","Other degree","17","","",""
"Partly, partly","2010","Part Time","no degree/no degree yet","2","","",""
"Partly, partly","2010","Not Working","lower secondary degree","2","","",""
"Partly, partly","2010","Not Working","secondary school degree","12","","",""
"Partly, partly","2010","Not Working","college entrance qualification","7","","",""
"Partly, partly","2010","Not Working","Other degree","1","","",""
"Partly, partly","2010","Not Working","no degree/no degree yet","1","","",""
"Paid","2010","Full Time","lower secondary degree","201","0.166450291371125","0.145768073834986","0.187132508907265"
"Paid","2010","Full Time","secondary school degree","223","0.0926502248665088","0.0805345570513147","0.104765892681703"
"Paid","2010","Full Time","college entrance qualification","94","0.0378960239832888","0.0297756007925178","0.0460164471740598"
"Paid","2010","Full Time","Other degree","72","0.20375089466753","0.155795476046357","0.251706313288702"
"Paid","2010","Full Time","no degree/no degree yet","11","","",""
"Paid","2010","Part Time","lower secondary degree","92","0.203780989156786","0.165349256033924","0.242212722279647"
"Paid","2010","Part Time","secondary school degree","103","0.0910545404793036","0.072434392035595","0.109674688923012"
"Paid","2010","Part Time","college entrance qualification","83","0.0777337963021489","0.0591449679823364","0.0963226246219614"
"Paid","2010","Part Time","Other degree","28","","",""
"Paid","2010","Part Time","no degree/no degree yet","9","","",""
"Paid","2010","Not Working","lower secondary degree","5","","",""
"Paid","2010","Not Working","secondary school degree","11","","",""
"Paid","2010","Not Working","college entrance qualification","3","","",""
"Paid","2010","Not Working","Other degree","4","","",""
"Paid","2010","Not Working","no degree/no degree yet","1","","",""
"Not paid","2010","Full Time","lower secondary degree","132","0.102596380827088","0.0857483558114986","0.119444405842677"
"Not paid","2010","Full Time","secondary school degree","332","0.172623693005145","0.156831643659165","0.188415742351125"
"Not paid","2010","Full Time","college entrance qualification","761","0.307715845716215","0.288087307371048","0.327344384061382"
"Not paid","2010","Full Time","Other degree","48","0.239902096250944","0.189060961599067","0.290743230902821"
"Not paid","2010","Full Time","no degree/no degree yet","3","","",""
"Not paid","2010","Part Time","lower secondary degree","39","0.104038405577439","0.0749088803378217","0.133167930817056"
"Not paid","2010","Part Time","secondary school degree","89","0.113316663005299","0.0928005734998116","0.133832752510786"
"Not paid","2010","Part Time","college entrance qualification","157","0.202043014146416","0.174167005513993","0.229919022778838"
"Not paid","2010","Part Time","Other degree","19","","",""
"Not paid","2010","Part Time","no degree/no degree yet","2","","",""
"Not paid","2010","Not Working","lower secondary degree","2","","",""
"Not paid","2010","Not Working","secondary school degree","5","","",""
"Not paid","2010","Not Working","college entrance qualification","13","","",""
"Not paid","2010","Not Working","Other degree","1","","",""
"Not paid","2010","Not Working","no degree/no degree yet","1","","",""
"Acclaimed","2011","Full Time","lower secondary degree","622","0.470577556723801","0.444403763494545","0.496751349953056"
"Acclaimed","2011","Full Time","secondary school degree","1331","0.505195923039325","0.485813225467586","0.524578620611064"
"Acclaimed","2011","Full Time","college entrance qualification","1089","0.471797677085415","0.45216236611165","0.491432988059181"
"Acclaimed","2011","Full Time","Other degree","120","0.342861932263034","0.29180355633869","0.393920308187377"
"Acclaimed","2011","Full Time","no degree/no degree yet","11","","",""
"Acclaimed","2011","Part Time","lower secondary degree","279","0.502970872331902","0.460838899406458","0.545102845257347"
"Acclaimed","2011","Part Time","secondary school degree","702","0.576492850504842","0.548674964883424","0.604310736126261"
"Acclaimed","2011","Part Time","college entrance qualification","580","0.578555183913064","0.547718140760439","0.609392227065689"
"Acclaimed","2011","Part Time","Other degree","70","0.430303728467515","0.353344842562866","0.507262614372163"
"Acclaimed","2011","Part Time","no degree/no degree yet","11","","",""
"Acclaimed","2011","Not Working","lower secondary degree","14","","",""
"Acclaimed","2011","Not Working","secondary school degree","22","","",""
"Acclaimed","2011","Not Working","college entrance qualification","32","0.513062224685617","0.379749082541773","0.64637536682946"
"Acclaimed","2011","Not Working","Other degree","7","","",""
"Acclaimed","2011","Not Working","no degree/no degree yet","2","","",""
"Partly, partly","2011","Full Time","lower secondary degree","369","0.245849034442207","0.223269588176713","0.268428480707701"
"Partly, partly","2011","Full Time","secondary school degree","567","0.218783595677245","0.202756282574714","0.234810908779777"
"Partly, partly","2011","Full Time","college entrance qualification","390","0.167362757621214","0.152679681209885","0.182045834032543"
"Partly, partly","2011","Full Time","Other degree","61","0.180668577269233","0.139282890445328","0.222054264093137"
"Partly, partly","2011","Full Time","no degree/no degree yet","12","","",""
"Partly, partly","2011","Part Time","lower secondary degree","93","0.206431764261421","0.172325837229928","0.240537691292914"
"Partly, partly","2011","Part Time","secondary school degree","197","0.155775886608882","0.135359646093943","0.176192127123822"
"Partly, partly","2011","Part Time","college entrance qualification","138","0.149256777336293","0.127003383453488","0.171510171219097"
"Partly, partly","2011","Part Time","Other degree","30","0.232187759111153","0.166558620413831","0.297816897808475"
"Partly, partly","2011","Part Time","no degree/no degree yet","3","","",""
"Partly, partly","2011","Not Working","lower secondary degree","5","","",""
"Partly, partly","2011","Not Working","secondary school degree","9","","",""
"Partly, partly","2011","Not Working","college entrance qualification","5","","",""
"Partly, partly","2011","Not Working","Other degree","","","",""
"Partly, partly","2011","Not Working","no degree/no degree yet","","","",""
"Paid","2011","Full Time","lower secondary degree","253","0.190810061909238","0.170204912824707","0.211415210993769"
"Paid","2011","Full Time","secondary school degree","253","0.0954462122558945","0.0840551503080273","0.106837274203762"
"Paid","2011","Full Time","college entrance qualification","114","0.0423513839515838","0.0344300809268741","0.0502726869762935"
"Paid","2011","Full Time","Other degree","84","0.23580316552305","0.190141002331249","0.281465328714852"
"Paid","2011","Full Time","no degree/no degree yet","19","","",""
"Paid","2011","Part Time","lower secondary degree","126","0.215432599030547","0.180789215769492","0.250075982291602"
"Paid","2011","Part Time","secondary school degree","178","0.142083927118706","0.122428084806219","0.161739769431194"
"Paid","2011","Part Time","college entrance qualification","92","0.0947753005083337","0.07648352938848","0.113067071628187"
"Paid","2011","Part Time","Other degree","35","0.232038470330623","0.166424055765116","0.29765288489613"
"Paid","2011","Part Time","no degree/no degree yet","12","","",""
"Paid","2011","Not Working","lower secondary degree","6","","",""
"Paid","2011","Not Working","secondary school degree","8","","",""
"Paid","2011","Not Working","college entrance qualification","7","","",""
"Paid","2011","Not Working","Other degree","1","","",""
"Paid","2011","Not Working","no degree/no degree yet","","","",""
"Not paid","2011","Full Time","lower secondary degree","153","0.0927633469247542","0.0775509241458015","0.107975769703707"
"Not paid","2011","Full Time","secondary school degree","405","0.180574269027535","0.165661771055144","0.195486766999926"
"Not paid","2011","Full Time","college entrance qualification","890","0.318488181341787","0.300163219138782","0.336813143544792"
"Not paid","2011","Full Time","Other degree","67","0.240666324944683","0.19468271712532","0.286649932764047"
"Not paid","2011","Full Time","no degree/no degree yet","7","","",""
"Not paid","2011","Part Time","lower secondary degree","43","0.0751647643761302","0.0529475915943181","0.0973819371579424"
"Not paid","2011","Part Time","secondary school degree","135","0.125647335767569","0.106987116524064","0.144307555011075"
"Not paid","2011","Part Time","college entrance qualification","175","0.177412738242309","0.153555873669791","0.201269602814828"
"Not paid","2011","Part Time","Other degree","24","","",""
"Not paid","2011","Part Time","no degree/no degree yet","8","","",""
"Not paid","2011","Not Working","lower secondary degree","1","","",""
"Not paid","2011","Not Working","secondary school degree","4","","",""
"Not paid","2011","Not Working","college entrance qualification","10","","",""
"Not paid","2011","Not Working","Other degree","","","",""
"Not paid","2011","Not Working","no degree/no degree yet","","","",""
"Acclaimed","2012","Full Time","lower secondary degree","658","0.488546798336363","0.462483279667535","0.51461031700519"
"Acclaimed","2012","Full Time","secondary school degree","1392","0.532106110946634","0.512845083754784","0.551367138138485"
"Acclaimed","2012","Full Time","college entrance qualification","1197","0.486723302695903","0.467421760737784","0.506024844654022"
"Acclaimed","2012","Full Time","Other degree","138","0.369651159592134","0.320062323527367","0.419239995656901"
"Acclaimed","2012","Full Time","no degree/no degree yet","19","","",""
"Acclaimed","2012","Part Time","lower secondary degree","271","0.461769359937371","0.42036774723312","0.503170972641622"
"Acclaimed","2012","Part Time","secondary school degree","725","0.608539658389983","0.580703360799737","0.636375955980229"
"Acclaimed","2012","Part Time","college entrance qualification","590","0.551766180619981","0.521291432582896","0.582240928657067"
"Acclaimed","2012","Part Time","Other degree","75","0.433710528956631","0.356678957962699","0.510742099950562"
"Acclaimed","2012","Part Time","no degree/no degree yet","10","","",""
"Acclaimed","2012","Not Working","lower secondary degree","26","","",""
"Acclaimed","2012","Not Working","secondary school degree","43","0.744732312621838","0.644712812049545","0.844751813194131"
"Acclaimed","2012","Not Working","college entrance qualification","33","0.520878882841525","0.396529601958611","0.645228163724439"
"Acclaimed","2012","Not Working","Other degree","3","","",""
"Acclaimed","2012","Not Working","no degree/no degree yet","2","","",""
"Partly, partly","2012","Full Time","lower secondary degree","372","0.255904672933977","0.233152105674787","0.278657240193167"
"Partly, partly","2012","Full Time","secondary school degree","584","0.224029828633699","0.207935158821703","0.240124498445695"
"Partly, partly","2012","Full Time","college entrance qualification","416","0.171586153334272","0.15702687141924","0.186145435249305"
"Partly, partly","2012","Full Time","Other degree","82","0.232709218584939","0.189299778581475","0.276118658588404"
"Partly, partly","2012","Full Time","no degree/no degree yet","16","","",""
"Partly, partly","2012","Part Time","lower secondary degree","116","0.261280405746252","0.224795458413105","0.297765353079398"
"Partly, partly","2012","Part Time","secondary school degree","215","0.194882930978934","0.172291717444905","0.217474144512963"
"Partly, partly","2012","Part Time","college entrance qualification","149","0.155772515210748","0.133550398005138","0.177994632416359"
"Partly, partly","2012","Part Time","Other degree","22","","",""
"Partly, partly","2012","Part Time","no degree/no degree yet","4","","",""
"Partly, partly","2012","Not Working","lower secondary degree","11","","",""
"Partly, partly","2012","Not Working","secondary school degree","15","","",""
"Partly, partly","2012","Not Working","college entrance qualification","11","","",""
"Partly, partly","2012","Not Working","Other degree","2","","",""
"Partly, partly","2012","Not Working","no degree/no degree yet","2","","",""
"Paid","2012","Full Time","lower secondary degree","236","0.17164761839243","0.151986715249517","0.191308521535343"
"Paid","2012","Full Time","secondary school degree","259","0.0920467307771269","0.0808872865242864","0.103206175029967"
"Paid","2012","Full Time","college entrance qualification","127","0.0476674961106232","0.0394397546721296","0.0558952375491167"
"Paid","2012","Full Time","Other degree","81","0.199938961977192","0.158851655042784","0.2410262689116"
"Paid","2012","Full Time","no degree/no degree yet","23","","",""
"Paid","2012","Part Time","lower secondary degree","132","0.231936614723665","0.196885350913856","0.266987878533474"
"Paid","2012","Part Time","secondary school degree","147","0.125521441168454","0.106626015348053","0.144416866988854"
"Paid","2012","Part Time","college entrance qualification","95","0.0969604198508995","0.0788277852168941","0.115093054484905"
"Paid","2012","Part Time","Other degree","41","0.27065037812692","0.201591148556984","0.339709607696856"
"Paid","2012","Part Time","no degree/no degree yet","16","","",""
"Paid","2012","Not Working","lower secondary degree","7","","",""
"Paid","2012","Not Working","secondary school degree","6","","",""
"Paid","2012","Not Working","college entrance qualification","5","","",""
"Paid","2012","Not Working","Other degree","3","","",""
"Paid","2012","Not Working","no degree/no degree yet","2","","",""
"Not paid","2012","Full Time","lower secondary degree","147","0.0839009103372304","0.0694454617840524","0.0983563588904084"
"Not paid","2012","Full Time","secondary school degree","343","0.15181732964254","0.137965344849858","0.165669314435222"
"Not paid","2012","Full Time","college entrance qualification","836","0.294023047859202","0.276429188712639","0.311616907005765"
"Not paid","2012","Full Time","Other degree","63","0.197700659845735","0.156786873199275","0.238614446492195"
"Not paid","2012","Full Time","no degree/no degree yet","2","","",""
"Not paid","2012","Part Time","lower secondary degree","38","0.0450136195927126","0.0277952886604415","0.0622319505249837"
"Not paid","2012","Part Time","secondary school degree","94","0.0710559694626294","0.0564032511422128","0.0857086877830459"
"Not paid","2012","Part Time","college entrance qualification","189","0.195500884318371","0.17119858179604","0.219803186840702"
"Not paid","2012","Part Time","Other degree","21","","",""
"Not paid","2012","Part Time","no degree/no degree yet","7","","",""
"Not paid","2012","Not Working","lower secondary degree","9","","",""
"Not paid","2012","Not Working","secondary school degree","9","","",""
"Not paid","2012","Not Working","college entrance qualification","13","","",""
"Not paid","2012","Not Working","Other degree","3","","",""
"Not paid","2012","Not Working","no degree/no degree yet","","","",""
"Acclaimed","2013","Full Time","lower secondary degree","613","0.522438555249254","0.494988907609879","0.549888202888629"
"Acclaimed","2013","Full Time","secondary school degree","1243","0.522267448940061","0.501835911618321","0.542698986261801"
"Acclaimed","2013","Full Time","college entrance qualification","1127","0.487839946653832","0.467621835701844","0.508058057605821"
"Acclaimed","2013","Full Time","Other degree","116","0.355666180461859","0.302547467589902","0.408784893333816"
"Acclaimed","2013","Full Time","no degree/no degree yet","10","","",""
"Acclaimed","2013","Part Time","lower secondary degree","251","0.520459096960061","0.475813186579403","0.565105007340719"
"Acclaimed","2013","Part Time","secondary school degree","673","0.609798878988252","0.581050848634524","0.63854690934198"
"Acclaimed","2013","Part Time","college entrance qualification","564","0.566613665342413","0.535102285759535","0.598125044925291"
"Acclaimed","2013","Part Time","Other degree","61","0.514006207724207","0.425317624200468","0.602694791247947"
"Acclaimed","2013","Part Time","no degree/no degree yet","14","","",""
"Acclaimed","2013","Not Working","lower secondary degree","101","0.465889858785579","0.401838673474061","0.529941044097098"
"Acclaimed","2013","Not Working","secondary school degree","159","0.500745868645829","0.445617635852394","0.555874101439266"
"Acclaimed","2013","Not Working","college entrance qualification","152","0.425631126049918","0.371709998124024","0.479552253975813"
"Acclaimed","2013","Not Working","Other degree","364","0.395811346734016","0.363933110971295","0.427689582496736"
"Acclaimed","2013","Not Working","no degree/no degree yet","28","","",""
"Partly, partly","2013","Full Time","lower secondary degree","324","0.240687893563285","0.217194712784657","0.264181074341914"
"Partly, partly","2013","Full Time","secondary school degree","510","0.232637957415369","0.215355615471091","0.249920299359647"
"Partly, partly","2013","Full Time","college entrance qualification","349","0.175895294126205","0.160495413581783","0.191295174670626"
"Partly, partly","2013","Full Time","Other degree","80","0.264155523725795","0.215234711452978","0.313076335998611"
"Partly, partly","2013","Full Time","no degree/no degree yet","16","","",""
"Partly, partly","2013","Part Time","lower secondary degree","96","0.218150947308585","0.181243368005194","0.255058526611976"
"Partly, partly","2013","Part Time","secondary school degree","200","0.187384145943948","0.164386700624539","0.210381591263358"
"Partly, partly","2013","Part Time","college entrance qualification","146","0.162454618139217","0.138998480933192","0.185910755345241"
"Partly, partly","2013","Part Time","Other degree","22","","",""
"Partly, partly","2013","Part Time","no degree/no degree yet","6","","",""
"Partly, partly","2013","Not Working","lower secondary degree","56","0.227673416939818","0.17383072252137","0.281516111358267"
"Partly, partly","2013","Not Working","secondary school degree","92","0.277215727509053","0.227862241982469","0.326569213035638"
"Partly, partly","2013","Not Working","college entrance qualification","63","0.162049247190472","0.121862802425568","0.202235691955375"
"Partly, partly","2013","Not Working","Other degree","193","0.214547201694429","0.187787248550312","0.241307154838547"
"Partly, partly","2013","Not Working","no degree/no degree yet","8","","",""
"Paid","2013","Full Time","lower secondary degree","214","0.156394914930207","0.136433770183724","0.17635605967669"
"Paid","2013","Full Time","secondary school degree","218","0.0912990082869405","0.079517370133118","0.103080646440763"
"Paid","2013","Full Time","college entrance qualification","102","0.0480647376787345","0.0394127470526043","0.0567167283048646"
"Paid","2013","Full Time","Other degree","69","0.147575357890896","0.108219832501155","0.186930883280637"
"Paid","2013","Full Time","no degree/no degree yet","10","","",""
"Paid","2013","Part Time","lower secondary degree","98","0.195389224246072","0.159955338586801","0.230823109905344"
"Paid","2013","Part Time","secondary school degree","154","0.123305327381113","0.103928367878985","0.142682286883241"
"Paid","2013","Part Time","college entrance qualification","76","0.0846104789011209","0.0669134103469366","0.102307547455305"
"Paid","2013","Part Time","Other degree","27","","",""
"Paid","2013","Part Time","no degree/no degree yet","19","","",""
"Paid","2013","Not Working","lower secondary degree","58","0.261681216534845","0.205242339466547","0.318120093603143"
"Paid","2013","Not Working","secondary school degree","36","0.102269136798469","0.0688611794201401","0.135677094176798"
"Paid","2013","Not Working","college entrance qualification","37","0.142826308164786","0.104668330297498","0.180984286032073"
"Paid","2013","Not Working","Other degree","237","0.24979029300866","0.221571203694441","0.27800938232288"
"Paid","2013","Not Working","no degree/no degree yet","21","","",""
"Not paid","2013","Full Time","lower secondary degree","121","0.0804786362572538","0.0655291677871325","0.0954281047273752"
"Not paid","2013","Full Time","secondary school degree","325","0.153795585357629","0.139039480686052","0.168551690029207"
"Not paid","2013","Full Time","college entrance qualification","770","0.288200021541228","0.269880039885398","0.306520003197059"
"Not paid","2013","Full Time","Other degree","47","0.23260293792145","0.185722845625881","0.279483030217019"
"Not paid","2013","Full Time","no degree/no degree yet","","","",""
"Not paid","2013","Part Time","lower secondary degree","36","0.066000731485282","0.0438124740883983","0.0881889888821656"
"Not paid","2013","Part Time","secondary school degree","79","0.0795116476866867","0.063567729659153","0.0954555657142203"
"Not paid","2013","Part Time","college entrance qualification","164","0.186321237617249","0.161561618537798","0.211080856696701"
"Not paid","2013","Part Time","Other degree","12","","",""
"Not paid","2013","Part Time","no degree/no degree yet","3","","",""
"Not paid","2013","Not Working","lower secondary degree","18","","",""
"Not paid","2013","Not Working","secondary school degree","29","","",""
"Not paid","2013","Not Working","college entrance qualification","71","0.269493318594824","0.22110584723229","0.317880789957359"
"Not paid","2013","Not Working","Other degree","110","0.139851158562895","0.117242035674199","0.162460281451591"
"Not paid","2013","Not Working","no degree/no degree yet","4","","",""
"Acclaimed","2014","Full Time","lower secondary degree","558","0.451254905607428","0.423778551047759","0.478731260167097"
"Acclaimed","2014","Full Time","secondary school degree","1217","0.525835546617977","0.505239892514348","0.546431200721605"
"Acclaimed","2014","Full Time","college entrance qualification","1156","0.504926771847818","0.484903075435577","0.52495046826006"
"Acclaimed","2014","Full Time","Other degree","289","0.402016790316533","0.366252790569629","0.437780790063436"
"Acclaimed","2014","Full Time","no degree/no degree yet","20","","",""
"Acclaimed","2014","Part Time","lower secondary degree","238","0.528487261530211","0.483876511008419","0.573098012052004"
"Acclaimed","2014","Part Time","secondary school degree","622","0.582460138304843","0.552602907476053","0.612317369133632"
"Acclaimed","2014","Part Time","college entrance qualification","588","0.535566759803686","0.504869644293315","0.566263875314057"
"Acclaimed","2014","Part Time","Other degree","129","0.403629973288858","0.346569084826056","0.46069086175166"
"Acclaimed","2014","Part Time","no degree/no degree yet","9","","",""
"Acclaimed","2014","Not Working","lower secondary degree","21","","",""
"Acclaimed","2014","Not Working","secondary school degree","44","0.609033914151104","0.495530428598935","0.722537399703272"
"Acclaimed","2014","Not Working","college entrance qualification","27","","",""
"Acclaimed","2014","Not Working","Other degree","20","","",""
"Acclaimed","2014","Not Working","no degree/no degree yet","","","",""
"Partly, partly","2014","Full Time","lower secondary degree","372","0.298399665781152","0.273135388552417","0.323663943009887"
"Partly, partly","2014","Full Time","secondary school degree","541","0.23727932238743","0.219732485896484","0.254826158878376"
"Partly, partly","2014","Full Time","college entrance qualification","396","0.180565262991169","0.165159982159956","0.195970543822383"
"Partly, partly","2014","Full Time","Other degree","167","0.200649895933209","0.17143747973324","0.229862312133179"
"Partly, partly","2014","Full Time","no degree/no degree yet","8","","",""
"Partly, partly","2014","Part Time","lower secondary degree","100","0.210515152483321","0.174082639120755","0.246947665845888"
"Partly, partly","2014","Part Time","secondary school degree","224","0.200542776886998","0.176300769613893","0.224784784160103"
"Partly, partly","2014","Part Time","college entrance qualification","194","0.204558423401163","0.179730411721762","0.229386435080565"
"Partly, partly","2014","Part Time","Other degree","54","0.224771917792397","0.176223543144316","0.273320292440477"
"Partly, partly","2014","Part Time","no degree/no degree yet","7","","",""
"Partly, partly","2014","Not Working","lower secondary degree","10","","",""
"Partly, partly","2014","Not Working","secondary school degree","14","","",""
"Partly, partly","2014","Not Working","college entrance qualification","11","","",""
"Partly, partly","2014","Not Working","Other degree","8","","",""
"Partly, partly","2014","Not Working","no degree/no degree yet","1","","",""
"Paid","2014","Full Time","lower secondary degree","223","0.170928829730504","0.15014304693207","0.191714612528938"
"Paid","2014","Full Time","secondary school degree","204","0.0893401896277765","0.0775753058172115","0.101105073438341"
"Paid","2014","Full Time","college entrance qualification","107","0.045996465536751","0.0376070336103602","0.0543858974631418"
"Paid","2014","Full Time","Other degree","158","0.199957150743764","0.17078257253016","0.229131728957368"
"Paid","2014","Full Time","no degree/no degree yet","18","","",""
"Paid","2014","Part Time","lower secondary degree","108","0.193154635074195","0.157875065803079","0.228434204345311"
"Paid","2014","Part Time","secondary school degree","123","0.123595267313036","0.103669239722022","0.143521294904049"
"Paid","2014","Part Time","college entrance qualification","90","0.109696744226231","0.0904616214239608","0.128931867028501"
"Paid","2014","Part Time","Other degree","69","0.260574521708436","0.209523774730004","0.311625268686868"
"Paid","2014","Part Time","no degree/no degree yet","22","","",""
"Paid","2014","Not Working","lower secondary degree","15","","",""
"Paid","2014","Not Working","secondary school degree","5","","",""
"Paid","2014","Not Working","college entrance qualification","9","","",""
"Paid","2014","Not Working","Other degree","11","","",""
"Paid","2014","Not Working","no degree/no degree yet","2","","",""
"Not paid","2014","Full Time","lower secondary degree","107","0.0794165988809158","0.0644869349987001","0.0943462627631316"
"Not paid","2014","Full Time","secondary school degree","296","0.147544941366817","0.132916972395544","0.16217291033809"
"Not paid","2014","Full Time","college entrance qualification","736","0.268511499624261","0.250762228283266","0.286260770965257"
"Not paid","2014","Full Time","Other degree","108","0.197376163006494","0.168343767602458","0.226408558410531"
"Not paid","2014","Full Time","no degree/no degree yet","3","","",""
"Not paid","2014","Part Time","lower secondary degree","35","0.0678429509122726","0.0453693604820186","0.0903165413425267"
"Not paid","2014","Part Time","secondary school degree","79","0.0934018174951235","0.0757839826146782","0.111019652375569"
"Not paid","2014","Part Time","college entrance qualification","142","0.15017807256892","0.128189535149504","0.172166609988335"
"Not paid","2014","Part Time","Other degree","32","0.11102358721031","0.0744858483339868","0.147561326086633"
"Not paid","2014","Part Time","no degree/no degree yet","4","","",""
"Not paid","2014","Not Working","lower secondary degree","2","","",""
"Not paid","2014","Not Working","secondary school degree","8","","",""
"Not paid","2014","Not Working","college entrance qualification","19","","",""
"Not paid","2014","Not Working","Other degree","2","","",""
"Not paid","2014","Not Working","no degree/no degree yet","1","","",""
"Acclaimed","2015","Full Time","lower secondary degree","","","",""
"Acclaimed","2015","Full Time","secondary school degree","","","",""
"Acclaimed","2015","Full Time","college entrance qualification","","","",""
"Acclaimed","2015","Full Time","Other degree","","","",""
"Acclaimed","2015","Full Time","no degree/no degree yet","","","",""
"Acclaimed","2015","Part Time","lower secondary degree","","","",""
"Acclaimed","2015","Part Time","secondary school degree","","","",""
"Acclaimed","2015","Part Time","college entrance qualification","","","",""
"Acclaimed","2015","Part Time","Other degree","","","",""
"Acclaimed","2015","Part Time","no degree/no degree yet","","","",""
"Acclaimed","2015","Not Working","lower secondary degree","","","",""
"Acclaimed","2015","Not Working","secondary school degree","","","",""
"Acclaimed","2015","Not Working","college entrance qualification","","","",""
"Acclaimed","2015","Not Working","Other degree","","","",""
"Acclaimed","2015","Not Working","no degree/no degree yet","","","",""
"Partly, partly","2015","Full Time","lower secondary degree","","","",""
"Partly, partly","2015","Full Time","secondary school degree","","","",""
"Partly, partly","2015","Full Time","college entrance qualification","","","",""
"Partly, partly","2015","Full Time","Other degree","","","",""
"Partly, partly","2015","Full Time","no degree/no degree yet","","","",""
"Partly, partly","2015","Part Time","lower secondary degree","","","",""
"Partly, partly","2015","Part Time","secondary school degree","","","",""
"Partly, partly","2015","Part Time","college entrance qualification","","","",""
"Partly, partly","2015","Part Time","Other degree","","","",""
"Partly, partly","2015","Part Time","no degree/no degree yet","","","",""
"Partly, partly","2015","Not Working","lower secondary degree","","","",""
"Partly, partly","2015","Not Working","secondary school degree","","","",""
"Partly, partly","2015","Not Working","college entrance qualification","","","",""
"Partly, partly","2015","Not Working","Other degree","","","",""
"Partly, partly","2015","Not Working","no degree/no degree yet","","","",""
"Paid","2015","Full Time","lower secondary degree","","","",""
"Paid","2015","Full Time","secondary school degree","","","",""
"Paid","2015","Full Time","college entrance qualification","","","",""
"Paid","2015","Full Time","Other degree","","","",""
"Paid","2015","Full Time","no degree/no degree yet","","","",""
"Paid","2015","Part Time","lower secondary degree","","","",""
"Paid","2015","Part Time","secondary school degree","","","",""
"Paid","2015","Part Time","college entrance qualification","","","",""
"Paid","2015","Part Time","Other degree","","","",""
"Paid","2015","Part Time","no degree/no degree yet","","","",""
"Paid","2015","Not Working","lower secondary degree","","","",""
"Paid","2015","Not Working","secondary school degree","","","",""
"Paid","2015","Not Working","college entrance qualification","","","",""
"Paid","2015","Not Working","Other degree","","","",""
"Paid","2015","Not Working","no degree/no degree yet","","","",""
"Not paid","2015","Full Time","lower secondary degree","","","",""
"Not paid","2015","Full Time","secondary school degree","","","",""
"Not paid","2015","Full Time","college entrance qualification","","","",""
"Not paid","2015","Full Time","Other degree","","","",""
"Not paid","2015","Full Time","no degree/no degree yet","","","",""
"Not paid","2015","Part Time","lower secondary degree","","","",""
"Not paid","2015","Part Time","secondary school degree","","","",""
"Not paid","2015","Part Time","college entrance qualification","","","",""
"Not paid","2015","Part Time","Other degree","","","",""
"Not paid","2015","Part Time","no degree/no degree yet","","","",""
"Not paid","2015","Not Working","lower secondary degree","","","",""
"Not paid","2015","Not Working","secondary school degree","","","",""
"Not paid","2015","Not Working","college entrance qualification","","","",""
"Not paid","2015","Not Working","Other degree","","","",""
"Not paid","2015","Not Working","no degree/no degree yet","","","",""
"Acclaimed","2016","Full Time","lower secondary degree","","","",""
"Acclaimed","2016","Full Time","secondary school degree","","","",""
"Acclaimed","2016","Full Time","college entrance qualification","","","",""
"Acclaimed","2016","Full Time","Other degree","","","",""
"Acclaimed","2016","Full Time","no degree/no degree yet","","","",""
"Acclaimed","2016","Part Time","lower secondary degree","","","",""
"Acclaimed","2016","Part Time","secondary school degree","","","",""
"Acclaimed","2016","Part Time","college entrance qualification","","","",""
"Acclaimed","2016","Part Time","Other degree","","","",""
"Acclaimed","2016","Part Time","no degree/no degree yet","","","",""
"Acclaimed","2016","Not Working","lower secondary degree","","","",""
"Acclaimed","2016","Not Working","secondary school degree","","","",""
"Acclaimed","2016","Not Working","college entrance qualification","","","",""
"Acclaimed","2016","Not Working","Other degree","","","",""
"Acclaimed","2016","Not Working","no degree/no degree yet","","","",""
"Partly, partly","2016","Full Time","lower secondary degree","","","",""
"Partly, partly","2016","Full Time","secondary school degree","","","",""
"Partly, partly","2016","Full Time","college entrance qualification","","","",""
"Partly, partly","2016","Full Time","Other degree","","","",""
"Partly, partly","2016","Full Time","no degree/no degree yet","","","",""
"Partly, partly","2016","Part Time","lower secondary degree","","","",""
"Partly, partly","2016","Part Time","secondary school degree","","","",""
"Partly, partly","2016","Part Time","college entrance qualification","","","",""
"Partly, partly","2016","Part Time","Other degree","","","",""
"Partly, partly","2016","Part Time","no degree/no degree yet","","","",""
"Partly, partly","2016","Not Working","lower secondary degree","","","",""
"Partly, partly","2016","Not Working","secondary school degree","","","",""
"Partly, partly","2016","Not Working","college entrance qualification","","","",""
"Partly, partly","2016","Not Working","Other degree","","","",""
"Partly, partly","2016","Not Working","no degree/no degree yet","","","",""
"Paid","2016","Full Time","lower secondary degree","","","",""
"Paid","2016","Full Time","secondary school degree","","","",""
