"plb0195_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2001","35-65 y.","Other degree","92","0.335030655825863","0.279345859453178","0.390715452198547"
"Acclaimed","2001","35-65 y.","no degree/no degree yet","15","","",""
"Acclaimed","2001","66 and older","lower secondary degree","2","","",""
"Acclaimed","2001","66 and older","secondary school degree","2","","",""
"Acclaimed","2001","66 and older","college entrance qualification","","","",""
"Acclaimed","2001","66 and older","Other degree","","","",""
"Acclaimed","2001","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2001","16-34 y.","lower secondary degree","171","0.319010124685022","0.281304894074762","0.356715355295283"
"Partly, partly","2001","16-34 y.","secondary school degree","249","0.228095979690073","0.203276802034347","0.252915157345798"
"Partly, partly","2001","16-34 y.","college entrance qualification","171","0.225159289289455","0.195790318210139","0.25452826036877"
"Partly, partly","2001","16-34 y.","Other degree","19","","",""
"Partly, partly","2001","16-34 y.","no degree/no degree yet","4","","",""
"Partly, partly","2001","35-65 y.","lower secondary degree","378","0.214631719373983","0.194922749668626","0.23434068907934"
"Partly, partly","2001","35-65 y.","secondary school degree","402","0.200303270126388","0.182187611222958","0.218418929029818"
"Partly, partly","2001","35-65 y.","college entrance qualification","236","0.194098676376043","0.172599162694414","0.215598190057672"
"Partly, partly","2001","35-65 y.","Other degree","67","0.247260729154643","0.196363585573739","0.298157872735547"
"Partly, partly","2001","35-65 y.","no degree/no degree yet","6","","",""
"Partly, partly","2001","66 and older","lower secondary degree","1","","",""
"Partly, partly","2001","66 and older","secondary school degree","","","",""
"Partly, partly","2001","66 and older","college entrance qualification","","","",""
"Partly, partly","2001","66 and older","Other degree","","","",""
"Partly, partly","2001","66 and older","no degree/no degree yet","","","",""
"Paid","2001","16-34 y.","lower secondary degree","138","0.2325832356416","0.198406239804643","0.266760231478557"
"Paid","2001","16-34 y.","secondary school degree","176","0.166252287872451","0.144230728743448","0.188273847001454"
"Paid","2001","16-34 y.","college entrance qualification","81","0.108790638057966","0.0868967338506438","0.130684542265288"
"Paid","2001","16-34 y.","Other degree","19","","",""
"Paid","2001","16-34 y.","no degree/no degree yet","19","","",""
"Paid","2001","35-65 y.","lower secondary degree","394","0.236037817578707","0.215652991206767","0.256422643950646"
"Paid","2001","35-65 y.","secondary school degree","225","0.123503549874771","0.108611233422894","0.138395866326647"
"Paid","2001","35-65 y.","college entrance qualification","84","0.0665894121622007","0.0530370385180656","0.0801417858063359"
"Paid","2001","35-65 y.","Other degree","85","0.275306061090027","0.222609927558326","0.328002194621729"
"Paid","2001","35-65 y.","no degree/no degree yet","12","","",""
"Paid","2001","66 and older","lower secondary degree","","","",""
"Paid","2001","66 and older","secondary school degree","","","",""
"Paid","2001","66 and older","college entrance qualification","2","","",""
"Paid","2001","66 and older","Other degree","","","",""
"Paid","2001","66 and older","no degree/no degree yet","","","",""
"Not paid","2001","16-34 y.","lower secondary degree","62","0.0933611793323588","0.0698253579019475","0.11689700076277"
"Not paid","2001","16-34 y.","secondary school degree","121","0.103097994941683","0.0851115833236094","0.121084406559758"
"Not paid","2001","16-34 y.","college entrance qualification","181","0.222055501889532","0.192831300127728","0.251279703651337"
"Not paid","2001","16-34 y.","Other degree","4","","",""
"Not paid","2001","16-34 y.","no degree/no degree yet","1","","",""
"Not paid","2001","35-65 y.","lower secondary degree","142","0.0817738621203945","0.0686197247946869","0.0949279994461021"
"Not paid","2001","35-65 y.","secondary school degree","259","0.142664070528547","0.126834093926492","0.158494047130601"
"Not paid","2001","35-65 y.","college entrance qualification","466","0.349377366258588","0.32346014825268","0.375294584264496"
"Not paid","2001","35-65 y.","Other degree","32","0.142402553929467","0.101174372492007","0.183630735366927"
"Not paid","2001","35-65 y.","no degree/no degree yet","","","",""
"Not paid","2001","66 and older","lower secondary degree","2","","",""
"Not paid","2001","66 and older","secondary school degree","","","",""
"Not paid","2001","66 and older","college entrance qualification","1","","",""
"Not paid","2001","66 and older","Other degree","","","",""
"Not paid","2001","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2002","16-34 y.","lower secondary degree","188","0.370231891527198","0.32786515000091","0.412598633053486"
"Acclaimed","2002","16-34 y.","secondary school degree","515","0.507178896120299","0.476422155825889","0.537935636414709"
"Acclaimed","2002","16-34 y.","college entrance qualification","357","0.468785701086417","0.432975996874166","0.504595405298667"
"Acclaimed","2002","16-34 y.","Other degree","19","","",""
"Acclaimed","2002","16-34 y.","no degree/no degree yet","7","","",""
"Acclaimed","2002","35-65 y.","lower secondary degree","702","0.507418258174149","0.481930415712048","0.532906100636251"
"Acclaimed","2002","35-65 y.","secondary school degree","1042","0.543231771457049","0.52135148587563","0.565112057038469"
"Acclaimed","2002","35-65 y.","college entrance qualification","665","0.412211115186335","0.389646365039161","0.434775865333508"
"Acclaimed","2002","35-65 y.","Other degree","98","0.365109741087502","0.305428323722034","0.42479115845297"
"Acclaimed","2002","35-65 y.","no degree/no degree yet","14","","",""
"Acclaimed","2002","66 and older","lower secondary degree","","","",""
"Acclaimed","2002","66 and older","secondary school degree","1","","",""
"Acclaimed","2002","66 and older","college entrance qualification","1","","",""
"Acclaimed","2002","66 and older","Other degree","","","",""
"Acclaimed","2002","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2002","16-34 y.","lower secondary degree","155","0.330108395402082","0.288848476453236","0.371368314350927"
"Partly, partly","2002","16-34 y.","secondary school degree","241","0.23021014852764","0.204312317493992","0.256107979561287"
"Partly, partly","2002","16-34 y.","college entrance qualification","140","0.172152726132444","0.145062617850012","0.199242834414876"
"Partly, partly","2002","16-34 y.","Other degree","11","","",""
"Partly, partly","2002","16-34 y.","no degree/no degree yet","6","","",""
"Partly, partly","2002","35-65 y.","lower secondary degree","352","0.221393782496984","0.200227113527865","0.242560451466102"
"Partly, partly","2002","35-65 y.","secondary school degree","417","0.202778836784115","0.185117922437379","0.220439751130852"
"Partly, partly","2002","35-65 y.","college entrance qualification","281","0.165166620074011","0.148144210379316","0.182189029768707"
"Partly, partly","2002","35-65 y.","Other degree","51","0.206108779262564","0.15596618127346","0.256251377251668"
"Partly, partly","2002","35-65 y.","no degree/no degree yet","2","","",""
"Partly, partly","2002","66 and older","lower secondary degree","","","",""
"Partly, partly","2002","66 and older","secondary school degree","","","",""
"Partly, partly","2002","66 and older","college entrance qualification","","","",""
"Partly, partly","2002","66 and older","Other degree","","","",""
"Partly, partly","2002","66 and older","no degree/no degree yet","","","",""
"Paid","2002","16-34 y.","lower secondary degree","114","0.21136036827984","0.175538445306049","0.247182291253631"
"Paid","2002","16-34 y.","secondary school degree","128","0.130061619566452","0.109368122272357","0.150755116860548"
"Paid","2002","16-34 y.","college entrance qualification","51","0.0664145527091377","0.0485460838342876","0.0842830215839877"
"Paid","2002","16-34 y.","Other degree","25","","",""
"Paid","2002","16-34 y.","no degree/no degree yet","24","","",""
"Paid","2002","35-65 y.","lower secondary degree","265","0.180277867796747","0.160679702741857","0.199876032851638"
"Paid","2002","35-65 y.","secondary school degree","197","0.104293520694029","0.0908682211901831","0.117718820197875"
"Paid","2002","35-65 y.","college entrance qualification","98","0.0617714845660931","0.0507355700211193","0.0728073991110668"
"Paid","2002","35-65 y.","Other degree","75","0.30894317801374","0.25166696826371","0.36621938776377"
"Paid","2002","35-65 y.","no degree/no degree yet","7","","",""
"Paid","2002","66 and older","lower secondary degree","","","",""
"Paid","2002","66 and older","secondary school degree","","","",""
"Paid","2002","66 and older","college entrance qualification","1","","",""
"Paid","2002","66 and older","Other degree","","","",""
"Paid","2002","66 and older","no degree/no degree yet","","","",""
"Not paid","2002","16-34 y.","lower secondary degree","42","0.08829934479088","0.0634048858240943","0.113193803757666"
"Not paid","2002","16-34 y.","secondary school degree","131","0.132549335785609","0.111688762485349","0.153409909085869"
"Not paid","2002","16-34 y.","college entrance qualification","198","0.292647020072001","0.259998099743123","0.32529594040088"
"Not paid","2002","16-34 y.","Other degree","3","","",""
"Not paid","2002","16-34 y.","no degree/no degree yet","4","","",""
"Not paid","2002","35-65 y.","lower secondary degree","159","0.0909100915321196","0.0762539267261251","0.105566256338114"
"Not paid","2002","35-65 y.","secondary school degree","335","0.149695871064806","0.134024589419802","0.16536715270981"
"Not paid","2002","35-65 y.","college entrance qualification","784","0.360850780173561","0.338835462772441","0.382866097574681"
"Not paid","2002","35-65 y.","Other degree","26","","",""
"Not paid","2002","35-65 y.","no degree/no degree yet","","","",""
"Not paid","2002","66 and older","lower secondary degree","3","","",""
"Not paid","2002","66 and older","secondary school degree","","","",""
"Not paid","2002","66 and older","college entrance qualification","3","","",""
"Not paid","2002","66 and older","Other degree","","","",""
"Not paid","2002","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2003","16-34 y.","lower secondary degree","202","0.434162566870286","0.389112686696007","0.479212447044565"
"Acclaimed","2003","16-34 y.","secondary school degree","524","0.578891160172678","0.547175855448242","0.610606464897115"
"Acclaimed","2003","16-34 y.","college entrance qualification","376","0.478824155417936","0.443378257114977","0.514270053720896"
"Acclaimed","2003","16-34 y.","Other degree","19","","",""
"Acclaimed","2003","16-34 y.","no degree/no degree yet","5","","",""
"Acclaimed","2003","35-65 y.","lower secondary degree","684","0.523493034184193","0.497283996958964","0.549702071409422"
"Acclaimed","2003","35-65 y.","secondary school degree","1038","0.556138900135758","0.534052998173187","0.57822480209833"
"Acclaimed","2003","35-65 y.","college entrance qualification","652","0.443818281601497","0.420032247759772","0.467604315443222"
"Acclaimed","2003","35-65 y.","Other degree","95","0.409843100842616","0.345581818071521","0.474104383613712"
"Acclaimed","2003","35-65 y.","no degree/no degree yet","11","","",""
"Acclaimed","2003","66 and older","lower secondary degree","1","","",""
"Acclaimed","2003","66 and older","secondary school degree","","","",""
"Acclaimed","2003","66 and older","college entrance qualification","","","",""
"Acclaimed","2003","66 and older","Other degree","","","",""
"Acclaimed","2003","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2003","16-34 y.","lower secondary degree","125","0.262364954065569","0.222380120081868","0.302349788049269"
"Partly, partly","2003","16-34 y.","secondary school degree","197","0.193092688119098","0.167737432674324","0.218447943563872"
"Partly, partly","2003","16-34 y.","college entrance qualification","127","0.180481159742159","0.153192561361767","0.207769758122551"
"Partly, partly","2003","16-34 y.","Other degree","15","","",""
"Partly, partly","2003","16-34 y.","no degree/no degree yet","2","","",""
"Partly, partly","2003","35-65 y.","lower secondary degree","324","0.219920378280029","0.198185200812175","0.241655555747883"
"Partly, partly","2003","35-65 y.","secondary school degree","393","0.196134882264913","0.178483896199288","0.213785868330539"
"Partly, partly","2003","35-65 y.","college entrance qualification","251","0.146140508399669","0.12922871766661","0.163052299132728"
"Partly, partly","2003","35-65 y.","Other degree","41","0.183934968987057","0.133311562257363","0.234558375716751"
"Partly, partly","2003","35-65 y.","no degree/no degree yet","","","",""
"Partly, partly","2003","66 and older","lower secondary degree","","","",""
"Partly, partly","2003","66 and older","secondary school degree","","","",""
"Partly, partly","2003","66 and older","college entrance qualification","","","",""
"Partly, partly","2003","66 and older","Other degree","","","",""
"Partly, partly","2003","66 and older","no degree/no degree yet","","","",""
"Paid","2003","16-34 y.","lower secondary degree","102","0.229919027157571","0.191673797983327","0.268164256331814"
"Paid","2003","16-34 y.","secondary school degree","107","0.126626440283512","0.105264757103749","0.147988123463275"
"Paid","2003","16-34 y.","college entrance qualification","65","0.075875762870333","0.0570868117031123","0.0946647140375537"
"Paid","2003","16-34 y.","Other degree","14","","",""
"Paid","2003","16-34 y.","no degree/no degree yet","10","","",""
"Paid","2003","35-65 y.","lower secondary degree","225","0.161404243257899","0.142098132584253","0.180710353931546"
"Paid","2003","35-65 y.","secondary school degree","191","0.10385732264712","0.0902958421963466","0.117418803097893"
"Paid","2003","35-65 y.","college entrance qualification","98","0.0728415265363541","0.060399887731882","0.0852831653408261"
"Paid","2003","35-65 y.","Other degree","65","0.312823983024098","0.252242367621334","0.373405598426863"
"Paid","2003","35-65 y.","no degree/no degree yet","11","","",""
"Paid","2003","66 and older","lower secondary degree","1","","",""
"Paid","2003","66 and older","secondary school degree","","","",""
"Paid","2003","66 and older","college entrance qualification","","","",""
"Paid","2003","66 and older","Other degree","","","",""
"Paid","2003","66 and older","no degree/no degree yet","","","",""
"Not paid","2003","16-34 y.","lower secondary degree","36","0.0735534519065746","0.0498269710454561","0.0972799327676932"
"Not paid","2003","16-34 y.","secondary school degree","103","0.101389711424712","0.082000690141357","0.120778732708067"
"Not paid","2003","16-34 y.","college entrance qualification","195","0.264818921969572","0.233510765974812","0.296127077964331"
"Not paid","2003","16-34 y.","Other degree","7","","",""
"Not paid","2003","16-34 y.","no degree/no degree yet","3","","",""
"Not paid","2003","35-65 y.","lower secondary degree","162","0.0951823442778786","0.0797823798062231","0.110582308749534"
"Not paid","2003","35-65 y.","secondary school degree","322","0.143868894952209","0.128267854867056","0.159469935037361"
"Not paid","2003","35-65 y.","college entrance qualification","675","0.33719968346248","0.314566480571742","0.359832886353218"
"Not paid","2003","35-65 y.","Other degree","24","","",""
"Not paid","2003","35-65 y.","no degree/no degree yet","","","",""
"Not paid","2003","66 and older","lower secondary degree","2","","",""
"Not paid","2003","66 and older","secondary school degree","1","","",""
"Not paid","2003","66 and older","college entrance qualification","3","","",""
"Not paid","2003","66 and older","Other degree","","","",""
"Not paid","2003","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2004","16-34 y.","lower secondary degree","162","0.411434305726543","0.363508623683839","0.459359987769248"
"Acclaimed","2004","16-34 y.","secondary school degree","433","0.503820383382955","0.470168645962897","0.537472120803013"
"Acclaimed","2004","16-34 y.","college entrance qualification","360","0.488240141151472","0.451263335967141","0.525216946335802"
"Acclaimed","2004","16-34 y.","Other degree","23","","",""
"Acclaimed","2004","16-34 y.","no degree/no degree yet","6","","",""
"Acclaimed","2004","35-65 y.","lower secondary degree","670","0.521096906248629","0.494299637804042","0.547894174693217"
"Acclaimed","2004","35-65 y.","secondary school degree","1064","0.559931533573847","0.537944363520628","0.581918703627065"
"Acclaimed","2004","35-65 y.","college entrance qualification","649","0.421067317825691","0.397408669915211","0.444725965736171"
"Acclaimed","2004","35-65 y.","Other degree","85","0.419541461041456","0.35295592372008","0.486126998362833"
"Acclaimed","2004","35-65 y.","no degree/no degree yet","7","","",""
"Acclaimed","2004","66 and older","lower secondary degree","","","",""
"Acclaimed","2004","66 and older","secondary school degree","","","",""
"Acclaimed","2004","66 and older","college entrance qualification","1","","",""
"Acclaimed","2004","66 and older","Other degree","","","",""
"Acclaimed","2004","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2004","16-34 y.","lower secondary degree","118","0.286661254456663","0.242620679026472","0.330701829886854"
"Partly, partly","2004","16-34 y.","secondary school degree","213","0.227155311295537","0.198954751710595","0.25535587088048"
"Partly, partly","2004","16-34 y.","college entrance qualification","107","0.168526087624462","0.140835165507737","0.196217009741187"
"Partly, partly","2004","16-34 y.","Other degree","8","","",""
"Partly, partly","2004","16-34 y.","no degree/no degree yet","3","","",""
"Partly, partly","2004","35-65 y.","lower secondary degree","282","0.200362929387275","0.178891418564698","0.221834440209852"
"Partly, partly","2004","35-65 y.","secondary school degree","365","0.175706113032536","0.158849270785618","0.192562955279455"
"Partly, partly","2004","35-65 y.","college entrance qualification","237","0.152325563923611","0.135106836113615","0.169544291733608"
"Partly, partly","2004","35-65 y.","Other degree","43","0.239268524908949","0.181702619174013","0.296834430643885"
"Partly, partly","2004","35-65 y.","no degree/no degree yet","2","","",""
"Partly, partly","2004","66 and older","lower secondary degree","","","",""
"Partly, partly","2004","66 and older","secondary school degree","","","",""
"Partly, partly","2004","66 and older","college entrance qualification","","","",""
"Partly, partly","2004","66 and older","Other degree","","","",""
"Partly, partly","2004","66 and older","no degree/no degree yet","","","",""
"Paid","2004","16-34 y.","lower secondary degree","74","0.159688518110764","0.124012401595213","0.195364634626315"
"Paid","2004","16-34 y.","secondary school degree","89","0.121537717406664","0.0995455890067584","0.143529845806569"
"Paid","2004","16-34 y.","college entrance qualification","62","0.0765320612074817","0.0568662370728927","0.0961978853420707"
"Paid","2004","16-34 y.","Other degree","14","","",""
"Paid","2004","16-34 y.","no degree/no degree yet","7","","",""
"Paid","2004","35-65 y.","lower secondary degree","226","0.172263895781722","0.152008042631061","0.192519748932384"
"Paid","2004","35-65 y.","secondary school degree","178","0.0984356339846325","0.0852404245515215","0.111630843417743"
"Paid","2004","35-65 y.","college entrance qualification","86","0.0758276320298476","0.0631426353715351","0.0885126286881601"
"Paid","2004","35-65 y.","Other degree","47","0.180225322158606","0.128361798691683","0.232088845625529"
"Paid","2004","35-65 y.","no degree/no degree yet","11","","",""
"Paid","2004","66 and older","lower secondary degree","3","","",""
"Paid","2004","66 and older","secondary school degree","","","",""
"Paid","2004","66 and older","college entrance qualification","1","","",""
"Paid","2004","66 and older","Other degree","","","",""
"Paid","2004","66 and older","no degree/no degree yet","","","",""
"Not paid","2004","16-34 y.","lower secondary degree","51","0.14221592170603","0.108199887466172","0.176231955945888"
"Not paid","2004","16-34 y.","secondary school degree","113","0.147486587914844","0.123620730633923","0.171352445195765"
"Not paid","2004","16-34 y.","college entrance qualification","173","0.266701710016585","0.233987776163282","0.299415643869889"
"Not paid","2004","16-34 y.","Other degree","2","","",""
"Not paid","2004","16-34 y.","no degree/no degree yet","1","","",""
"Not paid","2004","35-65 y.","lower secondary degree","157","0.106276268582373","0.0897441979520315","0.122808339212714"
"Not paid","2004","35-65 y.","secondary school degree","351","0.165926719408985","0.149448813636007","0.182404625181962"
"Not paid","2004","35-65 y.","college entrance qualification","701","0.35077948622085","0.327912268256121","0.373646704185579"
"Not paid","2004","35-65 y.","Other degree","36","0.160964691890989","0.111378324566292","0.210551059215686"
"Not paid","2004","35-65 y.","no degree/no degree yet","","","",""
"Not paid","2004","66 and older","lower secondary degree","2","","",""
"Not paid","2004","66 and older","secondary school degree","","","",""
"Not paid","2004","66 and older","college entrance qualification","3","","",""
"Not paid","2004","66 and older","Other degree","","","",""
"Not paid","2004","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2005","16-34 y.","lower secondary degree","164","0.440358001503799","0.38935972554602","0.491356277461577"
"Acclaimed","2005","16-34 y.","secondary school degree","413","0.515872976591504","0.481002278546739","0.550743674636268"
"Acclaimed","2005","16-34 y.","college entrance qualification","343","0.493991935607694","0.456247164895587","0.5317367063198"
"Acclaimed","2005","16-34 y.","Other degree","18","","",""
"Acclaimed","2005","16-34 y.","no degree/no degree yet","6","","",""
"Acclaimed","2005","35-65 y.","lower secondary degree","625","0.537448965935282","0.509378784160578","0.565519147709986"
"Acclaimed","2005","35-65 y.","secondary school degree","1043","0.5608349671259","0.538109293003267","0.583560641248533"
"Acclaimed","2005","35-65 y.","college entrance qualification","637","0.444202656765546","0.419410521251849","0.468994792279242"
"Acclaimed","2005","35-65 y.","Other degree","94","0.447147903055086","0.380219534255259","0.514076271854914"
"Acclaimed","2005","35-65 y.","no degree/no degree yet","8","","",""
"Acclaimed","2005","66 and older","lower secondary degree","","","",""
"Acclaimed","2005","66 and older","secondary school degree","1","","",""
"Acclaimed","2005","66 and older","college entrance qualification","","","",""
"Acclaimed","2005","66 and older","Other degree","","","",""
"Acclaimed","2005","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2005","16-34 y.","lower secondary degree","96","0.27256681261913","0.226823201875315","0.318310423362944"
"Partly, partly","2005","16-34 y.","secondary school degree","180","0.212202382315155","0.183673021041004","0.240731743589307"
"Partly, partly","2005","16-34 y.","college entrance qualification","132","0.199900237464315","0.169707890858209","0.23009258407042"
"Partly, partly","2005","16-34 y.","Other degree","13","","",""
"Partly, partly","2005","16-34 y.","no degree/no degree yet","4","","",""
"Partly, partly","2005","35-65 y.","lower secondary degree","264","0.215005025126347","0.191876149293077","0.238133900959617"
"Partly, partly","2005","35-65 y.","secondary school degree","347","0.197862706098167","0.179619898286383","0.216105513909951"
"Partly, partly","2005","35-65 y.","college entrance qualification","237","0.166334526804885","0.147754247458097","0.184914806151673"
"Partly, partly","2005","35-65 y.","Other degree","48","0.20836739045656","0.153696408453103","0.263038372460017"
"Partly, partly","2005","35-65 y.","no degree/no degree yet","4","","",""
"Partly, partly","2005","66 and older","lower secondary degree","","","",""
"Partly, partly","2005","66 and older","secondary school degree","","","",""
"Partly, partly","2005","66 and older","college entrance qualification","","","",""
"Partly, partly","2005","66 and older","Other degree","","","",""
"Partly, partly","2005","66 and older","no degree/no degree yet","","","",""
"Paid","2005","16-34 y.","lower secondary degree","63","0.157118625425965","0.119733876931523","0.194503373920406"
"Paid","2005","16-34 y.","secondary school degree","87","0.124894708899915","0.101826612144757","0.147962805655073"
"Paid","2005","16-34 y.","college entrance qualification","42","0.0562964324395884","0.0388953454458258","0.0736975194333511"
"Paid","2005","16-34 y.","Other degree","8","","",""
"Paid","2005","16-34 y.","no degree/no degree yet","5","","",""
"Paid","2005","35-65 y.","lower secondary degree","195","0.141594171353911","0.121966634650969","0.161221708056853"
"Paid","2005","35-65 y.","secondary school degree","155","0.0990719380549513","0.0853913192173202","0.112752556892582"
"Paid","2005","35-65 y.","college entrance qualification","66","0.0591357663560241","0.0473663826394974","0.0709051500725508"
"Paid","2005","35-65 y.","Other degree","42","0.195220217186995","0.141864484846977","0.248575949527013"
"Paid","2005","35-65 y.","no degree/no degree yet","9","","",""
"Paid","2005","66 and older","lower secondary degree","2","","",""
"Paid","2005","66 and older","secondary school degree","","","",""
"Paid","2005","66 and older","college entrance qualification","1","","",""
"Paid","2005","66 and older","Other degree","","","",""
"Paid","2005","66 and older","no degree/no degree yet","","","",""
"Not paid","2005","16-34 y.","lower secondary degree","41","0.129956560451107","0.095413010113419","0.164500110788794"
"Not paid","2005","16-34 y.","secondary school degree","109","0.147029932193426","0.122319555639501","0.171740308747351"
"Not paid","2005","16-34 y.","college entrance qualification","157","0.249811394488403","0.217129328968538","0.282493460008268"
"Not paid","2005","16-34 y.","Other degree","1","","",""
"Not paid","2005","16-34 y.","no degree/no degree yet","2","","",""
"Not paid","2005","35-65 y.","lower secondary degree","128","0.10595183758446","0.0886245140247599","0.123279161144161"
"Not paid","2005","35-65 y.","secondary school degree","287","0.142230388720982","0.126236028129345","0.158224749312618"
"Not paid","2005","35-65 y.","college entrance qualification","603","0.330327050073545","0.306859455544621","0.353794644602469"
"Not paid","2005","35-65 y.","Other degree","28","","",""
"Not paid","2005","35-65 y.","no degree/no degree yet","1","","",""
"Not paid","2005","66 and older","lower secondary degree","2","","",""
"Not paid","2005","66 and older","secondary school degree","1","","",""
"Not paid","2005","66 and older","college entrance qualification","2","","",""
"Not paid","2005","66 and older","Other degree","","","",""
"Not paid","2005","66 and older","no degree/no degree yet","1","","",""
"Acclaimed","2006","16-34 y.","lower secondary degree","139","0.42387990812814","0.371809861326711","0.475949954929569"
"Acclaimed","2006","16-34 y.","secondary school degree","425","0.509242432395699","0.474921025565594","0.543563839225804"
"Acclaimed","2006","16-34 y.","college entrance qualification","339","0.461267296552319","0.424099050318349","0.498435542786289"
"Acclaimed","2006","16-34 y.","Other degree","26","","",""
"Acclaimed","2006","16-34 y.","no degree/no degree yet","7","","",""
"Acclaimed","2006","35-65 y.","lower secondary degree","704","0.511952952092328","0.485406565901152","0.538499338283504"
"Acclaimed","2006","35-65 y.","secondary school degree","1207","0.564773762269588","0.54342621390121","0.586121310637966"
"Acclaimed","2006","35-65 y.","college entrance qualification","728","0.424610526643473","0.401635366501887","0.447585686785059"
"Acclaimed","2006","35-65 y.","Other degree","97","0.431649579716365","0.367498480284148","0.495800679148581"
"Acclaimed","2006","35-65 y.","no degree/no degree yet","4","","",""
"Acclaimed","2006","66 and older","lower secondary degree","3","","",""
"Acclaimed","2006","66 and older","secondary school degree","2","","",""
"Acclaimed","2006","66 and older","college entrance qualification","","","",""
"Acclaimed","2006","66 and older","Other degree","","","",""
"Acclaimed","2006","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2006","16-34 y.","lower secondary degree","95","0.277561074496512","0.230377603002501","0.324744545990522"
"Partly, partly","2006","16-34 y.","secondary school degree","180","0.227301947691412","0.198529568583747","0.256074326799077"
"Partly, partly","2006","16-34 y.","college entrance qualification","104","0.149834636975705","0.123223288572253","0.176445985379157"
"Partly, partly","2006","16-34 y.","Other degree","8","","",""
"Partly, partly","2006","16-34 y.","no degree/no degree yet","2","","",""
"Partly, partly","2006","35-65 y.","lower secondary degree","290","0.205754957527927","0.184285951021435","0.227223964034418"
"Partly, partly","2006","35-65 y.","secondary school degree","375","0.189568184571163","0.172691226090899","0.206445143051427"
"Partly, partly","2006","35-65 y.","college entrance qualification","267","0.159812024749243","0.142779651314042","0.176844398184444"
"Partly, partly","2006","35-65 y.","Other degree","42","0.157203411833064","0.110059814575594","0.204347009090534"
"Partly, partly","2006","35-65 y.","no degree/no degree yet","","","",""
"Partly, partly","2006","66 and older","lower secondary degree","","","",""
"Partly, partly","2006","66 and older","secondary school degree","1","","",""
"Partly, partly","2006","66 and older","college entrance qualification","1","","",""
"Partly, partly","2006","66 and older","Other degree","","","",""
"Partly, partly","2006","66 and older","no degree/no degree yet","","","",""
"Paid","2006","16-34 y.","lower secondary degree","68","0.176593497524272","0.136413996247658","0.216772998800885"
"Paid","2006","16-34 y.","secondary school degree","86","0.122165739839566","0.0996829467002371","0.144648532978894"
"Paid","2006","16-34 y.","college entrance qualification","54","0.0995634773270215","0.0772387765564443","0.121888178097599"
"Paid","2006","16-34 y.","Other degree","8","","",""
"Paid","2006","16-34 y.","no degree/no degree yet","5","","",""
"Paid","2006","35-65 y.","lower secondary degree","216","0.169543346548526","0.149615590531507","0.189471102565545"
"Paid","2006","35-65 y.","secondary school degree","165","0.0924124444716557","0.0799425519356015","0.10488233700771"
"Paid","2006","35-65 y.","college entrance qualification","83","0.0536178354428307","0.0431472702554731","0.0640884006301884"
"Paid","2006","35-65 y.","Other degree","51","0.232311353558392","0.177615031214692","0.287007675902093"
"Paid","2006","35-65 y.","no degree/no degree yet","11","","",""
"Paid","2006","66 and older","lower secondary degree","5","","",""
"Paid","2006","66 and older","secondary school degree","","","",""
"Paid","2006","66 and older","college entrance qualification","1","","",""
"Paid","2006","66 and older","Other degree","","","",""
"Paid","2006","66 and older","no degree/no degree yet","","","",""
"Not paid","2006","16-34 y.","lower secondary degree","44","0.121965519851076","0.0874841617648912","0.156446877937262"
"Not paid","2006","16-34 y.","secondary school degree","124","0.141289880073323","0.11737610690608","0.165203653240566"
"Not paid","2006","16-34 y.","college entrance qualification","194","0.289334589144955","0.255524848900393","0.323144329389516"
"Not paid","2006","16-34 y.","Other degree","7","","",""
"Not paid","2006","16-34 y.","no degree/no degree yet","2","","",""
"Not paid","2006","35-65 y.","lower secondary degree","152","0.112748743831219","0.0959514737722679","0.129546013890171"
"Not paid","2006","35-65 y.","secondary school degree","325","0.153245608687594","0.137735102777856","0.168756114597331"
"Not paid","2006","35-65 y.","college entrance qualification","700","0.361959613164453","0.339622021111627","0.38429720521728"
"Not paid","2006","35-65 y.","Other degree","39","0.178835654892179","0.12920243543612","0.228468874348237"
"Not paid","2006","35-65 y.","no degree/no degree yet","2","","",""
"Not paid","2006","66 and older","lower secondary degree","1","","",""
"Not paid","2006","66 and older","secondary school degree","3","","",""
"Not paid","2006","66 and older","college entrance qualification","3","","",""
"Not paid","2006","66 and older","Other degree","","","",""
"Not paid","2006","66 and older","no degree/no degree yet","1","","",""
"Acclaimed","2007","16-34 y.","lower secondary degree","131","0.406132923448852","0.351812644666604","0.460453202231099"
"Acclaimed","2007","16-34 y.","secondary school degree","362","0.485924666986566","0.448952288473959","0.522897045499174"
"Acclaimed","2007","16-34 y.","college entrance qualification","341","0.481426804826464","0.443564661252974","0.519288948399954"
"Acclaimed","2007","16-34 y.","Other degree","22","","",""
