"plb0195_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Not paid","2012","secondary school degree","Single parent ","50","0.128535168699895","0.0987797630653163","0.158290574334473"
"Not paid","2012","secondary school degree","Couple + C. LE 16 ","145","0.130905029219457","0.112085779914326","0.149724278524588"
"Not paid","2012","secondary school degree","Couple + C. GT 16 ","69","0.149411465270109","0.119231591369815","0.179591339170404"
"Not paid","2012","secondary school degree","Couple + C. LE and GT 16","30","0.0933672512564601","0.0600532138814062","0.126681288631514"
"Not paid","2012","college entrance qualification","1-pers.-HH","109","0.27564045973131","0.233698045858871","0.317582873603749"
"Not paid","2012","college entrance qualification","(Married) couple without C. ","244","0.276510483876266","0.24610026812378","0.306920699628752"
"Not paid","2012","college entrance qualification","Single parent ","68","0.201778021293517","0.159490832768244","0.24406520981879"
"Not paid","2012","college entrance qualification","Couple + C. LE 16 ","416","0.274088955846535","0.250856028490041","0.297321883203028"
"Not paid","2012","college entrance qualification","Couple + C. GT 16 ","116","0.24575391558404","0.202466361425587","0.289041469742492"
"Not paid","2012","college entrance qualification","Couple + C. LE and GT 16","79","0.354462935506441","0.291820290315671","0.41710558069721"
"Not paid","2012","Other degree","1-pers.-HH","4","","",""
"Not paid","2012","Other degree","(Married) couple without C. ","20","","",""
"Not paid","2012","Other degree","Single parent ","7","","",""
"Not paid","2012","Other degree","Couple + C. LE 16 ","37","0.192155841793047","0.142618175333913","0.241693508252181"
"Not paid","2012","Other degree","Couple + C. GT 16 ","5","","",""
"Not paid","2012","Other degree","Couple + C. LE and GT 16","10","","",""
"Not paid","2012","no degree/no degree yet","1-pers.-HH","","","",""
"Not paid","2012","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Not paid","2012","no degree/no degree yet","Single parent ","2","","",""
"Not paid","2012","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Not paid","2012","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Not paid","2012","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Acclaimed","2013","lower secondary degree","1-pers.-HH","104","0.591303719027752","0.52121908060758","0.661388357447924"
"Acclaimed","2013","lower secondary degree","(Married) couple without C. ","210","0.57112675992421","0.521496432691628","0.620757087156792"
"Acclaimed","2013","lower secondary degree","Single parent ","103","0.575709825526897","0.507888493461784","0.643531157592011"
"Acclaimed","2013","lower secondary degree","Couple + C. LE 16 ","284","0.433710091446659","0.395404534653893","0.472015648239425"
"Acclaimed","2013","lower secondary degree","Couple + C. GT 16 ","135","0.457379894360235","0.40023951215348","0.514520276566989"
"Acclaimed","2013","lower secondary degree","Couple + C. LE and GT 16","104","0.46764962580923","0.399678886186648","0.535620365431812"
"Acclaimed","2013","secondary school degree","1-pers.-HH","219","0.587252588607811","0.537222500226757","0.637282676988865"
"Acclaimed","2013","secondary school degree","(Married) couple without C. ","479","0.556409111899007","0.522195887438505","0.59062233635951"
"Acclaimed","2013","secondary school degree","Single parent ","268","0.497670760158082","0.452563922203497","0.542777598112666"
"Acclaimed","2013","secondary school degree","Couple + C. LE 16 ","643","0.510137728283523","0.481818479169138","0.538456977397909"
"Acclaimed","2013","secondary school degree","Couple + C. GT 16 ","250","0.524762499980735","0.479994170384422","0.569530829577047"
"Acclaimed","2013","secondary school degree","Couple + C. LE and GT 16","161","0.482724852584589","0.42540998397356","0.540039721195617"
"Acclaimed","2013","college entrance qualification","1-pers.-HH","235","0.500163942643955","0.45365605796113","0.54667182732678"
"Acclaimed","2013","college entrance qualification","(Married) couple without C. ","423","0.489452878306425","0.455362530917834","0.523543225695017"
"Acclaimed","2013","college entrance qualification","Single parent ","183","0.556471085360409","0.501608649706604","0.611333521014214"
"Acclaimed","2013","college entrance qualification","Couple + C. LE 16 ","689","0.48945072531267","0.463085919816389","0.515815530808952"
"Acclaimed","2013","college entrance qualification","Couple + C. GT 16 ","169","0.538108450477702","0.48527123131561","0.590945669639793"
"Acclaimed","2013","college entrance qualification","Couple + C. LE and GT 16","116","0.49825286476381","0.437123640818139","0.559382088709482"
"Acclaimed","2013","Other degree","1-pers.-HH","41","0.430676226375828","0.32780161754042","0.533550835211236"
"Acclaimed","2013","Other degree","(Married) couple without C. ","108","0.418501771649393","0.356603855802114","0.480399687496672"
"Acclaimed","2013","Other degree","Single parent ","32","0.395296869602601","0.282365488659972","0.508228250545229"
"Acclaimed","2013","Other degree","Couple + C. LE 16 ","212","0.350425978922922","0.310110722676314","0.390741235169531"
"Acclaimed","2013","Other degree","Couple + C. GT 16 ","62","0.437485145271936","0.362693447443378","0.512276843100495"
"Acclaimed","2013","Other degree","Couple + C. LE and GT 16","49","0.276975417338229","0.203884402922713","0.350066431753745"
"Acclaimed","2013","no degree/no degree yet","1-pers.-HH","7","","",""
"Acclaimed","2013","no degree/no degree yet","(Married) couple without C. ","8","","",""
"Acclaimed","2013","no degree/no degree yet","Single parent ","5","","",""
"Acclaimed","2013","no degree/no degree yet","Couple + C. LE 16 ","18","","",""
"Acclaimed","2013","no degree/no degree yet","Couple + C. GT 16 ","6","","",""
"Acclaimed","2013","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Partly, partly","2013","lower secondary degree","1-pers.-HH","38","0.164525542614329","0.11166879418173","0.217382291046929"
"Partly, partly","2013","lower secondary degree","(Married) couple without C. ","84","0.233611738880629","0.191180260593251","0.276043217168006"
"Partly, partly","2013","lower secondary degree","Single parent ","36","0.138601084684605","0.0911857869340033","0.186016382435207"
"Partly, partly","2013","lower secondary degree","Couple + C. LE 16 ","170","0.26449511544999","0.230403764363076","0.298586466536903"
"Partly, partly","2013","lower secondary degree","Couple + C. GT 16 ","74","0.279090841117581","0.227642695105543","0.330538987129618"
"Partly, partly","2013","lower secondary degree","Couple + C. LE and GT 16","59","0.362734026863966","0.297237626542191","0.42823042718574"
"Partly, partly","2013","secondary school degree","1-pers.-HH","72","0.196943671283354","0.156530713206905","0.237356629359803"
"Partly, partly","2013","secondary school degree","(Married) couple without C. ","163","0.220741329370776","0.192179354675414","0.249303304066137"
"Partly, partly","2013","secondary school degree","Single parent ","84","0.22777839237594","0.189942469792882","0.265614314958998"
"Partly, partly","2013","secondary school degree","Couple + C. LE 16 ","277","0.225416247441046","0.201744636448955","0.249087858433137"
"Partly, partly","2013","secondary school degree","Couple + C. GT 16 ","111","0.229291092855102","0.191605710676474","0.266976475033729"
"Partly, partly","2013","secondary school degree","Couple + C. LE and GT 16","71","0.333030891713659","0.278973910995775","0.387087872431542"
"Partly, partly","2013","college entrance qualification","1-pers.-HH","71","0.214290425534782","0.176123338760959","0.252457512308605"
"Partly, partly","2013","college entrance qualification","(Married) couple without C. ","116","0.146400261297585","0.122292541778846","0.170507980816325"
"Partly, partly","2013","college entrance qualification","Single parent ","46","0.109886798389346","0.0753495133127716","0.144424083465921"
"Partly, partly","2013","college entrance qualification","Couple + C. LE 16 ","223","0.184715605548575","0.164248444330829","0.205182766766322"
"Partly, partly","2013","college entrance qualification","Couple + C. GT 16 ","50","0.136312345732064","0.0999475636337642","0.172677127830365"
"Partly, partly","2013","college entrance qualification","Couple + C. LE and GT 16","36","0.189759373989451","0.141820243078316","0.237698504900586"
"Partly, partly","2013","Other degree","1-pers.-HH","12","","",""
"Partly, partly","2013","Other degree","(Married) couple without C. ","51","0.198973757340352","0.148881056216472","0.249066458464232"
"Partly, partly","2013","Other degree","Single parent ","17","","",""
"Partly, partly","2013","Other degree","Couple + C. LE 16 ","130","0.270020079139549","0.232504604927612","0.307535553351485"
"Partly, partly","2013","Other degree","Couple + C. GT 16 ","41","0.253138187149122","0.187583507605267","0.318692866692978"
"Partly, partly","2013","Other degree","Couple + C. LE and GT 16","28","","",""
"Partly, partly","2013","no degree/no degree yet","1-pers.-HH","2","","",""
"Partly, partly","2013","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Partly, partly","2013","no degree/no degree yet","Single parent ","1","","",""
"Partly, partly","2013","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"Partly, partly","2013","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Partly, partly","2013","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Paid","2013","lower secondary degree","1-pers.-HH","35","0.176814585435656","0.122423833114856","0.231205337756455"
"Paid","2013","lower secondary degree","(Married) couple without C. ","49","0.122378662263437","0.0895144787347248","0.155242845792149"
"Paid","2013","lower secondary degree","Single parent ","46","0.202577354190705","0.147423897441773","0.257730810939636"
"Paid","2013","lower secondary degree","Couple + C. LE 16 ","136","0.217833416687982","0.185928729932183","0.249738103443781"
"Paid","2013","lower secondary degree","Couple + C. GT 16 ","59","0.193055493522309","0.147784546237842","0.238326440806776"
"Paid","2013","lower secondary degree","Couple + C. LE and GT 16","27","","",""
"Paid","2013","secondary school degree","1-pers.-HH","46","0.118543211083622","0.0856947159596602","0.151391706207584"
"Paid","2013","secondary school degree","(Married) couple without C. ","68","0.0831101734332167","0.0640997735261673","0.102120573340266"
"Paid","2013","secondary school degree","Single parent ","63","0.138997753466294","0.107788518381985","0.170206988550603"
"Paid","2013","secondary school degree","Couple + C. LE 16 ","133","0.0942341466491614","0.0776835696566909","0.110784723641632"
"Paid","2013","secondary school degree","Couple + C. GT 16 ","49","0.0935057308834101","0.0674060144583485","0.119605447308472"
"Paid","2013","secondary school degree","Couple + C. LE and GT 16","37","0.117361253168882","0.080445602410581","0.154276903927184"
"Paid","2013","college entrance qualification","1-pers.-HH","31","0.0663987686026336","0.0432399006478744","0.0895576365573928"
"Paid","2013","college entrance qualification","(Married) couple without C. ","35","0.0438977474037038","0.0299266231331267","0.0578688716742808"
"Paid","2013","college entrance qualification","Single parent ","17","","",""
"Paid","2013","college entrance qualification","Couple + C. LE 16 ","77","0.0484086467362476","0.0370888672594516","0.0597284262130435"
"Paid","2013","college entrance qualification","Couple + C. GT 16 ","28","","",""
"Paid","2013","college entrance qualification","Couple + C. LE and GT 16","18","","",""
"Paid","2013","Other degree","1-pers.-HH","18","","",""
"Paid","2013","Other degree","(Married) couple without C. ","51","0.206337622117763","0.155561411652617","0.257113832582909"
"Paid","2013","Other degree","Single parent ","17","","",""
"Paid","2013","Other degree","Couple + C. LE 16 ","132","0.216267063860975","0.181478524531015","0.251055603190934"
"Paid","2013","Other degree","Couple + C. GT 16 ","47","0.169873932413889","0.113257808282188","0.22649005654559"
"Paid","2013","Other degree","Couple + C. LE and GT 16","48","0.275324418864761","0.202368417243878","0.348280420485644"
"Paid","2013","no degree/no degree yet","1-pers.-HH","3","","",""
"Paid","2013","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Paid","2013","no degree/no degree yet","Single parent ","6","","",""
