"plb0195_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Paid","2010","Bavaria","East Germany","","","",""
"Paid","2010","Berlin","West Germany","10","","",""
"Paid","2010","Berlin","East Germany","16","","",""
"Paid","2010","Brandenburg","West Germany","","","",""
"Paid","2010","Brandenburg","East Germany","34","0.066572377300547","0.0384577729068437","0.0946869816942503"
"Paid","2010","Mecklenburg-Western Pomerania","West Germany","","","",""
"Paid","2010","Mecklenburg-Western Pomerania","East Germany","18","","",""
"Paid","2010","Saxony","West Germany","","","",""
"Paid","2010","Saxony","East Germany","47","0.0659417162833889","0.0466688864778713","0.0852145460889064"
"Paid","2010","Saxony-Anhalt","West Germany","","","",""
"Paid","2010","Saxony-Anhalt","East Germany","32","0.0898240405255842","0.0587380017698465","0.120910079281322"
"Paid","2010","Thuringia","West Germany","","","",""
"Paid","2010","Thuringia","East Germany","52","0.109257334312359","0.0768968203485678","0.14161784827615"
"Not paid","2010","Schleswig-Holstein","West Germany","48","0.231031049598779","0.179499748616348","0.28256235058121"
"Not paid","2010","Schleswig-Holstein","East Germany","","","",""
"Not paid","2010","Hamburg","West Germany","44","0.345838785067021","0.261781612141938","0.429895957992104"
"Not paid","2010","Hamburg","East Germany","","","",""
"Not paid","2010","Lower Saxony","West Germany","106","0.129403399289782","0.105317658770229","0.153489139809334"
"Not paid","2010","Lower Saxony","East Germany","","","",""
"Not paid","2010","Bremen","West Germany","12","","",""
"Not paid","2010","Bremen","East Germany","","","",""
"Not paid","2010","North Rhine-Westphalia","West Germany","290","0.167602279914114","0.149096971730757","0.186107588097472"
"Not paid","2010","North Rhine-Westphalia","East Germany","","","",""
"Not paid","2010","Hesse","West Germany","153","0.245662319086972","0.212619547523263","0.278705090650682"
"Not paid","2010","Hesse","East Germany","","","",""
"Not paid","2010","Rhineland-Palatinate,Saarland","West Germany","76","0.174523432340134","0.13953228997165","0.209514574708619"
"Not paid","2010","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not paid","2010","Baden-Württemberg","West Germany","263","0.211105811197416","0.186834532835827","0.235377089559006"
"Not paid","2010","Baden-Württemberg","East Germany","","","",""
"Not paid","2010","Bavaria","West Germany","269","0.197460635109005","0.176600713573087","0.218320556644922"
"Not paid","2010","Bavaria","East Germany","","","",""
"Not paid","2010","Berlin","West Germany","42","0.24175497638698","0.177583426079538","0.305926526694423"
"Not paid","2010","Berlin","East Germany","26","","",""
"Not paid","2010","Brandenburg","West Germany","","","",""
"Not paid","2010","Brandenburg","East Germany","46","0.143805555953117","0.104230762680787","0.183380349225447"
"Not paid","2010","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not paid","2010","Mecklenburg-Western Pomerania","East Germany","26","","",""
"Not paid","2010","Saxony","West Germany","","","",""
"Not paid","2010","Saxony","East Germany","109","0.147564742994483","0.120022431879125","0.175107054109841"
"Not paid","2010","Saxony-Anhalt","West Germany","","","",""
"Not paid","2010","Saxony-Anhalt","East Germany","62","0.182509269310152","0.140514974552141","0.224503564068163"
"Not paid","2010","Thuringia","West Germany","","","",""
"Not paid","2010","Thuringia","East Germany","59","0.181635384557359","0.141642048418586","0.221628720696132"
"Acclaimed","2011","Schleswig-Holstein","West Germany","182","0.530067510032294","0.478795454619753","0.581339565444836"
"Acclaimed","2011","Schleswig-Holstein","East Germany","","","",""
"Acclaimed","2011","Hamburg","West Germany","54","0.443105872744312","0.354227204190593","0.531984541298031"
"Acclaimed","2011","Hamburg","East Germany","","","",""
"Acclaimed","2011","Lower Saxony","West Germany","476","0.49282026090293","0.461309413750619","0.524331108055241"
"Acclaimed","2011","Lower Saxony","East Germany","","","",""
"Acclaimed","2011","Bremen","West Germany","25","","",""
"Acclaimed","2011","Bremen","East Germany","","","",""
"Acclaimed","2011","North Rhine-Westphalia","West Germany","845","0.459941184097305","0.437260935346998","0.482621432847613"
"Acclaimed","2011","North Rhine-Westphalia","East Germany","","","",""
"Acclaimed","2011","Hesse","West Germany","358","0.488182970691426","0.45257486830273","0.523791073080122"
"Acclaimed","2011","Hesse","East Germany","","","",""
"Acclaimed","2011","Rhineland-Palatinate,Saarland","West Germany","261","0.471825352750294","0.429000857623061","0.514649847877526"
"Acclaimed","2011","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Acclaimed","2011","Baden-Württemberg","West Germany","599","0.451338280348261","0.424654443472148","0.478022117224374"
"Acclaimed","2011","Baden-Württemberg","East Germany","","","",""
"Acclaimed","2011","Bavaria","West Germany","926","0.535304574410553","0.511727233198069","0.558881915623037"
"Acclaimed","2011","Bavaria","East Germany","","","",""
"Acclaimed","2011","Berlin","West Germany","92","0.524208368458908","0.451452307518635","0.596964429399181"
"Acclaimed","2011","Berlin","East Germany","94","0.550999034323747","0.475786104475141","0.626211964172352"
"Acclaimed","2011","Brandenburg","West Germany","","","",""
"Acclaimed","2011","Brandenburg","East Germany","210","0.635847726437227","0.587530312979779","0.684165139894674"
"Acclaimed","2011","Mecklenburg-Western Pomerania","West Germany","","","",""
"Acclaimed","2011","Mecklenburg-Western Pomerania","East Germany","115","0.585297208843425","0.519595310010112","0.650999107676738"
"Acclaimed","2011","Saxony","West Germany","","","",""
"Acclaimed","2011","Saxony","East Germany","375","0.534275857302987","0.49771282374863","0.570838890857345"
"Acclaimed","2011","Saxony-Anhalt","West Germany","","","",""
"Acclaimed","2011","Saxony-Anhalt","East Germany","201","0.486359438583382","0.436818065125986","0.535900812040778"
"Acclaimed","2011","Thuringia","West Germany","","","",""
"Acclaimed","2011","Thuringia","East Germany","205","0.467488709287279","0.418835960528224","0.516141458046334"
"Partly, partly","2011","Schleswig-Holstein","West Germany","71","0.158509891207007","0.120990991736287","0.196028790677726"
"Partly, partly","2011","Schleswig-Holstein","East Germany","","","",""
"Partly, partly","2011","Hamburg","West Germany","22","","",""
"Partly, partly","2011","Hamburg","East Germany","","","",""
"Partly, partly","2011","Lower Saxony","West Germany","201","0.19426661300799","0.169330450584938","0.219202775431041"
"Partly, partly","2011","Lower Saxony","East Germany","","","",""
"Partly, partly","2011","Bremen","West Germany","16","","",""
"Partly, partly","2011","Bremen","East Germany","","","",""
"Partly, partly","2011","North Rhine-Westphalia","West Germany","350","0.19487914565689","0.176853561181105","0.212904730132675"
"Partly, partly","2011","North Rhine-Westphalia","East Germany","","","",""
"Partly, partly","2011","Hesse","West Germany","154","0.187823072081004","0.160000329019498","0.215645815142511"
"Partly, partly","2011","Hesse","East Germany","","","",""
"Partly, partly","2011","Rhineland-Palatinate,Saarland","West Germany","95","0.202783533471492","0.168291618016184","0.237275448926799"
"Partly, partly","2011","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Partly, partly","2011","Baden-Württemberg","West Germany","274","0.208211757012474","0.186439572266213","0.229983941758735"
"Partly, partly","2011","Baden-Württemberg","East Germany","","","",""
"Partly, partly","2011","Bavaria","West Germany","299","0.191770024066179","0.173159097698075","0.210380950434283"
"Partly, partly","2011","Bavaria","East Germany","","","",""
"Partly, partly","2011","Berlin","West Germany","27","","",""
"Partly, partly","2011","Berlin","East Germany","27","","",""
"Partly, partly","2011","Brandenburg","West Germany","","","",""
"Partly, partly","2011","Brandenburg","East Germany","72","0.184324524682569","0.145389911271786","0.223259138093352"
"Partly, partly","2011","Mecklenburg-Western Pomerania","West Germany","","","",""
"Partly, partly","2011","Mecklenburg-Western Pomerania","East Germany","34","0.142629839532886","0.095994988430679","0.189264690635094"
"Partly, partly","2011","Saxony","West Germany","","","",""
"Partly, partly","2011","Saxony","East Germany","155","0.220173419775662","0.189801200189301","0.250545639362024"
"Partly, partly","2011","Saxony-Anhalt","West Germany","","","",""
"Partly, partly","2011","Saxony-Anhalt","East Germany","78","0.24572286697301","0.203050378469811","0.288395355476209"
"Partly, partly","2011","Thuringia","West Germany","","","",""
"Partly, partly","2011","Thuringia","East Germany","58","0.145157429306021","0.110807953528959","0.179506905083083"
"Paid","2011","Schleswig-Holstein","West Germany","53","0.1321218021551","0.0973350379932696","0.166908566316931"
"Paid","2011","Schleswig-Holstein","East Germany","","","",""
"Paid","2011","Hamburg","West Germany","14","","",""
"Paid","2011","Hamburg","East Germany","","","",""
"Paid","2011","Lower Saxony","West Germany","138","0.150179714990735","0.127663051438539","0.17269637854293"
"Paid","2011","Lower Saxony","East Germany","","","",""
"Paid","2011","Bremen","West Germany","6","","",""
"Paid","2011","Bremen","East Germany","","","",""
"Paid","2011","North Rhine-Westphalia","West Germany","301","0.154119105295238","0.137688294994274","0.170549915596201"
"Paid","2011","North Rhine-Westphalia","East Germany","","","",""
"Paid","2011","Hesse","West Germany","87","0.09932185473829","0.0780155872928172","0.120628122183763"
"Paid","2011","Hesse","East Germany","","","",""
"Paid","2011","Rhineland-Palatinate,Saarland","West Germany","81","0.158008280091703","0.126718200144289","0.189298360039116"
"Paid","2011","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Paid","2011","Baden-Württemberg","West Germany","151","0.122475429973","0.104896234676757","0.140054625269244"
"Paid","2011","Baden-Württemberg","East Germany","","","",""
"Paid","2011","Bavaria","West Germany","145","0.0795124984712135","0.0667234921864669","0.09230150475596"
"Paid","2011","Bavaria","East Germany","","","",""
"Paid","2011","Berlin","West Germany","14","","",""
"Paid","2011","Berlin","East Germany","14","","",""
"Paid","2011","Brandenburg","West Germany","","","",""
"Paid","2011","Brandenburg","East Germany","38","0.0661940989249919","0.0412295601060746","0.0911586377439092"
"Paid","2011","Mecklenburg-Western Pomerania","West Germany","","","",""
"Paid","2011","Mecklenburg-Western Pomerania","East Germany","30","0.153349544036419","0.105297204928885","0.201401883143953"
"Paid","2011","Saxony","West Germany","","","",""
"Paid","2011","Saxony","East Germany","61","0.0868667050103283","0.0662229434834537","0.107510466537203"
"Paid","2011","Saxony-Anhalt","West Germany","","","",""
"Paid","2011","Saxony-Anhalt","East Germany","50","0.106048509398945","0.0755296025942217","0.136567416203668"
"Paid","2011","Thuringia","West Germany","","","",""
"Paid","2011","Thuringia","East Germany","59","0.138919583068604","0.105193880912044","0.172645285225164"
"Not paid","2011","Schleswig-Holstein","West Germany","58","0.179300796605599","0.139893148660438","0.218708444550759"
"Not paid","2011","Schleswig-Holstein","East Germany","","","",""
"Not paid","2011","Hamburg","West Germany","30","0.21139674866005","0.138344110990809","0.28444938632929"
"Not paid","2011","Hamburg","East Germany","","","",""
"Not paid","2011","Lower Saxony","West Germany","152","0.162733411098346","0.139468301731347","0.185998520465344"
"Not paid","2011","Lower Saxony","East Germany","","","",""
"Not paid","2011","Bremen","West Germany","11","","",""
"Not paid","2011","Bremen","East Germany","","","",""
"Not paid","2011","North Rhine-Westphalia","West Germany","359","0.191060564950567","0.173170180779735","0.208950949121399"
"Not paid","2011","North Rhine-Westphalia","East Germany","","","",""
"Not paid","2011","Hesse","West Germany","158","0.22467210248928","0.194940560671349","0.25440364430721"
"Not paid","2011","Hesse","East Germany","","","",""
"Not paid","2011","Rhineland-Palatinate,Saarland","West Germany","85","0.167382833686512","0.135357698050433","0.199407969322591"
"Not paid","2011","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not paid","2011","Baden-Württemberg","West Germany","312","0.217974532666265","0.195835523106996","0.240113542225533"
"Not paid","2011","Baden-Württemberg","East Germany","","","",""
"Not paid","2011","Bavaria","West Germany","349","0.193412903052054","0.174741433120306","0.212084372983803"
"Not paid","2011","Bavaria","East Germany","","","",""
"Not paid","2011","Berlin","West Germany","48","0.244844804137091","0.18220183167537","0.307487776598812"
"Not paid","2011","Berlin","East Germany","33","0.221518359144838","0.158723729910731","0.284312988378946"
"Not paid","2011","Brandenburg","West Germany","","","",""
"Not paid","2011","Brandenburg","East Germany","61","0.113633649955213","0.0817663174695077","0.145500982440918"
"Not paid","2011","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not paid","2011","Mecklenburg-Western Pomerania","East Germany","37","0.11872340758727","0.0755868474928081","0.161859967681732"
"Not paid","2011","Saxony","West Germany","","","",""
"Not paid","2011","Saxony","East Germany","124","0.158684017911022","0.131902127177659","0.185465908644384"
"Not paid","2011","Saxony-Anhalt","West Germany","","","",""
"Not paid","2011","Saxony-Anhalt","East Germany","62","0.161869185044663","0.125360372591113","0.198377997498213"
"Not paid","2011","Thuringia","West Germany","","","",""
"Not paid","2011","Thuringia","East Germany","82","0.248434278338096","0.206298924072254","0.290569632603938"
"Acclaimed","2012","Schleswig-Holstein","West Germany","212","0.539675730821261","0.489953246554897","0.589398215087625"
"Acclaimed","2012","Schleswig-Holstein","East Germany","","","",""
"Acclaimed","2012","Hamburg","West Germany","64","0.522251442916776","0.436054323578823","0.60844856225473"
"Acclaimed","2012","Hamburg","East Germany","","","",""
"Acclaimed","2012","Lower Saxony","West Germany","471","0.520122279623367","0.488082267250568","0.552162291996166"
"Acclaimed","2012","Lower Saxony","East Germany","","","",""
"Acclaimed","2012","Bremen","West Germany","26","","",""
"Acclaimed","2012","Bremen","East Germany","","","",""
"Acclaimed","2012","North Rhine-Westphalia","West Germany","916","0.482862698869898","0.460534159308256","0.505191238431541"
"Acclaimed","2012","North Rhine-Westphalia","East Germany","","","",""
"Acclaimed","2012","Hesse","West Germany","390","0.465700642237125","0.430783732181716","0.500617552292534"
"Acclaimed","2012","Hesse","East Germany","","","",""
"Acclaimed","2012","Rhineland-Palatinate,Saarland","West Germany","287","0.539609905916281","0.497570733951507","0.581649077881056"
"Acclaimed","2012","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Acclaimed","2012","Baden-Württemberg","West Germany","645","0.4712033969466","0.444771012513247","0.497635781379954"
"Acclaimed","2012","Baden-Württemberg","East Germany","","","",""
"Acclaimed","2012","Bavaria","West Germany","958","0.517635245171663","0.494428414434518","0.540842075908807"
"Acclaimed","2012","Bavaria","East Germany","","","",""
"Acclaimed","2012","Berlin","West Germany","101","0.537696041595721","0.469445926804716","0.605946156386727"
"Acclaimed","2012","Berlin","East Germany","99","0.592722311954914","0.519081090546742","0.666363533363086"
"Acclaimed","2012","Brandenburg","West Germany","","","",""
"Acclaimed","2012","Brandenburg","East Germany","192","0.593300548173099","0.542768262016221","0.643832834329977"
"Acclaimed","2012","Mecklenburg-Western Pomerania","West Germany","","","",""
"Acclaimed","2012","Mecklenburg-Western Pomerania","East Germany","142","0.667240405030196","0.605533957581996","0.728946852478396"
"Acclaimed","2012","Saxony","West Germany","","","",""
"Acclaimed","2012","Saxony","East Germany","386","0.528151702624605","0.492037286380359","0.564266118868851"
"Acclaimed","2012","Saxony-Anhalt","West Germany","","","",""
"Acclaimed","2012","Saxony-Anhalt","East Germany","206","0.557173851306702","0.507033264991628","0.607314437621776"
"Acclaimed","2012","Thuringia","West Germany","","","",""
"Acclaimed","2012","Thuringia","East Germany","206","0.490744396763941","0.441382076776045","0.540106716751838"
"Partly, partly","2012","Schleswig-Holstein","West Germany","76","0.243589131484208","0.200767592421958","0.286410670546459"
"Partly, partly","2012","Schleswig-Holstein","East Germany","","","",""
"Partly, partly","2012","Hamburg","West Germany","20","","",""
"Partly, partly","2012","Hamburg","East Germany","","","",""
"Partly, partly","2012","Lower Saxony","West Germany","202","0.209632860147397","0.183528156295305","0.235737563999489"
"Partly, partly","2012","Lower Saxony","East Germany","","","",""
"Partly, partly","2012","Bremen","West Germany","14","","",""
"Partly, partly","2012","Bremen","East Germany","","","",""
"Partly, partly","2012","North Rhine-Westphalia","West Germany","352","0.196365832745827","0.178615450269311","0.214116215222343"
"Partly, partly","2012","North Rhine-Westphalia","East Germany","","","",""
"Partly, partly","2012","Hesse","West Germany","152","0.21649998296945","0.187670390848519","0.24532957509038"
"Partly, partly","2012","Hesse","East Germany","","","",""
"Partly, partly","2012","Rhineland-Palatinate,Saarland","West Germany","104","0.20801977736807","0.173785537210027","0.242254017526112"
"Partly, partly","2012","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Partly, partly","2012","Baden-Württemberg","West Germany","309","0.233518735112494","0.211116082519389","0.255921387705599"
"Partly, partly","2012","Baden-Württemberg","East Germany","","","",""
"Partly, partly","2012","Bavaria","West Germany","317","0.193971974877234","0.175608253444399","0.21233569631007"
"Partly, partly","2012","Bavaria","East Germany","","","",""
"Partly, partly","2012","Berlin","West Germany","24","","",""
"Partly, partly","2012","Berlin","East Germany","35","0.178509398333169","0.121113365080196","0.235905431586142"
"Partly, partly","2012","Brandenburg","West Germany","","","",""
"Partly, partly","2012","Brandenburg","East Germany","81","0.197919565505366","0.156932379352956","0.238906751657775"
"Partly, partly","2012","Mecklenburg-Western Pomerania","West Germany","","","",""
"Partly, partly","2012","Mecklenburg-Western Pomerania","East Germany","35","0.118984944503105","0.0765853451268577","0.161384543879353"
"Partly, partly","2012","Saxony","West Germany","","","",""
"Partly, partly","2012","Saxony","East Germany","181","0.253167619823433","0.221710735162499","0.284624504484367"
"Partly, partly","2012","Saxony-Anhalt","West Germany","","","",""
"Partly, partly","2012","Saxony-Anhalt","East Germany","76","0.228280479125171","0.185912129562379","0.270648828687963"
"Partly, partly","2012","Thuringia","West Germany","","","",""
"Partly, partly","2012","Thuringia","East Germany","84","0.216922177403476","0.176225924834756","0.257618429972195"
"Paid","2012","Schleswig-Holstein","West Germany","47","0.0860913578157199","0.0581089159932761","0.114073799638164"
"Paid","2012","Schleswig-Holstein","East Germany","","","",""
"Paid","2012","Hamburg","West Germany","12","","",""
"Paid","2012","Hamburg","East Germany","","","",""
"Paid","2012","Lower Saxony","West Germany","134","0.142625169209008","0.12019884458575","0.165051493832266"
"Paid","2012","Lower Saxony","East Germany","","","",""
"Paid","2012","Bremen","West Germany","10","","",""
"Paid","2012","Bremen","East Germany","","","",""
"Paid","2012","North Rhine-Westphalia","West Germany","296","0.150187535854882","0.134224185280863","0.1661508864289"
"Paid","2012","North Rhine-Westphalia","East Germany","","","",""
"Paid","2012","Hesse","West Germany","76","0.0935134511557843","0.0731332820027335","0.113893620308835"
"Paid","2012","Hesse","East Germany","","","",""
"Paid","2012","Rhineland-Palatinate,Saarland","West Germany","72","0.115338394504924","0.0883965855876984","0.14228020342215"
"Paid","2012","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Paid","2012","Baden-Württemberg","West Germany","153","0.118510301844775","0.101395397345051","0.135625206344499"
"Paid","2012","Baden-Württemberg","East Germany","","","",""
"Paid","2012","Bavaria","West Germany","168","0.10528086882616","0.0910269519024667","0.119534785749853"
"Paid","2012","Bavaria","East Germany","","","",""
"Paid","2012","Berlin","West Germany","27","","",""
"Paid","2012","Berlin","East Germany","11","","",""
"Paid","2012","Brandenburg","West Germany","","","",""
"Paid","2012","Brandenburg","East Germany","45","0.0942709124690519","0.0642113405447215","0.124330484393382"
"Paid","2012","Mecklenburg-Western Pomerania","West Germany","","","",""
"Paid","2012","Mecklenburg-Western Pomerania","East Germany","18","","",""
"Paid","2012","Saxony","West Germany","","","",""
"Paid","2012","Saxony","East Germany","59","0.0882872422360467","0.0677624838816881","0.108812000590405"
"Paid","2012","Saxony-Anhalt","West Germany","","","",""
"Paid","2012","Saxony-Anhalt","East Germany","41","0.0737626488479346","0.0473776661911617","0.100147631504707"
"Paid","2012","Thuringia","West Germany","","","",""
"Paid","2012","Thuringia","East Germany","43","0.0917342733827742","0.0632324755026303","0.120236071262918"
"Not paid","2012","Schleswig-Holstein","West Germany","51","0.13064377987881","0.0970237813429123","0.164263778414708"
"Not paid","2012","Schleswig-Holstein","East Germany","","","",""
"Not paid","2012","Hamburg","West Germany","33","0.279676471684696","0.202222266407237","0.357130676962155"
"Not paid","2012","Hamburg","East Germany","","","",""
"Not paid","2012","Lower Saxony","West Germany","127","0.127619691020228","0.106221038602995","0.149018343437462"
"Not paid","2012","Lower Saxony","East Germany","","","",""
"Not paid","2012","Bremen","West Germany","19","","",""
"Not paid","2012","Bremen","East Germany","","","",""
"Not paid","2012","North Rhine-Westphalia","West Germany","360","0.170583932529393","0.153776520749595","0.18739134430919"
"Not paid","2012","North Rhine-Westphalia","East Germany","","","",""
"Not paid","2012","Hesse","West Germany","166","0.224285923637641","0.195088676579174","0.253483170696108"
"Not paid","2012","Hesse","East Germany","","","",""
"Not paid","2012","Rhineland-Palatinate,Saarland","West Germany","77","0.137031922210725","0.108027818358702","0.166036026062748"
"Not paid","2012","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not paid","2012","Baden-Württemberg","West Germany","263","0.176767566096131","0.156567614219916","0.196967517972347"
"Not paid","2012","Baden-Württemberg","East Germany","","","",""
"Not paid","2012","Bavaria","West Germany","338","0.183111911124943","0.165149868991624","0.201073953258262"
"Not paid","2012","Bavaria","East Germany","","","",""
"Not paid","2012","Berlin","West Germany","53","0.179665985681608","0.127112750979457","0.232219220383759"
"Not paid","2012","Berlin","East Germany","26","","",""
"Not paid","2012","Brandenburg","West Germany","","","",""
"Not paid","2012","Brandenburg","East Germany","45","0.114508973852483","0.0817517851856331","0.147266162519333"
"Not paid","2012","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not paid","2012","Mecklenburg-Western Pomerania","East Germany","29","","",""
"Not paid","2012","Saxony","West Germany","","","",""
"Not paid","2012","Saxony","East Germany","108","0.130393435315916","0.106032759660032","0.154754110971799"
"Not paid","2012","Saxony-Anhalt","West Germany","","","",""
"Not paid","2012","Saxony-Anhalt","East Germany","54","0.140783020720192","0.105675191186017","0.175890850254368"
"Not paid","2012","Thuringia","West Germany","","","",""
"Not paid","2012","Thuringia","East Germany","61","0.200599152449809","0.16105822704783","0.240140077851788"
"Acclaimed","2013","Schleswig-Holstein","West Germany","197","0.512365600465127","0.462240695871973","0.562490505058281"
"Acclaimed","2013","Schleswig-Holstein","East Germany","","","",""
"Acclaimed","2013","Hamburg","West Germany","76","0.355183327522362","0.282382140278303","0.427984514766421"
"Acclaimed","2013","Hamburg","East Germany","","","",""
"Acclaimed","2013","Lower Saxony","West Germany","531","0.505905694048505","0.476129199359325","0.535682188737685"
"Acclaimed","2013","Lower Saxony","East Germany","","","",""
"Acclaimed","2013","Bremen","West Germany","35","0.329131133082506","0.220592300962167","0.437669965202846"
"Acclaimed","2013","Bremen","East Germany","","","",""
"Acclaimed","2013","North Rhine-Westphalia","West Germany","982","0.470692484920813","0.449598892599139","0.491786077242487"
"Acclaimed","2013","North Rhine-Westphalia","East Germany","","","",""
"Acclaimed","2013","Hesse","West Germany","428","0.523045207333946","0.489663612050584","0.556426802617307"
"Acclaimed","2013","Hesse","East Germany","","","",""
"Acclaimed","2013","Rhineland-Palatinate,Saarland","West Germany","314","0.535467751051707","0.495594150879779","0.575341351223635"
"Acclaimed","2013","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Acclaimed","2013","Baden-Württemberg","West Germany","748","0.480640452647744","0.455423555907575","0.505857349387913"
"Acclaimed","2013","Baden-Württemberg","East Germany","","","",""
"Acclaimed","2013","Bavaria","West Germany","1011","0.55227547616843","0.529591689008485","0.574959263328374"
"Acclaimed","2013","Bavaria","East Germany","","","",""
"Acclaimed","2013","Berlin","West Germany","104","0.550882426405781","0.483447570852187","0.618317281959374"
"Acclaimed","2013","Berlin","East Germany","103","0.603991501716512","0.530902583402285","0.677080420030739"
"Acclaimed","2013","Brandenburg","West Germany","","","",""
"Acclaimed","2013","Brandenburg","East Germany","183","0.547300178539407","0.495301211578327","0.599299145500488"
"Acclaimed","2013","Mecklenburg-Western Pomerania","West Germany","","","",""
"Acclaimed","2013","Mecklenburg-Western Pomerania","East Germany","121","0.552176679496496","0.484920711622521","0.619432647370472"
"Acclaimed","2013","Saxony","West Germany","","","",""
"Acclaimed","2013","Saxony","East Germany","371","0.533126789405721","0.495874479222252","0.570379099589189"
"Acclaimed","2013","Saxony-Anhalt","West Germany","","","",""
"Acclaimed","2013","Saxony-Anhalt","East Germany","205","0.558942633424073","0.509021153546729","0.608864113301417"
"Acclaimed","2013","Thuringia","West Germany","","","",""
"Acclaimed","2013","Thuringia","East Germany","195","0.521579254171889","0.470679886701593","0.572478621642184"
"Partly, partly","2013","Schleswig-Holstein","West Germany","79","0.255596246779958","0.211854318640964","0.299338174918952"
"Partly, partly","2013","Schleswig-Holstein","East Germany","","","",""
"Partly, partly","2013","Hamburg","West Germany","35","0.279933481807883","0.211635514444959","0.348231449170808"
"Partly, partly","2013","Hamburg","East Germany","","","",""
"Partly, partly","2013","Lower Saxony","West Germany","233","0.215910090463761","0.191405171827138","0.240415009100384"
"Partly, partly","2013","Lower Saxony","East Germany","","","",""
"Partly, partly","2013","Bremen","West Germany","15","","",""
"Partly, partly","2013","Bremen","East Germany","","","",""
"Partly, partly","2013","North Rhine-Westphalia","West Germany","445","0.216066486942885","0.198674019197245","0.233458954688525"
"Partly, partly","2013","North Rhine-Westphalia","East Germany","","","",""
"Partly, partly","2013","Hesse","West Germany","168","0.187099689457599","0.161034910666767","0.213164468248431"
"Partly, partly","2013","Hesse","East Germany","","","",""
"Partly, partly","2013","Rhineland-Palatinate,Saarland","West Germany","126","0.234901297407673","0.201008119168176","0.268794475647169"
"Partly, partly","2013","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Partly, partly","2013","Baden-Württemberg","West Germany","306","0.204131371821399","0.183787997499507","0.22447474614329"
"Partly, partly","2013","Baden-Württemberg","East Germany","","","",""
"Partly, partly","2013","Bavaria","West Germany","353","0.179739816127549","0.162224006969366","0.197255625285733"
"Partly, partly","2013","Bavaria","East Germany","","","",""
"Partly, partly","2013","Berlin","West Germany","31","0.1224701190543","0.0780253171543694","0.16691492095423"
"Partly, partly","2013","Berlin","East Germany","26","","",""
"Partly, partly","2013","Brandenburg","West Germany","","","",""
"Partly, partly","2013","Brandenburg","East Germany","71","0.189849378217876","0.148879541448005","0.230819214987748"
"Partly, partly","2013","Mecklenburg-Western Pomerania","West Germany","","","",""
"Partly, partly","2013","Mecklenburg-Western Pomerania","East Germany","39","0.175621283477031","0.124158840068023","0.22708372688604"
"Partly, partly","2013","Saxony","West Germany","","","",""
"Partly, partly","2013","Saxony","East Germany","140","0.245737848179306","0.213591202499219","0.277884493859393"
"Partly, partly","2013","Saxony-Anhalt","West Germany","","","",""
"Partly, partly","2013","Saxony-Anhalt","East Germany","80","0.241065942161894","0.198060220204107","0.284071664119681"
"Partly, partly","2013","Thuringia","West Germany","","","",""
"Partly, partly","2013","Thuringia","East Germany","63","0.165955790080361","0.128047170557323","0.203864409603398"
"Paid","2013","Schleswig-Holstein","West Germany","44","0.0859635467557022","0.0578539037145655","0.114073189796839"
"Paid","2013","Schleswig-Holstein","East Germany","","","",""
"Paid","2013","Hamburg","West Germany","16","","",""
"Paid","2013","Hamburg","East Germany","","","",""
"Paid","2013","Lower Saxony","West Germany","172","0.137796782409138","0.117268234964568","0.158325329853708"
"Paid","2013","Lower Saxony","East Germany","","","",""
"Paid","2013","Bremen","West Germany","8","","",""
"Paid","2013","Bremen","East Germany","","","",""
"Paid","2013","North Rhine-Westphalia","West Germany","360","0.150059904741733","0.134967641290793","0.165152168192673"
"Paid","2013","North Rhine-Westphalia","East Germany","","","",""
"Paid","2013","Hesse","West Germany","101","0.0915407567446292","0.0722673343889951","0.110814179100263"
"Paid","2013","Hesse","East Germany","","","",""
"Paid","2013","Rhineland-Palatinate,Saarland","West Germany","92","0.116849779468867","0.0911669957537596","0.142532563183974"
"Paid","2013","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Paid","2013","Baden-Württemberg","West Germany","173","0.116914863843795","0.10069737634534","0.133132351342251"
"Paid","2013","Baden-Württemberg","East Germany","","","",""
"Paid","2013","Bavaria","West Germany","175","0.0864567474131558","0.0736365047314037","0.099276990094908"
"Paid","2013","Bavaria","East Germany","","","",""
"Paid","2013","Berlin","West Germany","26","","",""
"Paid","2013","Berlin","East Germany","16","","",""
"Paid","2013","Brandenburg","West Germany","","","",""
