"plb0195_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2005","higher education","Male","370","0.344474139359361","0.315786090481864","0.373162188236857"
"Acclaimed","2005","higher education","Female","400","0.534370224253504","0.499453655643893","0.569286792863114"
"Partly, partly","2005","in school","Male","","","",""
"Partly, partly","2005","in school","Female","1","","",""
"Partly, partly","2005","inadequately","Male","3","","",""
"Partly, partly","2005","inadequately","Female","1","","",""
"Partly, partly","2005","general elemantary","Male","57","0.260034508517827","0.201938370952931","0.318130646082722"
"Partly, partly","2005","general elemantary","Female","27","","",""
"Partly, partly","2005","middle vocational","Male","519","0.277218685384215","0.256989965461224","0.297447405307205"
"Partly, partly","2005","middle vocational","Female","230","0.161230519523326","0.142190388508966","0.180270650537685"
"Partly, partly","2005","vocational + Abi","Male","52","0.219291534073808","0.165701290973975","0.27288177717364"
"Partly, partly","2005","vocational + Abi","Female","44","0.158147965230588","0.114944110527649","0.201351819933526"
"Partly, partly","2005","higher vocational","Male","91","0.210624836461127","0.170413726370367","0.250835946551888"
"Partly, partly","2005","higher vocational","Female","32","0.121160064923565","0.0806294625996096","0.161690667247521"
"Partly, partly","2005","higher education","Male","172","0.186093311848206","0.162598039872068","0.209588583824343"
"Partly, partly","2005","higher education","Female","106","0.129489668516725","0.105988222531627","0.152991114501824"
"Paid","2005","in school","Male","2","","",""
"Paid","2005","in school","Female","2","","",""
"Paid","2005","inadequately","Male","5","","",""
"Paid","2005","inadequately","Female","4","","",""
"Paid","2005","general elemantary","Male","41","0.166513865439112","0.117173720073998","0.215854010804226"
"Paid","2005","general elemantary","Female","34","0.17696311758314","0.123670628236633","0.230255606929647"
"Paid","2005","middle vocational","Male","284","0.150411606392304","0.134256915467532","0.166566297317076"
"Paid","2005","middle vocational","Female","151","0.103244874083951","0.087490680444676","0.118999067723227"
"Paid","2005","vocational + Abi","Male","19","","",""
"Paid","2005","vocational + Abi","Female","14","","",""
"Paid","2005","higher vocational","Male","34","0.0980516514057816","0.0687246382940825","0.127378664517481"
"Paid","2005","higher vocational","Female","12","","",""
"Paid","2005","higher education","Male","47","0.054032402598367","0.0403836470511271","0.067681158145607"
"Paid","2005","higher education","Female","29","","",""
"Not paid","2005","in school","Male","","","",""
"Not paid","2005","in school","Female","","","",""
"Not paid","2005","inadequately","Male","2","","",""
"Not paid","2005","inadequately","Female","1","","",""
"Not paid","2005","general elemantary","Male","35","0.253866174887246","0.196224469997745","0.311507879776747"
"Not paid","2005","general elemantary","Female","28","","",""
"Not paid","2005","middle vocational","Male","230","0.111241879031723","0.0970323513524371","0.125451406711008"
"Not paid","2005","middle vocational","Female","161","0.107344176035292","0.0913170275472122","0.123371324523372"
"Not paid","2005","vocational + Abi","Male","48","0.210864690612944","0.158031356360074","0.263698024865813"
"Not paid","2005","vocational + Abi","Female","34","0.0978441725507026","0.062665368462834","0.133022976638571"
"Not paid","2005","higher vocational","Male","89","0.184632899502768","0.146369753037057","0.222896045968479"
"Not paid","2005","higher vocational","Female","28","","",""
"Not paid","2005","higher education","Male","465","0.415400146194067","0.385649907173089","0.445150385215045"
"Not paid","2005","higher education","Female","249","0.292360500248498","0.260521791860757","0.32419920863624"
"Acclaimed","2006","in school","Male","2","","",""
"Acclaimed","2006","in school","Female","","","",""
"Acclaimed","2006","inadequately","Male","8","","",""
"Acclaimed","2006","inadequately","Female","3","","",""
"Acclaimed","2006","general elemantary","Male","87","0.395589933236592","0.327822419350675","0.46335744712251"
"Acclaimed","2006","general elemantary","Female","104","0.54568432182816","0.475799898537167","0.615568745119153"
"Acclaimed","2006","middle vocational","Male","967","0.472575819242817","0.450974753473263","0.494176885012371"
"Acclaimed","2006","middle vocational","Female","1027","0.614224481059109","0.59076538727265","0.637683574845568"
"Acclaimed","2006","vocational + Abi","Male","118","0.496531388052349","0.435403261862538","0.55765951424216"
"Acclaimed","2006","vocational + Abi","Female","199","0.655266883921779","0.602946722838688","0.707587045004869"
"Acclaimed","2006","higher vocational","Male","171","0.428817054941411","0.37976204671079","0.477872063172032"
"Acclaimed","2006","higher vocational","Female","204","0.604679100279195","0.549809027276942","0.659549173281448"
"Acclaimed","2006","higher education","Male","394","0.347347333438538","0.319635541687352","0.375059125189724"
"Acclaimed","2006","higher education","Female","423","0.439499068821291","0.407216185563662","0.471781952078919"
"Partly, partly","2006","in school","Male","1","","",""
"Partly, partly","2006","in school","Female","","","",""
"Partly, partly","2006","inadequately","Male","3","","",""
"Partly, partly","2006","inadequately","Female","","","",""
"Partly, partly","2006","general elemantary","Male","41","0.199131979683128","0.143786255442378","0.254477703923877"
"Partly, partly","2006","general elemantary","Female","35","0.178356679310897","0.124626642404643","0.23208671621715"
"Partly, partly","2006","middle vocational","Male","511","0.253383022560909","0.234563998408754","0.272202046713064"
"Partly, partly","2006","middle vocational","Female","267","0.158658035325078","0.141050537228854","0.176265533421303"
"Partly, partly","2006","vocational + Abi","Male","48","0.147751192797955","0.104367129186737","0.191135256409172"
"Partly, partly","2006","vocational + Abi","Female","48","0.132352975637219","0.0950488508123209","0.169657100462116"
"Partly, partly","2006","higher vocational","Male","91","0.212359906062929","0.171822133452723","0.252897678673136"
"Partly, partly","2006","higher vocational","Female","46","0.155652872723567","0.114967597649808","0.196338147797326"
"Partly, partly","2006","higher education","Male","162","0.154082866453127","0.133070128281564","0.175095604624689"
"Partly, partly","2006","higher education","Female","127","0.153621309408933","0.130167507201718","0.177075111616148"
"Paid","2006","in school","Male","3","","",""
"Paid","2006","in school","Female","1","","",""
"Paid","2006","inadequately","Male","8","","",""
"Paid","2006","inadequately","Female","2","","",""
"Paid","2006","general elemantary","Male","42","0.278166331118332","0.216064566327974","0.34026809590869"
"Paid","2006","general elemantary","Female","32","0.177521219882789","0.123889926188582","0.231152513576996"
"Paid","2006","middle vocational","Male","307","0.15962118743387","0.143774363647264","0.175468011220476"
"Paid","2006","middle vocational","Female","167","0.10523882075639","0.090450396833007","0.120027244679772"
"Paid","2006","vocational + Abi","Male","26","","",""
"Paid","2006","vocational + Abi","Female","22","","",""
"Paid","2006","higher vocational","Male","29","","",""
"Paid","2006","higher vocational","Female","22","","",""
"Paid","2006","higher education","Male","48","0.0481396612951916","0.0356807614511567","0.0605985611392265"
"Paid","2006","higher education","Female","48","0.0621728799673777","0.0464668271679043","0.0778789327668511"
"Not paid","2006","in school","Male","1","","",""
"Not paid","2006","in school","Female","","","",""
"Not paid","2006","inadequately","Male","3","","",""
"Not paid","2006","inadequately","Female","1","","",""
"Not paid","2006","general elemantary","Male","30","0.127111755961948","0.0809475601413601","0.173275951782536"
"Not paid","2006","general elemantary","Female","24","","",""
"Not paid","2006","middle vocational","Male","267","0.114419970762404","0.100647107490263","0.128192834034544"
"Not paid","2006","middle vocational","Female","193","0.121878662859423","0.106112665703594","0.137644660015252"
"Not paid","2006","vocational + Abi","Male","65","0.220178530428059","0.169518364537432","0.270838696318686"
"Not paid","2006","vocational + Abi","Female","48","0.123751416807908","0.0875014833087693","0.160001350307046"
"Not paid","2006","higher vocational","Male","100","0.289990273518964","0.245013988833408","0.334966558204519"
"Not paid","2006","higher vocational","Female","33","0.151873640525149","0.111595477660989","0.19215180338931"
"Not paid","2006","higher education","Male","530","0.450430138813143","0.421472260514694","0.479388017111592"
"Not paid","2006","higher education","Female","310","0.344706741802398","0.313793261226068","0.375620222378729"
"Acclaimed","2007","in school","Male","1","","",""
"Acclaimed","2007","in school","Female","1","","",""
"Acclaimed","2007","inadequately","Male","2","","",""
"Acclaimed","2007","inadequately","Female","6","","",""
"Acclaimed","2007","general elemantary","Male","79","0.476041587379642","0.402257516415055","0.549825658344229"
"Acclaimed","2007","general elemantary","Female","74","0.560444207517841","0.478228032239552","0.642660382796129"
"Acclaimed","2007","middle vocational","Male","870","0.448342239484458","0.426166187836336","0.470518291132579"
"Acclaimed","2007","middle vocational","Female","960","0.620752641366558","0.596280037082208","0.645225245650908"
"Acclaimed","2007","vocational + Abi","Male","105","0.444093797032233","0.381750281059154","0.506437313005311"
"Acclaimed","2007","vocational + Abi","Female","181","0.605286856169968","0.549790895349515","0.660782816990421"
"Acclaimed","2007","higher vocational","Male","175","0.443114546263919","0.393234534911634","0.492994557616205"
"Acclaimed","2007","higher vocational","Female","170","0.584972086279148","0.524964738234874","0.644979434323421"
"Acclaimed","2007","higher education","Male","362","0.340116688477695","0.311677510952271","0.36855586600312"
"Acclaimed","2007","higher education","Female","436","0.50270992447324","0.469351439462161","0.53606840948432"
"Partly, partly","2007","in school","Male","1","","",""
"Partly, partly","2007","in school","Female","1","","",""
"Partly, partly","2007","inadequately","Male","3","","",""
"Partly, partly","2007","inadequately","Female","","","",""
"Partly, partly","2007","general elemantary","Male","44","0.212181141592265","0.15177816590115","0.27258411728338"
"Partly, partly","2007","general elemantary","Female","24","","",""
"Partly, partly","2007","middle vocational","Male","511","0.27438136509055","0.254484894241049","0.294277835940052"
"Partly, partly","2007","middle vocational","Female","245","0.180035062093942","0.16065586387671","0.199414260311175"
"Partly, partly","2007","vocational + Abi","Male","55","0.249215075723512","0.194940291591408","0.303489859855617"
"Partly, partly","2007","vocational + Abi","Female","51","0.195937391565018","0.150871958039851","0.241002825090186"
"Partly, partly","2007","higher vocational","Male","88","0.258179111795634","0.214235506679948","0.30212271691132"
"Partly, partly","2007","higher vocational","Female","45","0.169101291459728","0.123450773114599","0.214751809804856"
"Partly, partly","2007","higher education","Male","167","0.180561966020995","0.157471075352864","0.203652856689127"
"Partly, partly","2007","higher education","Female","124","0.140053954039649","0.116899956523886","0.163207951555412"
"Paid","2007","in school","Male","","","",""
"Paid","2007","in school","Female","1","","",""
"Paid","2007","inadequately","Male","3","","",""
"Paid","2007","inadequately","Female","1","","",""
"Paid","2007","general elemantary","Male","35","0.197484040506298","0.138669514925175","0.256298566087422"
"Paid","2007","general elemantary","Female","20","","",""
"Paid","2007","middle vocational","Male","286","0.151577950927182","0.135587212501764","0.1675686893526"
"Paid","2007","middle vocational","Female","141","0.0931414745431841","0.0784825894007751","0.107800359685593"
"Paid","2007","vocational + Abi","Male","21","","",""
"Paid","2007","vocational + Abi","Female","18","","",""
"Paid","2007","higher vocational","Male","22","","",""
"Paid","2007","higher vocational","Female","11","","",""
"Paid","2007","higher education","Male","36","0.0426924939222044","0.0305566220286478","0.0548283658157609"
"Paid","2007","higher education","Female","33","0.0499636732242562","0.0354278384188527","0.0644995080296596"
"Not paid","2007","in school","Male","","","",""
"Not paid","2007","in school","Female","","","",""
"Not paid","2007","inadequately","Male","1","","",""
"Not paid","2007","inadequately","Female","1","","",""
"Not paid","2007","general elemantary","Male","18","","",""
"Not paid","2007","general elemantary","Female","22","","",""
"Not paid","2007","middle vocational","Male","265","0.12569844449781","0.11091620932684","0.14048067966878"
"Not paid","2007","middle vocational","Female","164","0.106070821996316","0.090539474342286","0.121602169650346"
"Not paid","2007","vocational + Abi","Male","63","0.220774501764499","0.168731874586477","0.272817128942521"
"Not paid","2007","vocational + Abi","Female","48","0.124582003753896","0.0870868317691459","0.162077175738646"
"Not paid","2007","higher vocational","Male","96","0.249481053865588","0.206031510338814","0.292930597392361"
"Not paid","2007","higher vocational","Female","33","0.184003173463529","0.136812616784485","0.231193730142574"
"Not paid","2007","higher education","Male","501","0.436628851579105","0.40685582367313","0.466401879485081"
"Not paid","2007","higher education","Female","270","0.307272448262854","0.2764912349824","0.338053661543309"
"Acclaimed","2008","in school","Male","","","",""
"Acclaimed","2008","in school","Female","2","","",""
"Acclaimed","2008","inadequately","Male","3","","",""
"Acclaimed","2008","inadequately","Female","2","","",""
"Acclaimed","2008","general elemantary","Male","83","0.429325817617575","0.358381943108219","0.500269692126931"
"Acclaimed","2008","general elemantary","Female","93","0.569230591464778","0.493211822632133","0.645249360297423"
"Acclaimed","2008","middle vocational","Male","845","0.458251935132508","0.435741228941216","0.4807626413238"
"Acclaimed","2008","middle vocational","Female","907","0.581003741442294","0.556264809210772","0.605742673673817"
"Acclaimed","2008","vocational + Abi","Male","100","0.439568415769025","0.376511292529248","0.502625539008802"
"Acclaimed","2008","vocational + Abi","Female","182","0.649248510342711","0.59560507996593","0.702891940719492"
"Acclaimed","2008","higher vocational","Male","149","0.448152000996356","0.395902653039493","0.500401348953219"
"Acclaimed","2008","higher vocational","Female","172","0.660544826162217","0.601964256033196","0.719125396291237"
"Acclaimed","2008","higher education","Male","349","0.352589765995246","0.323109789062716","0.382069742927776"
"Acclaimed","2008","higher education","Female","408","0.465774640696323","0.432377610463684","0.499171670928962"
"Partly, partly","2008","in school","Male","","","",""
"Partly, partly","2008","in school","Female","1","","",""
"Partly, partly","2008","inadequately","Male","4","","",""
"Partly, partly","2008","inadequately","Female","2","","",""
"Partly, partly","2008","general elemantary","Male","49","0.242695594514597","0.181249614416029","0.304141574613164"
"Partly, partly","2008","general elemantary","Female","27","","",""
"Partly, partly","2008","middle vocational","Male","488","0.277177934563997","0.256955506023187","0.297400363104806"
"Partly, partly","2008","middle vocational","Female","293","0.211831328271062","0.191343727965904","0.23231892857622"
"Partly, partly","2008","vocational + Abi","Male","50","0.193805942875192","0.14358753337477","0.244024352375613"
"Partly, partly","2008","vocational + Abi","Female","58","0.181333223874186","0.13802168909923","0.224644758649141"
"Partly, partly","2008","higher vocational","Male","84","0.23737012801852","0.192667978454115","0.282072277582925"
"Partly, partly","2008","higher vocational","Female","43","0.137045411881845","0.0945014969530757","0.179589326810615"
"Partly, partly","2008","higher education","Male","143","0.152265749789781","0.1300973938705","0.174434105709061"
"Partly, partly","2008","higher education","Female","115","0.143475758679979","0.120005559543752","0.166945957816207"
"Paid","2008","in school","Male","2","","",""
"Paid","2008","in school","Female","4","","",""
"Paid","2008","inadequately","Male","7","","",""
"Paid","2008","inadequately","Female","1","","",""
"Paid","2008","general elemantary","Male","31","0.174741060297825","0.120313371889829","0.22916874870582"
"Paid","2008","general elemantary","Female","25","","",""
"Paid","2008","middle vocational","Male","289","0.151502836836446","0.135304371858406","0.167701301814485"
"Paid","2008","middle vocational","Female","134","0.0805126971901364","0.0668702754842047","0.0941551188960682"
"Paid","2008","vocational + Abi","Male","25","","",""
"Paid","2008","vocational + Abi","Female","27","","",""
"Paid","2008","higher vocational","Male","33","0.0812546481391225","0.0525481541855654","0.10996114209268"
"Paid","2008","higher vocational","Female","8","","",""
"Paid","2008","higher education","Male","58","0.0798142594120442","0.0630925565648262","0.0965359622592622"
"Paid","2008","higher education","Female","42","0.0497284732755485","0.0351744152735485","0.0642825312775485"
"Not paid","2008","in school","Male","","","",""
"Not paid","2008","in school","Female","","","",""
"Not paid","2008","inadequately","Male","2","","",""
"Not paid","2008","inadequately","Female","","","",""
"Not paid","2008","general elemantary","Male","24","","",""
"Not paid","2008","general elemantary","Female","18","","",""
"Not paid","2008","middle vocational","Male","260","0.11306729346705","0.0987601769253368","0.127374410008762"
"Not paid","2008","middle vocational","Female","194","0.126652233096507","0.109976441968978","0.143328024224037"
"Not paid","2008","vocational + Abi","Male","63","0.228427671818263","0.175091444756514","0.281763898880012"
"Not paid","2008","vocational + Abi","Female","37","0.100113115401284","0.0663726748820433","0.133853555920525"
"Not paid","2008","higher vocational","Male","82","0.233223222846002","0.188792964257654","0.277653481434349"
"Not paid","2008","higher vocational","Female","28","","",""
"Not paid","2008","higher education","Male","459","0.41533022480293","0.384924553370797","0.445735896235062"
"Not paid","2008","higher education","Female","292","0.341021127348149","0.309282797565202","0.372759457131097"
"Acclaimed","2009","in school","Male","1","","",""
"Acclaimed","2009","in school","Female","","","",""
"Acclaimed","2009","inadequately","Male","7","","",""
"Acclaimed","2009","inadequately","Female","3","","",""
"Acclaimed","2009","general elemantary","Male","56","0.383312217413219","0.302775657233946","0.463848777592493"
"Acclaimed","2009","general elemantary","Female","55","0.412931478855928","0.326961620496318","0.498901337215539"
"Acclaimed","2009","middle vocational","Male","756","0.460286487560296","0.436000565837327","0.484572409283264"
"Acclaimed","2009","middle vocational","Female","796","0.579732244691269","0.55346013131034","0.606004358072198"
"Acclaimed","2009","vocational + Abi","Male","96","0.554716138525502","0.485137819295586","0.624294457755417"
"Acclaimed","2009","vocational + Abi","Female","164","0.598853993264713","0.541547129342066","0.656160857187361"
"Acclaimed","2009","higher vocational","Male","144","0.472467172214639","0.417937772145884","0.526996572283393"
"Acclaimed","2009","higher vocational","Female","157","0.61013647535917","0.546123876973672","0.674149073744667"
"Acclaimed","2009","higher education","Male","331","0.325268955734386","0.295384266242272","0.3551536452265"
"Acclaimed","2009","higher education","Female","394","0.504177826114448","0.469400780653221","0.538954871575675"
"Partly, partly","2009","in school","Male","","","",""
"Partly, partly","2009","in school","Female","1","","",""
"Partly, partly","2009","inadequately","Male","4","","",""
"Partly, partly","2009","inadequately","Female","1","","",""
"Partly, partly","2009","general elemantary","Male","35","0.222149692910355","0.153291607102161","0.29100777871855"
"Partly, partly","2009","general elemantary","Female","24","","",""
"Partly, partly","2009","middle vocational","Male","421","0.28911144624982","0.267021623235608","0.311201269264033"
"Partly, partly","2009","middle vocational","Female","262","0.198133502113157","0.176918247966794","0.21934875625952"
"Partly, partly","2009","vocational + Abi","Male","33","0.177262301424952","0.123798609464879","0.230725993385025"
"Partly, partly","2009","vocational + Abi","Female","62","0.20107379133417","0.154211232501485","0.247936350166855"
"Partly, partly","2009","higher vocational","Male","77","0.218930300169691","0.173763639100908","0.264096961238473"
"Partly, partly","2009","higher vocational","Female","33","0.189784372395551","0.138317687944656","0.241251056846446"
"Partly, partly","2009","higher education","Male","137","0.182412100471375","0.157776897568866","0.207047303373885"
"Partly, partly","2009","higher education","Female","118","0.168888562338122","0.142828971730259","0.194948152945985"
"Paid","2009","in school","Male","","","",""
"Paid","2009","in school","Female","2","","",""
"Paid","2009","inadequately","Male","4","","",""
"Paid","2009","inadequately","Female","3","","",""
"Paid","2009","general elemantary","Male","25","","",""
"Paid","2009","general elemantary","Female","25","","",""
"Paid","2009","middle vocational","Male","227","0.14104198495706","0.124082252131953","0.158001717782167"
"Paid","2009","middle vocational","Female","143","0.109465051867426","0.0928469478263393","0.126083155908513"
"Paid","2009","vocational + Abi","Male","17","","",""
"Paid","2009","vocational + Abi","Female","15","","",""
"Paid","2009","higher vocational","Male","25","","",""
"Paid","2009","higher vocational","Female","10","","",""
"Paid","2009","higher education","Male","50","0.0847556576920655","0.0669886222176748","0.102522693166456"
"Paid","2009","higher education","Female","38","0.0459206648778619","0.0313615769725501","0.0604797527831737"
"Not paid","2009","in school","Male","1","","",""
"Not paid","2009","in school","Female","","","",""
"Not paid","2009","inadequately","Male","1","","",""
"Not paid","2009","inadequately","Female","1","","",""
"Not paid","2009","general elemantary","Male","24","","",""
"Not paid","2009","general elemantary","Female","22","","",""
"Not paid","2009","middle vocational","Male","214","0.109560081232824","0.0943410392226254","0.124779123243022"
"Not paid","2009","middle vocational","Female","155","0.112669201328148","0.095839995112205","0.129498407544091"
"Not paid","2009","vocational + Abi","Male","50","0.202971527929367","0.1466629533196","0.259280102539134"
"Not paid","2009","vocational + Abi","Female","40","0.130918445441607","0.0914794706329422","0.170357420250273"
"Not paid","2009","higher vocational","Male","76","0.250653062852904","0.203316346194723","0.297989779511085"
"Not paid","2009","higher vocational","Female","23","","",""
"Not paid","2009","higher education","Male","426","0.407563286102174","0.376217396215351","0.438909175988996"
"Not paid","2009","higher education","Female","244","0.281012946669568","0.249747723041382","0.312278170297754"
"Acclaimed","2010","in school","Male","3","","",""
"Acclaimed","2010","in school","Female","","","",""
"Acclaimed","2010","inadequately","Male","6","","",""
"Acclaimed","2010","inadequately","Female","5","","",""
"Acclaimed","2010","general elemantary","Male","99","0.475901728113387","0.412848899461601","0.538954556765174"
"Acclaimed","2010","general elemantary","Female","118","0.487904640652458","0.41947975898079","0.556329522324125"
"Acclaimed","2010","middle vocational","Male","1068","0.488620040559585","0.468119867320173","0.509120213798996"
"Acclaimed","2010","middle vocational","Female","1111","0.612422574727974","0.589934355839112","0.634910793616837"
"Acclaimed","2010","vocational + Abi","Male","155","0.478754278893171","0.423500644118213","0.534007913668128"
"Acclaimed","2010","vocational + Abi","Female","272","0.724943034072315","0.682588742881573","0.767297325263056"
"Acclaimed","2010","higher vocational","Male","204","0.507445019658382","0.460246181250659","0.554643858066105"
"Acclaimed","2010","higher vocational","Female","180","0.543647226553021","0.48344962995479","0.603844823151252"
"Acclaimed","2010","higher education","Male","456","0.369352595214812","0.342995105641238","0.395710084788386"
"Acclaimed","2010","higher education","Female","559","0.542155107341561","0.512288891316626","0.572021323366496"
"Partly, partly","2010","in school","Male","","","",""
"Partly, partly","2010","in school","Female","","","",""
"Partly, partly","2010","inadequately","Male","11","","",""
"Partly, partly","2010","inadequately","Female","3","","",""
"Partly, partly","2010","general elemantary","Male","50","0.205249730970036","0.154258416228412","0.256241045711659"
"Partly, partly","2010","general elemantary","Female","30","0.130809740479032","0.0846515656336672","0.176967915324398"
"Partly, partly","2010","middle vocational","Male","580","0.247489574690791","0.229791144123031","0.26518800525855"
"Partly, partly","2010","middle vocational","Female","296","0.159098633259119","0.142215385984602","0.175981880533637"
"Partly, partly","2010","vocational + Abi","Male","55","0.249093650270446","0.201257360956395","0.296929939584497"
"Partly, partly","2010","vocational + Abi","Female","69","0.130740757450398","0.0987654808196009","0.162716034081195"
"Partly, partly","2010","higher vocational","Male","86","0.145255498431149","0.111990010016633","0.178520986845665"
"Partly, partly","2010","higher vocational","Female","36","0.189957730005339","0.142549630754819","0.23736582925586"
"Partly, partly","2010","higher education","Male","211","0.168951544029291","0.148487832006695","0.189415256051887"
"Partly, partly","2010","higher education","Female","139","0.139093185388477","0.118349293625325","0.159837077151628"
"Paid","2010","in school","Male","1","","",""
"Paid","2010","in school","Female","3","","",""
"Paid","2010","inadequately","Male","12","","",""
"Paid","2010","inadequately","Female","3","","",""
"Paid","2010","general elemantary","Male","68","0.220082744549953","0.167776103634593","0.272389385465313"
"Paid","2010","general elemantary","Female","31","0.202141279263952","0.147166731734379","0.257115826793525"
"Paid","2010","middle vocational","Male","382","0.163273744969199","0.148115465260984","0.178432024677413"
"Paid","2010","middle vocational","Female","207","0.107994948469601","0.0936685968736907","0.122321300065511"
"Paid","2010","vocational + Abi","Male","38","0.0702942571800825","0.0420183891020358","0.0985701252581292"
"Paid","2010","vocational + Abi","Female","44","0.0693013954265338","0.0452129000039171","0.0933898908491506"
"Paid","2010","higher vocational","Male","33","0.0606752358404622","0.0381368360330604","0.0832136356478641"
"Paid","2010","higher vocational","Female","13","","",""
"Paid","2010","higher education","Male","54","0.0400637169439589","0.0293537783073032","0.0507736555806146"
"Paid","2010","higher education","Female","64","0.0432347832207391","0.0310426816973933","0.0554268847440849"
"Not paid","2010","in school","Male","","","",""
"Not paid","2010","in school","Female","","","",""
"Not paid","2010","inadequately","Male","1","","",""
"Not paid","2010","inadequately","Female","2","","",""
"Not paid","2010","general elemantary","Male","24","","",""
"Not paid","2010","general elemantary","Female","26","","",""
"Not paid","2010","middle vocational","Male","254","0.100616639780426","0.0882797021236351","0.112953577437217"
"Not paid","2010","middle vocational","Female","189","0.120483843543305","0.105458080170143","0.135509606916468"
"Not paid","2010","vocational + Abi","Male","66","0.201857813656301","0.157461574452109","0.246254052860494"
"Not paid","2010","vocational + Abi","Female","42","0.0750148130507539","0.0500300601822896","0.0999995659192181"
"Not paid","2010","higher vocational","Male","108","0.286624246070007","0.243934350648765","0.329314141491248"
"Not paid","2010","higher vocational","Female","34","0.209005560603402","0.159865481375264","0.258145639831539"
"Not paid","2010","higher education","Male","567","0.421632143811938","0.394663501082174","0.448600786541701"
"Not paid","2010","higher education","Female","307","0.275516924049223","0.248734646808832","0.302299201289615"
"Acclaimed","2011","in school","Male","3","","",""
"Acclaimed","2011","in school","Female","2","","",""
"Acclaimed","2011","inadequately","Male","11","","",""
"Acclaimed","2011","inadequately","Female","4","","",""
"Acclaimed","2011","general elemantary","Male","118","0.433093409860634","0.376260066430009","0.48992675329126"
"Acclaimed","2011","general elemantary","Female","142","0.468369055096341","0.41063841595776","0.526099694234922"
"Acclaimed","2011","middle vocational","Male","1124","0.437659662779086","0.418487085891742","0.456832239666429"
"Acclaimed","2011","middle vocational","Female","1331","0.585893256866109","0.565630405280381","0.606156108451837"
"Acclaimed","2011","vocational + Abi","Male","165","0.468056034441392","0.416003413007718","0.520108655875066"
"Acclaimed","2011","vocational + Abi","Female","349","0.670702539255484","0.631246907093979","0.71015817141699"
"Acclaimed","2011","higher vocational","Male","240","0.445842132151797","0.403323846568655","0.488360417734939"
"Acclaimed","2011","higher vocational","Female","195","0.60934706627206","0.55367145545644","0.66502267708768"
"Acclaimed","2011","higher education","Male","556","0.385421081998481","0.360758482144003","0.410083681852958"
"Acclaimed","2011","higher education","Female","703","0.545741077296918","0.518485892332604","0.572996262261233"
"Partly, partly","2011","in school","Male","1","","",""
"Partly, partly","2011","in school","Female","","","",""
"Partly, partly","2011","inadequately","Male","9","","",""
"Partly, partly","2011","inadequately","Female","2","","",""
"Partly, partly","2011","general elemantary","Male","72","0.227959574432625","0.179841791927033","0.276077356938217"
"Partly, partly","2011","general elemantary","Female","44","0.173514970575251","0.129702967064279","0.217326974086222"
"Partly, partly","2011","middle vocational","Male","706","0.273397423674441","0.256172461199135","0.290622386149748"
"Partly, partly","2011","middle vocational","Female","378","0.171708445302339","0.156194487455759","0.187222403148919"
"Partly, partly","2011","vocational + Abi","Male","58","0.16302329351888","0.124489456560154","0.201557130477605"
"Partly, partly","2011","vocational + Abi","Female","96","0.173117973197175","0.141353424058112","0.204882522336239"
"Partly, partly","2011","higher vocational","Male","112","0.193731721022279","0.159924568384429","0.227538873660128"
"Partly, partly","2011","higher vocational","Female","38","0.09980254401444","0.0655985533235713","0.134006534705309"
"Partly, partly","2011","higher education","Male","219","0.160092245625008","0.141510640018666","0.17867385123135"
"Partly, partly","2011","higher education","Female","169","0.150539511961075","0.130964550228862","0.170114473693288"
"Paid","2011","in school","Male","1","","",""
"Paid","2011","in school","Female","1","","",""
"Paid","2011","inadequately","Male","20","","",""
"Paid","2011","inadequately","Female","5","","",""
"Paid","2011","general elemantary","Male","72","0.230856312784327","0.182524700526895","0.279187925041758"
"Paid","2011","general elemantary","Female","71","0.237503300761226","0.188269773470211","0.286736828052241"
"Paid","2011","middle vocational","Male","437","0.175140003967198","0.16045089652762","0.189829111406777"
"Paid","2011","middle vocational","Female","298","0.109197650406031","0.0963674781775185","0.122027822634544"
"Paid","2011","vocational + Abi","Male","49","0.141421395640978","0.105071068090724","0.177771723191233"
"Paid","2011","vocational + Abi","Female","49","0.0718746777755517","0.0501905925207049","0.0935587630303986"
"Paid","2011","higher vocational","Male","51","0.108770774892211","0.0821378257191203","0.135403724065302"
"Paid","2011","higher vocational","Female","20","","",""
"Paid","2011","higher education","Male","73","0.0530983388717073","0.0417358047378844","0.0644608730055303"
"Paid","2011","higher education","Female","56","0.0349454844604159","0.0248929508272389","0.044998018093593"
"Not paid","2011","in school","Male","2","","",""
"Not paid","2011","in school","Female","","","",""
"Not paid","2011","inadequately","Male","5","","",""
"Not paid","2011","inadequately","Female","4","","",""
"Not paid","2011","general elemantary","Male","30","0.108090702922414","0.0724774879442769","0.14370391790055"
"Not paid","2011","general elemantary","Female","30","0.120612673567182","0.0829341639337213","0.158291183200643"
"Not paid","2011","middle vocational","Male","305","0.113802909579274","0.101529804525092","0.126076014633456"
"Not paid","2011","middle vocational","Female","263","0.133200647425521","0.11922256428073","0.147178730570311"
"Not paid","2011","vocational + Abi","Male","81","0.22749927639875","0.183767190185546","0.271231362611954"
"Not paid","2011","vocational + Abi","Female","51","0.0843048097717889","0.0609782075938467","0.107631411949731"
"Not paid","2011","higher vocational","Male","122","0.251655371933713","0.214534141354337","0.288776602513089"
