"plb0195_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Paid","1995","Other degree","in school","","","",""
"Paid","1995","Other degree","inadequately","1","","",""
"Paid","1995","Other degree","general elemantary","107","0.740990241334916","0.672243819329056","0.809736663340776"
"Paid","1995","Other degree","middle vocational","121","0.66941070839781","0.601253269205527","0.737568147590094"
"Paid","1995","Other degree","vocational + Abi","27","","",""
"Paid","1995","Other degree","higher vocational","","","",""
"Paid","1995","Other degree","higher education","11","","",""
"Paid","1995","no degree/no degree yet","in school","1","","",""
"Paid","1995","no degree/no degree yet","inadequately","71","0.661866400256296","0.574253428597579","0.749479371915012"
"Paid","1995","no degree/no degree yet","general elemantary","","","",""
"Paid","1995","no degree/no degree yet","middle vocational","13","","",""
"Paid","1995","no degree/no degree yet","vocational + Abi","","","",""
"Paid","1995","no degree/no degree yet","higher vocational","1","","",""
"Paid","1995","no degree/no degree yet","higher education","","","",""
"Not paid","1995","lower secondary degree","in school","","","",""
"Not paid","1995","lower secondary degree","inadequately","","","",""
"Not paid","1995","lower secondary degree","general elemantary","24","","",""
"Not paid","1995","lower secondary degree","middle vocational","109","0.0832925382722224","0.068628305776314","0.0979567707681308"
"Not paid","1995","lower secondary degree","vocational + Abi","","","",""
"Not paid","1995","lower secondary degree","higher vocational","23","","",""
"Not paid","1995","lower secondary degree","higher education","16","","",""
"Not paid","1995","secondary school degree","in school","","","",""
"Not paid","1995","secondary school degree","inadequately","","","",""
"Not paid","1995","secondary school degree","general elemantary","20","","",""
"Not paid","1995","secondary school degree","middle vocational","138","0.126892490885245","0.108997255158962","0.144787726611527"
"Not paid","1995","secondary school degree","vocational + Abi","","","",""
"Not paid","1995","secondary school degree","higher vocational","26","","",""
"Not paid","1995","secondary school degree","higher education","80","0.302516671576822","0.250098887751696","0.354934455401947"
"Not paid","1995","college entrance qualification","in school","","","",""
"Not paid","1995","college entrance qualification","inadequately","","","",""
"Not paid","1995","college entrance qualification","general elemantary","","","",""
"Not paid","1995","college entrance qualification","middle vocational","14","","",""
"Not paid","1995","college entrance qualification","vocational + Abi","24","","",""
"Not paid","1995","college entrance qualification","higher vocational","12","","",""
"Not paid","1995","college entrance qualification","higher education","283","0.471105854327757","0.431751074779516","0.510460633875998"
"Not paid","1995","Other degree","in school","","","",""
"Not paid","1995","Other degree","inadequately","1","","",""
"Not paid","1995","Other degree","general elemantary","11","","",""
"Not paid","1995","Other degree","middle vocational","3","","",""
"Not paid","1995","Other degree","vocational + Abi","6","","",""
"Not paid","1995","Other degree","higher vocational","1","","",""
"Not paid","1995","Other degree","higher education","6","","",""
"Not paid","1995","no degree/no degree yet","in school","","","",""
"Not paid","1995","no degree/no degree yet","inadequately","5","","",""
"Not paid","1995","no degree/no degree yet","general elemantary","","","",""
"Not paid","1995","no degree/no degree yet","middle vocational","","","",""
"Not paid","1995","no degree/no degree yet","vocational + Abi","","","",""
"Not paid","1995","no degree/no degree yet","higher vocational","","","",""
"Not paid","1995","no degree/no degree yet","higher education","","","",""
"Acclaimed","1996","lower secondary degree","in school","","","",""
"Acclaimed","1996","lower secondary degree","inadequately","","","",""
"Acclaimed","1996","lower secondary degree","general elemantary","96","0.339706734261351","0.286024200118199","0.393389268404502"
"Acclaimed","1996","lower secondary degree","middle vocational","525","0.408667286543711","0.382107716743678","0.435226856343744"
"Acclaimed","1996","lower secondary degree","vocational + Abi","2","","",""
"Acclaimed","1996","lower secondary degree","higher vocational","46","0.36478658036455","0.279016727560389","0.450556433168711"
"Acclaimed","1996","lower secondary degree","higher education","10","","",""
"Acclaimed","1996","secondary school degree","in school","","","",""
"Acclaimed","1996","secondary school degree","inadequately","","","",""
"Acclaimed","1996","secondary school degree","general elemantary","94","0.532911728910205","0.458566661454653","0.607256796365757"
"Acclaimed","1996","secondary school degree","middle vocational","590","0.469998130577108","0.4426454694661","0.497350791688116"
"Acclaimed","1996","secondary school degree","vocational + Abi","1","","",""
"Acclaimed","1996","secondary school degree","higher vocational","87","0.46027378271401","0.39031767115687","0.53022989427115"
"Acclaimed","1996","secondary school degree","higher education","144","0.485134051230964","0.427513536439483","0.542754566022445"
"Acclaimed","1996","college entrance qualification","in school","","","",""
"Acclaimed","1996","college entrance qualification","inadequately","","","",""
"Acclaimed","1996","college entrance qualification","general elemantary","","","",""
"Acclaimed","1996","college entrance qualification","middle vocational","41","0.383721912342653","0.285415730778949","0.482028093906356"
"Acclaimed","1996","college entrance qualification","vocational + Abi","99","0.514097933708477","0.442463045106117","0.585732822310837"
"Acclaimed","1996","college entrance qualification","higher vocational","39","0.522762408268502","0.408183109846931","0.637341706690074"
"Acclaimed","1996","college entrance qualification","higher education","207","0.309993700580534","0.273441502777804","0.346545898383263"
"Acclaimed","1996","Other degree","in school","","","",""
"Acclaimed","1996","Other degree","inadequately","2","","",""
"Acclaimed","1996","Other degree","general elemantary","33","0.273379000186484","0.194292069047641","0.352465931325327"
"Acclaimed","1996","Other degree","middle vocational","48","0.309589401392488","0.240696923342798","0.378481879442178"
"Acclaimed","1996","Other degree","vocational + Abi","14","","",""
"Acclaimed","1996","Other degree","higher vocational","","","",""
"Acclaimed","1996","Other degree","higher education","19","","",""
"Acclaimed","1996","no degree/no degree yet","in school","1","","",""
"Acclaimed","1996","no degree/no degree yet","inadequately","33","0.325708180206027","0.235204183726706","0.416212176685348"
"Acclaimed","1996","no degree/no degree yet","general elemantary","","","",""
"Acclaimed","1996","no degree/no degree yet","middle vocational","10","","",""
"Acclaimed","1996","no degree/no degree yet","vocational + Abi","","","",""
"Acclaimed","1996","no degree/no degree yet","higher vocational","1","","",""
"Acclaimed","1996","no degree/no degree yet","higher education","","","",""
"Partly, partly","1996","lower secondary degree","in school","","","",""
"Partly, partly","1996","lower secondary degree","inadequately","","","",""
"Partly, partly","1996","lower secondary degree","general elemantary","42","0.126108144466445","0.088479990657391","0.163736298275498"
"Partly, partly","1996","lower secondary degree","middle vocational","240","0.177030976937957","0.156408704326408","0.197653249549505"
"Partly, partly","1996","lower secondary degree","vocational + Abi","","","",""
"Partly, partly","1996","lower secondary degree","higher vocational","25","","",""
"Partly, partly","1996","lower secondary degree","higher education","4","","",""
"Partly, partly","1996","secondary school degree","in school","","","",""
"Partly, partly","1996","secondary school degree","inadequately","","","",""
"Partly, partly","1996","secondary school degree","general elemantary","27","","",""
"Partly, partly","1996","secondary school degree","middle vocational","236","0.181232489024041","0.160121375216945","0.202343602831138"
"Partly, partly","1996","secondary school degree","vocational + Abi","","","",""
"Partly, partly","1996","secondary school degree","higher vocational","42","0.243882351051625","0.183610343192744","0.304154358910507"
"Partly, partly","1996","secondary school degree","higher education","38","0.123855909794588","0.0858767542155003","0.161835065373676"
"Partly, partly","1996","college entrance qualification","in school","","","",""
