"plb0195_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Acclaimed","1998","Not Working","inadequately","","","","","1"
"Acclaimed","1998","Not Working","general elemantary","3","","","","1"
"Acclaimed","1998","Not Working","middle vocational","6","","","","1"
"Acclaimed","1998","Not Working","higher education","2","","","","1"
"Acclaimed","1998","Full Time","in school","2","","","","1"
"Acclaimed","1998","Full Time","inadequately","13","","","","1"
"Acclaimed","1998","Part Time","general elemantary","63","0.463940315395981","0.381035774077989","0.546844856713972","1"
"Acclaimed","1998","Part Time","middle vocational","262","0.495487687189818","0.45426121383764","0.536714160541995","1"
"Acclaimed","1998","Not Working","vocational + Abi","3","","","","1"
"Acclaimed","1998","Not Working","higher vocational","","","","","1"
"Not paid","1998","Part Time","middle vocational","38","0.077442452785134","0.055402525874455","0.099482379695813","4"
"Not paid","1998","Part Time","vocational + Abi","7","","","","4"
"Not paid","1998","Not Working","higher education","6","","","","4"
"Not paid","1998","Full Time","inadequately","3","","","","4"
"Not paid","1998","Full Time","general elemantary","33","0.093756920823409","0.0637295142002264","0.123784327446592","4"
"Not paid","1998","Full Time","in school","","","","","4"
"Not paid","1998","Full Time","middle vocational","250","0.143995872972864","0.128842241810971","0.159149504134757","4"
"Not paid","1998","Full Time","vocational + Abi","30","0.17806978143265","0.12264102529116","0.23349853757414","4"
"Not paid","1998","Full Time","higher vocational","58","0.15458140686205","0.115927537229994","0.193235276494106","4"
"Not paid","1998","Full Time","higher education","317","0.409355856470575","0.375659348673154","0.443052364267996","4"
"Not paid","1998","Part Time","in school","1","","","","4"
"Not paid","1998","Part Time","inadequately","1","","","","4"
"Not paid","1998","Part Time","general elemantary","17","","","","4"
"Not paid","1998","Part Time","higher vocational","4","","","","4"
"Not paid","1998","Not Working","higher vocational","1","","","","4"
"Not paid","1998","Part Time","higher education","61","0.301343653420074","0.234498237098019","0.36818906974213","4"
"Not paid","1998","Not Working","in school","","","","","4"
"Not paid","1998","Not Working","inadequately","","","","","4"
"Not paid","1998","Not Working","general elemantary","1","","","","4"
"Not paid","1998","Not Working","middle vocational","3","","","","4"
"Not paid","1998","Not Working","vocational + Abi","1","","","","4"
"Paid","1998","Full Time","vocational + Abi","17","","","","3"
"Paid","1998","Full Time","inadequately","17","","","","3"
"Paid","1998","Full Time","general elemantary","99","0.275679418864238","0.229647254966801","0.321711582761675","3"
"Paid","1998","Full Time","middle vocational","396","0.180518941643342","0.163917927877334","0.197119955409349","3"
"Paid","1998","Full Time","in school","","","","","3"
"Paid","1998","Full Time","higher vocational","40","0.10631760452911","0.0733587093506431","0.139276499707576","3"
"Paid","1998","Part Time","higher education","6","","","","3"
"Paid","1998","Part Time","vocational + Abi","6","","","","3"
"Paid","1998","Part Time","higher vocational","8","","","","3"
"Paid","1998","Full Time","higher education","58","0.0794177073732426","0.0608883046481149","0.0979471100983703","3"
"Paid","1998","Part Time","middle vocational","135","0.215536300817332","0.181630773328798","0.249441828305866","3"
"Paid","1998","Part Time","in school","","","","","3"
"Paid","1998","Part Time","inadequately","5","","","","3"
"Paid","1998","Part Time","general elemantary","35","0.305631354392513","0.229047945318041","0.382214763466985","3"
"Paid","1998","Not Working","higher education","1","","","","3"
"Paid","1998","Not Working","middle vocational","6","","","","3"
"Paid","1998","Not Working","vocational + Abi","","","","","3"
"Paid","1998","Not Working","higher vocational","1","","","","3"
"Paid","1998","Not Working","in school","","","","","3"
"Paid","1998","Not Working","inadequately","1","","","","3"
"Paid","1998","Not Working","general elemantary","4","","","","3"
"Partly, partly","1998","Full Time","inadequately","9","","","","2"
"Partly, partly","1998","Full Time","general elemantary","65","0.158334894347036","0.120729358170802","0.19594043052327","2"
"Partly, partly","1998","Full Time","middle vocational","504","0.234016169453591","0.215742048518435","0.252290290388747","2"
"Partly, partly","1998","Full Time","vocational + Abi","49","0.237595295445348","0.175930932601318","0.299259658289379","2"
"Partly, partly","1998","Full Time","higher vocational","73","0.217535718482234","0.173421762913036","0.261649674051433","2"
"Partly, partly","1998","Full Time","higher education","137","0.181176431884426","0.154781687678317","0.207571176090535","2"
"Partly, partly","1998","Full Time","in school","1","","","","2"
"Partly, partly","1998","Not Working","higher education","5","","","","2"
"Partly, partly","1998","Part Time","in school","","","","","2"
"Partly, partly","1998","Part Time","inadequately","3","","","","2"
"Partly, partly","1998","Part Time","general elemantary","24","","","","2"
"Partly, partly","1998","Part Time","middle vocational","130","0.211533559207716","0.177858752452992","0.245208365962441","2"
"Partly, partly","1998","Part Time","vocational + Abi","11","","","","2"
"Partly, partly","1998","Part Time","higher vocational","6","","","","2"
"Partly, partly","1998","Part Time","higher education","29","","","","2"
"Partly, partly","1998","Not Working","in school","","","","","2"
"Partly, partly","1998","Not Working","inadequately","","","","","2"
"Partly, partly","1998","Not Working","general elemantary","2","","","","2"
"Partly, partly","1998","Not Working","middle vocational","3","","","","2"
"Partly, partly","1998","Not Working","vocational + Abi","1","","","","2"
"Partly, partly","1998","Not Working","higher vocational","","","","","2"
"Acclaimed","1999","Full Time","general elemantary","144","0.413950736123243","0.362786736856996","0.465114735389489","1"
"Acclaimed","1999","Full Time","middle vocational","891","0.445340735895167","0.423836760246559","0.466844711543774","1"
"Acclaimed","1999","Full Time","vocational + Abi","102","0.5353258205443","0.466884816305843","0.603766824782757","1"
"Acclaimed","1999","Full Time","higher vocational","176","0.550020486687811","0.496016590366417","0.604024383009206","1"
"Acclaimed","1999","Full Time","higher education","320","0.352958929036289","0.320794327501081","0.385123530571496","1"
"Acclaimed","1999","Part Time","in school","","","","","1"
"Acclaimed","1999","Full Time","inadequately","13","","","","1"
"Acclaimed","1999","Part Time","inadequately","6","","","","1"
"Acclaimed","1999","Part Time","vocational + Abi","21","","","","1"
"Acclaimed","1999","Part Time","higher vocational","40","0.634660988506479","0.518490704836928","0.75083127217603","1"
"Acclaimed","1999","Part Time","higher education","76","0.451916669377789","0.375747600904407","0.52808573785117","1"
"Acclaimed","1999","Not Working","in school","1","","","","1"
"Acclaimed","1999","Not Working","inadequately","1","","","","1"
"Acclaimed","1999","Not Working","general elemantary","4","","","","1"
"Acclaimed","1999","Not Working","middle vocational","10","","","","1"
"Acclaimed","1999","Not Working","higher education","3","","","","1"
"Acclaimed","1999","Full Time","in school","1","","","","1"
"Acclaimed","1999","Part Time","general elemantary","59","0.501807033639427","0.414848261555083","0.58876580572377","1"
"Acclaimed","1999","Part Time","middle vocational","298","0.487052405641609","0.447289502018632","0.526815309264586","1"
"Acclaimed","1999","Not Working","vocational + Abi","1","","","","1"
"Acclaimed","1999","Not Working","higher vocational","1","","","","1"
"Not paid","1999","Full Time","inadequately","4","","","","4"
"Not paid","1999","Full Time","general elemantary","40","0.146569386297401","0.109830259028699","0.183308513566104","4"
"Not paid","1999","Part Time","middle vocational","60","0.117066494574929","0.0914904104727547","0.142642578677103","4"
"Not paid","1999","Part Time","vocational + Abi","2","","","","4"
"Not paid","1999","Not Working","higher education","2","","","","4"
"Not paid","1999","Full Time","in school","","","","","4"
"Not paid","1999","Full Time","middle vocational","254","0.13831056871555","0.123373599721291","0.153247537709809","4"
"Not paid","1999","Full Time","vocational + Abi","32","0.154661705862796","0.105043657639073","0.204279754086518","4"
"Not paid","1999","Full Time","higher vocational","45","0.152377254321713","0.113365034375847","0.191389474267578","4"
"Not paid","1999","Full Time","higher education","320","0.389835938870993","0.357010207288115","0.422661670453871","4"
"Not paid","1999","Part Time","in school","","","","","4"
"Not paid","1999","Part Time","inadequately","1","","","","4"
"Not paid","1999","Part Time","general elemantary","16","","","","4"
"Not paid","1999","Part Time","higher vocational","6","","","","4"
"Not paid","1999","Not Working","higher vocational","","","","","4"
"Not paid","1999","Part Time","higher education","50","0.310276159072078","0.239475387700825","0.381076930443331","4"
"Not paid","1999","Not Working","in school","","","","","4"
"Not paid","1999","Not Working","inadequately","","","","","4"
"Not paid","1999","Not Working","general elemantary","","","","","4"
"Not paid","1999","Not Working","middle vocational","2","","","","4"
"Not paid","1999","Not Working","vocational + Abi","","","","","4"
"Paid","1999","Full Time","inadequately","20","","","","3"
"Paid","1999","Full Time","general elemantary","97","0.237057097114032","0.192880161042142","0.281234033185923","3"
"Paid","1999","Full Time","middle vocational","395","0.178049054593444","0.16149698900946","0.194601120177427","3"
"Paid","1999","Full Time","vocational + Abi","19","","","","3"
"Paid","1999","Full Time","in school","","","","","3"
"Paid","1999","Full Time","higher vocational","38","0.108937430765275","0.0751167803375457","0.142758081193004","3"
"Paid","1999","Part Time","vocational + Abi","9","","","","3"
"Paid","1999","Part Time","higher vocational","6","","","","3"
"Paid","1999","Part Time","higher education","15","","","","3"
"Paid","1999","Full Time","higher education","45","0.0489038434553216","0.0343882808066559","0.0634194061039872","3"
"Paid","1999","Part Time","middle vocational","137","0.197874332508655","0.166180870340199","0.229567794677111","3"
"Paid","1999","Part Time","in school","4","","","","3"
"Paid","1999","Part Time","inadequately","5","","","","3"
"Paid","1999","Part Time","general elemantary","34","0.289490195552538","0.210613592642032","0.368366798463045","3"
"Paid","1999","Not Working","middle vocational","6","","","","3"
"Paid","1999","Not Working","inadequately","","","","","3"
"Paid","1999","Not Working","higher education","","","","","3"
"Paid","1999","Not Working","in school","","","","","3"
"Paid","1999","Not Working","general elemantary","","","","","3"
"Paid","1999","Not Working","vocational + Abi","","","","","3"
"Paid","1999","Not Working","higher vocational","","","","","3"
"Partly, partly","1999","Full Time","inadequately","5","","","","2"
"Partly, partly","1999","Full Time","general elemantary","75","0.202422780465324","0.160684057662902","0.244161503267745","2"
"Partly, partly","1999","Full Time","middle vocational","512","0.23829964079584","0.219865912290277","0.256733369301404","2"
"Partly, partly","1999","Full Time","higher education","163","0.208301288637396","0.180968992831971","0.235633584442821","2"
"Partly, partly","1999","Full Time","vocational + Abi","51","0.23680269290925","0.178465605762488","0.295139780056013","2"
