"plb0195_h","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Partly, partly","2014","35-65 y.","no migration background","1257","0.220504790014628","0.210042345591658","0.230967234437597"
"Partly, partly","2014","35-65 y.","direct migration background","265","0.208632032245443","0.185329324012215","0.231934740478672"
"Partly, partly","2014","35-65 y.","indirect migration background","73","0.154864023267138","0.116007446408988","0.193720600125288"
"Partly, partly","2014","66 and older","no migration background","5","","",""
"Partly, partly","2014","66 and older","direct migration background","1","","",""
"Partly, partly","2014","66 and older","indirect migration background","","","",""
"Paid","2014","16-34 y.","no migration background","183","0.0942135110849426","0.0802320978023071","0.108194924367578"
"Paid","2014","16-34 y.","direct migration background","94","0.212474666252842","0.174847110391172","0.250102222114511"
"Paid","2014","16-34 y.","indirect migration background","60","0.146539852237259","0.110309125433104","0.182770579041414"
"Paid","2014","35-65 y.","no migration background","556","0.0972586039955657","0.0897809886776716","0.10473621931346"
"Paid","2014","35-65 y.","direct migration background","253","0.187896248718519","0.165494006802494","0.210298490634545"
"Paid","2014","35-65 y.","indirect migration background","38","0.13422060426932","0.0976072774589249","0.170833931079716"
"Paid","2014","66 and older","no migration background","12","","",""
"Paid","2014","66 and older","direct migration background","2","","",""
"Paid","2014","66 and older","indirect migration background","","","",""
"Not paid","2014","16-34 y.","no migration background","232","0.134078218248393","0.117770244381566","0.15038619211522"
"Not paid","2014","16-34 y.","direct migration background","58","0.135718795780435","0.104214650789336","0.167222940771534"
"Not paid","2014","16-34 y.","indirect migration background","47","0.134652844743194","0.0996816475583047","0.169624041928083"
"Not paid","2014","35-65 y.","no migration background","1048","0.172102338267245","0.162576589174774","0.181628087359716"
"Not paid","2014","35-65 y.","direct migration background","157","0.168612593132167","0.147140548839083","0.190084637425251"
"Not paid","2014","35-65 y.","indirect migration background","60","0.138829731831466","0.101692311738241","0.175967151924691"
"Not paid","2014","66 and older","no migration background","10","","",""
"Not paid","2014","66 and older","direct migration background","2","","",""
"Not paid","2014","66 and older","indirect migration background","","","",""
"Acclaimed","2015","16-34 y.","no migration background","","","",""
"Acclaimed","2015","16-34 y.","direct migration background","","","",""
"Acclaimed","2015","16-34 y.","indirect migration background","","","",""
"Acclaimed","2015","35-65 y.","no migration background","","","",""
"Acclaimed","2015","35-65 y.","direct migration background","","","",""
"Acclaimed","2015","35-65 y.","indirect migration background","","","",""
"Acclaimed","2015","66 and older","no migration background","","","",""
"Acclaimed","2015","66 and older","direct migration background","","","",""
"Acclaimed","2015","66 and older","indirect migration background","","","",""
"Partly, partly","2015","16-34 y.","no migration background","","","",""
"Partly, partly","2015","16-34 y.","direct migration background","","","",""
"Partly, partly","2015","16-34 y.","indirect migration background","","","",""
"Partly, partly","2015","35-65 y.","no migration background","","","",""
"Partly, partly","2015","35-65 y.","direct migration background","","","",""
"Partly, partly","2015","35-65 y.","indirect migration background","","","",""
"Partly, partly","2015","66 and older","no migration background","","","",""
"Partly, partly","2015","66 and older","direct migration background","","","",""
"Partly, partly","2015","66 and older","indirect migration background","","","",""
"Paid","2015","16-34 y.","no migration background","","","",""
"Paid","2015","16-34 y.","direct migration background","","","",""
"Paid","2015","16-34 y.","indirect migration background","","","",""
"Paid","2015","35-65 y.","no migration background","","","",""
"Paid","2015","35-65 y.","direct migration background","","","",""
"Paid","2015","35-65 y.","indirect migration background","","","",""
"Paid","2015","66 and older","no migration background","","","",""
"Paid","2015","66 and older","direct migration background","","","",""
"Paid","2015","66 and older","indirect migration background","","","",""
"Not paid","2015","16-34 y.","no migration background","","","",""
"Not paid","2015","16-34 y.","direct migration background","","","",""
"Not paid","2015","16-34 y.","indirect migration background","","","",""
"Not paid","2015","35-65 y.","no migration background","","","",""
"Not paid","2015","35-65 y.","direct migration background","","","",""
"Not paid","2015","35-65 y.","indirect migration background","","","",""
"Not paid","2015","66 and older","no migration background","","","",""
"Not paid","2015","66 and older","direct migration background","","","",""
"Not paid","2015","66 and older","indirect migration background","","","",""
"Acclaimed","2016","16-34 y.","no migration background","","","",""
"Acclaimed","2016","16-34 y.","direct migration background","","","",""
"Acclaimed","2016","16-34 y.","indirect migration background","","","",""
"Acclaimed","2016","35-65 y.","no migration background","","","",""
"Acclaimed","2016","35-65 y.","direct migration background","","","",""
"Acclaimed","2016","35-65 y.","indirect migration background","","","",""
"Acclaimed","2016","66 and older","no migration background","","","",""
"Acclaimed","2016","66 and older","direct migration background","","","",""
"Acclaimed","2016","66 and older","indirect migration background","","","",""
"Partly, partly","2016","16-34 y.","no migration background","","","",""
"Partly, partly","2016","16-34 y.","direct migration background","","","",""
"Partly, partly","2016","16-34 y.","indirect migration background","","","",""
"Partly, partly","2016","35-65 y.","no migration background","","","",""
"Partly, partly","2016","35-65 y.","direct migration background","","","",""
"Partly, partly","2016","35-65 y.","indirect migration background","","","",""
"Partly, partly","2016","66 and older","no migration background","","","",""
"Partly, partly","2016","66 and older","direct migration background","","","",""
"Partly, partly","2016","66 and older","indirect migration background","","","",""
"Paid","2016","16-34 y.","no migration background","","","",""
"Paid","2016","16-34 y.","direct migration background","","","",""
"Paid","2016","16-34 y.","indirect migration background","","","",""
"Paid","2016","35-65 y.","no migration background","","","",""
"Paid","2016","35-65 y.","direct migration background","","","",""
"Paid","2016","35-65 y.","indirect migration background","","","",""
"Paid","2016","66 and older","no migration background","","","",""
"Paid","2016","66 and older","direct migration background","","","",""
"Paid","2016","66 and older","indirect migration background","","","",""
"Not paid","2016","16-34 y.","no migration background","","","",""
"Not paid","2016","16-34 y.","direct migration background","","","",""
"Not paid","2016","16-34 y.","indirect migration background","","","",""
"Not paid","2016","35-65 y.","no migration background","","","",""
"Not paid","2016","35-65 y.","direct migration background","","","",""
"Not paid","2016","35-65 y.","indirect migration background","","","",""
"Not paid","2016","66 and older","no migration background","","","",""
"Not paid","2016","66 and older","direct migration background","","","",""
"Not paid","2016","66 and older","indirect migration background","","","",""
"Acclaimed","2017","16-34 y.","no migration background","","","",""
"Acclaimed","2017","16-34 y.","direct migration background","","","",""
"Acclaimed","2017","16-34 y.","indirect migration background","","","",""
"Acclaimed","2017","35-65 y.","no migration background","","","",""
"Acclaimed","2017","35-65 y.","direct migration background","","","",""
"Acclaimed","2017","35-65 y.","indirect migration background","","","",""
"Acclaimed","2017","66 and older","no migration background","","","",""
"Acclaimed","2017","66 and older","direct migration background","","","",""
"Acclaimed","2017","66 and older","indirect migration background","","","",""
"Partly, partly","2017","16-34 y.","no migration background","","","",""
"Partly, partly","2017","16-34 y.","direct migration background","","","",""
"Partly, partly","2017","16-34 y.","indirect migration background","","","",""
"Partly, partly","2017","35-65 y.","no migration background","","","",""
"Partly, partly","2017","35-65 y.","direct migration background","","","",""
"Partly, partly","2017","35-65 y.","indirect migration background","","","",""
"Partly, partly","2017","66 and older","no migration background","","","",""
"Partly, partly","2017","66 and older","direct migration background","","","",""
"Partly, partly","2017","66 and older","indirect migration background","","","",""
"Paid","2017","16-34 y.","no migration background","","","",""
"Paid","2017","16-34 y.","direct migration background","","","",""
"Paid","2017","16-34 y.","indirect migration background","","","",""
"Paid","2017","35-65 y.","no migration background","","","",""
"Paid","2017","35-65 y.","direct migration background","","","",""
"Paid","2017","35-65 y.","indirect migration background","","","",""
"Paid","2017","66 and older","no migration background","","","",""
"Paid","2017","66 and older","direct migration background","","","",""
"Paid","2017","66 and older","indirect migration background","","","",""
"Not paid","2017","16-34 y.","no migration background","","","",""
"Not paid","2017","16-34 y.","direct migration background","","","",""
"Not paid","2017","16-34 y.","indirect migration background","","","",""
"Not paid","2017","35-65 y.","no migration background","","","",""
"Not paid","2017","35-65 y.","direct migration background","","","",""
"Not paid","2017","35-65 y.","indirect migration background","","","",""
"Not paid","2017","66 and older","no migration background","","","",""
"Not paid","2017","66 and older","direct migration background","","","",""
"Not paid","2017","66 and older","indirect migration background","","","",""
"Acclaimed","2018","16-34 y.","no migration background","927","0.558739971290156","0.535219372390989","0.582260570189324"
"Acclaimed","2018","16-34 y.","direct migration background","132","0.369429323391404","0.318351356917653","0.420507289865156"
"Acclaimed","2018","16-34 y.","indirect migration background","139","0.495031441879862","0.436780435345169","0.553282448414554"
"Acclaimed","2018","35-65 y.","no migration background","3373","0.551721829676208","0.539124533472191","0.564319125880225"
"Acclaimed","2018","35-65 y.","direct migration background","488","0.485973537226369","0.45668942266437","0.515257651788368"
"Acclaimed","2018","35-65 y.","indirect migration background","188","0.520563160500562","0.469864545975319","0.571261775025806"
"Acclaimed","2018","66 and older","no migration background","16","","",""
"Acclaimed","2018","66 and older","direct migration background","7","","",""
"Acclaimed","2018","66 and older","indirect migration background","","","",""
"Partly, partly","2018","16-34 y.","no migration background","432","0.261392532555473","0.24057881551108","0.282206249599866"
"Partly, partly","2018","16-34 y.","direct migration background","98","0.319286062545876","0.269948994969988","0.368623130121763"
"Partly, partly","2018","16-34 y.","indirect migration background","60","0.249165198468347","0.198772134838782","0.299558262097911"
"Partly, partly","2018","35-65 y.","no migration background","1179","0.202113167084585","0.191941048492318","0.212285285676851"
"Partly, partly","2018","35-65 y.","direct migration background","281","0.219861112428541","0.195595390214663","0.244126834642419"
"Partly, partly","2018","35-65 y.","indirect migration background","78","0.215944282468502","0.17418644562506","0.257702119311944"
"Partly, partly","2018","66 and older","no migration background","16","","",""
"Partly, partly","2018","66 and older","direct migration background","1","","",""
"Partly, partly","2018","66 and older","indirect migration background","","","",""
"Paid","2018","16-34 y.","no migration background","177","0.077990627007271","0.0652882474750448","0.0906930065394973"
"Paid","2018","16-34 y.","direct migration background","73","0.204221726714479","0.161559055739918","0.24688439768904"
"Paid","2018","16-34 y.","indirect migration background","53","0.135766196773843","0.0958576123036766","0.175674781244009"
"Paid","2018","35-65 y.","no migration background","597","0.099644890754265","0.0920577542750154","0.107232027233515"
"Paid","2018","35-65 y.","direct migration background","227","0.166674193061577","0.144838114701811","0.188510271421343"
"Paid","2018","35-65 y.","indirect migration background","45","0.136062520460175","0.101268542142057","0.170856498778293"
"Paid","2018","66 and older","no migration background","20","","",""
"Paid","2018","66 and older","direct migration background","","","",""
"Paid","2018","66 and older","indirect migration background","1","","",""
"Not paid","2018","16-34 y.","no migration background","176","0.1018768691471","0.0875483289428503","0.116205409351349"
"Not paid","2018","16-34 y.","direct migration background","40","0.107062887348241","0.0743415576635549","0.139784217032928"
"Not paid","2018","16-34 y.","indirect migration background","31","0.120037162877949","0.0821715578959117","0.157902767859987"
"Not paid","2018","35-65 y.","no migration background","838","0.146520112484942","0.137562573039517","0.155477651930368"
"Not paid","2018","35-65 y.","direct migration background","123","0.127491157283514","0.107949652737092","0.147032661829936"
"Not paid","2018","35-65 y.","indirect migration background","62","0.127430036570761","0.0935900868917776","0.161269986249744"
"Not paid","2018","66 and older","no migration background","8","","",""
"Not paid","2018","66 and older","direct migration background","2","","",""
"Not paid","2018","66 and older","indirect migration background","","","",""
