"plb0195_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Paid","1988","(Married) couple without C. ","indirect migration background","2","","","","3"
"Paid","1988","Single parent ","no migration background","46","0.373446299116806","0.290927223343287","0.455965374890325","3"
"Paid","1988","Single parent ","direct migration background","20","","","","3"
"Paid","1988","Couple + C. LE 16 ","no migration background","219","0.347864474148412","0.31096398925869","0.384764959038135","3"
"Paid","1988","Couple + C. LE 16 ","direct migration background","205","0.597120761180732","0.54096002262406","0.653281499737404","3"
"Partly, partly","1988","(Married) couple without C. ","no migration background","104","0.159844991867885","0.131364416389904","0.188325567345865","2"
"Partly, partly","1988","1-pers.-HH","indirect migration background","1","","","","2"
"Partly, partly","1988","1-pers.-HH","direct migration background","6","","","","2"
"Partly, partly","1988","Single parent ","no migration background","15","","","","2"
"Partly, partly","1988","1-pers.-HH","no migration background","32","0.138356782854536","0.0945830982085216","0.18213046750055","2"
"Partly, partly","1988","Single parent ","direct migration background","5","","","","2"
"Partly, partly","1988","Couple + C. LE 16 ","direct migration background","33","0.130431585218563","0.0918697632372818","0.168993407199845","2"
"Partly, partly","1988","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Partly, partly","1988","(Married) couple without C. ","direct migration background","7","","","","2"
"Partly, partly","1988","(Married) couple without C. ","indirect migration background","1","","","","2"
"Partly, partly","1988","Single parent ","indirect migration background","","","","","2"
"Partly, partly","1988","Couple + C. LE 16 ","no migration background","83","0.12489250124646","0.0992797053692234","0.150505297123696","2"
"Partly, partly","1988","Couple + C. GT 16 ","indirect migration background","2","","","","2"
"Partly, partly","1988","Couple + C. LE and GT 16","no migration background","19","","","","2"
"Partly, partly","1988","Couple + C. LE and GT 16","direct migration background","14","","","","2"
"Partly, partly","1988","Couple + C. LE and GT 16","indirect migration background","2","","","","2"
"Partly, partly","1988","Couple + C. GT 16 ","no migration background","65","0.109980235114383","0.0847350108716179","0.135225459357148","2"
"Partly, partly","1988","Couple + C. GT 16 ","direct migration background","12","","","","2"
"Acclaimed","1989","1-pers.-HH","no migration background","112","0.385148804201216","0.329237337580454","0.441060270821979","1"
"Acclaimed","1989","1-pers.-HH","direct migration background","21","","","","1"
"Acclaimed","1989","1-pers.-HH","indirect migration background","1","","","","1"
"Acclaimed","1989","(Married) couple without C. ","no migration background","249","0.360071404201646","0.324409580710795","0.395733227692498","1"
"Acclaimed","1989","(Married) couple without C. ","direct migration background","18","","","","1"
"Acclaimed","1989","(Married) couple without C. ","indirect migration background","5","","","","1"
"Acclaimed","1989","Single parent ","no migration background","42","0.300531258982316","0.221103540664964","0.379958977299667","1"
"Acclaimed","1989","Single parent ","direct migration background","5","","","","1"
"Acclaimed","1989","Single parent ","indirect migration background","2","","","","1"
"Acclaimed","1989","Couple + C. LE 16 ","no migration background","184","0.275301365439149","0.241042387321977","0.309560343556322","1"
"Acclaimed","1989","Couple + C. LE 16 ","direct migration background","49","0.185668120388215","0.141145197281927","0.230191043494503","1"
"Acclaimed","1989","Couple + C. LE 16 ","indirect migration background","2","","","","1"
"Acclaimed","1989","Couple + C. GT 16 ","no migration background","205","0.327902327051756","0.291098199463645","0.364706454639867","1"
"Acclaimed","1989","Couple + C. GT 16 ","direct migration background","26","","","","1"
"Acclaimed","1989","Couple + C. GT 16 ","indirect migration background","6","","","","1"
"Acclaimed","1989","Couple + C. LE and GT 16","no migration background","41","0.240813187710131","0.175373588919979","0.306252786500282","1"
"Acclaimed","1989","Couple + C. LE and GT 16","direct migration background","24","","","","1"
"Acclaimed","1989","Couple + C. LE and GT 16","indirect migration background","9","","","","1"
"Not paid","1989","1-pers.-HH","no migration background","65","0.225217571297186","0.177222945124536","0.273212197469836","4"
"Not paid","1989","1-pers.-HH","direct migration background","2","","","","4"
"Not paid","1989","Single parent ","indirect migration background","","","","","4"
"Not paid","1989","Couple + C. LE 16 ","no migration background","126","0.192186179675388","0.16196522240716","0.222407136943616","4"
"Not paid","1989","1-pers.-HH","indirect migration background","","","","","4"
"Not paid","1989","(Married) couple without C. ","no migration background","137","0.207088831694315","0.176984147359972","0.237193516028658","4"
"Not paid","1989","(Married) couple without C. ","direct migration background","11","","","","4"
"Not paid","1989","(Married) couple without C. ","indirect migration background","2","","","","4"
"Not paid","1989","Single parent ","no migration background","21","","","","4"
"Not paid","1989","Single parent ","direct migration background","","","","","4"
"Not paid","1989","Couple + C. LE 16 ","direct migration background","17","","","","4"
"Not paid","1989","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Not paid","1989","Couple + C. GT 16 ","no migration background","111","0.177458520476228","0.147505859250084","0.207411181702372","4"
"Not paid","1989","Couple + C. GT 16 ","direct migration background","8","","","","4"
"Not paid","1989","Couple + C. GT 16 ","indirect migration background","3","","","","4"
"Not paid","1989","Couple + C. LE and GT 16","no migration background","37","0.238268264321114","0.173066358148736","0.303470170493491","4"
"Not paid","1989","Couple + C. LE and GT 16","direct migration background","9","","","","4"
"Not paid","1989","Couple + C. LE and GT 16","indirect migration background","1","","","","4"
"Paid","1989","1-pers.-HH","no migration background","75","0.260541062021476","0.210110162173431","0.31097196186952","3"
"Paid","1989","1-pers.-HH","direct migration background","41","0.416485686002108","0.302616126712878","0.530355245291337","3"
"Paid","1989","1-pers.-HH","indirect migration background","1","","","","3"
"Paid","1989","(Married) couple without C. ","no migration background","199","0.278802958990275","0.245489546014065","0.312116371966485","3"
"Paid","1989","Single parent ","indirect migration background","1","","","","3"
"Paid","1989","Couple + C. LE 16 ","indirect migration background","5","","","","3"
"Paid","1989","Couple + C. GT 16 ","no migration background","218","0.349350341792794","0.311972667818662","0.386728015766927","3"
"Paid","1989","Couple + C. GT 16 ","direct migration background","102","0.553989944802361","0.476482608173727","0.631497281430995","3"
"Paid","1989","Couple + C. GT 16 ","indirect migration background","11","","","","3"
"Paid","1989","Couple + C. LE and GT 16","no migration background","61","0.373946845084842","0.299894859488981","0.447998830680703","3"
"Paid","1989","Couple + C. LE and GT 16","direct migration background","100","0.555668798176278","0.477695266904644","0.633642329447912","3"
"Paid","1989","Couple + C. LE and GT 16","indirect migration background","7","","","","3"
"Paid","1989","(Married) couple without C. ","direct migration background","90","0.590404203722546","0.508058627418231","0.672749780026862","3"
"Paid","1989","(Married) couple without C. ","indirect migration background","4","","","","3"
"Paid","1989","Single parent ","no migration background","55","0.464286655430256","0.377888904108321","0.550684406752192","3"
"Paid","1989","Single parent ","direct migration background","17","","","","3"
"Paid","1989","Couple + C. LE 16 ","no migration background","244","0.373543094266641","0.336440228350057","0.410645960183225","3"
"Paid","1989","Couple + C. LE 16 ","direct migration background","192","0.559817251416677","0.502977269824601","0.616657233008753","3"
"Partly, partly","1989","(Married) couple without C. ","no migration background","111","0.154036805113764","0.127218492018088","0.18085511820944","2"
"Partly, partly","1989","Single parent ","no migration background","10","","","","2"
"Partly, partly","1989","1-pers.-HH","direct migration background","8","","","","2"
"Partly, partly","1989","1-pers.-HH","indirect migration background","2","","","","2"
"Partly, partly","1989","1-pers.-HH","no migration background","39","0.129092562480122","0.0905679563682127","0.167617168592031","2"
"Partly, partly","1989","(Married) couple without C. ","direct migration background","18","","","","2"
"Partly, partly","1989","(Married) couple without C. ","indirect migration background","2","","","","2"
"Partly, partly","1989","Single parent ","direct migration background","2","","","","2"
"Partly, partly","1989","Couple + C. LE 16 ","direct migration background","35","0.192875386307986","0.147697804491934","0.238052968124039","2"
"Partly, partly","1989","Couple + C. LE 16 ","indirect migration background","1","","","","2"
"Partly, partly","1989","Single parent ","indirect migration background","","","","","2"
"Partly, partly","1989","Couple + C. LE 16 ","no migration background","99","0.158969360618821","0.130924445945423","0.18701427529222","2"
"Partly, partly","1989","Couple + C. GT 16 ","indirect migration background","7","","","","2"
"Partly, partly","1989","Couple + C. LE and GT 16","no migration background","25","","","","2"
"Partly, partly","1989","Couple + C. LE and GT 16","direct migration background","23","","","","2"
"Partly, partly","1989","Couple + C. LE and GT 16","indirect migration background","1","","","","2"
"Partly, partly","1989","Couple + C. GT 16 ","no migration background","91","0.145288810679222","0.117661802170925","0.172915819187519","2"
"Partly, partly","1989","Couple + C. GT 16 ","direct migration background","22","","","","2"
