"plb0195_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2006","(3b) higher tertiary education","general elemantary","","","",""
"Acclaimed","2006","(3b) higher tertiary education","middle vocational","","","",""
"Acclaimed","2006","(3b) higher tertiary education","vocational + Abi","","","",""
"Acclaimed","2006","(3b) higher tertiary education","higher vocational","","","",""
"Acclaimed","2006","(3b) higher tertiary education","higher education","373","0.300376443164052","0.274747110581225","0.326005775746878"
"Partly, partly","2006","(0) in school","in school","1","","",""
"Partly, partly","2006","(0) in school","inadequately","","","",""
"Partly, partly","2006","(0) in school","general elemantary","","","",""
"Partly, partly","2006","(0) in school","middle vocational","","","",""
"Partly, partly","2006","(0) in school","vocational + Abi","","","",""
"Partly, partly","2006","(0) in school","higher vocational","","","",""
"Partly, partly","2006","(0) in school","higher education","","","",""
"Partly, partly","2006","(1a) inadequately completed","in school","","","",""
"Partly, partly","2006","(1a) inadequately completed","inadequately","1","","",""
"Partly, partly","2006","(1a) inadequately completed","general elemantary","","","",""
"Partly, partly","2006","(1a) inadequately completed","middle vocational","","","",""
"Partly, partly","2006","(1a) inadequately completed","vocational + Abi","","","",""
"Partly, partly","2006","(1a) inadequately completed","higher vocational","","","",""
"Partly, partly","2006","(1a) inadequately completed","higher education","","","",""
"Partly, partly","2006","(1b) general elementary school","in school","","","",""
"Partly, partly","2006","(1b) general elementary school","inadequately","2","","",""
"Partly, partly","2006","(1b) general elementary school","general elemantary","43","0.188056059281729","0.135824192340352","0.240287926223105"
"Partly, partly","2006","(1b) general elementary school","middle vocational","","","",""
"Partly, partly","2006","(1b) general elementary school","vocational + Abi","","","",""
"Partly, partly","2006","(1b) general elementary school","higher vocational","","","",""
"Partly, partly","2006","(1b) general elementary school","higher education","","","",""
"Partly, partly","2006","(1c) basic vocational qualification","in school","","","",""
"Partly, partly","2006","(1c) basic vocational qualification","inadequately","","","",""
"Partly, partly","2006","(1c) basic vocational qualification","general elemantary","","","",""
"Partly, partly","2006","(1c) basic vocational qualification","middle vocational","331","0.224262093673111","0.202764027885696","0.245760159460525"
"Partly, partly","2006","(1c) basic vocational qualification","vocational + Abi","","","",""
"Partly, partly","2006","(1c) basic vocational qualification","higher vocational","31","0.184833559449013","0.122297459532861","0.247369659365166"
"Partly, partly","2006","(1c) basic vocational qualification","higher education","","","",""
"Partly, partly","2006","(2b) intermediate general qualification","in school","","","",""
"Partly, partly","2006","(2b) intermediate general qualification","inadequately","","","",""
"Partly, partly","2006","(2b) intermediate general qualification","general elemantary","33","0.191631794801569","0.134134126413332","0.249129463189805"
"Partly, partly","2006","(2b) intermediate general qualification","middle vocational","","","",""
"Partly, partly","2006","(2b) intermediate general qualification","vocational + Abi","","","",""
"Partly, partly","2006","(2b) intermediate general qualification","higher vocational","","","",""
"Partly, partly","2006","(2b) intermediate general qualification","higher education","","","",""
"Partly, partly","2006","(2a) intermediate vocational","in school","","","",""
"Partly, partly","2006","(2a) intermediate vocational","inadequately","","","",""
"Partly, partly","2006","(2a) intermediate vocational","general elemantary","","","",""
"Partly, partly","2006","(2a) intermediate vocational","middle vocational","410","0.212424476032823","0.194683863717018","0.230165088348628"
"Partly, partly","2006","(2a) intermediate vocational","vocational + Abi","","","",""
"Partly, partly","2006","(2a) intermediate vocational","higher vocational","69","0.183749678166519","0.142704701387618","0.22479465494542"
"Partly, partly","2006","(2a) intermediate vocational","higher education","","","",""
"Partly, partly","2006","(2c_gen) general maturity certificate","in school","","","",""
"Partly, partly","2006","(2c_gen) general maturity certificate","inadequately","","","",""
"Partly, partly","2006","(2c_gen) general maturity certificate","general elemantary","","","",""
"Partly, partly","2006","(2c_gen) general maturity certificate","middle vocational","23","","",""
"Partly, partly","2006","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Partly, partly","2006","(2c_gen) general maturity certificate","higher vocational","","","",""
"Partly, partly","2006","(2c_gen) general maturity certificate","higher education","","","",""
"Partly, partly","2006","(2c_voc) vocational maturity certificate","in school","","","",""
"Partly, partly","2006","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Partly, partly","2006","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Partly, partly","2006","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Partly, partly","2006","(2c_voc) vocational maturity certificate","vocational + Abi","96","0.139528943433685","0.11118290112857","0.1678749857388"
"Partly, partly","2006","(2c_voc) vocational maturity certificate","higher vocational","36","0.205059632066321","0.149655727828518","0.260463536304124"
"Partly, partly","2006","(2c_voc) vocational maturity certificate","higher education","","","",""
"Partly, partly","2006","(3a) lower tertiary education","in school","","","",""
"Partly, partly","2006","(3a) lower tertiary education","inadequately","","","",""
"Partly, partly","2006","(3a) lower tertiary education","general elemantary","","","",""
"Partly, partly","2006","(3a) lower tertiary education","middle vocational","","","",""
"Partly, partly","2006","(3a) lower tertiary education","vocational + Abi","","","",""
"Partly, partly","2006","(3a) lower tertiary education","higher vocational","","","",""
"Partly, partly","2006","(3a) lower tertiary education","higher education","107","0.141933742182257","0.117945078425774","0.16592240593874"
"Partly, partly","2006","(3b) higher tertiary education","in school","","","",""
"Partly, partly","2006","(3b) higher tertiary education","inadequately","","","",""
"Partly, partly","2006","(3b) higher tertiary education","general elemantary","","","",""
"Partly, partly","2006","(3b) higher tertiary education","middle vocational","","","",""
"Partly, partly","2006","(3b) higher tertiary education","vocational + Abi","","","",""
"Partly, partly","2006","(3b) higher tertiary education","higher vocational","","","",""
"Partly, partly","2006","(3b) higher tertiary education","higher education","182","0.161977449068876","0.141379343488327","0.182575554649425"
"Paid","2006","(0) in school","in school","4","","",""
"Paid","2006","(0) in school","inadequately","","","",""
"Paid","2006","(0) in school","general elemantary","","","",""
"Paid","2006","(0) in school","middle vocational","","","",""
"Paid","2006","(0) in school","vocational + Abi","","","",""
"Paid","2006","(0) in school","higher vocational","","","",""
"Paid","2006","(0) in school","higher education","","","",""
"Paid","2006","(1a) inadequately completed","in school","","","",""
"Paid","2006","(1a) inadequately completed","inadequately","9","","",""
"Paid","2006","(1a) inadequately completed","general elemantary","","","",""
"Paid","2006","(1a) inadequately completed","middle vocational","3","","",""
"Paid","2006","(1a) inadequately completed","vocational + Abi","","","",""
"Paid","2006","(1a) inadequately completed","higher vocational","","","",""
"Paid","2006","(1a) inadequately completed","higher education","","","",""
"Paid","2006","(1b) general elementary school","in school","","","",""
"Paid","2006","(1b) general elementary school","inadequately","1","","",""
"Paid","2006","(1b) general elementary school","general elemantary","57","0.308111845782394","0.246395385909985","0.369828305654803"
"Paid","2006","(1b) general elementary school","middle vocational","","","",""
"Paid","2006","(1b) general elementary school","vocational + Abi","","","",""
"Paid","2006","(1b) general elementary school","higher vocational","","","",""
"Paid","2006","(1b) general elementary school","higher education","","","",""
"Paid","2006","(1c) basic vocational qualification","in school","","","",""
"Paid","2006","(1c) basic vocational qualification","inadequately","","","",""
"Paid","2006","(1c) basic vocational qualification","general elemantary","","","",""
"Paid","2006","(1c) basic vocational qualification","middle vocational","244","0.171274412805377","0.151855918045354","0.190692907565399"
"Paid","2006","(1c) basic vocational qualification","vocational + Abi","","","",""
"Paid","2006","(1c) basic vocational qualification","higher vocational","13","","",""
"Paid","2006","(1c) basic vocational qualification","higher education","","","",""
"Paid","2006","(2b) intermediate general qualification","in school","","","",""
"Paid","2006","(2b) intermediate general qualification","inadequately","","","",""
"Paid","2006","(2b) intermediate general qualification","general elemantary","17","","",""
"Paid","2006","(2b) intermediate general qualification","middle vocational","","","",""
"Paid","2006","(2b) intermediate general qualification","vocational + Abi","","","",""
