"ple0053","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2010","general elemantary","Female","309","0.157149783436446","0.13964220253783","0.174657364335062"
"Yes","2010","middle vocational","Male","634","0.129482518373648","0.120424173293208","0.138540863454089"
"Yes","2010","middle vocational","Female","1023","0.139584474370902","0.131160235265999","0.148008713475806"
"Yes","2010","vocational + Abi","Male","51","0.106315745721002","0.0816311779084818","0.131000313533522"
"Yes","2010","vocational + Abi","Female","162","0.0947741044051289","0.0775740894397521","0.111974119370506"
"Yes","2010","higher vocational","Male","125","0.138547339093446","0.116750212957925","0.160344465228968"
"Yes","2010","higher vocational","Female","102","0.118783344644685","0.0939685535321947","0.143598135757176"
"Yes","2010","higher education","Male","272","0.098575870022887","0.0874729678763629","0.109678772169411"
"Yes","2010","higher education","Female","408","0.126657768862075","0.113893308916325","0.139422228807824"
"No","2010","in school","Male","214","0.946960702240834","0.917742147354198","0.97617925712747"
"No","2010","in school","Female","177","0.955075238613111","0.925544189812001","0.984606287414221"
"No","2010","inadequately","Male","115","0.860413945857345","0.801516426124644","0.919311465590047"
"No","2010","inadequately","Female","160","0.865812118006738","0.819820854352789","0.911803381660688"
"No","2010","general elemantary","Male","722","0.877819026251229","0.855167649465399","0.90047040303706"
"No","2010","general elemantary","Female","1351","0.842850216563554","0.825342635664938","0.86035779746217"
"No","2010","middle vocational","Male","4643","0.870517481626351","0.861459136545911","0.879575826706792"
"No","2010","middle vocational","Female","5478","0.860415525629098","0.851991286524194","0.868839764734001"
"No","2010","vocational + Abi","Male","548","0.893684254278998","0.868999686466478","0.918368822091518"
"No","2010","vocational + Abi","Female","952","0.905225895594871","0.888025880629494","0.922425910560248"
"No","2010","higher vocational","Male","840","0.861452660906554","0.839655534771032","0.883249787042075"
"No","2010","higher vocational","Female","551","0.881216655355315","0.856401864242824","0.906031446467805"
"No","2010","higher education","Male","2497","0.901424129977113","0.890321227830589","0.912527032123637"
"No","2010","higher education","Female","2200","0.873342231137925","0.860577771192176","0.886106691083675"
"Yes","2011","in school","Male","21","","",""
"Yes","2011","in school","Female","15","","",""
"Yes","2011","inadequately","Male","20","","",""
"Yes","2011","inadequately","Female","54","0.187469531495932","0.138796904265269","0.236142158726595"
"Yes","2011","general elemantary","Male","105","0.101095552676576","0.0818653047317892","0.120325800621362"
"Yes","2011","general elemantary","Female","379","0.180623002709113","0.163879646052197","0.19736635936603"
"Yes","2011","middle vocational","Male","751","0.125825484099802","0.117560127130743","0.13409084106886"
"Yes","2011","middle vocational","Female","1230","0.157998469901576","0.149884821595381","0.166112118207772"
"Yes","2011","vocational + Abi","Male","73","0.111845225096061","0.087980098575141","0.135710351616981"
"Yes","2011","vocational + Abi","Female","189","0.114958270723843","0.0978734751129146","0.132043066334772"
"Yes","2011","higher vocational","Male","160","0.148258940740016","0.127702809338343","0.168815072141689"
"Yes","2011","higher vocational","Female","110","0.134449015437016","0.10937416038896","0.159523870485072"
"Yes","2011","higher education","Male","341","0.114978830318899","0.103952185768776","0.126005474869023"
"Yes","2011","higher education","Female","427","0.121592805365717","0.109909775570461","0.133275835160973"
"No","2011","in school","Male","213","0.894706730987288","0.855380636415245","0.934032825559332"
"No","2011","in school","Female","224","0.9426846189626","0.913215446317593","0.972153791607607"
"No","2011","inadequately","Male","143","0.88201478770313","0.832491894234763","0.931537681171498"
"No","2011","inadequately","Female","193","0.812530468504068","0.763857841273405","0.861203095734731"
"No","2011","general elemantary","Male","839","0.898904447323424","0.879674199378638","0.918134695268211"
"No","2011","general elemantary","Female","1649","0.819376997290886","0.80263364063397","0.836120353947803"
"No","2011","middle vocational","Male","5434","0.874174515900198","0.86590915893114","0.882439872869257"
"No","2011","middle vocational","Female","6533","0.842001530098424","0.833887881792228","0.850115178404619"
"No","2011","vocational + Abi","Male","597","0.888154774903939","0.864289648383019","0.912019901424859"
"No","2011","vocational + Abi","Female","1150","0.885041729276157","0.867956933665228","0.902126524887085"
"No","2011","higher vocational","Male","988","0.851741059259984","0.831184927858311","0.872297190661656"
"No","2011","higher vocational","Female","601","0.865550984562984","0.840476129514928","0.89062583961104"
"No","2011","higher education","Male","2874","0.885021169681101","0.873994525130977","0.896047814231224"
"No","2011","higher education","Female","2579","0.878407194634283","0.866724164839027","0.890090224429539"
"Yes","2012","in school","Male","16","","",""
"Yes","2012","in school","Female","18","","",""
"Yes","2012","inadequately","Male","19","","",""
"Yes","2012","inadequately","Female","62","0.244971157191809","0.189269309953164","0.300673004430454"
"Yes","2012","general elemantary","Male","121","0.129005985501131","0.1080618201722","0.149950150830062"
"Yes","2012","general elemantary","Female","331","0.175747463057192","0.158740755814075","0.19275417030031"
"Yes","2012","middle vocational","Male","856","0.143040123134984","0.134208374801648","0.151871871468321"
"Yes","2012","middle vocational","Female","1119","0.159932676380195","0.15165150766853","0.168213845091861"
"Yes","2012","vocational + Abi","Male","60","0.0977790129728464","0.0752889859753453","0.120269039970347"
"Yes","2012","vocational + Abi","Female","151","0.0995202201125179","0.0832409037878709","0.115799536437165"
"Yes","2012","higher vocational","Male","158","0.160895811075081","0.139405706633641","0.182385915516521"
"Yes","2012","higher vocational","Female","77","0.110126061182345","0.0867512679846974","0.133500854379992"
"Yes","2012","higher education","Male","331","0.101571952058797","0.0910344092875207","0.112109494830073"
"Yes","2012","higher education","Female","376","0.122360906389242","0.110634450169924","0.134087362608561"
"No","2012","in school","Male","208","0.933658016270904","0.90106592530714","0.966250107234669"
"No","2012","in school","Female","230","0.935580437818289","0.90502618264572","0.966134692990858"
"No","2012","inadequately","Male","140","0.864264680924681","0.811026973439022","0.91750238841034"
"No","2012","inadequately","Female","167","0.755028842808191","0.699326995569546","0.810730690046836"
"No","2012","general elemantary","Male","863","0.870994014498869","0.850049849169938","0.8919381798278"
"No","2012","general elemantary","Female","1593","0.824252536942807","0.80724582969969","0.841259244185925"
"No","2012","middle vocational","Male","5181","0.856959876865016","0.848128128531679","0.865791625198352"
"No","2012","middle vocational","Female","6407","0.840067323619805","0.831786154908139","0.84834849233147"
"No","2012","vocational + Abi","Male","610","0.902220987027154","0.879730960029652","0.924711014024655"
"No","2012","vocational + Abi","Female","1148","0.900479779887482","0.884200463562835","0.916759096212129"
"No","2012","higher vocational","Male","965","0.839104188924919","0.817614084483479","0.860594293366359"
"No","2012","higher vocational","Female","612","0.889873938817655","0.866499145620008","0.913248732015303"
"No","2012","higher education","Male","2826","0.898428047941203","0.887890505169927","0.908965590712479"
"No","2012","higher education","Female","2624","0.877639093610758","0.865912637391439","0.889365549830077"
"Yes","2013","in school","Male","22","","",""
"Yes","2013","in school","Female","26","","",""
"Yes","2013","inadequately","Male","19","","",""
"Yes","2013","inadequately","Female","33","0.152294914583464","0.101069877199466","0.203519951967463"
"Yes","2013","general elemantary","Male","122","0.139599443355762","0.116740301440149","0.162458585271374"
"Yes","2013","general elemantary","Female","329","0.206846262457906","0.187858232712269","0.225834292203543"
"Yes","2013","middle vocational","Male","747","0.14885387566822","0.139458874326166","0.158248877010274"
"Yes","2013","middle vocational","Female","1035","0.157253842224178","0.148739800382873","0.165767884065483"
"Yes","2013","vocational + Abi","Male","69","0.141941885965217","0.114404726095947","0.169479045834487"
"Yes","2013","vocational + Abi","Female","147","0.131660577861644","0.112286198568222","0.151034957155065"
"Yes","2013","higher vocational","Male","123","0.135658502559356","0.114857277264978","0.156459727853734"
"Yes","2013","higher vocational","Female","83","0.120123672094992","0.0950146225253033","0.14523272166468"
"Yes","2013","higher education","Male","345","0.115301957335335","0.103855904201245","0.126748010469424"
"Yes","2013","higher education","Female","321","0.115506412850345","0.103826797165199","0.12718602853549"
"No","2013","in school","Male","199","0.882856613958279","0.84045758324963","0.925255644666928"
"No","2013","in school","Female","211","0.878799032846192","0.837248964177888","0.920349101514496"
"No","2013","inadequately","Male","124","0.824775905557884","0.762467739734261","0.887084071381506"
"No","2013","inadequately","Female","156","0.847705085416536","0.796480048032537","0.898930122800534"
"No","2013","general elemantary","Male","761","0.860400556644238","0.837541414728626","0.883259698559851"
"No","2013","general elemantary","Female","1419","0.793153737542094","0.774165707796457","0.812141767287731"
"No","2013","middle vocational","Male","4767","0.85114612433178","0.841751122989726","0.860541125673834"
"No","2013","middle vocational","Female","5988","0.842746157775822","0.834232115934517","0.851260199617127"
"No","2013","vocational + Abi","Male","548","0.858058114034783","0.830520954165513","0.885595273904053"
"No","2013","vocational + Abi","Female","1023","0.868339422138356","0.848965042844935","0.887713801431777"
"No","2013","higher vocational","Male","918","0.864341497440644","0.843540272146266","0.885142722735022"
"No","2013","higher vocational","Female","561","0.879876327905008","0.85476727833532","0.904985377474697"
"No","2013","higher education","Male","2646","0.884698042664665","0.873251989530576","0.896144095798755"
"No","2013","higher education","Female","2556","0.884493587149656","0.87281397146451","0.896173202834801"
"Yes","2014","in school","Male","19","","",""
"Yes","2014","in school","Female","23","","",""
"Yes","2014","inadequately","Male","37","0.160138576272955","0.110888139342331","0.209389013203579"
"Yes","2014","inadequately","Female","62","0.172711054957614","0.129281010345816","0.216141099569412"
"Yes","2014","general elemantary","Male","147","0.120001013602864","0.101568716128393","0.138433311077335"
"Yes","2014","general elemantary","Female","365","0.19638946371989","0.178638274214841","0.214140653224939"
"Yes","2014","middle vocational","Male","708","0.131922392202093","0.123117136726587","0.1407276476776"
"Yes","2014","middle vocational","Female","986","0.151554154637916","0.143098709391857","0.160009599883974"
"Yes","2014","vocational + Abi","Male","69","0.115928214937318","0.093077449221527","0.138778980653108"
"Yes","2014","vocational + Abi","Female","182","0.13833053874476","0.119570279845331","0.157090797644189"
"Yes","2014","higher vocational","Male","121","0.136020264217129","0.114622755162401","0.157417773271857"
"Yes","2014","higher vocational","Female","91","0.15253262169642","0.124024385506684","0.181040857886155"
"Yes","2014","higher education","Male","342","0.117233237957502","0.105921591291934","0.128544884623069"
"Yes","2014","higher education","Female","346","0.121219617141329","0.109781847392922","0.132657386889735"
"No","2014","in school","Male","194","0.837424686869183","0.787872997141545","0.88697637659682"
"No","2014","in school","Female","210","0.944885658643958","0.91558400907958","0.974187308208336"
"No","2014","inadequately","Male","176","0.839861423727045","0.790610986796421","0.889111860657669"
"No","2014","inadequately","Female","229","0.827288945042386","0.783858900430588","0.870718989654184"
"No","2014","general elemantary","Male","1047","0.879998986397136","0.861566688922665","0.898431283871607"
"No","2014","general elemantary","Female","1559","0.80361053628011","0.785859346775061","0.821361725785159"
"No","2014","middle vocational","Male","4966","0.868077607797907","0.8592723523224","0.876882863273413"
"No","2014","middle vocational","Female","5923","0.848445845362084","0.839990400116026","0.856901290608143"
"No","2014","vocational + Abi","Male","685","0.884071785062682","0.861221019346892","0.906922550778473"
"No","2014","vocational + Abi","Female","1119","0.86166946125524","0.842909202355811","0.880429720154669"
"No","2014","higher vocational","Male","865","0.863979735782871","0.842582226728143","0.885377244837598"
"No","2014","higher vocational","Female","520","0.84746737830358","0.818959142113845","0.875975614493316"
"No","2014","higher education","Male","2765","0.882766762042498","0.871455115376931","0.894078408708066"
"No","2014","higher education","Female","2782","0.878780382858671","0.867342613110265","0.890218152607078"
"Yes","2015","in school","Male","11","","",""
"Yes","2015","in school","Female","18","","",""
"Yes","2015","inadequately","Male","27","","",""
"Yes","2015","inadequately","Female","44","0.167128334207239","0.120787643401703","0.213469025012775"
"Yes","2015","general elemantary","Male","128","0.12329385543047","0.103107461650598","0.143480249210341"
"Yes","2015","general elemantary","Female","284","0.181710106042776","0.16318270233676","0.200237509748792"
"Yes","2015","middle vocational","Male","721","0.147974683421986","0.138353373978536","0.157595992865436"
"Yes","2015","middle vocational","Female","904","0.150840224055922","0.142113494609488","0.159566953502355"
"Yes","2015","vocational + Abi","Male","66","0.0879593293207949","0.0671985750822962","0.108720083559294"
"Yes","2015","vocational + Abi","Female","174","0.170903479404795","0.149977272006441","0.191829686803148"
"Yes","2015","higher vocational","Male","127","0.143416234485294","0.121033831180093","0.165798637790496"
"Yes","2015","higher vocational","Female","77","0.146549609012498","0.117817462549826","0.17528175547517"
"Yes","2015","higher education","Male","330","0.113733903169043","0.102288715557898","0.125179090780189"
"Yes","2015","higher education","Female","374","0.126133617026871","0.114110243306533","0.13815699074721"
"No","2015","in school","Male","144","0.945139473385934","0.909291865633001","0.980987081138866"
"No","2015","in school","Female","178","0.921412712563507","0.883740311187213","0.959085113939801"
"No","2015","inadequately","Male","135","0.851240090626582","0.796442738805214","0.906037442447951"
"No","2015","inadequately","Female","205","0.832871665792761","0.786530974987225","0.879212356598297"
"No","2015","general elemantary","Male","891","0.87670614456953","0.856519750789659","0.896892538349402"
"No","2015","general elemantary","Female","1380","0.818289893957224","0.799762490251208","0.83681729766324"
"No","2015","middle vocational","Male","4511","0.852025316578014","0.842404007134564","0.861646626021464"
"No","2015","middle vocational","Female","5557","0.849159775944078","0.840433046497645","0.857886505390512"
"No","2015","vocational + Abi","Male","649","0.912040670679205","0.891279916440706","0.932801424917704"
"No","2015","vocational + Abi","Female","1069","0.829096520595206","0.808170313196853","0.850022727993559"
"No","2015","higher vocational","Male","815","0.856583765514705","0.834201362209504","0.878966168819907"
"No","2015","higher vocational","Female","505","0.853450390987502","0.82471824452483","0.882182537450173"
"No","2015","higher education","Male","2626","0.886266096830957","0.874820909219811","0.897711284442102"
"No","2015","higher education","Female","2555","0.873866382973129","0.861843009252791","0.885889756693467"
"Yes","2016","in school","Male","5","","",""
"Yes","2016","in school","Female","15","","",""
"Yes","2016","inadequately","Male","26","","",""
"Yes","2016","inadequately","Female","49","0.152388169538401","0.106041745359334","0.198734593717468"
"Yes","2016","general elemantary","Male","131","0.130066304224428","0.109165546684988","0.150967061763868"
"Yes","2016","general elemantary","Female","298","0.200486192887525","0.180738687337588","0.220233698437461"
"Yes","2016","middle vocational","Male","631","0.135658719487398","0.126120482425515","0.14519695654928"
"Yes","2016","middle vocational","Female","884","0.148056523220114","0.139123440122786","0.156989606317442"
"Yes","2016","vocational + Abi","Male","70","0.0865222772968469","0.0664289378139338","0.10661561677976"
"Yes","2016","vocational + Abi","Female","151","0.118844580745153","0.101039939400684","0.136649222089622"
"Yes","2016","higher vocational","Male","122","0.142297100771762","0.118961822716023","0.165632378827501"
"Yes","2016","higher vocational","Female","72","0.150181753992684","0.120298111609274","0.180065396376094"
"Yes","2016","higher education","Male","311","0.112515340010814","0.101069468907476","0.123961211114153"
"Yes","2016","higher education","Female","373","0.120030341436041","0.108346031777401","0.131714651094682"
"No","2016","in school","Male","139","0.957080275171246","0.923977112185127","0.990183438157365"
"No","2016","in school","Female","175","0.931079303598281","0.895059656324791","0.967098950871771"
"No","2016","inadequately","Male","145","0.900005015405225","0.855041360128605","0.944968670681844"
"No","2016","inadequately","Female","182","0.847611830461599","0.801265406282532","0.893958254640666"
"No","2016","general elemantary","Male","864","0.869933695775572","0.849032938236132","0.890834453315012"
"No","2016","general elemantary","Female","1281","0.799513807112475","0.779766301562539","0.819261312662412"
"No","2016","middle vocational","Male","4320","0.864341280512602","0.85480304345072","0.873879517574485"
"No","2016","middle vocational","Female","5188","0.851943476779886","0.843010393682558","0.860876559877214"
"No","2016","vocational + Abi","Male","682","0.913477722703153","0.89338438322024","0.933571062186066"
"No","2016","vocational + Abi","Female","1118","0.881155419254847","0.863350777910378","0.898960060599316"
"No","2016","higher vocational","Male","739","0.857702899228238","0.834367621172499","0.881038177283977"
"No","2016","higher vocational","Female","477","0.849818246007316","0.819934603623906","0.879701888390726"
"No","2016","higher education","Male","2617","0.887484659989186","0.876038788885847","0.898930531092524"
"No","2016","higher education","Female","2599","0.879969658563959","0.868285348905318","0.891653968222599"
"Yes","2017","in school","Male","13","","",""
"Yes","2017","in school","Female","16","","",""
"Yes","2017","inadequately","Male","24","","",""
"Yes","2017","inadequately","Female","46","0.1559472747837","0.111417378469517","0.200477171097882"
"Yes","2017","general elemantary","Male","144","0.128740431404769","0.108502250132384","0.148978612677155"
"Yes","2017","general elemantary","Female","318","0.185960674192914","0.167394441094365","0.204526907291462"
"Yes","2017","middle vocational","Male","731","0.140677011226911","0.131472346557471","0.149881675896351"
"Yes","2017","middle vocational","Female","973","0.162455971701144","0.153548735704462","0.171363207697827"
"Yes","2017","vocational + Abi","Male","83","0.115933098231152","0.0939940528721037","0.137872143590201"
"Yes","2017","vocational + Abi","Female","177","0.132773609437532","0.114941338684104","0.150605880190961"
"Yes","2017","higher vocational","Male","134","0.127090297231235","0.105887909097576","0.148292685364894"
"Yes","2017","higher vocational","Female","78","0.15300683955174","0.124081065987011","0.181932613116469"
"Yes","2017","higher education","Male","404","0.129607641081958","0.118086928652622","0.141128353511294"
"Yes","2017","higher education","Female","385","0.119465911265339","0.108344276960513","0.130587545570165"
"No","2017","in school","Male","174","0.920833173211751","0.882135096178295","0.959531250245207"
"No","2017","in school","Female","195","0.956030228225244","0.928365922134436","0.983694534316051"
"No","2017","inadequately","Male","167","0.863711583005384","0.815054591476889","0.912368574533878"
"No","2017","inadequately","Female","209","0.8440527252163","0.799522828902118","0.888582621530483"
"No","2017","general elemantary","Male","908","0.871259568595231","0.851021387322845","0.891497749867617"
"No","2017","general elemantary","Female","1369","0.814039325807086","0.795473092708538","0.832605558905634"
"No","2017","middle vocational","Male","4750","0.859322988773089","0.850118324103649","0.868527653442529"
"No","2017","middle vocational","Female","5615","0.837544028298856","0.828636792302173","0.846451264295538"
"No","2017","vocational + Abi","Male","735","0.884066901768848","0.862127856409799","0.906005947127896"
"No","2017","vocational + Abi","Female","1214","0.867226390562468","0.849394119809039","0.885058661315896"
"No","2017","higher vocational","Male","814","0.872909702768765","0.851707314635106","0.894112090902424"
"No","2017","higher vocational","Female","517","0.84699316044826","0.818067386883531","0.875918934012989"
"No","2017","higher education","Male","2861","0.870392358918042","0.858871646488706","0.881913071347378"
"No","2017","higher education","Female","2882","0.880534088734661","0.869412454429836","0.891655723039487"
"Yes","2018","in school","Male","11","","",""
"Yes","2018","in school","Female","17","","",""
"Yes","2018","inadequately","Male","33","0.16356912611477","0.11204849314216","0.21508975908738"
"Yes","2018","inadequately","Female","52","0.16733968104952","0.123221749065741","0.211457613033299"
"Yes","2018","general elemantary","Male","157","0.133607624190599","0.113077347954793","0.154137900426406"
"Yes","2018","general elemantary","Female","287","0.173122887748317","0.154624329477865","0.191621446018769"
"Yes","2018","middle vocational","Male","714","0.144067645888444","0.134486307214711","0.153648984562177"
"Yes","2018","middle vocational","Female","907","0.157517884280164","0.148536674677646","0.166499093882682"
"Yes","2018","vocational + Abi","Male","73","0.118593125464443","0.0960764911635621","0.141109759765324"
"Yes","2018","vocational + Abi","Female","167","0.150106427387453","0.130845437688902","0.169367417086004"
"Yes","2018","higher vocational","Male","108","0.122747921167332","0.10100522783691","0.144490614497754"
"Yes","2018","higher vocational","Female","83","0.16016325166474","0.130159813771874","0.190166689557606"
"Yes","2018","higher education","Male","349","0.108262712895753","0.0973862612212142","0.119139164570291"
"Yes","2018","higher education","Female","389","0.135274582914846","0.123379840047897","0.147169325781794"
"No","2018","in school","Male","142","0.921579450133677","0.878981989698561","0.964176910568793"
"No","2018","in school","Female","167","0.867997181062392","0.819088050822565","0.91690631130222"
"No","2018","inadequately","Male","165","0.836430873885231","0.784910240912621","0.887951506857841"
"No","2018","inadequately","Female","223","0.83266031895048","0.788542386966701","0.876778250934259"
"No","2018","general elemantary","Male","898","0.866392375809401","0.845862099573594","0.886922652045207"
"No","2018","general elemantary","Female","1320","0.826877112251683","0.808378553981231","0.845375670522135"
"No","2018","middle vocational","Male","4446","0.855932354111556","0.846351015437823","0.865513692785289"
"No","2018","middle vocational","Female","5413","0.842482115719836","0.833500906117318","0.851463325322354"
"No","2018","vocational + Abi","Male","719","0.881406874535557","0.858890240234676","0.903923508836438"
"No","2018","vocational + Abi","Female","1154","0.849893572612547","0.830632582913996","0.869154562311098"
"No","2018","higher vocational","Male","767","0.877252078832668","0.855509385502246","0.89899477216309"
"No","2018","higher vocational","Female","491","0.83983674833526","0.809833310442394","0.869840186228126"
"No","2018","higher education","Male","2786","0.891737287104247","0.880860835429709","0.902613738778786"
"No","2018","higher education","Female","2787","0.864725417085154","0.852830674218205","0.876620159952103"
"Yes","2019","in school","Male","12","","",""
"Yes","2019","in school","Female","18","","",""
"Yes","2019","inadequately","Male","30","0.224063023379599","0.16210867594286","0.286017370816338"
"Yes","2019","inadequately","Female","40","0.229693922278535","0.173598473142158","0.285789371414912"
"Yes","2019","general elemantary","Male","138","0.13836847329454","0.116816402809517","0.159920543779563"
"Yes","2019","general elemantary","Female","245","0.17901877427064","0.159127985431224","0.198909563110055"
"Yes","2019","middle vocational","Male","701","0.145375607536175","0.135660781509773","0.155090433562577"
"Yes","2019","middle vocational","Female","877","0.152850808091429","0.143785625125106","0.161915991057751"
"Yes","2019","vocational + Abi","Male","93","0.106303812490713","0.0853599971214196","0.127247627860006"
"Yes","2019","vocational + Abi","Female","163","0.152528542421481","0.133285585735621","0.17177149910734"
"Yes","2019","higher vocational","Male","161","0.115372806077066","0.0963372165529022","0.134408395601231"
"Yes","2019","higher vocational","Female","80","0.119438149153841","0.0932477625515625","0.14562853575612"
"Yes","2019","higher education","Male","414","0.107780957837715","0.0977399542584865","0.117821961416942"
"Yes","2019","higher education","Female","422","0.133034334621615","0.121525460233293","0.144543209009936"
"No","2019","in school","Male","155","0.953025780888342","0.920935614816898","0.985115946959786"
"No","2019","in school","Female","145","0.852164702475582","0.797676167743484","0.90665323720768"
"No","2019","inadequately","Male","144","0.775936976620401","0.713982629183662","0.83789132405714"
"No","2019","inadequately","Female","176","0.770306077721465","0.714210628585088","0.826401526857842"
"No","2019","general elemantary","Male","848","0.86163152670546","0.840079456220437","0.883183597190483"
"No","2019","general elemantary","Female","1182","0.82098122572936","0.801090436889945","0.840872014568776"
"No","2019","middle vocational","Male","4356","0.854624392463825","0.844909566437423","0.864339218490227"
"No","2019","middle vocational","Female","5176","0.847149191908571","0.838084008942249","0.856214374874894"
"No","2019","vocational + Abi","Male","739","0.893696187509287","0.872752372139994","0.91464000287858"
"No","2019","vocational + Abi","Female","1178","0.847471457578519","0.82822850089266","0.866714414264379"
"No","2019","higher vocational","Male","921","0.884627193922934","0.865591604398769","0.903662783447098"
"No","2019","higher vocational","Female","509","0.880561850846159","0.85437146424388","0.906752237448437"
"No","2019","higher education","Male","3250","0.892219042162285","0.882178038583057","0.902260045741513"
"No","2019","higher education","Female","2923","0.866965665378385","0.855456790990064","0.878474539766707"
