"ple0053","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2018","Rhineland-Palatinate,Saarland","general elemantary","38","0.174336824706844","0.124429116489","0.224244532924689"
"Yes","2018","Rhineland-Palatinate,Saarland","middle vocational","104","0.173839375421616","0.145100737387843","0.202578013455388"
"Yes","2018","Rhineland-Palatinate,Saarland","vocational + Abi","12","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","higher vocational","9","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","higher education","42","0.142886314669846","0.101373584199058","0.184399045140634"
"Yes","2018","Baden-Württemberg","in school","3","","",""
"Yes","2018","Baden-Württemberg","inadequately","7","","",""
"Yes","2018","Baden-Württemberg","general elemantary","39","0.119002977870163","0.0804525164716063","0.15755343926872"
"Yes","2018","Baden-Württemberg","middle vocational","159","0.151657710708097","0.131051914170874","0.172263507245319"
"Yes","2018","Baden-Württemberg","vocational + Abi","25","","",""
"Yes","2018","Baden-Württemberg","higher vocational","25","","",""
"Yes","2018","Baden-Württemberg","higher education","68","0.0981112156159176","0.0775496638189938","0.118672767412841"
"Yes","2018","Bavaria","in school","3","","",""
"Yes","2018","Bavaria","inadequately","11","","",""
"Yes","2018","Bavaria","general elemantary","65","0.17457961243943","0.136710179936767","0.212449044942094"
"Yes","2018","Bavaria","middle vocational","257","0.139122366679365","0.123507749841209","0.15473698351752"
"Yes","2018","Bavaria","vocational + Abi","27","","",""
"Yes","2018","Bavaria","higher vocational","26","","",""
"Yes","2018","Bavaria","higher education","127","0.118400940008177","0.0982755813798742","0.13852629863648"
"Yes","2018","Berlin","in school","","","",""
"Yes","2018","Berlin","inadequately","2","","",""
"Yes","2018","Berlin","general elemantary","7","","",""
"Yes","2018","Berlin","middle vocational","56","0.17154585190886","0.132219370865082","0.210872332952638"
"Yes","2018","Berlin","vocational + Abi","6","","",""
"Yes","2018","Berlin","higher vocational","13","","",""
"Yes","2018","Berlin","higher education","47","0.129868508850962","0.0976811420009617","0.162055875700962"
"Yes","2018","Brandenburg","in school","2","","",""
"Yes","2018","Brandenburg","inadequately","3","","",""
"Yes","2018","Brandenburg","general elemantary","24","","",""
"Yes","2018","Brandenburg","middle vocational","80","0.173716269431237","0.140574088766805","0.206858450095669"
"Yes","2018","Brandenburg","vocational + Abi","11","","",""
"Yes","2018","Brandenburg","higher vocational","11","","",""
"Yes","2018","Brandenburg","higher education","45","0.198360930046793","0.147911068831218","0.248810791262368"
"Yes","2018","Mecklenburg-Western Pomerania","in school","3","","",""
"Yes","2018","Mecklenburg-Western Pomerania","inadequately","2","","",""
"Yes","2018","Mecklenburg-Western Pomerania","general elemantary","6","","",""
"Yes","2018","Mecklenburg-Western Pomerania","middle vocational","50","0.201141645378882","0.156006726449232","0.246276564308531"
"Yes","2018","Mecklenburg-Western Pomerania","vocational + Abi","6","","",""
"Yes","2018","Mecklenburg-Western Pomerania","higher vocational","8","","",""
"Yes","2018","Mecklenburg-Western Pomerania","higher education","19","","",""
"Yes","2018","Saxony","in school","","","",""
"Yes","2018","Saxony","inadequately","2","","",""
"Yes","2018","Saxony","general elemantary","20","","",""
"Yes","2018","Saxony","middle vocational","93","0.110201112891078","0.0888720467036387","0.131530179078517"
"Yes","2018","Saxony","vocational + Abi","9","","",""
"Yes","2018","Saxony","higher vocational","15","","",""
"Yes","2018","Saxony","higher education","52","0.119982656381184","0.0888693667594997","0.151095946002868"
"Yes","2018","Saxony-Anhalt","in school","","","",""
"Yes","2018","Saxony-Anhalt","inadequately","3","","",""
"Yes","2018","Saxony-Anhalt","general elemantary","13","","",""
"Yes","2018","Saxony-Anhalt","middle vocational","74","0.153364313850404","0.120717890542216","0.186010737158591"
"Yes","2018","Saxony-Anhalt","vocational + Abi","4","","",""
"Yes","2018","Saxony-Anhalt","higher vocational","10","","",""
"Yes","2018","Saxony-Anhalt","higher education","36","0.254069285937886","0.195878504481229","0.312260067394543"
"Yes","2018","Thuringia","in school","1","","",""
"Yes","2018","Thuringia","inadequately","1","","",""
"Yes","2018","Thuringia","general elemantary","14","","",""
"Yes","2018","Thuringia","middle vocational","81","0.184330522903043","0.151035067267657","0.217625978538429"
"Yes","2018","Thuringia","vocational + Abi","4","","",""
"Yes","2018","Thuringia","higher vocational","8","","",""
"Yes","2018","Thuringia","higher education","29","","",""
"No","2018","Schleswig-Holstein","in school","6","","",""
"No","2018","Schleswig-Holstein","inadequately","17","","",""
"No","2018","Schleswig-Holstein","general elemantary","91","0.892479810022527","0.834325882125716","0.950633737919338"
"No","2018","Schleswig-Holstein","middle vocational","370","0.868134166022419","0.836154536341061","0.900113795703776"
"No","2018","Schleswig-Holstein","vocational + Abi","70","0.759480875293824","0.666973918688407","0.851987831899242"
"No","2018","Schleswig-Holstein","higher vocational","49","0.923381371336752","0.853086362814294","0.993676379859211"
"No","2018","Schleswig-Holstein","higher education","164","0.8687391110114","0.820209816642264","0.917268405380536"
"No","2018","Hamburg","in school","7","","",""
"No","2018","Hamburg","inadequately","10","","",""
"No","2018","Hamburg","general elemantary","37","0.910163043151814","0.824695547632736","0.995630538670892"
"No","2018","Hamburg","middle vocational","143","0.861479241634159","0.809551017680421","0.913407465587896"
"No","2018","Hamburg","vocational + Abi","39","0.844717417688394","0.737703848367658","0.951730987009131"
"No","2018","Hamburg","higher vocational","12","","",""
"No","2018","Hamburg","higher education","151","0.865572715412945","0.814296127014446","0.916849303811444"
"No","2018","Lower Saxony","in school","34","0.943138046031347","0.867490409711275","1.01878568235142"
"No","2018","Lower Saxony","inadequately","56","0.837046649498891","0.746564151383623","0.927529147614159"
"No","2018","Lower Saxony","general elemantary","285","0.90142316261611","0.869454339061798","0.933391986170421"
"No","2018","Lower Saxony","middle vocational","991","0.869552214564418","0.849967145228524","0.889137283900312"
"No","2018","Lower Saxony","vocational + Abi","201","0.860262421092248","0.814959217379187","0.905565624805308"
"No","2018","Lower Saxony","higher vocational","103","0.83592651168124","0.768820965488736","0.903032057873745"
"No","2018","Lower Saxony","higher education","484","0.887269769078058","0.860470728851597","0.914068809304518"
"No","2018","Bremen","in school","7","","",""
"No","2018","Bremen","inadequately","13","","",""
"No","2018","Bremen","general elemantary","15","","",""
"No","2018","Bremen","middle vocational","72","0.87346246545302","0.801505478047389","0.945419452858652"
"No","2018","Bremen","vocational + Abi","17","","",""
"No","2018","Bremen","higher vocational","6","","",""
"No","2018","Bremen","higher education","51","0.910726465495122","0.83734448347945","0.984108447510795"
"No","2018","North Rhine-Westphalia","in school","92","0.865925842941483","0.798807166797469","0.933044519085496"
"No","2018","North Rhine-Westphalia","inadequately","121","0.823650745056408","0.763844827993623","0.883456662119194"
"No","2018","North Rhine-Westphalia","general elemantary","536","0.81602989934047","0.786243495625861","0.84581630305508"
"No","2018","North Rhine-Westphalia","middle vocational","1940","0.835059395305135","0.819819088649431","0.850299701960838"
"No","2018","North Rhine-Westphalia","vocational + Abi","527","0.842368513866248","0.813332101772753","0.871404925959744"
"No","2018","North Rhine-Westphalia","higher vocational","222","0.866178048465718","0.824390656493086","0.907965440438351"
"No","2018","North Rhine-Westphalia","higher education","1042","0.887007592832128","0.868836246116301","0.905178939547956"
"No","2018","Hesse","in school","28","","",""
"No","2018","Hesse","inadequately","24","","",""
"No","2018","Hesse","general elemantary","159","0.826503381283972","0.771788305580327","0.881218456987618"
"No","2018","Hesse","middle vocational","603","0.853440245992229","0.827051578010094","0.879828913974364"
"No","2018","Hesse","vocational + Abi","136","0.892347994369519","0.842912622430321","0.941783366308716"
"No","2018","Hesse","higher vocational","70","0.914687869159662","0.851884470107355","0.97749126821197"
"No","2018","Hesse","higher education","430","0.898145916288992","0.871088261898207","0.925203570679777"
"No","2018","Rhineland-Palatinate,Saarland","in school","21","","",""
"No","2018","Rhineland-Palatinate,Saarland","inadequately","24","","",""
"No","2018","Rhineland-Palatinate,Saarland","general elemantary","184","0.825663175293156","0.775755467075311","0.875570883511"
"No","2018","Rhineland-Palatinate,Saarland","middle vocational","564","0.826160624578384","0.797421986544612","0.854899262612157"
"No","2018","Rhineland-Palatinate,Saarland","vocational + Abi","108","0.825790615628462","0.757928372214051","0.893652859042874"
"No","2018","Rhineland-Palatinate,Saarland","higher vocational","80","0.8457682851833","0.77073298414231","0.920803586224291"
"No","2018","Rhineland-Palatinate,Saarland","higher education","231","0.857113685330154","0.815600954859366","0.898626415800941"
"No","2018","Baden-Württemberg","in school","28","","",""
"No","2018","Baden-Württemberg","inadequately","22","","",""
"No","2018","Baden-Württemberg","general elemantary","232","0.880997022129837","0.84244656073128","0.919547483528394"
"No","2018","Baden-Württemberg","middle vocational","1005","0.848342289291903","0.827736492754681","0.868948085829126"
"No","2018","Baden-Württemberg","vocational + Abi","209","0.88329539630575","0.842157967862879","0.924432824748622"
"No","2018","Baden-Württemberg","higher vocational","140","0.866785711215948","0.814937068036564","0.918634354395332"
"No","2018","Baden-Württemberg","higher education","736","0.901888784384082","0.881327232587159","0.922450336181006"
"No","2018","Bavaria","in school","32","0.91414099076139","0.821326967878314","1.00695501364447"
"No","2018","Bavaria","inadequately","39","0.744368352017987","0.623457759664941","0.865278944371033"
"No","2018","Bavaria","general elemantary","321","0.82542038756057","0.787550955057906","0.863289820063233"
"No","2018","Bavaria","middle vocational","1630","0.860877633320635","0.84526301648248","0.876492250158791"
"No","2018","Bavaria","vocational + Abi","254","0.920832220061426","0.889263322364482","0.952401117758369"
"No","2018","Bavaria","higher vocational","223","0.924294946396919","0.891438836506881","0.957151056286957"
"No","2018","Bavaria","higher education","863","0.881599059991823","0.86147370136352","0.901724418620126"
"No","2018","Berlin","in school","6","","",""
"No","2018","Berlin","inadequately","18","","",""
"No","2018","Berlin","general elemantary","64","0.913240218037222","0.847765949219985","0.978714486854459"
"No","2018","Berlin","middle vocational","297","0.82845414809114","0.789127667047362","0.867780629134918"
"No","2018","Berlin","vocational + Abi","54","0.915087106248251","0.844554406960627","0.985619805535876"
"No","2018","Berlin","higher vocational","37","0.796159896441486","0.684497214810338","0.907822578072633"
"No","2018","Berlin","higher education","372","0.870131491149038","0.837944124299038","0.902318857999038"
"No","2018","Brandenburg","in school","10","","",""
"No","2018","Brandenburg","inadequately","14","","",""
"No","2018","Brandenburg","general elemantary","66","0.790322434673019","0.706220696042663","0.874424173303376"
"No","2018","Brandenburg","middle vocational","422","0.826283730568763","0.793141549904331","0.859425911233195"
"No","2018","Brandenburg","vocational + Abi","64","0.84293759206728","0.76058992572968","0.92528525840488"
"No","2018","Brandenburg","higher vocational","58","0.845528007654603","0.760254835572834","0.930801179736373"
"No","2018","Brandenburg","higher education","195","0.801639069953207","0.751189208737632","0.852088931168782"
"No","2018","Mecklenburg-Western Pomerania","in school","5","","",""
"No","2018","Mecklenburg-Western Pomerania","inadequately","6","","",""
"No","2018","Mecklenburg-Western Pomerania","general elemantary","34","0.89883273179959","0.805383110345478","0.992282353253702"
"No","2018","Mecklenburg-Western Pomerania","middle vocational","253","0.798858354621118","0.753723435691469","0.843993273550768"
"No","2018","Mecklenburg-Western Pomerania","vocational + Abi","26","","",""
"No","2018","Mecklenburg-Western Pomerania","higher vocational","42","0.834139034013799","0.73104004504708","0.937238022980518"
"No","2018","Mecklenburg-Western Pomerania","higher education","124","0.8712009241564","0.816297983103622","0.926103865209178"
