"ple0053","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2008","35-65 y.","middle vocational","561","0.0976295622887493","0.0897917509507122","0.105467373626786","1"
"Yes","2008","35-65 y.","vocational + Abi","52","0.0885470298381217","0.0660579345256046","0.111036125150639","1"
"Yes","2008","35-65 y.","higher vocational","85","0.100460544362","0.0816106603905225","0.119310428333477","1"
"Yes","2008","35-65 y.","higher education","258","0.0931998396848926","0.0824126239045902","0.103987055465195","1"
"Yes","2008","16-34 y.","general elemantary","62","0.084563827648466","0.0626630973501937","0.106464557946738","1"
"Yes","2008","16-34 y.","middle vocational","149","0.0632730630581913","0.0525820377363898","0.0739640883799928","1"
"Yes","2008","16-34 y.","in school","19","","","","1"
"Yes","2008","16-34 y.","inadequately","6","","","","1"
"Yes","2008","16-34 y.","vocational + Abi","39","0.0864287680700234","0.057950559988749","0.114906976151298","1"
"Yes","2008","16-34 y.","higher vocational","12","","","","1"
"Yes","2008","16-34 y.","higher education","50","0.122858248634256","0.0948840723807778","0.150832424887734","1"
"Yes","2008","66 and older","in school","","","","","1"
"Yes","2008","66 and older","inadequately","5","","","","1"
"Yes","2008","66 and older","general elemantary","153","0.229946684780959","0.199546014607524","0.260347354954394","1"
"Yes","2008","66 and older","middle vocational","457","0.201156341023823","0.184618452078037","0.217694229969608","1"
"Yes","2008","66 and older","vocational + Abi","24","","","","1"
"Yes","2008","66 and older","higher vocational","71","0.233786482045097","0.18697333155536","0.280599632534835","1"
"Yes","2008","66 and older","higher education","161","0.193723810704558","0.167552259947061","0.219895361462054","1"
"No","2009","66 and older","in school","","","","","2"
"No","2009","66 and older","inadequately","37","0.846801996085934","0.739147703092076","0.954456289079793","2"
"No","2009","66 and older","general elemantary","527","0.787909230244655","0.756909434090523","0.818909026398786","2"
"No","2009","66 and older","middle vocational","1709","0.770696528973213","0.753086007098232","0.788307050848194","2"
"No","2009","66 and older","vocational + Abi","80","0.806020435576769","0.727331577987148","0.884709293166389","2"
"No","2009","66 and older","higher vocational","244","0.778953475560096","0.733417949881802","0.82448900123839","2"
"No","2009","66 and older","higher education","716","0.799777402461468","0.773457594371371","0.826097210551564","2"
"No","2009","16-34 y.","in school","294","0.952029856154946","0.928317124396036","0.975742587913856","2"
"No","2009","16-34 y.","inadequately","37","0.960506585554479","0.900889783302205","1.02012338780675","2"
"No","2009","16-34 y.","general elemantary","500","0.912309329154871","0.888692583858611","0.935926074451131","2"
"No","2009","16-34 y.","middle vocational","1637","0.907519665603996","0.894128882814954","0.920910448393038","2"
"No","2009","16-34 y.","vocational + Abi","305","0.879082797018674","0.844325285298878","0.91384030873847","2"
"No","2009","16-34 y.","higher vocational","100","0.935989882714145","0.890038907721633","0.981940857706657","2"
"No","2009","16-34 y.","higher education","495","0.900503313775046","0.875233579540211","0.925773048009881","2"
"No","2009","35-65 y.","in school","","","","","2"
"No","2009","35-65 y.","inadequately","73","0.848601404063413","0.771949800504727","0.925253007622098","2"
"No","2009","35-65 y.","general elemantary","522","0.913643380486793","0.890939734797071","0.936347026176515","2"
"No","2009","35-65 y.","middle vocational","4509","0.885747428370949","0.877020967214132","0.894473889527765","2"
"No","2009","35-65 y.","vocational + Abi","517","0.900461023124415","0.875818475345351","0.925103570903479","2"
"No","2009","35-65 y.","higher vocational","807","0.903529983843975","0.884305643237556","0.922754324450393","2"
"No","2009","35-65 y.","higher education","2360","0.90589944354912","0.894708973307871","0.917089913790369","2"
"Yes","2009","35-65 y.","in school","","","","","1"
"Yes","2009","35-65 y.","inadequately","11","","","","1"
"Yes","2009","35-65 y.","general elemantary","66","0.0863566195132069","0.0636529738234851","0.109060265202929","1"
"Yes","2009","35-65 y.","middle vocational","596","0.114252571629051","0.105526110472235","0.122979032785868","1"
"Yes","2009","35-65 y.","vocational + Abi","50","0.0995389768755849","0.074896429096521","0.124181524654649","1"
"Yes","2009","35-65 y.","higher vocational","99","0.0964700161560252","0.0772456755496068","0.115694356762444","1"
"Yes","2009","35-65 y.","higher education","255","0.09410055645088","0.0829100862096307","0.105291026692129","1"
"Yes","2009","16-34 y.","general elemantary","51","0.087690670845129","0.0640739255488686","0.111307416141389","1"
"Yes","2009","16-34 y.","middle vocational","161","0.0924803343960037","0.0790895516069616","0.105871117185046","1"
"Yes","2009","16-34 y.","in school","18","","","","1"
"Yes","2009","16-34 y.","inadequately","4","","","","1"
"Yes","2009","16-34 y.","vocational + Abi","33","0.120917202981326","0.0861596912615302","0.155674714701122","1"
"Yes","2009","16-34 y.","higher vocational","9","","","","1"
"Yes","2009","16-34 y.","higher education","44","0.0994966862249541","0.0742269519901189","0.124766420459789","1"
"Yes","2009","66 and older","higher vocational","75","0.221046524439904","0.17551099876161","0.266582050118198","1"
"Yes","2009","66 and older","in school","","","","","1"
"Yes","2009","66 and older","inadequately","6","","","","1"
"Yes","2009","66 and older","general elemantary","141","0.212090769755345","0.181090973601214","0.243090565909477","1"
"Yes","2009","66 and older","vocational + Abi","17","","","","1"
"Yes","2009","66 and older","higher education","172","0.200222597538532","0.173902789448436","0.226542405628629","1"
"Yes","2009","66 and older","middle vocational","480","0.229303471026787","0.211692949151806","0.246913992901768","1"
"No","2010","66 and older","in school","","","","","2"
"No","2010","66 and older","inadequately","29","","","","2"
"No","2010","66 and older","general elemantary","486","0.799169395107053","0.767634846675447","0.830703943538659","2"
"No","2010","66 and older","middle vocational","1632","0.772204737979322","0.754210832249168","0.790198643709477","2"
"No","2010","66 and older","vocational + Abi","81","0.853189466423237","0.782020994774466","0.924357938072007","2"
"No","2010","66 and older","higher vocational","244","0.762024088534292","0.715366321386896","0.808681855681688","2"
"No","2010","66 and older","higher education","730","0.79342823748429","0.767022790732557","0.819833684236024","2"
"No","2010","16-34 y.","in school","391","0.950577473748214","0.929723910562028","0.9714310369344","2"
"No","2010","16-34 y.","inadequately","113","0.840282811090564","0.782043682819726","0.898521939361402","2"
"No","2010","16-34 y.","general elemantary","825","0.899105594726635","0.880219607067686","0.917991582385584","2"
"No","2010","16-34 y.","middle vocational","2587","0.926100239054674","0.916779203939664","0.935421274169683","2"
"No","2010","16-34 y.","vocational + Abi","503","0.908701744132371","0.885750178030483","0.931653310234259","2"
"No","2010","16-34 y.","higher vocational","171","0.950263684417416","0.919592658162916","0.980934710671917","2"
"No","2010","16-34 y.","higher education","782","0.934145628351492","0.91811857157848","0.950172685124504","2"
"No","2010","35-65 y.","in school","","","","","2"
"No","2010","35-65 y.","inadequately","133","0.920388793933742","0.877774528687724","0.963003059179759","2"
"No","2010","35-65 y.","general elemantary","762","0.872074854478712","0.84982926149298","0.894320447464444","2"
"No","2010","35-65 y.","middle vocational","5902","0.884796221831182","0.877131383394562","0.892461060267801","2"
"No","2010","35-65 y.","vocational + Abi","916","0.905313278479308","0.887283626103647","0.923342930854969","2"
"No","2010","35-65 y.","higher vocational","976","0.901265706995544","0.883677264401187","0.9188541495899","2"
"No","2010","35-65 y.","higher education","3185","0.909857352835528","0.900441900533099","0.919272805137956","2"
"Yes","2010","35-65 y.","in school","","","","","1"
"Yes","2010","35-65 y.","inadequately","22","","","","1"
"Yes","2010","35-65 y.","general elemantary","104","0.127925145521288","0.105679552535556","0.15017073850702","1"
"Yes","2010","35-65 y.","middle vocational","763","0.115203778168818","0.107538939732199","0.122868616605438","1"
"Yes","2010","35-65 y.","vocational + Abi","97","0.0946867215206916","0.0766570691450306","0.112716373896353","1"
"Yes","2010","35-65 y.","higher vocational","129","0.0987342930044563","0.0811458504101","0.116322735598813","1"
"Yes","2010","35-65 y.","higher education","369","0.0901426471644724","0.0807271948620441","0.0995580994669006","1"
"Yes","2010","16-34 y.","general elemantary","152","0.100894405273365","0.0820084176144159","0.119780392932314","1"
"Yes","2010","16-34 y.","middle vocational","439","0.0738997609453263","0.0645787258303166","0.0832207960603361","1"
"Yes","2010","16-34 y.","in school","24","","","","1"
"Yes","2010","16-34 y.","inadequately","39","0.159717188909436","0.101478060638598","0.217956317180274","1"
"Yes","2010","16-34 y.","higher education","138","0.0658543716485078","0.0498273148754955","0.0818814284215201","1"
"Yes","2010","16-34 y.","vocational + Abi","102","0.0912982558676291","0.068346689765741","0.114249821969517","1"
"Yes","2010","16-34 y.","higher vocational","22","","","","1"
"Yes","2010","66 and older","general elemantary","134","0.200830604892947","0.169296056461341","0.232365153324553","1"
"Yes","2010","66 and older","vocational + Abi","14","","","","1"
"Yes","2010","66 and older","higher vocational","76","0.237975911465708","0.191318144318312","0.284633678613104","1"
"Yes","2010","66 and older","higher education","173","0.206571762515709","0.180166315763975","0.232977209267443","1"
"Yes","2010","66 and older","middle vocational","455","0.227795262020678","0.209801356290523","0.245789167750832","1"
"Yes","2010","66 and older","inadequately","8","","","","1"
"Yes","2010","66 and older","in school","","","","","1"
"No","2011","16-34 y.","in school","437","0.918898369219849","0.894296616182447","0.94350012225725","2"
"No","2011","16-34 y.","inadequately","122","0.840072256670687","0.781802054778082","0.898342458563292","2"
"No","2011","16-34 y.","general elemantary","853","0.903827308210866","0.885544876401319","0.922109740020413","2"
"No","2011","16-34 y.","middle vocational","2652","0.902201165492226","0.891657590038642","0.91274474094581","2"
"No","2011","16-34 y.","vocational + Abi","507","0.878155773342013","0.852240210923608","0.904071335760418","2"
"No","2011","16-34 y.","higher vocational","169","0.909753440269309","0.868903223085523","0.950603657453095","2"
"No","2011","16-34 y.","higher education","797","0.916923743438758","0.899118319874774","0.934729167002743","2"
"No","2011","35-65 y.","in school","","","","","2"
"No","2011","35-65 y.","inadequately","168","0.85154460894913","0.801894904626294","0.901194313271966","2"
"No","2011","35-65 y.","general elemantary","983","0.868036857422055","0.848312076141243","0.887761638702868","2"
"No","2011","35-65 y.","middle vocational","7202","0.87528911269113","0.86814808209636","0.882430143285899","2"
"No","2011","35-65 y.","vocational + Abi","1136","0.89948408282093","0.882946943253127","0.916021222388733","2"
"No","2011","35-65 y.","higher vocational","1126","0.885914003174406","0.868538413160457","0.903289593188355","2"
"No","2011","35-65 y.","higher education","3784","0.911649060537343","0.903067007768713","0.920231113305973","2"
"No","2011","66 and older","in school","","","","","2"
"No","2011","66 and older","inadequately","46","0.828295297599665","0.733657011636833","0.922933583562496","2"
"No","2011","66 and older","general elemantary","652","0.784176805549557","0.756389393589307","0.811964217509806","2"
"No","2011","66 and older","middle vocational","2113","0.782168115238654","0.766528869090197","0.797807361387111","2"
"No","2011","66 and older","vocational + Abi","104","0.843585661556551","0.780410100675838","0.906761222437265","2"
"No","2011","66 and older","higher vocational","294","0.766275765727745","0.723947848718091","0.808603682737399","2"
"No","2011","66 and older","higher education","872","0.768702206454868","0.743749963753787","0.793654449155949","2"
"Yes","2011","35-65 y.","in school","","","","","1"
"Yes","2011","35-65 y.","inadequately","29","","","","1"
"Yes","2011","35-65 y.","general elemantary","148","0.131963142577945","0.112238361297132","0.151687923858757","1"
"Yes","2011","35-65 y.","middle vocational","1021","0.12471088730887","0.117569856714101","0.13185191790364","1"
"Yes","2011","35-65 y.","vocational + Abi","134","0.10051591717907","0.0839787776112667","0.117053056746873","1"
"Yes","2011","35-65 y.","higher vocational","160","0.114085996825594","0.096710406811645","0.131461586839543","1"
"Yes","2011","35-65 y.","higher education","417","0.088350939462657","0.0797688866940268","0.0969329922312871","1"
"Yes","2011","16-34 y.","general elemantary","146","0.0961726917891338","0.0778902599795868","0.114455123598681","1"
"Yes","2011","16-34 y.","middle vocational","397","0.0977988345077742","0.0872552590541901","0.108342409961358","1"
"Yes","2011","16-34 y.","in school","36","0.0811016307801514","0.05649987774275","0.105703383817553","1"
"Yes","2011","16-34 y.","inadequately","30","0.159927743329313","0.101657541436708","0.218197945221918","1"
"Yes","2011","16-34 y.","higher education","126","0.0830762565612417","0.0652708329972575","0.100881680125226","1"
"Yes","2011","16-34 y.","vocational + Abi","105","0.121844226657987","0.0959286642395824","0.147759789076392","1"
"Yes","2011","16-34 y.","higher vocational","20","","","","1"
"Yes","2011","66 and older","higher education","225","0.231297793545132","0.206345550844051","0.256250036246213","1"
"Yes","2011","66 and older","inadequately","15","","","","1"
"Yes","2011","66 and older","general elemantary","190","0.215823194450443","0.188035782490194","0.243610606410693","1"
"Yes","2011","66 and older","middle vocational","563","0.217831884761346","0.202192638612889","0.233471130909803","1"
"Yes","2011","66 and older","in school","","","","","1"
"Yes","2011","66 and older","vocational + Abi","23","","","","1"
"Yes","2011","66 and older","higher vocational","90","0.233724234272255","0.191396317262601","0.276052151281909","1"
"No","2012","16-34 y.","in school","438","0.934596718800996","0.912292398860827","0.956901038741165","2"
"No","2012","16-34 y.","inadequately","113","0.849164733323082","0.79050670044942","0.907822766196743","2"
"No","2012","16-34 y.","general elemantary","843","0.879320016271002","0.858851669222217","0.899788363319787","2"
"No","2012","16-34 y.","middle vocational","2469","0.896666637326897","0.885401994005487","0.907931280648307","2"
"No","2012","16-34 y.","vocational + Abi","480","0.917968131685695","0.894693513448268","0.941242749923122","2"
"No","2012","16-34 y.","higher vocational","153","0.94603663473954","0.911870414185388","0.980202855293692","2"
"No","2012","16-34 y.","higher education","789","0.925636663960184","0.908282626140336","0.942990701780032","2"
"No","2012","35-65 y.","in school","","","","","2"
"No","2012","35-65 y.","inadequately","149","0.768993214011474","0.708745192594869","0.829241235428079","2"
"No","2012","35-65 y.","general elemantary","984","0.882342667299629","0.863439084082611","0.901246250516646","2"
"No","2012","35-65 y.","middle vocational","7015","0.864014144047241","0.856529077637737","0.871499210456745","2"
"No","2012","35-65 y.","vocational + Abi","1184","0.90853974043307","0.892947665723691","0.924131815142449","2"
"No","2012","35-65 y.","higher vocational","1132","0.874353100813934","0.856116806406506","0.892589395221363","2"
"No","2012","35-65 y.","higher education","3750","0.914833098916751","0.90631706830865","0.923349129524851","2"
"No","2012","66 and older","in school","","","","","2"
"No","2012","66 and older","inadequately","45","0.810506996439897","0.708768424566572","0.912245568313223","2"
"No","2012","66 and older","general elemantary","629","0.770335759690083","0.741529102859375","0.799142416520792","2"
"No","2012","66 and older","middle vocational","2104","0.774951109912221","0.75920471973023","0.790697500094211","2"
"No","2012","66 and older","vocational + Abi","94","0.815334027197613","0.746479991785077","0.884188062610149","2"
"No","2012","66 and older","higher vocational","292","0.775327126504303","0.73308456291007","0.817569690098536","2"
"No","2012","66 and older","higher education","911","0.784567185863096","0.760826522560738","0.808307849165454","2"
"Yes","2012","35-65 y.","in school","","","","","1"
"Yes","2012","35-65 y.","inadequately","39","0.231006785988526","0.170758764571921","0.291254807405131","1"
"Yes","2012","35-65 y.","general elemantary","132","0.117657332700371","0.0987537494833538","0.136560915917389","1"
"Yes","2012","35-65 y.","middle vocational","1041","0.135985855952759","0.128500789543255","0.143470922362262","1"
"Yes","2012","35-65 y.","vocational + Abi","129","0.0914602595669301","0.0758681848575509","0.107052334276309","1"
"Yes","2012","35-65 y.","higher vocational","137","0.125646899186066","0.107410604778637","0.143883193593494","1"
"Yes","2012","35-65 y.","higher education","377","0.0851669010832491","0.0766508704751486","0.0936829316913496","1"
"Yes","2012","16-34 y.","general elemantary","130","0.120679983728998","0.100211636680213","0.141148330777783","1"
"Yes","2012","16-34 y.","middle vocational","336","0.103333362673103","0.0920687193516936","0.114598005994513","1"
"Yes","2012","16-34 y.","inadequately","30","0.150835266676918","0.0921772338032568","0.20949329955058","1"
"Yes","2012","16-34 y.","vocational + Abi","54","0.0820318683143049","0.0587572500768781","0.105306486551732","1"
"Yes","2012","16-34 y.","higher vocational","15","","","","1"
"Yes","2012","16-34 y.","in school","34","0.0654032811990041","0.0430989612588353","0.0877076011391729","1"
"Yes","2012","16-34 y.","higher education","89","0.0743633360398163","0.0570092982199682","0.0917173738596644","1"
"Yes","2012","66 and older","higher education","241","0.215432814136904","0.191692150834546","0.239173477439262","1"
"Yes","2012","66 and older","in school","","","","","1"
"Yes","2012","66 and older","general elemantary","190","0.229664240309917","0.200857583479208","0.258470897140625","1"
"Yes","2012","66 and older","inadequately","12","","","","1"
"Yes","2012","66 and older","middle vocational","598","0.225048890087779","0.209302499905789","0.24079528026977","1"
"Yes","2012","66 and older","higher vocational","83","0.224672873495697","0.182430309901464","0.26691543708993","1"
"Yes","2012","66 and older","vocational + Abi","28","","","","1"
"No","2013","16-34 y.","in school","410","0.880809124831769","0.85113501096248","0.910483238701057","2"
"No","2013","16-34 y.","inadequately","106","0.890041613255589","0.834529531826511","0.945553694684667","2"
"No","2013","16-34 y.","general elemantary","765","0.867877949614789","0.84576724029718","0.889988658932398","2"
"No","2013","16-34 y.","middle vocational","2187","0.906299662039273","0.894809710261536","0.91778961381701","2"
"No","2013","16-34 y.","vocational + Abi","370","0.872653738809987","0.840772328686461","0.904535148933513","2"
"No","2013","16-34 y.","higher vocational","122","0.876428112292349","0.822300121179068","0.93055610340563","2"
"No","2013","16-34 y.","higher education","737","0.894999803150864","0.873992129326992","0.916007476974736","2"
"No","2013","35-65 y.","in school","","","","","2"
"No","2013","35-65 y.","inadequately","134","0.777327559087563","0.713063164498199","0.841591953676927","2"
"No","2013","35-65 y.","general elemantary","841","0.845602843416117","0.823049418624635","0.868156268207599","2"
"No","2013","35-65 y.","middle vocational","6578","0.868186830022261","0.860528760563333","0.87584489948119","2"
"No","2013","35-65 y.","vocational + Abi","1107","0.872461292896273","0.853939494228048","0.890983091564499","2"
"No","2013","35-65 y.","higher vocational","1077","0.908190615605819","0.89177756886107","0.924603662350568","2"
"No","2013","35-65 y.","higher education","3528","0.91136546514047","0.902434033899819","0.92029689638112","2"
"No","2013","66 and older","in school","","","","","2"
"No","2013","66 and older","inadequately","40","0.887058838883388","0.798434626415102","0.975683051351674","2"
"No","2013","66 and older","general elemantary","574","0.75855859006284","0.727807390059236","0.789309790066444","2"
"No","2013","66 and older","middle vocational","1990","0.763542068372634","0.747114436673824","0.779969700071443","2"
"No","2013","66 and older","vocational + Abi","94","0.800593234124979","0.729401215308577","0.871785252941381","2"
"No","2013","66 and older","higher vocational","280","0.781556209444642","0.738513815209981","0.824598603679303","2"
"No","2013","66 and older","higher education","937","0.811492467505064","0.788985048435408","0.833999886574719","2"
"Yes","2013","35-65 y.","in school","","","","","1"
"Yes","2013","35-65 y.","inadequately","27","","","","1"
"Yes","2013","35-65 y.","general elemantary","145","0.154397156583883","0.131843731792401","0.176950581375365","1"
"Yes","2013","35-65 y.","middle vocational","918","0.131813169977739","0.12415510051881","0.139471239436667","1"
"Yes","2013","35-65 y.","vocational + Abi","139","0.127538707103727","0.109016908435501","0.146060505771952","1"
"Yes","2013","35-65 y.","higher vocational","112","0.091809384394181","0.075396337649432","0.10822243113893","1"
"Yes","2013","35-65 y.","higher education","362","0.0886345348595303","0.0797031036188798","0.0975659661001809","1"
"Yes","2013","16-34 y.","general elemantary","136","0.132122050385211","0.110011341067602","0.154232759702821","1"
"Yes","2013","16-34 y.","middle vocational","284","0.0937003379607266","0.0822103861829896","0.105190289738464","1"
"Yes","2013","66 and older","higher education","223","0.188507532494936","0.166000113425281","0.211014951564592","1"
"Yes","2013","16-34 y.","inadequately","16","","","","1"
"Yes","2013","16-34 y.","in school","48","0.119190875168231","0.0895167612989429","0.148864989037519","1"
"Yes","2013","16-34 y.","vocational + Abi","50","0.127346261190013","0.0954648510664869","0.159227671313539","1"
"Yes","2013","16-34 y.","higher vocational","20","","","","1"
"Yes","2013","66 and older","general elemantary","170","0.24144140993716","0.210690209933556","0.272192609940764","1"
"Yes","2013","66 and older","middle vocational","580","0.236457931627366","0.220030299928557","0.252885563326176","1"
"Yes","2013","66 and older","vocational + Abi","27","","","","1"
"Yes","2013","16-34 y.","higher education","81","0.105000196849136","0.0839925230252637","0.126007870673008","1"
"Yes","2013","66 and older","higher vocational","74","0.218443790555358","0.175401396320697","0.261486184790019","1"
"Yes","2013","66 and older","in school","","","","","1"
"Yes","2013","66 and older","inadequately","9","","","","1"
"No","2014","16-34 y.","in school","404","0.89121421242939","0.86231687736439","0.920111547494391","2"
"No","2014","16-34 y.","inadequately","126","0.834819420866405","0.777636498318012","0.892002343414797","2"
"No","2014","16-34 y.","general elemantary","1009","0.854348354964207","0.834280640068055","0.874416069860358","2"
"No","2014","16-34 y.","middle vocational","2406","0.902703521957246","0.891543508536153","0.913863535378339","2"
"No","2014","16-34 y.","vocational + Abi","434","0.859627072344968","0.82930006588005","0.889954078809886","2"
"No","2014","16-34 y.","higher vocational","109","0.849832911802168","0.788658951612485","0.91100687199185","2"
"No","2014","16-34 y.","higher education","871","0.932017657074082","0.916027977864938","0.948007336283226","2"
"No","2014","35-65 y.","in school","","","","","2"
"No","2014","35-65 y.","inadequately","234","0.797712007189099","0.751637066754962","0.843786947623236","2"
"No","2014","35-65 y.","general elemantary","1056","0.874741970922942","0.85626591270322","0.893218029142665","2"
"No","2014","35-65 y.","middle vocational","6422","0.871322403115529","0.863637544260886","0.879007261970173","2"
"No","2014","35-65 y.","vocational + Abi","1267","0.879325486309188","0.862388596533734","0.896262376084642","2"
"No","2014","35-65 y.","higher vocational","1010","0.89625744303214","0.878415320228815","0.914099565835465","2"
"No","2014","35-65 y.","higher education","3731","0.893896402931223","0.884484501185125","0.90330830467732","2"
"No","2014","66 and older","in school","","","","","2"
"No","2014","66 and older","inadequately","45","0.93187190950427","0.862031897166943","1.0017119218416","2"
"No","2014","66 and older","general elemantary","541","0.768195897169232","0.736890664882066","0.799501129456397","2"
"No","2014","66 and older","middle vocational","2061","0.797348290343498","0.781840380825451","0.812856199861545","2"
"No","2014","66 and older","vocational + Abi","103","0.864029758343775","0.805109763551892","0.922949753135658","2"
"No","2014","66 and older","higher vocational","266","0.767194035888764","0.722534055322213","0.811854016455315","2"
"No","2014","66 and older","higher education","945","0.799472309956999","0.776529635179201","0.822414984734797","2"
"Yes","2014","35-65 y.","in school","","","","","1"
"Yes","2014","35-65 y.","inadequately","58","0.202287992810901","0.156213052376764","0.248362933245038","1"
"Yes","2014","35-65 y.","general elemantary","177","0.125258029077058","0.106781970857335","0.14373408729678","1"
"Yes","2014","35-65 y.","middle vocational","871","0.128677596884471","0.120992738029827","0.136362455739114","1"
"Yes","2014","35-65 y.","vocational + Abi","154","0.120674513690812","0.103737623915358","0.137611403466266","1"
"Yes","2014","35-65 y.","higher vocational","112","0.10374255696786","0.0859004341645347","0.121584679771185","1"
"Yes","2014","35-65 y.","higher education","382","0.106103597068777","0.0966916953226798","0.115515498814875","1"
"Yes","2014","66 and older","higher education","225","0.200527690043001","0.177585015265203","0.223470364820799","1"
"Yes","2014","16-34 y.","general elemantary","178","0.145651645035794","0.125583930139642","0.165719359931945","1"
"Yes","2014","16-34 y.","middle vocational","303","0.097296478042754","0.0861364646216606","0.108456491463847","1"
"Yes","2014","66 and older","general elemantary","157","0.231804102830768","0.200498870543603","0.263109335117934","1"
"Yes","2014","66 and older","middle vocational","520","0.202651709656502","0.187143800138455","0.218159619174549","1"
"Yes","2014","66 and older","vocational + Abi","27","","","","1"
"Yes","2014","66 and older","higher vocational","78","0.232805964111236","0.188145983544685","0.277465944677787","1"
"Yes","2014","16-34 y.","in school","42","0.10878578757061","0.0798884525056092","0.13768312263561","1"
"Yes","2014","16-34 y.","inadequately","36","0.165180579133595","0.107997656585203","0.222363501681988","1"
"Yes","2014","16-34 y.","higher vocational","22","","","","1"
"Yes","2014","66 and older","inadequately","5","","","","1"
"Yes","2014","16-34 y.","vocational + Abi","70","0.140372927655032","0.110045921190114","0.17069993411995","1"
"Yes","2014","16-34 y.","higher education","81","0.0679823429259178","0.0519926637167736","0.083972022135062","1"
"Yes","2014","66 and older","in school","","","","","1"
"No","2015","16-34 y.","in school","322","0.93304987762682","0.906902830449096","0.959196924804543","2"
"No","2015","16-34 y.","inadequately","98","0.845116371391333","0.78219368653427","0.908039056248396","2"
"No","2015","16-34 y.","general elemantary","852","0.867194356076132","0.845957996285499","0.888430715866766","2"
"No","2015","16-34 y.","middle vocational","2096","0.900275711695823","0.888140624947957","0.912410798443689","2"
"No","2015","16-34 y.","vocational + Abi","383","0.838391117086146","0.804191280272609","0.872590953899683","2"
"No","2015","16-34 y.","higher vocational","110","0.914652978999984","0.86527675264379","0.964029205356178","2"
"No","2015","16-34 y.","higher education","766","0.911159340930477","0.892199133294721","0.930119548566233","2"
"No","2015","35-65 y.","in school","","","","","2"
"No","2015","35-65 y.","inadequately","206","0.839231512518976","0.792856832701582","0.885606192336369","2"
"No","2015","35-65 y.","general elemantary","906","0.885931584839189","0.866601973859995","0.905261195818383","2"
"No","2015","35-65 y.","middle vocational","6007","0.874690106571918","0.866825264556045","0.882554948587791","2"
"No","2015","35-65 y.","vocational + Abi","1225","0.892328493820891","0.875938926090277","0.908718061551506","2"
"No","2015","35-65 y.","higher vocational","946","0.88347126544873","0.864137431392095","0.902805099505365","2"
"No","2015","35-65 y.","higher education","3465","0.907522308305999","0.898351115439252","0.916693501172746","2"
"No","2015","66 and older","in school","","","","","2"
"No","2015","66 and older","inadequately","36","0.83612331960608","0.725484480483601","0.946762158728559","2"
"No","2015","66 and older","general elemantary","513","0.773830953590286","0.741986708403453","0.80567519877712","2"
"No","2015","66 and older","middle vocational","1965","0.770149106114661","0.753799772950722","0.7864984392786","2"
"No","2015","66 and older","vocational + Abi","110","0.794559248230456","0.727393612124515","0.861724884336396","2"
"No","2015","66 and older","higher vocational","264","0.767213124526984","0.722489366576057","0.811936882477912","2"
"No","2015","66 and older","higher education","950","0.785417776845547","0.762063309580743","0.808772244110351","2"
"Yes","2015","35-65 y.","higher education","368","0.092477691694001","0.0833064988272541","0.101648884560748","1"
"Yes","2015","35-65 y.","in school","","","","","1"
"Yes","2015","35-65 y.","inadequately","35","0.160768487481024","0.114393807663631","0.207143167298418","1"
"Yes","2015","35-65 y.","general elemantary","133","0.114068415160811","0.0947388041816166","0.133398026140005","1"
"Yes","2015","35-65 y.","middle vocational","800","0.125309893428082","0.117445051412209","0.133174735443955","1"
"Yes","2015","35-65 y.","vocational + Abi","149","0.107671506179109","0.0912819384484943","0.124061073909723","1"
"Yes","2015","35-65 y.","higher vocational","112","0.11652873455127","0.0971949004946355","0.135862568607905","1"
"Yes","2015","66 and older","higher education","237","0.214582223154453","0.191227755889649","0.237936690419257","1"
"Yes","2015","16-34 y.","general elemantary","129","0.132805643923868","0.111569284133234","0.154042003714501","1"
"Yes","2015","16-34 y.","middle vocational","246","0.0997242883041768","0.0875892015563108","0.111859375052043","1"
"Yes","2015","66 and older","higher vocational","79","0.232786875473016","0.188063117522088","0.277510633423943","1"
"Yes","2015","66 and older","general elemantary","150","0.226169046409714","0.19432480122288","0.258013291596548","1"
"Yes","2015","66 and older","middle vocational","579","0.229850893885339","0.2135015607214","0.246200227049278","1"
"Yes","2015","66 and older","vocational + Abi","29","","","","1"
"Yes","2015","16-34 y.","higher vocational","13","","","","1"
"Yes","2015","16-34 y.","in school","29","","","","1"
"Yes","2015","16-34 y.","higher education","99","0.0888406590695229","0.0698804514337665","0.107800866705279","1"
"Yes","2015","16-34 y.","inadequately","29","","","","1"
"Yes","2015","66 and older","inadequately","7","","","","1"
"Yes","2015","16-34 y.","vocational + Abi","62","0.161608882913854","0.127409046100317","0.195808719727391","1"
"Yes","2015","66 and older","in school","","","","","1"
"No","2016","16-34 y.","in school","314","0.942461198035044","0.917487261449006","0.967435134621082","2"
"No","2016","16-34 y.","inadequately","93","0.847686329422838","0.782853627823469","0.912519031022207","2"
"No","2016","16-34 y.","general elemantary","816","0.881210346514757","0.860527359190416","0.901893333839097","2"
"No","2016","16-34 y.","middle vocational","1935","0.892455703088665","0.87941185710283","0.905499549074499","2"
"No","2016","16-34 y.","vocational + Abi","415","0.861719648775353","0.830806476855508","0.892632820695198","2"
"No","2016","16-34 y.","higher vocational","102","0.913961114289115","0.862257593568984","0.965664635009245","2"
