"ple0053","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Yes","1987","66 and older","Baden-Württemberg","34","0.214985547479719","0.15211175956209","0.277859335397348","1"
"Yes","1987","66 and older","Bavaria","36","0.20858616817854","0.151265135268205","0.265907201088875","1"
"Yes","1987","66 and older","Berlin","9","","","","1"
"Yes","1987","66 and older","Brandenburg","","","","","1"
"Yes","1987","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1987","66 and older","Saxony","","","","","1"
"Yes","1987","66 and older","Saxony-Anhalt","","","","","1"
"Yes","1987","66 and older","Thuringia","","","","","1"
"No","1988","35-65 y.","Hamburg","97","0.902534532873934","0.8468554413863","0.958213624361569","2"
"No","1988","16-34 y.","Saxony-Anhalt","","","","","2"
"No","1988","35-65 y.","Bremen","32","0.915776096460081","0.826289175836669","1.00526301708349","2"
"No","1988","16-34 y.","Thuringia","","","","","2"
"No","1988","16-34 y.","Schleswig-Holstein","91","0.841187829236128","0.772255239552422","0.910120418919835","2"
"No","1988","16-34 y.","Hamburg","50","0.920199576401283","0.84858352715987","0.991815625642696","2"
"No","1988","16-34 y.","Lower Saxony","343","0.872676918121007","0.839762946082526","0.905590890159488","2"
"No","1988","16-34 y.","Bremen","26","","","","2"
"No","1988","16-34 y.","North Rhine-Westphalia","934","0.885562671481219","0.866479403689015","0.904645939273423","2"
"No","1988","16-34 y.","Baden-Württemberg","695","0.888953884708399","0.866862197636104","0.911045571780693","2"
"No","1988","16-34 y.","Bavaria","558","0.89596020358599","0.872043295685567","0.919877111486414","2"
"No","1988","16-34 y.","Berlin","113","0.936427423377441","0.892953646248252","0.979901200506631","2"
"No","1988","16-34 y.","Brandenburg","","","","","2"
"No","1988","16-34 y.","Mecklenburg-Western Pomerania","","","","","2"
"No","1988","16-34 y.","Saxony","","","","","2"
"No","1988","35-65 y.","Schleswig-Holstein","161","0.886199313913157","0.84006218746343","0.932336440362885","2"
"No","1988","35-65 y.","Lower Saxony","477","0.907500578178633","0.882880737444985","0.93212041891228","2"
"No","1988","35-65 y.","North Rhine-Westphalia","1221","0.873912395746577","0.856461776728231","0.891363014764923","2"
"No","1988","35-65 y.","Hesse","459","0.881535134528038","0.853543535623698","0.909526733432379","2"
"No","1988","35-65 y.","Rhineland-Palatinate,Saarland","314","0.885700416343217","0.852555860113818","0.918844972572615","2"
"No","1988","35-65 y.","Baden-Württemberg","858","0.908711671848969","0.890396669938695","0.927026673759244","2"
"No","1988","16-34 y.","Hesse","345","0.895455554376113","0.864972034844671","0.925939073907555","2"
"No","1988","16-34 y.","Rhineland-Palatinate,Saarland","249","0.878824843574679","0.840871776474745","0.916777910674614","2"
"No","1988","35-65 y.","Bavaria","739","0.875281271454347","0.852964482798669","0.897598060110026","2"
"No","1988","35-65 y.","Berlin","161","0.886015621738467","0.839718695246963","0.932312548229972","2"
"No","1988","35-65 y.","Brandenburg","","","","","2"
"No","1988","35-65 y.","Mecklenburg-Western Pomerania","","","","","2"
"No","1988","35-65 y.","Saxony","","","","","2"
"No","1988","35-65 y.","Saxony-Anhalt","","","","","2"
"No","1988","35-65 y.","Thuringia","","","","","2"
"No","1988","66 and older","Schleswig-Holstein","30","0.944543590002005","0.865246001494336","1.02384117850968","2"
"No","1988","66 and older","Hamburg","29","","","","2"
"No","1988","66 and older","Lower Saxony","95","0.76459122635016","0.689918290577099","0.83926416212322","2"
"No","1988","66 and older","Rhineland-Palatinate,Saarland","81","0.793348440456212","0.7135890505237","0.873107830388725","2"
"No","1988","66 and older","Bremen","29","","","","2"
"No","1988","66 and older","North Rhine-Westphalia","195","0.832641896038181","0.784914618378737","0.880369173697624","2"
"No","1988","66 and older","Hesse","93","0.901775239328386","0.844575893196702","0.958974585460071","2"
"No","1988","66 and older","Baden-Württemberg","131","0.794989036721545","0.733759782692231","0.85621829075086","2"
"No","1988","66 and older","Bavaria","147","0.780232045973541","0.720562009780914","0.839902082166168","2"
"No","1988","66 and older","Berlin","28","","","","2"
"No","1988","66 and older","Brandenburg","","","","","2"
"No","1988","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"No","1988","66 and older","Saxony","","","","","2"
"No","1988","66 and older","Saxony-Anhalt","","","","","2"
"No","1988","66 and older","Thuringia","","","","","2"
"Yes","1988","35-65 y.","Lower Saxony","55","0.0924994218213673","0.0678795810877198","0.117119262555015","1"
"Yes","1988","35-65 y.","Bremen","5","","","","1"
"Yes","1988","35-65 y.","North Rhine-Westphalia","169","0.126087604253423","0.108636985235077","0.143538223271769","1"
"Yes","1988","35-65 y.","Hesse","53","0.118464865471962","0.0904732665676212","0.146456464376302","1"
"Yes","1988","35-65 y.","Rhineland-Palatinate,Saarland","40","0.114299583656783","0.0811550274273847","0.147444139886182","1"
"Yes","1988","35-65 y.","Baden-Württemberg","92","0.0912883281510307","0.072973326240756","0.109603330061305","1"
"Yes","1988","35-65 y.","Bavaria","103","0.124718728545653","0.102401939889974","0.147035517201331","1"
"Yes","1988","35-65 y.","Berlin","20","","","","1"
"Yes","1988","35-65 y.","Brandenburg","","","","","1"
"Yes","1988","35-65 y.","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1988","35-65 y.","Saxony","","","","","1"
"Yes","1988","35-65 y.","Saxony-Anhalt","","","","","1"
"Yes","1988","35-65 y.","Thuringia","","","","","1"
"Yes","1988","16-34 y.","Schleswig-Holstein","17","","","","1"
"Yes","1988","16-34 y.","Hamburg","5","","","","1"
"Yes","1988","16-34 y.","Lower Saxony","51","0.127323081878993","0.094409109840512","0.160237053917474","1"
"Yes","1988","16-34 y.","Bremen","4","","","","1"
"Yes","1988","16-34 y.","North Rhine-Westphalia","135","0.114437328518781","0.0953540607265773","0.133520596310985","1"
"Yes","1988","16-34 y.","Hesse","42","0.104544445623886","0.0740609260924445","0.135027965155328","1"
"Yes","1988","16-34 y.","Rhineland-Palatinate,Saarland","35","0.121175156425321","0.0832220893253862","0.159128223525255","1"
"Yes","1988","16-34 y.","Baden-Württemberg","82","0.111046115291601","0.088954428219307","0.133137802363896","1"
"Yes","1988","16-34 y.","Bavaria","68","0.10403979641401","0.0801228885135864","0.127956704314433","1"
"Yes","1988","16-34 y.","Berlin","8","","","","1"
"Yes","1988","16-34 y.","Brandenburg","","","","","1"
"Yes","1988","16-34 y.","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1988","16-34 y.","Saxony","","","","","1"
"Yes","1988","16-34 y.","Saxony-Anhalt","","","","","1"
"Yes","1988","16-34 y.","Thuringia","","","","","1"
"Yes","1988","35-65 y.","Schleswig-Holstein","21","","","","1"
"Yes","1988","35-65 y.","Hamburg","12","","","","1"
"Yes","1988","66 and older","Schleswig-Holstein","2","","","","1"
"Yes","1988","66 and older","Hamburg","8","","","","1"
"Yes","1988","66 and older","Lower Saxony","29","","","","1"
"Yes","1988","66 and older","Bremen","3","","","","1"
"Yes","1988","66 and older","North Rhine-Westphalia","40","0.167358103961819","0.119630826302376","0.215085381621263","1"
"Yes","1988","66 and older","Hesse","11","","","","1"
"Yes","1988","66 and older","Rhineland-Palatinate,Saarland","18","","","","1"
"Yes","1988","66 and older","Baden-Württemberg","36","0.205010963278455","0.14378170924914","0.266240217307769","1"
"Yes","1988","66 and older","Bavaria","38","0.219767954026459","0.160097917833832","0.279437990219085","1"
"Yes","1988","66 and older","Berlin","6","","","","1"
"Yes","1988","66 and older","Brandenburg","","","","","1"
"Yes","1988","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1988","66 and older","Saxony","","","","","1"
"Yes","1988","66 and older","Saxony-Anhalt","","","","","1"
"Yes","1988","66 and older","Thuringia","","","","","1"
"No","1989","16-34 y.","Schleswig-Holstein","86","0.835591908611279","0.764697473197212","0.906486344025346","2"
"No","1989","16-34 y.","Hamburg","49","0.91931265848169","0.847980001486107","0.990645315477274","2"
"No","1989","16-34 y.","Lower Saxony","326","0.875829371454824","0.842407444755714","0.909251298153934","2"
"No","1989","16-34 y.","Bremen","32","0.823001637996656","0.701651222926198","0.944352053067115","2"
"No","1989","16-34 y.","North Rhine-Westphalia","918","0.877128667473463","0.857290700728152","0.896966634218775","2"
"No","1989","16-34 y.","Saxony-Anhalt","","","","","2"
"No","1989","16-34 y.","Thuringia","","","","","2"
"No","1989","35-65 y.","Hamburg","102","0.951843704232044","0.911465632920618","0.99222177554347","2"
"No","1989","35-65 y.","Bremen","35","0.933599458352973","0.855457931291787","1.01174098541416","2"
"No","1989","16-34 y.","Hesse","335","0.890816204084604","0.859500747233834","0.922131660935374","2"
"No","1989","16-34 y.","Rhineland-Palatinate,Saarland","244","0.898666735820086","0.862935489967635","0.934397981672538","2"
"No","1989","16-34 y.","Baden-Württemberg","664","0.887839190903251","0.865239895199748","0.910438486606753","2"
"No","1989","16-34 y.","Bavaria","553","0.899014643847052","0.875259020150554","0.922770267543551","2"
"No","1989","16-34 y.","Berlin","108","0.927140705315929","0.88024615311147","0.974035257520388","2"
"No","1989","16-34 y.","Brandenburg","","","","","2"
"No","1989","16-34 y.","Mecklenburg-Western Pomerania","","","","","2"
"No","1989","16-34 y.","Saxony","","","","","2"
"No","1989","35-65 y.","Schleswig-Holstein","151","0.877728034876729","0.828482477031252","0.926973592722206","2"
"No","1989","35-65 y.","Lower Saxony","435","0.86903282945445","0.839432459962474","0.898633198946427","2"
"No","1989","35-65 y.","North Rhine-Westphalia","1194","0.897215589889636","0.880907315568707","0.913523864210565","2"
"No","1989","35-65 y.","Hesse","468","0.907677216917176","0.882627110814933","0.932727323019418","2"
"No","1989","35-65 y.","Rhineland-Palatinate,Saarland","291","0.878788975403322","0.843734833902539","0.913843116904105","2"
"No","1989","35-65 y.","Baden-Württemberg","801","0.885706275154032","0.864965741341069","0.906446808966995","2"
"No","1989","35-65 y.","Bavaria","734","0.905847364541993","0.885748042118608","0.925946686965378","2"
"No","1989","35-65 y.","Berlin","164","0.93640753887848","0.900758559076631","0.972056518680329","2"
"No","1989","35-65 y.","Brandenburg","","","","","2"
"No","1989","35-65 y.","Mecklenburg-Western Pomerania","","","","","2"
"No","1989","35-65 y.","Saxony","","","","","2"
"No","1989","35-65 y.","Saxony-Anhalt","","","","","2"
"No","1989","35-65 y.","Thuringia","","","","","2"
"No","1989","66 and older","Schleswig-Holstein","25","","","","2"
"No","1989","66 and older","Hamburg","26","","","","2"
"No","1989","66 and older","Lower Saxony","90","0.690819644358213","0.60980167195353","0.771837616762895","2"
"No","1989","66 and older","Rhineland-Palatinate,Saarland","75","0.902724489492718","0.839727760542921","0.965721218442516","2"
"No","1989","66 and older","Bremen","25","","","","2"
"No","1989","66 and older","North Rhine-Westphalia","204","0.850639656939371","0.805449941702189","0.895829372176552","2"
"No","1989","66 and older","Hesse","80","0.779886320664056","0.699871829688793","0.859900811639319","2"
"No","1989","66 and older","Baden-Württemberg","135","0.804604627579487","0.744104746784404","0.86510450837457","2"
"No","1989","66 and older","Bavaria","150","0.802151770830297","0.744433022681324","0.859870518979269","2"
"No","1989","66 and older","Berlin","26","","","","2"
"No","1989","66 and older","Brandenburg","","","","","2"
"No","1989","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"No","1989","66 and older","Saxony","","","","","2"
"No","1989","66 and older","Saxony-Anhalt","","","","","2"
"No","1989","66 and older","Thuringia","","","","","2"
"Yes","1989","16-34 y.","Schleswig-Holstein","19","","","","1"
"Yes","1989","16-34 y.","Hamburg","7","","","","1"
"Yes","1989","16-34 y.","Lower Saxony","48","0.124170628545176","0.0907487018460663","0.157592555244286","1"
"Yes","1989","16-34 y.","Bremen","6","","","","1"
"Yes","1989","35-65 y.","Lower Saxony","64","0.13096717054555","0.101366801053573","0.160567540037526","1"
"Yes","1989","35-65 y.","Bremen","4","","","","1"
"Yes","1989","35-65 y.","North Rhine-Westphalia","138","0.102784410110364","0.0864761357894352","0.119092684431293","1"
"Yes","1989","35-65 y.","Hesse","45","0.0923227830828245","0.0672726769805818","0.117372889185067","1"
"Yes","1989","35-65 y.","Rhineland-Palatinate,Saarland","42","0.121211024596678","0.0861568830958952","0.156265166097461","1"
"Yes","1989","35-65 y.","Baden-Württemberg","103","0.114293724845968","0.0935531910330045","0.135034258658931","1"
"Yes","1989","35-65 y.","Bavaria","77","0.0941526354580073","0.0740533130346224","0.114251957881392","1"
"Yes","1989","35-65 y.","Berlin","16","","","","1"
"Yes","1989","35-65 y.","Brandenburg","","","","","1"
"Yes","1989","35-65 y.","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1989","35-65 y.","Saxony","","","","","1"
"Yes","1989","35-65 y.","Saxony-Anhalt","","","","","1"
"Yes","1989","35-65 y.","Thuringia","","","","","1"
"Yes","1989","16-34 y.","North Rhine-Westphalia","134","0.122871332526537","0.103033365781225","0.142709299271848","1"
"Yes","1989","16-34 y.","Hesse","46","0.109183795915396","0.0778683390646258","0.140499252766166","1"
"Yes","1989","16-34 y.","Rhineland-Palatinate,Saarland","30","0.101333264179914","0.0656020183274623","0.137064510032365","1"
"Yes","1989","16-34 y.","Baden-Württemberg","85","0.112160809096749","0.0895615133932467","0.134760104800252","1"
"Yes","1989","16-34 y.","Bavaria","65","0.100985356152948","0.077229732456449","0.124740979849446","1"
"Yes","1989","16-34 y.","Berlin","10","","","","1"
"Yes","1989","16-34 y.","Brandenburg","","","","","1"
"Yes","1989","16-34 y.","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1989","16-34 y.","Saxony","","","","","1"
"Yes","1989","16-34 y.","Saxony-Anhalt","","","","","1"
"Yes","1989","16-34 y.","Thuringia","","","","","1"
"Yes","1989","35-65 y.","Schleswig-Holstein","19","","","","1"
"Yes","1989","35-65 y.","Hamburg","6","","","","1"
"Yes","1989","66 and older","Schleswig-Holstein","4","","","","1"
"Yes","1989","66 and older","Hamburg","6","","","","1"
"Yes","1989","66 and older","Lower Saxony","35","0.309180355641787","0.228162383237105","0.39019832804647","1"
"Yes","1989","66 and older","Bremen","5","","","","1"
"Yes","1989","66 and older","North Rhine-Westphalia","35","0.149360343060629","0.104170627823448","0.194550058297811","1"
"Yes","1989","66 and older","Hesse","23","","","","1"
"Yes","1989","66 and older","Rhineland-Palatinate,Saarland","10","","","","1"
"Yes","1989","66 and older","Baden-Württemberg","30","0.195395372420513","0.13489549162543","0.255895253215596","1"
"Yes","1989","66 and older","Bavaria","33","0.197848229169703","0.140129481020731","0.255566977318676","1"
"Yes","1989","66 and older","Berlin","6","","","","1"
"Yes","1989","66 and older","Brandenburg","","","","","1"
"Yes","1989","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"Yes","1989","66 and older","Saxony","","","","","1"
"Yes","1989","66 and older","Saxony-Anhalt","","","","","1"
"Yes","1989","66 and older","Thuringia","","","","","1"
"No","1990","16-34 y.","Schleswig-Holstein","","","","","2"
"No","1990","16-34 y.","Hamburg","","","","","2"
"No","1990","16-34 y.","Lower Saxony","","","","","2"
"No","1990","16-34 y.","Bremen","","","","","2"
"No","1990","16-34 y.","Saxony-Anhalt","","","","","2"
"No","1990","35-65 y.","Hamburg","","","","","2"
"No","1990","16-34 y.","North Rhine-Westphalia","","","","","2"
"No","1990","16-34 y.","Hesse","","","","","2"
"No","1990","16-34 y.","Rhineland-Palatinate,Saarland","","","","","2"
"No","1990","16-34 y.","Baden-Württemberg","","","","","2"
"No","1990","16-34 y.","Bavaria","","","","","2"
"No","1990","16-34 y.","Brandenburg","","","","","2"
"No","1990","16-34 y.","Mecklenburg-Western Pomerania","","","","","2"
