"ple0053","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2001","direct migration background","(3a) lower tertiary education","77","0.871658761189135","0.800969209280563","0.942348313097706"
"No","2001","direct migration background","(3b) higher tertiary education","250","0.904891485360015","0.870281493240983","0.939501477479046"
"No","2001","indirect migration background","(0) in school","65","0.967948541288229","0.92577299424501","1.01012408833145"
"No","2001","indirect migration background","(1a) inadequately completed","8","","",""
"No","2001","indirect migration background","(1b) general elementary school","140","0.874141382725129","0.822091697162558","0.926191068287699"
"No","2001","indirect migration background","(1c) basic vocational qualification","121","0.813873140030774","0.750955517014727","0.876790763046821"
"No","2001","indirect migration background","(2b) intermediate general qualification","77","0.92985492516358","0.875561802911932","0.984148047415227"
"No","2001","indirect migration background","(2a) intermediate vocational","101","0.889084447597016","0.832898824966725","0.945270070227307"
"No","2001","indirect migration background","(2c_gen) general maturity certificate","75","0.967311817573967","0.927594367187613","1.00702926796032"
"No","2001","indirect migration background","(2c_voc) vocational maturity certificate","46","0.933213798988601","0.864015242509712","1.00241235546749"
"No","2001","indirect migration background","(3a) lower tertiary education","18","","",""
"No","2001","indirect migration background","(3b) higher tertiary education","36","0.991060506687187","0.96073180873445","1.02138920463992"
"Yes","2002","no migration background","(0) in school","27","","",""
"Yes","2002","no migration background","(1a) inadequately completed","9","","",""
"Yes","2002","no migration background","(1b) general elementary school","272","0.185015504351042","0.165455727816379","0.204575280885705"
"Yes","2002","no migration background","(1c) basic vocational qualification","790","0.13974211153284","0.130767880843411","0.14871634222227"
"Yes","2002","no migration background","(2b) intermediate general qualification","46","0.092347386381428","0.0674634802301546","0.117231292532701"
"Yes","2002","no migration background","(2a) intermediate vocational","553","0.119287068719487","0.110343077265514","0.12823106017346"
"Yes","2002","no migration background","(2c_gen) general maturity certificate","39","0.0519841239023274","0.0351621016979729","0.068806146106682"
"Yes","2002","no migration background","(2c_voc) vocational maturity certificate","142","0.123392808404968","0.105020382541421","0.141765234268516"
"Yes","2002","no migration background","(3a) lower tertiary education","177","0.101240719063944","0.0868592237763133","0.115622214351575"
"Yes","2002","no migration background","(3b) higher tertiary education","249","0.110584545940463","0.0980687349931919","0.123100356887733"
"Yes","2002","direct migration background","(0) in school","5","","",""
"Yes","2002","direct migration background","(1a) inadequately completed","26","","",""
"Yes","2002","direct migration background","(1b) general elementary school","87","0.140424189979247","0.113837808769243","0.16701057118925"
"Yes","2002","direct migration background","(1c) basic vocational qualification","84","0.0897429379400612","0.0697998796121139","0.109685996268009"
"Yes","2002","direct migration background","(2b) intermediate general qualification","6","","",""
"Yes","2002","direct migration background","(2a) intermediate vocational","23","","",""
"Yes","2002","direct migration background","(2c_gen) general maturity certificate","15","","",""
"Yes","2002","direct migration background","(2c_voc) vocational maturity certificate","39","0.123145905843991","0.0866835731064964","0.159608238581486"
"Yes","2002","direct migration background","(3a) lower tertiary education","7","","",""
"Yes","2002","direct migration background","(3b) higher tertiary education","34","0.148802448053456","0.108729896360917","0.188874999745994"
"Yes","2002","indirect migration background","(0) in school","5","","",""
"Yes","2002","indirect migration background","(1a) inadequately completed","3","","",""
"Yes","2002","indirect migration background","(1b) general elementary school","16","","",""
"Yes","2002","indirect migration background","(1c) basic vocational qualification","16","","",""
"Yes","2002","indirect migration background","(2b) intermediate general qualification","3","","",""
"Yes","2002","indirect migration background","(2a) intermediate vocational","15","","",""
"Yes","2002","indirect migration background","(2c_gen) general maturity certificate","9","","",""
"Yes","2002","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2002","indirect migration background","(3a) lower tertiary education","1","","",""
"Yes","2002","indirect migration background","(3b) higher tertiary education","6","","",""
"No","2002","no migration background","(0) in school","457","0.92512240884191","0.901674671375115","0.948570146308704"
"No","2002","no migration background","(1a) inadequately completed","71","0.826688012238472","0.743743392742656","0.909632631734288"
"No","2002","no migration background","(1b) general elementary school","1242","0.814984495648958","0.795424719114295","0.834544272183621"
"No","2002","no migration background","(1c) basic vocational qualification","4944","0.86025788846716","0.85128365777773","0.869232119156589"
"No","2002","no migration background","(2b) intermediate general qualification","474","0.907652613618572","0.882768707467298","0.932536519769845"
"No","2002","no migration background","(2a) intermediate vocational","4492","0.880712931280513","0.87176893982654","0.889656922734486"
"No","2002","no migration background","(2c_gen) general maturity certificate","630","0.948015876097673","0.931193853893318","0.964837898302027"
"No","2002","no migration background","(2c_voc) vocational maturity certificate","1089","0.876607191595032","0.858234765731484","0.894979617458579"
"No","2002","no migration background","(3a) lower tertiary education","1513","0.898759280936056","0.884377785648425","0.913140776223687"
"No","2002","no migration background","(3b) higher tertiary education","2163","0.889415454059537","0.876899643112267","0.901931265006808"
"No","2002","direct migration background","(0) in school","48","0.940093146103801","0.876203003765199","1.0039832884424"
"No","2002","direct migration background","(1a) inadequately completed","180","0.874764566739384","0.829566101961368","0.9199630315174"
"No","2002","direct migration background","(1b) general elementary school","569","0.859575810020753","0.83298942881075","0.886162191230757"
"No","2002","direct migration background","(1c) basic vocational qualification","705","0.910257062059939","0.890314003731992","0.930200120387886"
"No","2002","direct migration background","(2b) intermediate general qualification","55","0.890051106038256","0.811548137779203","0.968554074297309"
"No","2002","direct migration background","(2a) intermediate vocational","142","0.893685322806751","0.846653149869603","0.9407174957439"
"No","2002","direct migration background","(2c_gen) general maturity certificate","124","0.882087171871053","0.8284733247035","0.935701019038606"
"No","2002","direct migration background","(2c_voc) vocational maturity certificate","273","0.876854094156009","0.840391761418514","0.913316426893504"
"No","2002","direct migration background","(3a) lower tertiary education","85","0.866582987804165","0.797102179500938","0.936063796107393"
"No","2002","direct migration background","(3b) higher tertiary education","269","0.851197551946544","0.811125000254006","0.891270103639083"
"No","2002","indirect migration background","(0) in school","75","0.970296027808095","0.933094353260907","1.00749770235528"
"No","2002","indirect migration background","(1a) inadequately completed","5","","",""
"No","2002","indirect migration background","(1b) general elementary school","109","0.888548036718734","0.833381286401333","0.943714787036135"
"No","2002","indirect migration background","(1c) basic vocational qualification","122","0.901442389166762","0.851711912778477","0.951172865555047"
"No","2002","indirect migration background","(2b) intermediate general qualification","75","0.979062587789565","0.947288907659225","1.0108362679199"
"No","2002","indirect migration background","(2a) intermediate vocational","115","0.908488203035512","0.858923260990649","0.958053145080376"
"No","2002","indirect migration background","(2c_gen) general maturity certificate","76","0.889776964755978","0.823201318581302","0.956352610930654"
"No","2002","indirect migration background","(2c_voc) vocational maturity certificate","43","0.930660050859806","0.860941187463071","1.00037891425654"
"No","2002","indirect migration background","(3a) lower tertiary education","18","","",""
"No","2002","indirect migration background","(3b) higher tertiary education","41","0.915561597200779","0.836071514101351","0.995051680300208"
"Yes","2003","no migration background","(0) in school","31","0.0654829261292698","0.0436464633103633","0.0873193889481764"
"Yes","2003","no migration background","(1a) inadequately completed","16","","",""
"Yes","2003","no migration background","(1b) general elementary school","223","0.162706628532969","0.143596375149962","0.181816881915976"
"Yes","2003","no migration background","(1c) basic vocational qualification","777","0.149210286941528","0.139733553303822","0.158687020579234"
"Yes","2003","no migration background","(2b) intermediate general qualification","55","0.110287836589616","0.0829671899177169","0.137608483261515"
"Yes","2003","no migration background","(2a) intermediate vocational","533","0.102165934904788","0.0936580050120049","0.110673864797571"
"Yes","2003","no migration background","(2c_gen) general maturity certificate","38","0.0446615453723775","0.0288306776607999","0.0604924130839551"
"Yes","2003","no migration background","(2c_voc) vocational maturity certificate","133","0.134544278725037","0.115435404992128","0.153653152457945"
"Yes","2003","no migration background","(3a) lower tertiary education","185","0.104986296652682","0.0900593240968388","0.119913269208525"
"Yes","2003","no migration background","(3b) higher tertiary education","245","0.111174951190612","0.0983392833474101","0.124010619033814"
"Yes","2003","direct migration background","(0) in school","1","","",""
"Yes","2003","direct migration background","(1a) inadequately completed","19","","",""
"Yes","2003","direct migration background","(1b) general elementary school","83","0.138944023919914","0.111405072009004","0.166482975830824"
"Yes","2003","direct migration background","(1c) basic vocational qualification","86","0.127759558041944","0.103884582658385","0.151634533425502"
"Yes","2003","direct migration background","(2b) intermediate general qualification","8","","",""
"Yes","2003","direct migration background","(2a) intermediate vocational","19","","",""
"Yes","2003","direct migration background","(2c_gen) general maturity certificate","10","","",""
"Yes","2003","direct migration background","(2c_voc) vocational maturity certificate","36","0.148482453276071","0.107487203416864","0.189477703135279"
"Yes","2003","direct migration background","(3a) lower tertiary education","9","","",""
"Yes","2003","direct migration background","(3b) higher tertiary education","34","0.119946225638836","0.0822260627751676","0.157666388502503"
"Yes","2003","indirect migration background","(0) in school","2","","",""
"Yes","2003","indirect migration background","(1a) inadequately completed","3","","",""
"Yes","2003","indirect migration background","(1b) general elementary school","13","","",""
"Yes","2003","indirect migration background","(1c) basic vocational qualification","13","","",""
"Yes","2003","indirect migration background","(2b) intermediate general qualification","10","","",""
"Yes","2003","indirect migration background","(2a) intermediate vocational","14","","",""
"Yes","2003","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Yes","2003","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Yes","2003","indirect migration background","(3a) lower tertiary education","3","","",""
"Yes","2003","indirect migration background","(3b) higher tertiary education","2","","",""
"No","2003","no migration background","(0) in school","462","0.93451707387073","0.912680611051824","0.956353536689637"
"No","2003","no migration background","(1a) inadequately completed","73","0.830648510699835","0.752727201063474","0.908569820336197"
"No","2003","no migration background","(1b) general elementary school","1210","0.837293371467031","0.818183118084024","0.856403624850038"
"No","2003","no migration background","(1c) basic vocational qualification","4653","0.850789713058472","0.841312979420766","0.860266446696178"
"No","2003","no migration background","(2b) intermediate general qualification","450","0.889712163410384","0.862391516738485","0.917032810082283"
"No","2003","no migration background","(2a) intermediate vocational","4335","0.897834065095212","0.889326135202429","0.906341994987995"
"No","2003","no migration background","(2c_gen) general maturity certificate","616","0.955338454627622","0.939507586916045","0.9711693223392"
"No","2003","no migration background","(2c_voc) vocational maturity certificate","1092","0.865455721274963","0.846346847542055","0.884564595007872"
"No","2003","no migration background","(3a) lower tertiary education","1435","0.895013703347318","0.880086730791475","0.909940675903161"
"No","2003","no migration background","(3b) higher tertiary education","2059","0.888825048809388","0.875989380966186","0.90166071665259"
"No","2003","direct migration background","(0) in school","50","0.993039381100257","0.970221770356672","1.01585699184384"
"No","2003","direct migration background","(1a) inadequately completed","161","0.825157570130258","0.769668978840284","0.880646161420233"
"No","2003","direct migration background","(1b) general elementary school","523","0.861055976080086","0.833517024169176","0.888594927990996"
"No","2003","direct migration background","(1c) basic vocational qualification","665","0.872240441958057","0.848365466574498","0.896115417341615"
"No","2003","direct migration background","(2b) intermediate general qualification","46","0.854678159124847","0.76068030062835","0.948676017621345"
"No","2003","direct migration background","(2a) intermediate vocational","136","0.845851173951267","0.78900524984094","0.902697098061595"
"No","2003","direct migration background","(2c_gen) general maturity certificate","115","0.936926060451633","0.894310252880153","0.979541868023113"
"No","2003","direct migration background","(2c_voc) vocational maturity certificate","253","0.851517546723929","0.810522296864721","0.892512796583136"
"No","2003","direct migration background","(3a) lower tertiary education","75","0.868897848973338","0.796721033310238","0.941074664636439"
"No","2003","direct migration background","(3b) higher tertiary education","251","0.880053774361164","0.842333611497497","0.917773937224832"
"No","2003","indirect migration background","(0) in school","67","0.959686247859461","0.913275903370789","1.00609659234813"
"No","2003","indirect migration background","(1a) inadequately completed","6","","",""
"No","2003","indirect migration background","(1b) general elementary school","105","0.906326413141955","0.853753991683157","0.958898834600752"
"No","2003","indirect migration background","(1c) basic vocational qualification","126","0.911115720791377","0.863807137973051","0.958424303609703"
"No","2003","indirect migration background","(2b) intermediate general qualification","63","0.739434974422644","0.638743032621085","0.840126916224202"
"No","2003","indirect migration background","(2a) intermediate vocational","119","0.941897116964252","0.902139271114314","0.98165496281419"
"No","2003","indirect migration background","(2c_gen) general maturity certificate","79","0.924127797492044","0.867835886688788","0.9804197082953"
"No","2003","indirect migration background","(2c_voc) vocational maturity certificate","52","0.962908602614334","0.913847218740117","1.01196998648855"
"No","2003","indirect migration background","(3a) lower tertiary education","14","","",""
"No","2003","indirect migration background","(3b) higher tertiary education","45","0.94761016782805","0.883910448072354","1.01130988758375"
"Yes","2004","no migration background","(0) in school","29","","",""
"Yes","2004","no migration background","(1a) inadequately completed","11","","",""
"Yes","2004","no migration background","(1b) general elementary school","234","0.183359028625162","0.162554765746543","0.204163291503782"
"Yes","2004","no migration background","(1c) basic vocational qualification","758","0.150444929141314","0.140749375278552","0.160140483004076"
"Yes","2004","no migration background","(2b) intermediate general qualification","44","0.0743317913496415","0.0511299571618561","0.097533625537427"
"Yes","2004","no migration background","(2a) intermediate vocational","539","0.120840090440683","0.111554291040237","0.13012588984113"
"Yes","2004","no migration background","(2c_gen) general maturity certificate","34","0.0533317842192359","0.0360047678108508","0.0706588006276209"
"Yes","2004","no migration background","(2c_voc) vocational maturity certificate","127","0.116280750694487","0.098314976643553","0.134246524745422"
"Yes","2004","no migration background","(3a) lower tertiary education","200","0.135212258883327","0.11849354178339","0.151930975983264"
"Yes","2004","no migration background","(3b) higher tertiary education","232","0.10641916230967","0.0937474812895748","0.119090843329765"
"Yes","2004","direct migration background","(0) in school","2","","",""
"Yes","2004","direct migration background","(1a) inadequately completed","25","","",""
"Yes","2004","direct migration background","(1b) general elementary school","65","0.109238985235418","0.0836755328347191","0.134802437636118"
"Yes","2004","direct migration background","(1c) basic vocational qualification","90","0.14049944614832","0.115256340325333","0.165742551971306"
"Yes","2004","direct migration background","(2b) intermediate general qualification","2","","",""
"Yes","2004","direct migration background","(2a) intermediate vocational","24","","",""
"Yes","2004","direct migration background","(2c_gen) general maturity certificate","12","","",""
"Yes","2004","direct migration background","(2c_voc) vocational maturity certificate","40","0.0964869222157688","0.0620261515931614","0.130947692838376"
"Yes","2004","direct migration background","(3a) lower tertiary education","12","","",""
"Yes","2004","direct migration background","(3b) higher tertiary education","26","","",""
"Yes","2004","indirect migration background","(0) in school","3","","",""
"Yes","2004","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2004","indirect migration background","(1b) general elementary school","18","","",""
"Yes","2004","indirect migration background","(1c) basic vocational qualification","16","","",""
"Yes","2004","indirect migration background","(2b) intermediate general qualification","6","","",""
"Yes","2004","indirect migration background","(2a) intermediate vocational","18","","",""
"Yes","2004","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Yes","2004","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Yes","2004","indirect migration background","(3a) lower tertiary education","3","","",""
"Yes","2004","indirect migration background","(3b) higher tertiary education","1","","",""
"No","2004","no migration background","(0) in school","467","0.928357274529918","0.905661193423572","0.951053355636263"
"No","2004","no migration background","(1a) inadequately completed","72","0.8828156248082","0.813619957049733","0.952011292566666"
"No","2004","no migration background","(1b) general elementary school","1095","0.816640971374838","0.795836708496218","0.837445234253457"
"No","2004","no migration background","(1c) basic vocational qualification","4465","0.849555070858686","0.839859516995924","0.859250624721448"
"No","2004","no migration background","(2b) intermediate general qualification","447","0.925668208650358","0.902466374462573","0.948870042838144"
"No","2004","no migration background","(2a) intermediate vocational","4194","0.879159909559317","0.86987411015887","0.888445708959763"
"No","2004","no migration background","(2c_gen) general maturity certificate","612","0.946668215780764","0.929341199372379","0.963995232189149"
"No","2004","no migration background","(2c_voc) vocational maturity certificate","1096","0.883719249305513","0.865753475254578","0.901685023356447"
"No","2004","no migration background","(3a) lower tertiary education","1407","0.864787741116673","0.848069024016736","0.88150645821661"
"No","2004","no migration background","(3b) higher tertiary education","2043","0.89358083769033","0.880909156670235","0.906252518710425"
"No","2004","direct migration background","(0) in school","60","0.972311319100601","0.931469408514772","1.01315322968643"
"No","2004","direct migration background","(1a) inadequately completed","150","0.824542241979021","0.768188623240051","0.880895860717992"
"No","2004","direct migration background","(1b) general elementary school","507","0.890761014764581","0.865197562363882","0.916324467165281"
"No","2004","direct migration background","(1c) basic vocational qualification","638","0.85950055385168","0.834257448028694","0.884743659674667"
"No","2004","direct migration background","(2b) intermediate general qualification","45","0.975345923650715","0.931013357889691","1.01967848941174"
"No","2004","direct migration background","(2a) intermediate vocational","131","0.850948945604771","0.794882694150036","0.907015197059506"
"No","2004","direct migration background","(2c_gen) general maturity certificate","103","0.903312900106205","0.849299372235132","0.957326427977278"
"No","2004","direct migration background","(2c_voc) vocational maturity certificate","242","0.903513077784231","0.869052307161624","0.937973848406839"
"No","2004","direct migration background","(3a) lower tertiary education","69","0.819059274132187","0.735223107581564","0.90289544068281"
"No","2004","direct migration background","(3b) higher tertiary education","250","0.894928449586503","0.858751638873805","0.931105260299201"
"No","2004","indirect migration background","(0) in school","77","0.975486479016004","0.94160077038095","1.00937218765106"
"No","2004","indirect migration background","(1a) inadequately completed","9","","",""
"No","2004","indirect migration background","(1b) general elementary school","107","0.908264431659849","0.857662381115163","0.958866482204535"
"No","2004","indirect migration background","(1c) basic vocational qualification","116","0.868223537037698","0.810520878063241","0.925926196012156"
"No","2004","indirect migration background","(2b) intermediate general qualification","65","0.868750657892358","0.790206288455229","0.947295027329486"
"No","2004","indirect migration background","(2a) intermediate vocational","114","0.917990406605645","0.871183221305835","0.964797591905455"
"No","2004","indirect migration background","(2c_gen) general maturity certificate","78","0.925580239093067","0.869454816997038","0.981705661189096"
"No","2004","indirect migration background","(2c_voc) vocational maturity certificate","57","0.967751180244274","0.923050798390663","1.01245156209788"
"No","2004","indirect migration background","(3a) lower tertiary education","15","","",""
"No","2004","indirect migration background","(3b) higher tertiary education","42","0.965321959795727","0.910635824942242","1.02000809464921"
"Yes","2005","no migration background","(0) in school","20","","",""
"Yes","2005","no migration background","(1a) inadequately completed","9","","",""
"Yes","2005","no migration background","(1b) general elementary school","181","0.156207164729159","0.135942708976141","0.176471620482178"
"Yes","2005","no migration background","(1c) basic vocational qualification","670","0.137283823170144","0.127668473952683","0.146899172387606"
"Yes","2005","no migration background","(2b) intermediate general qualification","45","0.0956579067689861","0.0687799664852004","0.122535847052772"
"Yes","2005","no migration background","(2a) intermediate vocational","494","0.119399030913637","0.109945002551812","0.128853059275463"
"Yes","2005","no migration background","(2c_gen) general maturity certificate","34","0.0724792833844384","0.0517502233332727","0.0932083434356041"
"Yes","2005","no migration background","(2c_voc) vocational maturity certificate","114","0.0995777641280943","0.0825862469006817","0.116569281355507"
"Yes","2005","no migration background","(3a) lower tertiary education","172","0.108437425751629","0.0929682295838028","0.123906621919455"
"Yes","2005","no migration background","(3b) higher tertiary education","231","0.112143265675406","0.0989847082816926","0.125301823069119"
"Yes","2005","direct migration background","(0) in school","3","","",""
"Yes","2005","direct migration background","(1a) inadequately completed","26","","",""
"Yes","2005","direct migration background","(1b) general elementary school","60","0.132104493187246","0.103001414480338","0.161207571894154"
"Yes","2005","direct migration background","(1c) basic vocational qualification","69","0.114341529157987","0.0903348911981476","0.138348167117826"
"Yes","2005","direct migration background","(2b) intermediate general qualification","3","","",""
"Yes","2005","direct migration background","(2a) intermediate vocational","15","","",""
"Yes","2005","direct migration background","(2c_gen) general maturity certificate","12","","",""
"Yes","2005","direct migration background","(2c_voc) vocational maturity certificate","32","0.110912407124588","0.073386232833549","0.148438581415626"
"Yes","2005","direct migration background","(3a) lower tertiary education","7","","",""
"Yes","2005","direct migration background","(3b) higher tertiary education","31","0.110830115816356","0.0728906263270841","0.148769605305628"
"Yes","2005","indirect migration background","(0) in school","2","","",""
"Yes","2005","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2005","indirect migration background","(1b) general elementary school","10","","",""
"Yes","2005","indirect migration background","(1c) basic vocational qualification","15","","",""
"Yes","2005","indirect migration background","(2b) intermediate general qualification","7","","",""
"Yes","2005","indirect migration background","(2a) intermediate vocational","9","","",""
"Yes","2005","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Yes","2005","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2005","indirect migration background","(3a) lower tertiary education","2","","",""
"Yes","2005","indirect migration background","(3b) higher tertiary education","4","","",""
"No","2005","no migration background","(0) in school","487","0.950671151792047","0.931821221147791","0.969521082436302"
"No","2005","no migration background","(1a) inadequately completed","70","0.908157998123379","0.844473178634886","0.971842817611873"
"No","2005","no migration background","(1b) general elementary school","1052","0.843792835270841","0.823528379517822","0.864057291023859"
"No","2005","no migration background","(1c) basic vocational qualification","4251","0.862716176829856","0.853100827612394","0.872331526047317"
"No","2005","no migration background","(2b) intermediate general qualification","415","0.904342093231014","0.877464152947228","0.9312200335148"
"No","2005","no migration background","(2a) intermediate vocational","4025","0.880600969086363","0.871146940724537","0.890054997448188"
"No","2005","no migration background","(2c_gen) general maturity certificate","567","0.927520716615562","0.906791656564396","0.948249776666727"
"No","2005","no migration background","(2c_voc) vocational maturity certificate","1079","0.900422235871906","0.883430718644493","0.917413753099318"
"No","2005","no migration background","(3a) lower tertiary education","1380","0.891562574248371","0.876093378080545","0.907031770416197"
"No","2005","no migration background","(3b) higher tertiary education","1978","0.887856734324594","0.874698176930881","0.901015291718307"
"No","2005","direct migration background","(0) in school","52","0.933759962717685","0.868032834898987","0.999487090536384"
"No","2005","direct migration background","(1a) inadequately completed","137","0.858891739575296","0.805447645382968","0.912335833767623"
"No","2005","direct migration background","(1b) general elementary school","460","0.867895506812754","0.838792428105846","0.896998585519662"
"No","2005","direct migration background","(1c) basic vocational qualification","606","0.885658470842013","0.861651832882174","0.909665108801852"
"No","2005","direct migration background","(2b) intermediate general qualification","46","0.884613963070189","0.795159178387253","0.974068747753126"
"No","2005","direct migration background","(2a) intermediate vocational","132","0.92568469814649","0.883285261220504","0.968084135072477"
"No","2005","direct migration background","(2c_gen) general maturity certificate","95","0.850591602135419","0.783044884174138","0.918138320096699"
"No","2005","direct migration background","(2c_voc) vocational maturity certificate","237","0.889087592875413","0.851561418584374","0.926613767166451"
"No","2005","direct migration background","(3a) lower tertiary education","68","0.900432870249244","0.832668544189678","0.96819719630881"
"No","2005","direct migration background","(3b) higher tertiary education","232","0.889169884183644","0.851230394694372","0.927109373672916"
"No","2005","indirect migration background","(0) in school","89","0.943409514617315","0.895936235547361","0.99088279368727"
"No","2005","indirect migration background","(1a) inadequately completed","7","","",""
"No","2005","indirect migration background","(1b) general elementary school","107","0.9196276704051","0.870365396628694","0.968889944181506"
"No","2005","indirect migration background","(1c) basic vocational qualification","127","0.897359496870025","0.847442719830852","0.947276273909197"
"No","2005","indirect migration background","(2b) intermediate general qualification","63","0.76659609631146","0.667504589971604","0.865687602651315"
"No","2005","indirect migration background","(2a) intermediate vocational","118","0.893502921189804","0.839853743884795","0.947152098494813"
"No","2005","indirect migration background","(2c_gen) general maturity certificate","82","0.950798976645509","0.905609410090098","0.995988543200921"
"No","2005","indirect migration background","(2c_voc) vocational maturity certificate","51","0.950786183851146","0.893618355003412","1.00795401269888"
"No","2005","indirect migration background","(3a) lower tertiary education","19","","",""
"No","2005","indirect migration background","(3b) higher tertiary education","44","0.950423900592974","0.889016272351465","1.01183152883448"
"Yes","2006","no migration background","(0) in school","18","","",""
"Yes","2006","no migration background","(1a) inadequately completed","14","","",""
"Yes","2006","no migration background","(1b) general elementary school","237","0.18157506225757","0.161003861428013","0.202146263087127"
"Yes","2006","no migration background","(1c) basic vocational qualification","757","0.148849265412689","0.139330138833363","0.158368391992016"
"Yes","2006","no migration background","(2b) intermediate general qualification","47","0.105316434826936","0.0776240794678453","0.133008790186028"
"Yes","2006","no migration background","(2a) intermediate vocational","505","0.11171955555558","0.102886499023525","0.120552612087635"
"Yes","2006","no migration background","(2c_gen) general maturity certificate","43","0.0906158714977721","0.0680745232499683","0.113157219745576"
"Yes","2006","no migration background","(2c_voc) vocational maturity certificate","156","0.124852082361862","0.106778878217701","0.142925286506023"
"Yes","2006","no migration background","(3a) lower tertiary education","179","0.106327302070731","0.0916696960606837","0.120984908080778"
"Yes","2006","no migration background","(3b) higher tertiary education","261","0.10561916898417","0.0934265552441081","0.117811782724232"
"Yes","2006","direct migration background","(0) in school","2","","",""
"Yes","2006","direct migration background","(1a) inadequately completed","21","","",""
"Yes","2006","direct migration background","(1b) general elementary school","53","0.121280794727269","0.0926949977865326","0.149866591668005"
"Yes","2006","direct migration background","(1c) basic vocational qualification","75","0.12890866958206","0.103610386286881","0.15420695287724"
"Yes","2006","direct migration background","(2b) intermediate general qualification","7","","",""
"Yes","2006","direct migration background","(2a) intermediate vocational","23","","",""
"Yes","2006","direct migration background","(2c_gen) general maturity certificate","12","","",""
"Yes","2006","direct migration background","(2c_voc) vocational maturity certificate","36","0.103205986250396","0.0680701219093902","0.138341850591402"
"Yes","2006","direct migration background","(3a) lower tertiary education","11","","",""
"Yes","2006","direct migration background","(3b) higher tertiary education","22","","",""
"Yes","2006","indirect migration background","(0) in school","2","","",""
"Yes","2006","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2006","indirect migration background","(1b) general elementary school","17","","",""
"Yes","2006","indirect migration background","(1c) basic vocational qualification","18","","",""
"Yes","2006","indirect migration background","(2b) intermediate general qualification","5","","",""
"Yes","2006","indirect migration background","(2a) intermediate vocational","10","","",""
"Yes","2006","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Yes","2006","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2006","indirect migration background","(3a) lower tertiary education","4","","",""
"Yes","2006","indirect migration background","(3b) higher tertiary education","3","","",""
"No","2006","no migration background","(0) in school","298","0.940042187192753","0.913866317934509","0.966218056450997"
"No","2006","no migration background","(1a) inadequately completed","71","0.732515043266377","0.638413535216513","0.826616551316242"
"No","2006","no migration background","(1b) general elementary school","1112","0.81842493774243","0.797853736912873","0.838996138571987"
"No","2006","no migration background","(1c) basic vocational qualification","4614","0.851150734587311","0.841631608007984","0.860669861166637"
"No","2006","no migration background","(2b) intermediate general qualification","425","0.894683565173064","0.866991209813972","0.922375920532155"
"No","2006","no migration background","(2a) intermediate vocational","4381","0.88828044444442","0.879447387912365","0.897113500976475"
"No","2006","no migration background","(2c_gen) general maturity certificate","580","0.909384128502228","0.886842780254424","0.931925476750032"
"No","2006","no migration background","(2c_voc) vocational maturity certificate","1129","0.875147917638138","0.857074713493977","0.893221121782299"
"No","2006","no migration background","(3a) lower tertiary education","1520","0.893672697929269","0.879015091919222","0.908330303939316"
"No","2006","no migration background","(3b) higher tertiary education","2180","0.89438083101583","0.882188217275768","0.906573444755892"
"No","2006","direct migration background","(0) in school","32","0.967222671384135","0.907373430816926","1.02707191195135"
"No","2006","direct migration background","(1a) inadequately completed","128","0.835884613801373","0.776413951929323","0.895355275673424"
"No","2006","direct migration background","(1b) general elementary school","448","0.878719205272731","0.850133408331995","0.907305002213467"
"No","2006","direct migration background","(1c) basic vocational qualification","599","0.87109133041794","0.84579304712276","0.896389613713119"
"No","2006","direct migration background","(2b) intermediate general qualification","38","0.794618723495331","0.67658620998239","0.912651237008272"
"No","2006","direct migration background","(2a) intermediate vocational","131","0.905197072003985","0.858930196017486","0.951463947990483"
"No","2006","direct migration background","(2c_gen) general maturity certificate","104","0.921496446650677","0.872551192685221","0.970441700616132"
"No","2006","direct migration background","(2c_voc) vocational maturity certificate","252","0.896794013749604","0.861658149408598","0.93192987809061"
"No","2006","direct migration background","(3a) lower tertiary education","66","0.816246405283729","0.729743381036353","0.902749429531106"
"No","2006","direct migration background","(3b) higher tertiary education","268","0.90312056540024","0.869076786930421","0.937164343870059"
"No","2006","indirect migration background","(0) in school","56","0.950003554763773","0.893916030180709","1.00609107934684"
"No","2006","indirect migration background","(1a) inadequately completed","8","","",""
"No","2006","indirect migration background","(1b) general elementary school","95","0.878596228714597","0.818110929137456","0.939081528291738"
"No","2006","indirect migration background","(1c) basic vocational qualification","125","0.82429147137302","0.761915561100102","0.886667381645939"
"No","2006","indirect migration background","(2b) intermediate general qualification","62","0.900610799886103","0.828971907483154","0.972249692289053"
