"ple0053","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Yes","2017","Saxony-Anhalt","145","0.183187664755037","0.158273183180125","0.208102146329949","1"
"Yes","2017","Thuringia","130","0.105090073531495","0.0859870986618896","0.1241930484011","1"
"Yes","2017","Saxony","199","0.119169749077384","0.103588854180584","0.134750643974185","1"
"No","2018","Schleswig-Holstein","794","0.86748004356605","0.84561841587279","0.88934167125931","2"
"No","2018","Hamburg","418","0.85402494886087","0.822633992046884","0.885415905674856","2"
"No","2018","Lower Saxony","2234","0.872980039181603","0.860024949427533","0.885935128935673","2"
"No","2018","Bremen","199","0.864705833025111","0.820112739414101","0.909298926636122","2"
"No","2018","North Rhine-Westphalia","4665","0.848284477791725","0.838734680445717","0.857834275137732","2"
"No","2018","Hesse","1507","0.873779013299059","0.857996995662588","0.88956103093553","2"
"No","2018","Rhineland-Palatinate,Saarland","1260","0.833916922158022","0.814950383100484","0.85288346121556","2"
"No","2018","Baden-Württemberg","2458","0.870080756514273","0.857605125749975","0.88255638727857","2"
"No","2018","Bavaria","3460","0.869377399316225","0.858922482945757","0.879832315686693","2"
"No","2018","Berlin","865","0.855326109732222","0.833512562651203","0.877139656813241","2"
"No","2018","Brandenburg","856","0.822192776317314","0.7988764857374","0.845509066897228","2"
"No","2018","Mecklenburg-Western Pomerania","500","0.82468437787862","0.794183304864014","0.855185450893227","2"
"No","2018","Saxony","1428","0.880640720087266","0.864877356787618","0.896404083386914","2"
"No","2018","Saxony-Anhalt","777","0.832224623986363","0.808052704353122","0.856396543619604","2"
"No","2018","Thuringia","797","0.823942413386052","0.799581638606645","0.84830318816546","2"
"Yes","2018","Schleswig-Holstein","130","0.13251995643395","0.11065832874069","0.15438158412721","1"
"Yes","2018","Hamburg","68","0.14597505113913","0.114584094325145","0.177366007953116","1"
"Yes","2018","Lower Saxony","304","0.127019960818397","0.114064871064327","0.139975050572467","1"
"Yes","2018","Bremen","27","","","","1"
"Yes","2018","North Rhine-Westphalia","756","0.151715522208275","0.142165724862268","0.161265319554283","1"
"Yes","2018","Baden-Württemberg","332","0.129919243485727","0.11744361272143","0.142394874250025","1"
"Yes","2018","Hesse","194","0.126220986700941","0.11043896906447","0.142003004337412","1"
"Yes","2018","Berlin","134","0.144673890267778","0.122860343186759","0.166487437348797","1"
"Yes","2018","Bavaria","531","0.130622600683775","0.120167684313307","0.141077517054243","1"
"Yes","2018","Mecklenburg-Western Pomerania","97","0.17531562212138","0.144814549106773","0.205816695135986","1"
"Yes","2018","Rhineland-Palatinate,Saarland","219","0.166083077841978","0.14711653878444","0.185049616899516","1"
"Yes","2018","Brandenburg","177","0.177807223682686","0.154490933102772","0.2011235142626","1"
"Yes","2018","Saxony-Anhalt","141","0.167775376013637","0.143603456380396","0.191947295646878","1"
"Yes","2018","Saxony","197","0.119359279912734","0.103595916613086","0.135122643212382","1"
"Yes","2018","Thuringia","142","0.176057586613948","0.15169681183454","0.200418361393356","1"
"No","2019","Schleswig-Holstein","817","0.828091336376769","0.804186811025824","0.851995861727713","2"
"No","2019","Hamburg","463","0.865151475126096","0.83615443544863","0.894148514803561","2"
"No","2019","Lower Saxony","2176","0.861954570680489","0.848440976567484","0.875468164793493","2"
"No","2019","Bremen","201","0.893865075569285","0.853256561684322","0.934473589454248","2"
"No","2019","North Rhine-Westphalia","4664","0.855676517460766","0.846324365447566","0.865028669473967","2"
"No","2019","Hesse","1504","0.867009174388448","0.850947691807698","0.883070656969199","2"
"No","2019","Rhineland-Palatinate,Saarland","1265","0.846204529278733","0.827775450283168","0.864633608274297","2"
"No","2019","Baden-Württemberg","2477","0.878124753806469","0.866029059734629","0.890220447878309","2"
"No","2019","Bavaria","3416","0.853514703221462","0.842505938858306","0.864523467584617","2"
"No","2019","Berlin","883","0.847387308152212","0.825499865727304","0.869274750577119","2"
"No","2019","Brandenburg","952","0.871155824092913","0.851508571768009","0.890803076417816","2"
"No","2019","Mecklenburg-Western Pomerania","521","0.799728116012412","0.768021232725573","0.831434999299252","2"
"No","2019","Saxony","1434","0.864200826956843","0.847631021249093","0.880770632664594","2"
"No","2019","Saxony-Anhalt","784","0.872759576026712","0.850939615968034","0.894579536085389","2"
"No","2019","Thuringia","796","0.856752688396655","0.834188819084947","0.879316557708364","2"
"Yes","2019","Schleswig-Holstein","140","0.171908663623232","0.148004138272287","0.195813188974176","1"
"Yes","2019","Hamburg","70","0.134848524873904","0.105851485196439","0.16384556455137","1"
"Yes","2019","Lower Saxony","327","0.138045429319511","0.124531835206506","0.151559023432516","1"
"Yes","2019","Bremen","20","","","","1"
"Yes","2019","North Rhine-Westphalia","760","0.144323482539234","0.134971330526033","0.153675634552434","1"
"Yes","2019","Baden-Württemberg","333","0.121875246193531","0.109779552121691","0.133970940265371","1"
"Yes","2019","Hesse","213","0.132990825611551","0.116929343030801","0.149052308192302","1"
"Yes","2019","Bavaria","547","0.146485296778538","0.135476532415383","0.157494061141694","1"
"Yes","2019","Berlin","154","0.152612691847788","0.130725249422881","0.174500134272696","1"
"Yes","2019","Mecklenburg-Western Pomerania","91","0.200271883987588","0.168565000700748","0.231978767274427","1"
"Yes","2019","Brandenburg","165","0.128844175907087","0.109196923582184","0.148491428231991","1"
"Yes","2019","Saxony","208","0.135799173043157","0.119229367335406","0.152368978750907","1"
"Yes","2019","Saxony-Anhalt","112","0.127240423973288","0.105420463914611","0.149060384031966","1"
"Yes","2019","Rhineland-Palatinate,Saarland","207","0.153795470721267","0.135366391725703","0.172224549716832","1"
"Yes","2019","Thuringia","130","0.143247311603345","0.120683442291636","0.165811180915053","1"
