"plh0033","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Some worries","2014","higher vocational","Urban Area","471","0.461885788793064","0.430365446279685","0.493406131306442"
"Some worries","2014","in school","Rural Area","66","0.387808532094695","0.309308551491388","0.466308512698003"
"Some worries","2014","in school","Urban Area","141","0.425938712155538","0.36941546373587","0.482461960575206"
"Some worries","2014","inadequately","Rural Area","65","0.412948659882951","0.332250033072084","0.493647286693819"
"Some worries","2014","inadequately","Urban Area","164","0.494154008838111","0.442436072827531","0.545871944848691"
"Some worries","2014","middle vocational","Rural Area","2473","0.498823089966359","0.484774561365933","0.512871618566784"
"Some worries","2014","middle vocational","Urban Area","3671","0.468350733195504","0.457199403270755","0.479502063120253"
"Some worries","2014","vocational + Abi","Rural Area","288","0.482859602987853","0.441323536691933","0.524395669283774"
"Some worries","2014","vocational + Abi","Urban Area","746","0.485123911430685","0.459806756865416","0.510441065995954"
"Big worries","2015","general elemantary","Rural Area","204","0.191010180164232","0.166259565552064","0.215760794776401"
"Big worries","2015","general elemantary","Urban Area","500","0.201140846927532","0.183515632777255","0.218766061077809"
"Big worries","2015","higher education","Rural Area","164","0.0782563074882774","0.0656114606631208","0.090901154313434"
"Big worries","2015","higher education","Urban Area","501","0.0912891970462945","0.0830479747578354","0.0995304193347537"
"Big worries","2015","higher vocational","Rural Area","68","0.113474218442512","0.0881798461226811","0.138768590762343"
"Big worries","2015","higher vocational","Urban Area","121","0.130948161414393","0.109267168843186","0.1526291539856"
"Big worries","2015","in school","Rural Area","12","","",""
"Big worries","2015","in school","Urban Area","37","0.133859054375198","0.0918187374008793","0.175899371349517"
"Big worries","2015","inadequately","Rural Area","41","0.328767027438426","0.253338483322125","0.404195571554727"
"Big worries","2015","inadequately","Urban Area","127","0.346650233097091","0.298926431878515","0.394374034315667"
"Big worries","2015","middle vocational","Rural Area","781","0.153568203595637","0.143304465607352","0.163831941583923"
"Big worries","2015","middle vocational","Urban Area","1367","0.163891736860465","0.155475750418642","0.172307723302287"
"Big worries","2015","vocational + Abi","Rural Area","83","0.132508249797945","0.104868232699243","0.160148266896646"
"Big worries","2015","vocational + Abi","Urban Area","272","0.147104099394652","0.129655200152225","0.164552998637079"
"No worries","2015","general elemantary","Rural Area","266","0.301636412171426","0.272738339462358","0.330534484880494"
"No worries","2015","general elemantary","Urban Area","541","0.326506733410134","0.305888005979371","0.347125460840897"
"No worries","2015","higher education","Rural Area","835","0.510169044765013","0.486633244212574","0.533704845317451"
"No worries","2015","higher education","Urban Area","2251","0.517473165193799","0.503175216268141","0.531771114119457"
"No worries","2015","higher vocational","Rural Area","206","0.384480146216532","0.345684086966853","0.423276205466211"
"No worries","2015","higher vocational","Urban Area","366","0.396621238596177","0.365180726612959","0.428061750579395"
"No worries","2015","in school","Rural Area","46","0.40442462003299","0.316614488174061","0.49223475189192"
"No worries","2015","in school","Urban Area","89","0.31411863129916","0.256810114086534","0.371427148511786"
"No worries","2015","inadequately","Rural Area","30","0.248212171152836","0.178851363947266","0.317572978358406"
"No worries","2015","inadequately","Urban Area","78","0.20206026704324","0.161793949285815","0.242326584800666"
"No worries","2015","middle vocational","Rural Area","1496","0.344846841497836","0.331315418638847","0.358378264356824"
"No worries","2015","middle vocational","Urban Area","2489","0.371080028836756","0.360096883658011","0.382063174015502"
"No worries","2015","vocational + Abi","Rural Area","171","0.363021099284563","0.323818701683049","0.402223496886078"
"No worries","2015","vocational + Abi","Urban Area","528","0.376380388430432","0.352514313003003","0.400246463857861"
"Some worries","2015","general elemantary","Rural Area","499","0.507353407664341","0.475875255175704","0.538831560152979"
"Some worries","2015","general elemantary","Urban Area","946","0.472352419662334","0.450401424950705","0.494303414373963"
"Some worries","2015","higher education","Rural Area","734","0.41157464774671","0.388405033393018","0.434744262100402"
"Some worries","2015","higher education","Urban Area","1940","0.391237637759906","0.377273526509908","0.405201749009905"
"Some worries","2015","higher vocational","Rural Area","330","0.502045635340956","0.462171067309644","0.541920203372268"
"Some worries","2015","higher vocational","Urban Area","443","0.47243059998943","0.440344611344869","0.504516588633991"
"Some worries","2015","in school","Rural Area","62","0.510400400791612","0.420960049115077","0.599840752468147"
"Some worries","2015","in school","Urban Area","126","0.552022314325642","0.490624299655325","0.61342032899596"
"Some worries","2015","inadequately","Rural Area","78","0.423020801408739","0.343694739103907","0.502346863713571"
"Some worries","2015","inadequately","Urban Area","177","0.451289499859668","0.401387763260421","0.501191236458916"
"Some worries","2015","middle vocational","Rural Area","2463","0.501584954906527","0.487350962082594","0.515818947730459"
"Some worries","2015","middle vocational","Urban Area","3576","0.465028234302779","0.453688566489802","0.476367902115756"
"Some worries","2015","vocational + Abi","Rural Area","324","0.504470650917492","0.463710403155726","0.545230898679258"
"Some worries","2015","vocational + Abi","Urban Area","783","0.476515512174916","0.451911945837683","0.50111907851215"
"Big worries","2016","general elemantary","Rural Area","274","0.212456843878731","0.188805238714309","0.236108449043154"
"Big worries","2016","general elemantary","Urban Area","584","0.218631396812213","0.201639861745073","0.235622931879352"
"Big worries","2016","higher education","Rural Area","206","0.0874565155140766","0.0746489581530358","0.100264072875117"
"Big worries","2016","higher education","Urban Area","551","0.0869465008273008","0.0789798540524935","0.094913147602108"
"Big worries","2016","higher vocational","Rural Area","54","0.106110056779901","0.0806021761110236","0.131617937448778"
"Big worries","2016","higher vocational","Urban Area","93","0.109610537800086","0.0885964566068566","0.130624618993316"
"Big worries","2016","in school","Rural Area","10","","",""
"Big worries","2016","in school","Urban Area","32","0.10991941538741","0.0724010136665462","0.147437817108273"
"Big worries","2016","inadequately","Rural Area","182","0.290306144257497","0.255755594406757","0.324856694108238"
"Big worries","2016","inadequately","Urban Area","420","0.333396797378869","0.307984333566753","0.358809261190985"
"Big worries","2016","middle vocational","Rural Area","800","0.157290020625379","0.146742575175717","0.16783746607504"
"Big worries","2016","middle vocational","Urban Area","1265","0.14755338213927","0.139382913225918","0.155723851052621"
"Big worries","2016","vocational + Abi","Rural Area","92","0.139992324303849","0.111557316456904","0.168427332150795"
"Big worries","2016","vocational + Abi","Urban Area","252","0.127333043731257","0.110817771146847","0.143848316315667"
"No worries","2016","general elemantary","Rural Area","329","0.327702040737792","0.300562121802521","0.354841959673064"
"No worries","2016","general elemantary","Urban Area","648","0.3302531894048","0.310918944722067","0.349587434087532"
"No worries","2016","higher education","Rural Area","914","0.540081511326498","0.517486449723299","0.562676572929698"
"No worries","2016","higher education","Urban Area","2318","0.541773539324863","0.527685505940331","0.555861572709394"
"No worries","2016","higher vocational","Rural Area","232","0.47361327237394","0.432259181770871","0.51496736297701"
"No worries","2016","higher vocational","Urban Area","347","0.435721397843832","0.402367585504791","0.469075210182873"
"No worries","2016","in school","Rural Area","44","0.429994096471119","0.328830304299849","0.531157888642389"
"No worries","2016","in school","Urban Area","124","0.516599272116032","0.456658407199591","0.576540137032473"
"No worries","2016","inadequately","Rural Area","172","0.237813032579118","0.205405951804489","0.270220113353748"
"No worries","2016","inadequately","Urban Area","373","0.228973147807067","0.206323607480681","0.251622688133452"
"No worries","2016","middle vocational","Rural Area","1533","0.363517444797355","0.349582234862144","0.377452654732567"
"No worries","2016","middle vocational","Urban Area","2594","0.398887854340808","0.387607000832445","0.410168707849171"
"No worries","2016","vocational + Abi","Rural Area","184","0.355136228096736","0.315918579110704","0.394353877082768"
"No worries","2016","vocational + Abi","Urban Area","556","0.408135991779086","0.383785690831311","0.432486292726861"
"Some worries","2016","general elemantary","Rural Area","546","0.459841115383476","0.431023851824713","0.488658378942239"
"Some worries","2016","general elemantary","Urban Area","1041","0.451115413782988","0.430658848136663","0.471571979429313"
"Some worries","2016","higher education","Rural Area","749","0.372461973159425","0.350543795940907","0.394380150377943"
"Some worries","2016","higher education","Urban Area","1936","0.371279959847836","0.357619013018587","0.384940906677085"
"Some worries","2016","higher vocational","Rural Area","274","0.420276670846159","0.379394673284015","0.461158668408303"
"Some worries","2016","higher vocational","Urban Area","409","0.454668064356082","0.421173684832402","0.488162443879761"
"Some worries","2016","in school","Rural Area","38","0.514012132046826","0.411882074631419","0.616142189462232"
"Some worries","2016","in school","Urban Area","111","0.373481312496559","0.31545914970144","0.431503475291677"
"Some worries","2016","inadequately","Rural Area","309","0.471880823163384","0.43388171010367","0.509879936223099"
"Some worries","2016","inadequately","Urban Area","529","0.437630054814065","0.410887863909768","0.464372245718361"
"Some worries","2016","middle vocational","Rural Area","2244","0.479192534577266","0.464719778019871","0.49366529113466"
"Some worries","2016","middle vocational","Urban Area","3379","0.453558763519923","0.442089716964109","0.465027810075737"
"Some worries","2016","vocational + Abi","Rural Area","296","0.504871447599415","0.463898286856836","0.545844608341994"
"Some worries","2016","vocational + Abi","Urban Area","757","0.464530964489657","0.439821380412037","0.489240548567277"
"Big worries","2017","general elemantary","Rural Area","335","0.218962235506809","0.196678458966523","0.241246012047094"
"Big worries","2017","general elemantary","Urban Area","663","0.215179349846429","0.199051169438277","0.231307530254582"
"Big worries","2017","higher education","Rural Area","216","0.080339541493841","0.0686384366308147","0.0920406463568674"
"Big worries","2017","higher education","Urban Area","579","0.0680505458858661","0.0613243854359514","0.0747767063357807"
"Big worries","2017","higher vocational","Rural Area","70","0.104102739843371","0.0804610094538688","0.127744470232874"
"Big worries","2017","higher vocational","Urban Area","102","0.126080773960274","0.104430455153398","0.147731092767149"
"Big worries","2017","in school","Rural Area","11","","",""
"Big worries","2017","in school","Urban Area","41","0.0950433212432807","0.0621837362126833","0.127902906273878"
"Big worries","2017","inadequately","Rural Area","269","0.314649064767297","0.281502986953277","0.347795142581318"
"Big worries","2017","inadequately","Urban Area","620","0.381043699360359","0.358799268146522","0.403288130574197"
"Big worries","2017","middle vocational","Rural Area","976","0.179057832367759","0.168532308571197","0.18958335616432"
"Big worries","2017","middle vocational","Urban Area","1386","0.159203743618175","0.151120040766453","0.167287446469897"
"Big worries","2017","vocational + Abi","Rural Area","93","0.12991737586901","0.104130105825847","0.155704645912173"
"Big worries","2017","vocational + Abi","Urban Area","263","0.131806618387427","0.115711876574466","0.147901360200389"
"No worries","2017","general elemantary","Rural Area","371","0.298304456917797","0.273651308003441","0.322957605832153"
"No worries","2017","general elemantary","Urban Area","602","0.272060053006032","0.254594592863946","0.289525513148118"
"No worries","2017","higher education","Rural Area","938","0.498515518661113","0.476991838483273","0.520039198838953"
"No worries","2017","higher education","Urban Area","2571","0.530885264074785","0.517556339506212","0.544214188643359"
"No worries","2017","higher vocational","Rural Area","254","0.421765891554832","0.383535683914272","0.459996099195391"
"No worries","2017","higher vocational","Urban Area","385","0.425738597100863","0.393488535982601","0.457988658219126"
"No worries","2017","in school","Rural Area","54","0.403515042861757","0.31610023275234","0.490929852971173"
"No worries","2017","in school","Urban Area","145","0.51394107963997","0.45794101826534","0.569941141014599"
"No worries","2017","inadequately","Rural Area","179","0.22564665307373","0.195810250654076","0.255483055493385"
"No worries","2017","inadequately","Urban Area","458","0.200982679652955","0.182627386212591","0.219337973093318"
"No worries","2017","middle vocational","Rural Area","1560","0.334695321758823","0.321740665796866","0.34764997772078"
"No worries","2017","middle vocational","Urban Area","2754","0.377753670842487","0.367041590121657","0.388465751563317"
"No worries","2017","vocational + Abi","Rural Area","216","0.36713806168937","0.330167104539805","0.404109018838936"
"No worries","2017","vocational + Abi","Urban Area","572","0.370847780155607","0.347866041672457","0.393829518638756"
"Some worries","2017","general elemantary","Rural Area","617","0.482733307575394","0.455806860102417","0.50965975504837"
"Some worries","2017","general elemantary","Urban Area","1229","0.512760597147539","0.493143786958544","0.532377407336533"
"Some worries","2017","higher education","Rural Area","919","0.421144939845046","0.399890525119221","0.442399354570872"
"Some worries","2017","higher education","Urban Area","2235","0.401064190039349","0.387973808028162","0.414154572050535"
"Some worries","2017","higher vocational","Rural Area","317","0.474131368601797","0.435476246126926","0.512786491076668"
"Some worries","2017","higher vocational","Urban Area","416","0.448180628938863","0.41574448435124","0.480616773526486"
"Some worries","2017","in school","Rural Area","56","0.560393973771107","0.471956983778019","0.648830963764196"
"Some worries","2017","in school","Urban Area","120","0.39101559911675","0.336340761274433","0.445690436959067"
"Some worries","2017","inadequately","Rural Area","306","0.459704282158972","0.424131530909922","0.495277033408023"
"Some worries","2017","inadequately","Urban Area","753","0.417973620986686","0.395381880536808","0.440565361436564"
"Some worries","2017","middle vocational","Rural Area","2561","0.486246845873418","0.472525509108289","0.499968182638547"
"Some worries","2017","middle vocational","Urban Area","3729","0.463042585539338","0.452025449619708","0.474059721458967"
"Some worries","2017","vocational + Abi","Rural Area","344","0.50294456244162","0.464595568632212","0.541293556251027"
"Some worries","2017","vocational + Abi","Urban Area","862","0.497345601456966","0.473556882574222","0.521134320339709"
"Big worries","2018","general elemantary","Rural Area","232","0.145130504358772","0.125421936268371","0.164839072449174"
"Big worries","2018","general elemantary","Urban Area","491","0.15762437180223","0.142683719127835","0.172565024476625"
"Big worries","2018","higher education","Rural Area","145","0.0531239810463484","0.0431023727838717","0.063145589308825"
"Big worries","2018","higher education","Urban Area","410","0.0472223705188184","0.0414088742609474","0.0530358667766894"
"Big worries","2018","higher vocational","Rural Area","39","0.0684180710328672","0.0483835430876427","0.0884525989780918"
"Big worries","2018","higher vocational","Urban Area","62","0.0852775758779488","0.0664014797971579","0.10415367195874"
"Big worries","2018","in school","Rural Area","7","","",""
"Big worries","2018","in school","Urban Area","31","0.0858670143068629","0.0521984076411292","0.119535620972597"
"Big worries","2018","inadequately","Rural Area","199","0.341246772841811","0.302924162587837","0.379569383095784"
"Big worries","2018","inadequately","Urban Area","482","0.337526185196158","0.313683566534274","0.361368803858043"
"Big worries","2018","middle vocational","Rural Area","618","0.106933167919652","0.0981652581834785","0.115701077655825"
"Big worries","2018","middle vocational","Urban Area","966","0.103954519184487","0.0970115526062699","0.110897485762703"
"Big worries","2018","vocational + Abi","Rural Area","65","0.0863782793343744","0.0645457015803394","0.108210857088409"
"Big worries","2018","vocational + Abi","Urban Area","190","0.11626576818554","0.100430242003612","0.132101294367468"
"No worries","2018","general elemantary","Rural Area","423","0.389825822017003","0.362536796733396","0.417114847300609"
"No worries","2018","general elemantary","Urban Area","734","0.383039522668756","0.363107312650354","0.402971732687158"
"No worries","2018","higher education","Rural Area","1016","0.575716296773408","0.553632283771417","0.5978003097754"
"No worries","2018","higher education","Urban Area","2748","0.582851218228051","0.56933696435141","0.596365472104692"
"No worries","2018","higher vocational","Rural Area","278","0.47970664268985","0.440061025764395","0.519352259615305"
"No worries","2018","higher vocational","Urban Area","406","0.477875697007688","0.444116312536446","0.51163508147893"
"No worries","2018","in school","Rural Area","44","0.45488039978085","0.353675595899051","0.55608520366265"
"No worries","2018","in school","Urban Area","123","0.51549873677918","0.455441059453947","0.575556414104412"
"No worries","2018","inadequately","Rural Area","159","0.29163449039053","0.254897161693019","0.328371819088041"
"No worries","2018","inadequately","Urban Area","394","0.215666811040764","0.194929243502524","0.236404378579003"
"No worries","2018","middle vocational","Rural Area","1801","0.410565933643312","0.39660845585709","0.424523411429534"
"No worries","2018","middle vocational","Urban Area","3027","0.449294966216138","0.437979207974191","0.460610724458085"
"No worries","2018","vocational + Abi","Rural Area","255","0.450499154225876","0.411831243630433","0.48916706482132"
"No worries","2018","vocational + Abi","Urban Area","634","0.445491036132018","0.420937191836875","0.470044880427161"
"Some worries","2018","general elemantary","Rural Area","572","0.465043673624225","0.437135472513096","0.492951874735354"
"Some worries","2018","general elemantary","Urban Area","1060","0.459336105529015","0.438903019431631","0.479769191626398"
"Some worries","2018","higher education","Rural Area","763","0.371159722180243","0.34957253023605","0.392746914124437"
"Some worries","2018","higher education","Urban Area","1956","0.36992641125313","0.356694547008023","0.383158275498238"
"Some worries","2018","higher vocational","Rural Area","293","0.451875286277283","0.412381191836614","0.491369380717952"
"Some worries","2018","higher vocational","Urban Area","373","0.436846727114364","0.403324879886797","0.47036857434193"
"Some worries","2018","in school","Rural Area","42","0.479902572559697","0.378365296463635","0.581439848655758"
"Some worries","2018","in school","Urban Area","112","0.398634248913957","0.339795433268204","0.457473064559711"
"Some worries","2018","inadequately","Rural Area","230","0.367118736767659","0.328158299515108","0.406079174020211"
"Some worries","2018","inadequately","Urban Area","635","0.446807003763078","0.421739321492995","0.47187468603316"
"Some worries","2018","middle vocational","Rural Area","2353","0.482500898437036","0.468323330508936","0.496678466365137"
"Some worries","2018","middle vocational","Urban Area","3430","0.446750514599376","0.435440806376601","0.45806022282215"
"Some worries","2018","vocational + Abi","Rural Area","316","0.463122566439749","0.424369588626586","0.501875544252912"
"Some worries","2018","vocational + Abi","Urban Area","750","0.438243195682442","0.413731266756572","0.462755124608312"
"Big worries","2019","general elemantary","Rural Area","213","0.169774959046975","0.147668817721844","0.191881100372106"
"Big worries","2019","general elemantary","Urban Area","387","0.172912284398109","0.156027483529183","0.189797085267035"
"Big worries","2019","higher education","Rural Area","166","0.0633439910727013","0.0528202978555456","0.073867684289857"
"Big worries","2019","higher education","Urban Area","355","0.0550971948229293","0.0487215538518726","0.0614728357939859"
"Big worries","2019","higher vocational","Rural Area","55","0.109343454316314","0.0860753718572153","0.132611536775412"
"Big worries","2019","higher vocational","Urban Area","67","0.0771085028186548","0.0597572185688259","0.0944597870684837"
"Big worries","2019","in school","Rural Area","7","","",""
"Big worries","2019","in school","Urban Area","33","0.152507285770183","0.106146009436314","0.198868562104051"
"Big worries","2019","inadequately","Rural Area","142","0.268433183748685","0.231296807098856","0.305569560398513"
"Big worries","2019","inadequately","Urban Area","319","0.283383598709663","0.258667303724923","0.308099893694403"
"Big worries","2019","middle vocational","Rural Area","657","0.140632052851287","0.130432846433223","0.150831259269352"
"Big worries","2019","middle vocational","Urban Area","946","0.124605871653608","0.116678048899459","0.132533694407758"
"Big worries","2019","vocational + Abi","Rural Area","76","0.136715573429912","0.109760424010623","0.163670722849201"
"Big worries","2019","vocational + Abi","Urban Area","215","0.148242231488462","0.130217773636064","0.16626668934086"
"No worries","2019","general elemantary","Rural Area","333","0.330977929481154","0.303270390638248","0.35868546832406"
"No worries","2019","general elemantary","Urban Area","624","0.345263585987848","0.324035254050515","0.36649191792518"
"No worries","2019","higher education","Rural Area","1062","0.548779403891762","0.527280378874043","0.570278428909481"
"No worries","2019","higher education","Urban Area","2636","0.567481178291413","0.553637746151849","0.581324610430977"
"No worries","2019","higher vocational","Rural Area","313","0.462589258129617","0.42541348486901","0.499765031390225"
"No worries","2019","higher vocational","Urban Area","434","0.496083515444165","0.463562668494056","0.528604362394274"
"No worries","2019","in school","Rural Area","37","0.531378016313083","0.424663974638602","0.638092057987565"
"No worries","2019","in school","Urban Area","102","0.414915920689684","0.351378249748551","0.478453591630817"
"No worries","2019","inadequately","Rural Area","156","0.237947956997146","0.202262789966882","0.273633124027409"
"No worries","2019","inadequately","Urban Area","414","0.208709717343032","0.186420650143729","0.230998784542335"
"No worries","2019","middle vocational","Rural Area","1550","0.362021485976345","0.347921949114474","0.376121022838215"
"No worries","2019","middle vocational","Urban Area","2705","0.425026319101201","0.413160034556504","0.436892603645898"
"No worries","2019","vocational + Abi","Rural Area","236","0.355547899540542","0.31799009680281","0.393105702278275"
"No worries","2019","vocational + Abi","Urban Area","569","0.382183799075843","0.357535669407681","0.406831928744004"
"Some worries","2019","general elemantary","Rural Area","562","0.499247111471871","0.469806439199932","0.528687783743809"
"Some worries","2019","general elemantary","Urban Area","916","0.481824129614043","0.459514616142116","0.504133643085971"
"Some worries","2019","higher education","Rural Area","830","0.387876605035537","0.366824686158936","0.408928523912137"
"Some worries","2019","higher education","Urban Area","1929","0.377421626885658","0.363876722429362","0.390966531341954"
"Some worries","2019","higher vocational","Rural Area","323","0.428067287554069","0.391174832540539","0.464959742567599"
"Some worries","2019","higher vocational","Urban Area","407","0.42680798173718","0.394636467682206","0.458979495792154"
"Some worries","2019","in school","Rural Area","40","0.3869753207804","0.282818177059397","0.491132464501402"
"Some worries","2019","in school","Urban Area","96","0.432576793540134","0.368687622026997","0.496465965053271"
"Some worries","2019","inadequately","Rural Area","249","0.49361885925417","0.45172126744718","0.53551645106116"
"Some worries","2019","inadequately","Urban Area","544","0.507906683947305","0.48048662781376","0.535326740080851"
"Some worries","2019","middle vocational","Rural Area","2256","0.497346461172368","0.482677527803128","0.512015394541607"
"Some worries","2019","middle vocational","Urban Area","3016","0.450367809245191","0.438425106736162","0.46231051175422"
"Some worries","2019","vocational + Abi","Rural Area","312","0.507736527029546","0.468510546728684","0.546962507330407"
"Some worries","2019","vocational + Abi","Urban Area","709","0.469573969435695","0.4442586968193","0.494889242052091"
