"plb0196_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2008","Couple + C. LE and GT 16","(3b) higher tertiary education","49","0.742884910499137","0.634964803467012","0.850805017531262"
"No","2008","1-pers.-HH","(0) in school","","","",""
"No","2008","1-pers.-HH","(1a) inadequately completed","1","","",""
"No","2008","1-pers.-HH","(1b) general elementary school","8","","",""
"No","2008","1-pers.-HH","(1c) basic vocational qualification","59","0.303526734618123","0.236728790353478","0.370324678882768"
"No","2008","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"No","2008","1-pers.-HH","(2a) intermediate vocational","73","0.295701288436096","0.242152327924602","0.349250248947589"
"No","2008","1-pers.-HH","(2c_gen) general maturity certificate","12","","",""
"No","2008","1-pers.-HH","(2c_voc) vocational maturity certificate","22","","",""
"No","2008","1-pers.-HH","(3a) lower tertiary education","23","","",""
"No","2008","1-pers.-HH","(3b) higher tertiary education","43","0.314142490496277","0.239360413406628","0.388924567585925"
"No","2008","(Married) couple without C. ","(0) in school","","","",""
"No","2008","(Married) couple without C. ","(1a) inadequately completed","2","","",""
"No","2008","(Married) couple without C. ","(1b) general elementary school","22","","",""
"No","2008","(Married) couple without C. ","(1c) basic vocational qualification","127","0.35065715749536","0.302868251680003","0.398446063310717"
"No","2008","(Married) couple without C. ","(2b) intermediate general qualification","9","","",""
"No","2008","(Married) couple without C. ","(2a) intermediate vocational","192","0.301722833068519","0.266862704419877","0.33658296171716"
"No","2008","(Married) couple without C. ","(2c_gen) general maturity certificate","10","","",""
"No","2008","(Married) couple without C. ","(2c_voc) vocational maturity certificate","44","0.18040834336459","0.125442076761078","0.235374609968102"
"No","2008","(Married) couple without C. ","(3a) lower tertiary education","51","0.18754343310221","0.138961671539769","0.236125194664652"
"No","2008","(Married) couple without C. ","(3b) higher tertiary education","81","0.226069124945235","0.183620327823199","0.26851792206727"
"No","2008","Single parent ","(0) in school","2","","",""
"No","2008","Single parent ","(1a) inadequately completed","","","",""
"No","2008","Single parent ","(1b) general elementary school","7","","",""
"No","2008","Single parent ","(1c) basic vocational qualification","28","","",""
"No","2008","Single parent ","(2b) intermediate general qualification","4","","",""
"No","2008","Single parent ","(2a) intermediate vocational","33","0.189504043543503","0.120524246015904","0.258483841071103"
"No","2008","Single parent ","(2c_gen) general maturity certificate","5","","",""
"No","2008","Single parent ","(2c_voc) vocational maturity certificate","9","","",""
"No","2008","Single parent ","(3a) lower tertiary education","9","","",""
"No","2008","Single parent ","(3b) higher tertiary education","8","","",""
"No","2008","Couple + C. LE 16 ","(0) in school","","","",""
"No","2008","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"No","2008","Couple + C. LE 16 ","(1b) general elementary school","9","","",""
"No","2008","Couple + C. LE 16 ","(1c) basic vocational qualification","97","0.286118854391938","0.237504419263916","0.334733289519961"
"No","2008","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"No","2008","Couple + C. LE 16 ","(2a) intermediate vocational","142","0.269829406930866","0.232182069118445","0.307476744743288"
"No","2008","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"No","2008","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","65","0.31136260856257","0.25072352761015","0.37200168951499"
"No","2008","Couple + C. LE 16 ","(3a) lower tertiary education","39","0.203618490147478","0.142360430347382","0.264876549947573"
"No","2008","Couple + C. LE 16 ","(3b) higher tertiary education","49","0.194289676283986","0.14794675550556","0.240632597062412"
"No","2008","Couple + C. GT 16 ","(0) in school","2","","",""
"No","2008","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"No","2008","Couple + C. GT 16 ","(1b) general elementary school","22","","",""
"No","2008","Couple + C. GT 16 ","(1c) basic vocational qualification","94","0.309880066629012","0.255906310423112","0.363853822834912"
"No","2008","Couple + C. GT 16 ","(2b) intermediate general qualification","20","","",""
"No","2008","Couple + C. GT 16 ","(2a) intermediate vocational","137","0.322606678863752","0.279173139827998","0.366040217899507"
"No","2008","Couple + C. GT 16 ","(2c_gen) general maturity certificate","16","","",""
"No","2008","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","26","","",""
"No","2008","Couple + C. GT 16 ","(3a) lower tertiary education","27","","",""
"No","2008","Couple + C. GT 16 ","(3b) higher tertiary education","40","0.159706050523423","0.109801606513838","0.209610494533009"
"No","2008","Couple + C. LE and GT 16","(0) in school","1","","",""
"No","2008","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"No","2008","Couple + C. LE and GT 16","(1b) general elementary school","5","","",""
"No","2008","Couple + C. LE and GT 16","(1c) basic vocational qualification","33","0.383710557603876","0.287919552087069","0.479501563120682"
"No","2008","Couple + C. LE and GT 16","(2b) intermediate general qualification","11","","",""
"No","2008","Couple + C. LE and GT 16","(2a) intermediate vocational","32","0.150896625176103","0.0932283077565191","0.208564942595686"
"No","2008","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","4","","",""
"No","2008","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","11","","",""
"No","2008","Couple + C. LE and GT 16","(3a) lower tertiary education","11","","",""
"No","2008","Couple + C. LE and GT 16","(3b) higher tertiary education","14","","",""
"Yes","2009","1-pers.-HH","(0) in school","","","",""
"Yes","2009","1-pers.-HH","(1a) inadequately completed","1","","",""
"Yes","2009","1-pers.-HH","(1b) general elementary school","13","","",""
"Yes","2009","1-pers.-HH","(1c) basic vocational qualification","97","0.657554995648823","0.581868033257702","0.733241958039943"
"Yes","2009","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"Yes","2009","1-pers.-HH","(2a) intermediate vocational","189","0.729200450494772","0.674551897676513","0.78384900331303"
"Yes","2009","1-pers.-HH","(2c_gen) general maturity certificate","21","","",""
"Yes","2009","1-pers.-HH","(2c_voc) vocational maturity certificate","82","0.825740273613677","0.751017885908829","0.900462661318525"
"Yes","2009","1-pers.-HH","(3a) lower tertiary education","62","0.70729795384681","0.611688124116201","0.80290778357742"
"Yes","2009","1-pers.-HH","(3b) higher tertiary education","117","0.743759273723768","0.674585311747381","0.812933235700155"
"Yes","2009","(Married) couple without C. ","(0) in school","","","",""
"Yes","2009","(Married) couple without C. ","(1a) inadequately completed","4","","",""
"Yes","2009","(Married) couple without C. ","(1b) general elementary school","15","","",""
"Yes","2009","(Married) couple without C. ","(1c) basic vocational qualification","222","0.657653342830495","0.60653630772467","0.70877037793632"
"Yes","2009","(Married) couple without C. ","(2b) intermediate general qualification","16","","",""
"Yes","2009","(Married) couple without C. ","(2a) intermediate vocational","408","0.639100246057112","0.599981349630547","0.678219142483678"
"Yes","2009","(Married) couple without C. ","(2c_gen) general maturity certificate","23","","",""
"Yes","2009","(Married) couple without C. ","(2c_voc) vocational maturity certificate","131","0.743525036569993","0.678640119533877","0.808409953606109"
"Yes","2009","(Married) couple without C. ","(3a) lower tertiary education","171","0.731095618815188","0.67391772802677","0.788273509603606"
"Yes","2009","(Married) couple without C. ","(3b) higher tertiary education","287","0.825982107079301","0.786709579776005","0.865254634382597"
"Yes","2009","Single parent ","(0) in school","1","","",""
"Yes","2009","Single parent ","(1a) inadequately completed","","","",""
"Yes","2009","Single parent ","(1b) general elementary school","12","","",""
"Yes","2009","Single parent ","(1c) basic vocational qualification","33","0.505385164260702","0.379918605272134","0.63085172324927"
"Yes","2009","Single parent ","(2b) intermediate general qualification","5","","",""
"Yes","2009","Single parent ","(2a) intermediate vocational","84","0.687489257419546","0.603857250061552","0.77112126477754"
"Yes","2009","Single parent ","(2c_gen) general maturity certificate","5","","",""
"Yes","2009","Single parent ","(2c_voc) vocational maturity certificate","25","","",""
"Yes","2009","Single parent ","(3a) lower tertiary education","31","0.850462625523384","0.741303850175647","0.959621400871121"
"Yes","2009","Single parent ","(3b) higher tertiary education","33","0.810401187782223","0.68235558137988","0.938446794184567"
"Yes","2009","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2009","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Yes","2009","Couple + C. LE 16 ","(1b) general elementary school","21","","",""
"Yes","2009","Couple + C. LE 16 ","(1c) basic vocational qualification","171","0.649159147421994","0.591261821342241","0.707056473501747"
"Yes","2009","Couple + C. LE 16 ","(2b) intermediate general qualification","7","","",""
"Yes","2009","Couple + C. LE 16 ","(2a) intermediate vocational","320","0.708595512327694","0.667338055937525","0.749852968717862"
"Yes","2009","Couple + C. LE 16 ","(2c_gen) general maturity certificate","8","","",""
"Yes","2009","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","122","0.710277498693232","0.643258659947131","0.777296337439334"
"Yes","2009","Couple + C. LE 16 ","(3a) lower tertiary education","117","0.827222798147436","0.766519900516997","0.887925695777876"
"Yes","2009","Couple + C. LE 16 ","(3b) higher tertiary education","189","0.850373308164178","0.803764695191008","0.896981921137347"
"Yes","2009","Couple + C. GT 16 ","(0) in school","2","","",""
"Yes","2009","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Yes","2009","Couple + C. GT 16 ","(1b) general elementary school","19","","",""
"Yes","2009","Couple + C. GT 16 ","(1c) basic vocational qualification","170","0.70961713297017","0.653571037620198","0.765663228320143"
"Yes","2009","Couple + C. GT 16 ","(2b) intermediate general qualification","27","","",""
"Yes","2009","Couple + C. GT 16 ","(2a) intermediate vocational","256","0.724167734148702","0.679172076390619","0.769163391906785"
"Yes","2009","Couple + C. GT 16 ","(2c_gen) general maturity certificate","23","","",""
"Yes","2009","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","64","0.692524802840994","0.598740678617887","0.786308927064101"
"Yes","2009","Couple + C. GT 16 ","(3a) lower tertiary education","100","0.817796736134742","0.750924804405614","0.884668667863871"
"Yes","2009","Couple + C. GT 16 ","(3b) higher tertiary education","127","0.616582329371538","0.544129284982401","0.689035373760675"
"Yes","2009","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2009","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Yes","2009","Couple + C. LE and GT 16","(1b) general elementary school","6","","",""
"Yes","2009","Couple + C. LE and GT 16","(1c) basic vocational qualification","58","0.591058496396959","0.492195876456509","0.689921116337408"
"Yes","2009","Couple + C. LE and GT 16","(2b) intermediate general qualification","8","","",""
"Yes","2009","Couple + C. LE and GT 16","(2a) intermediate vocational","96","0.752113499472367","0.679545229944472","0.824681769000263"
"Yes","2009","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","10","","",""
"Yes","2009","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","29","","",""
"Yes","2009","Couple + C. LE and GT 16","(3a) lower tertiary education","44","0.821597024091128","0.722207379135829","0.920986669046428"
"Yes","2009","Couple + C. LE and GT 16","(3b) higher tertiary education","45","0.67785344512752","0.562462304654748","0.793244585600292"
"No","2009","1-pers.-HH","(0) in school","","","",""
"No","2009","1-pers.-HH","(1a) inadequately completed","2","","",""
"No","2009","1-pers.-HH","(1b) general elementary school","6","","",""
"No","2009","1-pers.-HH","(1c) basic vocational qualification","54","0.342445004351177","0.266758041960057","0.418131966742297"
"No","2009","1-pers.-HH","(2b) intermediate general qualification","7","","",""
"No","2009","1-pers.-HH","(2a) intermediate vocational","65","0.270799549505228","0.21615099668697","0.325448102323487"
"No","2009","1-pers.-HH","(2c_gen) general maturity certificate","12","","",""
"No","2009","1-pers.-HH","(2c_voc) vocational maturity certificate","17","","",""
"No","2009","1-pers.-HH","(3a) lower tertiary education","25","","",""
"No","2009","1-pers.-HH","(3b) higher tertiary education","36","0.256240726276232","0.187066764299845","0.325414688252619"
