"plb0196_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Yes","2013","Berlin","Urban Area","289","0.784575556100762","0.743185752755064","0.82596535944646"
"Yes","2013","Berlin","Rural Area","","","",""
"Yes","2013","Brandenburg","Urban Area","31","0.616114432599872","0.470754254394853","0.761474610804891"
"Yes","2013","Brandenburg","Rural Area","220","0.652263440140551","0.599162092097674","0.705364788183428"
"Yes","2013","Mecklenburg-Western Pomerania","Urban Area","18","","",""
"Yes","2013","Mecklenburg-Western Pomerania","Rural Area","131","0.69044099354157","0.624001452246449","0.756880534836692"
"Yes","2013","Saxony","Urban Area","239","0.718558438012928","0.670827929139729","0.766288946886127"
"Yes","2013","Saxony","Rural Area","230","0.730475235778331","0.683311226239039","0.777639245317622"
"Yes","2013","Saxony-Anhalt","Urban Area","86","0.709103608470534","0.625363622463356","0.792843594477711"
"Yes","2013","Saxony-Anhalt","Rural Area","189","0.60452823379304","0.545879519412292","0.663176948173788"
"Yes","2013","Thuringia","Urban Area","89","0.723928793447016","0.646482330461733","0.801375256432299"
"Yes","2013","Thuringia","Rural Area","167","0.777197181340716","0.724768811201248","0.829625551480183"
"No","2013","Schleswig-Holstein","Urban Area","20","","",""
"No","2013","Schleswig-Holstein","Rural Area","78","0.314989811415851","0.25937666551488","0.370602957316822"
"No","2013","Hamburg","Urban Area","41","0.249979295940207","0.183095055516924","0.31686353636349"
"No","2013","Hamburg","Rural Area","","","",""
"No","2013","Lower Saxony","Urban Area","133","0.270223618148595","0.230372046296441","0.310075190000749"
"No","2013","Lower Saxony","Rural Area","179","0.286016818814468","0.249797750394459","0.322235887234478"
"No","2013","Bremen","Urban Area","13","","",""
"No","2013","Bremen","Rural Area","","","",""
"No","2013","North Rhine-Westphalia","Urban Area","592","0.283232614061724","0.263948058957789","0.30251716916566"
"No","2013","North Rhine-Westphalia","Rural Area","14","","",""
"No","2013","Hesse","Urban Area","173","0.255438529830123","0.223015830349584","0.287861229310662"
"No","2013","Hesse","Rural Area","60","0.34617632821433","0.27358493651842","0.418767719910239"
"No","2013","Rhineland-Palatinate,Saarland","Urban Area","128","0.305548957653244","0.262750382984621","0.348347532321867"
"No","2013","Rhineland-Palatinate,Saarland","Rural Area","40","0.23609453327322","0.167904997881978","0.304284068664462"
"No","2013","Baden-Württemberg","Urban Area","314","0.21107366188665","0.189257230798863","0.232890092974436"
"No","2013","Baden-Württemberg","Rural Area","49","0.334619889720983","0.261506169436385","0.40773361000558"
"No","2013","Bavaria","Urban Area","217","0.248794412939323","0.219222717221845","0.278366108656802"
"No","2013","Bavaria","Rural Area","290","0.327502346196534","0.298744068786534","0.356260623606534"
"No","2013","Berlin","Urban Area","90","0.215424443899238","0.17403464055354","0.256814247244936"
"No","2013","Berlin","Rural Area","","","",""
"No","2013","Brandenburg","Urban Area","12","","",""
"No","2013","Brandenburg","Rural Area","89","0.347736559859449","0.294635211816572","0.400837907902326"
"No","2013","Mecklenburg-Western Pomerania","Urban Area","7","","",""
"No","2013","Mecklenburg-Western Pomerania","Rural Area","55","0.30955900645843","0.243119465163308","0.375998547753551"
"No","2013","Saxony","Urban Area","102","0.281441561987072","0.233711053113873","0.329172070860271"
"No","2013","Saxony","Rural Area","110","0.269524764221669","0.222360754682378","0.316688773760961"
"No","2013","Saxony-Anhalt","Urban Area","27","","",""
"No","2013","Saxony-Anhalt","Rural Area","78","0.39547176620696","0.336823051826212","0.454120480587708"
"No","2013","Thuringia","Urban Area","39","0.276071206552984","0.198624743567701","0.353517669538267"
"No","2013","Thuringia","Rural Area","75","0.222802818659284","0.170374448519817","0.275231188798752"
"Yes","2014","Schleswig-Holstein","Urban Area","77","0.848008557039502","0.778675689107368","0.917341424971636"
"Yes","2014","Schleswig-Holstein","Rural Area","161","0.694751614806634","0.633620640979905","0.755882588633363"
"Yes","2014","Hamburg","Urban Area","88","0.731488403208829","0.654711895715214","0.808264910702444"
"Yes","2014","Hamburg","Rural Area","","","",""
"Yes","2014","Lower Saxony","Urban Area","298","0.754475829217864","0.712297644218392","0.796654014217337"
"Yes","2014","Lower Saxony","Rural Area","379","0.690451768067027","0.651989717334773","0.728913818799281"
"Yes","2014","Bremen","Urban Area","51","0.774152606275614","0.67250146841433","0.875803744136899"
"Yes","2014","Bremen","Rural Area","","","",""
"Yes","2014","North Rhine-Westphalia","Urban Area","1355","0.744273471517675","0.724547479081401","0.763999463953949"
"Yes","2014","North Rhine-Westphalia","Rural Area","27","","",""
"Yes","2014","Hesse","Urban Area","442","0.736053929691907","0.70110451523281","0.771003344151004"
"Yes","2014","Hesse","Rural Area","109","0.662437361580255","0.586508908390563","0.738365814769946"
"Yes","2014","Rhineland-Palatinate,Saarland","Urban Area","293","0.729290145532019","0.68628124228021","0.772299048783828"
"Yes","2014","Rhineland-Palatinate,Saarland","Rural Area","100","0.675113966260533","0.597257487433547","0.75297044508752"
"Yes","2014","Baden-Württemberg","Urban Area","872","0.79307904569956","0.769645520779886","0.816512570619233"
"Yes","2014","Baden-Württemberg","Rural Area","92","0.791668533646749","0.719898250045824","0.863438817247674"
"Yes","2014","Bavaria","Urban Area","588","0.727710099030897","0.697242647224853","0.758177550836942"
"Yes","2014","Bavaria","Rural Area","689","0.697207224199982","0.668701208876404","0.725713239523561"
"Yes","2014","Berlin","Urban Area","277","0.766982970163114","0.723373462693794","0.810592477632434"
"Yes","2014","Berlin","Rural Area","","","",""
"Yes","2014","Brandenburg","Urban Area","26","","",""
"Yes","2014","Brandenburg","Rural Area","199","0.661626541096544","0.606693927089907","0.716559155103182"
"Yes","2014","Mecklenburg-Western Pomerania","Urban Area","18","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Rural Area","114","0.677366239163703","0.605155493137083","0.749576985190323"
"Yes","2014","Saxony","Urban Area","224","0.680250319967172","0.628910079728161","0.731590560206182"
"Yes","2014","Saxony","Rural Area","206","0.672817618407874","0.620756388188607","0.724878848627141"
"Yes","2014","Saxony-Anhalt","Urban Area","69","0.712043019390127","0.620988142716913","0.80309789606334"
"Yes","2014","Saxony-Anhalt","Rural Area","168","0.719320004584806","0.662353976437985","0.776286032731628"
"Yes","2014","Thuringia","Urban Area","92","0.712734368168529","0.631436286848223","0.794032449488835"
"Yes","2014","Thuringia","Rural Area","176","0.654388525873845","0.595080764913158","0.713696286834532"
"No","2014","Schleswig-Holstein","Urban Area","26","","",""
"No","2014","Schleswig-Holstein","Rural Area","57","0.305248385193366","0.244117411366637","0.366379359020095"
"No","2014","Hamburg","Urban Area","40","0.268511596791171","0.191735089297556","0.345288104284786"
"No","2014","Hamburg","Rural Area","","","",""
"No","2014","Lower Saxony","Urban Area","102","0.245524170782136","0.203345985782663","0.287702355781608"
"No","2014","Lower Saxony","Rural Area","176","0.309548231932973","0.271086181200719","0.348010282665227"
"No","2014","Bremen","Urban Area","14","","",""
"No","2014","Bremen","Rural Area","","","",""
"No","2014","North Rhine-Westphalia","Urban Area","524","0.255726528482325","0.236000536046051","0.275452520918599"
"No","2014","North Rhine-Westphalia","Rural Area","13","","",""
"No","2014","Hesse","Urban Area","169","0.263946070308093","0.228996655848996","0.29889548476719"
"No","2014","Hesse","Rural Area","40","0.337562638419745","0.261634185230054","0.413491091609437"
"No","2014","Rhineland-Palatinate,Saarland","Urban Area","117","0.270709854467981","0.227700951216172","0.31371875771979"
"No","2014","Rhineland-Palatinate,Saarland","Rural Area","39","0.324886033739467","0.24702955491248","0.402742512566453"
"No","2014","Baden-Württemberg","Urban Area","276","0.20692095430044","0.183487429380767","0.230354479220114"
"No","2014","Baden-Württemberg","Rural Area","31","0.208331466353251","0.136561182752326","0.280101749954176"
"No","2014","Bavaria","Urban Area","232","0.272289900969102","0.241822449163058","0.302757352775147"
"No","2014","Bavaria","Rural Area","309","0.302792775800018","0.274286760476439","0.331298791123596"
"No","2014","Berlin","Urban Area","84","0.233017029836886","0.189407522367566","0.276626537306206"
"No","2014","Berlin","Rural Area","","","",""
"No","2014","Brandenburg","Urban Area","10","","",""
"No","2014","Brandenburg","Rural Area","86","0.338373458903456","0.283440844896818","0.393306072910093"
"No","2014","Mecklenburg-Western Pomerania","Urban Area","7","","",""
"No","2014","Mecklenburg-Western Pomerania","Rural Area","47","0.322633760836297","0.250423014809677","0.394844506862917"
"No","2014","Saxony","Urban Area","93","0.319749680032828","0.268409439793818","0.371089920271839"
"No","2014","Saxony","Rural Area","106","0.327182381592126","0.275121151372859","0.379243611811393"
"No","2014","Saxony-Anhalt","Urban Area","26","","",""
"No","2014","Saxony-Anhalt","Rural Area","71","0.280679995415194","0.223713967268372","0.337646023562015"
"No","2014","Thuringia","Urban Area","27","","",""
"No","2014","Thuringia","Rural Area","71","0.345611474126155","0.286303713165468","0.404919235086842"
"Yes","2015","Schleswig-Holstein","Urban Area","76","0.792108698259285","0.710933562241288","0.873283834277282"
"Yes","2015","Schleswig-Holstein","Rural Area","169","0.748082704996546","0.691857098446817","0.804308311546274"
"Yes","2015","Hamburg","Urban Area","96","0.732346471098848","0.655647791106827","0.809045151090869"
"Yes","2015","Hamburg","Rural Area","","","",""
"Yes","2015","Lower Saxony","Urban Area","301","0.75049680912534","0.707930566636887","0.793063051613794"
"Yes","2015","Lower Saxony","Rural Area","389","0.747906825082179","0.711181534535274","0.784632115629084"
"Yes","2015","Bremen","Urban Area","46","0.743604652209946","0.630250669778435","0.856958634641458"
"Yes","2015","Bremen","Rural Area","","","",""
"Yes","2015","North Rhine-Westphalia","Urban Area","1276","0.769889433220017","0.749708449753112","0.790070416686921"
"Yes","2015","North Rhine-Westphalia","Rural Area","29","","",""
"Yes","2015","Hesse","Urban Area","436","0.729093540457448","0.693171521847072","0.765015559067825"
"Yes","2015","Hesse","Rural Area","116","0.672320964942984","0.599593113986554","0.745048815899414"
"Yes","2015","Rhineland-Palatinate,Saarland","Urban Area","279","0.742097666043203","0.697155337706077","0.78703999438033"
"Yes","2015","Rhineland-Palatinate,Saarland","Rural Area","112","0.788526820488218","0.722060754825105","0.85499288615133"
"Yes","2015","Baden-Württemberg","Urban Area","945","0.832363749970446","0.810876911013082","0.85385058892781"
"Yes","2015","Baden-Württemberg","Rural Area","111","0.854941358316324","0.794404987461808","0.915477729170839"
"Yes","2015","Bavaria","Urban Area","629","0.814127817894047","0.786932739570657","0.841322896217436"
"Yes","2015","Bavaria","Rural Area","737","0.735726265328061","0.708272849064584","0.763179681591538"
"Yes","2015","Berlin","Urban Area","258","0.772626664310595","0.727128496977012","0.818124831644177"
"Yes","2015","Berlin","Rural Area","","","",""
"Yes","2015","Brandenburg","Urban Area","26","","",""
"Yes","2015","Brandenburg","Rural Area","208","0.68870655730034","0.63456920320021","0.74284391140047"
"Yes","2015","Mecklenburg-Western Pomerania","Urban Area","13","","",""
"Yes","2015","Mecklenburg-Western Pomerania","Rural Area","105","0.719975174615787","0.647879039281606","0.792071309949968"
"Yes","2015","Saxony","Urban Area","232","0.698874047371832","0.648052314123498","0.749695780620167"
"Yes","2015","Saxony","Rural Area","191","0.747956907357507","0.695877246325619","0.800036568389395"
"Yes","2015","Saxony-Anhalt","Urban Area","71","0.589717388536425","0.491321716356158","0.688113060716693"
"Yes","2015","Saxony-Anhalt","Rural Area","165","0.758053087970739","0.701072349094899","0.815033826846579"
"Yes","2015","Thuringia","Urban Area","90","0.781341966790437","0.707694349583437","0.854989583997436"
"Yes","2015","Thuringia","Rural Area","173","0.768686942486223","0.713953155956068","0.823420729016379"
"No","2015","Schleswig-Holstein","Urban Area","20","","",""
"No","2015","Schleswig-Holstein","Rural Area","60","0.251917295003454","0.195691688453726","0.308142901553183"
"No","2015","Hamburg","Urban Area","32","0.267653528901152","0.190954848909131","0.344352208893173"
"No","2015","Hamburg","Rural Area","","","",""
"No","2015","Lower Saxony","Urban Area","96","0.24950319087466","0.206936948386206","0.292069433363113"
"No","2015","Lower Saxony","Rural Area","148","0.252093174917821","0.215367884370916","0.288818465464726"
"No","2015","Bremen","Urban Area","11","","",""
"No","2015","Bremen","Rural Area","","","",""
"No","2015","North Rhine-Westphalia","Urban Area","395","0.230110566779983","0.209929583313078","0.250291550246888"
"No","2015","North Rhine-Westphalia","Rural Area","8","","",""
"No","2015","Hesse","Urban Area","152","0.270906459542552","0.234984440932175","0.306828478152929"
"No","2015","Hesse","Rural Area","44","0.327679035057016","0.254951184100586","0.400406886013446"
"No","2015","Rhineland-Palatinate,Saarland","Urban Area","85","0.257902333956797","0.21296000561967","0.302844662293923"
"No","2015","Rhineland-Palatinate,Saarland","Rural Area","33","0.211473179511782","0.14500711384867","0.277939245174895"
"No","2015","Baden-Württemberg","Urban Area","216","0.167636250029554","0.14614941107219","0.189123088986918"
"No","2015","Baden-Württemberg","Rural Area","19","","",""
"No","2015","Bavaria","Urban Area","157","0.185872182105953","0.158677103782564","0.213067260429343"
"No","2015","Bavaria","Rural Area","254","0.264273734671939","0.236820318408462","0.291727150935416"
"No","2015","Berlin","Urban Area","68","0.227373335689405","0.181875168355823","0.272871503022988"
"No","2015","Berlin","Rural Area","","","",""
"No","2015","Brandenburg","Urban Area","9","","",""
"No","2015","Brandenburg","Rural Area","73","0.31129344269966","0.25715608859953","0.36543079679979"
"No","2015","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"No","2015","Mecklenburg-Western Pomerania","Rural Area","44","0.280024825384213","0.207928690050032","0.352120960718394"
"No","2015","Saxony","Urban Area","81","0.301125952628167","0.250304219379833","0.351947685876501"
"No","2015","Saxony","Rural Area","76","0.252043092642493","0.199963431610605","0.304122753674381"
"No","2015","Saxony-Anhalt","Urban Area","25","","",""
"No","2015","Saxony-Anhalt","Rural Area","52","0.241946912029261","0.184966173153421","0.298927650905101"
"No","2015","Thuringia","Urban Area","31","0.218658033209564","0.145010416002564","0.292305650416563"
"No","2015","Thuringia","Rural Area","55","0.231313057513777","0.176579270983621","0.286046844043932"
"Yes","2016","Schleswig-Holstein","Urban Area","64","0.738266349015495","0.644817287025599","0.83171541100539"
"Yes","2016","Schleswig-Holstein","Rural Area","154","0.745537989703872","0.685621489446691","0.805454489961053"
"Yes","2016","Hamburg","Urban Area","93","0.767879356021565","0.691379866077411","0.84437884596572"
"Yes","2016","Hamburg","Rural Area","","","",""
"Yes","2016","Lower Saxony","Urban Area","296","0.693407567706383","0.647879943894834","0.738935191517932"
"Yes","2016","Lower Saxony","Rural Area","412","0.748495993390328","0.711627153798094","0.785364832982561"
"Yes","2016","Bremen","Urban Area","48","0.816960299779036","0.714762894281402","0.919157705276669"
"Yes","2016","Bremen","Rural Area","","","",""
"Yes","2016","North Rhine-Westphalia","Urban Area","1240","0.794500605562924","0.77489679923593","0.814104411889919"
"Yes","2016","North Rhine-Westphalia","Rural Area","28","","",""
"Yes","2016","Hesse","Urban Area","418","0.817737463199716","0.784776610677331","0.850698315722102"
"Yes","2016","Hesse","Rural Area","102","0.727023703225853","0.652964771194729","0.801082635256978"
"Yes","2016","Rhineland-Palatinate,Saarland","Urban Area","276","0.712734993100039","0.666122835136848","0.759347151063231"
"Yes","2016","Rhineland-Palatinate,Saarland","Rural Area","108","0.725906626602489","0.65404337203393","0.797769881171047"
"Yes","2016","Baden-Württemberg","Urban Area","881","0.79991681025591","0.77632861766717","0.82350500284465"
"Yes","2016","Baden-Württemberg","Rural Area","93","0.781234908857421","0.708470822617006","0.853998995097836"
"Yes","2016","Bavaria","Urban Area","555","0.766995237459542","0.736433140156368","0.797557334762716"
"Yes","2016","Bavaria","Rural Area","640","0.77324326396316","0.745159369850631","0.801327158075689"
"Yes","2016","Berlin","Urban Area","254","0.785554726817458","0.740585070970673","0.830524382664243"
"Yes","2016","Berlin","Rural Area","","","",""
"Yes","2016","Brandenburg","Urban Area","24","","",""
"Yes","2016","Brandenburg","Rural Area","209","0.714073495615461","0.660571316150058","0.767575675080864"
"Yes","2016","Mecklenburg-Western Pomerania","Urban Area","15","","",""
"Yes","2016","Mecklenburg-Western Pomerania","Rural Area","110","0.702211255441723","0.629752577099541","0.774669933783905"
"Yes","2016","Saxony","Urban Area","215","0.751888765523747","0.702601230838296","0.801176300209197"
"Yes","2016","Saxony","Rural Area","191","0.684240475615904","0.629203391131082","0.739277560100726"
"Yes","2016","Saxony-Anhalt","Urban Area","70","0.83375895494017","0.754613129278378","0.912904780601962"
"Yes","2016","Saxony-Anhalt","Rural Area","157","0.72182732056859","0.661790857447324","0.781863783689856"
"Yes","2016","Thuringia","Urban Area","77","0.725549853130954","0.638089051409089","0.813010654852818"
"Yes","2016","Thuringia","Rural Area","166","0.67038290559181","0.610024680598497","0.730741130585123"
"No","2016","Schleswig-Holstein","Urban Area","21","","",""
"No","2016","Schleswig-Holstein","Rural Area","49","0.254462010296128","0.194545510038947","0.314378510553309"
"No","2016","Hamburg","Urban Area","24","","",""
"No","2016","Hamburg","Rural Area","","","",""
"No","2016","Lower Saxony","Urban Area","98","0.306592432293617","0.261064808482068","0.352120056105166"
"No","2016","Lower Saxony","Rural Area","120","0.251504006609672","0.214635167017439","0.288372846201906"
"No","2016","Bremen","Urban Area","7","","",""
"No","2016","Bremen","Rural Area","","","",""
"No","2016","North Rhine-Westphalia","Urban Area","392","0.205499394437075","0.185895588110081","0.22510320076407"
"No","2016","North Rhine-Westphalia","Rural Area","10","","",""
"No","2016","Hesse","Urban Area","109","0.182262536800284","0.149301684277898","0.215223389322669"
"No","2016","Hesse","Rural Area","37","0.272976296774147","0.198917364743022","0.347035228805271"
"No","2016","Rhineland-Palatinate,Saarland","Urban Area","86","0.287265006899961","0.240652848936769","0.333877164863152"
"No","2016","Rhineland-Palatinate,Saarland","Rural Area","40","0.274093373397511","0.202230118828953","0.34595662796607"
"No","2016","Baden-Württemberg","Urban Area","224","0.20008318974409","0.17649499715535","0.22367138233283"
"No","2016","Baden-Württemberg","Rural Area","31","0.218765091142579","0.146001004902164","0.291529177382994"
"No","2016","Bavaria","Urban Area","180","0.233004762540458","0.202442665237284","0.263566859843632"
"No","2016","Bavaria","Rural Area","214","0.22675673603684","0.198672841924311","0.254840630149369"
"No","2016","Berlin","Urban Area","66","0.214445273182542","0.169475617335758","0.259414929029327"
"No","2016","Berlin","Rural Area","","","",""
"No","2016","Brandenburg","Urban Area","9","","",""
"No","2016","Brandenburg","Rural Area","65","0.285926504384539","0.232424324919136","0.339428683849942"
"No","2016","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"No","2016","Mecklenburg-Western Pomerania","Rural Area","43","0.297788744558277","0.225330066216094","0.370247422900459"
"No","2016","Saxony","Urban Area","80","0.248111234476253","0.198823699790802","0.297398769161704"
"No","2016","Saxony","Rural Area","83","0.315759524384096","0.260722439899274","0.370796608868918"
"No","2016","Saxony-Anhalt","Urban Area","15","","",""
"No","2016","Saxony-Anhalt","Rural Area","57","0.27817267943141","0.218136216310144","0.338209142552676"
"No","2016","Thuringia","Urban Area","23","","",""
"No","2016","Thuringia","Rural Area","67","0.32961709440819","0.269258869414877","0.389975319401503"
"Yes","2017","Schleswig-Holstein","Urban Area","92","0.838220282314348","0.770323375664819","0.906117188963877"
"Yes","2017","Schleswig-Holstein","Rural Area","192","0.731702153950147","0.676446671630628","0.786957636269667"
"Yes","2017","Hamburg","Urban Area","98","0.718419613605567","0.640196243806013","0.796642983405121"
"Yes","2017","Hamburg","Rural Area","","","",""
"Yes","2017","Lower Saxony","Urban Area","341","0.795472488469034","0.757869236432473","0.833075740505596"
"Yes","2017","Lower Saxony","Rural Area","426","0.72794438610197","0.690987238878423","0.764901533325516"
"Yes","2017","Bremen","Urban Area","62","0.657436257026518","0.550742546704904","0.764129967348133"
"Yes","2017","Bremen","Rural Area","","","",""
"Yes","2017","North Rhine-Westphalia","Urban Area","1280","0.746258558913562","0.725705717034758","0.766811400792367"
"Yes","2017","North Rhine-Westphalia","Rural Area","39","0.917316035573777","0.83685011715294","0.997781953994613"
"Yes","2017","Hesse","Urban Area","443","0.796430202480856","0.76305124871528","0.829809156246433"
"Yes","2017","Hesse","Rural Area","126","0.747293740921784","0.680375540161691","0.814211941681878"
"Yes","2017","Rhineland-Palatinate,Saarland","Urban Area","290","0.752656888801282","0.71037381750382","0.794939960098744"
"Yes","2017","Rhineland-Palatinate,Saarland","Rural Area","109","0.752752546146455","0.6830126246455","0.822492467647411"
"Yes","2017","Baden-Württemberg","Urban Area","933","0.7893331952532","0.765836344987865","0.812830045518535"
"Yes","2017","Baden-Württemberg","Rural Area","118","0.810703783758681","0.748630539816694","0.872777027700667"
"Yes","2017","Bavaria","Urban Area","593","0.760058744089215","0.729895449743005","0.790222038435425"
"Yes","2017","Bavaria","Rural Area","693","0.743718732414453","0.715927569874775","0.771509894954131"
"Yes","2017","Berlin","Urban Area","262","0.805880115686386","0.763011007721524","0.848749223651247"
"Yes","2017","Berlin","Rural Area","","","",""
"Yes","2017","Brandenburg","Urban Area","31","0.917796312827921","0.829291674389506","1.00630095126634"
"Yes","2017","Brandenburg","Rural Area","209","0.748219238854734","0.698004310292544","0.798434167416925"
"Yes","2017","Mecklenburg-Western Pomerania","Urban Area","16","","",""
"Yes","2017","Mecklenburg-Western Pomerania","Rural Area","114","0.736762459049204","0.667432666788612","0.806092251309796"
"Yes","2017","Saxony","Urban Area","244","0.789703284688889","0.745601172869684","0.833805396508095"
"Yes","2017","Saxony","Rural Area","213","0.714480416881301","0.664993976323757","0.763966857438845"
"Yes","2017","Saxony-Anhalt","Urban Area","46","0.834728123756843","0.739139524847324","0.930316722666362"
"Yes","2017","Saxony-Anhalt","Rural Area","199","0.742813023073959","0.689988637021654","0.795637409126264"
"Yes","2017","Thuringia","Urban Area","79","0.770339752353542","0.693128653274444","0.84755085143264"
"Yes","2017","Thuringia","Rural Area","183","0.705261549535893","0.649736147668026","0.76078695140376"
"No","2017","Schleswig-Holstein","Urban Area","21","","",""
"No","2017","Schleswig-Holstein","Rural Area","55","0.268297846049853","0.213042363730333","0.323553328369372"
"No","2017","Hamburg","Urban Area","29","","",""
"No","2017","Hamburg","Rural Area","","","",""
"No","2017","Lower Saxony","Urban Area","101","0.204527511530966","0.166924259494404","0.242130763567528"
"No","2017","Lower Saxony","Rural Area","131","0.27205561389803","0.235098466674484","0.309012761121577"
"No","2017","Bremen","Urban Area","14","","",""
"No","2017","Bremen","Rural Area","","","",""
"No","2017","North Rhine-Westphalia","Urban Area","442","0.253741441086438","0.233188599207633","0.274294282965242"
"No","2017","North Rhine-Westphalia","Rural Area","6","","",""
"No","2017","Hesse","Urban Area","116","0.203569797519144","0.170190843753567","0.23694875128472"
"No","2017","Hesse","Rural Area","36","0.252706259078216","0.185788058318122","0.319624459838309"
"No","2017","Rhineland-Palatinate,Saarland","Urban Area","110","0.247343111198718","0.205060039901256","0.28962618249618"
"No","2017","Rhineland-Palatinate,Saarland","Rural Area","38","0.247247453853545","0.177507532352589","0.3169873753545"
"No","2017","Baden-Württemberg","Urban Area","224","0.2106668047468","0.187169954481465","0.234163655012135"
"No","2017","Baden-Württemberg","Rural Area","35","0.189296216241319","0.127222972299333","0.251369460183306"
"No","2017","Bavaria","Urban Area","177","0.239941255910785","0.209777961564575","0.270104550256995"
"No","2017","Bavaria","Rural Area","255","0.256281267585547","0.228490105045869","0.284072430125225"
"No","2017","Berlin","Urban Area","65","0.194119884313614","0.151250776348753","0.236988992278476"
"No","2017","Berlin","Rural Area","","","",""
"No","2017","Brandenburg","Urban Area","6","","",""
"No","2017","Brandenburg","Rural Area","78","0.251780761145266","0.201565832583075","0.301995689707456"
"No","2017","Mecklenburg-Western Pomerania","Urban Area","7","","",""
"No","2017","Mecklenburg-Western Pomerania","Rural Area","41","0.263237540950796","0.193907748690204","0.332567333211388"
"No","2017","Saxony","Urban Area","84","0.210296715311111","0.166194603491905","0.254398827130316"
"No","2017","Saxony","Rural Area","107","0.285519583118699","0.236033142561156","0.335006023676243"
"No","2017","Saxony-Anhalt","Urban Area","12","","",""
"No","2017","Saxony-Anhalt","Rural Area","64","0.257186976926041","0.204362590873736","0.310011362978346"
"No","2017","Thuringia","Urban Area","35","0.229660247646458","0.15244914856736","0.306871346725556"
"No","2017","Thuringia","Rural Area","76","0.294738450464107","0.23921304859624","0.350263852331974"
"Yes","2018","Schleswig-Holstein","Urban Area","96","0.804903969370014","0.736784278860957","0.873023659879071"
"Yes","2018","Schleswig-Holstein","Rural Area","185","0.694582550499487","0.637940353506667","0.751224747492306"
"Yes","2018","Hamburg","Urban Area","112","0.733059781108021","0.662268599068515","0.803850963147527"
"Yes","2018","Hamburg","Rural Area","","","",""
"Yes","2018","Lower Saxony","Urban Area","324","0.747157705363462","0.706499628528744","0.787815782198179"
"Yes","2018","Lower Saxony","Rural Area","436","0.716415542625711","0.680076116681333","0.752754968570089"
"Yes","2018","Bremen","Urban Area","58","0.787808982608857","0.696486714304267","0.879131250913446"
"Yes","2018","Bremen","Rural Area","","","",""
"Yes","2018","North Rhine-Westphalia","Urban Area","1386","0.756269389502437","0.736887964138856","0.775650814866017"
"Yes","2018","North Rhine-Westphalia","Rural Area","34","0.71438536891549","0.580917030450533","0.847853707380447"
"Yes","2018","Hesse","Urban Area","430","0.744924162315602","0.709448967782219","0.780399356848985"
"Yes","2018","Hesse","Rural Area","109","0.670554307910001","0.593519151754599","0.747589464065404"
"Yes","2018","Rhineland-Palatinate,Saarland","Urban Area","305","0.689897715994147","0.646874641547238","0.732920790441056"
"Yes","2018","Rhineland-Palatinate,Saarland","Rural Area","111","0.751552528408175","0.68285782420204","0.820247232614309"
"Yes","2018","Baden-Württemberg","Urban Area","930","0.82153527530841","0.799613607801863","0.843456942814957"
"Yes","2018","Baden-Württemberg","Rural Area","116","0.853986128608815","0.797286864405647","0.910685392811982"
"Yes","2018","Bavaria","Urban Area","578","0.790607243083039","0.761603876277815","0.819610609888263"
"Yes","2018","Bavaria","Rural Area","708","0.730324763012714","0.702735922628268","0.757913603397161"
"Yes","2018","Berlin","Urban Area","270","0.755700633989115","0.711681285388205","0.799719982590026"
"Yes","2018","Berlin","Rural Area","","","",""
"Yes","2018","Brandenburg","Urban Area","32","0.774020173108843","0.644412990207553","0.903627356010133"
"Yes","2018","Brandenburg","Rural Area","211","0.669267736795634","0.616205830819721","0.722329642771548"
"Yes","2018","Mecklenburg-Western Pomerania","Urban Area","26","","",""
"Yes","2018","Mecklenburg-Western Pomerania","Rural Area","110","0.763232245523014","0.696524628814745","0.829939862231283"
"Yes","2018","Saxony","Urban Area","236","0.706342553983509","0.659032734997784","0.753652372969234"
"Yes","2018","Saxony","Rural Area","218","0.682183184119356","0.632021393025419","0.732344975213293"
"Yes","2018","Saxony-Anhalt","Urban Area","45","0.634004342878875","0.516899327583577","0.751109358174173"
"Yes","2018","Saxony-Anhalt","Rural Area","194","0.762271749443767","0.71101861107283","0.813524887814703"
"Yes","2018","Thuringia","Urban Area","79","0.740583163091652","0.659767625499645","0.821398700683659"
"Yes","2018","Thuringia","Rural Area","178","0.688609216480602","0.632105432783839","0.745113000177366"
"No","2018","Schleswig-Holstein","Urban Area","34","0.195096030629986","0.126976340120929","0.263215721139043"
"No","2018","Schleswig-Holstein","Rural Area","69","0.305417449500513","0.248775252507694","0.362059646493333"
"No","2018","Hamburg","Urban Area","38","0.266940218891979","0.196149036852473","0.337731400931485"
"No","2018","Hamburg","Rural Area","","","",""
"No","2018","Lower Saxony","Urban Area","115","0.252842294636538","0.212184217801821","0.293500371471256"
"No","2018","Lower Saxony","Rural Area","155","0.283584457374289","0.247245031429911","0.319923883318667"
"No","2018","Bremen","Urban Area","19","","",""
"No","2018","Bremen","Rural Area","","","",""
"No","2018","North Rhine-Westphalia","Urban Area","499","0.243730610497563","0.224349185133983","0.263112035861144"
"No","2018","North Rhine-Westphalia","Rural Area","10","","",""
"No","2018","Hesse","Urban Area","150","0.255075837684398","0.219600643151014","0.290551032217781"
