"plb0196_h","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2005","Brandenburg","(3b) higher tertiary education","33","0.569027451614565","0.422704259816778","0.715350643412352"
"Yes","2005","Mecklenburg-Western Pomerania","(0) in school","1","","",""
"Yes","2005","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Yes","2005","Mecklenburg-Western Pomerania","(1b) general elementary school","1","","",""
"Yes","2005","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","4","","",""
"Yes","2005","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","7","","",""
"Yes","2005","Mecklenburg-Western Pomerania","(2a) intermediate vocational","49","0.543577227470195","0.430090124270628","0.657064330669761"
"Yes","2005","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","1","","",""
"Yes","2005","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2005","Mecklenburg-Western Pomerania","(3a) lower tertiary education","13","","",""
"Yes","2005","Mecklenburg-Western Pomerania","(3b) higher tertiary education","22","","",""
"Yes","2005","Saxony","(0) in school","","","",""
"Yes","2005","Saxony","(1a) inadequately completed","","","",""
"Yes","2005","Saxony","(1b) general elementary school","1","","",""
"Yes","2005","Saxony","(1c) basic vocational qualification","16","","",""
"Yes","2005","Saxony","(2b) intermediate general qualification","16","","",""
"Yes","2005","Saxony","(2a) intermediate vocational","181","0.680863437502091","0.624740106127207","0.736986768876976"
"Yes","2005","Saxony","(2c_gen) general maturity certificate","3","","",""
"Yes","2005","Saxony","(2c_voc) vocational maturity certificate","23","","",""
"Yes","2005","Saxony","(3a) lower tertiary education","50","0.632110726601484","0.522238639625341","0.741982813577628"
"Yes","2005","Saxony","(3b) higher tertiary education","81","0.847933499579201","0.776839536291083","0.91902746286732"
"Yes","2005","Saxony-Anhalt","(0) in school","","","",""
"Yes","2005","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Yes","2005","Saxony-Anhalt","(1b) general elementary school","2","","",""
"Yes","2005","Saxony-Anhalt","(1c) basic vocational qualification","13","","",""
"Yes","2005","Saxony-Anhalt","(2b) intermediate general qualification","5","","",""
"Yes","2005","Saxony-Anhalt","(2a) intermediate vocational","81","0.594008071034899","0.509913624588544","0.678102517481254"
"Yes","2005","Saxony-Anhalt","(2c_gen) general maturity certificate","3","","",""
"Yes","2005","Saxony-Anhalt","(2c_voc) vocational maturity certificate","15","","",""
"Yes","2005","Saxony-Anhalt","(3a) lower tertiary education","42","0.713982927933386","0.600580313914616","0.827385541952157"
"Yes","2005","Saxony-Anhalt","(3b) higher tertiary education","37","0.799499702033765","0.683799041197783","0.915200362869746"
"Yes","2005","Thuringia","(0) in school","","","",""
"Yes","2005","Thuringia","(1a) inadequately completed","","","",""
"Yes","2005","Thuringia","(1b) general elementary school","1","","",""
"Yes","2005","Thuringia","(1c) basic vocational qualification","15","","",""
"Yes","2005","Thuringia","(2b) intermediate general qualification","1","","",""
"Yes","2005","Thuringia","(2a) intermediate vocational","97","0.655633265075282","0.579593012955904","0.731673517194659"
"Yes","2005","Thuringia","(2c_gen) general maturity certificate","2","","",""
"Yes","2005","Thuringia","(2c_voc) vocational maturity certificate","11","","",""
"Yes","2005","Thuringia","(3a) lower tertiary education","28","","",""
"Yes","2005","Thuringia","(3b) higher tertiary education","38","0.833756392119599","0.727319734516407","0.94019304972279"
"No","2005","Schleswig-Holstein","(0) in school","","","",""
"No","2005","Schleswig-Holstein","(1a) inadequately completed","","","",""
"No","2005","Schleswig-Holstein","(1b) general elementary school","4","","",""
"No","2005","Schleswig-Holstein","(1c) basic vocational qualification","12","","",""
"No","2005","Schleswig-Holstein","(2b) intermediate general qualification","2","","",""
"No","2005","Schleswig-Holstein","(2a) intermediate vocational","14","","",""
"No","2005","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"No","2005","Schleswig-Holstein","(2c_voc) vocational maturity certificate","5","","",""
"No","2005","Schleswig-Holstein","(3a) lower tertiary education","8","","",""
"No","2005","Schleswig-Holstein","(3b) higher tertiary education","7","","",""
"No","2005","Hamburg","(0) in school","","","",""
"No","2005","Hamburg","(1a) inadequately completed","","","",""
"No","2005","Hamburg","(1b) general elementary school","","","",""
"No","2005","Hamburg","(1c) basic vocational qualification","7","","",""
"No","2005","Hamburg","(2b) intermediate general qualification","","","",""
"No","2005","Hamburg","(2a) intermediate vocational","3","","",""
"No","2005","Hamburg","(2c_gen) general maturity certificate","1","","",""
"No","2005","Hamburg","(2c_voc) vocational maturity certificate","8","","",""
"No","2005","Hamburg","(3a) lower tertiary education","1","","",""
"No","2005","Hamburg","(3b) higher tertiary education","2","","",""
"No","2005","Lower Saxony","(0) in school","1","","",""
"No","2005","Lower Saxony","(1a) inadequately completed","1","","",""
"No","2005","Lower Saxony","(1b) general elementary school","8","","",""
"No","2005","Lower Saxony","(1c) basic vocational qualification","42","0.327497361895094","0.251111147223254","0.403883576566934"
"No","2005","Lower Saxony","(2b) intermediate general qualification","7","","",""
"No","2005","Lower Saxony","(2a) intermediate vocational","60","0.326818246668462","0.259590802058519","0.394045691278405"
"No","2005","Lower Saxony","(2c_gen) general maturity certificate","5","","",""
"No","2005","Lower Saxony","(2c_voc) vocational maturity certificate","17","","",""
"No","2005","Lower Saxony","(3a) lower tertiary education","15","","",""
"No","2005","Lower Saxony","(3b) higher tertiary education","10","","",""
"No","2005","Bremen","(0) in school","","","",""
"No","2005","Bremen","(1a) inadequately completed","","","",""
"No","2005","Bremen","(1b) general elementary school","","","",""
"No","2005","Bremen","(1c) basic vocational qualification","4","","",""
"No","2005","Bremen","(2b) intermediate general qualification","","","",""
"No","2005","Bremen","(2a) intermediate vocational","1","","",""
"No","2005","Bremen","(2c_gen) general maturity certificate","","","",""
"No","2005","Bremen","(2c_voc) vocational maturity certificate","1","","",""
"No","2005","Bremen","(3a) lower tertiary education","2","","",""
"No","2005","Bremen","(3b) higher tertiary education","1","","",""
"No","2005","North Rhine-Westphalia","(0) in school","","","",""
"No","2005","North Rhine-Westphalia","(1a) inadequately completed","3","","",""
"No","2005","North Rhine-Westphalia","(1b) general elementary school","19","","",""
"No","2005","North Rhine-Westphalia","(1c) basic vocational qualification","89","0.276229724814233","0.224589583269979","0.327869866358487"
"No","2005","North Rhine-Westphalia","(2b) intermediate general qualification","12","","",""
"No","2005","North Rhine-Westphalia","(2a) intermediate vocational","79","0.242676145055103","0.195924037642392","0.289428252467815"
"No","2005","North Rhine-Westphalia","(2c_gen) general maturity certificate","5","","",""
"No","2005","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","51","0.304388534017871","0.24139896004943","0.367378107986313"
"No","2005","North Rhine-Westphalia","(3a) lower tertiary education","18","","",""
"No","2005","North Rhine-Westphalia","(3b) higher tertiary education","54","0.207280860233764","0.154779612717577","0.259782107749951"
"No","2005","Hesse","(0) in school","","","",""
"No","2005","Hesse","(1a) inadequately completed","1","","",""
"No","2005","Hesse","(1b) general elementary school","7","","",""
"No","2005","Hesse","(1c) basic vocational qualification","40","0.408737830964651","0.316023113888898","0.501452548040404"
"No","2005","Hesse","(2b) intermediate general qualification","4","","",""
"No","2005","Hesse","(2a) intermediate vocational","39","0.299998206639845","0.222981039116769","0.37701537416292"
"No","2005","Hesse","(2c_gen) general maturity certificate","8","","",""
"No","2005","Hesse","(2c_voc) vocational maturity certificate","14","","",""
"No","2005","Hesse","(3a) lower tertiary education","11","","",""
"No","2005","Hesse","(3b) higher tertiary education","23","","",""
"No","2005","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"No","2005","Rhineland-Palatinate,Saarland","(1a) inadequately completed","1","","",""
"No","2005","Rhineland-Palatinate,Saarland","(1b) general elementary school","7","","",""
"No","2005","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","33","0.335083656017053","0.25233647426086","0.417830837773246"
"No","2005","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","3","","",""
"No","2005","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","24","","",""
"No","2005","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","3","","",""
"No","2005","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","9","","",""
"No","2005","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","12","","",""
"No","2005","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","9","","",""
"No","2005","Baden-Württemberg","(0) in school","2","","",""
"No","2005","Baden-Württemberg","(1a) inadequately completed","1","","",""
"No","2005","Baden-Württemberg","(1b) general elementary school","24","","",""
"No","2005","Baden-Württemberg","(1c) basic vocational qualification","53","0.206028151097569","0.154965259496503","0.257091042698634"
"No","2005","Baden-Württemberg","(2b) intermediate general qualification","2","","",""
"No","2005","Baden-Württemberg","(2a) intermediate vocational","54","0.212788089487873","0.158458136400216","0.26711804257553"
"No","2005","Baden-Württemberg","(2c_gen) general maturity certificate","5","","",""
"No","2005","Baden-Württemberg","(2c_voc) vocational maturity certificate","31","0.424225729584581","0.325361974051109","0.523089485118052"
"No","2005","Baden-Württemberg","(3a) lower tertiary education","8","","",""
"No","2005","Baden-Württemberg","(3b) higher tertiary education","22","","",""
"No","2005","Bavaria","(0) in school","2","","",""
"No","2005","Bavaria","(1a) inadequately completed","3","","",""
"No","2005","Bavaria","(1b) general elementary school","18","","",""
"No","2005","Bavaria","(1c) basic vocational qualification","119","0.380741547681333","0.327622940146242","0.433860155216423"
"No","2005","Bavaria","(2b) intermediate general qualification","9","","",""
"No","2005","Bavaria","(2a) intermediate vocational","87","0.284531874797545","0.231398327113852","0.337665422481239"
"No","2005","Bavaria","(2c_gen) general maturity certificate","9","","",""
"No","2005","Bavaria","(2c_voc) vocational maturity certificate","13","","",""
"No","2005","Bavaria","(3a) lower tertiary education","32","0.253450381792586","0.168194587527205","0.338706176057967"
"No","2005","Bavaria","(3b) higher tertiary education","38","0.238669403420486","0.172411979817528","0.304926827023444"
"No","2005","Berlin","(0) in school","","","",""
"No","2005","Berlin","(1a) inadequately completed","","","",""
"No","2005","Berlin","(1b) general elementary school","2","","",""
"No","2005","Berlin","(1c) basic vocational qualification","4","","",""
"No","2005","Berlin","(2b) intermediate general qualification","1","","",""
"No","2005","Berlin","(2a) intermediate vocational","26","","",""
"No","2005","Berlin","(2c_gen) general maturity certificate","4","","",""
"No","2005","Berlin","(2c_voc) vocational maturity certificate","7","","",""
"No","2005","Berlin","(3a) lower tertiary education","11","","",""
"No","2005","Berlin","(3b) higher tertiary education","9","","",""
"No","2005","Brandenburg","(0) in school","","","",""
"No","2005","Brandenburg","(1a) inadequately completed","1","","",""
"No","2005","Brandenburg","(1b) general elementary school","2","","",""
"No","2005","Brandenburg","(1c) basic vocational qualification","9","","",""
"No","2005","Brandenburg","(2b) intermediate general qualification","3","","",""
"No","2005","Brandenburg","(2a) intermediate vocational","37","0.284873568227061","0.207285684243898","0.362461452210224"
"No","2005","Brandenburg","(2c_gen) general maturity certificate","2","","",""
"No","2005","Brandenburg","(2c_voc) vocational maturity certificate","9","","",""
"No","2005","Brandenburg","(3a) lower tertiary education","11","","",""
"No","2005","Brandenburg","(3b) higher tertiary education","11","","",""
"No","2005","Mecklenburg-Western Pomerania","(0) in school","","","",""
"No","2005","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"No","2005","Mecklenburg-Western Pomerania","(1b) general elementary school","3","","",""
"No","2005","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","5","","",""
"No","2005","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"No","2005","Mecklenburg-Western Pomerania","(2a) intermediate vocational","25","","",""
"No","2005","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","1","","",""
