"plj0046","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Big worries","2018","lower secondary degree","Couple + C. LE 16 ","336","0.474269528570511","0.438046826239141","0.51049223090188"
"Big worries","2018","lower secondary degree","Couple + C. LE and GT 16","129","0.34762642683431","0.295120404140747","0.400132449527872"
"Big worries","2018","lower secondary degree","Single parent ","213","0.438031812809963","0.3926428310262","0.483420794593726"
"Big worries","2018","no degree/no degree yet","(Married) couple without C. ","35","0.312175326499808","0.221354331894275","0.402996321105341"
"Big worries","2018","no degree/no degree yet","1-pers.-HH","31","0.357243480546747","0.248064852571943","0.466422108521551"
"Big worries","2018","no degree/no degree yet","Couple + C. GT 16 ","31","0.245169970485765","0.179129142296324","0.311210798675206"
"Big worries","2018","no degree/no degree yet","Couple + C. LE 16 ","59","0.40883887540138","0.329901263666619","0.487776487136141"
"Big worries","2018","no degree/no degree yet","Couple + C. LE and GT 16","32","0.17699265450699","0.125616731469058","0.228368577544923"
"Big worries","2018","no degree/no degree yet","Single parent ","46","0.304287823010465","0.230410347640075","0.378165298380855"
"Big worries","2018","Other degree","(Married) couple without C. ","270","0.30543179510993","0.272577724443552","0.338285865776308"
"Big worries","2018","Other degree","1-pers.-HH","107","0.281007461663497","0.234380716439692","0.327634206887303"
"Big worries","2018","Other degree","Couple + C. GT 16 ","88","0.278127642949582","0.227841253471165","0.328414032427998"
"Big worries","2018","Other degree","Couple + C. LE 16 ","230","0.193953695116539","0.168968106811415","0.218939283421663"
"Big worries","2018","Other degree","Couple + C. LE and GT 16","97","0.372933331991605","0.315358072443234","0.430508591539975"
"Big worries","2018","Other degree","Single parent ","56","0.321181501925497","0.24905626553317","0.393306738317825"
"Big worries","2018","secondary school degree","(Married) couple without C. ","977","0.407588244139587","0.388002386139142","0.427174102140032"
"Big worries","2018","secondary school degree","1-pers.-HH","398","0.355876654711246","0.327414512215384","0.384338797207109"
"Big worries","2018","secondary school degree","Couple + C. GT 16 ","278","0.351326199351709","0.318888139155877","0.38376425954754"
"Big worries","2018","secondary school degree","Couple + C. LE 16 ","548","0.387760255786754","0.363053529819207","0.412466981754302"
"Big worries","2018","secondary school degree","Couple + C. LE and GT 16","182","0.303143992971336","0.265803279985939","0.340484705956733"
"Big worries","2018","secondary school degree","Single parent ","240","0.36727950978882","0.330557757570547","0.404001262007094"
"No worries","2018","college entrance qualification","(Married) couple without C. ","803","0.373935231523033","0.353812745384892","0.394057717661174"
"No worries","2018","college entrance qualification","1-pers.-HH","539","0.434450093605312","0.406827232722138","0.462072954488486"
"No worries","2018","college entrance qualification","Couple + C. GT 16 ","334","0.340374650272154","0.309296895577529","0.37145240496678"
"No worries","2018","college entrance qualification","Couple + C. LE 16 ","780","0.423516983795468","0.401461161688988","0.445572805901948"
"No worries","2018","college entrance qualification","Couple + C. LE and GT 16","296","0.453892891280452","0.415077393745518","0.492708388815386"
"No worries","2018","college entrance qualification","Single parent ","235","0.366131206056954","0.327648296131036","0.404614115982871"
"No worries","2018","lower secondary degree","(Married) couple without C. ","267","0.107185280623212","0.0944116091994464","0.119958952046977"
"No worries","2018","lower secondary degree","1-pers.-HH","207","0.182678869726694","0.160761600167964","0.204596139285424"
"No worries","2018","lower secondary degree","Couple + C. GT 16 ","86","0.134302112207042","0.10660010747402","0.162004116940064"
"No worries","2018","lower secondary degree","Couple + C. LE 16 ","113","0.135423396077722","0.110601482981381","0.160245309174062"
"No worries","2018","lower secondary degree","Couple + C. LE and GT 16","52","0.160674592529508","0.120185006332942","0.201164178726074"
"No worries","2018","lower secondary degree","Single parent ","95","0.259585975304469","0.219479021387966","0.299692929220972"
"No worries","2018","no degree/no degree yet","(Married) couple without C. ","22","","",""
"No worries","2018","no degree/no degree yet","1-pers.-HH","23","","",""
"No worries","2018","no degree/no degree yet","Couple + C. GT 16 ","74","0.43243140936296","0.356377405727087","0.508485412998832"
"No worries","2018","no degree/no degree yet","Couple + C. LE 16 ","31","0.285761882576512","0.213221704411286","0.358302060741739"
"No worries","2018","no degree/no degree yet","Couple + C. LE and GT 16","81","0.379035129378409","0.313729080680333","0.444341178076485"
"No worries","2018","no degree/no degree yet","Single parent ","47","0.296484704695183","0.223152815158953","0.369816594231413"
"No worries","2018","Other degree","(Married) couple without C. ","161","0.288805591112144","0.256478131305854","0.321133050918435"
"No worries","2018","Other degree","1-pers.-HH","94","0.281172768957582","0.234537673255186","0.327807864659978"
"No worries","2018","Other degree","Couple + C. GT 16 ","72","0.193352341535617","0.149030802965876","0.237673880105358"
"No worries","2018","Other degree","Couple + C. LE 16 ","274","0.315256173722356","0.285896148945038","0.344616198499675"
"No worries","2018","Other degree","Couple + C. LE and GT 16","56","0.181066037090148","0.135219516121361","0.226912558058934"
"No worries","2018","Other degree","Single parent ","40","0.230343218513548","0.165304583416093","0.295381853611003"
"No worries","2018","secondary school degree","(Married) couple without C. ","372","0.146937520833888","0.132825905908029","0.161049135759748"
"No worries","2018","secondary school degree","1-pers.-HH","228","0.212784243731404","0.188453804957804","0.237114682505005"
"No worries","2018","secondary school degree","Couple + C. GT 16 ","171","0.182380083642741","0.156140867071933","0.20861930021355"
"No worries","2018","secondary school degree","Couple + C. LE 16 ","264","0.175828344872076","0.156525288749279","0.195131400994873"
"No worries","2018","secondary school degree","Couple + C. LE and GT 16","161","0.280565668364926","0.24406511558889","0.317066221140961"
"No worries","2018","secondary school degree","Single parent ","143","0.214986979694251","0.183692797582435","0.246281161806067"
"Some worries","2018","college entrance qualification","(Married) couple without C. ","1017","0.444217230621748","0.423552771085571","0.464881690157924"
"Some worries","2018","college entrance qualification","1-pers.-HH","522","0.419880300524832","0.392377001062533","0.447383599987131"
"Some worries","2018","college entrance qualification","Couple + C. GT 16 ","428","0.484875608958433","0.45209676841014","0.517654449506727"
"Some worries","2018","college entrance qualification","Couple + C. LE 16 ","879","0.438979044865513","0.416827398354114","0.461130691376911"
"Some worries","2018","college entrance qualification","Couple + C. LE and GT 16","252","0.382706341321757","0.344812529956996","0.420600152686518"
"Some worries","2018","college entrance qualification","Single parent ","268","0.473502704166434","0.433617745193884","0.513387663138983"
"Some worries","2018","lower secondary degree","(Married) couple without C. ","998","0.435277225207377","0.414804855360926","0.455749595053829"
"Some worries","2018","lower secondary degree","1-pers.-HH","472","0.404172192709035","0.376337301591452","0.432007083826618"
"Some worries","2018","lower secondary degree","Couple + C. GT 16 ","247","0.439404589647296","0.399082441395978","0.479726737898613"
"Some worries","2018","lower secondary degree","Couple + C. LE 16 ","281","0.390307075351768","0.35491993646403","0.425694214239505"
"Some worries","2018","lower secondary degree","Couple + C. LE and GT 16","135","0.491698980636182","0.436578284470531","0.546819676801833"
"Some worries","2018","lower secondary degree","Single parent ","151","0.302382211885568","0.260364863568205","0.344399560202931"
"Some worries","2018","no degree/no degree yet","(Married) couple without C. ","43","0.420720204067572","0.323961739959116","0.517478668176027"
"Some worries","2018","no degree/no degree yet","1-pers.-HH","20","","",""
"Some worries","2018","no degree/no degree yet","Couple + C. GT 16 ","58","0.322398620151275","0.250645958320422","0.394151281982129"
"Some worries","2018","no degree/no degree yet","Couple + C. LE 16 ","59","0.305399242022107","0.231446111880318","0.379352372163897"
"Some worries","2018","no degree/no degree yet","Couple + C. LE and GT 16","99","0.443972216114601","0.377090670111102","0.510853762118101"
"Some worries","2018","no degree/no degree yet","Single parent ","56","0.399227472294352","0.320591692329399","0.477863252259304"
"Some worries","2018","Other degree","(Married) couple without C. ","324","0.405762613777926","0.370736607931511","0.44078861962434"
"Some worries","2018","Other degree","1-pers.-HH","156","0.437819769378921","0.386356253666392","0.48928328509145"
"Some worries","2018","Other degree","Couple + C. GT 16 ","145","0.528520015514801","0.472497768878419","0.584542262151184"
"Some worries","2018","Other degree","Couple + C. LE 16 ","458","0.490790131161105","0.459199604110385","0.522380658211824"
"Some worries","2018","Other degree","Couple + C. LE and GT 16","118","0.446000630918248","0.386819151536077","0.505182110300418"
"Some worries","2018","Other degree","Single parent ","65","0.448475279560955","0.371653051422295","0.525297507699615"
"Some worries","2018","secondary school degree","(Married) couple without C. ","1069","0.445474235026525","0.425663887106058","0.465284582946992"
"Some worries","2018","secondary school degree","1-pers.-HH","461","0.431339101557349","0.401896958599757","0.460781244514941"
"Some worries","2018","secondary school degree","Couple + C. GT 16 ","383","0.46629371700555","0.432396240572495","0.500191193438605"
"Some worries","2018","secondary school degree","Couple + C. LE 16 ","682","0.436411399341169","0.411263487135801","0.461559311546538"
"Some worries","2018","secondary school degree","Couple + C. LE and GT 16","239","0.416290338663738","0.37624211982427","0.456338557503207"
"Some worries","2018","secondary school degree","Single parent ","279","0.417733510516928","0.380164509043303","0.455302511990553"
"Big worries","2019","college entrance qualification","(Married) couple without C. ","450","0.175436480844849","0.160839390052268","0.19003357163743"
"Big worries","2019","college entrance qualification","1-pers.-HH","188","0.144804524635567","0.126462505185173","0.163146544085961"
