"plj0046","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","1999","Bremen","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","Bremen","(3a) lower tertiary education","","","",""
"No worries","1999","Bremen","(3b) higher tertiary education","","","",""
"No worries","1999","North Rhine-Westphalia","(0) in school","","","",""
"No worries","1999","North Rhine-Westphalia","(1a) inadequately completed","","","",""
"No worries","1999","North Rhine-Westphalia","(1b) general elementary school","82","0.151746936558257","0.117270361954052","0.186223511162462"
"No worries","1999","North Rhine-Westphalia","(1c) basic vocational qualification","98","0.102804562209068","0.0823516050761813","0.123257519341955"
"No worries","1999","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"No worries","1999","North Rhine-Westphalia","(2a) intermediate vocational","83","0.227313346427188","0.187515693094761","0.267110999759615"
"No worries","1999","North Rhine-Westphalia","(2c_gen) general maturity certificate","40","0.394090517821199","0.306294164499615","0.481886871142783"
"No worries","1999","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","52","0.286673650903327","0.223040233424395","0.350307068382259"
"No worries","1999","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"No worries","1999","North Rhine-Westphalia","(3b) higher tertiary education","87","0.423760857869225","0.356926429051589","0.490595286686861"
"No worries","1999","Hesse","(0) in school","","","",""
"No worries","1999","Hesse","(1a) inadequately completed","","","",""
"No worries","1999","Hesse","(1b) general elementary school","30","0.168198629761546","0.110600069723702","0.225797189799389"
"No worries","1999","Hesse","(1c) basic vocational qualification","36","0.127579295736931","0.0865509208833142","0.168607670590547"
"No worries","1999","Hesse","(2b) intermediate general qualification","","","",""
"No worries","1999","Hesse","(2a) intermediate vocational","","","",""
"No worries","1999","Hesse","(2c_gen) general maturity certificate","","","",""
"No worries","1999","Hesse","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","Hesse","(3a) lower tertiary education","","","",""
"No worries","1999","Hesse","(3b) higher tertiary education","","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","(1b) general elementary school","36","0.143665448874188","0.0916985301064559","0.195632367641921"
"No worries","1999","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","53","0.171918621647553","0.129151456235967","0.214685787059139"
"No worries","1999","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"No worries","1999","Baden-Württemberg","(0) in school","","","",""
"No worries","1999","Baden-Württemberg","(1a) inadequately completed","41","0.288622510091634","0.211323081344241","0.365921938839026"
"No worries","1999","Baden-Württemberg","(1b) general elementary school","64","0.150044472060691","0.113803338233097","0.186285605888285"
"No worries","1999","Baden-Württemberg","(1c) basic vocational qualification","84","0.116529615651606","0.0894672744097082","0.143591956893504"
"No worries","1999","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"No worries","1999","Baden-Württemberg","(2a) intermediate vocational","","","",""
"No worries","1999","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"No worries","1999","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","Baden-Württemberg","(3a) lower tertiary education","","","",""
"No worries","1999","Baden-Württemberg","(3b) higher tertiary education","41","0.435438108799894","0.335206855375313","0.535669362224476"
"No worries","1999","Bavaria","(0) in school","","","",""
"No worries","1999","Bavaria","(1a) inadequately completed","","","",""
"No worries","1999","Bavaria","(1b) general elementary school","56","0.179387744629955","0.136186907656361","0.222588581603549"
"No worries","1999","Bavaria","(1c) basic vocational qualification","73","0.115500490168798","0.0905419874424397","0.140458992895156"
"No worries","1999","Bavaria","(2b) intermediate general qualification","","","",""
"No worries","1999","Bavaria","(2a) intermediate vocational","45","0.148922376357417","0.108770191280667","0.189074561434167"
"No worries","1999","Bavaria","(2c_gen) general maturity certificate","","","",""
"No worries","1999","Bavaria","(2c_voc) vocational maturity certificate","32","0.363906677722535","0.261018878276456","0.466794477168614"
"No worries","1999","Bavaria","(3a) lower tertiary education","","","",""
"No worries","1999","Bavaria","(3b) higher tertiary education","58","0.456463092475967","0.366591085336551","0.546335099615383"
"No worries","1999","Berlin","(0) in school","","","",""
"No worries","1999","Berlin","(1a) inadequately completed","","","",""
"No worries","1999","Berlin","(1b) general elementary school","","","",""
"No worries","1999","Berlin","(1c) basic vocational qualification","","","",""
"No worries","1999","Berlin","(2b) intermediate general qualification","","","",""
"No worries","1999","Berlin","(2a) intermediate vocational","","","",""
"No worries","1999","Berlin","(2c_gen) general maturity certificate","","","",""
"No worries","1999","Berlin","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","Berlin","(3a) lower tertiary education","","","",""
"No worries","1999","Berlin","(3b) higher tertiary education","","","",""
"No worries","1999","Brandenburg","(0) in school","","","",""
"No worries","1999","Brandenburg","(1a) inadequately completed","","","",""
"No worries","1999","Brandenburg","(1b) general elementary school","","","",""
"No worries","1999","Brandenburg","(1c) basic vocational qualification","","","",""
"No worries","1999","Brandenburg","(2b) intermediate general qualification","","","",""
"No worries","1999","Brandenburg","(2a) intermediate vocational","","","",""
"No worries","1999","Brandenburg","(2c_gen) general maturity certificate","","","",""
"No worries","1999","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","Brandenburg","(3a) lower tertiary education","","","",""
"No worries","1999","Brandenburg","(3b) higher tertiary education","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","(0) in school","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"No worries","1999","Saxony","(0) in school","","","",""
"No worries","1999","Saxony","(1a) inadequately completed","","","",""
"No worries","1999","Saxony","(1b) general elementary school","","","",""
"No worries","1999","Saxony","(1c) basic vocational qualification","","","",""
"No worries","1999","Saxony","(2b) intermediate general qualification","","","",""
"No worries","1999","Saxony","(2a) intermediate vocational","46","0.10943166240316","0.0782887257520958","0.140574599054224"
"No worries","1999","Saxony","(2c_gen) general maturity certificate","","","",""
"No worries","1999","Saxony","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","Saxony","(3a) lower tertiary education","","","",""
"No worries","1999","Saxony","(3b) higher tertiary education","36","0.360531146685422","0.268250099459414","0.45281219391143"
"No worries","1999","Saxony-Anhalt","(0) in school","","","",""
"No worries","1999","Saxony-Anhalt","(1a) inadequately completed","","","",""
"No worries","1999","Saxony-Anhalt","(1b) general elementary school","","","",""
"No worries","1999","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"No worries","1999","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"No worries","1999","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"No worries","1999","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"No worries","1999","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"No worries","1999","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"No worries","1999","Thuringia","(0) in school","","","",""
"No worries","1999","Thuringia","(1a) inadequately completed","","","",""
"No worries","1999","Thuringia","(1b) general elementary school","","","",""
"No worries","1999","Thuringia","(1c) basic vocational qualification","","","",""
"No worries","1999","Thuringia","(2b) intermediate general qualification","","","",""
"No worries","1999","Thuringia","(2a) intermediate vocational","31","0.138409846555068","0.0949909470801804","0.181828746029956"
"No worries","1999","Thuringia","(2c_gen) general maturity certificate","","","",""
"No worries","1999","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","Thuringia","(3a) lower tertiary education","","","",""
"No worries","1999","Thuringia","(3b) higher tertiary education","","","",""
"Big worries","2000","Schleswig-Holstein","(0) in school","","","",""
"Big worries","2000","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Big worries","2000","Schleswig-Holstein","(1b) general elementary school","","","",""
"Big worries","2000","Schleswig-Holstein","(1c) basic vocational qualification","58","0.253921869031988","0.200708134651091","0.307135603412884"
"Big worries","2000","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Big worries","2000","Schleswig-Holstein","(2a) intermediate vocational","32","0.240141931984388","0.172893450578641","0.307390413390135"
"Big worries","2000","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Big worries","2000","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2000","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Big worries","2000","Schleswig-Holstein","(3b) higher tertiary education","","","",""
