"plj0046","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","2019","35-65 y.","higher vocational","495","0.449994489075733","0.421153370908811","0.478835607242655"
"Some worries","2019","35-65 y.","higher education","1923","0.422831221758515","0.408454942275704","0.437207501241326"
"Some worries","2019","66 and older","in school","","","",""
"Some worries","2019","66 and older","inadequately","","","",""
"Some worries","2019","66 and older","general elemantary","253","0.497660566405","0.455912386900406","0.539408745909593"
"Some worries","2019","66 and older","middle vocational","1187","0.472039277670926","0.452772357600507","0.491306197741346"
"Some worries","2019","66 and older","vocational + Abi","79","0.455799653414742","0.380036080140072","0.531563226689411"
"Some worries","2019","66 and older","higher vocational","194","0.467849884212721","0.418265647293024","0.517434121132418"
"Some worries","2019","66 and older","higher education","649","0.423823121461838","0.398475226475408","0.449171016448268"
"No worries","2019","16-34 y.","in school","161","0.485108629579325","0.4308565240679","0.539360735090751"
"No worries","2019","16-34 y.","inadequately","","","",""
"No worries","2019","16-34 y.","general elemantary","216","0.26424068286877","0.234243755500446","0.294237610237093"
"No worries","2019","16-34 y.","middle vocational","687","0.31105091759144","0.291070108653126","0.331031726529753"
"No worries","2019","16-34 y.","vocational + Abi","176","0.424707951062395","0.379537070495084","0.469878831629706"
"No worries","2019","16-34 y.","higher vocational","48","0.290389452175711","0.213815395277805","0.366963509073618"
"No worries","2019","16-34 y.","higher education","504","0.472583720744873","0.441686901761622","0.503480539728124"
"No worries","2019","35-65 y.","in school","","","",""
"No worries","2019","35-65 y.","inadequately","47","0.162152620271788","0.115904123508535","0.208401117035042"
"No worries","2019","35-65 y.","general elemantary","179","0.151988250459999","0.129902049846529","0.174074451073469"
"No worries","2019","35-65 y.","middle vocational","1257","0.186158025074719","0.176650148639092","0.195665901510346"
"No worries","2019","35-65 y.","vocational + Abi","490","0.301969627506928","0.278987204959446","0.32495205005441"
"No worries","2019","35-65 y.","higher vocational","309","0.275213437303523","0.249321481345446","0.3011053932616"
"No worries","2019","35-65 y.","higher education","1961","0.427188184466565","0.412792670739921","0.441583698193209"
"No worries","2019","66 and older","in school","","","",""
"No worries","2019","66 and older","inadequately","","","",""
"No worries","2019","66 and older","general elemantary","97","0.150630299338641","0.120764314286654","0.180496284390627"
"No worries","2019","66 and older","middle vocational","453","0.181614675620513","0.166735570706196","0.19649378053483"
"No worries","2019","66 and older","vocational + Abi","40","0.314381092713107","0.24375524894836","0.385006936477853"
"No worries","2019","66 and older","higher vocational","77","0.192052621247884","0.152907742872965","0.231197499622804"
"No worries","2019","66 and older","higher education","460","0.336115816112013","0.311885320420423","0.360346311803603"
