"plj0046","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"No worries","2018","Brandenburg","East Germany","178","0.140550459810106","0.119335359696561","0.161765559923652","3"
"No worries","2018","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"No worries","2018","Mecklenburg-Western Pomerania","East Germany","105","0.141409889919387","0.113482501074282","0.169337278764492","3"
"No worries","2018","Saxony","West Germany","","","","","3"
"No worries","2018","Saxony","East Germany","351","0.219563297213347","0.199455263464342","0.239671330962353","3"
"No worries","2018","Saxony-Anhalt","West Germany","","","","","3"
"No worries","2018","Saxony-Anhalt","East Germany","152","0.166056345281417","0.141878171941896","0.190234518620937","3"
"No worries","2018","Thuringia","West Germany","","","","","3"
"No worries","2018","Thuringia","East Germany","167","0.178170010258317","0.153668853400503","0.202671167116132","3"
"Some worries","2018","Hesse","East Germany","","","","","2"
"Some worries","2018","Baden-Württemberg","West Germany","1281","0.471976717984589","0.453452801535505","0.490500634433673","2"
"Some worries","2018","Baden-Württemberg","East Germany","","","","","2"
"Some worries","2018","Bavaria","West Germany","1731","0.436863737476653","0.421452380969361","0.452275093983945","2"
"Some worries","2018","Lower Saxony","East Germany","","","","","2"
"Some worries","2018","Bremen","West Germany","93","0.413410727887748","0.349349819662569","0.477471636112927","2"
"Some worries","2018","North Rhine-Westphalia","West Germany","2367","0.442461826248966","0.429251200660533","0.455672451837399","2"
"Some worries","2018","North Rhine-Westphalia","East Germany","","","","","2"
"Some worries","2018","Hesse","West Germany","734","0.413773742668386","0.39038928011043","0.437158205226341","2"
"Some worries","2018","Rhineland-Palatinate,Saarland","West Germany","723","0.480685978874726","0.455291555365417","0.506080402384035","2"
"Some worries","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Some worries","2018","Bavaria","East Germany","","","","","2"
"Some worries","2018","Berlin","West Germany","224","0.378990768125863","0.340397008355133","0.417584527896593","2"
"Some worries","2018","Berlin","East Germany","152","0.378013754290457","0.330012868789605","0.42601463979131","2"
"Some worries","2018","Brandenburg","West Germany","","","","","2"
"Some worries","2018","Brandenburg","East Germany","423","0.413957454590747","0.383892456175739","0.444022453005754","2"
"Some worries","2018","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Some worries","2018","Mecklenburg-Western Pomerania","East Germany","281","0.443703314406488","0.403883698033421","0.483522930779555","2"
"Some worries","2018","Saxony","West Germany","","","","","2"
"Some worries","2018","Saxony","East Germany","625","0.371980025961928","0.348501683707256","0.395458368216601","2"
"Some worries","2018","Saxony-Anhalt","West Germany","","","","","2"
"Some worries","2018","Saxony-Anhalt","East Germany","367","0.371277278744081","0.339886205897607","0.402668351590555","2"
"Some worries","2018","Schleswig-Holstein","West Germany","415","0.404574841010051","0.373030631871042","0.436119050149059","2"
"Some worries","2018","Schleswig-Holstein","East Germany","","","","","2"
"Some worries","2018","Hamburg","West Germany","213","0.414418322256968","0.370576314393355","0.45826033012058","2"
"Some worries","2018","Hamburg","East Germany","","","","","2"
"Some worries","2018","Lower Saxony","West Germany","1172","0.45070325922024","0.431345675664344","0.470060842776136","2"
"Some worries","2018","Thuringia","East Germany","378","0.407524106935056","0.376061819826257","0.438986394043856","2"
"Some worries","2018","Bremen","East Germany","","","","","2"
"Some worries","2018","Thuringia","West Germany","","","","","2"
"Big worries","2019","Schleswig-Holstein","West Germany","236","0.252528419643424","0.224973517175496","0.280083322111352","1"
"Big worries","2019","Schleswig-Holstein","East Germany","","","","","1"
"Big worries","2019","Hamburg","West Germany","101","0.197763550853853","0.163820992318287","0.231706109389418","1"
"Big worries","2019","Hamburg","East Germany","","","","","1"
"Big worries","2019","Lower Saxony","West Germany","594","0.252175363304261","0.235097894243813","0.269252832364709","1"
"Big worries","2019","Lower Saxony","East Germany","","","","","1"
"Big worries","2019","Bremen","West Germany","62","0.294135347472606","0.233925007822758","0.354345687122454","1"
"Big worries","2019","Bremen","East Germany","","","","","1"
"Big worries","2019","Baden-Württemberg","East Germany","","","","","1"
"Big worries","2019","Saxony-Anhalt","West Germany","","","","","1"
"Big worries","2019","Bavaria","East Germany","","","","","1"
"Big worries","2019","Brandenburg","West Germany","","","","","1"
"Big worries","2019","Brandenburg","East Germany","419","0.386859132977855","0.358259394984796","0.415458870970914","1"
"Big worries","2019","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Big worries","2019","Mecklenburg-Western Pomerania","East Germany","214","0.41202862869752","0.372969283335076","0.451087974059964","1"
"Big worries","2019","Saxony","West Germany","","","","","1"
"Big worries","2019","Saxony","East Germany","615","0.387053084892131","0.363465262950874","0.410640906833388","1"
"Big worries","2019","Hesse","East Germany","","","","","1"
"Big worries","2019","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Big worries","2019","Hesse","West Germany","426","0.27737675709367","0.256175558901427","0.298577955285914","1"
"Big worries","2019","North Rhine-Westphalia","East Germany","","","","","1"
"Big worries","2019","Rhineland-Palatinate,Saarland","West Germany","382","0.261748652301619","0.239223368093342","0.284273936509895","1"
"Big worries","2019","Baden-Württemberg","West Germany","635","0.256793041638781","0.240623206365523","0.272962876912039","1"
"Big worries","2019","Bavaria","West Germany","1061","0.284709901375308","0.270626030651226","0.298793772099391","1"
"Big worries","2019","Thuringia","East Germany","393","0.379042058793783","0.347794406630947","0.410289710956618","1"
"Big worries","2019","Berlin","West Germany","137","0.258514813758973","0.222791302321959","0.294238325195986","1"
"Big worries","2019","Berlin","East Germany","100","0.326744326437249","0.279524702429795","0.373963950444703","1"
"Big worries","2019","North Rhine-Westphalia","West Germany","1471","0.279605859278932","0.267634329581024","0.291577388976841","1"
"Big worries","2019","Thuringia","West Germany","","","","","1"
"Big worries","2019","Saxony-Anhalt","East Germany","343","0.400833565668052","0.368655123284214","0.433012008051891","1"
"No worries","2019","Schleswig-Holstein","West Germany","292","0.292969389457688","0.264104052164847","0.321834726750528","3"
"No worries","2019","Schleswig-Holstein","East Germany","","","","","3"
"No worries","2019","Hamburg","West Germany","216","0.366214488448465","0.325160139481122","0.407268837415808","3"
"No worries","2019","Hamburg","East Germany","","","","","3"
"No worries","2019","Lower Saxony","West Germany","782","0.303762616053765","0.285677632140239","0.32184759996729","3"
"No worries","2019","Lower Saxony","East Germany","","","","","3"
"No worries","2019","Bremen","West Germany","64","0.231005994418108","0.175311809475848","0.286700179360369","3"
"No worries","2019","Bremen","East Germany","","","","","3"
"No worries","2019","North Rhine-Westphalia","West Germany","1625","0.288865082835089","0.276775398726778","0.300954766943399","3"
"No worries","2019","North Rhine-Westphalia","East Germany","","","","","3"
"No worries","2019","Hesse","West Germany","499","0.273662290365365","0.252549473318252","0.294775107412477","3"
"No worries","2019","Hesse","East Germany","","","","","3"
"No worries","2019","Rhineland-Palatinate,Saarland","West Germany","350","0.244098267110396","0.222087207670544","0.266109326550249","3"
"No worries","2019","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"No worries","2019","Baden-Württemberg","West Germany","905","0.291862607242503","0.275035592350903","0.308689622134104","3"
"No worries","2019","Baden-Württemberg","East Germany","","","","","3"
"No worries","2019","Bavaria","West Germany","1242","0.301681907170843","0.287357359483766","0.31600645485792","3"
"No worries","2019","Bavaria","East Germany","","","","","3"
"No worries","2019","Berlin","West Germany","200","0.274761050313102","0.238337831027169","0.311184269599035","3"
"No worries","2019","Berlin","East Germany","127","0.257294148023857","0.213284097892837","0.301304198154877","3"
"No worries","2019","Brandenburg","West Germany","","","","","3"
"No worries","2019","Brandenburg","East Germany","235","0.179518202941213","0.156981300907645","0.202055104974782","3"
"No worries","2019","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"No worries","2019","Mecklenburg-Western Pomerania","East Germany","144","0.198399330786029","0.166752348021871","0.230046313550188","3"
"No worries","2019","Saxony","West Germany","","","","","3"
"No worries","2019","Saxony","East Germany","357","0.222258897876615","0.202124518559959","0.242393277193272","3"
"No worries","2019","Saxony-Anhalt","West Germany","","","","","3"
"No worries","2019","Saxony-Anhalt","East Germany","177","0.179408313436153","0.154214490245078","0.204602136627228","3"
"No worries","2019","Thuringia","West Germany","","","","","3"
"No worries","2019","Thuringia","East Germany","176","0.192702625478473","0.167298562331734","0.218106688625212","3"
"Some worries","2019","Hesse","East Germany","","","","","2"
"Some worries","2019","Baden-Württemberg","West Germany","1264","0.451344351118716","0.432925479554495","0.469763222682936","2"
"Some worries","2019","Baden-Württemberg","East Germany","","","","","2"
"Some worries","2019","Bavaria","West Germany","1641","0.413608191453849","0.398238393763768","0.428977989143929","2"
"Some worries","2019","Lower Saxony","East Germany","","","","","2"
"Some worries","2019","Bremen","West Germany","94","0.474858658109286","0.408871862986904","0.540845453231668","2"
"Some worries","2019","Brandenburg","West Germany","","","","","2"
"Some worries","2019","Mecklenburg-Western Pomerania","East Germany","252","0.38957204051645","0.35087352797755","0.428270553055351","2"
"Some worries","2019","Saxony","West Germany","","","","","2"
"Some worries","2019","Saxony","East Germany","666","0.390688017231254","0.36706006699793","0.414315967464577","2"
"Some worries","2019","Saxony-Anhalt","West Germany","","","","","2"
"Some worries","2019","Saxony-Anhalt","East Germany","371","0.419758120895795","0.387353023733387","0.452163218058204","2"
"Some worries","2019","Hamburg","East Germany","","","","","2"
"Some worries","2019","North Rhine-Westphalia","East Germany","","","","","2"
"Some worries","2019","Hesse","West Germany","788","0.448960952540965","0.425406941067081","0.472514964014849","2"
"Some worries","2019","Schleswig-Holstein","West Germany","427","0.454502190898888","0.422922279945529","0.486082101852248","2"
"Some worries","2019","Bavaria","East Germany","","","","","2"
"Some worries","2019","Lower Saxony","West Germany","1108","0.444062020641974","0.424522797944183","0.463601243339765","2"
"Some worries","2019","Berlin","East Germany","152","0.415961525538894","0.366339350523777","0.465583700554011","2"
"Some worries","2019","North Rhine-Westphalia","West Germany","2303","0.431529057885979","0.41831760485903","0.444740510912928","2"
"Some worries","2019","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Some worries","2019","Rhineland-Palatinate,Saarland","West Germany","731","0.494153080587985","0.468533840935415","0.519772320240555","2"
"Some worries","2019","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Some worries","2019","Thuringia","West Germany","","","","","2"
"Some worries","2019","Thuringia","East Germany","357","0.428255315727744","0.396384362967176","0.460126268488313","2"
"Some worries","2019","Berlin","West Germany","240","0.466724135927925","0.426017400112141","0.507430871743709","2"
"Some worries","2019","Bremen","East Germany","","","","","2"
