"plj0046","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Some worries","2004","Couple + C. LE and GT 16","(1b) general elementary school","74","0.463351158334578","0.385100857384464","0.541601459284692"
"Some worries","2004","Couple + C. LE and GT 16","(1c) basic vocational qualification","156","0.44245258628922","0.390042748528595","0.494862424049844"
"Some worries","2004","Couple + C. LE and GT 16","(2b) intermediate general qualification","45","0.420168207655823","0.327079110247656","0.513257305063991"
"Some worries","2004","Couple + C. LE and GT 16","(2a) intermediate vocational","166","0.430359850389984","0.378562123356273","0.482157577423694"
"Some worries","2004","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","40","0.493689297833907","0.388023539193275","0.599355056474539"
"Some worries","2004","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","35","0.408705334990564","0.304198243341619","0.513212426639509"
"Some worries","2004","Couple + C. LE and GT 16","(3a) lower tertiary education","56","0.5124935957415","0.418657652034654","0.606329539448345"
"Some worries","2004","Couple + C. LE and GT 16","(3b) higher tertiary education","79","0.492294785438392","0.417796981750778","0.566792589126005"
"No worries","2004","1-pers.-HH","(0) in school","2","","",""
"No worries","2004","1-pers.-HH","(1a) inadequately completed","8","","",""
"No worries","2004","1-pers.-HH","(1b) general elementary school","77","0.211230834959121","0.169583374157303","0.252878295760939"
"No worries","2004","1-pers.-HH","(1c) basic vocational qualification","165","0.175848856896422","0.150963638725899","0.200734075066945"
"No worries","2004","1-pers.-HH","(2b) intermediate general qualification","15","","",""
"No worries","2004","1-pers.-HH","(2a) intermediate vocational","126","0.206647144843875","0.174801489536956","0.238492800150794"
"No worries","2004","1-pers.-HH","(2c_gen) general maturity certificate","65","0.468677872428566","0.384810156940313","0.55254558791682"
"No worries","2004","1-pers.-HH","(2c_voc) vocational maturity certificate","71","0.358146988067049","0.295359584348487","0.42093439178561"
"No worries","2004","1-pers.-HH","(3a) lower tertiary education","70","0.317435575219611","0.256614169290953","0.378256981148269"
"No worries","2004","1-pers.-HH","(3b) higher tertiary education","132","0.405301653190689","0.351510524753246","0.459092781628132"
"No worries","2004","(Married) couple without C. ","(0) in school","1","","",""
"No worries","2004","(Married) couple without C. ","(1a) inadequately completed","31","0.373950756772881","0.265878509062878","0.482023004482884"
"No worries","2004","(Married) couple without C. ","(1b) general elementary school","113","0.167619098937042","0.139057125528352","0.196181072345732"
"No worries","2004","(Married) couple without C. ","(1c) basic vocational qualification","366","0.145460386140334","0.131975751055941","0.158945021224728"
"No worries","2004","(Married) couple without C. ","(2b) intermediate general qualification","16","","",""
"No worries","2004","(Married) couple without C. ","(2a) intermediate vocational","242","0.149573413231379","0.131421469687027","0.16772535677573"
"No worries","2004","(Married) couple without C. ","(2c_gen) general maturity certificate","59","0.479721807827615","0.394495501344995","0.564948114310236"
"No worries","2004","(Married) couple without C. ","(2c_voc) vocational maturity certificate","122","0.24221548756968","0.203400542001331","0.281030433138028"
"No worries","2004","(Married) couple without C. ","(3a) lower tertiary education","161","0.208273671096334","0.178148806080176","0.238398536112491"
"No worries","2004","(Married) couple without C. ","(3b) higher tertiary education","352","0.365488185396471","0.335104464203526","0.395871906589417"
"No worries","2004","Single parent ","(0) in school","29","","",""
"No worries","2004","Single parent ","(1a) inadequately completed","5","","",""
"No worries","2004","Single parent ","(1b) general elementary school","43","0.335713197306155","0.261608146188137","0.409818248424174"
"No worries","2004","Single parent ","(1c) basic vocational qualification","48","0.221486742357206","0.169276966543204","0.273696518171209"
"No worries","2004","Single parent ","(2b) intermediate general qualification","19","","",""
"No worries","2004","Single parent ","(2a) intermediate vocational","57","0.223129507731291","0.172715611627919","0.273543403834662"
"No worries","2004","Single parent ","(2c_gen) general maturity certificate","27","","",""
"No worries","2004","Single parent ","(2c_voc) vocational maturity certificate","16","","",""
"No worries","2004","Single parent ","(3a) lower tertiary education","15","","",""
"No worries","2004","Single parent ","(3b) higher tertiary education","24","","",""
"No worries","2004","Couple + C. LE 16 ","(0) in school","","","",""
"No worries","2004","Couple + C. LE 16 ","(1a) inadequately completed","13","","",""
"No worries","2004","Couple + C. LE 16 ","(1b) general elementary school","58","0.229687641117875","0.176360121124008","0.283015161111741"
"No worries","2004","Couple + C. LE 16 ","(1c) basic vocational qualification","147","0.144065295708772","0.121097996518816","0.167032594898727"
"No worries","2004","Couple + C. LE 16 ","(2b) intermediate general qualification","13","","",""
"No worries","2004","Couple + C. LE 16 ","(2a) intermediate vocational","242","0.170986988101775","0.15070706503098","0.191266911172569"
"No worries","2004","Couple + C. LE 16 ","(2c_gen) general maturity certificate","36","0.486544811069168","0.376328152207118","0.596761469931218"
"No worries","2004","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","137","0.2523935936531","0.212697767408468","0.292089419897733"
"No worries","2004","Couple + C. LE 16 ","(3a) lower tertiary education","115","0.367556412077413","0.315299094480697","0.41981372967413"
"No worries","2004","Couple + C. LE 16 ","(3b) higher tertiary education","272","0.463754531823883","0.423752060161299","0.503757003486467"
"No worries","2004","Couple + C. GT 16 ","(0) in school","98","0.368171803328713","0.311476059550129","0.424867547107296"
"No worries","2004","Couple + C. GT 16 ","(1a) inadequately completed","11","","",""
"No worries","2004","Couple + C. GT 16 ","(1b) general elementary school","64","0.213419097284783","0.166584934174888","0.260253260394677"
"No worries","2004","Couple + C. GT 16 ","(1c) basic vocational qualification","109","0.135769041338938","0.113059536743074","0.158478545934802"
"No worries","2004","Couple + C. GT 16 ","(2b) intermediate general qualification","55","0.191390647336774","0.137274133986752","0.245507160686796"
"No worries","2004","Couple + C. GT 16 ","(2a) intermediate vocational","156","0.162110308737285","0.137231301652672","0.186989315821898"
"No worries","2004","Couple + C. GT 16 ","(2c_gen) general maturity certificate","118","0.354583714638471","0.302653676276404","0.406513753000537"
"No worries","2004","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","58","0.275129094113544","0.21827359039874","0.331984597828348"
"No worries","2004","Couple + C. GT 16 ","(3a) lower tertiary education","71","0.303206077998161","0.247865169765021","0.358546986231302"
"No worries","2004","Couple + C. GT 16 ","(3b) higher tertiary education","123","0.261736591334659","0.219341950718088","0.30413123195123"
"No worries","2004","Couple + C. LE and GT 16","(0) in school","108","0.312504469984949","0.256697529939913","0.368311410029985"
"No worries","2004","Couple + C. LE and GT 16","(1a) inadequately completed","8","","",""
"No worries","2004","Couple + C. LE and GT 16","(1b) general elementary school","41","0.229197385386868","0.163240185366669","0.295154585407067"
"No worries","2004","Couple + C. LE and GT 16","(1c) basic vocational qualification","61","0.191910849588838","0.150356360652442","0.233465338525234"
"No worries","2004","Couple + C. LE and GT 16","(2b) intermediate general qualification","31","0.249839584815401","0.168191893376714","0.331487276254088"
"No worries","2004","Couple + C. LE and GT 16","(2a) intermediate vocational","57","0.154450937194497","0.116645069251752","0.192256805137243"
"No worries","2004","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","26","","",""
"No worries","2004","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","30","0.318020941210309","0.219017108639314","0.417024773781304"
"No worries","2004","Couple + C. LE and GT 16","(3a) lower tertiary education","25","","",""
"No worries","2004","Couple + C. LE and GT 16","(3b) higher tertiary education","71","0.338804901805824","0.268276394135255","0.409333409476393"
"Big worries","2005","1-pers.-HH","(0) in school","1","","",""
"Big worries","2005","1-pers.-HH","(1a) inadequately completed","12","","",""
"Big worries","2005","1-pers.-HH","(1b) general elementary school","166","0.429614164233804","0.379645115963288","0.479583212504319"
"Big worries","2005","1-pers.-HH","(1c) basic vocational qualification","401","0.461241536015638","0.428249466989246","0.49423360504203"
"Big worries","2005","1-pers.-HH","(2b) intermediate general qualification","17","","",""
"Big worries","2005","1-pers.-HH","(2a) intermediate vocational","257","0.432633072384724","0.394427764993063","0.470838379776386"
"Big worries","2005","1-pers.-HH","(2c_gen) general maturity certificate","25","","",""
"Big worries","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","65","0.259906858361029","0.203102401777852","0.316711314944207"
"Big worries","2005","1-pers.-HH","(3a) lower tertiary education","61","0.269806181917286","0.212567829393042","0.32704453444153"
"Big worries","2005","1-pers.-HH","(3b) higher tertiary education","63","0.201926034667333","0.158482125262475","0.245369944072192"
"Big worries","2005","(Married) couple without C. ","(0) in school","","","",""
"Big worries","2005","(Married) couple without C. ","(1a) inadequately completed","22","","",""
"Big worries","2005","(Married) couple without C. ","(1b) general elementary school","259","0.450353288604518","0.410476884800982","0.490229692408055"
"Big worries","2005","(Married) couple without C. ","(1c) basic vocational qualification","1224","0.494626577311685","0.475039817858256","0.514213336765114"
"Big worries","2005","(Married) couple without C. ","(2b) intermediate general qualification","44","0.498125765528635","0.395956297876451","0.600295233180819"
"Big worries","2005","(Married) couple without C. ","(2a) intermediate vocational","682","0.466596164320891","0.440702889689464","0.492489438952318"
"Big worries","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","19","","",""
"Big worries","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","151","0.297383432759143","0.256232801827289","0.338534063690996"
"Big worries","2005","(Married) couple without C. ","(3a) lower tertiary education","233","0.295508014574987","0.261488216796945","0.32952781235303"
"Big worries","2005","(Married) couple without C. ","(3b) higher tertiary education","219","0.211071922257172","0.185271884814932","0.236871959699411"
"Big worries","2005","Single parent ","(0) in school","23","","",""
"Big worries","2005","Single parent ","(1a) inadequately completed","4","","",""
"Big worries","2005","Single parent ","(1b) general elementary school","48","0.409660322244058","0.329891238941557","0.489429405546559"
"Big worries","2005","Single parent ","(1c) basic vocational qualification","101","0.432880002962346","0.369799498104146","0.495960507820546"
"Big worries","2005","Single parent ","(2b) intermediate general qualification","28","","",""
