"plj0046","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2000","North Rhine-Westphalia","Couple + C. GT 16 ","244","0.313528049686551","0.281480136944078","0.345575962429023","1"
"Big worries","2000","North Rhine-Westphalia","Couple + C. LE and GT 16","110","0.261424806552854","0.21894349307704","0.303906120028669","1"
"Big worries","2000","Hesse","1-pers.-HH","55","0.230937482653507","0.17537521138213","0.286499753924883","1"
"Big worries","2000","Hesse","(Married) couple without C. ","216","0.399325280295407","0.358394518657044","0.44025604193377","1"
"Big worries","2000","Hesse","Single parent ","21","","","","1"
"Big worries","2000","Hesse","Couple + C. LE 16 ","92","0.235028259387124","0.19239593313676","0.277660585637489","1"
"Big worries","2000","Hesse","Couple + C. GT 16 ","93","0.420918620398408","0.358586996851793","0.483250243945023","1"
"Big worries","2000","Hesse","Couple + C. LE and GT 16","31","0.236676129738637","0.164710133288425","0.308642126188848","1"
"Big worries","2000","Rhineland-Palatinate,Saarland","1-pers.-HH","43","0.255711181714921","0.192330339789679","0.319092023640162","1"
"Big worries","2000","Rhineland-Palatinate,Saarland","(Married) couple without C. ","128","0.320730074921979","0.275930788173873","0.365529361670085","1"
"Big worries","2000","Rhineland-Palatinate,Saarland","Single parent ","25","","","","1"
"Big worries","2000","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","91","0.253473795244756","0.208724743091252","0.298222847398261","1"
"Big worries","2000","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","44","0.235291181007467","0.179617936251602","0.290964425763332","1"
"Big worries","2000","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","23","","","","1"
"Big worries","2000","Baden-Württemberg","1-pers.-HH","101","0.304593970090211","0.256308634474028","0.352879305706395","1"
"Big worries","2000","Baden-Württemberg","(Married) couple without C. ","257","0.336534460180845","0.303811258501404","0.369257661860287","1"
"Big worries","2000","Baden-Württemberg","Single parent ","37","0.264823798229645","0.193495206641064","0.336152389818225","1"
"Big worries","2000","Baden-Württemberg","Couple + C. LE 16 ","186","0.275340564848511","0.242273841863307","0.308407287833715","1"
"Big worries","2000","Baden-Württemberg","Couple + C. GT 16 ","118","0.249106267895215","0.212795836635655","0.285416699154775","1"
"Big worries","2000","Baden-Württemberg","Couple + C. LE and GT 16","69","0.289731527132919","0.234053075752787","0.34540997851305","1"
"Big worries","2000","Bavaria","1-pers.-HH","127","0.285790003519578","0.244814327257281","0.326765679781875","1"
"Big worries","2000","Bavaria","(Married) couple without C. ","290","0.276413369869593","0.248913792034768","0.303912947704417","1"
"Big worries","2000","Bavaria","Single parent ","51","0.245566220021092","0.179691157179324","0.311441282862861","1"
"Big worries","2000","Bavaria","Couple + C. LE 16 ","189","0.24015186990684","0.209456843661599","0.270846896152082","1"
"Big worries","2000","Bavaria","Couple + C. GT 16 ","159","0.292589234704638","0.254975631651076","0.3302028377582","1"
"Big worries","2000","Bavaria","Couple + C. LE and GT 16","76","0.277899147613887","0.222809021207629","0.332989274020146","1"
"Big worries","2000","Berlin","1-pers.-HH","53","0.247075765307389","0.188740771463609","0.305410759151169","1"
"Big worries","2000","Berlin","(Married) couple without C. ","83","0.37377385239833","0.309550954040265","0.437996750756396","1"
"Big worries","2000","Berlin","Single parent ","24","","","","1"
"Big worries","2000","Berlin","Couple + C. LE 16 ","62","0.366098884181223","0.291219978360194","0.440977790002252","1"
"Big worries","2000","Berlin","Couple + C. GT 16 ","37","0.361684304767573","0.269779961795725","0.453588647739421","1"
"Big worries","2000","Berlin","Couple + C. LE and GT 16","10","","","","1"
"Big worries","2000","Brandenburg","1-pers.-HH","37","0.276790041019052","0.20075221360166","0.352827868436443","1"
"Big worries","2000","Brandenburg","(Married) couple without C. ","110","0.38191633317243","0.328683344263042","0.435149322081819","1"
"Big worries","2000","Brandenburg","Single parent ","22","","","","1"
"Big worries","2000","Brandenburg","Couple + C. LE 16 ","62","0.388313755566634","0.316311267838161","0.460316243295108","1"
"Big worries","2000","Brandenburg","Couple + C. GT 16 ","62","0.316860602833524","0.253480679950661","0.380240525716386","1"
"Big worries","2000","Brandenburg","Couple + C. LE and GT 16","35","0.417730120494132","0.314687519397582","0.520772721590683","1"
"Big worries","2000","Mecklenburg-Western Pomerania","1-pers.-HH","23","","","","1"
"Big worries","2000","Mecklenburg-Western Pomerania","(Married) couple without C. ","59","0.323262455083828","0.254551519965913","0.391973390201743","1"
"Big worries","2000","Mecklenburg-Western Pomerania","Single parent ","5","","","","1"
"Big worries","2000","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","32","0.347987177946818","0.254157509235865","0.441816846657771","1"
"Big worries","2000","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","29","","","","1"
"Big worries","2000","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","16","","","","1"
"Big worries","2000","Saxony","1-pers.-HH","64","0.316706261668441","0.255374703323181","0.378037820013701","1"
"Big worries","2000","Saxony","(Married) couple without C. ","196","0.331340723491294","0.292867904092808","0.369813542889779","1"
"Big worries","2000","Saxony","Single parent ","20","","","","1"
"Big worries","2000","Saxony","Couple + C. LE 16 ","125","0.355947900757174","0.306070917479359","0.40582488403499","1"
"Big worries","2000","Saxony","Couple + C. GT 16 ","109","0.307002030220921","0.256622192985309","0.357381867456534","1"
"Big worries","2000","Saxony","Couple + C. LE and GT 16","61","0.373889395786833","0.298206913409247","0.449571878164419","1"
"Big worries","2000","Saxony-Anhalt","1-pers.-HH","34","0.332708744208134","0.245445992412254","0.419971496004015","1"
"Big worries","2000","Saxony-Anhalt","(Married) couple without C. ","124","0.323082719917797","0.276247413103521","0.369918026732074","1"
"Big worries","2000","Saxony-Anhalt","Single parent ","14","","","","1"
"Big worries","2000","Saxony-Anhalt","Couple + C. LE 16 ","51","0.338611584594846","0.262625484611983","0.414597684577709","1"
"Big worries","2000","Saxony-Anhalt","Couple + C. GT 16 ","75","0.376484996980784","0.312894392909161","0.440075601052406","1"
"Big worries","2000","Saxony-Anhalt","Couple + C. LE and GT 16","35","0.340921983502478","0.245602384940668","0.436241582064289","1"
"Big worries","2000","Thuringia","1-pers.-HH","41","0.311304582408323","0.231090714292353","0.391518450524294","1"
"Big worries","2000","Thuringia","(Married) couple without C. ","108","0.330647039891733","0.278612324838163","0.382681754945302","1"
"Big worries","2000","Thuringia","Single parent ","17","","","","1"
"Big worries","2000","Thuringia","Couple + C. LE 16 ","59","0.304906397385168","0.238746239502802","0.371066555267534","1"
"Big worries","2000","Thuringia","Couple + C. GT 16 ","66","0.318470449071085","0.25746045290157","0.3794804452406","1"
"Big worries","2000","Thuringia","Couple + C. LE and GT 16","32","0.343909704326343","0.247883848463524","0.439935560189162","1"
"No worries","2000","Hesse","Couple + C. LE and GT 16","42","0.269396352470844","0.194280350355379","0.344512354586309","3"
"No worries","2000","Baden-Württemberg","Couple + C. GT 16 ","172","0.278501563126564","0.240867478628731","0.316135647624398","3"
"No worries","2000","Bavaria","Single parent ","39","0.254060729543294","0.187434279634009","0.320687179452579","3"
"No worries","2000","Rhineland-Palatinate,Saarland","1-pers.-HH","51","0.276838555215959","0.211834071113764","0.341843039318153","3"
"No worries","2000","Rhineland-Palatinate,Saarland","(Married) couple without C. ","86","0.196732530604884","0.158577813101706","0.234887248108063","3"
"No worries","2000","Hesse","Couple + C. GT 16 ","55","0.182923726391036","0.134114054360857","0.231733398421215","3"
"No worries","2000","Baden-Württemberg","Couple + C. LE and GT 16","78","0.309647440302622","0.252899877041229","0.366395003564015","3"
"No worries","2000","Bavaria","1-pers.-HH","143","0.312043417609157","0.270021324682471","0.354065510535842","3"
"No worries","2000","Brandenburg","(Married) couple without C. ","64","0.190197237976938","0.147197596785399","0.233196879168477","3"
"No worries","2000","Berlin","Couple + C. LE and GT 16","10","","","","3"
"No worries","2000","Bavaria","(Married) couple without C. ","232","0.227429394669803","0.201654694329034","0.253204095010572","3"
"No worries","2000","Brandenburg","Single parent ","11","","","","3"
"No worries","2000","Brandenburg","Couple + C. LE 16 ","35","0.185497089502415","0.128071345936004","0.242922833068826","3"
"No worries","2000","Brandenburg","1-pers.-HH","43","0.34579991505542","0.264966670776561","0.426633159334279","3"
"No worries","2000","Baden-Württemberg","Couple + C. LE 16 ","191","0.281880102896962","0.248574310343002","0.315185895450922","3"
"No worries","2000","Berlin","Couple + C. LE 16 ","41","0.277252831654427","0.207673424593552","0.346832238715302","3"
"No worries","2000","Berlin","Couple + C. GT 16 ","20","","","","3"
"No worries","2000","Berlin","Single parent ","22","","","","3"
"No worries","2000","Schleswig-Holstein","1-pers.-HH","28","","","","3"
"No worries","2000","Schleswig-Holstein","(Married) couple without C. ","86","0.304056217282335","0.249288143183431","0.358824291381238","3"
"No worries","2000","Schleswig-Holstein","Single parent ","19","","","","3"
"No worries","2000","Schleswig-Holstein","Couple + C. LE 16 ","70","0.393947055092281","0.317757794356509","0.470136315828053","3"
"No worries","2000","Schleswig-Holstein","Couple + C. GT 16 ","17","","","","3"
"No worries","2000","Schleswig-Holstein","Couple + C. LE and GT 16","21","","","","3"
"No worries","2000","Hamburg","1-pers.-HH","27","","","","3"
"No worries","2000","Hamburg","(Married) couple without C. ","21","","","","3"
"No worries","2000","Hamburg","Single parent ","6","","","","3"
"No worries","2000","Hamburg","Couple + C. LE 16 ","27","","","","3"
"No worries","2000","Hamburg","Couple + C. GT 16 ","3","","","","3"
"No worries","2000","Hamburg","Couple + C. LE and GT 16","5","","","","3"
"No worries","2000","Lower Saxony","1-pers.-HH","73","0.261281435023847","0.207673136772755","0.314889733274939","3"
"No worries","2000","Lower Saxony","(Married) couple without C. ","133","0.185140001432378","0.155188164486625","0.215091838378131","3"
"No worries","2000","Lower Saxony","Single parent ","26","","","","3"
"No worries","2000","Lower Saxony","Couple + C. LE 16 ","113","0.237388341946575","0.199599374616452","0.275177309276697","3"
"No worries","2000","Lower Saxony","Couple + C. GT 16 ","41","0.147322960953698","0.104810136054751","0.189835785852645","3"
"No worries","2000","Lower Saxony","Couple + C. LE and GT 16","59","0.343422602492216","0.270747848790152","0.416097356194279","3"
"No worries","2000","Bremen","1-pers.-HH","11","","","","3"
"No worries","2000","Bremen","(Married) couple without C. ","12","","","","3"
"No worries","2000","Bremen","Single parent ","2","","","","3"
"No worries","2000","Bremen","Couple + C. LE 16 ","17","","","","3"
"No worries","2000","Bremen","Couple + C. GT 16 ","7","","","","3"
"No worries","2000","Bremen","Couple + C. LE and GT 16","6","","","","3"
"No worries","2000","North Rhine-Westphalia","1-pers.-HH","211","0.303430661798103","0.269685210929472","0.337176112666734","3"
"No worries","2000","North Rhine-Westphalia","(Married) couple without C. ","354","0.21430867205452","0.194604579222598","0.234012764886443","3"
"No worries","2000","North Rhine-Westphalia","Single parent ","49","0.239285753404793","0.182123360542298","0.296448146267289","3"
"No worries","2000","North Rhine-Westphalia","Couple + C. LE 16 ","316","0.279945247110309","0.254086164042207","0.305804330178411","3"
"No worries","2000","North Rhine-Westphalia","Couple + C. GT 16 ","187","0.232934576535043","0.203734544093198","0.262134608976889","3"
"No worries","2000","North Rhine-Westphalia","Couple + C. LE and GT 16","121","0.316057779208128","0.271108769370601","0.361006789045656","3"
"No worries","2000","Hesse","1-pers.-HH","76","0.316367391012006","0.255053455071503","0.377681326952508","3"
"No worries","2000","Hesse","(Married) couple without C. ","119","0.224916948056447","0.190022851576853","0.259811044536041","3"
"No worries","2000","Hesse","Single parent ","21","","","","3"
"No worries","2000","Hesse","Couple + C. LE 16 ","107","0.287018356139984","0.241535230357515","0.332501481922453","3"
"No worries","2000","Rhineland-Palatinate,Saarland","Single parent ","25","","","","3"
"No worries","2000","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","83","0.237886556947809","0.194085000811114","0.281688113084504","3"
"No worries","2000","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","65","0.282121832020524","0.22305558462337","0.341188079417677","3"
"No worries","2000","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","35","0.302536137243012","0.213391034619125","0.391681239866899","3"
"No worries","2000","Baden-Württemberg","1-pers.-HH","88","0.221164226888209","0.177621485924588","0.26470696785183","3"
"No worries","2000","Baden-Württemberg","(Married) couple without C. ","171","0.209274300231326","0.181103271321605","0.237445329141048","3"
"No worries","2000","Baden-Württemberg","Single parent ","38","0.268554209727721","0.196907462476571","0.340200956978871","3"
"No worries","2000","Bavaria","Couple + C. LE 16 ","198","0.268261808649884","0.236425778398404","0.300097838901364","3"
"No worries","2000","Bavaria","Couple + C. GT 16 ","137","0.238418309964123","0.20318868800458","0.273647931923666","3"
"No worries","2000","Bavaria","Couple + C. LE and GT 16","63","0.259072950766471","0.205192652211768","0.312953249321174","3"
"No worries","2000","Berlin","1-pers.-HH","64","0.319772737242985","0.256693537079341","0.38285193740663","3"
"No worries","2000","Berlin","(Married) couple without C. ","50","0.221196913179852","0.166100515161567","0.276293311198137","3"
"No worries","2000","Brandenburg","Couple + C. GT 16 ","48","0.260816967312956","0.201002418188759","0.320631516437152","3"
"No worries","2000","Brandenburg","Couple + C. LE and GT 16","15","","","","3"
"No worries","2000","Mecklenburg-Western Pomerania","1-pers.-HH","21","","","","3"
"No worries","2000","Mecklenburg-Western Pomerania","(Married) couple without C. ","41","0.23004580613787","0.168218874404933","0.291872737870807","3"
"No worries","2000","Mecklenburg-Western Pomerania","Single parent ","7","","","","3"
