"plj0046","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"No worries","2018","Couple + C. GT 16 ","no migration background","646","0.252675194988732","0.234981396469081","0.270368993508383","3"
"No worries","2018","Couple + C. LE and GT 16","indirect migration background","92","0.33475532611176","0.279480991126093","0.390029661097427","3"
"No worries","2018","Couple + C. LE and GT 16","no migration background","498","0.346730844267765","0.321782781931435","0.371678906604094","3"
"No worries","2018","Single parent ","direct migration background","75","0.272066684353361","0.221792119141281","0.322341249565441","3"
"No worries","2018","Couple + C. LE and GT 16","direct migration background","115","0.197987525849359","0.163129265576152","0.232845786122565","3"
"Some worries","2018","(Married) couple without C. ","direct migration background","447","0.441092876578773","0.410288128257393","0.471897624900152","2"
"Some worries","2018","(Married) couple without C. ","indirect migration background","96","0.434535564368035","0.370193353634787","0.498877775101284","2"
"Some worries","2018","(Married) couple without C. ","no migration background","3025","0.440259391534059","0.428436128851641","0.452082654216478","2"
"Some worries","2018","1-pers.-HH","direct migration background","201","0.422773292640495","0.378534087529196","0.467012497751794","2"
"Some worries","2018","1-pers.-HH","indirect migration background","79","0.422599659911155","0.356416988424561","0.48878233139775","2"
"Some worries","2018","1-pers.-HH","no migration background","1413","0.413086673429917","0.39659408616642","0.429579260693413","2"
"Some worries","2018","Couple + C. GT 16 ","direct migration background","229","0.551621304560477","0.506515477466124","0.59672713165483","2"
"Some worries","2018","Couple + C. GT 16 ","indirect migration background","111","0.491794704311203","0.425882858901067","0.557706549721339","2"
"Some worries","2018","Couple + C. GT 16 ","no migration background","1023","0.445339205270233","0.425102291842645","0.465576118697821","2"
"Some worries","2018","Couple + C. LE 16 ","direct migration background","664","0.474739098710068","0.448784559043813","0.500693638376323","2"
"Some worries","2018","Couple + C. LE 16 ","indirect migration background","213","0.48338107794349","0.436951144307693","0.529811011579287","2"
"Some worries","2018","Couple + C. LE 16 ","no migration background","1559","0.418933660888402","0.402774030698547","0.435093291078258","2"
"Some worries","2018","Couple + C. LE and GT 16","direct migration background","235","0.516145041986411","0.47242911316165","0.559860970811172","2"
"Some worries","2018","Couple + C. LE and GT 16","indirect migration background","120","0.451395806006854","0.393108041821748","0.50968357019196","2"
"Some worries","2018","Couple + C. LE and GT 16","no migration background","564","0.387937000881138","0.36239392636708","0.413480075395196","2"
"Some worries","2018","Single parent ","direct migration background","123","0.434572425022454","0.378572890352987","0.490571959691921","2"
"Some worries","2018","Single parent ","indirect migration background","87","0.379518802186513","0.315540469871637","0.443497134501389","2"
"Some worries","2018","Single parent ","no migration background","681","0.402712278408886","0.379287997015486","0.426136559802285","2"
"Big worries","2019","1-pers.-HH","indirect migration background","53","0.185198322935438","0.13466479205513","0.235731853815746","1"
"Big worries","2019","1-pers.-HH","no migration background","993","0.281241530684802","0.266528111210489","0.295954950159115","1"
"Big worries","2019","Couple + C. GT 16 ","direct migration background","116","0.279101076767968","0.236100142194375","0.32210201134156","1"
"Big worries","2019","Couple + C. GT 16 ","indirect migration background","50","0.191420367576405","0.14079600472896","0.242044730423851","1"
"Big worries","2019","Couple + C. GT 16 ","no migration background","604","0.288882587496135","0.270375495115449","0.30738967987682","1"
"Big worries","2019","Couple + C. LE 16 ","direct migration background","287","0.197493781793994","0.174584049594037","0.220403513993951","1"
"Big worries","2019","Couple + C. LE 16 ","indirect migration background","114","0.259514663379683","0.217540672685141","0.301488654074226","1"
"Big worries","2019","Single parent ","no migration background","491","0.289190024628489","0.266784653564613","0.311595395692364","1"
"Big worries","2019","1-pers.-HH","direct migration background","116","0.278501284207912","0.235983998081136","0.321018570334688","1"
"Big worries","2019","(Married) couple without C. ","no migration background","2310","0.335946288300804","0.325127720863677","0.34676485573793","1"
"Big worries","2019","(Married) couple without C. ","indirect migration background","73","0.262453101907081","0.210919588695473","0.31398661511869","1"
"Big worries","2019","(Married) couple without C. ","direct migration background","293","0.279875913052268","0.250882141918696","0.308869684185841","1"
"Big worries","2019","Couple + C. LE 16 ","no migration background","890","0.258293516714327","0.243977797266361","0.272609236162293","1"
"Big worries","2019","Single parent ","direct migration background","78","0.259504312605107","0.20702184449017","0.311986780720044","1"
"Big worries","2019","Couple + C. LE and GT 16","direct migration background","108","0.228749617696594","0.190113093541654","0.267386141851535","1"
"Big worries","2019","Couple + C. LE and GT 16","indirect migration background","63","0.231294538707119","0.180236971482898","0.282352105931339","1"
"Big worries","2019","Couple + C. LE and GT 16","no migration background","337","0.246194699211811","0.224036537611861","0.268352860811761","1"
"Big worries","2019","Single parent ","indirect migration background","54","0.238612618289098","0.180407118661655","0.296818117916541","1"
"No worries","2019","Couple + C. GT 16 ","indirect migration background","81","0.312117413945944","0.25249353092266","0.371741296969229","3"
"No worries","2019","1-pers.-HH","indirect migration background","88","0.414298937888687","0.350217820175494","0.478380055601879","3"
"No worries","2019","1-pers.-HH","no migration background","1044","0.275272090567219","0.260655334930958","0.289888846203481","3"
"No worries","2019","Couple + C. GT 16 ","direct migration background","104","0.236233784750424","0.195513465340142","0.276954104160706","3"
"No worries","2019","1-pers.-HH","direct migration background","116","0.263395649205812","0.221616884786605","0.305174413625018","3"
"No worries","2019","Single parent ","no migration background","431","0.29338030623827","0.270879810999015","0.315880801477526","3"
"No worries","2019","Single parent ","indirect migration background","73","0.42159881411866","0.354164839443731","0.48903278879359","3"
"No worries","2019","(Married) couple without C. ","no migration background","1860","0.238560703605411","0.22879844461225","0.248322962598573","3"
"No worries","2019","Single parent ","direct migration background","60","0.203562648589403","0.155356154227623","0.251769142951183","3"
"No worries","2019","(Married) couple without C. ","indirect migration background","101","0.413337950662955","0.355659217409491","0.471016683916418","3"
"No worries","2019","Couple + C. LE and GT 16","no migration background","522","0.33373689000131","0.309482532537709","0.357991247464911","3"
"No worries","2019","Couple + C. LE 16 ","no migration background","1209","0.319381767094017","0.304132560867895","0.334630973320139","3"
"No worries","2019","(Married) couple without C. ","direct migration background","216","0.254959236510759","0.226811487593332","0.283106985428186","3"
"No worries","2019","Couple + C. GT 16 ","no migration background","692","0.269948721880056","0.251821795361557","0.288075648398555","3"
"No worries","2019","Couple + C. LE 16 ","direct migration background","333","0.337234200507488","0.310028184628542","0.364440216386433","3"
"No worries","2019","Couple + C. LE 16 ","indirect migration background","111","0.291828687873839","0.248300134350197","0.335357241397481","3"
"No worries","2019","Couple + C. LE and GT 16","direct migration background","117","0.27415937031525","0.233125512536377","0.315193228094123","3"
"No worries","2019","Couple + C. LE and GT 16","indirect migration background","86","0.352630400074592","0.294776389455753","0.410484410693431","3"
"Some worries","2019","(Married) couple without C. ","direct migration background","412","0.465164850436972","0.432951811919178","0.497377888954767","2"
"Some worries","2019","(Married) couple without C. ","indirect migration background","106","0.324208947429964","0.269382792097632","0.379035102762296","2"
"Some worries","2019","(Married) couple without C. ","no migration background","3152","0.425493008093785","0.414168297769081","0.436817718418489","2"
"Some worries","2019","1-pers.-HH","direct migration background","195","0.458103066586276","0.410845201330218","0.505360931842335","2"
"Some worries","2019","1-pers.-HH","indirect migration background","86","0.400502739175875","0.33675988446984","0.46424559388191","2"
"Some worries","2019","1-pers.-HH","no migration background","1550","0.443486378747979","0.427228628609149","0.459744128886809","2"
"Some worries","2019","Couple + C. GT 16 ","direct migration background","198","0.484665138481609","0.436755201156844","0.532575075806374","2"
"Some worries","2019","Couple + C. GT 16 ","indirect migration background","101","0.49646221847765","0.432124859181918","0.560799577773383","2"
"Some worries","2019","Couple + C. GT 16 ","no migration background","1008","0.441168690623809","0.420894218273181","0.461443162974438","2"
"Some worries","2019","Couple + C. LE 16 ","direct migration background","540","0.465272017698518","0.436568242565184","0.493975792831852","2"
"Some worries","2019","Couple + C. LE 16 ","indirect migration background","194","0.448656648746478","0.401034476181458","0.496278821311498","2"
"Some worries","2019","Couple + C. LE 16 ","no migration background","1492","0.422324716191656","0.406169769432132","0.43847966295118","2"
"Some worries","2019","Couple + C. LE and GT 16","direct migration background","229","0.497091011988155","0.451098956604072","0.543083067372239","2"
"Some worries","2019","Couple + C. LE and GT 16","indirect migration background","113","0.41607506121829","0.356390528206448","0.475759594230131","2"
"Some worries","2019","Couple + C. LE and GT 16","no migration background","593","0.420068410786879","0.39468130588603","0.445455515687728","2"
"Some worries","2019","Single parent ","direct migration background","130","0.53693303880549","0.477234643687641","0.596631433923339","2"
"Some worries","2019","Single parent ","indirect migration background","79","0.339788567592241","0.275110001613623","0.404467133570859","2"
"Some worries","2019","Single parent ","no migration background","651","0.417429669133241","0.393060003632143","0.441799334634339","2"
