"plj0046","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"No worries","2017","(1c) basic vocational qualification","Male","315","0.103671896181322","0.0923828938060085","0.114960898556636"
"No worries","2017","(2a) intermediate vocational","Female","459","0.128694612148823","0.117799793904983","0.139589430392662"
"No worries","2017","(2a) intermediate vocational","Male","397","0.15610504539051","0.141871780264049","0.170338310516971"
"No worries","2017","(2b) intermediate general qualification","Female","93","0.166835912738208","0.133991951319577","0.199679874156839"
"No worries","2017","(2b) intermediate general qualification","Male","78","0.292611738224182","0.24204759032078","0.343175886127584"
"No worries","2017","(2c_gen) general maturity certificate","Female","230","0.282464248297988","0.251169746468189","0.313758750127788"
"No worries","2017","(2c_gen) general maturity certificate","Male","231","0.350832997467412","0.315403896081814","0.386262098853011"
"No worries","2017","(2c_voc) vocational maturity certificate","Female","310","0.195377733472602","0.175839809811312","0.214915657133893"
"No worries","2017","(2c_voc) vocational maturity certificate","Male","280","0.272524516895711","0.245969402092832","0.299079631698589"
"No worries","2017","(3a) lower tertiary education","Female","226","0.227362635257383","0.20129384563193","0.253431424882837"
"No worries","2017","(3a) lower tertiary education","Male","288","0.292632994778815","0.265191979405983","0.320074010151647"
"No worries","2017","(3b) higher tertiary education","Female","664","0.311576928422383","0.292549840880472","0.330604015964294"
"No worries","2017","(3b) higher tertiary education","Male","747","0.342731283098037","0.322956772740303","0.362505793455771"
"Some worries","2017","(0) in school","Female","107","0.529907318335566","0.46350091973469","0.596313716936442"
"Some worries","2017","(0) in school","Male","68","0.50730368137213","0.437312436026363","0.577294926717897"
"Some worries","2017","(1a) inadequately completed","Female","107","0.337356177221953","0.28303289442353","0.391679460020376"
"Some worries","2017","(1a) inadequately completed","Male","86","0.361155547300164","0.298112039677852","0.424199054922476"
"Some worries","2017","(1b) general elementary school","Female","491","0.417947663132829","0.390180037187818","0.445715289077841"
"Some worries","2017","(1b) general elementary school","Male","305","0.38547860913447","0.350966614852221","0.41999060341672"
"Some worries","2017","(1c) basic vocational qualification","Female","924","0.390648369931951","0.371059333826818","0.410237406037084"
"Some worries","2017","(1c) basic vocational qualification","Male","1065","0.396461092777948","0.378345837453564","0.414576348102331"
"Some worries","2017","(2a) intermediate vocational","Female","1514","0.407933917893313","0.391944428094524","0.423923407692102"
"Some worries","2017","(2a) intermediate vocational","Male","987","0.394471120353751","0.375305322147171","0.413636918560331"
"Some worries","2017","(2b) intermediate general qualification","Female","198","0.418140980446769","0.374688382861071","0.461593578032467"
"Some worries","2017","(2b) intermediate general qualification","Male","132","0.409703287754553","0.355047292972283","0.464359282536824"
"Some worries","2017","(2c_gen) general maturity certificate","Female","390","0.47291301511584","0.438207674896572","0.507618355335107"
"Some worries","2017","(2c_gen) general maturity certificate","Male","308","0.421214719169913","0.38455896067934","0.457870477660487"
"Some worries","2017","(2c_voc) vocational maturity certificate","Female","757","0.482979011708405","0.458354758549743","0.507603264867067"
"Some worries","2017","(2c_voc) vocational maturity certificate","Male","481","0.459491660270908","0.429769783474874","0.489213537066942"
"Some worries","2017","(3a) lower tertiary education","Female","480","0.469159354105332","0.438119780898368","0.500198927312295"
"Some worries","2017","(3a) lower tertiary education","Male","509","0.492775872541265","0.462622159218795","0.522929585863736"
"Some worries","2017","(3b) higher tertiary education","Female","1138","0.489122440803152","0.468585811232365","0.50965907037394"
"Some worries","2017","(3b) higher tertiary education","Male","971","0.448020304502012","0.427301352525598","0.468739256478426"
"Big worries","2018","(0) in school","Female","20","","",""
"Big worries","2018","(0) in school","Male","19","","",""
"Big worries","2018","(1a) inadequately completed","Female","113","0.323601650550904","0.270393703825542","0.376809597276266"
"Big worries","2018","(1a) inadequately completed","Male","93","0.435907868752523","0.372776341870743","0.499039395634302"
"Big worries","2018","(1b) general elementary school","Female","477","0.417178005103224","0.388703871429483","0.445652138776964"
"Big worries","2018","(1b) general elementary school","Male","270","0.34096360541999","0.307546636420928","0.374380574419052"
"Big worries","2018","(1c) basic vocational qualification","Female","986","0.422997356025848","0.40259758827019","0.443397123781506"
"Big worries","2018","(1c) basic vocational qualification","Male","1129","0.447672405444462","0.428514656030797","0.466830154858128"
"Big worries","2018","(2a) intermediate vocational","Female","1300","0.376554486177563","0.360417032435724","0.392691939919401"
"Big worries","2018","(2a) intermediate vocational","Male","944","0.424751182565662","0.404710435795515","0.444791929335809"
"Big worries","2018","(2b) intermediate general qualification","Female","156","0.321417803952321","0.27955094899139","0.363284658913251"
"Big worries","2018","(2b) intermediate general qualification","Male","90","0.288801270720679","0.238911271655205","0.338691269786152"
"Big worries","2018","(2c_gen) general maturity certificate","Female","139","0.160163349249614","0.134588473757076","0.185738224742152"
"Big worries","2018","(2c_gen) general maturity certificate","Male","92","0.12945852156384","0.104076657706684","0.154840385420996"
"Big worries","2018","(2c_voc) vocational maturity certificate","Female","361","0.245621011792476","0.22390964486384","0.267332378721111"
"Big worries","2018","(2c_voc) vocational maturity certificate","Male","240","0.21963597933652","0.194340625142373","0.244931333530667"
"Big worries","2018","(3a) lower tertiary education","Female","202","0.19641404466834","0.171203841710325","0.221624247626356"
"Big worries","2018","(3a) lower tertiary education","Male","201","0.187370684692419","0.163482495890676","0.211258873494162"
"Big worries","2018","(3b) higher tertiary education","Female","321","0.140440381629719","0.126013432500545","0.154867330758892"
"Big worries","2018","(3b) higher tertiary education","Male","345","0.162246157823735","0.146548746537758","0.177943569109712"
"No worries","2018","(0) in school","Female","88","0.430434816903337","0.358892237720974","0.5019773960857"
"No worries","2018","(0) in school","Male","81","0.551143635920157","0.474552823572801","0.627734448267513"
"No worries","2018","(1a) inadequately completed","Female","63","0.277239738522853","0.226330718185457","0.32814875886025"
"No worries","2018","(1a) inadequately completed","Male","58","0.253766877983468","0.198364469228059","0.309169286738877"
"No worries","2018","(1b) general elementary school","Female","188","0.141451128189496","0.121327440426392","0.161574815952601"
"No worries","2018","(1b) general elementary school","Male","188","0.223486873149718","0.194119929181738","0.252853817117697"
"No worries","2018","(1c) basic vocational qualification","Female","303","0.135361516036174","0.121235087368744","0.149487944703605"
"No worries","2018","(1c) basic vocational qualification","Male","378","0.150938792930905","0.137146518475158","0.164731067386651"
"No worries","2018","(2a) intermediate vocational","Female","567","0.156673427292948","0.144566960653079","0.168779893932817"
"No worries","2018","(2a) intermediate vocational","Male","445","0.181014092449856","0.165403724393212","0.196624460506501"
"No worries","2018","(2b) intermediate general qualification","Female","107","0.202323247200158","0.166309318229523","0.238337176170792"
"No worries","2018","(2b) intermediate general qualification","Male","101","0.297394740762513","0.247074721338242","0.347714760186784"
"No worries","2018","(2c_gen) general maturity certificate","Female","293","0.381057450073775","0.34719214878382","0.41492275136373"
"No worries","2018","(2c_gen) general maturity certificate","Male","302","0.460000119541877","0.422317658518924","0.49768258056483"
"No worries","2018","(2c_voc) vocational maturity certificate","Female","428","0.274539510106724","0.252029850532571","0.297049169680878"
"No worries","2018","(2c_voc) vocational maturity certificate","Male","351","0.349762378825162","0.320624160219769","0.378900597430555"
"No worries","2018","(3a) lower tertiary education","Female","319","0.342136718129647","0.312031514444349","0.372241921814944"
"No worries","2018","(3a) lower tertiary education","Male","371","0.371410721670821","0.341830810793908","0.400990632547734"
"No worries","2018","(3b) higher tertiary education","Female","870","0.414468752681554","0.394013189872368","0.434924315490739"
"No worries","2018","(3b) higher tertiary education","Male","871","0.418707288130642","0.397701677458126","0.439712898803157"
"Some worries","2018","(0) in school","Female","76","0.37945361583447","0.309339469290137","0.449567762378803"
"Some worries","2018","(0) in school","Male","62","0.348613046285353","0.275232332868765","0.42199375970194"
"Some worries","2018","(1a) inadequately completed","Female","121","0.399158610926243","0.343462799129165","0.45485442272332"
"Some worries","2018","(1a) inadequately completed","Male","86","0.31032525326401","0.251426698367546","0.369223808160473"
"Some worries","2018","(1b) general elementary school","Female","487","0.44137086670728","0.412697052045823","0.470044681368738"
"Some worries","2018","(1b) general elementary school","Male","315","0.435549521430292","0.400596072310534","0.47050297055005"
"Some worries","2018","(1c) basic vocational qualification","Female","964","0.441641127937978","0.421136166306356","0.4621460895696"
"Some worries","2018","(1c) basic vocational qualification","Male","1081","0.401388801624633","0.382503627237277","0.420273976011989"
"Some worries","2018","(2a) intermediate vocational","Female","1596","0.466772086529489","0.450155924381156","0.483388248677823"
"Some worries","2018","(2a) intermediate vocational","Male","948","0.394234724984482","0.374421810754829","0.414047639214134"
"Some worries","2018","(2b) intermediate general qualification","Female","215","0.476258948847522","0.431486172570132","0.521031725124912"
"Some worries","2018","(2b) intermediate general qualification","Male","126","0.413803988516808","0.359586770963959","0.468021206069657"
"Some worries","2018","(2c_gen) general maturity certificate","Female","358","0.45877920067661","0.424031694183572","0.493526707169649"
"Some worries","2018","(2c_gen) general maturity certificate","Male","278","0.410541358894283","0.37334772760034","0.447734990188226"
"Some worries","2018","(2c_voc) vocational maturity certificate","Female","721","0.4798394781008","0.454640884674131","0.505038071527469"
"Some worries","2018","(2c_voc) vocational maturity certificate","Male","438","0.430601641838318","0.400347394741068","0.460855888935568"
"Some worries","2018","(3a) lower tertiary education","Female","433","0.461449237202013","0.429815595407595","0.493082878996431"
"Some worries","2018","(3a) lower tertiary education","Male","453","0.44121859363676","0.410821361891183","0.471615825382337"
"Some worries","2018","(3b) higher tertiary education","Female","1037","0.445090865688728","0.424454853512169","0.465726877865286"
"Some worries","2018","(3b) higher tertiary education","Male","903","0.419046554045624","0.398038568228722","0.440054539862526"
"Big worries","2019","(0) in school","Female","16","","",""
"Big worries","2019","(0) in school","Male","15","","",""
"Big worries","2019","(1a) inadequately completed","Female","89","0.340282943228079","0.279833676625037","0.40073220983112"
"Big worries","2019","(1a) inadequately completed","Male","77","0.400261201124228","0.331493642674501","0.469028759573955"
"Big worries","2019","(1b) general elementary school","Female","387","0.408354115077444","0.377595768960184","0.439112461194704"
"Big worries","2019","(1b) general elementary school","Male","244","0.367513232181691","0.33148722891016","0.403539235453222"
"Big worries","2019","(1c) basic vocational qualification","Female","808","0.374629189588627","0.353563109773659","0.395695269403595"
"Big worries","2019","(1c) basic vocational qualification","Male","1023","0.417492949851359","0.397993575418795","0.436992324283922"
"Big worries","2019","(2a) intermediate vocational","Female","1197","0.356499914483084","0.340480303517294","0.372519525448875"
"Big worries","2019","(2a) intermediate vocational","Male","903","0.374241361587196","0.355172377231076","0.393310345943315"
"Big worries","2019","(2b) intermediate general qualification","Female","150","0.291855305743147","0.250128948793278","0.333581662693017"
"Big worries","2019","(2b) intermediate general qualification","Male","114","0.341282608880896","0.289813584651263","0.39275163311053"
"Big worries","2019","(2c_gen) general maturity certificate","Female","144","0.160784230109146","0.134855607578263","0.186712852640029"
"Big worries","2019","(2c_gen) general maturity certificate","Male","108","0.160203819667062","0.132875154191453","0.187532485142671"
"Big worries","2019","(2c_voc) vocational maturity certificate","Female","340","0.207134774678013","0.186881459714155","0.227388089641871"
"Big worries","2019","(2c_voc) vocational maturity certificate","Male","235","0.200161528493837","0.176644245431745","0.223678811555929"
"Big worries","2019","(3a) lower tertiary education","Female","200","0.205581796242866","0.180720029260622","0.23044356322511"
"Big worries","2019","(3a) lower tertiary education","Male","218","0.199812079277594","0.177055204923379","0.222568953631809"
"Big worries","2019","(3b) higher tertiary education","Female","294","0.124193614503632","0.110782120084605","0.137605108922658"
"Big worries","2019","(3b) higher tertiary education","Male","379","0.147835760476263","0.133843906619397","0.161827614333129"
"No worries","2019","(0) in school","Female","70","0.398599144650126","0.322970667608711","0.474227621691541"
"No worries","2019","(0) in school","Male","93","0.57078093781749","0.495935095354158","0.645626780280823"
"No worries","2019","(1a) inadequately completed","Female","49","0.209887498073352","0.157932199887857","0.261842796258847"
"No worries","2019","(1a) inadequately completed","Male","45","0.208446579754997","0.151434315823321","0.265458843686672"
"No worries","2019","(1b) general elementary school","Female","148","0.133385093376747","0.112109567015462","0.154660619738031"
"No worries","2019","(1b) general elementary school","Male","161","0.196824581455876","0.167114848763681","0.226534314148071"
"No worries","2019","(1c) basic vocational qualification","Female","305","0.142280470002545","0.127076415746331","0.157484524258758"
"No worries","2019","(1c) basic vocational qualification","Male","430","0.18516465875369","0.169805780746852","0.200523536760529"
"No worries","2019","(2a) intermediate vocational","Female","663","0.17387816120541","0.161201860978484","0.186554461432336"
"No worries","2019","(2a) intermediate vocational","Male","533","0.211881652815202","0.195779251792369","0.227984053838034"
"No worries","2019","(2b) intermediate general qualification","Female","104","0.225924881101918","0.187541851145373","0.264307911058463"
"No worries","2019","(2b) intermediate general qualification","Male","90","0.288472203988172","0.239292352538008","0.337652055438336"
"No worries","2019","(2c_gen) general maturity certificate","Female","293","0.368962109488869","0.334902512498138","0.4030217064796"
"No worries","2019","(2c_gen) general maturity certificate","Male","312","0.462145828655191","0.424999419922784","0.499292237387598"
"No worries","2019","(2c_voc) vocational maturity certificate","Female","466","0.294178307746209","0.271405176622478","0.316951438869939"
"No worries","2019","(2c_voc) vocational maturity certificate","Male","417","0.397623426487987","0.368858337889362","0.426388515086613"
"No worries","2019","(3a) lower tertiary education","Female","359","0.36680237514418","0.33715400813271","0.39645074215565"
"No worries","2019","(3a) lower tertiary education","Male","484","0.396828301295764","0.368984562983529","0.424672039607999"
"No worries","2019","(3b) higher tertiary education","Female","977","0.426831165612246","0.406717425640191","0.446944905584302"
"No worries","2019","(3b) higher tertiary education","Male","1103","0.434767768467858","0.415225904431299","0.454309632504417"
"Some worries","2019","(0) in school","Female","75","0.464230095633941","0.387194586673466","0.541265604594415"
"Some worries","2019","(0) in school","Male","60","0.354920768066235","0.28256624476209","0.42727529137038"
"Some worries","2019","(1a) inadequately completed","Female","98","0.449829558698569","0.386360112152017","0.51329900524512"
"Some worries","2019","(1a) inadequately completed","Male","73","0.391292219120775","0.322792968879783","0.459791469361767"
"Some worries","2019","(1b) general elementary school","Female","446","0.458260791545809","0.427081584050313","0.489439999041305"
"Some worries","2019","(1b) general elementary school","Male","283","0.435662186362433","0.398611318865107","0.472713053859758"
"Some worries","2019","(1c) basic vocational qualification","Female","915","0.483090340408828","0.461341524535608","0.504839156282049"
"Some worries","2019","(1c) basic vocational qualification","Male","1004","0.397342391394951","0.377993179289248","0.416691603500654"
"Some worries","2019","(2a) intermediate vocational","Female","1574","0.469621924311506","0.452929673212033","0.486314175410978"
"Some worries","2019","(2a) intermediate vocational","Male","1038","0.413876985597602","0.394469097955131","0.433284873240074"
"Some worries","2019","(2b) intermediate general qualification","Female","202","0.482219813154935","0.436356976906764","0.528082649403105"
"Some worries","2019","(2b) intermediate general qualification","Male","122","0.370245187130932","0.317828478208827","0.422661896053036"
"Some worries","2019","(2c_gen) general maturity certificate","Female","334","0.470253660401985","0.435022984385447","0.505484336418523"
"Some worries","2019","(2c_gen) general maturity certificate","Male","272","0.377650351677747","0.341529563795969","0.413771139559525"
"Some worries","2019","(2c_voc) vocational maturity certificate","Female","732","0.498686917575778","0.473698518683798","0.523675316467759"
"Some worries","2019","(2c_voc) vocational maturity certificate","Male","460","0.402215045018175","0.373394821584579","0.431035268451772"
"Some worries","2019","(3a) lower tertiary education","Female","456","0.427615828612954","0.397179955567137","0.458051701658772"
"Some worries","2019","(3a) lower tertiary education","Male","484","0.403359619426642","0.375440078224493","0.43127916062879"
"Some worries","2019","(3b) higher tertiary education","Female","1052","0.448975219884122","0.428748743255569","0.469201696512675"
"Some worries","2019","(3b) higher tertiary education","Male","990","0.417396471055879","0.397956984062958","0.4368359580488"
