"plj0046","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No worries","2001","Couple + C. GT 16 ","general elemantary","169","0.254324863007343","0.21942154292593","0.289228183088756","3"
"No worries","2001","Couple + C. GT 16 ","middle vocational","440","0.228166149595564","0.208970656617208","0.247361642573921","3"
"No worries","2001","Couple + C. GT 16 ","vocational + Abi","38","0.290090922702357","0.215712235850471","0.364469609554242","3"
"No worries","2001","Couple + C. GT 16 ","higher vocational","48","0.214395367358306","0.159409520181585","0.269381214535026","3"
"No worries","2001","Couple + C. GT 16 ","higher education","186","0.406090426078248","0.362473490591829","0.449707361564667","3"
"No worries","2001","Couple + C. LE and GT 16","in school","95","0.493962383220976","0.42484482264479","0.563079943797162","3"
"No worries","2001","Couple + C. LE and GT 16","inadequately","13","","","","3"
"No worries","2001","Couple + C. LE and GT 16","general elemantary","118","0.336726659260154","0.287496472678519","0.385956845841789","3"
"No worries","2001","Couple + C. LE and GT 16","middle vocational","175","0.24743090002642","0.21669115152702","0.278170648525819","3"
"No worries","2001","Couple + C. LE and GT 16","vocational + Abi","17","","","","3"
"No worries","2001","Couple + C. LE and GT 16","higher vocational","29","","","","3"
"No worries","2001","Couple + C. LE and GT 16","higher education","87","0.460813484815777","0.392412066328459","0.529214903303095","3"
"No worries","2001","Single parent ","in school","29","","","","3"
"No worries","2001","Single parent ","inadequately","6","","","","3"
"No worries","2001","Single parent ","general elemantary","78","0.366737401948571","0.305122795185546","0.428352008711596","3"
"No worries","2001","Single parent ","middle vocational","152","0.28002061513561","0.242631236994127","0.317409993277093","3"
"No worries","2001","Single parent ","vocational + Abi","9","","","","3"
"No worries","2001","Single parent ","higher vocational","9","","","","3"
"No worries","2001","Single parent ","higher education","41","0.355104340900241","0.272842365862927","0.437366315937554","3"
"No worries","2001","Couple + C. LE 16 ","in school","","","","","3"
"No worries","2001","Couple + C. LE 16 ","inadequately","11","","","","3"
"No worries","2001","Couple + C. LE 16 ","general elemantary","104","0.271753468345218","0.227431466366866","0.316075470323569","3"
"No worries","2001","Couple + C. LE 16 ","middle vocational","542","0.225590261577284","0.209370725110587","0.241809798043981","3"
"No worries","2001","Couple + C. LE 16 ","vocational + Abi","122","0.358309828373119","0.306574980626475","0.410044676119763","3"
"No worries","2001","Couple + C. LE 16 ","higher vocational","124","0.29038184447206","0.250189148318667","0.330574540625452","3"
"No worries","2001","Couple + C. LE 16 ","higher education","445","0.483326198110728","0.450605506490963","0.516046889730492","3"
"No worries","2001","1-pers.-HH","in school","1","","","","3"
"No worries","2001","1-pers.-HH","inadequately","13","","","","3"
"No worries","2001","1-pers.-HH","general elemantary","121","0.255459031720231","0.215691188867112","0.295226874573349","3"
"No worries","2001","1-pers.-HH","middle vocational","449","0.277709936029632","0.255846566167033","0.299573305892232","3"
"No worries","2001","1-pers.-HH","vocational + Abi","68","0.414765723170402","0.340704660909819","0.488826785430985","3"
"No worries","2001","1-pers.-HH","higher vocational","70","0.311903456927727","0.251370538312944","0.372436375542511","3"
"No worries","2001","1-pers.-HH","higher education","224","0.445776153209561","0.401585443477047","0.489966862942074","3"
"No worries","2001","(Married) couple without C. ","in school","1","","","","3"
"No worries","2001","(Married) couple without C. ","inadequately","27","","","","3"
"No worries","2001","(Married) couple without C. ","general elemantary","205","0.234253060427757","0.20557753704609","0.262928583809423","3"
"No worries","2001","(Married) couple without C. ","middle vocational","770","0.19946737900654","0.186841662989933","0.212093095023146","3"
"No worries","2001","(Married) couple without C. ","vocational + Abi","122","0.377945924879287","0.323795528993283","0.432096320765291","3"
"No worries","2001","(Married) couple without C. ","higher vocational","120","0.233512122611796","0.197862345450597","0.269161899772994","3"
"No worries","2001","(Married) couple without C. ","higher education","462","0.385415582920921","0.358293774224881","0.412537391616962","3"
"Some worries","2001","1-pers.-HH","in school","1","","","","2"
"Some worries","2001","1-pers.-HH","inadequately","9","","","","2"
"Some worries","2001","1-pers.-HH","general elemantary","212","0.462465276066187","0.417001036639691","0.507929515492683","2"
"Some worries","2001","1-pers.-HH","middle vocational","756","0.466950024489821","0.442595214962833","0.491304834016808","2"
"Some worries","2001","1-pers.-HH","vocational + Abi","79","0.462757314150588","0.387804916159273","0.537709712141904","2"
"Some worries","2001","1-pers.-HH","higher vocational","106","0.4509623420881","0.385945175798017","0.515979508378182","2"
"Some worries","2001","1-pers.-HH","higher education","206","0.444814821325309","0.400633519037325","0.488996123613294","2"
"Some worries","2001","(Married) couple without C. ","in school","6","","","","2"
"Some worries","2001","(Married) couple without C. ","inadequately","40","0.464357520673004","0.353678696325916","0.575036345020091","2"
"Some worries","2001","(Married) couple without C. ","general elemantary","386","0.465423006146739","0.431651133927095","0.499194878366384","2"
"Some worries","2001","(Married) couple without C. ","middle vocational","1946","0.510953358666234","0.495159206102322","0.526747511230146","2"
"Some worries","2001","(Married) couple without C. ","vocational + Abi","127","0.424197413701886","0.369003200533558","0.479391626870213","2"
"Some worries","2001","(Married) couple without C. ","higher vocational","276","0.49082954623133","0.448703916650597","0.532955175812063","2"
"Some worries","2001","(Married) couple without C. ","higher education","573","0.455396029389497","0.427643775323233","0.483148283455761","2"
"Some worries","2001","Single parent ","in school","33","0.446530933160238","0.331701216197733","0.561360650122743","2"
"Some worries","2001","Single parent ","inadequately","13","","","","2"
"Some worries","2001","Single parent ","general elemantary","103","0.427721435079191","0.36446591843207","0.490976951726312","2"
"Some worries","2001","Single parent ","middle vocational","259","0.476975442702381","0.435384165332791","0.518566720071972","2"
"Some worries","2001","Single parent ","vocational + Abi","24","","","","2"
"Some worries","2001","Single parent ","higher vocational","32","0.744595823683743","0.623720574025487","0.865471073341999","2"
"Some worries","2001","Single parent ","higher education","71","0.484628918091398","0.398719436073","0.570538400109795","2"
"Some worries","2001","Couple + C. LE 16 ","in school","","","","","2"
"Some worries","2001","Couple + C. LE 16 ","inadequately","23","","","","2"
"Some worries","2001","Couple + C. LE 16 ","general elemantary","190","0.45597788249503","0.406356052615465","0.505599712374596","2"
"Some worries","2001","Couple + C. LE 16 ","middle vocational","1288","0.503469012456338","0.484066748296756","0.52287127661592","2"
"Some worries","2001","Couple + C. LE 16 ","vocational + Abi","142","0.446895913533143","0.393254804741895","0.500537022324391","2"
"Some worries","2001","Couple + C. LE 16 ","higher vocational","247","0.455458928015849","0.411363863555818","0.499553992475879","2"
"Some worries","2001","Couple + C. LE 16 ","higher education","351","0.397966598547405","0.36591662382852","0.43001657326629","2"
"Some worries","2001","Couple + C. GT 16 ","in school","103","0.446493723224223","0.383467962749681","0.509519483698765","2"
"Some worries","2001","Couple + C. GT 16 ","inadequately","38","0.496515128392074","0.381819697685088","0.61121055909906","2"
"Some worries","2001","Couple + C. GT 16 ","general elemantary","292","0.502506924282011","0.462432984199907","0.542580864364114","2"
"Some worries","2001","Couple + C. GT 16 ","middle vocational","859","0.469786167781505","0.446957141293364","0.492615194269646","2"
"Some worries","2001","Couple + C. GT 16 ","vocational + Abi","76","0.467784437708253","0.386004506333256","0.54956436908325","2"
"Some worries","2001","Couple + C. GT 16 ","higher vocational","101","0.456651157796039","0.389913208310482","0.523389107281596","2"
"Some worries","2001","Couple + C. GT 16 ","higher education","208","0.418718279295016","0.374901757100844","0.462534801489188","2"
"Some worries","2001","Couple + C. LE and GT 16","in school","78","0.371813947727854","0.305001551859592","0.438626343596116","2"
"Some worries","2001","Couple + C. LE and GT 16","inadequately","12","","","","2"
"Some worries","2001","Couple + C. LE and GT 16","general elemantary","150","0.433189951653936","0.381571566068544","0.484808337239327","2"
"Some worries","2001","Couple + C. LE and GT 16","middle vocational","368","0.481934821481714","0.446340025680866","0.517529617282563","2"
"Some worries","2001","Couple + C. LE and GT 16","vocational + Abi","23","","","","2"
"Some worries","2001","Couple + C. LE and GT 16","higher vocational","55","0.511307895023657","0.419547647561348","0.603068142485967","2"
"Some worries","2001","Couple + C. LE and GT 16","higher education","78","0.35022077490702","0.284759136545476","0.415682413268563","2"
"Big worries","2002","Couple + C. GT 16 ","in school","43","0.161772373177195","0.117602553743453","0.205942192610937","1"
"Big worries","2002","Couple + C. GT 16 ","inadequately","12","","","","1"
"Big worries","2002","Couple + C. GT 16 ","general elemantary","149","0.28943871512553","0.252306585197662","0.326570845053399","1"
"Big worries","2002","Couple + C. GT 16 ","middle vocational","590","0.329787270730099","0.3088776209618","0.350696920498399","1"
"Big worries","2002","Couple + C. GT 16 ","vocational + Abi","33","0.1706475967223","0.111987984259549","0.229307209185052","1"
"Big worries","2002","Couple + C. GT 16 ","higher vocational","79","0.403592233908321","0.340730955692337","0.466453512124305","1"
"Big worries","2002","Couple + C. GT 16 ","higher education","126","0.182790065915813","0.153972839369859","0.211607292461767","1"
"Big worries","2002","Couple + C. LE and GT 16","in school","41","0.149280283038581","0.105105689632745","0.193454876444417","1"
"Big worries","2002","Couple + C. LE and GT 16","inadequately","5","","","","1"
"Big worries","2002","Couple + C. LE and GT 16","general elemantary","74","0.213296037885207","0.168692156858094","0.257899918912321","1"
"Big worries","2002","Couple + C. LE and GT 16","middle vocational","224","0.257329839612637","0.226826130451472","0.287833548773802","1"
"Big worries","2002","Couple + C. LE and GT 16","vocational + Abi","4","","","","1"
"Big worries","2002","Couple + C. LE and GT 16","higher vocational","43","0.365725177334966","0.28477928729712","0.446671067372811","1"
"Big worries","2002","Couple + C. LE and GT 16","higher education","49","0.170156801361858","0.128122718188907","0.21219088453481","1"
"Big worries","2002","1-pers.-HH","in school","","","","","1"
"Big worries","2002","1-pers.-HH","inadequately","4","","","","1"
"Big worries","2002","1-pers.-HH","general elemantary","133","0.307626562955258","0.264356304621961","0.350896821288555","1"
"Big worries","2002","1-pers.-HH","middle vocational","478","0.302304511915041","0.279744889261042","0.324864134569041","1"
"Big worries","2002","1-pers.-HH","vocational + Abi","30","0.140603399131038","0.0911761982737658","0.190030599988311","1"
"Big worries","2002","1-pers.-HH","higher vocational","61","0.324463438272103","0.262315438314776","0.38661143822943","1"
